id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/13/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/19/value
2472777835,3,49,1,0,12,4aghw9tyi8ba3ju1ne83gmf9w,1,44.3,87.3,2022-10-16T11:00:27.602Z,2022-10-17T05:41:56Z,,,,,,,,,,,,,,,,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472777877,4,1,1,0,16,4aghw9tyi8ba3ju1ne83gmf9w,1,56.9,87.4,2022-10-16T11:00:30.753Z,2022-10-17T05:41:54Z,3848272763,212,11.9,3848272757,56,Center,3848272759,140,55.9,3848272765,213,4.6,3848272761,141,69.9,3851461321,178,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472777893,5,1,1,0,17,4aghw9tyi8ba3ju1ne83gmf9w,1,57.2,69.1,2022-10-16T11:00:31.803Z,2022-10-17T05:41:54Z,3848272849,140,66.3,3848272847,56,Center,3851461401,178,,3848272853,212,9.8,3848272851,141,66.0,3848272855,213,6.1,,,,,,,eswivc2a0iwwdly6ft8eh0ogl,B. Dejaegere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472777901,6,61,1,0,17,4aghw9tyi8ba3ju1ne83gmf9w,0,62.9,76.4,2022-10-16T11:00:32.198Z,2022-10-17T05:41:53Z,3851461547,178,,3848272875,56,Center,,,,,,,,,,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472777899,9,49,1,0,20,75qj99fhg5c0ztj2tva5u4uii,1,24.8,48.1,2022-10-16T11:00:34.770Z,2022-10-17T05:41:53Z,,,,,,,,,,,,,,,,,,,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472777961,10,1,1,0,20,75qj99fhg5c0ztj2tva5u4uii,1,25.1,48.3,2022-10-16T11:00:35.464Z,2022-10-17T05:41:52Z,3848273181,212,7.6,3848273175,56,Back,3848273183,213,0.2,3851461739,178,,3848273177,140,32.2,3848273179,141,50.1,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472777971,11,1,1,0,24,75qj99fhg5c0ztj2tva5u4uii,1,30.8,59.8,2022-10-16T11:00:38.681Z,2022-10-17T05:41:51Z,3848273217,56,Back,3848273225,213,1.8,3848273221,141,91.4,3848273219,140,25.2,3848273223,212,22.3,3851461845,178,,,,,,,,310zaj8t3k4c8aj54ml0n0kx5,H. Abdelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472777991,12,1,1,0,25,75qj99fhg5c0ztj2tva5u4uii,1,25.8,83,2022-10-16T11:00:39.769Z,2022-10-17T05:41:51Z,3848273349,141,68.2,3848273347,140,16.4,3851461951,178,,3848273353,213,3.9,3848273345,56,Back,3848273351,212,14.1,,,,,,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778027,13,1,1,0,27,75qj99fhg5c0ztj2tva5u4uii,1,16.4,70,2022-10-16T11:00:42.345Z,2022-10-17T05:41:50Z,3851462085,178,,3848273533,140,15.8,3848273531,56,Back,3848273535,141,36.7,3848273537,212,22.7,3848273539,213,4.7,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778079,14,1,1,0,30,75qj99fhg5c0ztj2tva5u4uii,1,18.9,33.1,2022-10-16T11:00:45.202Z,2022-10-17T05:41:49Z,3848273801,56,Back,3848273805,141,20.3,3851462151,178,,3848273803,140,31.3,3848273807,212,15.7,3848273809,213,5.7,,,,,,,akczqgcekziai0uuirql1enrp,I. Amadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778083,15,50,1,0,32,75qj99fhg5c0ztj2tva5u4uii,1,36.8,17.9,2022-10-16T11:00:47.376Z,2022-10-17T05:41:48Z,3848273833,286,,3848273831,56,Back,3848273983,233,7,,,,,,,,,,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778107,7,7,1,0,33,4aghw9tyi8ba3ju1ne83gmf9w,1,63.2,82.1,2022-10-16T11:00:47.801Z,2022-10-17T05:41:48Z,3848273961,233,15,3848273935,285,,3848273933,56,Left,3849128909,384,,3851462395,389,,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778111,8,49,1,0,35,4aghw9tyi8ba3ju1ne83gmf9w,1,66.9,97,2022-10-16T11:00:50.125Z,2022-10-17T05:41:48Z,,,,,,,,,,,,,,,,,,,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778141,9,1,1,0,38,4aghw9tyi8ba3ju1ne83gmf9w,0,80.4,89.8,2022-10-16T11:00:53.549Z,2022-10-17T05:41:45Z,3851462545,178,,3848274107,140,85.2,3848274105,56,Center,3848274109,141,77.3,3848274113,213,5.2,3848274111,212,9.9,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778131,16,8,1,0,39,75qj99fhg5c0ztj2tva5u4uii,1,18.7,20.3,2022-10-16T11:00:54.126Z,2022-10-17T05:41:45Z,3849130031,383,,3848274071,56,Back,3851462661,178,,,,,,,,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778145,17,49,1,0,40,75qj99fhg5c0ztj2tva5u4uii,1,15.8,21.2,2022-10-16T11:00:54.720Z,2022-10-17T05:41:45Z,,,,,,,,,,,,,,,,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778181,18,1,1,0,45,75qj99fhg5c0ztj2tva5u4uii,1,9.3,17.5,2022-10-16T11:00:59.705Z,2022-10-17T05:41:43Z,3848274369,56,Back,3848274377,213,0.6,3848274371,140,27.2,3848274375,212,22.2,3848274373,141,34.9,3851462855,178,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778215,19,1,1,0,45,75qj99fhg5c0ztj2tva5u4uii,1,21.3,37.1,2022-10-16T11:01:00.512Z,2022-10-17T05:41:42Z,3848274527,141,15.9,3848274529,212,15.9,3851462945,178,,3848274525,140,27.8,3848274531,213,5.2,3848274523,56,Back,,,,,,,310zaj8t3k4c8aj54ml0n0kx5,H. Abdelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778255,20,1,1,0,46,75qj99fhg5c0ztj2tva5u4uii,0,22.3,18.2,2022-10-16T11:01:01.657Z,2022-10-17T05:41:42Z,3851463055,178,,3848274745,56,Center,3848274753,213,0.2,3848274751,212,39.6,3848274755,1,,3848274749,141,30.7,3848274747,140,59.1,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778261,10,49,1,0,50,4aghw9tyi8ba3ju1ne83gmf9w,1,45.4,69.1,2022-10-16T11:01:05.516Z,2022-10-17T05:41:42Z,,,,,,,,,,,,,,,,,,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778349,11,1,1,0,50,4aghw9tyi8ba3ju1ne83gmf9w,1,45.4,69.1,2022-10-16T11:01:05.519Z,2022-10-17T05:41:41Z,3848275191,140,43.6,3848275195,141,34.5,3851463181,178,,3848275189,56,Back,3848275199,212,23.6,3848275203,213,4.6,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778359,12,1,1,0,56,4aghw9tyi8ba3ju1ne83gmf9w,1,50.3,26.8,2022-10-16T11:01:11.522Z,2022-10-17T05:41:40Z,3848275273,141,47.0,3848275271,140,38.5,3848275275,212,18.5,3851463255,178,,3848275277,213,2.3,3848275269,56,Back,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778419,13,1,1,0,59,4aghw9tyi8ba3ju1ne83gmf9w,1,40.2,43.4,2022-10-16T11:01:13.946Z,2022-10-17T05:41:39Z,3848275647,140,45.8,3848275649,141,80.9,3848275653,213,1.3,3848275645,56,Back,3851463321,178,,3848275651,212,26.2,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778433,14,1,1,1,3,4aghw9tyi8ba3ju1ne83gmf9w,1,47.7,77.6,2022-10-16T11:01:17.710Z,2022-10-17T05:41:37Z,3851463405,178,,3848275739,155,,3848275745,140,55.0,3848275753,1,,3848275743,56,Right,3848275751,213,4.9,3848275749,212,41.5,3848275747,141,17.6,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778461,15,1,1,1,7,4aghw9tyi8ba3ju1ne83gmf9w,0,59.3,10.6,2022-10-16T11:01:22.181Z,2022-10-17T05:41:37Z,3851463505,178,,3848275943,141,16.7,3848275947,213,0.7,3848275945,212,6.4,3848275939,56,Right,3848275941,140,63.9,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778479,16,61,1,1,8,4aghw9tyi8ba3ju1ne83gmf9w,1,62.4,8.2,2022-10-16T11:01:22.802Z,2022-10-17T05:41:36Z,3848276037,56,Right,3851463711,178,,,,,,,,,,,,,,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778465,21,49,1,1,8,75qj99fhg5c0ztj2tva5u4uii,1,29.6,85.5,2022-10-16T11:01:23.162Z,2022-10-17T05:41:36Z,,,,,,,,,,,,,,,,,,,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778487,22,1,1,1,9,75qj99fhg5c0ztj2tva5u4uii,0,29.1,92,2022-10-16T11:01:24.510Z,2022-10-17T05:41:35Z,3851464329,178,,3848276079,141,90.0,3848276067,155,,3848276077,140,32.9,3848276073,56,Back,3848276081,212,4.2,3848276083,213,6.0,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778521,23,3,1,1,12,75qj99fhg5c0ztj2tva5u4uii,0,38.1,92,2022-10-16T11:01:26.836Z,2022-10-17T05:41:35Z,3848276277,286,,3849136099,464,,3848276359,233,17,3848276275,56,Back,3851464415,178,,,,,,,,,,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778523,17,7,1,1,12,4aghw9tyi8ba3ju1ne83gmf9w,1,61.9,8,2022-10-16T11:01:27.125Z,2022-10-17T05:41:35Z,3849136407,383,,3851464629,178,,3848276285,285,,3848276329,233,23,3848276283,56,Right,3851464631,15,,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778527,18,49,1,1,14,4aghw9tyi8ba3ju1ne83gmf9w,1,54.4,11.4,2022-10-16T11:01:29.196Z,2022-10-17T05:41:34Z,,,,,,,,,,,,,,,,,,,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778573,19,1,1,1,15,4aghw9tyi8ba3ju1ne83gmf9w,1,52.3,15.2,2022-10-16T11:01:30.269Z,2022-10-17T05:41:34Z,3848276537,56,Center,3848276541,141,33.9,3848276539,140,57.9,3848276545,213,1.1,3851464761,178,,3848276543,212,14.0,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778609,20,1,1,1,19,4aghw9tyi8ba3ju1ne83gmf9w,1,59.6,23.5,2022-10-16T11:01:34.037Z,2022-10-17T05:41:32Z,3851464843,178,,3848276791,212,36.4,3848276795,1,,3848276783,56,Center,3848276793,213,1.5,3848276789,141,76.7,3848276787,140,63.5,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778655,21,1,1,1,22,4aghw9tyi8ba3ju1ne83gmf9w,1,66.2,78.2,2022-10-16T11:01:37.501Z,2022-10-17T05:41:31Z,3848277043,213,0.4,3848277041,212,27.6,3848277039,141,94.1,3848277037,140,90.4,3851464885,178,,3848277035,56,Left,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778695,22,1,1,1,27,4aghw9tyi8ba3ju1ne83gmf9w,1,96.4,89,2022-10-16T11:01:41.788Z,2022-10-17T05:41:30Z,3848277265,141,28.0,3848278313,210,13,3848277257,2,,3851464983,178,,3848277259,155,,3849137325,224,,3848277271,1,,3848277261,56,Center,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,1,3848277263,140,86.0,3849137327,72,3848277267,212,42.9,3848277269,213,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778697,23,13,1,1,31,4aghw9tyi8ba3ju1ne83gmf9w,1,86.7,24.9,2022-10-16T11:01:45.688Z,2022-10-17T05:41:30Z,3848278355,231,44.1,3848278345,55,22,3851465037,178,,3849139503,121,,3848277487,20,,3848277281,56,Center,3848278351,103,100,3848278339,81,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,3848278341,29,,3848278353,230,3849139513,391,,3848278349,102,36.5,97.7,3848277277,22,3848277279,63,,,,,,,,,,,,,,,,,,,,,,,
2472778705,24,5,1,1,32,4aghw9tyi8ba3ju1ne83gmf9w,0,101,37.6,2022-10-16T11:01:47.087Z,2022-10-17T02:14:37Z,3848277317,346,,3848277315,56,Center,3848277353,233,24,,,,,,,,,,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778691,24,5,1,1,32,75qj99fhg5c0ztj2tva5u4uii,1,-1,62.4,2022-10-16T11:01:47.087Z,2022-10-17T02:14:37Z,3848277235,346,,3848277339,233,24,3848277233,56,Back,,,,,,,,,,,,,,,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778949,25,1,1,1,50,75qj99fhg5c0ztj2tva5u4uii,0,5.7,54.6,2022-10-16T11:02:05.559Z,2022-10-17T05:19:36Z,3848278677,140,45.7,3848278679,141,26.7,3848278689,74,,3848278683,213,5.9,3848278675,56,Back,3848278671,124,,3848278681,212,46.1,3848278685,1,,821ma6ofy7t9wtdvu1w6uni09,Y. Fofana,,3848278673,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778913,25,44,1,1,54,4aghw9tyi8ba3ju1ne83gmf9w,1,51.9,70.9,2022-10-16T11:02:09.301Z,2022-10-17T05:41:29Z,3848278503,56,Center,3848278505,286,,3848278733,233,26,,,,,,,,,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778957,26,44,1,1,54,75qj99fhg5c0ztj2tva5u4uii,0,48.1,29.1,2022-10-16T11:02:09.302Z,2022-10-17T05:41:29Z,3848278715,285,,3848278791,233,25,3848278713,56,Back,,,,,,,,,,,,,,,,36ylt0kjn7t0vajmelu4mbazu,A. Sima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778929,26,1,1,1,54,4aghw9tyi8ba3ju1ne83gmf9w,1,50.9,70.8,2022-10-16T11:02:09.308Z,2022-10-17T05:41:29Z,3848278551,56,Left,3848278553,140,61.4,3848278559,213,0.8,3848278557,212,15.7,3848278549,3,,3848278555,141,87.2,3851465269,388,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472778951,27,49,1,1,55,4aghw9tyi8ba3ju1ne83gmf9w,1,64.8,76.1,2022-10-16T11:02:10.565Z,2022-10-17T05:41:28Z,,,,,,,,,,,,,,,,,,,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472779023,28,1,1,1,59,4aghw9tyi8ba3ju1ne83gmf9w,0,67.6,95.9,2022-10-16T11:02:14.301Z,2022-10-17T05:41:27Z,3848279045,212,8.1,3848279041,140,71.4,3848279039,56,Left,3848279043,141,85.6,3851465375,178,,3848279047,213,5.2,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473386947,859,67,1,2,0,75qj99fhg5c0ztj2tva5u4uii,1,27.1,16.3,2022-10-16T11:02:14.936Z,2022-10-17T05:41:26Z,3851505295,233,1010,,,,,,,,,,,,,,,,,,,,,,akczqgcekziai0uuirql1enrp,I. Amadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
