id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/13/value,assist,qualifier/17/value
2503632711,7,5,1,0,13,dgpni8xwxjhgekjmg0m8bb6nv,0,67.8,-1.9,2023-02-04T12:45:41.642Z,2023-02-04T12:46:12Z,4010762757,233,4,4010760193,347,,4010760191,56,Right,,,,,,,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632959,5,1,1,0,23,97jxqfbi28yoeedjbbw5xqhyi,1,36,100,2023-02-04T12:45:51.764Z,2023-02-04T12:45:55Z,4010761437,107,,4010761439,56,Back,4010761445,212,17.4,4010761447,213,5.3,4010761443,141,81.1,4010761441,140,45.6,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632979,6,1,1,0,26,97jxqfbi28yoeedjbbw5xqhyi,0,57.4,71.4,2023-02-04T12:45:55.492Z,2023-02-04T12:46:01Z,4010761907,286,,4010761537,56,Center,4010761903,233,9,4010761541,141,76.3,4010761545,213,0.3,4010761539,140,67.9,4010761543,212,11.5,4010761901,236,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633037,9,74,1,0,26,dgpni8xwxjhgekjmg0m8bb6nv,1,33.7,13.8,2023-02-04T12:45:55.493Z,2023-02-04T12:50:53Z,4010761863,285,,4010761917,233,6,4010761861,56,Back,,,,,,,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632989,8,8,1,0,28,dgpni8xwxjhgekjmg0m8bb6nv,1,23.9,26.7,2023-02-04T12:45:56.879Z,2023-02-04T12:45:56Z,4010761583,56,Back,,,,,,,,,,,,,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633029,7,1,1,0,30,97jxqfbi28yoeedjbbw5xqhyi,0,64.9,77,2023-02-04T12:45:58.763Z,2023-02-04T12:45:59Z,4010761811,141,78.5,4010761815,212,3.4,4010761809,140,61.8,4010761807,56,Center,4010761819,213,2.8,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633067,8,5,1,0,32,97jxqfbi28yoeedjbbw5xqhyi,1,69,102,2023-02-04T12:46:01.488Z,2023-02-04T12:47:35Z,4010762065,56,Left,4010762137,233,10,4010762067,347,,,,,,,,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633053,10,5,1,0,32,dgpni8xwxjhgekjmg0m8bb6nv,0,31,-2,2023-02-04T12:46:01.488Z,2023-02-04T12:46:04Z,4010761947,56,Back,4010762163,233,8,4010761951,347,,,,,,,,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633157,9,1,1,0,41,97jxqfbi28yoeedjbbw5xqhyi,0,67.2,100,2023-02-04T12:46:10.572Z,2023-02-04T12:46:11Z,4010762623,107,,4010762633,213,5.7,4010762631,212,15.2,4010762629,141,89.3,4010762625,56,Left,4010762627,140,79.1,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633155,11,8,1,0,42,dgpni8xwxjhgekjmg0m8bb6nv,1,22,8.3,2023-02-04T12:46:11.136Z,2023-02-04T12:46:11Z,4010762607,56,Back,,,,,,,,,,,,,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633217,10,1,1,0,45,97jxqfbi28yoeedjbbw5xqhyi,1,71.6,69.3,2023-02-04T12:46:13.771Z,2023-02-04T12:46:15Z,4010762963,140,64.8,4010762971,213,2.2,4010762965,141,84.4,4010762967,212,12.5,4010762961,56,Left,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633225,11,1,1,0,46,97jxqfbi28yoeedjbbw5xqhyi,0,64.8,85.6,2023-02-04T12:46:14.876Z,2023-02-04T12:46:15Z,4010762999,56,Left,4010763003,140,71.0,4010763007,212,6.6,4010763005,141,86.8,4010763009,213,0.1,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633239,12,8,1,0,47,dgpni8xwxjhgekjmg0m8bb6nv,1,32,9.4,2023-02-04T12:46:16.232Z,2023-02-04T12:46:16Z,4010763095,56,Back,,,,,,,,,,,,,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633259,12,5,1,0,48,97jxqfbi28yoeedjbbw5xqhyi,1,68.8,102,2023-02-04T12:46:17.003Z,2023-02-04T12:46:17Z,4010763165,347,,4010763163,56,Left,4010763189,233,13,,,,,,,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633247,13,5,1,0,48,dgpni8xwxjhgekjmg0m8bb6nv,0,31.2,-2,2023-02-04T12:46:17.003Z,2023-02-04T12:47:35Z,4010763121,56,Back,4010763123,347,,4010763245,233,12,,,,,,,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633411,13,1,1,0,56,97jxqfbi28yoeedjbbw5xqhyi,1,65.6,100,2023-02-04T12:46:24.843Z,2023-02-04T12:46:26Z,4010763913,141,92.4,4010763907,107,,4010763917,213,3.4,4010763915,212,27.2,4010763911,140,40.5,4010763919,1,,4010763909,56,Back,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633481,14,1,1,0,57,97jxqfbi28yoeedjbbw5xqhyi,1,42.1,86.8,2023-02-04T12:46:26.340Z,2023-02-04T12:46:30Z,4010764319,212,35.6,4010764323,1,,4010764315,140,32.9,4010764321,213,4.4,4010764317,141,36.4,4010764313,56,Back,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633549,15,1,1,1,1,97jxqfbi28yoeedjbbw5xqhyi,1,36.3,30.4,2023-02-04T12:46:30.516Z,2023-02-04T12:46:34Z,4010764679,212,21.2,4010764675,140,45.8,4010764677,141,2.9,4010764673,56,Back,4010764681,213,5.2,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633579,16,1,1,1,5,97jxqfbi28yoeedjbbw5xqhyi,1,55.8,9.4,2023-02-04T12:46:34.236Z,2023-02-04T12:46:36Z,4010764803,213,2.8,4010764799,141,14.7,4010764801,212,10.4,4010764797,140,46.5,4010764795,56,Back,,,,,,,,,,552lzdgzrbb27bech7ow3v9hx,C. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633697,17,1,1,1,7,97jxqfbi28yoeedjbbw5xqhyi,1,48.7,14.4,2023-02-04T12:46:36.076Z,2023-02-04T12:46:43Z,4010765397,141,7.3,4010765395,140,72.8,4010765393,56,Right,4010765399,212,25.8,4010765401,213,6.1,,,,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633709,18,1,1,1,15,97jxqfbi28yoeedjbbw5xqhyi,0,70.5,4.3,2023-02-04T12:46:43.724Z,2023-02-04T12:46:44Z,4010765447,141,2.8,4010765455,213,6.1,4010765439,56,Right,4010765453,212,4.7,4010765443,140,74.9,,,,,,,,,,1jlc387u7fdpnnus9nlsb179w,R. Kouassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633701,14,61,1,1,15,dgpni8xwxjhgekjmg0m8bb6nv,1,31.9,95.9,2023-02-04T12:46:44.271Z,2023-02-04T12:46:44Z,4010765419,56,Back,,,,,,,,,,,,,,,,,,,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633715,15,5,1,1,16,dgpni8xwxjhgekjmg0m8bb6nv,0,30.8,102,2023-02-04T12:46:45.080Z,2023-02-04T12:46:46Z,4010765487,347,,4010765575,233,19,4010765485,56,Back,,,,,,,,,,,,,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633723,19,5,1,1,16,97jxqfbi28yoeedjbbw5xqhyi,1,69.2,-2,2023-02-04T12:46:45.080Z,2023-02-04T12:47:36Z,4010765529,347,,4010765555,233,15,4010765527,56,Right,,,,,,,,,,,,,,,,1jlc387u7fdpnnus9nlsb179w,R. Kouassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633879,20,1,1,1,24,97jxqfbi28yoeedjbbw5xqhyi,0,72.3,0,2023-02-04T12:46:53.476Z,2023-02-04T12:47:32Z,4010766375,212,6.5,4010766377,213,1.2,4010766373,141,6.7,4010766369,56,Right,4010766371,140,74.8,4010766367,107,,,,,,,,552lzdgzrbb27bech7ow3v9hx,C. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633855,16,61,1,1,28,dgpni8xwxjhgekjmg0m8bb6nv,1,19.4,94.8,2023-02-04T12:46:57.300Z,2023-02-04T12:46:57Z,4010766251,56,Back,,,,,,,,,,,,,,,,,,,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633891,21,1,1,1,28,97jxqfbi28yoeedjbbw5xqhyi,0,74.8,6.7,2023-02-04T12:46:57.332Z,2023-02-04T12:47:04Z,4010766441,56,Right,4010766443,140,77.5,4010766445,141,4.7,4010766447,212,3.1,4010766449,213,5.8,,,,,,,,,,et3yygjf96h7sgd43lb5t1yj8,I. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633875,17,5,1,1,29,dgpni8xwxjhgekjmg0m8bb6nv,0,23.8,102,2023-02-04T12:46:58.241Z,2023-02-04T12:47:01Z,4010766341,347,,4010766619,233,22,4010766339,56,Back,,,,,,,,,,,,,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633917,22,5,1,1,29,97jxqfbi28yoeedjbbw5xqhyi,1,76.2,-2,2023-02-04T12:46:58.241Z,2023-02-04T12:47:36Z,4010766583,347,,4010766581,56,Right,4010766587,233,17,,,,,,,,,,,,,,,,et3yygjf96h7sgd43lb5t1yj8,I. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634001,23,1,1,1,35,97jxqfbi28yoeedjbbw5xqhyi,1,75.3,0,2023-02-04T12:47:04.100Z,2023-02-04T12:47:06Z,4010767011,140,76.0,4010767009,56,Right,4010767013,141,9.1,4010767007,107,,4010767015,212,7.6,4010767017,213,1.5,,,,,,,552lzdgzrbb27bech7ow3v9hx,C. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634005,24,50,1,1,37,97jxqfbi28yoeedjbbw5xqhyi,1,73.6,9.4,2023-02-04T12:47:06.599Z,2023-02-04T12:47:09Z,4010767041,286,,4010767259,233,18,4010767039,56,Right,,,,,,,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634035,18,7,1,1,37,dgpni8xwxjhgekjmg0m8bb6nv,1,26.4,90.6,2023-02-04T12:47:06.600Z,2023-02-04T12:47:09Z,4010767249,233,24,4010767191,285,,4010767189,56,Back,,,,,,,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634041,19,49,1,1,39,dgpni8xwxjhgekjmg0m8bb6nv,1,30.9,90.8,2023-02-04T12:47:08.216Z,2023-02-04T12:47:08Z,,,,,,,,,,,,,,,,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634073,20,61,1,1,41,dgpni8xwxjhgekjmg0m8bb6nv,0,32.4,90.8,2023-02-04T12:47:09.871Z,2023-02-04T12:47:09Z,4010767353,56,Back,,,,,,,,,,,,,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634117,25,49,1,1,43,97jxqfbi28yoeedjbbw5xqhyi,1,74.1,5,2023-02-04T12:47:11.876Z,2023-02-04T12:47:12Z,,,,,,,,,,,,,,,,,,,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634131,26,1,1,1,43,97jxqfbi28yoeedjbbw5xqhyi,0,74.1,5,2023-02-04T12:47:12.084Z,2023-02-04T12:47:12Z,4010767581,212,14.5,4010767583,213,0.4,4010767579,141,12.5,4010767575,56,Right,4010767577,140,87.0,,,,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634147,21,49,1,1,44,dgpni8xwxjhgekjmg0m8bb6nv,1,26.1,83.3,2023-02-04T12:47:13.110Z,2023-02-04T12:47:13Z,,,,,,,,,,,,,,,,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634175,22,1,1,1,44,dgpni8xwxjhgekjmg0m8bb6nv,1,26.1,83.3,2023-02-04T12:47:13.336Z,2023-02-04T12:47:16Z,4010767795,140,36.7,4010767797,141,83.3,4010767799,212,11.1,4010767793,56,Back,4010767801,213,0,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634197,23,3,1,1,47,dgpni8xwxjhgekjmg0m8bb6nv,1,33,82.6,2023-02-04T12:47:16.016Z,2023-02-04T12:47:20Z,4010767933,56,Back,4010767935,285,,4010768099,233,27,,,,,,,,,,,,,,,,58zv1pd350niecmu275p4xyqc,S. Tapé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634223,27,45,1,1,47,97jxqfbi28yoeedjbbw5xqhyi,0,67,17.4,2023-02-04T12:47:16.016Z,2023-02-04T12:47:20Z,4010768107,286,,4010768103,233,23,4010768081,56,Right,,,,,,,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634229,24,1,1,1,48,dgpni8xwxjhgekjmg0m8bb6nv,1,32.7,71.8,2023-02-04T12:47:17.256Z,2023-02-04T12:47:20Z,4010768115,212,30.7,4010768109,56,Center,4010768117,213,5.7,4010768111,140,56.7,4010768113,141,46.1,,,,,,,,,,58zv1pd350niecmu275p4xyqc,S. Tapé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634281,25,1,1,1,51,dgpni8xwxjhgekjmg0m8bb6nv,0,59.9,56.7,2023-02-04T12:47:20.240Z,2023-02-04T12:47:24Z,4010768393,212,32.6,4010768389,140,85.7,4010768391,141,83.3,4010768387,56,Left,4010768395,213,0.6,4010768397,1,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634295,28,49,1,1,57,97jxqfbi28yoeedjbbw5xqhyi,1,15.5,9.4,2023-02-04T12:47:25.837Z,2023-02-04T12:47:25Z,,,,,,,,,,,,,,,,,,,,,,,,,552lzdgzrbb27bech7ow3v9hx,C. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634339,29,12,1,1,58,97jxqfbi28yoeedjbbw5xqhyi,1,15.5,9.4,2023-02-04T12:47:27.140Z,2023-02-04T12:47:28Z,4010768697,212,11.9,4010768695,141,0.0,4010768693,140,24.3,4010768699,213,5.6,4010768725,167,,4010768691,56,Back,,,,,,,552lzdgzrbb27bech7ow3v9hx,C. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634317,26,5,1,1,58,dgpni8xwxjhgekjmg0m8bb6nv,1,72.6,101.8,2023-02-04T12:47:27.168Z,2023-02-04T12:47:28Z,4010768763,233,30,4010768583,347,,4010768581,56,Left,,,,,,,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634343,30,5,1,1,58,97jxqfbi28yoeedjbbw5xqhyi,0,27.4,-1.8,2023-02-04T12:47:27.168Z,2023-02-04T12:47:36Z,4010768705,56,Back,4010768787,233,26,4010768707,347,,,,,,,,,,,,,,,,,552lzdgzrbb27bech7ow3v9hx,C. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634585,27,1,1,2,14,dgpni8xwxjhgekjmg0m8bb6nv,1,69.5,100,2023-02-04T12:47:42.760Z,2023-02-04T12:47:47Z,4010769989,56,Left,4010769993,141,85.7,4010769987,107,,4010769991,140,83.4,4010769997,213,5.7,4010769995,212,18.0,,,,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634587,28,1,1,2,18,dgpni8xwxjhgekjmg0m8bb6nv,0,79.4,78.7,2023-02-04T12:47:46.936Z,2023-02-04T12:47:47Z,4010770009,141,60.0,4010770005,56,Center,4010770007,140,70.0,4010770011,212,16.1,4010770013,213,4.1,,,,,,,,,,58zv1pd350niecmu275p4xyqc,S. Tapé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634611,31,8,1,2,20,97jxqfbi28yoeedjbbw5xqhyi,1,35.4,22.1,2023-02-04T12:47:48.717Z,2023-02-04T12:47:48Z,4010770153,56,Back,,,,,,,,,,,,,,,,,,,,,,8ls23zdsn7vn3bsx8o3gzwrh0,A. Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
