id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2457886425,5,1,1,0,22,axvm5zg0mk4bp06wpec9vw27e,1,31.8,88.7,2022-09-10T12:30:38.701Z,2022-09-10T12:30:40Z,3768993089,212,5.5,3768993083,56,Back,3768993087,141,96.3,3768993085,140,29.9,3768993091,213,1.9,,,,,,,,,,desenv3bwtw96iiwqb1gnvth,R. Lavaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457886451,6,3,1,0,23,axvm5zg0mk4bp06wpec9vw27e,0,30.1,94.4,2022-09-10T12:30:40Z,2022-09-10T12:30:43Z,3768993195,285,,3768993381,233,7,3768993193,56,Back,,,,,,,,,,,,,,,,jzfnrsd8aixhycspwias4tii,M. Vairon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457886437,7,7,1,0,23,2w4xxgpg4t4h5b3yl74egastz,1,69.9,5.6,2022-09-10T12:30:40.001Z,2022-09-10T12:30:42Z,3768993147,286,,3768993145,56,Right,3768993295,233,6,3768993143,167,,,,,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457886499,7,5,1,0,24,axvm5zg0mk4bp06wpec9vw27e,1,26.4,101.4,2022-09-10T12:30:40.880Z,2022-09-10T12:38:13Z,3768993503,233,8,3768993445,56,Back,3768993449,347,,,,,,,,,,,,,,,,,jzfnrsd8aixhycspwias4tii,M. Vairon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457886459,8,5,1,0,24,2w4xxgpg4t4h5b3yl74egastz,0,73.6,-1.4,2022-09-10T12:30:40.880Z,2022-09-10T12:30:44Z,3768993229,347,,3768993515,233,7,3768993227,56,Right,,,,,,,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457886629,8,1,1,0,32,axvm5zg0mk4bp06wpec9vw27e,1,28.6,100,2022-09-10T12:30:49.373Z,2022-09-10T12:30:52Z,3768994209,141,94.5,3768994205,56,Back,3768994213,213,5.6,3768994207,140,34.5,3768994203,107,,3768994211,212,7.8,,,,,,,jzfnrsd8aixhycspwias4tii,M. Vairon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457886659,9,1,1,0,35,axvm5zg0mk4bp06wpec9vw27e,1,34.5,94.5,2022-09-10T12:30:51.724Z,2022-09-10T12:30:54Z,3768994357,56,Back,3768994363,141,97.2,3768994361,140,28.9,3768994367,213,2.8,3768994365,212,6.2,,,,,,,,,,epgsg9k2x61xgkksj1kzdum6t,J. Dear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457886667,10,3,1,0,37,axvm5zg0mk4bp06wpec9vw27e,0,32.7,95.2,2022-09-10T12:30:54.012Z,2022-09-10T12:30:56Z,3768994397,285,,3768994581,233,9,3768994395,56,Back,,,,,,,,,,,,,,,,jzfnrsd8aixhycspwias4tii,M. Vairon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457886681,9,7,1,0,37,2w4xxgpg4t4h5b3yl74egastz,1,67.3,4.8,2022-09-10T12:30:54.013Z,2022-09-10T12:30:55Z,3768994461,56,Right,3768994535,233,10,3768994457,167,,3768994539,286,,,,,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457886689,10,5,1,0,38,2w4xxgpg4t4h5b3yl74egastz,0,69.1,-2,2022-09-10T12:30:55.088Z,2022-09-10T12:30:57Z,3768994645,233,11,3768994505,56,Right,3768994507,347,,,,,,,,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457886697,11,5,1,0,38,axvm5zg0mk4bp06wpec9vw27e,1,30.9,102,2022-09-10T12:30:55.088Z,2022-09-10T12:38:13Z,3768994561,56,Back,3768994563,347,,3768994595,233,10,,,,,,,,,,,,,,,,jzfnrsd8aixhycspwias4tii,M. Vairon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457886739,12,1,1,0,40,axvm5zg0mk4bp06wpec9vw27e,1,30,100,2022-09-10T12:30:57.005Z,2022-09-10T12:30:59Z,3768994867,141,86.3,3768994861,56,Back,3768994869,212,10.0,3768994873,213,4.9,3768994859,107,,3768994863,140,31.8,,,,,,,jzfnrsd8aixhycspwias4tii,M. Vairon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457886775,13,1,1,0,42,axvm5zg0mk4bp06wpec9vw27e,1,31.8,86.3,2022-09-10T12:30:59.452Z,2022-09-10T12:31:02Z,3768995093,213,1.6,3768995089,141,95.1,3768995087,140,31.9,3768995085,56,Back,3768995091,212,6.0,,,,,,,,,,epgsg9k2x61xgkksj1kzdum6t,J. Dear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457886783,14,1,1,0,45,axvm5zg0mk4bp06wpec9vw27e,0,31.2,95.3,2022-09-10T12:31:02.204Z,2022-09-10T12:31:07Z,3768995653,236,,3768995135,213,4.6,3768995129,140,31.1,3768995131,141,93.6,3768995127,56,Back,3768995659,286,,3768995655,233,11,3768995133,212,1.2,jzfnrsd8aixhycspwias4tii,M. Vairon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457886843,11,74,1,0,45,2w4xxgpg4t4h5b3yl74egastz,1,66.5,12.6,2022-09-10T12:31:02.205Z,2022-09-10T12:36:55Z,3768995675,233,14,3768995459,56,Right,3768995461,285,,,,,,,,,,,,,,,,,9gk2t1276n9yt0nvgakzr82c5,L. Petermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457886815,15,61,1,0,47,axvm5zg0mk4bp06wpec9vw27e,1,31.6,93.8,2022-09-10T12:31:03.831Z,2022-09-10T12:31:04Z,3768995311,56,Back,,,,,,,,,,,,,,,,,,,,,,jzfnrsd8aixhycspwias4tii,M. Vairon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457886889,16,1,1,0,48,axvm5zg0mk4bp06wpec9vw27e,1,32.2,88.3,2022-09-10T12:31:05.645Z,2022-09-10T12:31:08Z,3768995703,140,24.4,3768995709,213,3.1,3768995705,141,89.4,3768995701,56,Back,3768995707,212,8.2,,,,,,,,,,epgsg9k2x61xgkksj1kzdum6t,J. Dear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457886909,17,1,1,0,50,axvm5zg0mk4bp06wpec9vw27e,1,24.7,89.6,2022-09-10T12:31:07.373Z,2022-09-10T12:31:10Z,3768995845,213,4.0,3768995841,141,58.7,3768995839,140,8.5,3768995843,212,27.0,3768995837,56,Back,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457886937,18,1,1,0,52,axvm5zg0mk4bp06wpec9vw27e,1,8.6,57.2,2022-09-10T12:31:09.565Z,2022-09-10T12:31:13Z,3768996061,212,25.8,3768996057,140,22.4,3768996055,56,Back,3768996063,213,5.3,3768996059,141,25.8,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457886977,19,1,1,0,57,axvm5zg0mk4bp06wpec9vw27e,1,22.5,25.6,2022-09-10T12:31:13.868Z,2022-09-10T12:31:16Z,3768996267,212,13.3,3768996261,56,Back,3768996265,141,8.3,3768996269,213,5.2,3768996263,140,28.4,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457886999,20,1,1,0,59,axvm5zg0mk4bp06wpec9vw27e,1,28,5.8,2022-09-10T12:31:16.028Z,2022-09-10T12:31:17Z,3768996385,56,Back,3768996387,140,14.1,3768996389,141,16.8,3768996393,213,2.7,3768996391,212,16.4,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887075,21,1,1,1,0,axvm5zg0mk4bp06wpec9vw27e,1,14.1,16.8,2022-09-10T12:31:17.213Z,2022-09-10T12:31:24Z,3768996859,56,Back,3768996865,212,22.7,3768996867,213,2.1,3768996861,140,3.6,3768996863,141,46.0,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887111,22,1,1,1,7,axvm5zg0mk4bp06wpec9vw27e,1,8.8,44.3,2022-09-10T12:31:24.188Z,2022-09-10T12:31:27Z,3768997061,213,0.5,3768997053,56,Back,3768997059,212,35.0,3768997051,155,,3768997057,141,67.0,3768997055,140,38.7,3768997063,1,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887135,23,1,1,1,10,axvm5zg0mk4bp06wpec9vw27e,1,35.4,68.1,2022-09-10T12:31:27.597Z,2022-09-10T12:31:30Z,3768997245,213,2.9,3768997241,141,73.2,3768997237,56,Back,3768997243,212,12.7,3768997239,140,23.8,,,,,,,,,,epgsg9k2x61xgkksj1kzdum6t,J. Dear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887183,24,1,1,1,13,axvm5zg0mk4bp06wpec9vw27e,0,23.1,82.1,2022-09-10T12:31:30.285Z,2022-09-10T12:31:35Z,3768997523,213,0.1,3768997519,141,90.8,3768997517,140,72.3,3768997515,56,Left,3768997513,155,,3768997521,212,52.0,3768997525,1,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887191,12,49,1,1,19,2w4xxgpg4t4h5b3yl74egastz,1,25,15.5,2022-09-10T12:31:35.841Z,2022-09-10T12:31:35Z,,,,,,,,,,,,,,,,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887303,13,1,1,1,20,2w4xxgpg4t4h5b3yl74egastz,1,25.1,24.3,2022-09-10T12:31:37.200Z,2022-09-10T12:31:46Z,3768998133,212,26.7,3768998135,213,1.5,3768998131,141,63.6,3768998129,140,26.0,3768998127,56,Back,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887335,14,1,1,1,29,2w4xxgpg4t4h5b3yl74egastz,1,32.2,72,2022-09-10T12:31:46.513Z,2022-09-10T12:31:47Z,3768998281,56,Back,3768998287,212,18.3,3768998285,141,95.4,3768998289,213,1.1,3768998283,140,40.8,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887417,15,1,1,1,31,2w4xxgpg4t4h5b3yl74egastz,1,40.8,95.4,2022-09-10T12:31:47.794Z,2022-09-10T12:31:52Z,3768998669,56,Back,3768998673,141,55.2,3768998671,140,27.4,3768998677,213,4.2,3768998675,212,30.7,,,,,,,,,,9gk2t1276n9yt0nvgakzr82c5,L. Petermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887433,16,1,1,1,35,2w4xxgpg4t4h5b3yl74egastz,1,28.3,43.3,2022-09-10T12:31:52.001Z,2022-09-10T12:31:54Z,3768998789,1,,3768998775,56,Right,3768998787,213,5.5,3768998779,140,50.6,3768998785,212,33.9,3768998783,141,7.3,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887439,17,1,1,1,37,2w4xxgpg4t4h5b3yl74egastz,0,56.2,10,2022-09-10T12:31:54.417Z,2022-09-10T12:31:55Z,3768998825,141,37.6,3768998811,56,Center,3768998823,140,69.8,3768998831,212,23.6,3768998835,213,0.9,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887449,25,49,1,1,38,axvm5zg0mk4bp06wpec9vw27e,1,27.9,73.2,2022-09-10T12:31:55.596Z,2022-09-10T12:31:55Z,,,,,,,,,,,,,,,,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887471,26,1,1,1,39,axvm5zg0mk4bp06wpec9vw27e,0,27.9,73.2,2022-09-10T12:31:55.885Z,2022-09-10T12:31:57Z,3768998993,56,Back,3768998999,212,10.3,3768998997,141,69.6,3768999001,213,6.0,3768998995,140,37.4,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887587,18,8,1,1,41,2w4xxgpg4t4h5b3yl74egastz,1,59.9,33.3,2022-09-10T12:31:58.609Z,2022-09-10T12:39:33Z,3768999561,56,Center,,,,,,,,,,,,,,,,,,,,,,dll89ri6yl7ufipj37pyfmzmd,C. Bilbault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887625,19,4,1,1,42,2w4xxgpg4t4h5b3yl74egastz,1,62.7,31.7,2022-09-10T12:31:59.229Z,2022-09-10T12:36:53Z,3768999715,13,,3768999717,56,Center,3768999719,152,,3768999723,286,,3769022597,233,27,3768999721,265,,,,,,,,dll89ri6yl7ufipj37pyfmzmd,C. Bilbault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887527,27,4,1,1,42,axvm5zg0mk4bp06wpec9vw27e,0,37.3,68.3,2022-09-10T12:31:59.230Z,2022-09-10T12:39:31Z,3768999281,285,,3768999279,265,,3768999277,152,,3768999275,56,Back,3768999273,13,,3769022635,233,19,,,,,,,epgsg9k2x61xgkksj1kzdum6t,J. Dear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887671,20,1,1,1,53,2w4xxgpg4t4h5b3yl74egastz,1,59.9,33.3,2022-09-10T12:32:09.745Z,2022-09-10T12:32:12Z,3768999935,5,,3768999937,152,,3768999939,56,Center,3768999943,141,70.2,3768999945,212,25.9,3768999947,213,1.8,3768999941,140,53.9,,,,dll89ri6yl7ufipj37pyfmzmd,C. Bilbault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887687,21,1,1,1,55,2w4xxgpg4t4h5b3yl74egastz,1,53.9,70.2,2022-09-10T12:32:12.624Z,2022-09-10T12:32:14Z,3769000033,141,92.3,3769000035,212,18.6,3769000037,213,0.9,3769000031,140,64.4,3769000029,56,Left,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887705,22,1,1,1,57,2w4xxgpg4t4h5b3yl74egastz,1,64.4,92.3,2022-09-10T12:32:14.449Z,2022-09-10T12:32:16Z,3769000149,141,68.7,3769000153,213,5.2,3769000151,212,17.8,3769000145,56,Center,3769000147,140,71.7,,,,,,,,,,9gk2t1276n9yt0nvgakzr82c5,L. Petermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887721,23,1,1,1,59,2w4xxgpg4t4h5b3yl74egastz,0,73.6,65.7,2022-09-10T12:32:16.289Z,2022-09-10T12:32:17Z,3769000241,212,23.5,3769000229,56,Left,3769000237,141,83.0,3769000233,140,93.0,3769000249,213,0.5,,,,,,,,,,7xb0niqg08hrxk8i2nq8zvfth,N. Mondésir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887713,28,8,1,2,0,axvm5zg0mk4bp06wpec9vw27e,1,29.6,27.4,2022-09-10T12:32:16.925Z,2022-09-10T12:32:17Z,3769000195,56,Back,,,,,,,,,,,,,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887741,29,49,1,2,2,axvm5zg0mk4bp06wpec9vw27e,1,10.6,18.2,2022-09-10T12:32:19.100Z,2022-09-10T12:32:19Z,,,,,,,,,,,,,,,,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887771,30,1,1,2,2,axvm5zg0mk4bp06wpec9vw27e,0,10.6,18.2,2022-09-10T12:32:19.246Z,2022-09-10T12:32:20Z,3769000459,212,34.4,3769000455,140,42.8,3769000451,157,,3769000457,141,8.8,3769000465,1,,3769000453,56,Back,3769000461,213,6.1,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887803,24,49,1,2,4,2w4xxgpg4t4h5b3yl74egastz,1,58.5,92.6,2022-09-10T12:32:21.617Z,2022-09-10T12:32:21Z,,,,,,,,,,,,,,,,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887901,25,1,1,2,5,2w4xxgpg4t4h5b3yl74egastz,1,58.5,92.6,2022-09-10T12:32:21.937Z,2022-09-10T12:32:28Z,3769001045,140,38.0,3769001055,213,3.3,3769001043,56,Back,3769001049,141,89.1,3769001053,212,21.7,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887935,26,1,1,2,11,2w4xxgpg4t4h5b3yl74egastz,1,33.9,80.9,2022-09-10T12:32:27.905Z,2022-09-10T12:32:30Z,3769001233,212,27.0,3769001231,141,41.2,3769001229,140,33.5,3769001235,213,4.7,3769001227,56,Back,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887949,27,1,1,2,14,2w4xxgpg4t4h5b3yl74egastz,1,33.6,34.3,2022-09-10T12:32:30.769Z,2022-09-10T12:32:31Z,3769001317,141,5.8,3769001315,140,60.8,3769001323,1,,3769001319,212,34.5,3769001321,213,5.7,3769001313,56,Right,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887993,28,1,1,2,15,2w4xxgpg4t4h5b3yl74egastz,1,58.5,7.7,2022-09-10T12:32:31.841Z,2022-09-10T12:32:34Z,3769001529,213,2.6,3769001523,140,39.2,3769001527,212,24.0,3769001521,56,Back,3769001525,141,26.5,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
