id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2533505461,8,74,1,0,17,dgpni8xwxjhgekjmg0m8bb6nv,1,93,21.6,2023-04-15T11:46:28.299Z,2023-04-15T11:58:26Z,4189635461,397,,4189635465,285,,4189634639,56,Center,4189635549,233,3,,,,,,,,,,,,,ds4tjev271co53fycw64y4kfe,F. Komé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533505555,10,1,1,0,21,dgpni8xwxjhgekjmg0m8bb6nv,1,89.9,24.8,2023-04-15T11:46:32.510Z,2023-04-15T11:59:24Z,4189672189,141,44.3,4189672185,56,Center,4189672187,140,85.9,4189672191,212,13.9,4189673781,210,15,4189672193,213,1.9,4189673783,154,,,,,ds4tjev271co53fycw64y4kfe,F. Komé,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533505531,9,15,1,0,22,dgpni8xwxjhgekjmg0m8bb6nv,1,86.9,44.6,2023-04-15T11:46:33.525Z,2023-04-15T11:59:21Z,4189673799,29,,4189673815,147,50.2,4189673807,102,52.0,4189673813,146,99.7,4189673801,154,,4189634993,17,,4189673797,76,,4189634995,56,Center,q195fj3dlx9i3r0zno98nhuc,A. Donnary,,4189673809,103,6.3,4189634989,22,4189673887,233,5,4189673795,72,4189673803,55,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533505569,5,10,1,0,22,114h4h9ekimxmk95iypp478kk,1,1,49.9,2023-04-15T11:46:33.625Z,2023-04-15T11:59:21Z,4189635183,178,,4189673891,233,9,4189635185,182,,4189635181,177,,4189635187,56,Back,,,,,,,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533505567,4,52,1,0,23,114h4h9ekimxmk95iypp478kk,1,1,49.9,2023-04-15T11:46:34.292Z,2023-04-15T11:46:36Z,,,,,,,,,,,,,,,,,,,,,,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533505645,6,1,1,0,29,114h4h9ekimxmk95iypp478kk,1,10.7,49.6,2023-04-15T11:46:40.234Z,2023-04-15T11:46:44Z,4189635621,123,,4189635625,140,14.1,4189635623,56,Back,4189635627,141,35.1,4189635629,212,10.5,4189635631,213,5.1,,,,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533505683,7,1,1,0,33,114h4h9ekimxmk95iypp478kk,1,14,37.6,2023-04-15T11:46:44.250Z,2023-04-15T11:46:47Z,4189635787,141,72.4,4189635791,212,25.5,4189635793,213,1.2,4189635779,56,Back,4189635783,140,23.1,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533505719,8,1,1,0,36,114h4h9ekimxmk95iypp478kk,1,21.9,75.3,2023-04-15T11:46:47.418Z,2023-04-15T11:46:50Z,4189635961,213,0.8,4189635957,212,17.9,4189635949,140,33.5,4189635953,141,94.5,4189635947,56,Back,,,,,,,,,,38jzj5l4s56u8pbiutq2qa7f8,H. Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533505785,9,1,1,0,39,114h4h9ekimxmk95iypp478kk,1,40.9,97.4,2023-04-15T11:46:50.378Z,2023-04-15T11:46:54Z,4189636223,56,Left,4189636225,140,56.6,4189636237,212,16.6,4189636241,213,6.2,4189636233,141,95.1,,,,,,,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533505793,10,50,1,0,43,114h4h9ekimxmk95iypp478kk,1,58.9,94.2,2023-04-15T11:46:54.234Z,2023-04-15T11:46:56Z,4189636261,286,,4189636389,233,11,4189636259,56,Left,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533505813,11,7,1,0,43,dgpni8xwxjhgekjmg0m8bb6nv,1,41.1,5.8,2023-04-15T11:46:54.235Z,2023-04-15T11:46:56Z,4189636355,56,Back,4189636357,285,,4189636363,233,10,4189636353,167,,,,,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533505811,11,5,1,0,43,114h4h9ekimxmk95iypp478kk,1,57.9,102,2023-04-15T11:46:55.195Z,2023-04-15T11:47:04Z,4189636993,233,12,4189636351,347,,4189636349,56,Left,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533505815,12,5,1,0,43,dgpni8xwxjhgekjmg0m8bb6nv,0,42.1,-2,2023-04-15T11:46:55.195Z,2023-04-15T12:13:22Z,4189636359,56,Back,4189637029,233,11,4189636361,347,,,,,,,,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533505995,12,1,1,0,53,114h4h9ekimxmk95iypp478kk,1,58.4,100,2023-04-15T11:47:05.034Z,2023-04-15T11:47:08Z,4189637299,141,92.1,4189637307,213,5.9,4189637303,212,16.5,4189637289,107,,4189637295,140,72.9,4189637291,56,Left,,,,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506019,13,1,1,0,57,114h4h9ekimxmk95iypp478kk,1,73,92.1,2023-04-15T11:47:08.394Z,2023-04-15T11:47:10Z,4189637397,140,71.7,4189637403,213,4.5,4189637395,56,Left,4189637401,212,6.3,4189637399,141,83.0,,,,,,,,,,en70ces933pdy4dbgq0lgjhsl,Mélissa Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506081,14,1,1,0,58,114h4h9ekimxmk95iypp478kk,1,76.9,83.6,2023-04-15T11:47:10.089Z,2023-04-15T11:47:14Z,4189637713,56,Center,4189637717,141,68.8,4189637719,212,10.2,4189637715,140,78.3,4189637721,213,4.9,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506089,15,61,1,1,1,114h4h9ekimxmk95iypp478kk,0,78,69.4,2023-04-15T11:47:12.914Z,2023-04-15T12:05:25Z,4189637747,56,Center,,,,,,,,,,,,,,,,,,,,,,en70ces933pdy4dbgq0lgjhsl,Mélissa Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506071,13,1,1,1,2,dgpni8xwxjhgekjmg0m8bb6nv,0,26.9,34.2,2023-04-15T11:47:13.317Z,2023-04-15T11:47:13Z,4189637679,141,31.8,4189637673,157,,4189637675,56,Back,4189637677,140,31.9,4189637685,1,,4189637681,212,5.5,4189637683,213,6.0,,,,ds4tjev271co53fycw64y4kfe,F. Komé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506283,16,61,1,1,19,114h4h9ekimxmk95iypp478kk,0,95.8,91.4,2023-04-15T11:47:30.698Z,2023-04-15T11:47:30Z,4189638707,56,Left,,,,,,,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506397,14,56,1,1,26,dgpni8xwxjhgekjmg0m8bb6nv,1,0,0,2023-04-15T11:47:38.158Z,2023-04-15T11:47:38Z,4189639305,56,Back,,,,,,,,,,,,,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506411,15,5,1,1,28,dgpni8xwxjhgekjmg0m8bb6nv,1,-1.3,34.1,2023-04-15T11:47:39.526Z,2023-04-15T11:47:40Z,4189639411,233,17,4189639389,56,Back,4189639391,346,,,,,,,,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506413,17,5,1,1,28,114h4h9ekimxmk95iypp478kk,0,101.3,65.9,2023-04-15T11:47:39.526Z,2023-04-15T12:13:23Z,4189639395,56,Center,4189639417,233,15,4189639397,346,,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506669,16,1,1,1,48,dgpni8xwxjhgekjmg0m8bb6nv,0,4.7,44.9,2023-04-15T11:47:59.317Z,2023-04-15T11:48:00Z,4189640643,124,,4189640649,56,Back,4189640657,212,30.2,4189640645,155,,4189640661,74,,4189640659,213,6.0,4189640655,141,32.7,4189640651,140,32.4,24ptrmidgqdyq5sryicc2g9hw,L. Awuor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506719,18,49,1,1,52,114h4h9ekimxmk95iypp478kk,1,68.1,70.3,2023-04-15T11:48:04.138Z,2023-04-15T11:48:04Z,,,,,,,,,,,,,,,,,,,,,,,,,taoqfaiovyoabnm8an0388o9,S. Fishley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506725,17,1,1,1,53,dgpni8xwxjhgekjmg0m8bb6nv,0,21.9,27.7,2023-04-15T11:48:04.245Z,2023-04-15T11:48:04Z,4189640923,140,36.6,4189640927,212,15.9,4189640929,213,0.2,4189640925,141,33.0,4189640921,56,Back,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506747,19,1,1,1,53,114h4h9ekimxmk95iypp478kk,0,68.8,69.4,2023-04-15T11:48:04.905Z,2023-04-15T11:48:05Z,4189641013,141,71.8,4189641017,213,0.2,4189641009,56,Center,4189641011,140,77.6,4189641015,212,9.4,,,,,,,,,,taoqfaiovyoabnm8an0388o9,S. Fishley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506769,18,49,1,1,55,dgpni8xwxjhgekjmg0m8bb6nv,1,29.3,28.3,2023-04-15T11:48:06.581Z,2023-04-15T11:48:06Z,,,,,,,,,,,,,,,,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506779,19,1,1,1,55,dgpni8xwxjhgekjmg0m8bb6nv,0,29.3,27.9,2023-04-15T11:48:06.933Z,2023-04-15T11:48:07Z,4189641163,212,19.2,4189641157,56,Back,4189641159,140,46.9,4189641161,141,35.7,4189641165,213,0.3,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506803,20,49,1,1,57,114h4h9ekimxmk95iypp478kk,1,60.3,77.6,2023-04-15T11:48:09.145Z,2023-04-15T11:48:09Z,,,,,,,,,,,,,,,,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506871,21,1,1,1,59,114h4h9ekimxmk95iypp478kk,0,61.5,75,2023-04-15T11:48:10.394Z,2023-04-15T11:48:13Z,4189641549,56,Center,4189641559,213,6.3,4189641557,212,27.4,4189641553,140,87.6,4189641555,141,74.8,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506873,20,52,1,2,2,dgpni8xwxjhgekjmg0m8bb6nv,1,12.9,28.9,2023-04-15T11:48:13.765Z,2023-04-15T11:48:14Z,,,,,,,,,,,,,,,,,,,,,,,,,24ptrmidgqdyq5sryicc2g9hw,L. Awuor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507025,21,1,1,2,10,dgpni8xwxjhgekjmg0m8bb6nv,0,9.1,46.7,2023-04-15T11:48:22.022Z,2023-04-15T11:48:24Z,4189642297,140,56.0,4189642303,213,0.1,4189642295,56,Center,4189642305,1,,4189642301,212,49.3,4189642293,199,,4189642299,141,50.7,,,,24ptrmidgqdyq5sryicc2g9hw,L. Awuor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507105,22,1,1,2,15,114h4h9ekimxmk95iypp478kk,1,25.5,56.3,2023-04-15T11:48:26.330Z,2023-04-15T11:48:29Z,4189642643,213,0,4189642633,3,,4189642639,141,56.3,4189642641,212,27.1,4189642635,56,Center,4189642637,140,51.3,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507109,23,49,1,2,18,114h4h9ekimxmk95iypp478kk,1,56,58.4,2023-04-15T11:48:29.834Z,2023-04-15T11:48:30Z,,,,,,,,,,,,,,,,,,,,,,,,,taoqfaiovyoabnm8an0388o9,S. Fishley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507141,24,1,1,2,18,114h4h9ekimxmk95iypp478kk,1,55.8,58.5,2023-04-15T11:48:30.122Z,2023-04-15T11:48:33Z,4189642815,56,Back,4189642821,212,7.5,4189642819,141,54.3,4189642823,213,3.5,4189642817,140,49.2,,,,,,,,,,taoqfaiovyoabnm8an0388o9,S. Fishley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507163,25,1,1,2,21,114h4h9ekimxmk95iypp478kk,1,52.9,45.1,2023-04-15T11:48:33.130Z,2023-04-15T11:48:35Z,4189642889,56,Center,4189642897,213,6.0,4189642891,140,63.9,4189642895,212,12.2,4189642893,141,39.4,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507155,22,45,1,2,23,dgpni8xwxjhgekjmg0m8bb6nv,0,39,62,2023-04-15T11:48:34.949Z,2023-04-15T11:48:37Z,4189642877,285,,4189642875,56,Back,4189643013,233,26,,,,,,,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507173,26,3,1,2,23,114h4h9ekimxmk95iypp478kk,1,61,38,2023-04-15T11:48:34.949Z,2023-04-15T11:48:36Z,4189642955,56,Center,4189642957,286,,4189643003,233,22,,,,,,,,,,,,,,,,en70ces933pdy4dbgq0lgjhsl,Mélissa Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507215,27,1,1,2,25,114h4h9ekimxmk95iypp478kk,1,61.3,37.9,2023-04-15T11:48:36.249Z,2023-04-15T11:48:39Z,4189643183,213,5.3,4189643181,212,12.2,4189643177,140,67.9,4189643175,56,Center,4189643179,141,23.1,,,,,,,,,,en70ces933pdy4dbgq0lgjhsl,Mélissa Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507337,28,1,1,2,28,114h4h9ekimxmk95iypp478kk,1,68.3,21.8,2023-04-15T11:48:39.594Z,2023-04-15T11:59:37Z,4189643819,56,Right,4189643823,141,2.8,4189643821,140,71.9,4189643825,212,13.5,4189643827,213,5.0,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507275,23,43,1,2,33,dgpni8xwxjhgekjmg0m8bb6nv,1,0,0,2023-04-15T11:48:44.916Z,2023-04-15T11:59:39Z,4189674553,144,61,4189643481,56,Back,,,,,,,,,,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507379,29,2,1,2,39,114h4h9ekimxmk95iypp478kk,1,80.5,25,2023-04-15T11:48:50.548Z,2023-04-15T12:05:29Z,4189643995,2,,4189644001,141,50.1,4189643997,56,Center,4189643999,140,87.3,4189643993,7,taoqfaiovyoabnm8an0388o9,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507329,24,55,1,2,39,dgpni8xwxjhgekjmg0m8bb6nv,1,14.1,56,2023-04-15T11:48:50.549Z,2023-04-15T11:59:33Z,,,,,,,,,,,,,,,,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507613,25,1,1,3,3,dgpni8xwxjhgekjmg0m8bb6nv,1,16.2,57.2,2023-04-15T11:49:15.126Z,2023-04-15T11:49:19Z,4189645327,140,44.0,4189645335,1,,4189645331,212,32.5,4189645333,213,0.5,4189645323,241,,4189645329,141,78.2,4189645319,5,,4189645325,56,Back,24ptrmidgqdyq5sryicc2g9hw,L. Awuor,,4189645321,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507637,26,1,1,3,7,dgpni8xwxjhgekjmg0m8bb6nv,1,44,78.2,2023-04-15T11:49:18.917Z,2023-04-15T11:49:20Z,4189645419,140,57.8,4189645423,212,14.8,4189645415,3,,4189645421,141,73.8,4189645425,213,6.1,4189645417,56,Center,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507643,27,4,1,3,9,dgpni8xwxjhgekjmg0m8bb6nv,1,54.2,70.6,2023-04-15T11:49:20.757Z,2023-04-15T12:05:27Z,4189645783,265,,4189645451,56,Center,4189645779,13,,4189645781,152,,4189645785,286,,4189699243,233,31,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
