id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value
2524162939,8,44,1,0,13,2gmv49xieg3zee2hx0lhcp17u,0,41,19,2023-03-24T17:30:33.168Z,2023-03-24T17:30:36Z,4121435555,56,Back,4121435557,285,,4121435611,233,3,,,,,,,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524162941,4,1,1,0,14,97jxqfbi28yoeedjbbw5xqhyi,1,59.5,82.1,2023-03-24T17:30:33.902Z,2023-03-24T17:30:36Z,4121435573,3,,4121435583,213,4.6,4121435581,212,7.9,4121435575,56,Center,4121435577,140,58.7,4121435579,141,70.6,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524162947,5,49,1,0,17,97jxqfbi28yoeedjbbw5xqhyi,1,60.7,63.4,2023-03-24T17:30:36.990Z,2023-03-24T17:35:47Z,,,,,,,,,,,,,,,,,,,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524162953,6,1,1,0,17,97jxqfbi28yoeedjbbw5xqhyi,1,60.7,63.4,2023-03-24T17:30:37.118Z,2023-03-24T17:35:54Z,4121435635,141,58.8,4121435633,140,65.2,4121435637,212,5.7,4121435631,56,Center,4121435639,213,5.7,,,,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524162955,7,1,1,0,19,97jxqfbi28yoeedjbbw5xqhyi,0,65.3,59.6,2023-03-24T17:30:39.213Z,2023-03-24T17:35:53Z,4121435647,141,73.8,4121435645,140,74.5,4121435643,56,Center,4121435651,213,0.8,4121435649,212,13.7,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524162961,9,49,1,0,21,2gmv49xieg3zee2hx0lhcp17u,1,24.3,26.2,2023-03-24T17:30:41.286Z,2023-03-24T17:30:41Z,,,,,,,,,,,,,,,,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524162991,10,1,1,0,22,2gmv49xieg3zee2hx0lhcp17u,1,24.3,26.2,2023-03-24T17:30:41.431Z,2023-03-24T17:30:47Z,4121435837,56,Back,4121435841,141,12.8,4121435839,140,32.7,4121435843,212,12.7,4121435845,213,5.5,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524162997,11,1,1,0,27,2gmv49xieg3zee2hx0lhcp17u,1,29.7,10,2023-03-24T17:30:46.919Z,2023-03-24T17:30:48Z,4121435879,212,10.3,4121435881,213,3.4,4121435875,140,20.2,4121435873,56,Back,4121435877,141,6.4,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163011,12,1,1,0,29,2gmv49xieg3zee2hx0lhcp17u,1,20.4,4.4,2023-03-24T17:30:48.727Z,2023-03-24T17:30:51Z,4121435949,212,21.0,4121435947,141,28.0,4121435951,213,2.3,4121435945,140,7.5,4121435943,56,Back,,,,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163019,13,1,1,0,31,2gmv49xieg3zee2hx0lhcp17u,0,7.1,25.5,2023-03-24T17:30:51.095Z,2023-03-24T17:30:52Z,4121435989,213,5.6,4121435981,56,Back,4121435979,155,,4121435987,212,29.3,4121435983,140,28.6,4121435985,141,0.0,,,,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163023,8,5,1,0,32,97jxqfbi28yoeedjbbw5xqhyi,1,70.9,101.5,2023-03-24T17:30:52.028Z,2023-03-24T17:38:18Z,4121435993,347,,4121436003,233,14,4121435991,56,Left,,,,,,,,,,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163025,14,5,1,0,32,2gmv49xieg3zee2hx0lhcp17u,0,29.1,-1.5,2023-03-24T17:30:52.028Z,2023-03-24T17:30:53Z,4121435997,347,,4121435995,56,Back,4121436027,233,8,,,,,,,,,,,,,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163085,9,1,1,0,39,97jxqfbi28yoeedjbbw5xqhyi,1,70.4,100,2023-03-24T17:30:59.262Z,2023-03-24T17:31:02Z,4121436375,213,5.0,4121436369,140,72.9,4121436365,107,,4121436371,141,89.4,4121436367,56,Left,4121436373,212,8.3,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163087,10,1,1,0,43,97jxqfbi28yoeedjbbw5xqhyi,1,70.5,83.9,2023-03-24T17:31:02.494Z,2023-03-24T17:31:03Z,4121436387,212,14.8,4121436385,141,73.9,4121436389,213,3.6,4121436381,56,Center,4121436383,140,58.0,,,,,,,,,,8ls23zdsn7vn3bsx8o3gzwrh0,A. Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163089,11,1,1,0,43,97jxqfbi28yoeedjbbw5xqhyi,0,58,73.9,2023-03-24T17:31:03.134Z,2023-03-24T17:31:03Z,4121436393,56,Center,4121436395,140,63.7,4121436397,141,63.7,4121436401,213,5.4,4121436399,212,9.2,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163105,15,1,1,0,44,2gmv49xieg3zee2hx0lhcp17u,1,33.2,31.6,2023-03-24T17:31:04.231Z,2023-03-24T17:31:06Z,4121436503,56,Back,4121436511,213,2.2,4121436505,140,25.2,4121436507,141,48.5,4121436509,212,14.2,,,,,,,,,,664ior41q0qf71vnhq0tp1j9x,F. Hoarau,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163107,16,49,1,0,46,2gmv49xieg3zee2hx0lhcp17u,1,25.2,48.5,2023-03-24T17:31:06.358Z,2023-03-24T17:31:06Z,,,,,,,,,,,,,,,,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163113,17,1,1,0,47,2gmv49xieg3zee2hx0lhcp17u,0,25.2,48.5,2023-03-24T17:31:06.567Z,2023-03-24T17:31:07Z,4121436539,155,,4121436547,212,44.8,4121436551,1,,4121436545,141,23.6,4121436543,140,64.7,4121436549,213,5.9,4121436541,56,Center,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163115,12,1,1,0,47,97jxqfbi28yoeedjbbw5xqhyi,0,45.8,71.4,2023-03-24T17:31:07.134Z,2023-03-24T17:31:08Z,4121436565,213,0.0,4121436561,141,71.5,4121436563,212,21.1,4121436559,140,65.9,4121436557,56,Center,4121436555,3,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163119,18,1,1,0,50,2gmv49xieg3zee2hx0lhcp17u,0,32.7,23.7,2023-03-24T17:31:09.976Z,2023-03-24T17:31:10Z,4121436597,212,19.6,4121436601,213,5.8,4121436593,141,11.0,4121436585,56,Back,4121436589,140,49.5,4121436581,3,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163133,13,1,1,0,51,97jxqfbi28yoeedjbbw5xqhyi,1,52.8,84.4,2023-03-24T17:31:10.686Z,2023-03-24T17:31:13Z,4121436663,56,Left,4121436665,140,60.7,4121436671,213,6.1,4121436667,141,82.6,4121436661,3,,4121436669,212,8.4,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163135,14,61,1,0,52,97jxqfbi28yoeedjbbw5xqhyi,0,60.7,84.1,2023-03-24T17:31:11.710Z,2023-03-24T17:34:46Z,4121436675,56,Left,,,,,,,,,,,,,,,,,,,,,,8ls23zdsn7vn3bsx8o3gzwrh0,A. Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163137,15,5,1,0,54,97jxqfbi28yoeedjbbw5xqhyi,0,63.7,101.6,2023-03-24T17:31:13.526Z,2023-03-24T17:38:18Z,4121436677,56,Left,4121436679,347,,4121442589,233,19,,,,,,,,,,,,,,,,8ls23zdsn7vn3bsx8o3gzwrh0,A. Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163165,19,5,1,0,54,2gmv49xieg3zee2hx0lhcp17u,1,36.3,-1.6,2023-03-24T17:31:13.526Z,2023-03-24T17:34:43Z,4121436839,56,Back,4121442581,233,15,4121436841,347,,,,,,,,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163189,20,1,1,1,5,2gmv49xieg3zee2hx0lhcp17u,0,38.5,0,2023-03-24T17:31:25.399Z,2023-03-24T17:31:27Z,4121436949,213,0.2,4121436941,56,Right,4121436947,212,22.9,4121436939,107,,4121436943,140,60.0,4121436945,141,3.7,4121436951,1,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163201,16,1,1,1,9,97jxqfbi28yoeedjbbw5xqhyi,0,39.5,94.5,2023-03-24T17:31:29.006Z,2023-03-24T17:31:30Z,4121437019,56,Center,4121437017,157,,4121437023,141,68.1,4121437029,1,,4121437021,140,56.1,4121437027,213,5.5,4121437025,212,25.0,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163225,21,1,1,1,15,2gmv49xieg3zee2hx0lhcp17u,1,40.6,32.7,2023-03-24T17:31:34.887Z,2023-03-24T17:31:38Z,4121437163,212,13.2,4121437159,141,40.0,4121437149,56,Back,4121437169,213,2.8,4121437155,140,28.9,,,,,,,,,,bly2raemyl0xp39jiktm4u5sl,S. Demeyere,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163235,22,1,1,1,18,2gmv49xieg3zee2hx0lhcp17u,1,28.9,40,2023-03-24T17:31:37.415Z,2023-03-24T17:31:41Z,4121437217,141,12.3,4121437215,140,30.5,4121437219,212,18.9,4121437213,56,Back,4121437221,213,4.8,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163239,23,1,1,1,21,2gmv49xieg3zee2hx0lhcp17u,1,36.7,17.4,2023-03-24T17:31:40.999Z,2023-03-24T17:31:42Z,4121437243,212,15.7,4121437245,213,2.5,4121437239,140,25.1,4121437241,141,31.9,4121437237,56,Back,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163253,24,1,1,1,22,2gmv49xieg3zee2hx0lhcp17u,1,25.2,29.5,2023-03-24T17:31:42.231Z,2023-03-24T17:31:43Z,4121437311,212,20.5,4121437309,141,58.8,4121437313,213,1.3,4121437307,140,29.6,4121437305,56,Back,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163285,25,1,1,1,24,2gmv49xieg3zee2hx0lhcp17u,1,31.6,61.1,2023-03-24T17:31:43.752Z,2023-03-24T17:31:50Z,4121437511,141,79.6,4121437515,213,1.5,4121437507,56,Back,4121437509,140,32.9,4121437513,212,12.7,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163287,26,1,1,1,31,2gmv49xieg3zee2hx0lhcp17u,1,31.1,80.8,2023-03-24T17:31:50.518Z,2023-03-24T17:31:51Z,4121437533,212,6.3,4121437535,213,4.5,4121437529,140,29.9,4121437527,56,Back,4121437531,141,71.7,,,,,,,,,,664ior41q0qf71vnhq0tp1j9x,F. Hoarau,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163289,27,1,1,1,31,2gmv49xieg3zee2hx0lhcp17u,1,29.9,71.7,2023-03-24T17:31:51.222Z,2023-03-24T17:31:51Z,4121437547,213,0.2,4121437539,56,Back,4121437545,212,12.2,4121437543,141,76.0,4121437541,140,41.2,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163293,28,1,1,1,32,2gmv49xieg3zee2hx0lhcp17u,1,41.2,76,2023-03-24T17:31:51.719Z,2023-03-24T17:31:52Z,4121437565,56,Back,4121437571,212,13.1,4121437567,140,36.6,4121437569,141,93.9,4121437573,213,1.9,,,,,,,,,,bly2raemyl0xp39jiktm4u5sl,S. Demeyere,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163317,29,1,1,1,33,2gmv49xieg3zee2hx0lhcp17u,0,36.6,94.1,2023-03-24T17:31:52.775Z,2023-03-24T17:31:55Z,4121437671,140,78.1,4121437667,155,,4121437679,1,,4121437673,141,73.2,4121437675,212,45.8,4121437669,56,Center,4121437677,213,6.0,,,,664ior41q0qf71vnhq0tp1j9x,F. Hoarau,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163321,17,49,1,1,36,97jxqfbi28yoeedjbbw5xqhyi,1,27.1,22.7,2023-03-24T17:31:55.485Z,2023-03-24T17:31:55Z,,,,,,,,,,,,,,,,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163343,18,1,1,1,36,97jxqfbi28yoeedjbbw5xqhyi,1,27.1,22.7,2023-03-24T17:31:55.854Z,2023-03-24T17:31:58Z,4121437821,141,43.0,4121437817,140,11.1,4121437827,213,2.5,4121437825,212,21.7,4121437813,56,Back,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163361,19,1,1,1,39,97jxqfbi28yoeedjbbw5xqhyi,1,11.1,43,2023-03-24T17:31:58.862Z,2023-03-24T17:32:01Z,4121437919,1,,4121437911,140,35.2,4121437917,213,6.1,4121437915,212,25.6,4121437907,157,,4121437909,56,Back,4121437913,141,37.1,,,,7ei82jx0voz3m7g64d9ewmggl,M. Heil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163369,20,61,1,1,41,97jxqfbi28yoeedjbbw5xqhyi,1,35.2,37.1,2023-03-24T17:32:00.887Z,2023-03-24T17:36:51Z,4121437965,56,Back,,,,,,,,,,,,,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163381,21,1,1,1,42,97jxqfbi28yoeedjbbw5xqhyi,0,33.8,33.1,2023-03-24T17:32:02.333Z,2023-03-24T17:37:01Z,4121438009,141,37.4,4121446493,1,,4121438013,213,0.1,4121438007,140,54.7,4121446491,157,,4121438005,56,Center,4121438011,212,22.1,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163389,30,1,1,1,43,2gmv49xieg3zee2hx0lhcp17u,0,46.9,60.5,2023-03-24T17:32:03.320Z,2023-03-24T17:32:04Z,4121438047,3,,4121438051,140,66.4,4121438049,56,Center,4121438057,213,6.1,4121438053,141,56.3,4121438055,212,20.7,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163393,22,1,1,1,45,97jxqfbi28yoeedjbbw5xqhyi,0,31.5,51.2,2023-03-24T17:32:04.974Z,2023-03-24T17:37:11Z,4121438087,212,15.3,4121438079,3,,4121438085,141,50.6,4121438083,140,46.1,4121438089,213,6.3,4121438081,56,Back,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163419,31,1,1,1,48,2gmv49xieg3zee2hx0lhcp17u,0,53.6,51.8,2023-03-24T17:32:08.215Z,2023-03-24T17:32:08Z,4121438221,140,78.0,4121438227,213,0.2,4121438225,212,26.2,4121438219,56,Center,4121438217,3,,4121438223,141,59.7,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163453,23,1,1,1,51,97jxqfbi28yoeedjbbw5xqhyi,1,19.9,36.9,2023-03-24T17:32:10.478Z,2023-03-24T17:32:14Z,4121438407,56,Back,4121438405,157,,4121438409,140,24.2,4121438413,212,15.4,4121438411,141,15.3,4121438417,1,,4121438415,213,5.0,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163455,24,12,1,1,55,97jxqfbi28yoeedjbbw5xqhyi,1,24.9,9.2,2023-03-24T17:32:14.814Z,2023-03-24T17:32:16Z,4121438423,56,Back,4121438431,213,5.3,4121438427,141,0.0,4121438439,15,,4121438425,140,30.0,4121438429,212,9.3,4121438457,167,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163459,25,5,1,1,56,97jxqfbi28yoeedjbbw5xqhyi,0,34.2,-1.7,2023-03-24T17:32:15.743Z,2023-03-24T17:32:17Z,4121438451,56,Back,4121438497,233,32,4121438453,347,,,,,,,,,,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163463,32,5,1,1,56,2gmv49xieg3zee2hx0lhcp17u,1,65.8,101.7,2023-03-24T17:32:15.743Z,2023-03-24T17:38:19Z,4121438463,347,,4121438489,233,25,4121438461,56,Left,,,,,,,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163477,33,1,1,1,59,2gmv49xieg3zee2hx0lhcp17u,1,63.8,100,2023-03-24T17:32:19.367Z,2023-03-24T17:32:21Z,4121438557,107,,4121438561,140,74.8,4121438567,213,5.7,4121438559,56,Left,4121438565,212,13.9,4121438563,141,89.9,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163481,34,1,1,2,1,2gmv49xieg3zee2hx0lhcp17u,0,75.2,89.6,2023-03-24T17:32:21.015Z,2023-03-24T17:32:22Z,4121438597,213,2.6,4121438593,141,96.9,4121438595,212,10.1,4121438589,56,Left,4121438591,140,66.8,,,,,,,,,,88n7oswbclrfxt277vp6vpgd0,Kelsey Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524163485,26,61,1,2,5,97jxqfbi28yoeedjbbw5xqhyi,0,29.1,4.4,2023-03-24T17:32:25.117Z,2023-03-24T17:37:57Z,4121438623,56,Back,,,,,,,,,,,,,,,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,
