id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/16/value,qualifier/13/value
2526383667,71,1,1,8,44,axvm5zg0mk4bp06wpec9vw27e,0,38,14.4,2023-04-01T11:55:12.031Z,2023-04-01T11:55:13Z,4151754975,140,36.8,4151754973,56,Back,4151754977,141,22.1,4151754981,213,1.8,4151754971,3,,4151754979,212,5.4,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383681,72,1,1,8,46,axvm5zg0mk4bp06wpec9vw27e,1,37,22.4,2023-04-01T11:55:14.031Z,2023-04-01T11:55:16Z,4151755063,213,0.4,4151755065,1,,4151755053,157,,4151755055,56,Back,4151755061,212,13.2,4151755059,141,30.7,4151755057,140,48.4,,,,8jc8ndxlodfrhxxao3k1fknbo,K. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383689,73,1,1,8,48,axvm5zg0mk4bp06wpec9vw27e,1,50.1,30.6,2023-04-01T11:55:16.623Z,2023-04-01T11:55:17Z,4151755099,213,0.1,4151755091,56,Center,4151755097,212,7.9,4151755089,3,,4151755095,141,31.6,4151755093,140,57.6,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383709,74,1,1,8,49,axvm5zg0mk4bp06wpec9vw27e,0,58.2,32.4,2023-04-01T11:55:17.710Z,2023-04-01T12:15:47Z,4151755219,140,58.2,4151755217,56,Center,4151755223,212,0.2,4151755225,213,1.6,4151755215,168,,4151755213,3,,4151755221,141,32.7,,,,epgsg9k2x61xgkksj1kzdum6t,J. Dear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383701,113,1,1,8,51,97jxqfbi28yoeedjbbw5xqhyi,0,38.7,66,2023-04-01T11:55:19.374Z,2023-04-01T11:55:20Z,4151755157,3,,4151755165,212,22.8,4151755163,141,72.6,4151755161,140,60.0,4151755167,213,0.2,4151755159,56,Center,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383715,75,61,1,8,54,axvm5zg0mk4bp06wpec9vw27e,1,41.1,30,2023-04-01T11:55:22.590Z,2023-04-01T11:55:23Z,4151755253,56,Back,,,,,,,,,,,,,,,,,,,,,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383721,76,1,1,8,55,axvm5zg0mk4bp06wpec9vw27e,1,40.8,25.2,2023-04-01T11:55:23.391Z,2023-04-01T11:55:23Z,4151755287,212,12.4,4151755285,141,14.3,4151755283,140,31.3,4151755281,56,Back,4151755289,213,3.8,,,,,,,,,,8jc8ndxlodfrhxxao3k1fknbo,K. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383725,77,1,1,8,55,axvm5zg0mk4bp06wpec9vw27e,0,31.3,14.3,2023-04-01T11:55:23.822Z,2023-04-01T11:55:27Z,4151755461,236,,4151755467,286,,4151755315,140,34.7,4151755313,56,Back,4151755321,213,6.2,4151755463,233,114,4151755319,212,3.6,4151755317,141,14.0,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383749,114,74,1,8,55,97jxqfbi28yoeedjbbw5xqhyi,1,67.5,82.3,2023-04-01T11:55:23.823Z,2023-04-01T12:27:09Z,4151755475,233,77,4151755431,285,,4151755429,56,Left,,,,,,,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383753,78,5,1,8,57,axvm5zg0mk4bp06wpec9vw27e,1,33.3,-1.1,2023-04-01T11:55:25.710Z,2023-04-01T11:55:28Z,4151755449,347,,4151755447,56,Back,4151755493,233,115,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383757,115,5,1,8,57,97jxqfbi28yoeedjbbw5xqhyi,0,66.7,101.1,2023-04-01T11:55:25.710Z,2023-04-01T12:21:13Z,4151755521,233,78,4151755471,347,,4151755469,56,Left,,,,,,,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383793,79,1,1,9,3,axvm5zg0mk4bp06wpec9vw27e,1,33.3,0,2023-04-01T11:55:31.198Z,2023-04-01T11:55:32Z,4151755669,56,Back,4151755677,213,1.6,4151755675,212,12.6,4151755673,141,16.5,4151755671,140,33.2,4151755667,107,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383811,80,1,1,9,4,axvm5zg0mk4bp06wpec9vw27e,1,33.2,16.5,2023-04-01T11:55:32.544Z,2023-04-01T11:55:35Z,4151755755,157,,4151755763,212,36.2,4151755765,213,6.1,4151755757,56,Right,4151755759,140,67.3,4151755767,1,,4151755761,141,8.8,,,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383827,81,1,1,9,7,axvm5zg0mk4bp06wpec9vw27e,1,66.8,4.1,2023-04-01T11:55:35.199Z,2023-04-01T11:55:38Z,4151755877,141,22.4,4151755883,212,12.7,4151755871,140,64.4,4151755869,56,Center,4151755889,213,1.8,,,,,,,,,,epgsg9k2x61xgkksj1kzdum6t,J. Dear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383855,82,50,1,9,11,axvm5zg0mk4bp06wpec9vw27e,1,68.9,25.7,2023-04-01T11:55:39.935Z,2023-04-01T11:55:42Z,4151756141,233,116,4151756025,286,,4151756023,56,Center,,,,,,,,,,,,,,,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383865,116,7,1,9,11,97jxqfbi28yoeedjbbw5xqhyi,1,31.1,74.3,2023-04-01T11:55:39.936Z,2023-04-01T11:55:42Z,4151756113,56,Back,4151756115,285,,4151756133,233,82,,,,,,,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383867,117,49,1,9,13,97jxqfbi28yoeedjbbw5xqhyi,1,23.6,64.8,2023-04-01T11:55:41.357Z,2023-04-01T11:55:41Z,,,,,,,,,,,,,,,,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383887,118,1,1,9,13,97jxqfbi28yoeedjbbw5xqhyi,1,23.6,64.8,2023-04-01T11:55:41.502Z,2023-04-01T11:55:45Z,4151756235,213,3.5,4151756233,212,19.4,4151756231,141,53.6,4151756229,140,6.6,4151756227,56,Back,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383889,119,1,1,9,17,97jxqfbi28yoeedjbbw5xqhyi,0,4.2,67.6,2023-04-01T11:55:45.077Z,2023-04-01T11:55:45Z,4151756239,56,Back,4151756245,212,14.4,4151756241,140,12.8,4151756243,141,84.1,4151756247,213,0.9,,,,,,,,,,7ei82jx0voz3m7g64d9ewmggl,M. Heil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383893,83,8,1,9,18,axvm5zg0mk4bp06wpec9vw27e,1,87.8,11.9,2023-04-01T11:55:46.335Z,2023-04-01T11:55:46Z,4151756287,56,Right,,,,,,,,,,,,,,,,,,,,,,9k4n3testzamjmqoda5g4k3x1,María Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383909,84,3,1,9,19,axvm5zg0mk4bp06wpec9vw27e,1,89.5,11,2023-04-01T11:55:47.951Z,2023-04-01T11:55:51Z,4151756489,233,120,4151756373,286,,4151756371,56,Right,,,,,,,,,,,,,,,,9k4n3testzamjmqoda5g4k3x1,María Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383929,120,45,1,9,19,97jxqfbi28yoeedjbbw5xqhyi,0,10.5,89,2023-04-01T11:55:47.951Z,2023-04-01T11:55:52Z,4151756463,285,,4151756461,56,Back,4151756531,233,84,,,,,,,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383911,85,50,1,9,20,axvm5zg0mk4bp06wpec9vw27e,1,88.7,13.5,2023-04-01T11:55:48.528Z,2023-04-01T11:55:55Z,4151756383,56,Right,4151756385,286,,4151756633,233,121,,,,,,,,,,,,,,,,9k4n3testzamjmqoda5g4k3x1,María Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383949,121,7,1,9,20,97jxqfbi28yoeedjbbw5xqhyi,1,11.3,86.5,2023-04-01T11:55:48.529Z,2023-04-01T11:55:54Z,4151756603,56,Back,4151756605,285,,4151756627,233,85,,,,,,,,,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383953,122,49,1,9,25,97jxqfbi28yoeedjbbw5xqhyi,1,19,91.7,2023-04-01T11:55:53.806Z,2023-04-01T11:55:54Z,,,,,,,,,,,,,,,,,,,,,,,,,8ls23zdsn7vn3bsx8o3gzwrh0,A. Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383959,123,43,1,9,28,97jxqfbi28yoeedjbbw5xqhyi,1,0,0,2023-04-01T11:55:56.374Z,2023-04-01T11:55:58Z,4151756665,285,0,4151756663,56,Back,4151756709,144,50,,,,,,,,,,,,,,,,8ls23zdsn7vn3bsx8o3gzwrh0,A. Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383963,124,61,1,9,28,97jxqfbi28yoeedjbbw5xqhyi,0,25.6,96.2,2023-04-01T11:55:56.992Z,2023-04-01T11:55:57Z,4151756681,56,Back,,,,,,,,,,,,,,,,,,,,,,8ls23zdsn7vn3bsx8o3gzwrh0,A. Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383991,86,1,1,9,31,axvm5zg0mk4bp06wpec9vw27e,0,72.3,3.5,2023-04-01T11:55:59.040Z,2023-04-01T11:55:59Z,4151756821,212,4.1,4151756815,56,Right,4151756813,157,,4151756819,141,4.9,4151756825,1,,4151756823,213,0.2,4151756817,140,76.1,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383993,125,61,1,9,32,97jxqfbi28yoeedjbbw5xqhyi,1,28.4,97.4,2023-04-01T11:56:00.399Z,2023-04-01T11:56:00Z,4151756847,56,Back,,,,,,,,,,,,,,,,,,,,,,8ls23zdsn7vn3bsx8o3gzwrh0,A. Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384009,87,5,1,9,32,axvm5zg0mk4bp06wpec9vw27e,1,71.5,-1.1,2023-04-01T11:56:00.960Z,2023-04-01T12:21:13Z,4151756897,347,,4151756895,56,Right,4151756899,233,126,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384001,126,5,1,9,32,97jxqfbi28yoeedjbbw5xqhyi,0,28.5,101.1,2023-04-01T11:56:00.960Z,2023-04-01T11:56:03Z,4151756911,233,87,4151756867,56,Back,4151756869,347,,,,,,,,,,,,,,,,,8ls23zdsn7vn3bsx8o3gzwrh0,A. Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384015,88,1,1,9,34,axvm5zg0mk4bp06wpec9vw27e,1,71.7,0,2023-04-01T11:56:03.007Z,2023-04-01T11:56:03Z,4151756937,141,11.0,4151756931,107,,4151756939,212,8.4,4151756933,56,Right,4151756935,140,72.0,4151756941,213,1.5,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384029,89,1,1,9,35,axvm5zg0mk4bp06wpec9vw27e,1,72,11,2023-04-01T11:56:03.678Z,2023-04-01T11:56:05Z,4151757017,213,4.7,4151757011,140,72.0,4151757009,56,Right,4151757013,141,5.2,4151757015,212,3.9,,,,,,,,,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384037,90,3,1,9,37,axvm5zg0mk4bp06wpec9vw27e,1,67.8,7.6,2023-04-01T11:56:05.550Z,2023-04-01T11:56:07Z,4151757053,233,127,4151757035,56,Right,4151757037,286,,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384039,127,45,1,9,37,97jxqfbi28yoeedjbbw5xqhyi,0,32.2,92.4,2023-04-01T11:56:05.550Z,2023-04-01T11:56:07Z,4151757057,233,90,4151757041,56,Back,4151757043,285,,,,,,,,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384055,91,1,1,9,38,axvm5zg0mk4bp06wpec9vw27e,1,65.2,9.5,2023-04-01T11:56:06.543Z,2023-04-01T11:56:09Z,4151757139,140,56.0,4151757145,213,2.3,4151757141,141,24.4,4151757143,212,14.0,4151757137,56,Center,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384071,92,1,1,9,41,axvm5zg0mk4bp06wpec9vw27e,1,55.2,37,2023-04-01T11:56:09.631Z,2023-04-01T11:56:12Z,4151757237,141,53.7,4151757239,212,16.3,4151757235,140,44.0,4151757233,56,Back,4151757241,213,2.4,,,,,,,,,,8jc8ndxlodfrhxxao3k1fknbo,K. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384091,93,1,1,9,44,axvm5zg0mk4bp06wpec9vw27e,1,55,67.2,2023-04-01T11:56:12.847Z,2023-04-01T11:56:17Z,4151757379,141,94.1,4151757377,140,70.3,4151757381,212,24.3,4151757383,213,0.9,4151757375,56,Left,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384103,94,1,1,9,49,axvm5zg0mk4bp06wpec9vw27e,1,68.3,92.4,2023-04-01T11:56:17.423Z,2023-04-01T11:56:20Z,4151757457,212,8.2,4151757453,140,60.5,4151757455,141,93.5,4151757451,56,Left,4151757459,213,3.1,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384131,95,1,1,9,52,axvm5zg0mk4bp06wpec9vw27e,1,65,91.2,2023-04-01T11:56:20.638Z,2023-04-01T11:56:23Z,4151757563,213,0.4,4151757555,56,Left,4151757561,212,10.5,4151757559,141,96.8,4151757557,140,74.3,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384141,96,1,1,9,55,axvm5zg0mk4bp06wpec9vw27e,1,78.5,95.1,2023-04-01T11:56:23.566Z,2023-04-01T11:56:27Z,4151757625,56,Left,4151757631,212,9.5,4151757627,140,78.9,4151757633,213,4.8,4151757629,141,81.2,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384147,97,61,1,9,59,axvm5zg0mk4bp06wpec9vw27e,0,78.7,76.9,2023-04-01T11:56:27.183Z,2023-04-01T11:56:27Z,4151757657,56,Center,,,,,,,,,,,,,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384161,128,1,1,10,0,97jxqfbi28yoeedjbbw5xqhyi,0,28.8,51.6,2023-04-01T11:56:28.638Z,2023-04-01T11:56:29Z,4151757689,213,0.0,4151757681,56,Back,4151757685,141,51.8,4151757683,140,31.5,4151757687,212,2.8,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384163,98,61,1,10,1,axvm5zg0mk4bp06wpec9vw27e,1,75.6,74.5,2023-04-01T11:56:29.343Z,2023-04-01T11:56:29Z,4151757691,56,Center,,,,,,,,,,,,,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384167,129,49,1,10,2,97jxqfbi28yoeedjbbw5xqhyi,1,32.6,42.5,2023-04-01T11:56:30.158Z,2023-04-01T11:56:30Z,,,,,,,,,,,,,,,,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384183,130,1,1,10,3,97jxqfbi28yoeedjbbw5xqhyi,0,35.3,39.5,2023-04-01T11:56:31.557Z,2023-04-01T11:56:32Z,4151757769,56,Center,4151757775,212,25.9,4151757771,140,58.5,4151757773,141,26.4,4151757777,213,5.9,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384217,99,49,1,10,6,axvm5zg0mk4bp06wpec9vw27e,1,41.8,70.6,2023-04-01T11:56:34.752Z,2023-04-01T11:56:34Z,,,,,,,,,,,,,,,,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384233,100,1,1,10,7,axvm5zg0mk4bp06wpec9vw27e,1,43.9,69.7,2023-04-01T11:56:35.311Z,2023-04-01T11:56:37Z,4151758017,56,Center,4151758025,212,21.7,4151758023,141,55.5,4151758021,140,62.4,4151758027,213,5.8,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384245,101,1,1,10,9,axvm5zg0mk4bp06wpec9vw27e,1,57,47.9,2023-04-01T11:56:37.247Z,2023-04-01T11:56:40Z,4151758085,213,3.7,4151758083,212,20.5,4151758081,141,31.9,4151758077,56,Back,4151758079,140,40.4,,,,,,,,,,epgsg9k2x61xgkksj1kzdum6t,J. Dear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384263,102,1,1,10,12,axvm5zg0mk4bp06wpec9vw27e,1,43.7,23.4,2023-04-01T11:56:40.047Z,2023-04-01T11:56:42Z,4151758193,213,0.9,4151758185,56,Back,4151758191,212,8.0,4151758189,141,32.7,4151758187,140,48.3,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384269,103,1,1,10,14,axvm5zg0mk4bp06wpec9vw27e,1,46.5,31.8,2023-04-01T11:56:42.095Z,2023-04-01T11:56:43Z,4151758239,56,Back,4151758247,213,2.9,4151758245,212,16.2,4151758243,141,38.3,4151758241,140,31.7,,,,,,,,,,epgsg9k2x61xgkksj1kzdum6t,J. Dear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384297,104,1,1,10,15,axvm5zg0mk4bp06wpec9vw27e,1,31,41.2,2023-04-01T11:56:43.327Z,2023-04-01T11:56:46Z,4151758413,213,1.6,4151758405,56,Back,4151758409,141,67.9,4151758411,212,18.2,4151758407,140,30.9,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384321,105,1,1,10,18,axvm5zg0mk4bp06wpec9vw27e,1,34.2,72.6,2023-04-01T11:56:46.638Z,2023-04-01T11:56:50Z,4151758535,213,5.5,4151758531,141,52.5,4151758533,212,19.1,4151758529,140,46.9,4151758527,56,Back,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384339,106,1,1,10,22,axvm5zg0mk4bp06wpec9vw27e,1,58.2,52.5,2023-04-01T11:56:50.239Z,2023-04-01T11:56:52Z,4151758619,56,Center,4151758627,213,0.3,4151758625,212,13.5,4151758621,140,70.4,4151758623,141,58.8,,,,,,,,,,8jc8ndxlodfrhxxao3k1fknbo,K. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384345,107,1,1,10,24,axvm5zg0mk4bp06wpec9vw27e,1,70.4,58.8,2023-04-01T11:56:52.431Z,2023-04-01T11:56:54Z,4151758669,56,Center,4151758675,212,5.8,4151758673,141,50.4,4151758671,140,69.6,4151758677,213,4.6,,,,,,,,,,epgsg9k2x61xgkksj1kzdum6t,J. Dear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384355,108,1,1,10,25,axvm5zg0mk4bp06wpec9vw27e,1,72.9,46.1,2023-04-01T11:56:54.015Z,2023-04-01T11:56:56Z,4151758739,141,17.9,4151758735,56,Right,4151758737,140,91.8,4151758741,212,27.6,4151758743,213,5.5,,,,,,,,,,8jc8ndxlodfrhxxao3k1fknbo,K. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384363,109,1,1,10,27,axvm5zg0mk4bp06wpec9vw27e,0,91.5,16.7,2023-04-01T11:56:56.015Z,2023-04-01T11:56:56Z,4151758779,141,42.8,4151758783,213,1.8,4151758775,56,Center,4151758781,212,18.1,4151758777,140,88.1,,,,,,,,,,9k4n3testzamjmqoda5g4k3x1,María Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384369,131,49,1,10,29,97jxqfbi28yoeedjbbw5xqhyi,1,12.4,63.7,2023-04-01T11:56:57.822Z,2023-04-01T11:56:57Z,,,,,,,,,,,,,,,,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384395,132,1,1,10,31,97jxqfbi28yoeedjbbw5xqhyi,1,6,72.7,2023-04-01T11:56:59.158Z,2023-04-01T11:57:02Z,4151758957,56,Back,4151758961,141,67.3,4151758965,213,3.8,4151758963,212,6.3,4151758959,140,1.1,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384401,133,1,1,10,34,97jxqfbi28yoeedjbbw5xqhyi,0,1.4,68.2,2023-04-01T11:57:02.342Z,2023-04-01T11:57:03Z,4151758985,212,33.6,4151758983,141,83.8,4151758979,56,Back,4151758989,1,,4151758981,140,31.8,4151758977,157,,4151758987,213,0.3,,,,7ei82jx0voz3m7g64d9ewmggl,M. Heil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384415,110,1,1,10,35,axvm5zg0mk4bp06wpec9vw27e,1,68.1,10.7,2023-04-01T11:57:03.205Z,2023-04-01T11:57:04Z,4151759049,212,9.3,4151759041,3,,4151759047,141,18.8,4151759051,213,2.5,4151759045,140,61.0,4151759043,56,Right,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384417,111,49,1,10,36,axvm5zg0mk4bp06wpec9vw27e,1,61,18.8,2023-04-01T11:57:04.736Z,2023-04-01T11:57:05Z,,,,,,,,,,,,,,,,,,,,,,,,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384445,112,1,1,10,40,axvm5zg0mk4bp06wpec9vw27e,1,66.7,25.2,2023-04-01T11:57:08.095Z,2023-04-01T11:57:09Z,4151759185,212,17.8,4151759183,141,51.3,4151759187,213,1.5,4151759181,140,67.4,4151759179,56,Center,,,,,,,,,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384475,113,1,1,10,41,axvm5zg0mk4bp06wpec9vw27e,1,66.8,51.5,2023-04-01T11:57:09.519Z,2023-04-01T11:57:12Z,4151759327,56,Center,4151759335,213,5.9,4151759333,212,10.5,4151759331,141,45.4,4151759329,140,76.0,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384501,114,1,1,10,44,axvm5zg0mk4bp06wpec9vw27e,1,76.8,41.9,2023-04-01T11:57:12.447Z,2023-04-01T11:57:15Z,4151759443,56,Right,4151759445,140,89.9,4151759451,213,5.3,4151759447,141,12.3,4151759449,212,24.4,,,,,,,,,,8jc8ndxlodfrhxxao3k1fknbo,K. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384549,115,1,1,10,47,axvm5zg0mk4bp06wpec9vw27e,0,91.5,11.6,2023-04-01T11:57:15.391Z,2023-04-01T11:57:19Z,4151759589,56,Center,4151759597,212,24.1,4151759599,213,1.6,4151759593,140,90.5,4151759595,141,47.0,4151759583,2,,4151759585,155,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384583,134,49,1,10,54,97jxqfbi28yoeedjbbw5xqhyi,1,11.9,51,2023-04-01T11:57:22.246Z,2023-04-01T11:57:22Z,,,,,,,,,,,,,,,,,,,,,,,,,9k44thez31exd8pbq7i5wdbs9,M. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384597,135,1,1,10,54,97jxqfbi28yoeedjbbw5xqhyi,1,11.9,51,2023-04-01T11:57:22.487Z,2023-04-01T11:57:24Z,4151759809,56,Back,4151759819,1,,4151759811,140,33.2,4151759807,157,,4151759817,213,5.7,4151759815,212,27.1,4151759813,141,28.5,,,,9k44thez31exd8pbq7i5wdbs9,M. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526384627,136,1,1,10,55,97jxqfbi28yoeedjbbw5xqhyi,1,33.2,28.5,2023-04-01T11:57:23.958Z,2023-04-01T11:57:28Z,4151759975,140,34.5,4151759973,56,Back,4151759979,212,4.4,4151759977,141,34.6,4151759971,3,,4151759981,213,1.3,,,,,,,996uvthtn0ho4doic5mcty6z9,B. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
