id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/12/value,qualifier/13/value
2467010377,8,1,1,0,18,drnln5nhp7dqype6j3upkoiqp,1,24.1,30.4,2022-10-03T13:43:04.634Z,2022-10-03T13:43:05Z,3817410837,56,Back,3817410845,213,1.8,3817410839,140,20.9,3817410841,141,55.4,3817410843,212,17.3,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010389,9,1,1,0,19,drnln5nhp7dqype6j3upkoiqp,1,20.9,55.4,2022-10-03T13:43:05.721Z,2022-10-03T13:43:07Z,3817410897,140,24.1,3817410903,212,18.3,3817410907,213,1.4,3817410895,56,Back,3817410899,141,81.8,,,,,,,,,,c6wlz59l4w2pe0o5xj6nbks4q,S. Julini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010405,10,1,1,0,22,drnln5nhp7dqype6j3upkoiqp,1,49.1,80,2022-10-03T13:43:08.777Z,2022-10-03T14:33:50Z,3817410987,213,0.4,3817410979,56,Left,3817410983,141,89.9,3817410981,140,66.2,3817410985,212,19.2,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010407,11,1,1,0,23,drnln5nhp7dqype6j3upkoiqp,0,66.2,89.9,2022-10-03T13:43:09.592Z,2022-10-03T14:33:49Z,3817410997,212,3.8,3817410993,140,69.4,3817410991,56,Left,3817410999,213,5.8,3817410995,141,87.2,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010403,3,61,1,0,25,86c88s72zckr0kdwv0mu7kn3d,1,31.5,12.9,2022-10-03T13:43:11.407Z,2022-10-03T13:43:11Z,3817410977,56,Back,,,,,,,,,,,,,,,,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010411,4,49,1,0,26,86c88s72zckr0kdwv0mu7kn3d,1,27.4,38.5,2022-10-03T13:43:12.857Z,2022-10-03T13:43:12Z,,,,,,,,,,,,,,,,,,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010417,5,1,1,0,27,86c88s72zckr0kdwv0mu7kn3d,1,26.1,40.7,2022-10-03T13:43:13.009Z,2022-10-03T13:43:14Z,3817411031,141,51.6,3817411029,140,33.9,3817411033,212,11.0,3817411035,213,0.7,3817411027,56,Back,,,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010429,6,1,1,0,28,86c88s72zckr0kdwv0mu7kn3d,1,34,51.6,2022-10-03T13:43:14.385Z,2022-10-03T13:43:16Z,3817411083,56,Back,3817411089,212,9.1,3817411085,140,26.1,3817411087,141,46.0,3817411091,213,3.6,,,,,,,,,,wibn2uli25nw0w4ddbohhnje,C. Meyong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010441,7,1,1,0,30,86c88s72zckr0kdwv0mu7kn3d,1,26.2,46,2022-10-03T13:43:15.993Z,2022-10-03T13:43:20Z,3817411157,141,45.1,3817411161,213,3.2,3817411153,56,Back,3817411155,140,4.7,3817411159,212,22.6,,,,,,,,,,ccz23lbc4iuxsq4tcplzv37ys,J. Rastocle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010445,8,1,1,0,34,86c88s72zckr0kdwv0mu7kn3d,0,3.1,41,2022-10-03T13:43:20.313Z,2022-10-03T13:43:22Z,3817411185,212,28.6,3817411177,155,,3817411183,141,13.8,3817411181,140,23.9,3817411179,56,Back,3817411187,213,5.6,,,,,,,1tvu4rv4o96wqjzk836y9bp3p,E. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010451,12,1,1,0,37,drnln5nhp7dqype6j3upkoiqp,0,72.1,82.9,2022-10-03T13:43:23.064Z,2022-10-03T13:43:26Z,3817411241,141,65.7,3817411239,140,92.1,3817411235,3,,3817411243,212,24.0,3817411237,56,Center,3817411245,213,5.8,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010455,9,52,1,0,41,86c88s72zckr0kdwv0mu7kn3d,1,9.8,34.5,2022-10-03T13:43:27.097Z,2022-10-03T13:43:27Z,,,,,,,,,,,,,,,,,,,,,,,,,1tvu4rv4o96wqjzk836y9bp3p,E. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010461,10,1,1,0,48,86c88s72zckr0kdwv0mu7kn3d,1,13.3,51.2,2022-10-03T13:43:34.562Z,2022-10-03T13:43:37Z,3817411333,56,Back,3817411337,141,72.6,3817411331,123,,3817411339,212,14.6,3817411335,140,14.5,3817411341,213,1.5,,,,,,,1tvu4rv4o96wqjzk836y9bp3p,E. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010469,11,1,1,0,51,86c88s72zckr0kdwv0mu7kn3d,1,14.5,72.6,2022-10-03T13:43:37.809Z,2022-10-03T13:43:40Z,3817411393,56,Back,3817411397,141,75.7,3817411395,140,28.8,3817411399,212,15.2,3817411401,213,0.1,,,,,,,,,,ccz23lbc4iuxsq4tcplzv37ys,J. Rastocle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010473,12,1,1,0,53,86c88s72zckr0kdwv0mu7kn3d,1,31.1,76.1,2022-10-03T13:43:39.144Z,2022-10-03T13:43:59Z,3817411423,213,2.9,3817411421,212,6.6,3817411417,140,25.0,3817411415,56,Back,3817411419,141,78.2,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010475,13,1,1,0,54,86c88s72zckr0kdwv0mu7kn3d,0,26.7,78.7,2022-10-03T13:43:40.200Z,2022-10-03T13:44:00Z,3817411431,141,88.3,3817411433,212,12.2,3817411429,140,36.5,3817411427,56,Back,3817411435,213,0.6,,,,,,,,,,ccz23lbc4iuxsq4tcplzv37ys,J. Rastocle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010493,13,1,1,0,57,drnln5nhp7dqype6j3upkoiqp,1,67.4,25.2,2022-10-03T13:43:43.256Z,2022-10-03T14:30:35Z,3817411507,140,72.0,3817456389,155,,3817411513,213,0.5,3817411511,212,5.4,3817411505,56,Center,3817411509,141,28.8,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010491,14,43,1,0,59,86c88s72zckr0kdwv0mu7kn3d,1,0,0,2022-10-03T13:43:45.650Z,2022-10-03T13:43:57Z,3817411621,144,49,,,,,,,,,,,,,,,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010495,14,61,1,0,59,drnln5nhp7dqype6j3upkoiqp,0,72,28.8,2022-10-03T13:43:45.800Z,2022-10-03T13:43:46Z,3817411517,56,Center,,,,,,,,,,,,,,,,,,,,,,3nahmpoi0glxeu95ip8hx8odm,A. Péniguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010503,15,45,1,1,0,drnln5nhp7dqype6j3upkoiqp,0,67.2,20.4,2022-10-03T13:43:46.081Z,2022-10-03T13:43:50Z,3817411569,233,15,3817411555,286,,3817411553,56,Right,,,,,,,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010505,15,3,1,1,0,86c88s72zckr0kdwv0mu7kn3d,1,32.8,79.6,2022-10-03T13:43:46.081Z,2022-10-03T14:32:46Z,3817411567,285,,3817411563,233,15,3817411559,56,Back,,,,,,,,,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010507,16,1,1,1,3,86c88s72zckr0kdwv0mu7kn3d,0,38.2,95,2022-10-03T13:43:49.801Z,2022-10-03T13:43:50Z,3817411579,212,26.1,3817411575,140,60.5,3817411581,213,5.8,3817411577,141,78.2,3817411573,56,Center,,,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010509,16,49,1,1,8,drnln5nhp7dqype6j3upkoiqp,1,34.8,30.4,2022-10-03T13:43:54.410Z,2022-10-03T14:31:15Z,,,,,,,,,,,,,,,,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010517,17,1,1,1,8,drnln5nhp7dqype6j3upkoiqp,1,34.8,30.4,2022-10-03T13:43:54.904Z,2022-10-03T14:31:17Z,3817411631,213,1.8,3817411625,140,31.1,3817411629,212,19.0,3817411627,141,57.8,3817411623,56,Back,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010527,18,1,1,1,11,drnln5nhp7dqype6j3upkoiqp,1,31.1,57.8,2022-10-03T13:43:57.688Z,2022-10-03T13:44:01Z,3817411699,213,5.1,3817411695,141,46.0,3817411691,56,Back,3817411693,140,34.4,3817411697,212,8.7,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010533,19,1,1,1,15,drnln5nhp7dqype6j3upkoiqp,0,35.7,41.8,2022-10-03T13:44:01.048Z,2022-10-03T13:44:04Z,3817411745,213,5.6,3817411737,56,Right,3817411747,1,,3817411743,212,49.2,3817411741,141,0.0,3817411739,140,73.1,3817411735,155,,,,,c6wlz59l4w2pe0o5xj6nbks4q,S. Julini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010551,17,5,1,1,17,86c88s72zckr0kdwv0mu7kn3d,1,30.3,101.5,2022-10-03T13:44:03.899Z,2022-10-03T14:44:29Z,3817411849,56,Back,3817411851,347,,3817411853,233,20,,,,,,,,,,,,,,,,ehxz768zrgon8drwzlso5k0t0,M. Ngock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010537,20,5,1,1,17,drnln5nhp7dqype6j3upkoiqp,0,69.7,-1.5,2022-10-03T13:44:03.899Z,2022-10-03T13:44:14Z,3817411755,347,,3817411861,233,17,3817411753,56,Right,,,,,,,,,,,,,,,,c6wlz59l4w2pe0o5xj6nbks4q,S. Julini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010563,18,1,1,1,28,86c88s72zckr0kdwv0mu7kn3d,1,28.7,100,2022-10-03T13:44:13.962Z,2022-10-03T14:32:32Z,3817411939,56,Back,3817411947,213,5.4,3817411941,140,35.7,3817411943,141,88.6,3817411937,107,,3817411945,212,11.7,,,,,,,ehxz768zrgon8drwzlso5k0t0,M. Ngock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010565,19,50,1,1,32,86c88s72zckr0kdwv0mu7kn3d,1,39,82.2,2022-10-03T13:44:18.088Z,2022-10-03T14:32:30Z,3817411955,286,,3817411995,233,21,3817411953,56,Back,,,,,,,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010569,21,7,1,1,32,drnln5nhp7dqype6j3upkoiqp,0,61,17.8,2022-10-03T13:44:18.089Z,2022-10-03T14:32:02Z,3817411971,56,Right,3817411973,285,,3817411985,233,19,,,,,,,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010571,22,49,1,1,32,drnln5nhp7dqype6j3upkoiqp,1,57.8,24.3,2022-10-03T13:44:18.824Z,2022-10-03T14:32:04Z,,,,,,,,,,,,,,,,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010585,23,1,1,1,33,drnln5nhp7dqype6j3upkoiqp,1,57.8,24.3,2022-10-03T13:44:18.920Z,2022-10-03T14:32:06Z,3817412027,213,0.2,3817412019,56,Center,3817412023,141,27.4,3817412021,140,70.4,3817412025,212,13.4,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010587,24,50,1,1,34,drnln5nhp7dqype6j3upkoiqp,1,70.6,29.8,2022-10-03T13:44:20.055Z,2022-10-03T14:32:13Z,3817412035,286,,3817412033,56,Center,3817413619,233,31,,,,,,,,,,,,,,,,3nahmpoi0glxeu95ip8hx8odm,A. Péniguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010855,31,7,1,1,34,86c88s72zckr0kdwv0mu7kn3d,1,29.4,70.2,2022-10-03T13:44:20.056Z,2022-10-03T13:48:19Z,3817413603,233,24,3817413597,56,Back,3817413599,285,,,,,,,,,,,,,,,,,ccz23lbc4iuxsq4tcplzv37ys,J. Rastocle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010577,20,49,1,1,35,86c88s72zckr0kdwv0mu7kn3d,1,33.9,70.5,2022-10-03T13:44:21.785Z,2022-10-03T13:48:21Z,,,,,,,,,,,,,,,,,,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467011101,51,43,1,1,36,86c88s72zckr0kdwv0mu7kn3d,1,0,0,2022-10-03T13:44:22.272Z,2022-10-03T13:47:39Z,3817414979,56,Back,3817414981,285,0,3817415013,144,7,,,,,,,,,,,,,,,,ccz23lbc4iuxsq4tcplzv37ys,J. Rastocle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010601,21,1,1,1,36,86c88s72zckr0kdwv0mu7kn3d,1,33.5,70.6,2022-10-03T13:44:22.576Z,2022-10-03T13:48:22Z,3817412131,56,Back,3817412137,141,74.2,3817412133,140,43.5,3817412141,213,0.2,3817412139,212,10.8,,,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010605,22,1,1,1,39,86c88s72zckr0kdwv0mu7kn3d,0,46,68.5,2022-10-03T13:44:25.705Z,2022-10-03T13:44:26Z,3817412153,141,67.0,3817412151,140,55.2,3817412163,236,,3817412155,212,9.7,3817412149,56,Center,3817412165,233,25,3817412169,286,,3817412157,213,6.2,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010607,25,74,1,1,39,drnln5nhp7dqype6j3upkoiqp,1,41.2,34.5,2022-10-03T13:44:25.706Z,2022-10-03T14:11:06Z,3817412171,233,22,3817412161,285,,3817412159,56,Back,,,,,,,,,,,,,,,,c6wlz59l4w2pe0o5xj6nbks4q,S. Julini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467019151,438,61,1,1,40,drnln5nhp7dqype6j3upkoiqp,1,56.4,51.3,2022-10-03T13:44:25.915Z,2022-10-03T14:32:33Z,3817457459,56,Center,,,,,,,,,,,,,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010621,26,1,1,1,42,drnln5nhp7dqype6j3upkoiqp,0,55.7,17.4,2022-10-03T13:44:28.448Z,2022-10-03T14:11:06Z,3817412233,56,Right,3817412239,212,1.0,3817412235,140,56.4,3817412249,236,,3817412255,286,,3817412237,141,18.5,3817412251,233,23,3817412241,213,0.8,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010615,23,74,1,1,42,86c88s72zckr0kdwv0mu7kn3d,1,41.4,82.4,2022-10-03T13:44:28.449Z,2022-10-03T13:44:30Z,3817412213,56,Back,3817412285,233,26,3817412215,285,,,,,,,,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010625,24,5,1,1,44,86c88s72zckr0kdwv0mu7kn3d,0,41.3,101.4,2022-10-03T13:44:30.104Z,2022-10-03T13:44:34Z,3817412259,56,Back,3817412367,233,27,3817412263,347,,,,,,,,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010639,27,5,1,1,44,drnln5nhp7dqype6j3upkoiqp,1,58.7,-1.4,2022-10-03T13:44:30.104Z,2022-10-03T14:44:29Z,3817412353,56,Right,3817412355,347,,3817412359,233,24,,,,,,,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010659,28,1,1,1,53,drnln5nhp7dqype6j3upkoiqp,1,61.9,0,2022-10-03T13:44:39.913Z,2022-10-03T13:44:42Z,3817412449,141,12.2,3817412445,56,Right,3817412453,213,1.6,3817412443,107,,3817412451,212,9.5,3817412447,140,61.9,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010661,29,61,1,1,56,drnln5nhp7dqype6j3upkoiqp,0,61.9,12.2,2022-10-03T13:44:42.360Z,2022-10-03T13:44:42Z,3817412457,56,Right,,,,,,,,,,,,,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010667,25,1,1,1,57,86c88s72zckr0kdwv0mu7kn3d,0,34.4,75,2022-10-03T13:44:42.937Z,2022-10-03T13:44:44Z,3817412483,56,Center,3817412481,157,,3817412489,212,18.5,3817412485,140,51.7,3817412487,141,69.7,3817412493,1,,3817412491,213,6.1,,,,wibn2uli25nw0w4ddbohhnje,C. Meyong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010671,30,1,1,1,59,drnln5nhp7dqype6j3upkoiqp,1,41.9,28.6,2022-10-03T13:44:45.800Z,2022-10-03T13:44:48Z,3817412541,140,61.8,3817412543,141,41.2,3817412537,157,,3817412549,1,,3817412545,212,22.6,3817412539,56,Center,3817412547,213,0.4,,,,c6wlz59l4w2pe0o5xj6nbks4q,S. Julini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467010675,31,1,1,2,2,drnln5nhp7dqype6j3upkoiqp,1,55.5,43.3,2022-10-03T13:44:48.424Z,2022-10-03T13:44:51Z,3817412575,212,20.9,3817412571,140,39.5,3817412573,141,61.7,3817412569,56,Back,3817412577,213,2.5,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
