id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2473547641,710,5,1,0,25,dgpni8xwxjhgekjmg0m8bb6nv,1,-1.3,87.7,2022-10-15T12:31:01.489Z,2022-10-17T15:15:05Z,3852251713,56,Back,3852385615,233,629,3852251715,346,,,,,,,,,,,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473547819,711,1,1,0,47,dgpni8xwxjhgekjmg0m8bb6nv,1,4.8,53.4,2022-10-15T12:31:23.171Z,2022-10-17T13:18:40Z,3852252715,141,53.8,3852253065,124,,3852252713,140,9.1,3852252719,213,0.1,3852252717,212,4.5,3852252711,56,Back,3852253067,237,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473547969,712,1,1,0,49,dgpni8xwxjhgekjmg0m8bb6nv,0,13.5,54.5,2022-10-15T12:31:25.921Z,2022-10-17T13:19:05Z,3852253467,1,,3852253455,155,,3852253463,212,33.8,3852253459,140,44.2,3852253461,141,69.4,3852253457,56,Back,3852253465,213,0.3,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473547975,630,8,1,0,52,2gmv49xieg3zee2hx0lhcp17u,1,55.8,30.6,2022-10-15T12:31:28.643Z,2022-10-17T13:19:15Z,3852253513,56,Center,3852253645,385,,3852253589,15,,,,,,,,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473548029,713,3,1,0,57,dgpni8xwxjhgekjmg0m8bb6nv,0,63.6,70.3,2022-10-15T12:31:33.200Z,2022-10-17T15:11:05Z,3852253813,56,Center,3852253815,286,,3852380889,233,631,,,,,,,,,,,,,,,,58zv1pd350niecmu275p4xyqc,S. Tapé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473548087,631,7,1,0,57,2gmv49xieg3zee2hx0lhcp17u,0,36.4,29.7,2022-10-15T12:31:33.201Z,2022-10-17T15:11:04Z,3852380883,233,713,3852254223,56,Back,3852254225,285,,,,,,,,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473548109,714,61,1,0,58,dgpni8xwxjhgekjmg0m8bb6nv,1,64.3,70.6,2022-10-15T12:31:34.628Z,2022-10-17T13:20:04Z,3852254367,56,Center,,,,,,,,,,,,,,,,,,,,,,58zv1pd350niecmu275p4xyqc,S. Tapé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473548167,632,49,1,0,59,2gmv49xieg3zee2hx0lhcp17u,1,28.9,38,2022-10-15T12:31:35.180Z,2022-10-17T13:20:21Z,,,,,,,,,,,,,,,,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473548241,633,1,1,0,59,2gmv49xieg3zee2hx0lhcp17u,1,28.9,38,2022-10-15T12:31:35.180Z,2022-10-17T13:20:42Z,3852255041,213,0.8,3852255035,140,35.9,3852255039,212,10.1,3852255037,141,48.1,3852255033,56,Back,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473548433,634,1,1,1,1,2gmv49xieg3zee2hx0lhcp17u,1,43.6,46.1,2022-10-15T12:31:37.079Z,2022-10-17T13:22:13Z,3852256047,141,30.6,3852256053,1,,3852256597,154,,3852256043,56,Center,3852256041,155,,3852256595,210,13,3852256049,212,33.3,3852256051,213,6.0,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,1,3852256045,140,73.7,,,,,,,,,,,,,,,,,,,,,,,,,
2473548435,635,13,1,1,7,2gmv49xieg3zee2hx0lhcp17u,1,87.3,30.3,2022-10-15T12:31:43.129Z,2022-10-17T13:22:13Z,3852256603,154,,3852256189,20,,3852256599,74,,3852256063,56,Center,3852256617,231,47.7,3852256061,63,,3852256605,55,634,3852256601,29,,88n7oswbclrfxt277vp6vpgd0,Kelsey Araújo,,3852256187,23,,3852256611,103,63.9,3852256615,230,98.2,3852256609,102,44.9,3852256613,215,,,,,,,,,,,,,,
2473548681,715,1,1,1,50,dgpni8xwxjhgekjmg0m8bb6nv,1,4,42.7,2022-10-15T12:32:26.140Z,2022-10-17T13:23:04Z,3852257411,141,9.8,3852257421,237,,3852257407,56,Back,3852257415,213,5.8,3852257405,124,,3852257417,1,,3852257409,140,43.4,3852257413,212,47.0,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473548739,716,1,1,1,55,dgpni8xwxjhgekjmg0m8bb6nv,0,45.2,9.8,2022-10-15T12:32:31.930Z,2022-10-17T13:23:25Z,3852257757,140,61.2,3852257761,212,17.0,3852257759,141,6.4,3852257755,56,Right,3852257763,213,6.1,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473548761,636,12,1,1,57,2gmv49xieg3zee2hx0lhcp17u,1,38.8,93.6,2022-10-15T12:32:33.429Z,2022-10-17T13:23:43Z,3852257889,141,100.0,3852257891,212,6.7,3852257885,56,Back,3852257893,213,1.0,3852257887,140,42.2,3852257903,167,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473548763,637,5,1,1,58,2gmv49xieg3zee2hx0lhcp17u,0,42.3,101.7,2022-10-15T12:32:34.429Z,2022-10-17T15:15:05Z,3852385641,233,717,3852257899,56,Back,3852257901,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473548931,717,5,1,1,58,dgpni8xwxjhgekjmg0m8bb6nv,1,57.7,-1.7,2022-10-15T12:32:34.429Z,2022-10-17T15:15:05Z,3852385021,347,,3852258859,56,Right,3852385637,233,637,,,,,,,,,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473548971,718,1,1,2,5,dgpni8xwxjhgekjmg0m8bb6nv,0,59.2,0,2022-10-15T12:32:41.227Z,2022-10-17T13:24:47Z,3852259055,140,75.3,3852259059,212,20.5,3852259159,107,,3852259053,56,Right,3852259061,213,0.6,3852259057,141,15.9,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473549061,638,1,1,2,8,2gmv49xieg3zee2hx0lhcp17u,0,22.9,85.3,2022-10-15T12:32:44.697Z,2022-10-17T15:11:08Z,3852259553,213,0.1,3852259549,212,2.1,3852259539,157,,3852259793,236,,3852259557,1,,3852259543,140,24.9,3852381031,233,719,3852259541,56,Back,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,3852259795,286,,3852259545,141,85.6,,,,,,,,,,,,,,,,,,,,,,
2473549101,719,74,1,2,8,dgpni8xwxjhgekjmg0m8bb6nv,1,75.1,14.4,2022-10-15T12:32:44.698Z,2022-10-17T15:11:08Z,3852259739,285,,3852259737,56,Right,3852381047,233,638,,,,,,,,,,,,,,,,58zv1pd350niecmu275p4xyqc,S. Tapé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473549227,639,5,1,2,11,2gmv49xieg3zee2hx0lhcp17u,1,16.9,101.1,2022-10-15T12:32:47.581Z,2022-10-17T15:15:06Z,3852260337,56,Back,3852385645,233,720,3852260339,347,,,,,,,,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473549139,720,5,1,2,11,dgpni8xwxjhgekjmg0m8bb6nv,0,83.1,-1.1,2022-10-15T12:32:47.581Z,2022-10-17T15:15:06Z,3852259933,56,Right,3852385649,233,639,3852259935,347,,,,,,,,,,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473549315,640,1,1,2,31,2gmv49xieg3zee2hx0lhcp17u,1,18.1,100,2022-10-15T12:33:07.046Z,2022-10-17T13:26:39Z,3852260825,140,27.9,3852260829,212,11.1,3852260831,213,5.9,3852260827,141,94.5,3852260823,56,Back,3852261055,107,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473549333,641,1,1,2,31,2gmv49xieg3zee2hx0lhcp17u,0,29.3,93.9,2022-10-15T12:33:07.801Z,2022-10-17T13:26:37Z,3852260911,141,100.0,3852260907,56,Back,3852260915,213,2.4,3852261071,156,,3852260909,140,24.5,3852260913,212,7.0,,,,,,,ah7sbrjt4lz1t4zww2l4sf1ex,L. Rueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473549337,642,5,1,2,32,2gmv49xieg3zee2hx0lhcp17u,0,24.5,101.1,2022-10-15T12:33:08.802Z,2022-10-17T15:15:07Z,3852385687,233,721,3852260931,347,,3852260929,56,Back,,,,,,,,,,,,,,,,ah7sbrjt4lz1t4zww2l4sf1ex,L. Rueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473549357,721,5,1,2,32,dgpni8xwxjhgekjmg0m8bb6nv,1,75.5,-1.1,2022-10-15T12:33:08.802Z,2022-10-17T15:15:06Z,3852385683,233,642,3852261051,56,Right,3852261053,347,,,,,,,,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473549441,722,1,1,2,36,dgpni8xwxjhgekjmg0m8bb6nv,0,72.9,0,2022-10-15T12:33:12.871Z,2022-10-17T13:27:15Z,3852261481,56,Right,3852261485,141,5.2,3852261645,107,,3852261489,213,0.3,3852261487,212,15.9,3852261483,140,87.5,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473549453,643,8,1,2,38,2gmv49xieg3zee2hx0lhcp17u,1,12.5,94.8,2022-10-15T12:33:14.766Z,2022-10-17T13:27:10Z,3852261609,15,,3852261551,56,Back,,,,,,,,,,,,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473549511,644,49,1,2,40,2gmv49xieg3zee2hx0lhcp17u,1,12.7,93.4,2022-10-15T12:33:16.417Z,2022-10-17T13:27:30Z,,,,,,,,,,,,,,,,,,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473549543,645,1,1,2,40,2gmv49xieg3zee2hx0lhcp17u,0,12.7,93.4,2022-10-15T12:33:16.692Z,2022-10-17T13:27:40Z,3852262079,1,,3852262075,212,7.3,3852262067,157,,3852262071,140,17.9,3852262073,141,100.0,3852262077,213,0.7,3852262069,56,Back,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473549545,646,5,1,2,41,2gmv49xieg3zee2hx0lhcp17u,0,15.6,101.2,2022-10-15T12:33:17.692Z,2022-10-17T15:15:07Z,3852262083,347,,3852385695,233,723,3852262081,56,Back,,,,,,,,,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473549637,723,5,1,2,41,dgpni8xwxjhgekjmg0m8bb6nv,1,84.4,-1.2,2022-10-15T12:33:17.692Z,2022-10-17T15:15:07Z,3852385691,233,646,3852262645,56,Right,3852262647,347,,,,,,,,,,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473557291,724,1,1,2,43,dgpni8xwxjhgekjmg0m8bb6nv,1,84.5,0,2022-10-15T12:33:19.117Z,2022-10-17T14:17:23Z,3852308931,107,,3852308017,212,10.3,3852308011,56,Right,3852308015,141,11.0,3852308019,213,0.9,3852308013,140,90.8,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473557295,725,3,1,2,46,dgpni8xwxjhgekjmg0m8bb6nv,0,95.8,6.6,2022-10-15T12:33:22.296Z,2022-10-17T15:11:05Z,3852308027,286,,3852308025,56,Right,3852380907,233,647,,,,,,,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473557331,647,7,1,2,46,2gmv49xieg3zee2hx0lhcp17u,1,4.2,93.4,2022-10-15T12:33:22.297Z,2022-10-17T15:11:05Z,3852308229,285,,3852380903,233,725,3852308227,56,Back,,,,,,,,,,,,,,,,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473557333,648,49,1,2,47,2gmv49xieg3zee2hx0lhcp17u,1,4.2,93.4,2022-10-15T12:33:23.520Z,2022-10-17T14:15:50Z,,,,,,,,,,,,,,,,,,,,,,,,,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473557335,649,1,1,2,48,2gmv49xieg3zee2hx0lhcp17u,0,4.2,93.4,2022-10-15T12:33:24.268Z,2022-10-17T14:15:59Z,3852308285,1,,3852308279,141,88.7,3852308275,56,Back,3852308281,212,28.2,3852308273,157,,3852308283,213,6.2,3852308277,140,30.9,,,,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473557349,726,49,1,2,50,dgpni8xwxjhgekjmg0m8bb6nv,1,69.1,11.3,2022-10-15T12:33:26.271Z,2022-10-17T14:16:06Z,,,,,,,,,,,,,,,,,,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473557375,727,1,1,2,50,dgpni8xwxjhgekjmg0m8bb6nv,1,69.5,11.5,2022-10-15T12:33:26.917Z,2022-10-17T15:11:02Z,3852308537,140,86.9,3852308529,155,,3852308675,154,,3852308533,56,Center,3852308541,141,41.2,3852308527,2,,3852308673,210,15,3852308549,213,0.8,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,1,3852308545,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,
2473557381,728,15,1,2,52,dgpni8xwxjhgekjmg0m8bb6nv,1,86.9,41.2,2022-10-15T12:33:28.167Z,2022-10-17T15:11:02Z,3852308691,102,47.7,3852308685,154,,3852308681,80,,3852308695,146,97.6,3852308589,15,,3852308683,29,,3852308693,103,12.0,3852308561,17,,58zv1pd350niecmu275p4xyqc,S. Tapé,,3852380797,233,651,3852308593,328,,3852308697,147,46.6,3852308563,56,Center,3852308687,55,727,3852308559,22,,,,,,,,,,,
2473557439,651,10,1,2,52,2gmv49xieg3zee2hx0lhcp17u,1,4.2,51,2022-10-15T12:33:28.267Z,2022-10-17T15:11:02Z,3852308903,182,,3852308899,177,,3852308901,178,,3852380809,233,728,3852308905,56,Back,,,,,,,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473557435,650,52,1,2,53,2gmv49xieg3zee2hx0lhcp17u,1,4.2,51,2022-10-15T12:33:29.481Z,2022-10-17T14:17:15Z,,,,,,,,,,,,,,,,,,,,,,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473557485,652,1,1,2,55,2gmv49xieg3zee2hx0lhcp17u,1,8.6,47.3,2022-10-15T12:33:31.169Z,2022-10-17T14:17:44Z,3852309101,56,Back,3852309099,287,,3852309105,141,15.0,3852309109,213,5.5,3852309097,123,,3852309107,212,32.0,3852309103,140,30.7,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473557543,653,1,1,3,0,2gmv49xieg3zee2hx0lhcp17u,1,55.2,13.8,2022-10-15T12:33:36.810Z,2022-10-17T14:18:19Z,3852309417,140,79.1,3852309423,213,0.4,3852309421,212,26.8,3852309415,56,Center,3852309419,141,27.7,,,,,,,,,,88n7oswbclrfxt277vp6vpgd0,Kelsey Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
