id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2481402247,9,43,1,0,17,bdfjkux9o0vtsdig5zsbhtysq,1,0,0,2022-11-04T20:01:02.648Z,2022-11-04T20:06:08Z,3893785825,213,0.4,3893785823,212,3.0,3893785817,56,Back,3893785819,140,47.5,3893785821,141,97.4,3893805529,144,1,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402251,10,61,1,0,24,bdfjkux9o0vtsdig5zsbhtysq,0,47.5,97.4,2022-11-04T20:01:09.424Z,2022-11-04T20:06:13Z,3893785845,56,Back,,,,,,,,,,,,,,,,,,,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402209,3,5,1,0,24,114h4h9ekimxmk95iypp478kk,1,56.2,-1.2,2022-11-04T20:01:09.875Z,2022-11-04T20:01:54Z,3893785627,56,Right,3893785629,347,,3893785883,233,11,,,,,,,,,,,,,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402257,11,5,1,0,24,bdfjkux9o0vtsdig5zsbhtysq,0,43.8,101.2,2022-11-04T20:01:09.875Z,2022-11-04T20:15:51Z,3893785875,347,,3893785873,56,Back,3893785891,233,3,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402375,4,1,1,0,34,114h4h9ekimxmk95iypp478kk,1,60.6,0,2022-11-04T20:01:19.378Z,2022-11-04T20:01:21Z,3893786489,141,7.1,3893786493,213,1.0,3893786487,140,64.3,3893786491,212,7.1,3893786485,56,Right,3893786483,107,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402491,5,1,1,0,36,114h4h9ekimxmk95iypp478kk,0,65.9,10,2022-11-04T20:01:21.802Z,2022-11-04T20:14:36Z,3893787139,213,2.6,3893787131,56,Right,3893787135,141,17.3,3893787133,140,58.1,3893787137,212,9.6,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402427,12,49,1,0,40,bdfjkux9o0vtsdig5zsbhtysq,1,52,57.3,2022-11-04T20:01:25.960Z,2022-11-04T20:14:31Z,,,,,,,,,,,,,,,,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402481,13,1,1,0,41,bdfjkux9o0vtsdig5zsbhtysq,1,59.8,58.1,2022-11-04T20:01:26.824Z,2022-11-04T20:01:30Z,3893787087,213,1.1,3893787085,212,22.7,3893787083,141,88.3,3893787081,140,68.9,3893787079,56,Left,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402487,14,1,1,0,44,bdfjkux9o0vtsdig5zsbhtysq,0,73.7,89.3,2022-11-04T20:01:29.824Z,2022-11-04T20:14:28Z,3893787109,56,Center,3893787115,212,25.2,3893787113,141,57.0,3893787117,213,5.2,3893787111,140,85.5,3893787107,155,,3893787105,2,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402809,6,12,1,0,47,114h4h9ekimxmk95iypp478kk,1,12.9,56.7,2022-11-04T20:01:32.434Z,2022-11-04T20:02:02Z,3893788853,213,0.2,3893788851,212,17.9,3893788849,141,62.4,3893788847,140,29.5,3893788845,56,Back,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402581,15,1,1,0,51,bdfjkux9o0vtsdig5zsbhtysq,1,62.7,26.2,2022-11-04T20:01:36.367Z,2022-11-04T20:01:39Z,3893787597,213,2.9,3893787593,212,10.1,3893787589,141,29.5,3893787587,140,53.3,3893787585,56,Center,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402795,16,1,1,0,54,bdfjkux9o0vtsdig5zsbhtysq,1,53.3,29.5,2022-11-04T20:01:39.279Z,2022-11-04T20:02:01Z,3893788783,212,21.4,3893788785,213,6.1,3893788777,56,Center,3893788779,140,73.3,3893788781,141,23.3,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402811,7,27,1,1,11,114h4h9ekimxmk95iypp478kk,1,0,0,2022-11-04T20:01:56.423Z,2022-11-04T20:02:08Z,3893789207,53,bc1b4tkrsx8xsdqtoj198tg16,3893789205,41,Injury,3893788957,233,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402799,17,27,1,1,11,bdfjkux9o0vtsdig5zsbhtysq,1,0,0,2022-11-04T20:01:56.423Z,2022-11-04T20:02:02Z,3893788917,233,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402829,8,28,1,1,18,114h4h9ekimxmk95iypp478kk,1,0,0,2022-11-04T20:02:03.451Z,2022-11-04T20:02:04Z,3893788975,55,7,3893789019,233,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402831,18,28,1,1,18,bdfjkux9o0vtsdig5zsbhtysq,1,0,0,2022-11-04T20:02:03.451Z,2022-11-04T20:02:04Z,3893789015,233,8,3893788979,55,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402883,19,68,1,1,24,bdfjkux9o0vtsdig5zsbhtysq,1,0,0,2022-11-04T20:02:09.895Z,2022-11-04T20:02:10Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402895,9,68,1,1,25,114h4h9ekimxmk95iypp478kk,0,0,0,2022-11-04T20:02:10.580Z,2022-11-04T20:02:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402973,20,1,1,1,27,bdfjkux9o0vtsdig5zsbhtysq,1,69.1,23.1,2022-11-04T20:02:12.647Z,2022-11-04T20:02:16Z,3893789783,140,52.7,3893789785,141,8.0,3893789787,212,20.0,3893789789,213,3.7,3893789781,56,Right,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402991,21,1,1,1,30,bdfjkux9o0vtsdig5zsbhtysq,0,52.7,8,2022-11-04T20:02:15.950Z,2022-11-04T20:06:53Z,3893789889,141,13.8,3893789893,213,0.2,3893789887,140,76.9,3893789891,212,25.7,3893789883,155,,3893789885,56,Right,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402985,10,61,1,1,32,114h4h9ekimxmk95iypp478kk,1,26.6,87.4,2022-11-04T20:02:17.333Z,2022-11-04T20:02:17Z,3893789855,56,Back,,,,,,,,,,,,,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403023,11,49,1,1,35,114h4h9ekimxmk95iypp478kk,1,13.1,92.4,2022-11-04T20:02:20.899Z,2022-11-04T20:02:21Z,,,,,,,,,,,,,,,,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403025,12,1,1,1,36,114h4h9ekimxmk95iypp478kk,0,13.1,92.4,2022-11-04T20:02:21.364Z,2022-11-04T20:02:21Z,3893790121,213,0.5,3893790111,157,,3893790119,212,13.2,3893790117,141,100.0,3893790113,56,Back,3893790115,140,24.0,3893790123,1,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403027,13,5,1,1,36,114h4h9ekimxmk95iypp478kk,0,28.1,101.4,2022-11-04T20:02:21.795Z,2022-11-04T20:02:23Z,3893790127,347,,3893790125,56,Back,3893790261,233,22,,,,,,,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403043,22,5,1,1,36,bdfjkux9o0vtsdig5zsbhtysq,1,71.9,-1.4,2022-11-04T20:02:21.795Z,2022-11-04T20:15:51Z,3893790217,233,13,3893790215,347,,3893790213,56,Right,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403173,23,1,1,1,45,bdfjkux9o0vtsdig5zsbhtysq,1,71.2,0,2022-11-04T20:02:30.342Z,2022-11-04T20:02:34Z,3893790983,141,16.4,3893790985,212,11.9,3893790987,213,1.3,3893790977,107,,3893790979,56,Right,3893790981,140,73.7,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403177,24,1,1,1,49,bdfjkux9o0vtsdig5zsbhtysq,1,73.7,16.4,2022-11-04T20:02:34.702Z,2022-11-04T20:07:52Z,3893791009,212,6.3,3893791011,213,5.1,3893791005,140,76.0,3893791003,56,Right,3893791007,141,7.9,,,,,,,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403181,25,1,1,1,50,bdfjkux9o0vtsdig5zsbhtysq,0,76,7.9,2022-11-04T20:02:35.485Z,2022-11-04T20:02:36Z,3893791037,213,0.8,3893791035,212,6.6,3893791033,141,14.9,3893791031,140,80.4,3893791029,56,Right,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403185,14,8,1,1,51,114h4h9ekimxmk95iypp478kk,1,22.2,90.2,2022-11-04T20:02:36.051Z,2022-11-04T20:02:36Z,3893791049,56,Back,,,,,,,,,,,,,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403195,15,49,1,1,51,114h4h9ekimxmk95iypp478kk,1,22.2,90.2,2022-11-04T20:02:36.924Z,2022-11-04T20:02:37Z,,,,,,,,,,,,,,,,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403209,16,1,1,1,52,114h4h9ekimxmk95iypp478kk,0,22.3,94.2,2022-11-04T20:02:37.251Z,2022-11-04T20:02:40Z,3893791411,233,26,3893791173,140,25.1,3893791175,141,95.7,3893791177,212,3.1,3893791179,213,0.3,3893791409,236,,3893791171,56,Back,3893791415,286,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403247,26,74,1,1,52,bdfjkux9o0vtsdig5zsbhtysq,1,73.1,7.9,2022-11-04T20:02:37.252Z,2022-11-04T20:04:12Z,3893791431,233,16,3893791383,56,Right,3893791385,285,,,,,,,,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403281,28,3,1,1,55,bdfjkux9o0vtsdig5zsbhtysq,0,84.3,7.8,2022-11-04T20:02:40.857Z,2022-11-04T20:02:43Z,3893791557,286,,3893791555,56,Right,3893791627,233,17,,,,,,,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403267,17,7,1,1,55,114h4h9ekimxmk95iypp478kk,1,15.7,92.2,2022-11-04T20:02:40.858Z,2022-11-04T20:02:42Z,3893791487,56,Back,3893791611,233,28,3893791489,285,,,,,,,,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403277,18,49,1,1,56,114h4h9ekimxmk95iypp478kk,1,13.9,93,2022-11-04T20:02:41.339Z,2022-11-04T20:02:41Z,,,,,,,,,,,,,,,,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403273,27,49,1,1,56,bdfjkux9o0vtsdig5zsbhtysq,1,82.5,8.6,2022-11-04T20:02:41.414Z,2022-11-04T20:02:41Z,,,,,,,,,,,,,,,,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403287,19,1,1,1,56,114h4h9ekimxmk95iypp478kk,0,13.1,92.4,2022-11-04T20:02:41.937Z,2022-11-04T20:02:45Z,3893791857,286,,3893791853,233,29,3893791583,212,2.7,3893791575,140,15.6,3893791851,236,,3893791571,56,Back,3893791589,213,0.3,3893791579,141,93.5,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403327,29,74,1,1,56,bdfjkux9o0vtsdig5zsbhtysq,1,77.4,9.4,2022-11-04T20:02:41.938Z,2022-11-04T20:04:13Z,3893791899,233,19,3893791809,56,Right,3893791811,285,,,,,,,,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403375,30,1,1,2,1,bdfjkux9o0vtsdig5zsbhtysq,1,74.4,7.7,2022-11-04T20:02:46.805Z,2022-11-04T20:02:47Z,3893792059,56,Center,3893792071,213,1.2,3893792061,140,78.6,3893792067,212,10.9,3893792063,141,22.4,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403379,31,1,1,2,2,bdfjkux9o0vtsdig5zsbhtysq,0,78.6,22.4,2022-11-04T20:02:47.601Z,2022-11-04T20:02:49Z,3893792125,286,,3893792101,141,27.6,3893792097,56,Center,3893792117,236,,3893792099,140,79.2,3893792119,233,20,3893792105,213,1.4,3893792103,212,3.6,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403371,20,74,1,2,2,114h4h9ekimxmk95iypp478kk,1,21.7,83.2,2022-11-04T20:02:47.602Z,2022-11-04T20:02:49Z,3893792043,56,Back,3893792047,285,,3893792155,233,31,,,,,,,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403419,21,49,1,2,6,114h4h9ekimxmk95iypp478kk,1,24.4,82.7,2022-11-04T20:02:51.227Z,2022-11-04T20:02:51Z,,,,,,,,,,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403455,22,1,1,2,6,114h4h9ekimxmk95iypp478kk,1,24.4,82.7,2022-11-04T20:02:51.475Z,2022-11-04T20:02:54Z,3893792471,213,5.9,3893792469,212,15.0,3893792467,141,75.1,3893792463,56,Back,3893792465,140,37.8,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403483,23,1,1,2,9,114h4h9ekimxmk95iypp478kk,1,41.6,74.1,2022-11-04T20:02:54.059Z,2022-11-04T20:02:55Z,3893792603,141,78.8,3893792607,212,8.2,3893792609,213,0.4,3893792601,140,48.8,3893792599,56,Back,,,,,,,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403589,24,3,1,2,10,114h4h9ekimxmk95iypp478kk,1,55.3,77.6,2022-11-04T20:02:55.715Z,2022-11-04T20:03:03Z,3893793057,56,Center,3893793105,233,32,3893793059,286,,,,,,,,,,,,,,,,,bc1b4tkrsx8xsdqtoj198tg16,Amanda Gutierres,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403497,32,45,1,2,10,bdfjkux9o0vtsdig5zsbhtysq,0,44.7,22.4,2022-11-04T20:02:55.715Z,2022-11-04T20:08:56Z,3893793161,233,24,3893792657,56,Back,3893792661,285,,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403619,25,1,1,2,18,114h4h9ekimxmk95iypp478kk,1,77,76.7,2022-11-04T20:03:03.178Z,2022-11-04T20:03:05Z,3893793231,56,Left,3893793239,213,0.8,3893793237,212,15.7,3893793235,141,93.6,3893793233,140,87.2,,,,,,,,,,bc1b4tkrsx8xsdqtoj198tg16,Amanda Gutierres,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403627,26,1,1,2,20,114h4h9ekimxmk95iypp478kk,0,91,93.9,2022-11-04T20:03:05.803Z,2022-11-04T20:03:10Z,3893793285,155,,3893793519,236,,3893793281,2,,3893793521,233,33,3893793287,56,Left,3893793291,141,87.4,3893793525,286,,3893793295,213,4.9,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,3893793289,140,91.9,3893793293,212,4.5,,,,,,,,,,,,,,,,,,,,,,
2481403669,33,12,1,2,20,bdfjkux9o0vtsdig5zsbhtysq,1,9.1,14.1,2022-11-04T20:03:05.903Z,2022-11-04T20:03:10Z,3893793569,233,26,3893793481,185,,3893793483,56,Back,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403807,27,6,1,2,26,114h4h9ekimxmk95iypp478kk,1,93.4,83.4,2022-11-04T20:03:11.710Z,2022-11-04T20:04:15Z,3893794183,56,Left,3893794185,73,,3893797645,233,34,,,,,,,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403713,34,6,1,2,26,bdfjkux9o0vtsdig5zsbhtysq,0,6.6,16.6,2022-11-04T20:03:11.710Z,2022-11-04T20:04:15Z,3893797681,233,27,3893793711,56,Back,3893794259,73,,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404073,28,1,1,2,59,114h4h9ekimxmk95iypp478kk,1,99.5,99.5,2022-11-04T20:03:44.282Z,2022-11-04T20:05:15Z,3893795593,6,,3893795595,56,Center,3893795597,140,95.9,3893795603,213,4.5,3893795599,141,73.6,3893795601,212,18.0,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404097,29,1,1,3,0,114h4h9ekimxmk95iypp478kk,1,95.7,74.4,2022-11-04T20:03:45.051Z,2022-11-04T20:07:19Z,3893795791,140,90.1,3893795789,56,Left,3893795795,212,11.1,3893795793,141,88.3,3893795797,213,2.1,3893802253,156,,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
