id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/9/value,qualifier/14/value,assist
2466328775,4,1,1,0,15,2gmv49xieg3zee2hx0lhcp17u,1,7.5,82.4,2022-10-02T10:44:25.505Z,2022-10-02T10:44:55Z,3813801409,56,Back,3813801417,213,0.9,3813801415,212,10.1,3813801411,140,13.2,3813801413,141,94.4,,,,,,,,,,664ior41q0qf71vnhq0tp1j9x,F. Hoarau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466328785,5,1,1,0,16,2gmv49xieg3zee2hx0lhcp17u,0,13.3,94.8,2022-10-02T10:44:26.520Z,2022-10-02T10:44:57Z,3813801479,140,14.8,3813801481,141,92.3,3813802957,286,,3813801483,212,2.3,3813802951,236,,3813802953,233,8,3813801485,213,5.5,3813801477,56,Back,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466328667,8,74,1,0,16,ad9ip2f3tijbv4nqaayyqqkee,1,84.6,6.8,2022-10-02T10:44:26.521Z,2022-10-02T11:00:21Z,3813800865,56,Right,3813800867,285,,3813803001,233,5,,,,,,,,,,,,,,,,7oxif0j9hg9lpvrmqj8ocdnmd,Li Mengwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466328801,6,5,1,0,17,2gmv49xieg3zee2hx0lhcp17u,1,-0.5,72,2022-10-02T10:44:27.788Z,2022-10-02T10:45:06Z,3813803467,233,9,3813801547,346,,3813801545,56,Back,,,,,,,,,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466328683,9,5,1,0,17,ad9ip2f3tijbv4nqaayyqqkee,0,100.5,28,2022-10-02T10:44:27.788Z,2022-10-02T10:45:06Z,3813803479,233,6,3813800939,346,,3813800937,56,Center,,,,,,,,,,,,,,,,7oxif0j9hg9lpvrmqj8ocdnmd,Li Mengwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466328867,7,1,1,0,28,2gmv49xieg3zee2hx0lhcp17u,1,5.3,61.1,2022-10-02T10:44:38.536Z,2022-10-02T10:45:04Z,3813801895,212,6.4,3813801897,213,1.4,3813801889,56,Back,3813801901,237,,3813801893,141,70.3,3813801887,124,,3813801891,140,6.6,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466328891,8,1,1,0,32,2gmv49xieg3zee2hx0lhcp17u,1,5.9,72.4,2022-10-02T10:44:42.917Z,2022-10-02T10:45:02Z,3813802003,213,4.6,3813801997,140,3.5,3813802001,212,16.1,3813801999,141,49.0,3813801993,56,Back,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466328965,9,1,1,0,34,2gmv49xieg3zee2hx0lhcp17u,1,3.4,49.6,2022-10-02T10:44:44.947Z,2022-10-02T10:44:50Z,3813802335,212,31.2,3813802337,213,1.3,3813802329,56,Back,3813802333,141,93.3,3813802331,140,12.4,,,,,,,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466328991,10,1,1,0,39,2gmv49xieg3zee2hx0lhcp17u,1,12.9,95.3,2022-10-02T10:44:49.929Z,2022-10-02T10:44:51Z,3813802467,140,46.1,3813802459,155,,3813802473,213,6.2,3813802471,212,35.1,3813802475,1,,3813802469,141,88.7,3813802463,56,Back,,,,664ior41q0qf71vnhq0tp1j9x,F. Hoarau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329057,11,1,1,0,41,2gmv49xieg3zee2hx0lhcp17u,1,46.5,89.1,2022-10-02T10:44:51.730Z,2022-10-02T10:44:56Z,3813802793,56,Back,3813802791,3,,3813802801,213,4.0,3813802795,140,36.0,3813802799,212,17.7,3813802797,141,68.8,,,,,,,ah7sbrjt4lz1t4zww2l4sf1ex,L. Rueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329115,12,1,1,0,45,2gmv49xieg3zee2hx0lhcp17u,1,44,65.1,2022-10-02T10:44:56.057Z,2022-10-02T10:44:59Z,3813803123,141,20.3,3813803121,140,35.7,3813803119,56,Back,3813803125,212,31.7,3813803127,213,4.4,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329119,13,1,1,0,49,2gmv49xieg3zee2hx0lhcp17u,0,37.6,20,2022-10-02T10:44:59.698Z,2022-10-02T10:45:00Z,3813803153,213,6.1,3813803143,155,,3813803151,212,34.7,3813803149,141,10.4,3813803145,56,Right,3813803155,1,,3813803147,140,70.1,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329133,10,1,1,0,51,ad9ip2f3tijbv4nqaayyqqkee,0,31.4,92.1,2022-10-02T10:45:01.517Z,2022-10-02T10:45:01Z,3813803219,1,,3813803207,157,,3813803211,140,44.4,3813803213,141,100.0,3813803217,213,0.4,3813803215,212,15.0,3813803209,56,Back,,,,7eq281s0sa083qvx8tfwp7pat,E. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329141,11,5,1,0,51,ad9ip2f3tijbv4nqaayyqqkee,0,44.6,101.4,2022-10-02T10:45:01.830Z,2022-10-02T10:45:05Z,3813803251,347,,3813803249,56,Back,3813803429,233,14,,,,,,,,,,,,,,,,7eq281s0sa083qvx8tfwp7pat,E. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329165,14,5,1,0,51,2gmv49xieg3zee2hx0lhcp17u,1,55.4,-1.4,2022-10-02T10:45:01.830Z,2022-10-02T10:45:06Z,3813803405,233,11,3813803397,347,,3813803395,56,Right,,,,,,,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329257,15,1,1,0,59,2gmv49xieg3zee2hx0lhcp17u,1,55.1,0,2022-10-02T10:45:09.784Z,2022-10-02T11:01:55Z,3813803893,56,Center,3813803891,107,,3813803899,212,23.9,3813803903,1,,3813803901,213,1.1,3813803895,140,64.4,3813803897,141,30.7,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329269,16,1,1,1,0,2gmv49xieg3zee2hx0lhcp17u,0,65.3,26.7,2022-10-02T10:45:10.197Z,2022-10-02T11:01:57Z,3813803971,141,0.0,3813803973,212,21.7,3813803969,140,74.3,3813803967,56,Right,3813803975,213,5.2,,,,,,,,,,2pd1juglwcvhspyva4soomyy2,N. Ali Nadjim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329253,12,5,1,1,1,ad9ip2f3tijbv4nqaayyqqkee,1,35,101.7,2022-10-02T10:45:11.228Z,2022-10-02T10:45:14Z,3813803877,347,,3813804027,233,17,3813803875,56,Back,,,,,,,,,,,,,,,,7eq281s0sa083qvx8tfwp7pat,E. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329281,17,5,1,1,1,2gmv49xieg3zee2hx0lhcp17u,0,65,-1.7,2022-10-02T10:45:11.228Z,2022-10-02T11:01:56Z,3813804049,233,12,3813804015,56,Right,3813804017,347,,,,,,,,,,,,,,,,,2pd1juglwcvhspyva4soomyy2,N. Ali Nadjim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329341,13,1,1,1,3,ad9ip2f3tijbv4nqaayyqqkee,1,37.7,100,2022-10-02T10:45:14.060Z,2022-10-02T11:01:59Z,3813804283,141,88.0,3813804281,140,44.6,3813804273,107,,3813804277,56,Back,3813804291,213,5.4,3813804287,212,12.0,,,,,,,7eq281s0sa083qvx8tfwp7pat,E. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329349,14,1,1,1,6,ad9ip2f3tijbv4nqaayyqqkee,0,44.6,87.2,2022-10-02T10:45:16.795Z,2022-10-02T10:45:17Z,3813804331,213,2.0,3813804329,212,10.3,3813804321,155,,3813804323,56,Back,3813804327,141,100.0,3813804325,140,40.6,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329353,15,5,1,1,7,ad9ip2f3tijbv4nqaayyqqkee,0,35.9,101.6,2022-10-02T10:45:17.302Z,2022-10-02T10:45:21Z,3813804345,56,Back,3813804347,347,,3813804533,233,18,,,,,,,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329383,18,5,1,1,7,2gmv49xieg3zee2hx0lhcp17u,1,64.1,-1.6,2022-10-02T10:45:17.302Z,2022-10-02T11:00:12Z,3813804505,347,,3813804503,56,Right,3813804517,233,15,,,,,,,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329569,19,1,1,1,15,2gmv49xieg3zee2hx0lhcp17u,1,68.8,0,2022-10-02T10:45:25.847Z,2022-10-02T10:45:36Z,3813805461,213,0.6,3813805455,141,6.4,3813805445,56,Right,3813805451,140,76.5,3813805441,107,,3813805459,212,9.9,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329575,20,61,1,1,26,2gmv49xieg3zee2hx0lhcp17u,0,98.7,17.6,2022-10-02T10:45:36.247Z,2022-10-02T10:45:36Z,3813805481,56,Right,,,,,,,,,,,,,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329571,16,5,1,1,26,ad9ip2f3tijbv4nqaayyqqkee,1,-1.4,82.2,2022-10-02T10:45:36.284Z,2022-10-02T10:45:39Z,3813805627,233,21,3813805467,346,,3813805465,56,Back,,,,,,,,,,,,,,,,7eq281s0sa083qvx8tfwp7pat,E. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329605,21,5,1,1,26,2gmv49xieg3zee2hx0lhcp17u,0,101.4,17.8,2022-10-02T10:45:36.284Z,2022-10-02T11:00:12Z,3813805619,346,,3813805617,56,Right,3813805669,233,16,,,,,,,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329751,17,1,1,1,39,ad9ip2f3tijbv4nqaayyqqkee,1,1.9,49.7,2022-10-02T10:45:50.076Z,2022-10-02T10:45:51Z,3813806283,212,30.9,3813806281,141,28.5,3813806289,237,,3813806279,140,27.9,3813806285,213,5.8,3813806277,56,Back,3813806275,124,,,,,77eg5tabeeeyays2pilyq5jo5,S. Bouhaddi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329771,18,1,1,1,41,ad9ip2f3tijbv4nqaayyqqkee,1,27.9,28.5,2022-10-02T10:45:51.292Z,2022-10-02T10:45:53Z,3813806405,212,18.7,3813806407,213,5.4,3813806399,56,Back,3813806403,141,7.0,3813806401,140,39.0,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329803,19,1,1,1,43,ad9ip2f3tijbv4nqaayyqqkee,1,39.7,7.3,2022-10-02T10:45:53.292Z,2022-10-02T10:45:55Z,3813806559,212,10.1,3813806555,140,44.7,3813806557,141,20.0,3813806553,56,Back,3813806561,213,1.0,,,,,,,,,,7oxif0j9hg9lpvrmqj8ocdnmd,Li Mengwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329823,20,1,1,1,46,ad9ip2f3tijbv4nqaayyqqkee,1,43.8,19.8,2022-10-02T10:45:56.604Z,2022-10-02T10:45:58Z,3813806673,141,7.3,3813806671,140,37.0,3813806675,212,11.1,3813806669,56,Back,3813806677,213,4.0,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329847,21,1,1,1,47,ad9ip2f3tijbv4nqaayyqqkee,1,37,7.3,2022-10-02T10:45:57.884Z,2022-10-02T10:46:01Z,3813806859,213,2.3,3813806855,141,24.3,3813806857,212,15.3,3813806853,140,27.4,3813806851,56,Back,,,,,,,,,,7oxif0j9hg9lpvrmqj8ocdnmd,Li Mengwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329863,22,1,1,1,50,ad9ip2f3tijbv4nqaayyqqkee,1,27.5,26.1,2022-10-02T10:46:01.100Z,2022-10-02T10:46:02Z,3813806951,141,64.3,3813806953,212,26.7,3813806947,56,Back,3813806949,140,33.4,3813806955,213,1.3,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329901,23,1,1,1,52,ad9ip2f3tijbv4nqaayyqqkee,1,37,65.2,2022-10-02T10:46:02.715Z,2022-10-02T10:46:05Z,3813807151,141,92.6,3813807153,212,26.8,3813807147,56,Left,3813807155,213,0.8,3813807149,140,55.4,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329921,24,1,1,1,55,ad9ip2f3tijbv4nqaayyqqkee,1,60.6,93.8,2022-10-02T10:46:05.724Z,2022-10-02T10:46:07Z,3813807217,140,63.8,3813807215,56,Left,3813807223,213,5.1,3813807221,212,9.6,3813807219,141,80.6,,,,,,,,,,7eq281s0sa083qvx8tfwp7pat,E. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329947,25,1,1,1,56,ad9ip2f3tijbv4nqaayyqqkee,1,63.7,80.3,2022-10-02T10:46:06.924Z,2022-10-02T10:46:08Z,3813807367,140,56.4,3813807377,213,2.8,3813807373,212,8.2,3813807371,141,84.5,3813807363,56,Left,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329949,22,45,1,1,58,2gmv49xieg3zee2hx0lhcp17u,0,38.8,18,2022-10-02T10:46:08.828Z,2022-10-02T10:46:10Z,3813807459,233,26,3813807393,56,Back,3813807395,285,,,,,,,,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329955,26,3,1,1,58,ad9ip2f3tijbv4nqaayyqqkee,1,61.2,82,2022-10-02T10:46:08.828Z,2022-10-02T10:46:10Z,3813807415,56,Left,3813807431,233,22,3813807417,286,,,,,,,,,,,,,,,,,1s08dn7n3b5ctyion3u61hisq,L. Fazer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329967,27,1,1,1,59,ad9ip2f3tijbv4nqaayyqqkee,1,64.6,79.6,2022-10-02T10:46:09.564Z,2022-10-02T10:46:11Z,3813807503,213,1.8,3813807499,141,91.4,3813807495,56,Left,3813807501,212,8.2,3813807497,140,63.2,,,,,,,,,,1s08dn7n3b5ctyion3u61hisq,L. Fazer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466329985,28,1,1,2,0,ad9ip2f3tijbv4nqaayyqqkee,1,62.4,92.4,2022-10-02T10:46:10.908Z,2022-10-02T10:46:13Z,3813807589,141,78.7,3813807593,213,3.5,3813807585,56,Back,3813807587,140,40.8,3813807591,212,24.5,,,,,,,,,,7eq281s0sa083qvx8tfwp7pat,E. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466330011,29,1,1,2,3,ad9ip2f3tijbv4nqaayyqqkee,1,40.8,78.7,2022-10-02T10:46:13.308Z,2022-10-02T10:46:16Z,3813807741,212,35.6,3813807743,213,5.4,3813807739,141,37.3,3813807735,56,Center,3813807745,1,,3813807737,140,61.5,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466330059,30,1,1,2,5,ad9ip2f3tijbv4nqaayyqqkee,1,61.5,37.3,2022-10-02T10:46:16.172Z,2022-10-02T10:46:20Z,3813807963,212,17.2,3813807961,141,16.5,3813807959,140,70.9,3813807965,213,5.3,3813807957,56,Right,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466330077,31,1,1,2,10,ad9ip2f3tijbv4nqaayyqqkee,1,77.3,17.6,2022-10-02T10:46:20.300Z,2022-10-02T10:46:22Z,3813808069,212,13.4,3813808065,140,82.6,3813808067,141,35.5,3813808071,213,1.1,3813808063,56,Center,,,,,,,,,,7oxif0j9hg9lpvrmqj8ocdnmd,Li Mengwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466330091,32,1,1,2,11,ad9ip2f3tijbv4nqaayyqqkee,1,84.1,36.3,2022-10-02T10:46:22.076Z,2022-10-02T10:46:23Z,3813808123,140,70.9,3813808121,56,Center,3813808131,213,3.4,3813808125,141,31.0,3813808127,212,14.3,,,,,,,,,,c7yhj2xdx8l773wfswykl9hat,R. Bachmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466330109,33,1,1,2,13,ad9ip2f3tijbv4nqaayyqqkee,1,70.7,31,2022-10-02T10:46:23.308Z,2022-10-02T10:46:25Z,3813808203,56,Right,3813808211,213,5.0,3813808207,141,10.7,3813808205,140,74.9,3813808209,212,14.5,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466330123,34,1,1,2,15,ad9ip2f3tijbv4nqaayyqqkee,1,74.3,16.2,2022-10-02T10:46:25.468Z,2022-10-02T10:46:27Z,3813808287,56,Center,3813808291,141,27.3,3813808289,140,77.6,3813808293,212,8.3,3813808295,213,1.1,,,,,,,,,,7oxif0j9hg9lpvrmqj8ocdnmd,Li Mengwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466330141,35,1,1,2,17,ad9ip2f3tijbv4nqaayyqqkee,0,78.1,27.3,2022-10-02T10:46:27.500Z,2022-10-02T10:46:29Z,3813808387,56,Center,3813808391,141,29.4,3813808385,168,,3813808393,212,17.6,3813808389,140,94.8,3813808395,213,0.1,,,,,,,c7yhj2xdx8l773wfswykl9hat,R. Bachmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466330177,23,52,1,2,22,2gmv49xieg3zee2hx0lhcp17u,1,3.4,68.8,2022-10-02T10:46:32.632Z,2022-10-02T10:46:42Z,,,,,,,,,,,,,,,,,,,,,,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466330379,24,1,1,2,40,2gmv49xieg3zee2hx0lhcp17u,1,15.5,57,2022-10-02T10:46:50.787Z,2022-10-02T10:46:54Z,3813809653,141,63.0,3813809651,140,21.7,3813809649,56,Back,3813809655,212,7.7,3813809647,123,,3813809657,213,0.6,,,,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
