id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2483519233,95,1,1,11,53,2gmv49xieg3zee2hx0lhcp17u,0,97.2,24.9,2022-11-09T07:21:53.602Z,2022-11-09T07:21:56Z,3904858189,236,,3904858195,286,,3904858191,233,114,3904858147,140,97.1,3904858149,141,30.9,3904858145,56,Center,3904858153,213,1.6,3904858151,212,4.1,87fq93e9x1yy4thmeituciycq,S. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519243,114,74,1,11,53,97jxqfbi28yoeedjbbw5xqhyi,1,1.5,76.3,2022-11-09T07:21:53.603Z,2022-11-09T07:22:39Z,3904858187,285,,3904858197,233,95,3904858185,56,Back,,,,,,,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519253,96,6,1,11,56,2gmv49xieg3zee2hx0lhcp17u,1,97.8,27.3,2022-11-09T07:21:56.475Z,2022-11-09T07:22:37Z,3904858255,233,115,3904858247,75,,3904858245,56,Center,,,,,,,,,,,,,,,,87fq93e9x1yy4thmeituciycq,S. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519247,115,6,1,11,56,97jxqfbi28yoeedjbbw5xqhyi,0,2.2,72.7,2022-11-09T07:21:56.475Z,2022-11-09T07:21:59Z,3904858267,233,96,3904858209,73,,3904858207,56,Back,,,,,,,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519373,97,1,1,12,17,2gmv49xieg3zee2hx0lhcp17u,1,99.5,0.5,2022-11-09T07:22:17.410Z,2022-11-09T07:22:26Z,3904858813,225,,3904858825,1,,3904858821,212,62.8,3904858809,6,,3904858807,2,,3904858823,213,1.6,3904858815,56,Left,3904858811,155,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,3904858819,141,3904858817,140,95.7,,,,,,92.7,,,,,,,,,,,,,,,,,,,,
2483519397,98,1,1,12,27,2gmv49xieg3zee2hx0lhcp17u,1,89.3,94.2,2022-11-09T07:22:26.705Z,2022-11-09T07:22:31Z,3904858897,56,Left,3904858899,140,97.2,3904858905,213,5.9,3904858901,141,89.6,3904858903,212,8.9,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519401,99,1,1,12,31,2gmv49xieg3zee2hx0lhcp17u,0,98.9,87.7,2022-11-09T07:22:31.505Z,2022-11-09T07:22:32Z,3904858923,212,6.9,3904858915,140,100.0,3904858919,141,78.5,3904858913,56,Center,3904858925,213,5.1,,,,,,,,,,88n7oswbclrfxt277vp6vpgd0,Kelsey Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519407,100,5,1,12,32,2gmv49xieg3zee2hx0lhcp17u,0,101.2,70.6,2022-11-09T07:22:32.030Z,2022-11-09T07:24:00Z,3904858993,233,116,3904858933,346,,3904858931,56,Center,,,,,,,,,,,,,,,,88n7oswbclrfxt277vp6vpgd0,Kelsey Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519415,116,5,1,12,32,97jxqfbi28yoeedjbbw5xqhyi,1,-1.2,29.4,2022-11-09T07:22:32.030Z,2022-11-09T07:24:00Z,3904858959,56,Back,3904858983,233,100,3904858961,346,,,,,,,,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519459,117,1,1,12,42,97jxqfbi28yoeedjbbw5xqhyi,1,5.1,44.2,2022-11-09T07:22:42.478Z,2022-11-09T07:22:45Z,3904859185,56,Back,3904859191,212,15.9,3904859189,141,67.0,3904859197,237,,3904859187,140,8.5,3904859183,124,,3904859193,213,1.3,,,,7ei82jx0voz3m7g64d9ewmggl,M. Heil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519463,118,1,1,12,46,97jxqfbi28yoeedjbbw5xqhyi,1,13.5,73.9,2022-11-09T07:22:45.676Z,2022-11-09T07:22:49Z,3904859225,212,21.2,3904859221,140,26.4,3904859227,213,0.9,3904859219,56,Back,3904859223,141,97.8,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519473,119,1,1,12,49,97jxqfbi28yoeedjbbw5xqhyi,1,28.9,96.3,2022-11-09T07:22:49.391Z,2022-11-09T07:22:51Z,3904859259,56,Back,3904859263,141,60.8,3904859267,213,4.9,3904859265,212,24.6,3904859261,140,33.5,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519481,120,1,1,12,52,97jxqfbi28yoeedjbbw5xqhyi,0,33.5,60.8,2022-11-09T07:22:51.822Z,2022-11-09T07:22:53Z,3904859297,140,67.7,3904859299,141,90.6,3904859295,56,Left,3904859293,155,,3904859305,1,,3904859301,212,41.2,3904859303,213,0.5,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519495,101,1,1,12,56,2gmv49xieg3zee2hx0lhcp17u,1,21.5,13.8,2022-11-09T07:22:56.338Z,2022-11-09T07:22:58Z,3904859353,140,36.0,3904859359,213,5.9,3904859355,141,5.6,3904859351,56,Back,3904859357,212,16.2,,,,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519497,102,49,1,12,58,2gmv49xieg3zee2hx0lhcp17u,1,36.1,5.6,2022-11-09T07:22:57.970Z,2022-11-09T07:22:58Z,,,,,,,,,,,,,,,,,,,,,,,,,ah7sbrjt4lz1t4zww2l4sf1ex,L. Rueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519501,103,1,1,12,58,2gmv49xieg3zee2hx0lhcp17u,1,36.1,5.6,2022-11-09T07:22:58.449Z,2022-11-09T07:22:59Z,3904859379,56,Back,3904859383,141,9.5,3904859387,213,2.9,3904859385,212,11.2,3904859381,140,25.7,,,,,,,,,,ah7sbrjt4lz1t4zww2l4sf1ex,L. Rueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519505,104,1,1,12,59,2gmv49xieg3zee2hx0lhcp17u,1,25.7,9.5,2022-11-09T07:22:59.505Z,2022-11-09T07:23:01Z,3904859413,140,16.2,3904859417,212,12.4,3904859415,141,20.4,3904859419,213,2.5,3904859411,56,Back,,,,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519519,105,1,1,13,2,2gmv49xieg3zee2hx0lhcp17u,0,19.6,18.9,2022-11-09T07:23:01.730Z,2022-11-09T07:23:03Z,3904859447,56,Back,3904859449,140,26.1,3904859451,141,6.4,3904859455,213,5.4,3904859453,212,10.9,,,,,,,,,,eihtktc0tfia1tsqydg7pvil1,S. Yekka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519521,121,49,1,13,4,97jxqfbi28yoeedjbbw5xqhyi,1,74.3,92.9,2022-11-09T07:23:03.676Z,2022-11-09T07:23:03Z,,,,,,,,,,,,,,,,,,,,,,,,,8ls23zdsn7vn3bsx8o3gzwrh0,A. Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519535,122,1,1,13,7,97jxqfbi28yoeedjbbw5xqhyi,1,78.6,83.2,2022-11-09T07:23:06.894Z,2022-11-09T07:23:10Z,3904859543,56,Center,3904859551,213,4.9,3904859545,140,80.9,3904859549,212,11.3,3904859547,141,67.0,,,,,,,,,,8ls23zdsn7vn3bsx8o3gzwrh0,A. Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519537,123,61,1,13,10,97jxqfbi28yoeedjbbw5xqhyi,0,84.4,67,2022-11-09T07:23:10.110Z,2022-11-09T07:23:10Z,3904859555,56,Center,,,,,,,,,,,,,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519539,106,49,1,13,11,2gmv49xieg3zee2hx0lhcp17u,1,18.1,31.2,2022-11-09T07:23:10.690Z,2022-11-09T07:23:10Z,,,,,,,,,,,,,,,,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519555,107,1,1,13,11,2gmv49xieg3zee2hx0lhcp17u,1,19,34.6,2022-11-09T07:23:11.361Z,2022-11-09T07:23:16Z,3904859627,213,5.4,3904859625,212,14.4,3904859621,140,27.7,3904859623,141,18.3,3904859619,56,Back,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519563,108,1,1,13,16,2gmv49xieg3zee2hx0lhcp17u,0,28.9,17.1,2022-11-09T07:23:16.162Z,2022-11-09T07:23:17Z,3904859653,1,,3904859643,56,Right,3904859647,141,9.1,3904859649,212,47.7,3904859645,140,74.0,3904859651,213,6.2,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519569,124,49,1,13,18,97jxqfbi28yoeedjbbw5xqhyi,1,27,93.8,2022-11-09T07:23:18.015Z,2022-11-09T07:23:18Z,,,,,,,,,,,,,,,,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519697,125,1,1,13,18,97jxqfbi28yoeedjbbw5xqhyi,1,27,93.8,2022-11-09T07:23:18.348Z,2022-11-09T07:23:57Z,3904860315,212,28.0,3904860311,140,8.0,3904860317,213,3.9,3904860309,56,Back,3904860313,141,64.9,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519685,109,27,1,13,53,2gmv49xieg3zee2hx0lhcp17u,1,0,0,2022-11-09T07:23:53.416Z,2022-11-09T07:23:59Z,3904860339,233,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519699,126,27,1,13,53,97jxqfbi28yoeedjbbw5xqhyi,1,0,0,2022-11-09T07:23:53.416Z,2022-11-09T07:23:58Z,3904860331,53,3o1we6pb4axflmhkn1r0b01xx,3904860333,233,109,3904860329,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519825,110,28,1,14,33,2gmv49xieg3zee2hx0lhcp17u,1,0,0,2022-11-09T07:24:33.410Z,2022-11-09T07:24:35Z,3904860981,55,109,3904861023,233,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519827,127,28,1,14,33,97jxqfbi28yoeedjbbw5xqhyi,1,0,0,2022-11-09T07:24:33.410Z,2022-11-09T07:24:34Z,3904861003,233,110,3904860989,55,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519895,111,68,1,14,53,2gmv49xieg3zee2hx0lhcp17u,0,0,0,2022-11-09T07:24:53.378Z,2022-11-09T07:24:54Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519897,128,68,1,14,54,97jxqfbi28yoeedjbbw5xqhyi,1,0,0,2022-11-09T07:24:53.661Z,2022-11-09T07:24:53Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519915,129,1,1,14,55,97jxqfbi28yoeedjbbw5xqhyi,1,16,56.6,2022-11-09T07:24:54.877Z,2022-11-09T07:24:57Z,3904861447,141,37.0,3904861445,140,20.5,3904861449,212,14.1,3904861451,213,5.1,3904861443,56,Back,,,,,,,,,,7ei82jx0voz3m7g64d9ewmggl,M. Heil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519921,130,1,1,14,57,97jxqfbi28yoeedjbbw5xqhyi,1,20.2,36.6,2022-11-09T07:24:57.247Z,2022-11-09T07:24:58Z,3904861481,212,8.6,3904861483,213,0,3904861471,56,Back,3904861475,140,28.4,3904861477,141,36.6,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519935,131,1,1,14,58,97jxqfbi28yoeedjbbw5xqhyi,1,28.4,36.6,2022-11-09T07:24:58.511Z,2022-11-09T07:25:01Z,3904861543,213,3.2,3904861541,212,8.1,3904861537,140,20.7,3904861535,56,Back,3904861539,141,35.4,,,,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519945,132,1,1,15,1,97jxqfbi28yoeedjbbw5xqhyi,1,22.1,34.6,2022-11-09T07:25:01.341Z,2022-11-09T07:25:05Z,3904861625,212,27.8,3904861621,140,27.1,3904861627,213,1.4,3904861619,56,Back,3904861623,141,74.7,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519961,133,1,1,15,5,97jxqfbi28yoeedjbbw5xqhyi,1,39.6,64.5,2022-11-09T07:25:04.991Z,2022-11-09T07:25:08Z,3904861689,212,18.3,3904861685,140,34.5,3904861691,213,4.4,3904861687,141,38.8,3904861683,56,Back,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519975,134,1,1,15,8,97jxqfbi28yoeedjbbw5xqhyi,1,34.5,38.8,2022-11-09T07:25:08.156Z,2022-11-09T07:25:13Z,3904861779,56,Back,3904861787,213,1.1,3904861785,212,20.2,3904861781,140,43.5,3904861783,141,65.1,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519989,135,1,1,15,14,97jxqfbi28yoeedjbbw5xqhyi,1,55.3,79,2022-11-09T07:25:13.803Z,2022-11-09T07:25:16Z,3904861839,56,Left,3904861843,141,96.9,3904861847,213,0.6,3904861845,212,22.0,3904861841,140,72.7,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519993,136,1,1,15,16,97jxqfbi28yoeedjbbw5xqhyi,1,72.7,96.9,2022-11-09T07:25:16.125Z,2022-11-09T07:25:18Z,3904861877,212,9.6,3904861871,56,Left,3904861879,213,5.4,3904861875,141,86.2,3904861873,140,78.7,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483519997,137,1,1,15,18,97jxqfbi28yoeedjbbw5xqhyi,0,77.8,85.3,2022-11-09T07:25:18.511Z,2022-11-09T07:25:19Z,3904861895,213,5.6,3904861889,140,89.9,3904861891,141,70.0,3904861887,56,Center,3904861893,212,16.4,,,,,,,,,,8ls23zdsn7vn3bsx8o3gzwrh0,A. Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520003,112,49,1,15,20,2gmv49xieg3zee2hx0lhcp17u,1,12.8,38,2022-11-09T07:25:20.004Z,2022-11-09T07:25:20Z,,,,,,,,,,,,,,,,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520011,113,1,1,15,20,2gmv49xieg3zee2hx0lhcp17u,1,12.8,38,2022-11-09T07:25:20.418Z,2022-11-09T07:25:22Z,3904861951,140,21.1,3904861955,212,23.2,3904861957,213,5.1,3904861953,141,6.4,3904861949,56,Back,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520015,114,1,1,15,22,2gmv49xieg3zee2hx0lhcp17u,0,21.5,5.9,2022-11-09T07:25:22.578Z,2022-11-09T07:25:24Z,3904861981,212,22.7,3904861983,213,0.1,3904861973,155,,3904861975,56,Back,3904861979,141,10.4,3904861977,140,42.9,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520025,138,8,1,15,26,97jxqfbi28yoeedjbbw5xqhyi,1,59.4,90.8,2022-11-09T07:25:26.110Z,2022-11-09T07:25:26Z,3904862007,56,Left,,,,,,,,,,,,,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520051,139,1,1,15,28,97jxqfbi28yoeedjbbw5xqhyi,1,75,94.8,2022-11-09T07:25:27.903Z,2022-11-09T07:25:32Z,3904862103,140,77.8,3904862099,3,,3904862105,141,86.6,3904862109,213,5.2,3904862101,56,Left,3904862107,212,6.3,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520053,140,49,1,15,32,97jxqfbi28yoeedjbbw5xqhyi,1,77.5,87.1,2022-11-09T07:25:32.186Z,2022-11-09T07:25:32Z,,,,,,,,,,,,,,,,,,,,,,,,,63atfboq056luh7gzplxooyui,O. Fulutudilu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520061,141,1,1,15,33,97jxqfbi28yoeedjbbw5xqhyi,1,77.5,87.1,2022-11-09T07:25:32.715Z,2022-11-09T07:25:34Z,3904862145,213,3.8,3904862141,141,58.2,3904862143,212,31.9,3904862139,140,53.6,3904862137,56,Center,,,,,,,,,,63atfboq056luh7gzplxooyui,O. Fulutudilu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520067,142,1,1,15,34,97jxqfbi28yoeedjbbw5xqhyi,1,54.2,56.9,2022-11-09T07:25:34.575Z,2022-11-09T07:25:36Z,3904862171,212,22.4,3904862173,213,4.8,3904862167,140,55.1,3904862165,56,Center,3904862169,141,24.0,,,,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520077,143,1,1,15,37,97jxqfbi28yoeedjbbw5xqhyi,1,53.2,22.2,2022-11-09T07:25:36.670Z,2022-11-09T07:25:39Z,3904862213,140,43.0,3904862211,56,Back,3904862215,141,36.6,3904862219,213,2.4,3904862217,212,14.5,,,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520095,144,1,1,15,39,97jxqfbi28yoeedjbbw5xqhyi,1,44.8,36.1,2022-11-09T07:25:38.958Z,2022-11-09T07:25:43Z,3904862293,213,1.0,3904862291,212,17.3,3904862285,56,Center,3904862289,141,57.6,3904862287,140,53.6,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520119,145,1,1,15,44,97jxqfbi28yoeedjbbw5xqhyi,1,53.6,61.7,2022-11-09T07:25:43.871Z,2022-11-09T07:25:51Z,3904862421,141,89.9,3904862425,213,0.4,3904862427,1,,3904862423,212,50.5,3904862415,155,,3904862419,140,98.1,3904862417,56,Left,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520135,146,1,1,15,51,97jxqfbi28yoeedjbbw5xqhyi,0,95.7,97.4,2022-11-09T07:25:51.555Z,2022-11-09T07:28:20Z,3904862493,213,3.3,3904862487,140,91.6,3904862489,141,96.2,3904862491,212,4.4,3904862485,56,Left,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520127,115,49,1,15,52,2gmv49xieg3zee2hx0lhcp17u,1,12.7,7.9,2022-11-09T07:25:52.274Z,2022-11-09T07:25:52Z,,,,,,,,,,,,,,,,,,,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520139,116,1,1,15,53,2gmv49xieg3zee2hx0lhcp17u,1,14.6,7.9,2022-11-09T07:25:52.962Z,2022-11-09T07:25:54Z,3904862503,56,Back,3904862509,212,14.8,3904862505,140,28.7,3904862507,141,7.1,3904862511,213,6.2,,,,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520145,117,1,1,15,54,2gmv49xieg3zee2hx0lhcp17u,1,28.7,7.1,2022-11-09T07:25:54.466Z,2022-11-09T07:25:56Z,3904862559,56,Back,3904862567,212,8.3,3904862561,140,23.2,3904862569,213,2.3,3904862565,141,15.9,,,,,,,,,,ah7sbrjt4lz1t4zww2l4sf1ex,L. Rueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520151,118,1,1,15,57,2gmv49xieg3zee2hx0lhcp17u,1,27.3,19.5,2022-11-09T07:25:56.643Z,2022-11-09T07:25:57Z,3904862593,212,9.5,3904862587,56,Back,3904862595,213,2.9,3904862591,141,22.8,3904862589,140,18.5,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520179,119,1,1,15,58,2gmv49xieg3zee2hx0lhcp17u,1,17.5,26.4,2022-11-09T07:25:57.746Z,2022-11-09T07:26:04Z,3904862741,213,1.9,3904862739,212,20.6,3904862735,140,11.7,3904862737,141,55.4,3904862733,56,Back,,,,,,,,,,eihtktc0tfia1tsqydg7pvil1,S. Yekka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520185,120,1,1,16,4,2gmv49xieg3zee2hx0lhcp17u,0,20,59.1,2022-11-09T07:26:03.938Z,2022-11-09T07:26:05Z,3904862777,141,38.6,3904862775,140,29.8,3904862779,212,17.3,3904862773,56,Back,3904862781,213,5.3,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520189,147,49,1,16,7,97jxqfbi28yoeedjbbw5xqhyi,1,76.3,60.9,2022-11-09T07:26:06.750Z,2022-11-09T07:26:06Z,,,,,,,,,,,,,,,,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520199,148,3,1,16,9,97jxqfbi28yoeedjbbw5xqhyi,0,81,55,2022-11-09T07:26:09.260Z,2022-11-09T07:26:11Z,3904862875,233,121,3904862833,286,,3904862831,56,Center,,,,,,,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520209,121,7,1,16,9,2gmv49xieg3zee2hx0lhcp17u,0,19,45,2022-11-09T07:26:09.261Z,2022-11-09T07:26:10Z,3904862867,233,148,3904862855,56,Back,3904862857,285,,,,,,,,,,,,,,,,,eihtktc0tfia1tsqydg7pvil1,S. Yekka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520245,149,1,1,16,15,97jxqfbi28yoeedjbbw5xqhyi,1,98.7,20.6,2022-11-09T07:26:15.596Z,2022-11-09T07:26:18Z,3904863031,213,3.3,3904863023,56,Right,3904863029,212,5.7,3904863025,140,93.3,3904863027,141,19.4,,,,,,,,,,996uvthtn0ho4doic5mcty6z9,B. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520249,150,1,1,16,18,97jxqfbi28yoeedjbbw5xqhyi,0,93.8,19.4,2022-11-09T07:26:17.885Z,2022-11-09T07:26:18Z,3904863047,155,,3904863049,56,Center,3904863045,2,,3904863057,213,1.4,3904863055,212,2.6,3904863051,140,94.2,3904863053,141,23.1,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520257,122,61,1,16,20,2gmv49xieg3zee2hx0lhcp17u,1,5.5,72.3,2022-11-09T07:26:20.380Z,2022-11-09T07:26:20Z,3904863075,56,Back,,,,,,,,,,,,,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520269,151,1,1,16,20,97jxqfbi28yoeedjbbw5xqhyi,1,95.8,14.4,2022-11-09T07:26:20.381Z,2022-11-09T07:26:25Z,3904863157,140,88.4,3904863159,141,14.9,3904863153,56,Right,3904863161,212,7.8,3904863163,213,3.1,,,,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520287,152,1,1,16,25,97jxqfbi28yoeedjbbw5xqhyi,1,88.4,14.9,2022-11-09T07:26:25.148Z,2022-11-09T07:33:35Z,3904863233,155,,3904863235,56,Center,3904863239,141,49.9,3904863231,2,,3904863237,140,92.8,3904863771,210,15,3904863241,212,24.2,3904863243,213,1.4,7mehuya25b282lf1aqllzc3px,C. Meffometou,1,3904863773,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520297,153,44,1,16,29,97jxqfbi28yoeedjbbw5xqhyi,1,89.6,47.5,2022-11-09T07:26:29.341Z,2022-11-09T07:26:55Z,3904863281,286,,3904863279,56,Center,3904863625,233,123,,,,,,,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483520293,123,44,1,16,29,2gmv49xieg3zee2hx0lhcp17u,0,10.4,52.5,2022-11-09T07:26:29.342Z,2022-11-09T07:26:55Z,3904863267,56,Back,3904863269,285,,3904863633,233,153,,,,,,,,,,,,,,,,ah7sbrjt4lz1t4zww2l4sf1ex,L. Rueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
