id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/8/value,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2497121157,6,49,1,0,20,114h4h9ekimxmk95iypp478kk,1,22.8,87.7,2023-01-14T12:46:34.037Z,2023-01-14T12:46:34Z,,,,,,,,,,,,,,,,,,,,,,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121181,7,1,1,0,22,114h4h9ekimxmk95iypp478kk,0,22.8,87.7,2023-01-14T12:46:35.265Z,2023-01-14T12:46:36Z,3976551097,140,41.7,3976551099,141,83.2,3976551101,212,20.1,3976551095,56,Back,3976551103,213,6.1,,,,,,,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121195,5,61,1,0,24,axvm5zg0mk4bp06wpec9vw27e,1,64.2,7.9,2023-01-14T12:46:37.080Z,2023-01-14T12:46:37Z,3976551173,56,Right,,,,,,,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121217,6,49,1,0,25,axvm5zg0mk4bp06wpec9vw27e,1,57.5,22.4,2023-01-14T12:46:39.050Z,2023-01-14T12:46:39Z,,,,,,,,,,,,,,,,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121221,7,1,1,0,26,axvm5zg0mk4bp06wpec9vw27e,0,57.5,22.4,2023-01-14T12:46:39.419Z,2023-01-14T12:46:39Z,3976551311,155,,3976551319,212,18.7,3976551317,141,11.3,3976551313,56,Right,3976551321,213,5.9,3976551315,140,73.8,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121261,8,1,1,0,28,114h4h9ekimxmk95iypp478kk,0,24.7,87.8,2023-01-14T12:46:41.648Z,2023-01-14T12:46:42Z,3976551505,141,82.9,3976551507,212,18.8,3976551509,213,6.1,3976551503,140,42.3,3976551499,3,,3976551501,56,Back,,,,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121267,8,61,1,0,29,axvm5zg0mk4bp06wpec9vw27e,0,62.3,15,2023-01-14T12:46:42.602Z,2023-01-14T12:46:42Z,3976551513,56,Right,,,,,,,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121329,9,49,1,0,34,114h4h9ekimxmk95iypp478kk,1,38.7,69.9,2023-01-14T12:46:47.544Z,2023-01-14T12:46:47Z,,,,,,,,,,,,,,,,,,,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121341,10,1,1,0,34,114h4h9ekimxmk95iypp478kk,1,39.3,63.9,2023-01-14T12:46:47.848Z,2023-01-14T12:46:49Z,3976551883,3,,3976551893,213,4.2,3976551891,212,29.1,3976551887,140,26.1,3976551889,141,26.2,3976551885,56,Back,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121379,11,1,1,0,36,114h4h9ekimxmk95iypp478kk,1,26.7,24.9,2023-01-14T12:46:49.636Z,2023-01-14T12:46:53Z,3976552065,141,9.1,3976552063,140,28.0,3976552059,56,Back,3976552067,212,10.8,3976552069,213,4.8,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121399,12,1,1,0,39,114h4h9ekimxmk95iypp478kk,1,29.4,8.9,2023-01-14T12:46:52.959Z,2023-01-14T12:46:54Z,3976552185,141,22.2,3976552189,213,1.9,3976552181,56,Back,3976552187,212,9.7,3976552183,140,26.0,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121415,13,1,1,0,41,114h4h9ekimxmk95iypp478kk,1,27.8,22.2,2023-01-14T12:46:54.607Z,2023-01-14T12:46:57Z,3976552277,213,2.2,3976552275,212,26.8,3976552273,141,54.0,3976552271,140,12.8,3976552269,56,Back,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121463,14,1,1,0,44,114h4h9ekimxmk95iypp478kk,1,13.3,53.7,2023-01-14T12:46:57.496Z,2023-01-14T12:47:04Z,3976552515,141,79.1,3976552513,140,27.7,3976552511,56,Back,3976552519,213,0.9,3976552517,212,23.0,,,,,,,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121479,15,1,1,0,51,114h4h9ekimxmk95iypp478kk,0,34.2,93,2023-01-14T12:47:04.151Z,2023-01-14T12:47:05Z,3976552575,213,0.0,3976552569,140,68.5,3976552567,56,Left,3976552571,141,94.8,3976552577,1,,3976552573,212,36.0,3976552565,155,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121513,9,1,1,0,53,axvm5zg0mk4bp06wpec9vw27e,0,33.5,7.4,2023-01-14T12:47:06.474Z,2023-01-14T12:47:07Z,3976552741,56,Right,3976552739,155,,3976552743,140,61.2,3976552745,141,17.6,3976552749,213,0.2,3976552747,212,29.9,,,,,,,jzfnrsd8aixhycspwias4tii,M. Vairon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121545,16,1,1,0,56,114h4h9ekimxmk95iypp478kk,1,40.8,77.2,2023-01-14T12:47:09.328Z,2023-01-14T12:47:12Z,3976552925,141,60.5,3976552927,212,31.4,3976552921,56,Back,3976552929,213,3.5,3976552923,140,12.9,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121571,17,1,1,0,59,114h4h9ekimxmk95iypp478kk,1,13.1,58.5,2023-01-14T12:47:12.675Z,2023-01-14T12:47:15Z,3976553065,56,Back,3976553073,213,5.6,3976553071,212,21.4,3976553069,141,38.3,3976553067,140,28.7,,,,,,,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121635,18,1,1,1,2,114h4h9ekimxmk95iypp478kk,1,26.7,34.9,2023-01-14T12:47:15.544Z,2023-01-14T12:47:22Z,3976553401,56,Back,3976553403,140,48.7,3976553409,213,6.2,3976553407,212,23.1,3976553405,141,33.6,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121641,19,4,1,1,6,114h4h9ekimxmk95iypp478kk,1,47.3,32.2,2023-01-14T12:47:19.289Z,2023-01-14T12:47:43Z,3976553423,56,Back,3976553429,286,,3976553427,265,,3976553431,233,10,3976553419,13,,3976553425,152,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121615,10,4,1,1,6,axvm5zg0mk4bp06wpec9vw27e,0,52.7,67.8,2023-01-14T12:47:19.290Z,2023-01-14T12:47:24Z,3976553307,265,,3976553441,233,19,3976553299,13,,3976553301,56,Center,3976553311,285,,3976553303,152,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121817,20,1,1,1,23,114h4h9ekimxmk95iypp478kk,1,54.1,30.4,2023-01-14T12:47:36.384Z,2023-01-14T12:47:40Z,3976554283,152,,3976554281,5,,3976554293,141,9.1,3976554289,140,57.4,3976554295,212,14.9,3976554297,213,4.9,3976554285,56,Right,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121827,21,1,1,1,26,114h4h9ekimxmk95iypp478kk,0,57.8,15,2023-01-14T12:47:39.905Z,2023-01-14T12:47:41Z,3976554355,155,,3976554365,213,0.5,3976554357,56,Center,3976554359,140,79.2,3976554363,212,26.0,3976554361,141,34.3,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121855,11,1,1,1,28,axvm5zg0mk4bp06wpec9vw27e,1,27,65.2,2023-01-14T12:47:41.754Z,2023-01-14T12:47:45Z,3976554529,212,18.3,3976554515,56,Back,3976554533,213,5.4,3976554519,140,37.7,3976554523,141,44.0,3976554511,3,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121865,12,49,1,1,32,axvm5zg0mk4bp06wpec9vw27e,1,37.4,41.9,2023-01-14T12:47:45.130Z,2023-01-14T12:47:45Z,,,,,,,,,,,,,,,,,,,,,,,,,epgsg9k2x61xgkksj1kzdum6t,J. Dear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121869,13,1,1,1,32,axvm5zg0mk4bp06wpec9vw27e,1,37.4,41.9,2023-01-14T12:47:45.225Z,2023-01-14T12:47:46Z,3976554575,212,9.7,3976554577,213,1.9,3976554569,56,Back,3976554571,140,34.0,3976554573,141,55.2,,,,,,,,,,epgsg9k2x61xgkksj1kzdum6t,J. Dear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121885,14,1,1,1,33,axvm5zg0mk4bp06wpec9vw27e,1,34,55.2,2023-01-14T12:47:46.089Z,2023-01-14T12:47:47Z,3976554661,141,40.0,3976554657,56,Back,3976554659,140,40.4,3976554663,212,12.3,3976554665,213,5.3,,,,,,,,,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121889,15,61,1,1,34,axvm5zg0mk4bp06wpec9vw27e,0,40.2,40,2023-01-14T12:47:47.578Z,2023-01-14T12:47:48Z,3976554671,56,Back,,,,,,,,,,,,,,,,,,,,,,epgsg9k2x61xgkksj1kzdum6t,J. Dear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121893,22,49,1,1,36,114h4h9ekimxmk95iypp478kk,1,41.5,65.7,2023-01-14T12:47:49.382Z,2023-01-14T12:47:49Z,,,,,,,,,,,,,,,,,,,,,,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121913,23,1,1,1,37,114h4h9ekimxmk95iypp478kk,1,43.6,55.8,2023-01-14T12:47:50.296Z,2023-01-14T12:47:52Z,3976554755,56,Back,3976554763,213,3.6,3976554759,141,40.6,3976554757,140,25.5,3976554761,212,21.6,,,,,,,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121999,24,1,1,1,39,114h4h9ekimxmk95iypp478kk,1,26.8,34.5,2023-01-14T12:47:52.672Z,2023-01-14T12:48:03Z,3976555181,141,9.8,3976555183,212,66.6,3976555175,155,,3976555185,213,6.0,3976555179,140,88.2,3976555187,1,,3976555177,56,Right,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122041,25,1,1,1,49,114h4h9ekimxmk95iypp478kk,1,98.2,11.3,2023-01-14T12:48:02.936Z,2023-01-14T12:49:15Z,3976555399,212,23.2,3976555397,141,44.8,3976556551,210,16,3976555401,213,1.8,3976556553,154,,3976555395,140,94.1,3976556555,22,,3976555393,56,Center,4y78x1atris45m06oqr7axbzd,M. Cardia,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122043,26,16,1,1,52,114h4h9ekimxmk95iypp478kk,1,94.1,44.8,2023-01-14T12:48:05.313Z,2023-01-14T12:49:16Z,3976555559,374,2023-01-14 12:48:04.885,3976556603,231,47.7,3976556583,80,,3976556585,29,,3976556597,214,,3976555411,22,,3976556589,55,25,3976556593,102,46.8,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,3976556581,72,3976556601,230,98.9,3976555415,56,Center,3976556599,328,3976555563,375,01:51.817,3976555413,17,3976556595,103,7.0,3976556587,154,,,,,,,,,,,
2497122447,17,1,1,2,40,axvm5zg0mk4bp06wpec9vw27e,1,49.7,50.6,2023-01-14T12:48:53.849Z,2023-01-14T12:48:57Z,3976557641,141,28.9,3976557637,56,Back,3976557643,212,27.2,3976557639,140,27.9,3976557645,213,3.7,3976557647,279,G,,,,,,,epgsg9k2x61xgkksj1kzdum6t,J. Dear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122451,18,43,1,2,44,axvm5zg0mk4bp06wpec9vw27e,1,0,0,2023-01-14T12:48:57.433Z,2023-01-14T12:48:59Z,3976557753,144,49,,,,,,,,,,,,,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122487,19,1,1,2,48,axvm5zg0mk4bp06wpec9vw27e,1,26.4,24.9,2023-01-14T12:49:01.417Z,2023-01-14T12:49:04Z,3976557885,212,23.3,3976557887,213,2.4,3976557879,56,Back,3976557881,140,9.5,3976557883,141,47.0,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122491,20,1,1,2,51,axvm5zg0mk4bp06wpec9vw27e,0,12.8,36.3,2023-01-14T12:49:04.474Z,2023-01-14T12:49:05Z,3976557903,212,18.3,3976557901,141,24.0,3976557899,140,28.3,3976557905,213,5.8,3976557897,56,Back,3976557895,155,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122533,27,61,1,2,56,114h4h9ekimxmk95iypp478kk,1,81.8,83.5,2023-01-14T12:49:09.336Z,2023-01-14T12:49:09Z,3976558135,56,Left,,,,,,,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122573,28,49,1,3,2,114h4h9ekimxmk95iypp478kk,1,96.3,94.8,2023-01-14T12:49:15.622Z,2023-01-14T12:49:15Z,,,,,,,,,,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122581,29,1,1,3,3,114h4h9ekimxmk95iypp478kk,0,96.3,94.8,2023-01-14T12:49:16.199Z,2023-01-14T12:49:17Z,3976558455,213,4.5,3976558449,140,91.7,3976558447,56,Center,3976558451,141,51.9,3976558453,212,29.6,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122589,21,8,1,3,5,axvm5zg0mk4bp06wpec9vw27e,1,8.8,43.4,2023-01-14T12:49:18.681Z,2023-01-14T12:49:18Z,3976558483,56,Back,,,,,,,,,,,,,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122595,22,49,1,3,6,axvm5zg0mk4bp06wpec9vw27e,1,9.4,37.7,2023-01-14T12:49:19.561Z,2023-01-14T12:49:19Z,,,,,,,,,,,,,,,,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122613,23,1,1,3,7,axvm5zg0mk4bp06wpec9vw27e,1,15.6,18.9,2023-01-14T12:49:21.034Z,2023-01-14T12:49:23Z,3976558607,141,16.7,3976558609,212,29.0,3976558605,140,43.2,3976558601,155,,3976558603,56,Back,3976558611,213,6.2,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122631,24,1,1,3,10,axvm5zg0mk4bp06wpec9vw27e,1,41.5,16.7,2023-01-14T12:49:23.512Z,2023-01-14T12:49:26Z,3976558701,56,Back,3976558703,140,29.5,3976558705,141,17.7,3976558709,213,3.1,3976558707,212,12.6,,,,,,,,,,3ck9n7pb3d1dc8qcdgkxm5m,J. Hellstrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122675,25,1,1,3,13,axvm5zg0mk4bp06wpec9vw27e,1,29.5,17.6,2023-01-14T12:49:26.168Z,2023-01-14T12:49:28Z,3976558925,140,42.1,3976558931,213,6.1,3976558929,212,13.5,3976558927,141,14.0,3976558923,56,Back,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122689,26,1,1,3,15,axvm5zg0mk4bp06wpec9vw27e,1,42.1,14,2023-01-14T12:49:28.825Z,2023-01-14T12:49:30Z,3976558993,213,4.4,3976558991,212,5.9,3976558985,56,Back,3976558987,140,40.2,3976558989,141,5.9,,,,,,,,,,epgsg9k2x61xgkksj1kzdum6t,J. Dear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122739,27,3,1,3,17,axvm5zg0mk4bp06wpec9vw27e,1,37,5.2,2023-01-14T12:49:30.536Z,2023-01-14T12:49:35Z,3976559225,286,,3976559227,233,30,3976559223,56,Back,,,,,,,,,,,,,,,,jzfnrsd8aixhycspwias4tii,M. Vairon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122729,30,45,1,3,17,114h4h9ekimxmk95iypp478kk,0,63,94.8,2023-01-14T12:49:30.536Z,2023-01-14T12:49:35Z,3976559235,233,27,3976559177,56,Left,3976559179,285,,,,,,,,,,,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122747,28,1,1,3,22,axvm5zg0mk4bp06wpec9vw27e,1,55.1,4.6,2023-01-14T12:49:35.113Z,2023-01-14T12:49:36Z,3976559275,213,0.4,3976559269,140,69.4,3976559267,56,Right,3976559271,141,13.4,3976559273,212,16.2,,,,,,,,,,jzfnrsd8aixhycspwias4tii,M. Vairon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122775,29,1,1,3,23,axvm5zg0mk4bp06wpec9vw27e,1,69.4,13.4,2023-01-14T12:49:36.537Z,2023-01-14T12:49:40Z,3976559407,212,5.5,3976559405,141,15.3,3976559401,140,64.3,3976559411,213,2.9,3976559399,56,Right,,,,,,,,,,3ck9n7pb3d1dc8qcdgkxm5m,J. Hellstrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122779,30,61,1,3,27,axvm5zg0mk4bp06wpec9vw27e,0,63.5,16.2,2023-01-14T12:49:40.185Z,2023-01-14T12:49:40Z,3976559425,56,Right,,,,,,,,,,,,,,,,,,,,,,epgsg9k2x61xgkksj1kzdum6t,J. Dear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
