id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value
2512777515,6,7,1,0,9,114h4h9ekimxmk95iypp478kk,1,26.9,58.6,2023-02-26T13:45:28.294Z,2023-02-26T13:45:30Z,4058921861,56,Back,4058921863,285,,4058921911,233,5,,,,,,,,,,,,,,,,38jzj5l4s56u8pbiutq2qa7f8,H. Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512777519,7,49,1,0,11,114h4h9ekimxmk95iypp478kk,1,24.4,54.2,2023-02-26T13:45:30.253Z,2023-02-26T14:00:08Z,,,,,,,,,,,,,,,,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512777565,8,1,1,0,12,114h4h9ekimxmk95iypp478kk,1,24.1,52.6,2023-02-26T13:45:30.541Z,2023-02-26T14:00:29Z,4058922095,56,Back,4058922103,213,5.2,4058986889,1,,4058922101,212,32.1,4058922097,140,38.3,4058922099,141,10.8,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512777653,9,43,1,0,14,114h4h9ekimxmk95iypp478kk,1,0,0,2023-02-26T13:45:32.524Z,2023-02-26T14:00:44Z,4058922517,213,5.1,4058922511,140,36.6,4058988361,144,1,4058922509,56,Back,4058922513,141,3.7,4058922515,212,31.3,,,,,,,jpx6k0db4qnb9akskhcwco2d,S. Folkertsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512777659,10,50,1,0,19,114h4h9ekimxmk95iypp478kk,1,33.8,29.2,2023-02-26T13:45:37.709Z,2023-02-26T13:45:42Z,4058922527,286,,4058922525,56,Back,4058922919,233,6,,,,,,,,,,,,,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512777717,6,7,1,0,19,e5hsx8fzufp57tv4oehbz0qht,1,66.2,70.8,2023-02-26T13:45:37.710Z,2023-02-26T13:45:42Z,4058922909,233,10,4058922799,56,Center,4058922913,285,,,,,,,,,,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512777729,7,49,1,0,23,e5hsx8fzufp57tv4oehbz0qht,1,60.3,26.5,2023-02-26T13:45:41.636Z,2023-02-26T14:01:12Z,,,,,,,,,,,,,,,,,,,,,,,,,8dfe78e3mslilgxw4efeu295,E. Carpenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512777751,8,1,1,0,23,e5hsx8fzufp57tv4oehbz0qht,0,60.3,26.5,2023-02-26T13:45:41.733Z,2023-02-26T14:01:17Z,4058922949,56,Center,4058922959,212,12.0,4058922955,141,26.8,4058922965,213,0.0,4058922951,140,71.7,,,,,,,,,,8dfe78e3mslilgxw4efeu295,E. Carpenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512777793,11,49,1,0,26,114h4h9ekimxmk95iypp478kk,1,28.5,68.7,2023-02-26T13:45:45.180Z,2023-02-26T13:45:45Z,,,,,,,,,,,,,,,,,,,,,,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512777819,12,1,1,0,27,114h4h9ekimxmk95iypp478kk,0,28.5,68.7,2023-02-26T13:45:45.532Z,2023-02-26T13:45:46Z,4058923295,1,,4058923293,213,6.2,4058923291,212,37.7,4058923285,56,Center,4058923287,140,64.4,4058923289,141,66.7,,,,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512793085,202,49,1,0,29,e5hsx8fzufp57tv4oehbz0qht,1,29.3,34.7,2023-02-26T13:45:47.741Z,2023-02-26T14:03:03Z,,,,,,,,,,,,,,,,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512777909,9,1,1,0,31,e5hsx8fzufp57tv4oehbz0qht,1,26.5,26.4,2023-02-26T13:45:50.005Z,2023-02-26T14:03:05Z,4058923673,213,1.2,4058923665,56,Back,4058923671,212,23.2,4058923667,140,33.9,4058923669,141,58.5,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512777959,10,1,1,0,32,e5hsx8fzufp57tv4oehbz0qht,1,33.9,58.5,2023-02-26T13:45:51.109Z,2023-02-26T14:03:07Z,4058923875,56,Back,4058923877,140,44.6,4058923881,212,12.3,4058923879,141,66.0,4058923883,213,0.4,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512777973,11,1,1,0,34,e5hsx8fzufp57tv4oehbz0qht,1,44.6,66.1,2023-02-26T13:45:53.253Z,2023-02-26T13:45:54Z,4058923957,140,36.1,4058923959,141,53.0,4058923961,212,12.6,4058923963,213,3.9,4058923955,56,Back,,,,,,,,,,407696aey55f3v0iy9xcr9plh,S. Däbritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512778095,12,1,1,0,36,e5hsx8fzufp57tv4oehbz0qht,1,36.1,53.4,2023-02-26T13:45:54.532Z,2023-02-26T14:04:02Z,4058924499,141,32.7,4058924487,56,Back,4058924503,213,4.9,4058924493,140,38.5,4058924501,212,14.3,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512778163,13,1,1,0,42,e5hsx8fzufp57tv4oehbz0qht,1,54.8,27.9,2023-02-26T13:46:01.301Z,2023-02-26T14:04:12Z,4058924819,56,Center,4058924823,141,36.7,4058924825,212,6.0,4058924829,213,1.5,4058924821,140,55.1,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512778265,14,1,1,0,45,e5hsx8fzufp57tv4oehbz0qht,1,54.1,34.8,2023-02-26T13:46:04.181Z,2023-02-26T13:46:09Z,4058925327,141,59.7,4058925329,212,18.5,4058925331,213,2.0,4058925323,56,Back,4058925325,140,46.9,,,,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512778359,15,1,1,0,50,e5hsx8fzufp57tv4oehbz0qht,0,53,64.9,2023-02-26T13:46:09.205Z,2023-02-26T13:46:13Z,4058925797,1,,4058925787,56,Center,4058925789,140,100.0,4058925793,212,57.6,4058925785,155,,4058925791,141,24.6,4058925795,213,5.8,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512778353,13,5,1,0,54,114h4h9ekimxmk95iypp478kk,1,-1.2,67.6,2023-02-26T13:46:13.278Z,2023-02-26T13:46:14Z,4058925737,56,Back,4058925739,346,,4058925873,233,16,,,,,,,,,,,,,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512778375,16,5,1,0,54,e5hsx8fzufp57tv4oehbz0qht,0,101.2,32.4,2023-02-26T13:46:13.278Z,2023-02-26T13:50:01Z,4058925845,56,Center,4058925881,233,13,4058925847,346,,,,,,,,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512778999,14,1,1,1,24,114h4h9ekimxmk95iypp478kk,1,5,63,2023-02-26T13:46:42.541Z,2023-02-26T13:46:47Z,4058928697,1,,4058928691,212,40.1,4058928679,56,Back,4058928683,140,43.2,4058928677,124,,4058928687,141,64.8,4058928705,74,,4058928695,213,0.0,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779087,15,1,1,1,28,114h4h9ekimxmk95iypp478kk,1,40.6,54.8,2023-02-26T13:46:47.309Z,2023-02-26T14:04:53Z,4058929139,212,17.1,4058929143,213,5.1,4058929131,56,Back,4058929133,140,46.3,4058929135,141,31.3,,,,,,,,,,en70ces933pdy4dbgq0lgjhsl,Mélissa Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779099,16,61,1,1,33,114h4h9ekimxmk95iypp478kk,0,55.8,24.9,2023-02-26T13:46:52.284Z,2023-02-26T14:05:02Z,4058929183,56,Center,,,,,,,,,,,,,,,,,,,,,,ae68tqogc2yplitpd1yixky22,J. Karličić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779105,17,61,1,1,34,e5hsx8fzufp57tv4oehbz0qht,0,42.1,67.8,2023-02-26T13:46:52.758Z,2023-02-26T13:46:52Z,4058929209,56,Back,,,,,,,,,,,,,,,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779201,17,1,1,1,35,114h4h9ekimxmk95iypp478kk,0,53.4,29.8,2023-02-26T13:46:53.580Z,2023-02-26T14:06:14Z,4058929713,212,22.0,4058929703,56,Back,4058929715,213,4.5,4058929705,140,49.8,4058929709,141,0.0,,,,,,,,,,jpx6k0db4qnb9akskhcwco2d,S. Folkertsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779285,19,61,1,1,37,e5hsx8fzufp57tv4oehbz0qht,1,29.6,34.7,2023-02-26T13:46:56.046Z,2023-02-26T14:06:16Z,4058930143,56,Back,,,,,,,,,,,,,,,,,,,,,,41gek0vcr4hcrc5hg6zk4am3u,V. Becho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779209,18,5,1,1,39,114h4h9ekimxmk95iypp478kk,1,49,-2,2023-02-26T13:46:58.086Z,2023-02-26T13:50:01Z,4058929753,347,,4058929751,56,Back,4058929881,233,18,,,,,,,,,,,,,,,,jpx6k0db4qnb9akskhcwco2d,S. Folkertsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779221,18,5,1,1,39,e5hsx8fzufp57tv4oehbz0qht,0,51,102,2023-02-26T13:46:58.086Z,2023-02-26T13:47:01Z,4058929813,56,Left,4058929815,347,,4058929859,233,18,,,,,,,,,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779477,19,1,1,1,51,114h4h9ekimxmk95iypp478kk,1,49.8,0,2023-02-26T13:47:09.646Z,2023-02-26T13:47:14Z,4058931083,213,0.4,4058931079,141,7.3,4058931077,140,63.8,4058931081,212,16.0,4058931075,56,Right,4058931073,107,,,,,,,,ae68tqogc2yplitpd1yixky22,J. Karličić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779483,20,50,1,1,55,114h4h9ekimxmk95iypp478kk,1,64.7,4.9,2023-02-26T13:47:14.317Z,2023-02-26T13:47:17Z,4058931251,233,20,4058931103,286,,4058931101,56,Right,,,,,,,,,,,,,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779503,20,7,1,1,55,e5hsx8fzufp57tv4oehbz0qht,1,35.3,95.1,2023-02-26T13:47:14.318Z,2023-02-26T13:47:16Z,4058931197,56,Back,4058931199,285,,4058931223,233,20,,,,,,,,,,,,,,,,407696aey55f3v0iy9xcr9plh,S. Däbritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779507,21,49,1,1,57,e5hsx8fzufp57tv4oehbz0qht,1,30.2,96.2,2023-02-26T13:47:15.910Z,2023-02-26T13:47:16Z,,,,,,,,,,,,,,,,,,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779527,22,1,1,1,57,e5hsx8fzufp57tv4oehbz0qht,1,30.2,96.2,2023-02-26T13:47:16.120Z,2023-02-26T13:47:17Z,4058931295,212,14.9,4058931289,140,19.8,4058931287,56,Back,4058931291,141,81.2,4058931297,213,3.9,,,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779587,23,1,1,1,59,e5hsx8fzufp57tv4oehbz0qht,1,20.9,81.2,2023-02-26T13:47:17.606Z,2023-02-26T13:47:21Z,4058931587,141,57.8,4058931589,212,21.0,4058931583,56,Back,4058931591,213,4.0,4058931585,140,7.8,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779677,24,1,1,2,3,e5hsx8fzufp57tv4oehbz0qht,1,14.7,51.9,2023-02-26T13:47:21.461Z,2023-02-26T13:47:27Z,4058932045,212,18.6,4058932039,56,Back,4058932043,141,26.4,4058932041,140,21.1,4058932047,213,5.1,,,,,,,,,,8f25wup5nyqxwx27pmtxth51x,C. Endler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779753,25,1,1,2,9,e5hsx8fzufp57tv4oehbz0qht,1,28.6,28.8,2023-02-26T13:47:27.814Z,2023-02-26T13:47:33Z,4058932451,213,1.5,4058932443,141,60.6,4058932439,56,Back,4058932441,140,30.5,4058932447,212,21.7,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779819,26,1,1,2,15,e5hsx8fzufp57tv4oehbz0qht,1,37.8,64.8,2023-02-26T13:47:33.381Z,2023-02-26T13:47:39Z,4058932823,56,Back,4058932825,140,36.6,4058932827,141,41.5,4058932829,212,15.9,4058932831,213,4.6,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779867,27,1,1,2,20,e5hsx8fzufp57tv4oehbz0qht,1,46.1,54.9,2023-02-26T13:47:38.965Z,2023-02-26T13:47:41Z,4058933063,140,73.1,4058933065,141,58.7,4058933067,212,28.5,4058933069,213,0.1,4058933061,56,Center,,,,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779921,28,1,1,2,23,e5hsx8fzufp57tv4oehbz0qht,1,60.4,58.5,2023-02-26T13:47:41.829Z,2023-02-26T13:47:46Z,4058933387,141,45.2,4058933391,212,11.3,4058933395,213,4.1,4058933381,140,54.0,4058933377,56,Center,,,,,,,,,,41gek0vcr4hcrc5hg6zk4am3u,V. Becho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779945,29,1,1,2,27,e5hsx8fzufp57tv4oehbz0qht,1,53.5,44,2023-02-26T13:47:46.198Z,2023-02-26T13:47:47Z,4058933537,141,2.9,4058933543,1,,4058933539,212,36.4,4058933535,140,75.7,4058933533,56,Right,4058933541,213,5.4,,,,,,,b9mxbxkxacng270g0cs3w1jh1,D. Marozsán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779957,30,1,1,2,29,e5hsx8fzufp57tv4oehbz0qht,1,75.7,2.9,2023-02-26T13:47:47.398Z,2023-02-26T13:47:48Z,4058933613,213,2.1,4058933607,140,70.4,4058933609,141,16.7,4058933605,56,Right,4058933611,212,10.9,,,,,,,,,,8dfe78e3mslilgxw4efeu295,E. Carpenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779985,31,1,1,2,30,e5hsx8fzufp57tv4oehbz0qht,0,70.3,16.8,2023-02-26T13:47:48.406Z,2023-02-26T13:47:50Z,4058933747,213,0.0,4058933743,141,17.6,4058933741,140,89.3,4058933737,56,Right,4058933745,212,20.0,,,,,,,,,,3c765kc3b4cmgie0qf84jh1hx,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779995,21,49,1,2,32,114h4h9ekimxmk95iypp478kk,1,4.1,87.8,2023-02-26T13:47:51.054Z,2023-02-26T13:47:51Z,,,,,,,,,,,,,,,,,,,,,,,,,38jzj5l4s56u8pbiutq2qa7f8,H. Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512780073,22,12,1,2,33,114h4h9ekimxmk95iypp478kk,1,4.2,87.8,2023-02-26T13:47:51.773Z,2023-02-26T13:47:55Z,4058934231,212,6.6,4058934233,213,1.3,4058934227,140,6.1,4058934229,141,97.1,4058934225,56,Back,,,,,,,,,,38jzj5l4s56u8pbiutq2qa7f8,H. Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512780065,32,61,1,2,36,e5hsx8fzufp57tv4oehbz0qht,1,87.3,3.2,2023-02-26T13:47:55.190Z,2023-02-26T13:47:55Z,4058934189,56,Right,,,,,,,,,,,,,,,,,,,,,,8dfe78e3mslilgxw4efeu295,E. Carpenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512780085,23,5,1,2,37,114h4h9ekimxmk95iypp478kk,1,9.2,101.6,2023-02-26T13:47:55.741Z,2023-02-26T13:47:56Z,4058934347,233,33,4058934297,347,,4058934295,56,Back,,,,,,,,,,,,,,,,38jzj5l4s56u8pbiutq2qa7f8,H. Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512780093,33,5,1,2,37,e5hsx8fzufp57tv4oehbz0qht,0,90.8,-1.6,2023-02-26T13:47:55.741Z,2023-02-26T13:50:01Z,4058934403,233,23,4058934333,347,,4058934331,56,Right,,,,,,,,,,,,,,,,8dfe78e3mslilgxw4efeu295,E. Carpenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512780307,24,1,1,2,47,114h4h9ekimxmk95iypp478kk,1,7.8,100,2023-02-26T13:48:05.452Z,2023-02-26T13:48:10Z,4058935421,107,,4058935423,56,Back,4058935425,140,18.7,4058935429,212,13.8,4058935427,141,90.3,4058935431,213,5.7,,,,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512780311,25,3,1,2,51,114h4h9ekimxmk95iypp478kk,0,20.3,88.2,2023-02-26T13:48:10.357Z,2023-02-26T13:48:15Z,4058935441,56,Back,4058935443,285,,4058935799,233,34,,,,,,,,,,,,,,,,en70ces933pdy4dbgq0lgjhsl,Mélissa Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
