id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value
2518201147,4,5,1,0,14,114h4h9ekimxmk95iypp478kk,0,80.1,101,2023-03-11T12:45:27.385Z,2023-03-11T12:49:02Z,4087627435,233,8,4087627381,347,,4087627379,56,Left,,,,,,,,,,,,,,,,dq9w87alliunnaoezwtvn9hp1,M. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,
2518201139,8,5,1,0,14,drnln5nhp7dqype6j3upkoiqp,1,19.9,-1,2023-03-11T12:45:27.385Z,2023-03-11T12:45:29Z,4087627341,347,,4087627413,233,4,4087627337,56,Back,,,,,,,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,
2518201175,9,1,1,0,16,drnln5nhp7dqype6j3upkoiqp,1,18.4,0,2023-03-11T12:45:29.787Z,2023-03-11T12:45:31Z,4087627521,140,18.1,4087627527,213,1.6,4087627523,141,21.3,4087627525,212,14.8,4087627519,56,Back,4087627515,107,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,
2518201181,10,1,1,0,18,drnln5nhp7dqype6j3upkoiqp,0,18.1,21.3,2023-03-11T12:45:31.644Z,2023-03-11T12:45:32Z,4087627573,155,,4087627583,141,9.2,4087627587,212,13.2,4087627591,213,5.6,4087627577,56,Back,4087627581,140,27.9,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,
2518201217,5,1,1,0,21,114h4h9ekimxmk95iypp478kk,0,72.8,90.3,2023-03-11T12:45:34.419Z,2023-03-11T12:56:52Z,4087627789,213,4.1,4087627785,141,85.1,4087627779,3,,4087627783,140,70.5,4087627787,212,4.3,4087627781,56,Left,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,
2518201235,11,1,1,0,22,drnln5nhp7dqype6j3upkoiqp,1,8.6,11.3,2023-03-11T12:45:35.882Z,2023-03-11T12:45:37Z,4087627901,212,6.2,4087627897,140,6.4,4087627895,56,Back,4087627899,141,19.8,4087627903,213,2.0,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,
2518201287,12,1,1,0,23,drnln5nhp7dqype6j3upkoiqp,1,6.4,19.8,2023-03-11T12:45:36.906Z,2023-03-11T12:45:39Z,4087628127,141,16.2,4087628131,213,6.1,4087628125,140,23.7,4087628119,157,,4087628123,56,Back,4087628133,1,,4087628129,212,18.3,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,
2518201323,13,1,1,0,26,drnln5nhp7dqype6j3upkoiqp,1,22.8,8.5,2023-03-11T12:45:39.705Z,2023-03-11T12:45:41Z,4087628295,56,Back,4087628303,213,3.2,4087628297,140,9.6,4087628299,141,6.4,4087628301,212,13.9,,,,,,,,,,3vpsxb6kzdffwgumf9mfcmms5,A. Lahmari,,,,,,,,,,,,,,,,,,,,,,,,,
2518201369,14,1,1,0,28,drnln5nhp7dqype6j3upkoiqp,0,11.8,2.8,2023-03-11T12:45:41.690Z,2023-03-11T12:45:44Z,4087628497,141,0.0,4087628501,213,6.2,4087628489,155,,4087628493,56,Back,4087628495,140,31.8,4087628499,212,21.1,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,
2518201457,6,5,1,0,31,114h4h9ekimxmk95iypp478kk,1,70.4,101,2023-03-11T12:45:44.814Z,2023-03-11T12:49:02Z,4087628905,233,15,4087628903,347,,4087628901,56,Left,,,,,,,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,
2518201375,15,5,1,0,31,drnln5nhp7dqype6j3upkoiqp,0,29.6,-1,2023-03-11T12:45:44.814Z,2023-03-11T12:45:52Z,4087628521,347,,4087628935,233,6,4087628519,56,Back,,,,,,,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,
2518201611,7,1,1,0,46,114h4h9ekimxmk95iypp478kk,1,62.7,100,2023-03-11T12:45:59.940Z,2023-03-11T12:46:02Z,4087629719,56,Left,4087629733,213,5.8,4087629729,212,10.2,4087629723,140,71.3,4087629725,141,95.0,4087629717,107,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,
2518201717,8,1,1,0,49,114h4h9ekimxmk95iypp478kk,1,71.4,94.7,2023-03-11T12:46:02.692Z,2023-03-11T13:32:31Z,4087734489,210,13,4087630191,140,97.8,4087630187,56,Left,4087630197,212,29.4,4087630195,141,80.5,4087630199,213,5.9,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,1,,,,,,,,,,,,,,,,,,,,,,,,
2518201655,16,43,1,0,51,drnln5nhp7dqype6j3upkoiqp,1,0,0,2023-03-11T12:46:05.133Z,2023-03-11T12:46:10Z,4087629899,56,Back,4087630127,144,56,,,,,,,,,,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,
2518201723,9,13,1,0,57,114h4h9ekimxmk95iypp478kk,1,95.2,73,2023-03-11T12:46:10.483Z,2023-03-11T13:32:32Z,4087808737,120,,4087631499,103,50,4087631509,231,54.7,4087630213,22,,4087631493,20,,4087734543,29,,4087734545,55,8,4087631497,102,41.2,en70ces933pdy4dbgq0lgjhsl,Mélissa Gomes,,4087630217,56,Center,4087631507,230,99.7,4087631501,215,4087808741,65,4087631495,87,,,,,,,,,,,,
2518201741,10,5,1,0,58,114h4h9ekimxmk95iypp478kk,0,101,39.8,2023-03-11T12:46:11.619Z,2023-03-11T12:49:03Z,4087630301,56,Center,4087630361,233,17,4087630303,346,,,,,,,,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,
2518201725,17,5,1,0,58,drnln5nhp7dqype6j3upkoiqp,1,-1,60.2,2023-03-11T12:46:11.619Z,2023-03-11T12:46:12Z,4087630233,56,Back,4087630351,233,10,4087630237,346,,,,,,,,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,
2518202065,18,1,1,1,20,drnln5nhp7dqype6j3upkoiqp,1,5,58.4,2023-03-11T12:46:34.034Z,2023-03-11T12:46:40Z,4087631907,212,37.7,4087631911,1,,4087631901,56,Back,4087631905,141,78.7,4087631915,74,,4087631899,124,,4087631903,140,38.4,4087631909,213,0.4,3dfjmvoka2j9pw4s7z7vac0r9,S. Durand,,,,,,,,,,,,,,,,,,,,,,,,,
2518202077,19,1,1,1,26,drnln5nhp7dqype6j3upkoiqp,1,38.5,78.7,2023-03-11T12:46:40.169Z,2023-03-11T12:46:42Z,4087631953,3,,4087631959,141,79.6,4087631963,213,0.0,4087631955,56,Left,4087631961,212,15.3,4087631957,140,53.1,,,,,,,3nahmpoi0glxeu95ip8hx8odm,A. Péniguel,,,,,,,,,,,,,,,,,,,,,,,,,
2518202085,20,50,1,1,27,drnln5nhp7dqype6j3upkoiqp,1,48.4,75.4,2023-03-11T12:46:40.947Z,2023-03-11T12:46:43Z,4087632017,233,11,4087631993,286,,4087631991,56,Back,,,,,,,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,
2518202081,11,7,1,1,27,114h4h9ekimxmk95iypp478kk,1,51.6,24.6,2023-03-11T12:46:40.948Z,2023-03-11T12:48:35Z,4087631985,285,,4087632011,233,20,4087631983,56,Center,,,,,,,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,
2518202091,12,49,1,1,28,114h4h9ekimxmk95iypp478kk,1,57.8,21.9,2023-03-11T12:46:42.259Z,2023-03-11T12:48:45Z,,,,,,,,,,,,,,,,,,,,,,,,,dq9w87alliunnaoezwtvn9hp1,M. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,
2518202139,13,1,1,1,30,114h4h9ekimxmk95iypp478kk,1,58.4,21.8,2023-03-11T12:46:43.461Z,2023-03-11T12:48:47Z,4087632283,213,0.1,4087632279,141,24.1,4087632275,56,Center,4087632281,212,16.8,4087632277,140,74.3,,,,,,,,,,dq9w87alliunnaoezwtvn9hp1,M. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,
2518202143,14,50,1,1,34,114h4h9ekimxmk95iypp478kk,1,75,37.1,2023-03-11T12:46:47.763Z,2023-03-11T12:49:07Z,4087632301,286,,4087632299,56,Center,4087632421,233,21,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,
2518202161,21,7,1,1,34,drnln5nhp7dqype6j3upkoiqp,1,25,62.9,2023-03-11T12:46:47.764Z,2023-03-11T12:46:50Z,4087632385,56,Back,4087632411,233,14,4087632387,285,,,,,,,,,,,,,,,,,3vpsxb6kzdffwgumf9mfcmms5,A. Lahmari,,,,,,,,,,,,,,,,,,,,,,,,,
2518202167,22,49,1,1,36,drnln5nhp7dqype6j3upkoiqp,1,26.3,58.1,2023-03-11T12:46:49.559Z,2023-03-11T12:46:50Z,,,,,,,,,,,,,,,,,,,,,,,,,3vpsxb6kzdffwgumf9mfcmms5,A. Lahmari,,,,,,,,,,,,,,,,,,,,,,,,,
2518202249,23,1,1,1,41,drnln5nhp7dqype6j3upkoiqp,1,37.4,28.8,2023-03-11T12:46:54.785Z,2023-03-11T12:46:56Z,4087632849,56,Back,4087632853,141,10.1,4087632855,212,12.9,4087632857,213,4.5,4087632851,140,35.4,,,,,,,,,,3vpsxb6kzdffwgumf9mfcmms5,A. Lahmari,,,,,,,,,,,,,,,,,,,,,,,,,
2518202271,24,1,1,1,43,drnln5nhp7dqype6j3upkoiqp,1,34.7,6.7,2023-03-11T12:46:56.704Z,2023-03-11T12:46:59Z,4087632959,56,Back,4087632965,212,9.8,4087632963,141,13.8,4087632967,213,2.6,4087632961,140,26.6,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,
2518202329,25,1,1,1,45,drnln5nhp7dqype6j3upkoiqp,1,27.7,17.6,2023-03-11T12:46:59.253Z,2023-03-11T12:47:03Z,4087633239,56,Back,4087633247,213,2.3,4087633241,140,9.1,4087633243,141,48.2,4087633245,212,28.5,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,
2518202371,26,1,1,1,50,drnln5nhp7dqype6j3upkoiqp,1,14.2,56.9,2023-03-11T12:47:03.481Z,2023-03-11T12:47:08Z,4087633431,212,18.5,4087633427,140,19.1,4087633425,56,Back,4087633429,141,83.0,4087633433,213,1.3,,,,,,,,,,3dfjmvoka2j9pw4s7z7vac0r9,S. Durand,,,,,,,,,,,,,,,,,,,,,,,,,
2518202397,27,1,1,1,54,drnln5nhp7dqype6j3upkoiqp,1,30.1,88.6,2023-03-11T12:47:08.054Z,2023-03-11T12:47:10Z,4087633569,213,0.3,4087633563,140,40.8,4087633565,141,94.2,4087633561,56,Back,4087633567,212,11.9,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,
2518202419,28,1,1,1,56,drnln5nhp7dqype6j3upkoiqp,0,40.8,94.2,2023-03-11T12:47:10.161Z,2023-03-11T12:50:48Z,4087633691,212,12.3,4087633687,140,51.7,4087633693,213,5.9,4087633685,56,Left,4087633689,141,87.5,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,
2518202427,29,43,1,1,59,drnln5nhp7dqype6j3upkoiqp,1,0,0,2023-03-11T12:47:13.054Z,2023-03-11T12:50:49Z,4087633729,212,15.1,4087643281,144,1,4087633723,56,Left,4087633725,140,65.7,4087633727,141,82.7,4087633731,213,6.1,,,,,,,3vpsxb6kzdffwgumf9mfcmms5,A. Lahmari,,,,,,,,,,,,,,,,,,,,,,,,,
2518202449,15,49,1,2,3,114h4h9ekimxmk95iypp478kk,1,36.9,15.5,2023-03-11T12:47:16.915Z,2023-03-11T12:47:17Z,,,,,,,,,,,,,,,,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,
2518202485,16,1,1,2,4,114h4h9ekimxmk95iypp478kk,1,35,19.8,2023-03-11T12:47:17.522Z,2023-03-11T12:47:19Z,4087633987,141,36.0,4087633991,213,1.9,4087633989,212,11.8,4087633983,56,Back,4087633985,140,31.1,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,
2518202499,17,1,1,2,6,114h4h9ekimxmk95iypp478kk,1,27.3,49.9,2023-03-11T12:47:19.763Z,2023-03-11T12:47:21Z,4087634061,140,29.6,4087634067,213,1.5,4087634065,212,24.6,4087634059,56,Back,4087634063,141,85.9,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,
2518202571,18,1,1,2,7,114h4h9ekimxmk95iypp478kk,1,29.7,86.8,2023-03-11T12:47:20.867Z,2023-03-11T12:47:28Z,4087634423,56,Back,4087634429,212,16.6,4087634427,141,63.4,4087634431,213,4.4,4087634425,140,25.1,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,
2518202599,19,1,1,2,15,114h4h9ekimxmk95iypp478kk,1,28,65.8,2023-03-11T12:47:28.610Z,2023-03-11T12:47:31Z,4087634575,56,Back,4087634577,140,35.8,4087634581,212,21.2,4087634579,141,94.5,4087634583,213,1.2,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,
2518202681,20,1,1,2,18,114h4h9ekimxmk95iypp478kk,1,38.5,96,2023-03-11T12:47:31.602Z,2023-03-11T12:47:40Z,4087634961,56,Left,4087634967,212,23.8,4087634965,141,91.1,4087634963,140,60.9,4087634969,213,6.1,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,
2518202709,21,3,1,2,26,114h4h9ekimxmk95iypp478kk,1,68.6,66.5,2023-03-11T12:47:40.174Z,2023-03-11T12:47:42Z,4087635079,286,,4087635095,233,30,4087635077,56,Center,,,,,,,,,,,,,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,
2518202689,30,45,1,2,26,drnln5nhp7dqype6j3upkoiqp,0,31.4,33.5,2023-03-11T12:47:40.174Z,2023-03-11T12:47:42Z,4087635121,233,21,4087635005,56,Back,4087635007,285,,,,,,,,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,
2518202729,22,1,1,2,28,114h4h9ekimxmk95iypp478kk,1,74.7,60.6,2023-03-11T12:47:41.539Z,2023-03-11T12:47:43Z,4087635175,212,31.4,4087635173,141,16.1,4087635171,140,82.8,4087635177,213,5.0,4087635169,56,Right,,,,,,,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,
2518202747,23,1,1,2,29,114h4h9ekimxmk95iypp478kk,0,87,17.1,2023-03-11T12:47:42.819Z,2023-03-11T12:47:45Z,4087635271,155,,4087635281,213,1.1,4087635269,2,,4087635277,141,65.2,4087635275,140,100.0,4087635273,56,Center,4087635283,1,,4087635279,212,35.9,dq9w87alliunnaoezwtvn9hp1,M. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,
2518202749,24,5,1,2,31,114h4h9ekimxmk95iypp478kk,0,101.1,67.2,2023-03-11T12:47:45.232Z,2023-03-11T12:47:47Z,4087635289,346,,4087635287,56,Center,4087635403,233,31,,,,,,,,,,,,,,,,dq9w87alliunnaoezwtvn9hp1,M. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,
2518202759,31,5,1,2,31,drnln5nhp7dqype6j3upkoiqp,1,-1.1,32.8,2023-03-11T12:47:45.232Z,2023-03-11T12:49:03Z,4087635339,56,Back,4087635341,346,,4087635369,233,24,,,,,,,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,
2518202899,32,1,1,2,48,drnln5nhp7dqype6j3upkoiqp,0,4.5,39.2,2023-03-11T12:48:01.786Z,2023-03-11T12:48:04Z,4087636139,155,,4087636147,212,46.0,4087636141,56,Back,4087636153,74,,4087636145,141,51.9,4087636151,1,,4087636143,140,47.5,4087636137,124,,3dfjmvoka2j9pw4s7z7vac0r9,S. Durand,,4087636149,213,0.2,,,,,,,,,,,,,,,,,,,,,
2518202913,25,49,1,2,53,114h4h9ekimxmk95iypp478kk,1,48.4,54.6,2023-03-11T12:48:06.820Z,2023-03-11T12:48:24Z,,,,,,,,,,,,,,,,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,
2518202949,26,1,1,2,56,114h4h9ekimxmk95iypp478kk,1,49.4,53,2023-03-11T12:48:09.283Z,2023-03-11T12:48:22Z,4087636393,140,35.3,4087636399,213,3.2,4087636391,56,Back,4087636397,212,14.9,4087636395,141,50.7,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,
2518202971,27,1,1,2,56,114h4h9ekimxmk95iypp478kk,1,34.8,50.1,2023-03-11T12:48:10.146Z,2023-03-11T12:48:14Z,4087636495,140,39.0,4087636497,141,20.1,4087636501,213,4.9,4087636493,56,Back,4087636499,212,20.9,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,
2518202975,28,1,1,3,0,114h4h9ekimxmk95iypp478kk,1,40.5,9.5,2023-03-11T12:48:14.163Z,2023-03-11T12:48:15Z,4087636517,213,0.9,4087636511,140,46.6,4087636515,212,10.6,4087636513,141,21.9,4087636509,56,Back,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,
2518202985,29,1,1,3,2,114h4h9ekimxmk95iypp478kk,1,46.6,21.9,2023-03-11T12:48:15.555Z,2023-03-11T12:48:16Z,4087636565,212,10.9,4087636563,141,6.5,4087636559,56,Back,4087636567,213,4.4,4087636561,140,43.6,,,,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,
2518203001,30,1,1,3,3,114h4h9ekimxmk95iypp478kk,1,42.2,6.4,2023-03-11T12:48:16.770Z,2023-03-11T12:48:19Z,4087636637,212,10.8,4087636631,56,Back,4087636639,213,1.2,4087636633,140,45.8,4087636635,141,21.2,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,
