id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/16/value
2524392611,7,5,1,0,45,114h4h9ekimxmk95iypp478kk,1,24.4,-1.8,2023-03-25T12:45:33.358Z,2023-03-25T13:39:45Z,4122626591,347,,4122626589,56,Back,4122626601,233,16,,,,,,,,,,,,,,,,taoqfaiovyoabnm8an0388o9,S. Fishley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392599,16,5,1,0,45,bdfjkux9o0vtsdig5zsbhtysq,0,75.6,101.8,2023-03-25T12:45:33.358Z,2023-03-25T12:45:39Z,4122626619,233,7,4122626511,56,Left,4122626513,347,,,,,,,,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392619,8,1,1,0,51,114h4h9ekimxmk95iypp478kk,1,25.5,0,2023-03-25T12:45:39Z,2023-03-25T12:57:38Z,4122626641,140,39.5,4122626645,212,15.7,4122626637,107,,4122626647,213,0.4,4122626639,56,Back,4122626643,141,6.8,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392621,9,61,1,0,53,114h4h9ekimxmk95iypp478kk,0,39.5,6.8,2023-03-25T12:45:41.111Z,2023-03-25T12:45:41Z,4122626657,56,Back,,,,,,,,,,,,,,,,,,,,,,dq9w87alliunnaoezwtvn9hp1,M. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392627,17,49,1,0,54,bdfjkux9o0vtsdig5zsbhtysq,1,56.1,86.2,2023-03-25T12:45:42.294Z,2023-03-25T12:45:42Z,,,,,,,,,,,,,,,,,,,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392633,18,1,1,0,55,bdfjkux9o0vtsdig5zsbhtysq,1,55.8,84.1,2023-03-25T12:45:42.983Z,2023-03-25T12:45:47Z,4122626707,56,Back,4122626711,141,58.8,4122626715,213,4.0,4122626709,140,40.2,4122626713,212,23.8,,,,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392641,19,1,1,0,59,bdfjkux9o0vtsdig5zsbhtysq,0,40.6,56.9,2023-03-25T12:45:47.352Z,2023-03-25T12:57:53Z,4122626737,56,Center,4122626753,141,45.4,4122626729,155,,4122626763,213,6.1,4122626743,140,86.8,4122626759,212,49.1,4122626767,1,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524395471,139,59,1,1,0,114h4h9ekimxmk95iypp478kk,1,0,0,2023-03-25T12:45:47.881Z,2023-03-25T12:58:43Z,4122640737,56,Back,,,,,,,,,,,,,,,,,,,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392651,10,52,1,1,2,114h4h9ekimxmk95iypp478kk,1,15.3,50.9,2023-03-25T12:45:50.447Z,2023-03-25T12:45:50Z,,,,,,,,,,,,,,,,,,,,,,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392655,11,1,1,1,3,114h4h9ekimxmk95iypp478kk,1,15.3,50.9,2023-03-25T12:45:51.096Z,2023-03-25T13:36:36Z,4122626813,56,Back,4122626817,141,92.7,4122626815,140,33.5,4122626829,287,,4122626821,213,1.0,4122626811,123,,4122688489,1,,4122626819,212,34.3,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392721,12,1,1,1,9,114h4h9ekimxmk95iypp478kk,1,38.7,93.6,2023-03-25T12:45:56.711Z,2023-03-25T12:46:04Z,4122627127,56,Left,4122627131,141,94.1,4122627135,213,0.0,4122627129,140,60.8,4122627133,212,23.2,,,,,,,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524395675,147,1,1,1,10,114h4h9ekimxmk95iypp478kk,1,57.3,80,2023-03-25T12:45:58.361Z,2023-03-25T13:00:20Z,4122642371,140,75.9,4122642375,212,21.6,4122642369,56,Left,4122642373,141,93.6,4122642377,213,0.4,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392723,13,61,1,1,16,114h4h9ekimxmk95iypp478kk,0,87.5,94.4,2023-03-25T12:46:04.072Z,2023-03-25T12:46:04Z,4122627139,56,Left,,,,,,,,,,,,,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392725,20,49,1,1,17,bdfjkux9o0vtsdig5zsbhtysq,1,16.6,10.7,2023-03-25T12:46:04.632Z,2023-03-25T12:46:04Z,,,,,,,,,,,,,,,,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392733,21,1,1,1,17,bdfjkux9o0vtsdig5zsbhtysq,1,16.6,10.7,2023-03-25T12:46:04.927Z,2023-03-25T12:46:07Z,4122627173,212,3.1,4122627169,140,19.4,4122627171,141,12.0,4122627175,213,0.3,4122627167,56,Back,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392743,22,1,1,1,19,bdfjkux9o0vtsdig5zsbhtysq,1,17.4,10.3,2023-03-25T12:46:07.175Z,2023-03-25T12:46:08Z,4122627243,213,6.0,4122627241,212,5.7,4122627235,56,Back,4122627239,141,7.6,4122627237,140,22.5,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392753,23,1,1,1,21,bdfjkux9o0vtsdig5zsbhtysq,1,23.6,6.7,2023-03-25T12:46:08.823Z,2023-03-25T12:46:11Z,4122627281,140,32.9,4122627285,212,9.8,4122627287,213,0.1,4122627279,56,Back,4122627283,141,7.6,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392759,24,1,1,1,23,bdfjkux9o0vtsdig5zsbhtysq,1,32.1,7.7,2023-03-25T12:46:11.415Z,2023-03-25T12:46:13Z,4122627313,140,29.4,4122627315,141,11.0,4122627319,213,2.5,4122627317,212,3.6,4122627311,56,Back,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392777,14,45,1,1,25,114h4h9ekimxmk95iypp478kk,0,63.5,87.2,2023-03-25T12:46:13.159Z,2023-03-25T13:01:20Z,4122627391,56,Left,4122627393,285,,4122627425,233,25,,,,,,,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392761,25,3,1,1,25,bdfjkux9o0vtsdig5zsbhtysq,1,36.5,12.8,2023-03-25T12:46:13.159Z,2023-03-25T13:01:20Z,4122627409,233,14,4122627331,56,Back,4122627413,286,,,,,,,,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392773,26,1,1,1,27,bdfjkux9o0vtsdig5zsbhtysq,1,36.1,9.8,2023-03-25T12:46:14.727Z,2023-03-25T12:46:16Z,4122627369,56,Back,4122627373,141,7.0,4122627377,213,5.9,4122627375,212,5.0,4122627371,140,40.5,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392779,27,1,1,1,28,bdfjkux9o0vtsdig5zsbhtysq,0,41.4,7,2023-03-25T12:46:16.199Z,2023-03-25T13:01:48Z,4122627399,56,Back,4122627403,141,7.0,4122627407,213,0,4122643733,233,15,4122643799,236,,4122643801,286,,4122627401,140,43.1,4122627405,212,1.8,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392799,15,74,1,1,28,114h4h9ekimxmk95iypp478kk,1,50.9,92.7,2023-03-25T12:46:16.200Z,2023-03-25T13:39:38Z,4122627515,233,27,4122627485,56,Left,4122627487,285,,,,,,,,,,,,,,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392803,16,49,1,1,30,114h4h9ekimxmk95iypp478kk,1,54.6,95.2,2023-03-25T12:46:17.823Z,2023-03-25T13:02:43Z,,,,,,,,,,,,,,,,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524395679,148,1,1,1,31,114h4h9ekimxmk95iypp478kk,1,57.4,91.1,2023-03-25T12:46:18.560Z,2023-03-25T13:03:03Z,4122645299,141,86.6,4122645297,140,40.3,4122645301,212,18.2,4122645295,56,Back,4122645303,213,3.3,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392821,18,50,1,1,34,114h4h9ekimxmk95iypp478kk,1,41.7,90,2023-03-25T12:46:21.558Z,2023-03-25T13:03:05Z,4122627595,233,28,4122627581,56,Back,4122627583,286,,,,,,,,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392815,28,7,1,1,34,bdfjkux9o0vtsdig5zsbhtysq,0,58.3,10,2023-03-25T12:46:21.559Z,2023-03-25T12:46:25Z,4122627565,285,,4122627563,56,Right,4122627589,233,18,,,,,,,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392817,17,1,1,1,34,114h4h9ekimxmk95iypp478kk,1,42.9,90.7,2023-03-25T12:46:21.872Z,2023-03-25T13:03:32Z,4122627571,140,27.1,4122627575,212,17.3,4122627577,213,3.4,4122627569,56,Back,4122627573,141,83.5,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392825,19,43,1,1,39,114h4h9ekimxmk95iypp478kk,1,0,0,2023-03-25T12:46:26.945Z,2023-03-25T13:03:40Z,4122646029,144,49,,,,,,,,,,,,,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392831,20,1,1,1,40,114h4h9ekimxmk95iypp478kk,1,27.5,80.8,2023-03-25T12:46:28.144Z,2023-03-25T13:03:49Z,4122627651,213,3.9,4122627643,56,Back,4122627647,141,52.2,4122627645,140,7.3,4122627649,212,28.8,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392839,21,1,1,1,41,114h4h9ekimxmk95iypp478kk,1,8.8,51.5,2023-03-25T12:46:29.191Z,2023-03-25T12:46:33Z,4122627673,140,22.0,4122627675,141,30.3,4122627677,212,20.0,4122627679,213,5.5,4122627671,56,Back,,,,,,,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392853,22,1,1,1,45,114h4h9ekimxmk95iypp478kk,1,24.1,19.5,2023-03-25T12:46:32.952Z,2023-03-25T12:46:37Z,4122627749,56,Back,4122627753,141,11.7,4122627757,213,5.4,4122627755,212,6.8,4122627751,140,28.1,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392861,23,1,1,1,50,114h4h9ekimxmk95iypp478kk,1,8.2,4.7,2023-03-25T12:46:37.832Z,2023-03-25T12:46:39Z,4122627807,213,2.0,4122627803,141,25.2,4122627805,212,15.3,4122627799,56,Back,4122627801,140,2.2,,,,,,,,,,dq9w87alliunnaoezwtvn9hp1,M. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392871,24,1,1,1,52,114h4h9ekimxmk95iypp478kk,1,3.8,18.8,2023-03-25T12:46:39.728Z,2023-03-25T13:04:09Z,4122627865,56,Back,4122627873,213,6.1,4122627869,141,12.4,4122627867,140,32.8,4122627863,157,,4122627871,212,30.8,4122627875,1,,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392879,25,44,1,1,55,114h4h9ekimxmk95iypp478kk,1,30,11.4,2023-03-25T12:46:42.534Z,2023-03-25T12:46:46Z,4122627911,56,Back,4122627915,285,,4122627937,233,29,,,,,,,,,,,,,,,,38jzj5l4s56u8pbiutq2qa7f8,H. Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392873,29,44,1,1,55,bdfjkux9o0vtsdig5zsbhtysq,0,70,88.6,2023-03-25T12:46:42.535Z,2023-03-25T12:46:46Z,4122627881,286,,4122627879,56,Left,4122627945,233,25,,,,,,,,,,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392889,26,1,1,1,55,114h4h9ekimxmk95iypp478kk,0,28.8,15.9,2023-03-25T12:46:43.456Z,2023-03-25T13:48:16Z,4122627955,140,36.9,4122627959,212,14.0,4122627951,168,,4122627961,213,5.4,4122627957,141,0.0,4122627949,3,,4122627953,56,Back,,,,38jzj5l4s56u8pbiutq2qa7f8,H. Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392891,27,5,1,1,58,114h4h9ekimxmk95iypp478kk,0,34.5,-1,2023-03-25T12:46:45.888Z,2023-03-25T13:39:45Z,4122627995,233,30,4122627963,56,Back,4122627965,347,,,,,,,,,,,,,,,,,38jzj5l4s56u8pbiutq2qa7f8,H. Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392895,30,5,1,1,58,bdfjkux9o0vtsdig5zsbhtysq,1,65.5,101,2023-03-25T12:46:45.888Z,2023-03-25T12:46:48Z,4122627979,56,Left,4122627981,347,,4122627991,233,27,,,,,,,,,,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392939,31,1,1,2,10,bdfjkux9o0vtsdig5zsbhtysq,1,68.1,100,2023-03-25T12:46:57.951Z,2023-03-25T12:47:00Z,4122628243,213,5.8,4122628227,56,Left,4122628239,212,11.6,4122628231,140,77.8,4122628235,141,92.9,4122628225,107,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
