id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/10/value,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2488779515,9,1,1,0,27,drnln5nhp7dqype6j3upkoiqp,1,23.2,70.3,2022-12-03T13:30:43.407Z,2022-12-03T13:30:46Z,3932433335,140,24.6,3932433337,141,42.2,3932433333,56,Back,3932433339,212,19.2,3932433341,213,4.8,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779541,10,1,1,0,30,drnln5nhp7dqype6j3upkoiqp,1,27.6,28.8,2022-12-03T13:30:46.399Z,2022-12-03T13:30:48Z,3932433493,212,21.5,3932433485,140,47.7,3932433495,213,6.1,3932433481,155,,3932433483,56,Back,3932433489,141,22.8,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779553,11,1,1,0,32,drnln5nhp7dqype6j3upkoiqp,0,47.7,22.8,2022-12-03T13:30:48.576Z,2022-12-03T13:30:49Z,3932433545,56,Center,3932433547,140,65.0,3932433543,168,,3932433549,141,23.4,3932433553,213,0.0,3932433541,3,,3932433551,212,18.2,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779571,10,49,1,0,34,dgpni8xwxjhgekjmg0m8bb6nv,1,33.8,73.6,2022-12-03T13:30:50.214Z,2022-12-03T13:30:50Z,,,,,,,,,,,,,,,,,,,,,,,,,c99gqg4cu9eqy5yu8fga71vit,L. Condon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779587,11,1,1,0,34,dgpni8xwxjhgekjmg0m8bb6nv,1,33.8,73.6,2022-12-03T13:30:50.278Z,2022-12-03T13:30:53Z,3932433725,56,Left,3932433731,212,22.7,3932433729,141,89.3,3932433727,140,52.9,3932433735,213,0.5,,,,,,,,,,c99gqg4cu9eqy5yu8fga71vit,L. Condon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779595,12,3,1,0,36,dgpni8xwxjhgekjmg0m8bb6nv,0,56,90.8,2022-12-03T13:30:52.207Z,2022-12-03T13:30:55Z,3932433767,56,Left,3932433825,233,12,3932433769,286,,,,,,,,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779597,12,7,1,0,36,drnln5nhp7dqype6j3upkoiqp,1,44,9.2,2022-12-03T13:30:52.208Z,2022-12-03T13:30:54Z,3932433817,233,12,3932433777,285,,3932433773,167,,3932433775,56,Back,,,,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779603,13,5,1,0,37,drnln5nhp7dqype6j3upkoiqp,0,56.6,-1,2022-12-03T13:30:53.712Z,2022-12-03T13:31:04Z,3932433799,347,,3932434207,233,13,3932433797,56,Right,,,,,,,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779669,13,5,1,0,37,dgpni8xwxjhgekjmg0m8bb6nv,1,43.4,101,2022-12-03T13:30:53.712Z,2022-12-03T13:32:22Z,3932434185,56,Back,3932434203,233,13,3932434187,347,,,,,,,,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779693,14,1,1,0,48,dgpni8xwxjhgekjmg0m8bb6nv,0,42.8,100,2022-12-03T13:31:03.926Z,2022-12-03T13:31:06Z,3932434307,212,28.0,3932434305,141,89.9,3932434311,1,,3932434301,56,Left,3932434299,107,,3932434309,213,6.0,3932434303,140,68.4,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779695,14,49,1,0,51,drnln5nhp7dqype6j3upkoiqp,1,27.8,11.1,2022-12-03T13:31:07.089Z,2022-12-03T13:31:07Z,,,,,,,,,,,,,,,,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779713,15,1,1,0,51,drnln5nhp7dqype6j3upkoiqp,1,28.3,11.7,2022-12-03T13:31:07.664Z,2022-12-03T13:31:08Z,3932434413,141,12.9,3932434415,212,6.7,3932434409,56,Back,3932434417,213,0.1,3932434411,140,34.6,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779749,16,1,1,0,52,drnln5nhp7dqype6j3upkoiqp,1,34.7,12.2,2022-12-03T13:31:08.624Z,2022-12-03T13:31:12Z,3932434619,56,Back,3932434627,213,5.0,3932434621,140,35.9,3932434623,141,5.0,3932434625,212,5.1,,,,,,,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779761,17,1,1,0,56,drnln5nhp7dqype6j3upkoiqp,1,36,4.9,2022-12-03T13:31:12.095Z,2022-12-03T13:31:13Z,3932434705,212,8.8,3932434699,56,Back,3932434703,141,5.6,3932434707,213,0.1,3932434701,140,44.4,,,,,,,,,,7alrgsdv6ycykqgigqizax39x,M. Léger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779763,18,1,1,0,57,drnln5nhp7dqype6j3upkoiqp,1,44.4,5.6,2022-12-03T13:31:13.120Z,2022-12-03T15:24:18Z,3932434719,212,8.3,3932434721,213,3.0,3932434713,56,Back,3932434717,141,7.7,3932434715,140,36.6,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779793,19,1,1,1,0,drnln5nhp7dqype6j3upkoiqp,1,30.3,9.4,2022-12-03T13:31:16.336Z,2022-12-03T13:31:17Z,3932434893,141,32.7,3932434895,212,19.5,3932434891,140,19.4,3932434897,213,2.2,3932434889,56,Back,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779821,20,1,1,1,1,drnln5nhp7dqype6j3upkoiqp,1,19.4,32.7,2022-12-03T13:31:17.584Z,2022-12-03T13:31:20Z,3932435061,213,1.5,3932435053,56,Back,3932435059,212,18.6,3932435057,141,60.0,3932435055,140,20.1,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779871,21,1,1,1,6,drnln5nhp7dqype6j3upkoiqp,1,28.1,63.4,2022-12-03T13:31:21.951Z,2022-12-03T13:31:25Z,3932435317,56,Back,3932435325,213,1.4,3932435323,212,20.0,3932435319,140,31.5,3932435321,141,92.4,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779901,22,1,1,1,9,drnln5nhp7dqype6j3upkoiqp,1,38.4,86.8,2022-12-03T13:31:25.488Z,2022-12-03T13:31:28Z,3932435463,56,Back,3932435469,212,11.1,3932435467,141,70.6,3932435465,140,39.4,3932435471,213,4.8,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779903,23,3,1,1,12,drnln5nhp7dqype6j3upkoiqp,0,41.2,75.9,2022-12-03T13:31:28.510Z,2022-12-03T14:38:48Z,3932435483,56,Back,3932435643,233,15,3932435485,286,,,,,,,,,,,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779915,15,7,1,1,12,dgpni8xwxjhgekjmg0m8bb6nv,1,58.8,24.1,2022-12-03T13:31:28.511Z,2022-12-03T13:31:30Z,3932435553,233,23,3932435549,56,Center,3932435551,285,,,,,,,,,,,,,,,,,e9e2sdrwd5g6m8kfpxpe8ml79,E. Kaabachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779917,16,49,1,1,13,dgpni8xwxjhgekjmg0m8bb6nv,1,62.6,18.5,2022-12-03T13:31:29.686Z,2022-12-03T13:31:30Z,,,,,,,,,,,,,,,,,,,,,,,,,e9e2sdrwd5g6m8kfpxpe8ml79,E. Kaabachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779933,17,1,1,1,14,dgpni8xwxjhgekjmg0m8bb6nv,1,62.8,19.8,2022-12-03T13:31:30.023Z,2022-12-03T13:31:33Z,3932435661,140,63.0,3932435667,213,1.6,3932435663,141,44.6,3932435659,56,Center,3932435665,212,16.9,,,,,,,,,,e9e2sdrwd5g6m8kfpxpe8ml79,E. Kaabachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779975,18,1,1,1,17,dgpni8xwxjhgekjmg0m8bb6nv,1,63,44.6,2022-12-03T13:31:32.886Z,2022-12-03T13:31:39Z,3932435883,140,51.8,3932435889,213,3.8,3932435881,56,Center,3932435885,141,30.0,3932435887,212,15.4,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779977,19,1,1,1,23,dgpni8xwxjhgekjmg0m8bb6nv,1,51.2,30.7,2022-12-03T13:31:39.654Z,2022-12-03T13:31:40Z,3932435901,212,7.5,3932435897,140,55.0,3932435895,56,Center,3932435903,213,5.3,3932435899,141,21.3,,,,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779989,20,1,1,1,24,dgpni8xwxjhgekjmg0m8bb6nv,1,55,21.3,2022-12-03T13:31:40.615Z,2022-12-03T13:31:42Z,3932435967,213,2.9,3932435961,140,39.9,3932435965,212,16.5,3932435963,141,28.0,3932435959,56,Back,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488780025,21,1,1,1,26,dgpni8xwxjhgekjmg0m8bb6nv,1,39.9,28,2022-12-03T13:31:41.990Z,2022-12-03T13:31:55Z,3932436097,212,30.4,3932436091,56,Back,3932436099,213,1.6,3932436093,140,38.0,3932436095,141,72.6,,,,,,,,,,c99gqg4cu9eqy5yu8fga71vit,L. Condon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488780055,22,1,1,1,29,dgpni8xwxjhgekjmg0m8bb6nv,0,51.2,96.9,2022-12-03T13:31:45.238Z,2022-12-03T13:31:49Z,3932436251,1,,3932436247,212,53.3,3932436241,56,Center,3932436239,155,,3932436245,141,77.6,3932436249,213,6.0,3932436243,140,100.0,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488780063,23,5,1,1,33,dgpni8xwxjhgekjmg0m8bb6nv,0,100.6,73.2,2022-12-03T13:31:49Z,2022-12-03T13:32:23Z,3932437637,233,24,3932436275,346,,3932436273,56,Center,,,,,,,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488780125,24,5,1,1,33,drnln5nhp7dqype6j3upkoiqp,1,-0.6,26.8,2022-12-03T13:31:49Z,2022-12-03T13:32:23Z,3932436655,56,Back,3932437625,233,23,3932436657,346,,,,,,,,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488780161,25,1,1,1,45,drnln5nhp7dqype6j3upkoiqp,1,5,48.2,2022-12-03T13:32:01.632Z,2022-12-03T13:32:04Z,3932436815,56,Back,3932436827,237,,3932436817,140,18.5,3932436819,141,69.6,3932436821,212,20.3,3932436813,124,,3932436823,213,0.8,,,,3h1cw632st7suexo3fo6aremt,C. Perrault,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488780189,26,1,1,1,48,drnln5nhp7dqype6j3upkoiqp,1,22.6,69.4,2022-12-03T13:32:04.496Z,2022-12-03T13:32:09Z,3932437015,56,Back,3932437019,141,36.4,3932437021,212,22.4,3932437023,213,4.7,3932437017,140,22.5,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488780209,27,1,1,1,53,drnln5nhp7dqype6j3upkoiqp,1,26.9,26.1,2022-12-03T13:32:09.167Z,2022-12-03T13:32:12Z,3932437183,141,5.5,3932437191,213,5.2,3932437179,140,34.6,3932437177,56,Back,3932437187,212,16.2,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488780215,28,1,1,1,56,drnln5nhp7dqype6j3upkoiqp,0,37.7,5.5,2022-12-03T13:32:12.223Z,2022-12-03T13:32:14Z,3932437225,212,3.3,3932437279,233,24,3932437227,213,0.1,3932437283,286,,3932437223,141,5.8,3932437221,140,40.8,3932437219,56,Back,3932437277,236,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488780221,24,74,1,1,56,dgpni8xwxjhgekjmg0m8bb6nv,1,63.7,95.3,2022-12-03T13:32:12.224Z,2022-12-03T13:32:24Z,3932437257,56,Left,3932437309,233,28,3932437259,285,,,,,,,,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488780263,29,1,1,1,59,drnln5nhp7dqype6j3upkoiqp,1,24.5,19.7,2022-12-03T13:32:15.295Z,2022-12-03T13:32:19Z,3932437485,141,38.3,3932437487,212,19.2,3932437483,140,10.7,3932437489,213,2.4,3932437481,56,Back,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488780295,30,1,1,2,3,drnln5nhp7dqype6j3upkoiqp,1,11.5,40.7,2022-12-03T13:32:19.455Z,2022-12-03T13:32:23Z,3932437647,140,19.9,3932437651,212,18.9,3932437645,56,Back,3932437649,141,65.2,3932437653,213,1.1,,,,,,,,,,3h1cw632st7suexo3fo6aremt,C. Perrault,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488780321,31,1,1,2,7,drnln5nhp7dqype6j3upkoiqp,1,26.4,67.5,2022-12-03T13:32:23.168Z,2022-12-03T13:32:26Z,3932437791,212,19.2,3932437787,141,95.1,3932437783,140,30.4,3932437781,56,Back,3932437795,213,1.4,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488780337,32,1,1,2,10,drnln5nhp7dqype6j3upkoiqp,1,33,94.7,2022-12-03T13:32:26.463Z,2022-12-03T13:32:29Z,3932437889,140,45.4,3932437895,213,5.3,3932437891,141,68.8,3932437893,212,21.9,3932437887,56,Back,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488780361,33,1,1,2,13,drnln5nhp7dqype6j3upkoiqp,0,48.5,70.5,2022-12-03T13:32:29.503Z,2022-12-03T14:38:51Z,3932438031,1,,3932438023,140,79.9,3932438029,213,0.2,3932438021,56,Left,3932438025,141,81.2,3932438027,212,33.8,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488780367,25,49,1,2,16,dgpni8xwxjhgekjmg0m8bb6nv,1,13.5,15,2022-12-03T13:32:32.582Z,2022-12-03T13:32:32Z,,,,,,,,,,,,,,,,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488780397,26,1,1,2,17,dgpni8xwxjhgekjmg0m8bb6nv,1,12.7,15,2022-12-03T13:32:33.063Z,2022-12-03T13:32:37Z,3932438195,212,15.3,3932438193,141,31.0,3932438191,140,2.5,3932438197,213,2.3,3932438189,56,Back,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488780411,27,1,1,2,21,dgpni8xwxjhgekjmg0m8bb6nv,1,3.8,30.3,2022-12-03T13:32:37.143Z,2022-12-03T13:32:39Z,3932438273,212,36.0,3932438267,56,Back,3932438271,141,6.4,3932438265,155,,3932438275,213,5.8,3932438277,1,,3932438269,140,34.4,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488780417,28,44,1,2,23,dgpni8xwxjhgekjmg0m8bb6nv,1,36.3,7.4,2022-12-03T13:32:39.255Z,2022-12-03T13:32:42Z,3932438293,285,,3932438381,233,34,3932438291,56,Back,,,,,,,,,,,,,,,,a52izyii7s44qihbp4upbukiy,J. Jinantuya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
