id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/8/value,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value
2488779659,5,1,1,0,15,86c88s72zckr0kdwv0mu7kn3d,1,43.7,0,2022-12-03T13:30:58.810Z,2022-12-03T13:31:03Z,3932434113,213,0.4,3932434105,56,Right,3932434109,141,10.7,3932434107,140,60.9,3932434103,107,,3932434111,212,19.9,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779663,6,61,1,0,19,86c88s72zckr0kdwv0mu7kn3d,0,60.9,10.7,2022-12-03T13:31:03.194Z,2022-12-03T13:31:03Z,3932434129,56,Right,,,,,,,,,,,,,,,,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779685,7,49,1,0,22,2gmv49xieg3zee2hx0lhcp17u,1,41.2,66.1,2022-12-03T13:31:05.686Z,2022-12-03T13:31:05Z,,,,,,,,,,,,,,,,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779705,8,1,1,0,22,2gmv49xieg3zee2hx0lhcp17u,0,42.3,63,2022-12-03T13:31:06.151Z,2022-12-03T13:31:07Z,3932434367,213,5.4,3932434359,56,Center,3932434363,141,23.6,3932434361,140,61.3,3932434357,155,,3932434365,212,33.4,3932434369,1,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779735,7,61,1,0,26,86c88s72zckr0kdwv0mu7kn3d,0,38.3,78.2,2022-12-03T13:31:10.570Z,2022-12-03T13:31:10Z,3932434535,56,Back,,,,,,,,,,,,,,,,,,,,,,cuy5d1nzj2yd36g3fydirt562,K. Bussy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779769,9,1,1,0,28,2gmv49xieg3zee2hx0lhcp17u,1,63.4,21,2022-12-03T13:31:11.703Z,2022-12-03T13:31:14Z,3932434751,141,8.3,3932434755,213,4.3,3932434747,56,Right,3932434749,140,59.8,3932434753,212,9.4,,,,,,,,,,87fq93e9x1yy4thmeituciycq,S. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779807,10,1,1,0,30,2gmv49xieg3zee2hx0lhcp17u,1,58.3,8.2,2022-12-03T13:31:14.454Z,2022-12-03T13:31:18Z,3932434969,212,12.9,3932434971,213,6.1,3932434967,141,4.9,3932434965,140,70.4,3932434963,56,Right,,,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779837,11,1,1,0,34,2gmv49xieg3zee2hx0lhcp17u,1,65.2,4.7,2022-12-03T13:31:18.647Z,2022-12-03T13:31:21Z,3932435141,212,19.4,3932435137,140,47.4,3932435139,141,12.5,3932435135,56,Back,3932435143,213,2.9,,,,,,,,,,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779843,12,1,1,0,38,2gmv49xieg3zee2hx0lhcp17u,0,47.4,12.5,2022-12-03T13:31:21.734Z,2022-12-03T13:31:22Z,3932435189,212,32.4,3932435179,155,,3932435187,141,0.0,3932435191,213,6.0,3932435193,1,,3932435185,140,76.9,3932435183,56,Right,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779855,8,5,1,0,38,86c88s72zckr0kdwv0mu7kn3d,1,20,101.6,2022-12-03T13:31:22.295Z,2022-12-03T13:38:15Z,3932435245,347,,3932435281,233,13,3932435243,56,Back,,,,,,,,,,,,,,,,cuy5d1nzj2yd36g3fydirt562,K. Bussy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779849,13,5,1,0,38,2gmv49xieg3zee2hx0lhcp17u,0,80,-1.6,2022-12-03T13:31:22.295Z,2022-12-03T13:31:24Z,3932435217,347,,3932435311,233,8,3932435215,56,Right,,,,,,,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779911,9,1,1,0,43,86c88s72zckr0kdwv0mu7kn3d,0,17,100,2022-12-03T13:31:27.290Z,2022-12-03T13:31:29Z,3932435529,213,5.4,3932435521,56,Back,3932435519,107,,3932435525,141,88.3,3932435523,140,25.0,3932435527,212,12.5,,,,,,,c7ybrnt131jx4z31cfo6bx4a,C. Barclais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779935,10,1,1,0,48,86c88s72zckr0kdwv0mu7kn3d,0,11.9,88.7,2022-12-03T13:31:32.091Z,2022-12-03T13:31:33Z,3932435683,213,6.0,3932435673,157,,3932435675,56,Back,3932435685,1,,3932435677,140,38.1,3932435681,212,29.0,3932435679,141,75.1,,,,dq65c3jm6mlu3mzug9b0z3ytw,B. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779939,14,49,1,0,49,2gmv49xieg3zee2hx0lhcp17u,1,69,15.6,2022-12-03T13:31:33.494Z,2022-12-03T13:31:33Z,,,,,,,,,,,,,,,,,,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779951,15,1,1,0,50,2gmv49xieg3zee2hx0lhcp17u,1,67.4,14.9,2022-12-03T13:31:33.751Z,2022-12-03T13:31:36Z,3932435767,212,16.5,3932435761,56,Right,3932435769,213,0,3932435763,140,83.1,3932435765,141,14.9,,,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779959,16,1,1,0,52,2gmv49xieg3zee2hx0lhcp17u,0,83.4,14.6,2022-12-03T13:31:36.359Z,2022-12-03T13:31:37Z,3932435813,141,23.4,3932435817,213,1.8,3932435809,56,Center,3932435815,212,6.2,3932435811,140,81.9,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488779965,11,8,1,0,54,86c88s72zckr0kdwv0mu7kn3d,1,24.5,70,2022-12-03T13:31:38.251Z,2022-12-03T13:31:38Z,3932435841,56,Back,,,,,,,,,,,,,,,,,,,,,,c7ybrnt131jx4z31cfo6bx4a,C. Barclais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488780077,17,1,1,0,57,2gmv49xieg3zee2hx0lhcp17u,1,71.7,44.8,2022-12-03T13:31:41.654Z,2022-12-03T13:31:51Z,3932436383,212,25.4,3932436377,56,Left,3932436385,213,1.5,3932436379,140,74.1,3932436381,141,82.0,,,,,,,,,,bly2raemyl0xp39jiktm4u5sl,S. Demeyere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488780085,18,1,1,1,7,2gmv49xieg3zee2hx0lhcp17u,1,75.1,84.7,2022-12-03T13:31:51.670Z,2022-12-03T13:33:29Z,3932436433,155,,3932436757,22,,3932436443,213,5.4,3932436435,56,Center,3932436441,212,23.1,3932436753,210,16,3932436437,140,88.6,3932436439,141,57.9,eblfqwhpxhw6775m134ov2e0a,D. Davis,1,3932436431,2,3932436755,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488780087,19,16,1,1,9,2gmv49xieg3zee2hx0lhcp17u,1,90,56.3,2022-12-03T13:31:53.447Z,2022-12-03T13:32:04Z,3932436835,29,,3932436511,374,2022-12-03 13:31:52.767,3932436845,103,9.5,3932436515,375,01:09.085,3932436847,230,99.3,3932436839,55,18,3932436849,231,49.1,3932436837,154,,87fq93e9x1yy4thmeituciycq,S. Gordon,,3932436451,17,3932436843,102,51.3,3932436453,56,Center,3932436509,328,3932436833,78,3932436449,22,3932436505,15,,,,,,,,,,,,,,,,
2488780547,12,27,1,2,9,86c88s72zckr0kdwv0mu7kn3d,1,0,0,2022-12-03T13:32:53.618Z,2022-12-03T13:41:46Z,3932441535,53,c7ybrnt131jx4z31cfo6bx4a,3932474137,233,20,3932441533,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488780643,20,27,1,2,9,2gmv49xieg3zee2hx0lhcp17u,1,0,0,2022-12-03T13:32:53.618Z,2022-12-03T13:41:46Z,3932474177,233,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488781365,13,28,1,3,21,86c88s72zckr0kdwv0mu7kn3d,1,0,0,2022-12-03T13:34:05.438Z,2022-12-03T13:34:09Z,3932443383,55,12,3932443401,233,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488781323,21,28,1,3,21,2gmv49xieg3zee2hx0lhcp17u,1,0,0,2022-12-03T13:34:05.438Z,2022-12-03T13:34:09Z,3932443153,55,20,3932443407,233,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488781781,14,1,1,4,8,86c88s72zckr0kdwv0mu7kn3d,1,50.1,49.7,2022-12-03T13:34:52.634Z,2022-12-03T13:34:56Z,3932445691,141,46.4,3932445687,56,Back,3932445695,213,3.3,3932445697,279,G,3932445693,212,15.7,3932445689,140,35.3,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488781811,15,1,1,4,12,86c88s72zckr0kdwv0mu7kn3d,1,35.3,46.4,2022-12-03T13:34:56.154Z,2022-12-03T13:34:59Z,3932445847,140,24.2,3932445851,212,15.5,3932445853,213,2.4,3932445845,56,Back,3932445849,141,61.5,,,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488781827,16,1,1,4,15,86c88s72zckr0kdwv0mu7kn3d,0,24.2,61.5,2022-12-03T13:34:59.066Z,2022-12-03T13:35:00Z,3932445949,140,54.3,3932445957,1,,3932445945,157,,3932445953,212,39.2,3932445951,141,27.3,3932445955,213,5.6,3932445947,56,Center,,,,dq65c3jm6mlu3mzug9b0z3ytw,B. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488781911,22,1,1,4,18,2gmv49xieg3zee2hx0lhcp17u,1,42.2,69.7,2022-12-03T13:35:01.687Z,2022-12-03T13:35:07Z,3932446415,1,,3932446403,157,,3932446413,213,6.0,3932446405,56,Center,3932446411,212,21.9,3932446407,140,62.2,3932446409,141,60.8,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488781915,23,61,1,4,23,2gmv49xieg3zee2hx0lhcp17u,0,69.2,49,2022-12-03T13:35:07.462Z,2022-12-03T13:35:07Z,3932446419,56,Center,,,,,,,,,,,,,,,,,,,,,,bly2raemyl0xp39jiktm4u5sl,S. Demeyere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488781935,17,1,1,4,25,86c88s72zckr0kdwv0mu7kn3d,0,29,59,2022-12-03T13:35:09.066Z,2022-12-03T13:35:09Z,3932446523,141,41.8,3932446517,157,,3932446527,213,5.8,3932446529,1,,3932446519,56,Back,3932446521,140,48.6,3932446525,212,23.7,,,,cuy5d1nzj2yd36g3fydirt562,K. Bussy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488781947,24,1,1,4,26,2gmv49xieg3zee2hx0lhcp17u,0,55.2,49.7,2022-12-03T13:35:10.310Z,2022-12-03T13:35:11Z,3932446601,56,Center,3932446609,213,0.1,3932446607,212,11.7,3932446611,1,,3932446605,141,51.6,3932446599,157,,3932446603,140,66.3,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488781961,18,1,1,4,27,86c88s72zckr0kdwv0mu7kn3d,0,29.2,49.3,2022-12-03T13:35:11.658Z,2022-12-03T13:35:12Z,3932446687,140,39.7,3932446691,212,12.0,3932446689,141,42.2,3932446683,3,,3932446693,213,5.9,3932446685,56,Back,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488782003,25,1,1,4,30,2gmv49xieg3zee2hx0lhcp17u,0,62.7,58.4,2022-12-03T13:35:14.006Z,2022-12-03T13:35:15Z,3932446909,3,,3932446917,212,9.6,3932446913,140,71.4,3932446911,56,Center,3932446915,141,62.9,3932446919,213,0.3,,,,,,,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488782075,26,1,1,4,35,2gmv49xieg3zee2hx0lhcp17u,0,68.1,88.3,2022-12-03T13:35:19.559Z,2022-12-03T13:35:19Z,3932447303,141,77.6,3932447299,56,Center,3932447307,213,5.8,3932447305,212,14.4,3932447301,140,79.9,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488782079,19,49,1,4,37,86c88s72zckr0kdwv0mu7kn3d,1,29.4,14.7,2022-12-03T13:35:21.034Z,2022-12-03T13:35:21Z,,,,,,,,,,,,,,,,,,,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488782117,20,3,1,4,39,86c88s72zckr0kdwv0mu7kn3d,1,34,19.2,2022-12-03T13:35:23.146Z,2022-12-03T13:35:24Z,3932447511,56,Back,3932447513,286,,3932447533,233,27,,,,,,,,,,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488782111,27,45,1,4,39,2gmv49xieg3zee2hx0lhcp17u,0,66,80.8,2022-12-03T13:35:23.146Z,2022-12-03T13:35:24Z,3932447553,285,,3932447549,233,20,3932447479,56,Left,,,,,,,,,,,,,,,,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488782127,21,1,1,4,40,86c88s72zckr0kdwv0mu7kn3d,1,37.6,15.6,2022-12-03T13:35:23.866Z,2022-12-03T13:35:25Z,3932447595,141,3.4,3932447593,140,48.2,3932447599,213,5.6,3932447591,56,Back,3932447597,212,13.9,,,,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488782137,22,1,1,4,41,86c88s72zckr0kdwv0mu7kn3d,0,48.2,3.4,2022-12-03T13:35:25.578Z,2022-12-03T13:35:26Z,3932447649,140,70.5,3932447653,212,23.9,3932447651,141,10.4,3932447655,213,0.2,3932447647,56,Right,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488782149,28,8,1,4,43,2gmv49xieg3zee2hx0lhcp17u,1,35,86.2,2022-12-03T13:35:27.369Z,2022-12-03T13:35:27Z,3932447693,56,Back,,,,,,,,,,,,,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488782167,29,49,1,4,44,2gmv49xieg3zee2hx0lhcp17u,1,35,87.1,2022-12-03T13:35:28.614Z,2022-12-03T13:35:28Z,,,,,,,,,,,,,,,,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488782201,30,1,1,4,45,2gmv49xieg3zee2hx0lhcp17u,1,35.1,87.8,2022-12-03T13:35:29.046Z,2022-12-03T13:35:32Z,3932447951,213,0.4,3932447947,141,96.5,3932447949,212,16.4,3932447943,56,Back,3932447945,140,49.7,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488782275,31,1,1,4,51,2gmv49xieg3zee2hx0lhcp17u,1,56,89.3,2022-12-03T13:35:35.350Z,2022-12-03T13:35:39Z,3932448339,140,64.8,3932448337,56,Left,3932448341,141,86.6,3932448343,212,9.4,3932448345,213,6.1,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488782283,32,61,1,4,53,2gmv49xieg3zee2hx0lhcp17u,0,65,86.6,2022-12-03T13:35:37.639Z,2022-12-03T13:35:38Z,3932448377,56,Left,,,,,,,,,,,,,,,,,,,,,,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488782287,23,49,1,4,54,86c88s72zckr0kdwv0mu7kn3d,1,36.6,14.9,2022-12-03T13:35:38.042Z,2022-12-03T13:35:38Z,,,,,,,,,,,,,,,,,,,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488782317,24,1,1,4,54,86c88s72zckr0kdwv0mu7kn3d,1,36.6,14.9,2022-12-03T13:35:38.441Z,2022-12-03T13:35:40Z,3932448531,56,Back,3932448543,213,5.4,3932448533,140,42.8,3932448541,212,10.3,3932448537,141,3.2,,,,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488782329,25,1,1,4,56,86c88s72zckr0kdwv0mu7kn3d,0,42.8,3.2,2022-12-03T13:35:40.553Z,2022-12-03T13:35:41Z,3932448577,56,Right,3932448579,140,68.4,3932448581,141,14.1,3932448583,212,27.9,3932448575,155,,3932448585,213,0.3,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488782359,33,61,1,4,59,2gmv49xieg3zee2hx0lhcp17u,0,55.2,80.6,2022-12-03T13:35:43.302Z,2022-12-03T13:35:43Z,3932448713,56,Left,,,,,,,,,,,,,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488782419,26,1,1,5,1,86c88s72zckr0kdwv0mu7kn3d,1,59.6,17.6,2022-12-03T13:35:45.306Z,2022-12-03T13:35:46Z,3932448893,140,69.1,3932448897,212,12.2,3932448899,213,0.6,3932448891,56,Center,3932448895,141,28.0,,,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488782433,27,1,1,5,2,86c88s72zckr0kdwv0mu7kn3d,0,69,28,2022-12-03T13:35:46.617Z,2022-12-03T13:35:47Z,3932448997,212,4.1,3932448993,140,70.4,3932448995,141,22.4,3932448991,56,Center,3932448999,213,5.1,,,,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
