id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,assist,qualifier/13/value,qualifier/15/value,qualifier/14/value
2497127087,122,1,1,13,13,e5hsx8fzufp57tv4oehbz0qht,1,19.6,29.5,2023-01-14T12:58:41.784Z,2023-01-14T12:58:44Z,3976580697,213,2.9,3976580689,56,Back,3976580695,212,16.8,3976580691,140,3.9,3976580693,141,34.6,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127095,123,1,1,13,16,e5hsx8fzufp57tv4oehbz0qht,0,3.3,33.1,2023-01-14T12:58:44.265Z,2023-01-14T12:58:45Z,3976580737,141,0.0,3976580739,212,25.2,3976580735,140,12.2,3976580741,213,5.1,3976580731,157,,3976580743,1,,3976580733,56,Back,,,,8f25wup5nyqxwx27pmtxth51x,C. Endler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127145,106,5,1,13,16,dgpni8xwxjhgekjmg0m8bb6nv,1,88.9,101.6,2023-01-14T12:58:44.538Z,2023-01-14T12:58:55Z,3976580983,56,Left,3976581011,233,124,3976580985,347,,,,,,,,,,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127099,124,5,1,13,16,e5hsx8fzufp57tv4oehbz0qht,0,11.1,-1.6,2023-01-14T12:58:44.538Z,2023-01-14T12:58:57Z,3976580749,56,Back,3976580751,347,,3976581015,233,106,,,,,,,,,,,,,,,,8f25wup5nyqxwx27pmtxth51x,C. Endler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127183,107,1,1,13,32,dgpni8xwxjhgekjmg0m8bb6nv,1,86.2,100,2023-01-14T12:59:00.227Z,2023-01-14T12:59:05Z,3976581377,189,,3976581207,141,89.9,3976581209,212,12.6,3976581211,213,3.8,3976581201,107,,3976581203,56,Left,3976581205,140,77.0,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127193,108,1,1,13,33,dgpni8xwxjhgekjmg0m8bb6nv,0,76.2,89.1,2023-01-14T12:59:01.819Z,2023-01-14T12:59:03Z,3976581283,212,25.6,3976581281,141,66.4,3976581277,56,Center,3976581285,213,5.6,3976581279,140,95.6,3976581273,155,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127217,125,52,1,13,37,e5hsx8fzufp57tv4oehbz0qht,1,2.3,34.8,2023-01-14T12:59:05.305Z,2023-01-14T12:59:05Z,,,,,,,,,,,,,,,,,,,,,,,,,8f25wup5nyqxwx27pmtxth51x,C. Endler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127249,126,1,1,13,40,e5hsx8fzufp57tv4oehbz0qht,1,9.1,44.3,2023-01-14T12:59:08.361Z,2023-01-14T12:59:10Z,3976581607,213,1.1,3976581599,56,Back,3976581597,123,,3976581603,141,83.8,3976581625,287,,3976581601,140,21.2,3976581605,212,29.7,,,,8f25wup5nyqxwx27pmtxth51x,C. Endler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127283,127,1,1,13,44,e5hsx8fzufp57tv4oehbz0qht,1,25.3,85.6,2023-01-14T12:59:12.369Z,2023-01-14T12:59:15Z,3976581769,141,71.4,3976581767,140,20.4,3976581765,56,Back,3976581773,213,4.2,3976581771,212,10.9,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127329,128,1,1,13,47,e5hsx8fzufp57tv4oehbz0qht,1,20.7,67,2023-01-14T12:59:15.217Z,2023-01-14T12:59:21Z,3976582005,213,4.9,3976581997,56,Back,3976582001,141,24.4,3976581999,140,25.9,3976582003,212,29.5,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127361,129,1,1,13,52,e5hsx8fzufp57tv4oehbz0qht,1,39.9,25.3,2023-01-14T12:59:21.113Z,2023-01-14T12:59:23Z,3976582163,213,0.0,3976582155,56,Center,3976582159,141,25.5,3976582161,212,12.8,3976582157,140,52.1,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127385,130,1,1,13,55,e5hsx8fzufp57tv4oehbz0qht,1,48,23,2023-01-14T12:59:23.641Z,2023-01-14T12:59:26Z,3976582285,155,,3976582289,140,65.5,3976582287,56,Right,3976582295,213,5.7,3976582291,141,3.5,3976582293,212,22.7,,,,,,,3c765kc3b4cmgie0qf84jh1hx,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127393,131,1,1,13,58,e5hsx8fzufp57tv4oehbz0qht,0,65.5,3.5,2023-01-14T12:59:26.786Z,2023-01-14T12:59:28Z,3976582323,212,15.9,3976582321,141,25.6,3976582315,56,Center,3976582325,213,1.2,3976582311,155,,3976582319,140,70.4,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127403,109,4,1,13,59,dgpni8xwxjhgekjmg0m8bb6nv,1,30,75.5,2023-01-14T12:59:27.987Z,2023-01-14T12:59:33Z,3976582389,285,,3976582387,152,,3976582381,13,,3976582529,233,132,3976582383,294,,3976582385,56,Back,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127437,132,4,1,13,59,e5hsx8fzufp57tv4oehbz0qht,0,70,24.5,2023-01-14T12:59:27.988Z,2023-01-14T12:59:33Z,3976582509,286,,3976582507,152,,3976582503,294,,3976582501,13,,3976582547,233,109,3976582505,56,Center,,,,,,,b9mxbxkxacng270g0cs3w1jh1,D. Marozsán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127615,110,1,1,14,25,dgpni8xwxjhgekjmg0m8bb6nv,1,31.6,74.7,2023-01-14T12:59:53.707Z,2023-01-14T12:59:56Z,3976583389,213,6.3,3976583387,212,39.3,3976583391,1,,3976583371,5,,3976583385,141,74.4,3976583379,152,,3976583377,155,,3976583381,56,Center,2to7qgaomc72knk6y1689ihka,C. Collin,3976583383,140,,,,,,,,,69.0,,,,,,,,,,,,,,,,,,,,,
2497127617,111,61,1,14,27,dgpni8xwxjhgekjmg0m8bb6nv,0,65.5,73.3,2023-01-14T12:59:56.147Z,2023-01-14T12:59:56Z,3976583399,56,Center,,,,,,,,,,,,,,,,,,,,,,58zv1pd350niecmu275p4xyqc,S. Tapé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127633,133,49,1,14,30,e5hsx8fzufp57tv4oehbz0qht,1,29.3,39.7,2023-01-14T12:59:59.041Z,2023-01-14T12:59:59Z,,,,,,,,,,,,,,,,,,,,,,,,,b9mxbxkxacng270g0cs3w1jh1,D. Marozsán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127643,134,1,1,14,30,e5hsx8fzufp57tv4oehbz0qht,1,29.3,39.7,2023-01-14T12:59:59.168Z,2023-01-14T13:00:00Z,3976583497,56,Back,3976583507,213,3.5,3976583501,140,22.1,3976583503,141,36.0,3976583505,212,8.0,,,,,,,,,,b9mxbxkxacng270g0cs3w1jh1,D. Marozsán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127655,135,1,1,14,31,e5hsx8fzufp57tv4oehbz0qht,1,22,36,2023-01-14T12:59:59.985Z,2023-01-14T13:00:01Z,3976583571,213,5.8,3976583563,56,Back,3976583565,140,34.9,3976583567,141,25.9,3976583569,212,15.2,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127661,136,1,1,14,33,e5hsx8fzufp57tv4oehbz0qht,0,34.3,25.9,2023-01-14T13:00:01.401Z,2023-01-14T13:00:02Z,3976583587,213,0.6,3976583579,56,Back,3976583585,212,9.7,3976583581,140,41.9,3976583583,141,34.0,,,,,,,,,,3c765kc3b4cmgie0qf84jh1hx,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127663,112,49,1,14,34,dgpni8xwxjhgekjmg0m8bb6nv,1,66,69.4,2023-01-14T13:00:02.194Z,2023-01-14T13:00:02Z,,,,,,,,,,,,,,,,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127667,113,1,1,14,35,dgpni8xwxjhgekjmg0m8bb6nv,1,66,69.4,2023-01-14T13:00:03.211Z,2023-01-14T13:00:03Z,3976583605,141,72.0,3976583603,140,76.1,3976583601,56,Center,3976583607,212,10.8,3976583609,213,0.2,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127671,114,1,1,14,35,dgpni8xwxjhgekjmg0m8bb6nv,0,76.1,72.1,2023-01-14T13:00:03.818Z,2023-01-14T13:00:08Z,3976583633,141,66.7,3976583631,140,66.7,3976583635,212,10.5,3976583629,56,Center,3976583637,213,3.5,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127691,137,1,1,14,36,e5hsx8fzufp57tv4oehbz0qht,1,37.4,40.7,2023-01-14T13:00:04.833Z,2023-01-14T13:00:06Z,3976583725,141,38.2,3976583729,213,3.4,3976583727,212,6.4,3976583723,140,31.5,3976583721,56,Back,,,,,,,,,,b9mxbxkxacng270g0cs3w1jh1,D. Marozsán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127695,138,49,1,14,37,e5hsx8fzufp57tv4oehbz0qht,1,31.9,38.8,2023-01-14T13:00:06.105Z,2023-01-14T13:00:06Z,,,,,,,,,,,,,,,,,,,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127701,139,1,1,14,37,e5hsx8fzufp57tv4oehbz0qht,1,31.9,38.8,2023-01-14T13:00:06.161Z,2023-01-14T13:00:07Z,3976583779,212,19.2,3976583777,141,63.3,3976583775,140,40.9,3976583773,56,Back,3976583781,213,1.1,,,,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127721,140,1,1,14,39,e5hsx8fzufp57tv4oehbz0qht,1,42.2,64.3,2023-01-14T13:00:07.249Z,2023-01-14T13:00:10Z,3976583887,141,92.0,3976583889,212,21.0,3976583885,140,51.0,3976583891,213,1.1,3976583883,56,Left,,,,,,,,,,407696aey55f3v0iy9xcr9plh,S. Däbritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127749,141,1,1,14,41,e5hsx8fzufp57tv4oehbz0qht,1,54.4,93.6,2023-01-14T13:00:09.905Z,2023-01-14T13:00:14Z,3976584033,213,0.0,3976584031,212,35.1,3976584035,1,,3976584029,141,93.8,3976584027,140,87.8,3976584025,56,Left,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127763,142,1,1,14,45,e5hsx8fzufp57tv4oehbz0qht,0,87.6,93.5,2023-01-14T13:00:14.057Z,2023-01-14T13:00:15Z,3976584095,140,90.0,3976584101,212,20.0,3976584089,2,,3976584103,213,4.8,3976584093,56,Center,3976584091,155,,3976584097,141,64.3,,,,7jux9gpb11yfbl8jj32n0zil1,E. Le Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127811,115,12,1,14,46,dgpni8xwxjhgekjmg0m8bb6nv,1,9.3,36.6,2023-01-14T13:00:14.883Z,2023-01-14T13:00:18Z,3976584313,56,Back,3976584321,213,5.7,3976584315,140,21.3,3976584319,212,15.4,3976584317,141,23.6,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127815,116,43,1,14,50,dgpni8xwxjhgekjmg0m8bb6nv,1,0,0,2023-01-14T13:00:18.498Z,2023-01-14T13:00:24Z,3976584567,144,49,,,,,,,,,,,,,,,,,,,,,,a36nwipwjfluk0rjfjzdiflk9,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127827,117,12,1,14,50,dgpni8xwxjhgekjmg0m8bb6nv,1,20.9,23.9,2023-01-14T13:00:18.731Z,2023-01-14T13:00:19Z,3976584377,56,Back,3976584385,213,0.3,3976584379,140,44.1,3976584381,141,33.4,3976584383,212,25.2,,,,,,,,,,a36nwipwjfluk0rjfjzdiflk9,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127873,143,1,1,14,52,e5hsx8fzufp57tv4oehbz0qht,1,61.4,75.6,2023-01-14T13:00:21.105Z,2023-01-14T13:00:25Z,3976584603,213,1.2,3976584599,141,93.9,3976584597,140,66.7,3976584601,212,13.6,3976584595,56,Left,,,,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127901,144,1,1,14,56,e5hsx8fzufp57tv4oehbz0qht,1,68.5,94.2,2023-01-14T13:00:24.513Z,2023-01-14T13:00:27Z,3976584729,141,88.0,3976584727,140,62.5,3976584725,56,Left,3976584733,213,3.7,3976584731,212,7.6,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127941,145,1,1,14,58,e5hsx8fzufp57tv4oehbz0qht,1,59.2,90.3,2023-01-14T13:00:27.105Z,2023-01-14T13:00:32Z,3976584939,56,Back,3976584947,213,3.5,3976584945,212,14.8,3976584941,140,46.0,3976584943,141,82.7,,,,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497127977,146,1,1,15,3,e5hsx8fzufp57tv4oehbz0qht,1,52.8,60.9,2023-01-14T13:00:31.994Z,2023-01-14T13:00:35Z,3976585131,56,Center,3976585133,140,68.2,3976585139,213,5.6,3976585137,212,21.0,3976585135,141,41.2,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497128071,147,1,1,15,6,e5hsx8fzufp57tv4oehbz0qht,1,70.3,38.5,2023-01-14T13:00:35.050Z,2023-01-14T13:01:23Z,3976585581,213,0.6,3976586133,210,15,3976585563,56,Center,3976586135,154,,3976585557,155,,3976585571,141,61.4,3976585575,212,28.1,3976585567,140,92.6,b9mxbxkxacng270g0cs3w1jh1,D. Marozsán,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497128081,148,15,1,15,13,e5hsx8fzufp57tv4oehbz0qht,1,92.3,61.1,2023-01-14T13:00:41.234Z,2023-01-14T13:01:23Z,3976585625,17,,3976586177,102,54.1,3976586181,146,99.4,3976585693,233,119,3976585623,22,,3976586167,76,,3976585627,56,Center,3976586173,55,147,7jux9gpb11yfbl8jj32n0zil1,E. Le Sommer,3976585689,20,3976586179,103,,3976586183,147,3976586169,29,,,8.9,3976586171,154,,,,,,,,,,,,,,54.7,,,,
2497128097,119,10,1,15,13,dgpni8xwxjhgekjmg0m8bb6nv,1,1.1,46.7,2023-01-14T13:00:41.334Z,2023-01-14T13:01:10Z,3976585681,182,,3976585683,56,Back,3976585753,233,148,3976585679,178,,3976585677,177,,,,,,,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497128095,118,52,1,15,13,dgpni8xwxjhgekjmg0m8bb6nv,1,5.5,47,2023-01-14T13:00:41.852Z,2023-01-14T13:00:44Z,,,,,,,,,,,,,,,,,,,,,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497128235,120,1,1,15,28,dgpni8xwxjhgekjmg0m8bb6nv,0,1,51,2023-01-14T13:00:56.939Z,2023-01-14T13:00:59Z,3976586499,212,73.4,3976586497,141,18.9,3976586491,199,,3976586493,56,Right,3976586501,213,6.0,3976586495,140,67.7,3976586503,1,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497128245,149,44,1,15,30,e5hsx8fzufp57tv4oehbz0qht,1,38,78.4,2023-01-14T13:00:58.361Z,2023-01-14T13:01:00Z,3976586609,233,121,3976586551,56,Back,3976586553,285,,,,,,,,,,,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497128239,121,44,1,15,30,dgpni8xwxjhgekjmg0m8bb6nv,0,62,21.6,2023-01-14T13:00:58.362Z,2023-01-14T13:01:00Z,3976586525,286,,3976586613,233,149,3976586523,56,Center,,,,,,,,,,,,,,,,58zv1pd350niecmu275p4xyqc,S. Tapé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497128259,150,1,1,15,30,e5hsx8fzufp57tv4oehbz0qht,0,43.8,75.6,2023-01-14T13:00:58.921Z,2023-01-14T13:01:07Z,3976586637,213,0.1,3976586627,3,,3976586629,56,Center,3976586635,212,14.3,3976586631,140,57.4,3976586633,141,76.7,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497128279,122,1,1,15,33,dgpni8xwxjhgekjmg0m8bb6nv,1,40.1,34.9,2023-01-14T13:01:01.570Z,2023-01-14T13:01:02Z,3976586705,141,30.7,3976586701,56,Back,3976586703,140,41.6,3976586709,213,5.2,3976586707,212,3.3,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497128283,123,1,1,15,34,dgpni8xwxjhgekjmg0m8bb6nv,0,41.6,30.7,2023-01-14T13:01:02.394Z,2023-01-14T13:01:02Z,3976586733,213,0.2,3976586731,212,13.8,3976586723,3,,3976586729,141,35.2,3976586727,140,54.4,3976586725,56,Center,,,,,,,q195fj3dlx9i3r0zno98nhuc,A. Donnary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497128299,151,8,1,15,36,e5hsx8fzufp57tv4oehbz0qht,1,46,64,2023-01-14T13:01:04.491Z,2023-01-14T13:01:04Z,3976586831,56,Back,,,,,,,,,,,,,,,,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497128301,152,49,1,15,37,e5hsx8fzufp57tv4oehbz0qht,1,48,62.1,2023-01-14T13:01:05.218Z,2023-01-14T13:01:05Z,,,,,,,,,,,,,,,,,,,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497128357,124,45,1,15,37,dgpni8xwxjhgekjmg0m8bb6nv,0,42.8,49,2023-01-14T13:01:05.872Z,2023-01-14T13:01:09Z,3976587135,56,Back,3976587137,285,,3976587171,233,153,,,,,,,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497128341,153,3,1,15,37,e5hsx8fzufp57tv4oehbz0qht,1,57.2,51,2023-01-14T13:01:05.872Z,2023-01-14T13:01:09Z,3976587025,286,,3976587023,56,Center,3976587159,233,124,,,,,,,,,,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497128407,154,1,1,15,39,e5hsx8fzufp57tv4oehbz0qht,1,67.6,56.9,2023-01-14T13:01:07.929Z,2023-01-14T13:01:33Z,3976587381,213,5.4,3976588603,210,13,3976587379,212,21.4,3976587377,141,32.8,3976587373,56,Center,3976587375,140,80.7,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497128411,155,13,1,15,44,e5hsx8fzufp57tv4oehbz0qht,1,91.5,32.8,2023-01-14T13:01:12.233Z,2023-01-14T13:01:33Z,3976587399,22,,3976588621,103,58.3,3976587893,20,,3976588619,102,44.4,3976587401,63,,3976588613,29,,3976588625,230,99.1,3976588615,55,154,ct4fyrkcvk3i01xiz1wpsyuw9,M. Malard,3976588623,215,3976588627,231,,3976587403,56,3976588609,85,,,47.8,,,,,,,,,,,,,,,,Center,,,,
2497128401,125,5,1,15,45,dgpni8xwxjhgekjmg0m8bb6nv,1,-1.3,58.1,2023-01-14T13:01:13.379Z,2023-01-14T13:01:15Z,3976587333,346,,3976587331,56,Back,3976587465,233,156,,,,,,,,,,,,,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497128417,156,5,1,15,45,e5hsx8fzufp57tv4oehbz0qht,0,101.3,41.9,2023-01-14T13:01:13.379Z,2023-01-14T13:01:39Z,3976587431,346,,3976587429,56,Center,3976587469,233,125,,,,,,,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497128901,126,1,1,16,20,dgpni8xwxjhgekjmg0m8bb6nv,1,4.7,38.5,2023-01-14T13:01:48.722Z,2023-01-14T13:01:54Z,3976589847,56,Back,3976589849,140,38.5,3976589857,1,,3976589845,124,,3976589853,212,37.1,3976589851,141,22.8,3976589855,213,6.0,3976589861,74,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497128953,127,44,1,16,26,dgpni8xwxjhgekjmg0m8bb6nv,1,38.5,16.9,2023-01-14T13:01:54.658Z,2023-01-14T13:01:58Z,3976590085,56,Back,3976590087,285,,3976590121,233,157,,,,,,,,,,,,,,,,58zv1pd350niecmu275p4xyqc,S. Tapé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497128931,157,44,1,16,26,e5hsx8fzufp57tv4oehbz0qht,0,61.5,83.1,2023-01-14T13:01:54.659Z,2023-01-14T13:01:58Z,3976589985,286,,3976590125,233,127,3976589983,56,Left,,,,,,,,,,,,,,,,407696aey55f3v0iy9xcr9plh,S. Däbritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497128975,128,1,1,16,27,dgpni8xwxjhgekjmg0m8bb6nv,1,38.5,22.8,2023-01-14T13:01:55.484Z,2023-01-14T13:02:20Z,3976590167,56,Back,3976590169,140,21.7,3976590175,213,3.4,3976590165,3,,3976590173,212,18.5,3976590171,141,14.6,,,,,,,58zv1pd350niecmu275p4xyqc,S. Tapé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497128999,129,1,1,16,30,dgpni8xwxjhgekjmg0m8bb6nv,0,21.7,14.6,2023-01-14T13:01:58.898Z,2023-01-14T13:02:17Z,3976590291,213,2.9,3976590283,56,Back,3976590285,140,8.8,3976590289,212,13.8,3976590287,141,18.8,,,,,,,,,,a36nwipwjfluk0rjfjzdiflk9,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497128985,158,49,1,16,31,e5hsx8fzufp57tv4oehbz0qht,1,61.9,96.6,2023-01-14T13:01:59.499Z,2023-01-14T13:01:59Z,,,,,,,,,,,,,,,,,,,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497128995,159,1,1,16,31,e5hsx8fzufp57tv4oehbz0qht,0,61.9,96.6,2023-01-14T13:01:59.777Z,2023-01-14T13:02:00Z,3976590271,140,86.6,3976590273,141,77.2,3976590277,213,5.8,3976590275,212,29.1,3976590269,56,Center,,,,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497129007,130,12,1,16,32,dgpni8xwxjhgekjmg0m8bb6nv,1,8.8,18.8,2023-01-14T13:02:00.666Z,2023-01-14T13:02:06Z,3976590309,140,32.0,3976590307,56,Back,3976590807,167,,3976590315,213,5.8,3976590311,141,0.0,3976590313,212,28.0,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497129015,131,5,1,16,32,dgpni8xwxjhgekjmg0m8bb6nv,0,27.1,-1.7,2023-01-14T13:02:01.172Z,2023-01-14T13:02:03Z,3976590525,233,160,3976590353,347,,3976590351,56,Back,,,,,,,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497129041,160,5,1,16,32,e5hsx8fzufp57tv4oehbz0qht,1,72.9,101.7,2023-01-14T13:02:01.172Z,2023-01-14T13:02:08Z,3976590503,233,131,3976590491,56,Left,3976590493,347,,,,,,,,,,,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497129101,161,1,1,16,36,e5hsx8fzufp57tv4oehbz0qht,0,77.8,100,2023-01-14T13:02:04.657Z,2023-01-14T13:02:07Z,3976590829,141,81.2,3976590827,140,81.5,3976590825,56,Left,3976590833,213,5.0,3976590831,212,14.7,3976590823,107,,,,,,,,7jux9gpb11yfbl8jj32n0zil1,E. Le Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497129113,132,49,1,16,39,dgpni8xwxjhgekjmg0m8bb6nv,1,28.5,17.6,2023-01-14T13:02:07.962Z,2023-01-14T13:02:08Z,,,,,,,,,,,,,,,,,,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497129169,133,1,1,16,39,dgpni8xwxjhgekjmg0m8bb6nv,1,28.5,17.6,2023-01-14T13:02:08.138Z,2023-01-14T13:02:11Z,3976591149,212,4.7,3976591147,141,14.1,3976591143,56,Back,3976591145,140,32.4,3976591151,213,5.8,,,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
