id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/value,assist
2479341147,3,1,1,0,19,97jxqfbi28yoeedjbbw5xqhyi,0,33.2,8.9,2022-10-30T11:45:39.735Z,2022-10-30T11:45:40Z,3882982645,56,Back,3882982647,140,39.9,3882982651,212,9.6,3882982649,141,0.0,3882982653,213,5.5,,,,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479341153,4,5,1,0,19,97jxqfbi28yoeedjbbw5xqhyi,0,43,-1.4,2022-10-30T11:45:40.076Z,2022-10-30T11:45:42Z,3882982813,233,9,3882982677,347,,3882982673,56,Back,,,,,,,,,,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479341165,9,5,1,0,19,e5hsx8fzufp57tv4oehbz0qht,1,57,101.4,2022-10-30T11:45:40.076Z,2022-10-30T11:50:11Z,3882982749,56,Left,3882982751,347,,3882982779,233,4,,,,,,,,,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479341293,10,1,1,0,26,e5hsx8fzufp57tv4oehbz0qht,1,53.9,100,2022-10-30T11:45:47.153Z,2022-10-30T11:45:50Z,3882983313,141,90.8,3882983315,212,16.2,3882983309,56,Left,3882983311,140,67.5,3882983319,213,5.8,3882983307,107,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479341319,11,1,1,0,30,e5hsx8fzufp57tv4oehbz0qht,1,66.7,90.5,2022-10-30T11:45:50.809Z,2022-10-30T11:45:54Z,3882983439,140,59.4,3882983437,56,Left,3882983449,213,2.7,3882983443,141,96.3,3882983445,212,8.6,,,,,,,,,,ct4fyrkcvk3i01xiz1wpsyuw9,M. Malard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479341357,12,1,1,0,33,e5hsx8fzufp57tv4oehbz0qht,1,53.6,95.1,2022-10-30T11:45:54.280Z,2022-10-30T11:45:56Z,3882983629,140,41.4,3882983635,213,3.8,3882983633,212,16.2,3882983631,141,80.5,3882983627,56,Back,,,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479341401,13,1,1,0,36,e5hsx8fzufp57tv4oehbz0qht,1,39.6,76.7,2022-10-30T11:45:56.656Z,2022-10-30T11:46:00Z,3882983841,140,27.5,3882983839,56,Back,3882983845,212,14.2,3882983847,213,3.6,3882983843,141,67.3,,,,,,,,,,3c765kc3b4cmgie0qf84jh1hx,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479341429,14,1,1,0,40,e5hsx8fzufp57tv4oehbz0qht,0,26.3,66.4,2022-10-30T11:46:00.442Z,2022-10-30T11:46:02Z,3882983989,141,91.7,3882983991,212,41.2,3882983995,1,,3882983983,155,,3882983993,213,0.4,3882983987,140,62.0,3882983985,56,Left,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479341615,16,4,1,0,42,e5hsx8fzufp57tv4oehbz0qht,1,67.8,93.8,2022-10-30T11:46:02.492Z,2022-10-30T11:56:13Z,3882984913,286,,3882984923,233,7,3882984909,152,,3882984907,56,Left,3882989847,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479341601,7,4,1,0,42,97jxqfbi28yoeedjbbw5xqhyi,0,32.2,6.2,2022-10-30T11:46:02.493Z,2022-10-30T11:56:13Z,3882984861,285,,3882984857,152,,3882989445,10,,3882984855,56,Back,3883020359,233,16,,,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479341447,5,43,1,0,42,97jxqfbi28yoeedjbbw5xqhyi,1,0,0,2022-10-30T11:46:03.262Z,2022-10-30T11:46:33Z,3882984075,56,Back,3882984093,15,0,3882985847,144,8,,,,,,,,,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479341463,6,43,1,0,44,97jxqfbi28yoeedjbbw5xqhyi,1,0,0,2022-10-30T11:46:04.486Z,2022-10-30T11:46:23Z,3882985241,144,5,3882984157,347,0,3882984155,56,Back,,,,,,,,,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479341479,15,43,1,0,44,e5hsx8fzufp57tv4oehbz0qht,1,0,0,2022-10-30T11:46:05.353Z,2022-10-30T11:46:20Z,3882985077,144,5,3882984241,347,0,3882984239,56,Left,3882984267,233,6,,,,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479341675,17,1,1,1,2,e5hsx8fzufp57tv4oehbz0qht,1,61.7,92.3,2022-10-30T11:46:22.873Z,2022-10-30T11:47:32Z,3882985267,212,3.6,3882985265,141,87.2,3882985263,140,62.7,3882985261,56,Left,3882985269,213,5.0,3882985259,152,,3882985257,5,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479341693,18,43,1,1,3,e5hsx8fzufp57tv4oehbz0qht,1,0,0,2022-10-30T11:46:24.384Z,2022-10-30T11:47:57Z,3882985357,56,Left,3882985359,140,75.4,3882985361,141,94.7,3882991923,144,1,3882985363,212,14.3,3882985365,213,0.4,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479341707,19,3,1,1,6,e5hsx8fzufp57tv4oehbz0qht,0,89.6,93.6,2022-10-30T11:46:26.553Z,2022-10-30T11:46:29Z,3882985447,286,,3882985443,56,Left,3882985567,233,8,,,,,,,,,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479341727,8,7,1,1,6,97jxqfbi28yoeedjbbw5xqhyi,1,10.4,6.4,2022-10-30T11:46:26.554Z,2022-10-30T11:46:28Z,3882985503,167,,3882985507,285,,3882985505,56,Back,3882985541,233,19,,,,,,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479341741,9,6,1,1,7,97jxqfbi28yoeedjbbw5xqhyi,0,10,6.9,2022-10-30T11:46:28.169Z,2022-10-30T11:56:16Z,3882985587,56,Back,3882985649,233,20,3882985589,73,,,,,,,,,,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479341745,20,6,1,1,7,e5hsx8fzufp57tv4oehbz0qht,1,90,93.1,2022-10-30T11:46:28.169Z,2022-10-30T11:46:30Z,3882985609,56,Left,3882985611,73,,3882985621,233,9,,,,,,,,,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479342103,21,1,1,1,31,e5hsx8fzufp57tv4oehbz0qht,1,99.5,99.5,2022-10-30T11:46:52.065Z,2022-10-30T11:49:00Z,3882987461,2,,3882987483,212,29.8,3882996175,210,15,3882987471,223,,3882987479,140,92.4,3882987481,141,57.0,3882987463,6,,3882996177,154,,6ywkny98b9qzuvhqxwn9l0ogl,L. Horan,1,3882987467,155,3882987485,213,4.5,3882987477,56,Center,,,,,,,,,,,,,,,,,,,
2479342107,22,15,1,1,36,e5hsx8fzufp57tv4oehbz0qht,1,92.4,57,2022-10-30T11:46:57.385Z,2022-10-30T11:49:01Z,3882987507,56,Center,3882995183,82,,3882996207,55,21,3882996221,230,99.1,3882996213,103,19,3882987505,17,,3882996211,102,51.0,3882996205,154,,2fg7mgljmrqedc61uiff36ytx,S. Bruun,,3882996223,231,3882996203,29,,3882996305,233,10,51.3,3882996217,146,94.0,3882995179,72,3882996199,25,3882996219,147,55.8,3882996215,328,3882996201,78,,,,
2479342083,10,10,1,1,37,97jxqfbi28yoeedjbbw5xqhyi,1,5.3,40.6,2022-10-30T11:46:57.485Z,2022-10-30T11:48:44Z,3882987373,56,Back,3882995237,233,22,3882987371,94,,,,,,,,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479342099,11,6,1,1,38,97jxqfbi28yoeedjbbw5xqhyi,0,6.4,41.8,2022-10-30T11:46:58.985Z,2022-10-30T11:56:16Z,3882987753,233,23,3882987455,73,,3882987453,56,Back,,,,,,,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479342139,23,6,1,1,38,e5hsx8fzufp57tv4oehbz0qht,1,93.6,58.2,2022-10-30T11:46:58.985Z,2022-10-30T11:47:00Z,3882987715,233,11,3882987641,56,Center,3882987645,73,,,,,,,,,,,,,,,,,2fg7mgljmrqedc61uiff36ytx,S. Bruun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479342347,24,1,1,1,52,e5hsx8fzufp57tv4oehbz0qht,0,99.5,99.5,2022-10-30T11:47:12.497Z,2022-10-30T11:47:14Z,3882988773,140,91.3,3882988777,212,30.6,3882988775,141,56.3,3882988771,56,Center,3882988779,213,4.4,3882988769,223,,3882988767,155,,3882988765,6,,2fg7mgljmrqedc61uiff36ytx,S. Bruun,,3882988763,2,,,,,,,,,,,,,,,,,,,,,,,,,
2479342419,12,44,1,1,52,97jxqfbi28yoeedjbbw5xqhyi,1,10.7,49.9,2022-10-30T11:47:12.968Z,2022-10-30T11:50:30Z,3883000907,233,66,3882989095,56,Back,3882989097,285,,,,,,,,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479344397,66,44,1,1,52,e5hsx8fzufp57tv4oehbz0qht,0,89.3,50.1,2022-10-30T11:47:12.969Z,2022-10-30T11:50:31Z,3883000941,233,12,3883000897,56,Center,3883000899,286,,,,,,,,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479342429,13,12,1,1,52,97jxqfbi28yoeedjbbw5xqhyi,1,12.9,56.1,2022-10-30T11:47:13.159Z,2022-10-30T12:32:57Z,3882989149,56,Back,3882989153,141,42.5,3882989157,213,5.0,3882989155,212,9.6,3882989171,15,,3882989151,140,15.5,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479342435,14,49,1,1,58,97jxqfbi28yoeedjbbw5xqhyi,1,17,42.1,2022-10-30T11:47:19.105Z,2022-10-30T11:47:19Z,,,,,,,,,,,,,,,,,,,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479342461,15,1,1,1,59,97jxqfbi28yoeedjbbw5xqhyi,0,17.1,42.1,2022-10-30T11:47:19.955Z,2022-10-30T11:47:20Z,3882989339,140,59.9,3882989337,56,Right,3882989335,155,,3882989341,141,13.5,3882989345,213,5.9,3882989347,1,,3882989343,212,49.0,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479342497,25,49,1,2,3,e5hsx8fzufp57tv4oehbz0qht,1,39.4,90.3,2022-10-30T11:47:23.825Z,2022-10-30T11:47:23Z,,,,,,,,,,,,,,,,,,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479342575,26,1,1,2,4,e5hsx8fzufp57tv4oehbz0qht,1,37.4,91.1,2022-10-30T11:47:24.601Z,2022-10-30T11:47:29Z,3882989911,56,Back,3882989919,213,3.9,3882989913,140,20.0,3882989917,212,25.6,3882989915,141,64.8,,,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479342615,27,1,1,2,9,e5hsx8fzufp57tv4oehbz0qht,1,20.9,64.8,2022-10-30T11:47:29.841Z,2022-10-30T11:50:35Z,3882990103,56,Back,3882990107,141,33.9,3882990105,140,23.3,3882990111,213,4.8,3882990109,212,21.2,,,,,,,,,,8f25wup5nyqxwx27pmtxth51x,C. Endler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479342653,28,1,1,2,12,e5hsx8fzufp57tv4oehbz0qht,1,24.3,28.9,2022-10-30T11:47:32.617Z,2022-10-30T11:47:34Z,3882990315,213,1.5,3882990309,141,43.9,3882990301,56,Back,3882990313,212,10.2,3882990305,140,24.8,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479342699,29,1,1,2,14,e5hsx8fzufp57tv4oehbz0qht,1,25.9,45.7,2022-10-30T11:47:34.657Z,2022-10-30T11:47:38Z,3882990563,56,Back,3882990571,213,1.2,3882990567,141,66.3,3882990565,140,31.4,3882990569,212,15.2,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479342781,30,1,1,2,17,e5hsx8fzufp57tv4oehbz0qht,1,33.8,74.8,2022-10-30T11:47:38.001Z,2022-10-30T11:47:44Z,3882991003,56,Left,3882991005,140,51.2,3882991007,141,97.2,3882991011,213,0.7,3882991009,212,23.8,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479342795,31,1,1,2,23,e5hsx8fzufp57tv4oehbz0qht,0,67,95,2022-10-30T11:47:43.953Z,2022-10-30T11:47:45Z,3882991071,212,24.8,3882991065,56,Center,3882991067,140,80.5,3882991073,213,5.3,3882991069,141,65.1,,,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479342827,16,49,1,2,27,97jxqfbi28yoeedjbbw5xqhyi,1,23.2,35.8,2022-10-30T11:47:48.315Z,2022-10-30T11:47:48Z,,,,,,,,,,,,,,,,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479342841,17,1,1,2,28,97jxqfbi28yoeedjbbw5xqhyi,0,23.2,35.8,2022-10-30T11:47:48.432Z,2022-10-30T11:47:49Z,3882991291,212,29.0,3882991281,56,Back,3882991279,157,,3882991287,141,0.0,3882991293,213,5.2,3882991283,140,36.7,3882991295,1,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479342847,18,5,1,2,28,97jxqfbi28yoeedjbbw5xqhyi,0,38.2,-1.7,2022-10-30T11:47:48.826Z,2022-10-30T11:50:12Z,3882991313,56,Back,3882991381,233,32,3882991317,347,,,,,,,,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479342853,32,5,1,2,28,e5hsx8fzufp57tv4oehbz0qht,1,61.8,101.7,2022-10-30T11:47:48.826Z,2022-10-30T11:47:49Z,3882991325,56,Left,3882991327,347,,3882991357,233,18,,,,,,,,,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479342967,33,1,1,2,33,e5hsx8fzufp57tv4oehbz0qht,1,60.4,100,2022-10-30T11:47:54.049Z,2022-10-30T11:47:56Z,3882991883,140,61.6,3882991885,141,90.0,3882991887,212,8.3,3882991879,107,,3882991881,56,Left,3882991889,213,4.9,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479343029,34,1,1,2,36,e5hsx8fzufp57tv4oehbz0qht,1,61.6,90,2022-10-30T11:47:56.794Z,2022-10-30T11:48:02Z,3882992229,212,31.5,3882992221,155,,3882992223,56,Back,3882992231,213,3.7,3882992225,140,36.5,3882992227,141,64.5,,,,,,,6ywkny98b9qzuvhqxwn9l0ogl,L. Horan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479343095,35,1,1,2,41,e5hsx8fzufp57tv4oehbz0qht,1,44.3,50.7,2022-10-30T11:48:02.129Z,2022-10-30T11:48:07Z,3882992567,212,21.5,3882992565,141,56.7,3882992563,140,64.4,3882992569,213,0.2,3882992561,56,Center,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479343141,36,1,1,2,47,e5hsx8fzufp57tv4oehbz0qht,1,64.4,56.7,2022-10-30T11:48:07.648Z,2022-10-30T11:52:21Z,3882992809,212,34.0,3882992797,155,,3882992813,1,,3882992803,140,75.5,3882992811,213,5.1,3882992799,56,Right,3882992807,141,9.8,,,,6ywkny98b9qzuvhqxwn9l0ogl,L. Horan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479343189,37,1,1,2,51,e5hsx8fzufp57tv4oehbz0qht,1,75.5,9.8,2022-10-30T11:48:11.921Z,2022-10-30T11:48:15Z,3882993071,212,8.4,3882993077,213,1.6,3882993063,140,75.1,3882993067,141,22.1,3882993061,56,Center,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479343277,38,1,1,2,54,e5hsx8fzufp57tv4oehbz0qht,1,75.1,22.1,2022-10-30T11:48:14.921Z,2022-10-30T11:48:20Z,3882993539,140,78.8,3882993543,141,29.5,3882993545,212,6.4,3882993547,213,0.9,3882993535,56,Center,,,,,,,,,,3gu9gaz6w7eq79qnaqj3b7jdh,D. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479345423,88,1,1,2,55,e5hsx8fzufp57tv4oehbz0qht,1,75.2,14.7,2022-10-30T11:48:15.465Z,2022-10-30T11:51:54Z,3883005687,213,2.1,3883005679,56,Center,3883005685,212,7.3,3883005683,141,23.9,3883005681,140,71.7,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479343289,39,50,1,2,56,e5hsx8fzufp57tv4oehbz0qht,1,74.6,26,2022-10-30T11:48:16.474Z,2022-10-30T11:51:56Z,3882993601,56,Center,3882993603,286,,3882993637,233,19,,,,,,,,,,,,,,,,3gu9gaz6w7eq79qnaqj3b7jdh,D. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479343227,19,7,1,2,56,97jxqfbi28yoeedjbbw5xqhyi,0,25.4,74,2022-10-30T11:48:16.475Z,2022-10-30T11:48:21Z,3882993279,56,Back,3882993281,285,,3882993629,233,39,,,,,,,,,,,,,,,,1jlc387u7fdpnnus9nlsb179w,R. Kouassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
