id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2488794819,192,1,1,21,2,e5hsx8fzufp57tv4oehbz0qht,1,56.1,92,2022-12-03T13:51:44.807Z,2022-12-03T13:51:48Z,3932516053,140,48.9,3932516055,141,62.7,3932516051,56,Back,3932516059,213,4.3,3932516057,212,21.3,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488794877,193,1,1,21,6,e5hsx8fzufp57tv4oehbz0qht,1,50.8,60.6,2022-12-03T13:51:48.729Z,2022-12-03T13:51:53Z,3932516341,141,13.2,3932516349,1,,3932516345,213,5.2,3932516343,212,35.8,3932516339,140,65.7,3932516337,56,Right,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488794917,194,1,1,21,10,e5hsx8fzufp57tv4oehbz0qht,0,76.7,8,2022-12-03T13:51:52.999Z,2022-12-03T13:52:01Z,3932516537,141,51.9,3932516539,212,35.2,3932516543,1,,3932516531,155,,3932516533,56,Center,3932516541,213,1.0,3932516535,140,94.4,3932516529,2,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488794923,150,52,1,21,14,axvm5zg0mk4bp06wpec9vw27e,1,4.6,51.6,2022-12-03T13:51:56.698Z,2022-12-03T13:52:08Z,,,,,,,,,,,,,,,,,,,,,,,,,cc9j8gbv04g55nbv83rgckf84,E. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795055,151,1,1,21,22,axvm5zg0mk4bp06wpec9vw27e,0,16.3,33.9,2022-12-03T13:52:05.083Z,2022-12-03T13:52:14Z,3932517331,212,29.5,3932517323,199,,3932517325,56,Back,3932517329,141,34.8,3932517333,213,0.0,3932517327,140,44.4,,,,,,,cc9j8gbv04g55nbv83rgckf84,E. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795075,195,61,1,21,28,e5hsx8fzufp57tv4oehbz0qht,0,62.6,61.7,2022-12-03T13:52:10.235Z,2022-12-03T13:52:15Z,3932517441,56,Center,,,,,,,,,,,,,,,,,,,,,,6ywkny98b9qzuvhqxwn9l0ogl,L. Horan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795111,152,1,1,21,29,axvm5zg0mk4bp06wpec9vw27e,1,41.3,32.5,2022-12-03T13:52:11.451Z,2022-12-03T13:52:14Z,3932517629,212,9.4,3932517623,56,Back,3932517625,140,44.2,3932517627,141,19.4,3932517633,213,5.0,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795129,153,1,1,21,32,axvm5zg0mk4bp06wpec9vw27e,1,43.6,31.9,2022-12-03T13:52:14.634Z,2022-12-03T13:52:17Z,3932517703,56,Back,3932517705,140,41.5,3932517711,213,1.9,3932517707,141,40.1,3932517709,212,6.0,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795135,154,1,1,21,33,axvm5zg0mk4bp06wpec9vw27e,0,41.5,40.1,2022-12-03T13:52:16.011Z,2022-12-03T13:52:17Z,3932517733,213,5.9,3932517727,140,55.4,3932517725,56,Center,3932517731,212,15.9,3932517729,141,30.9,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795141,196,49,1,21,34,e5hsx8fzufp57tv4oehbz0qht,1,44.8,67,2022-12-03T13:52:17.143Z,2022-12-03T13:52:18Z,,,,,,,,,,,,,,,,,,,,,,,,,6ywkny98b9qzuvhqxwn9l0ogl,L. Horan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795143,197,1,1,21,35,e5hsx8fzufp57tv4oehbz0qht,1,44.8,67,2022-12-03T13:52:17.460Z,2022-12-03T13:52:21Z,3932517803,213,0.1,3932517797,141,69.0,3932517801,212,13.9,3932517791,140,58.0,3932517783,56,Center,,,,,,,,,,6ywkny98b9qzuvhqxwn9l0ogl,L. Horan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795167,198,1,1,21,36,e5hsx8fzufp57tv4oehbz0qht,1,58,69,2022-12-03T13:52:18.593Z,2022-12-03T13:52:22Z,3932517921,141,54.0,3932517913,56,Center,3932517917,140,56.1,3932517923,212,10.4,3932517925,213,4.5,,,,,,,,,,b9mxbxkxacng270g0cs3w1jh1,D. Marozsán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795193,199,1,1,21,38,e5hsx8fzufp57tv4oehbz0qht,1,53.2,51.2,2022-12-03T13:52:20.626Z,2022-12-03T13:52:23Z,3932518039,141,20.9,3932518043,213,4.8,3932518037,140,55.9,3932518035,56,Right,3932518041,212,20.8,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795315,200,1,1,21,41,e5hsx8fzufp57tv4oehbz0qht,1,60.5,20.3,2022-12-03T13:52:23.769Z,2022-12-03T13:52:34Z,3932518631,140,75.7,3932518637,213,6.0,3932518629,56,Right,3932518633,141,13.2,3932518635,212,16.7,,,,,,,,,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795379,201,1,1,21,51,e5hsx8fzufp57tv4oehbz0qht,1,94.2,13.1,2022-12-03T13:52:34.055Z,2022-12-03T13:52:39Z,3932518921,2,,3932518929,141,81.7,3932518935,1,,3932518927,140,89.9,3932518933,213,1.7,3932518931,212,46.9,3932518923,155,,3932518925,56,Left,3gu9gaz6w7eq79qnaqj3b7jdh,D. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795425,202,1,1,21,57,e5hsx8fzufp57tv4oehbz0qht,1,89.4,82,2022-12-03T13:52:39.493Z,2022-12-03T13:52:42Z,3932519169,212,15.0,3932519167,141,71.4,3932519171,213,3.6,3932519165,140,76.9,3932519163,56,Center,,,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795463,203,1,1,22,0,e5hsx8fzufp57tv4oehbz0qht,0,73.8,77.2,2022-12-03T13:52:42.566Z,2022-12-03T13:52:46Z,3932519423,141,91.1,3932519419,56,Left,3932519425,212,14.5,3932519427,213,0.7,3932519421,140,84.3,,,,,,,,,,6ywkny98b9qzuvhqxwn9l0ogl,L. Horan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795465,155,8,1,22,4,axvm5zg0mk4bp06wpec9vw27e,1,19.8,6.1,2022-12-03T13:52:46.892Z,2022-12-03T13:52:47Z,3932519433,56,Back,,,,,,,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795475,156,5,1,22,5,axvm5zg0mk4bp06wpec9vw27e,0,23.8,-1.4,2022-12-03T13:52:47.387Z,2022-12-03T13:53:26Z,3932519507,233,204,3932519475,56,Back,3932519477,347,,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795471,204,5,1,22,5,e5hsx8fzufp57tv4oehbz0qht,1,76.2,101.4,2022-12-03T13:52:47.387Z,2022-12-03T13:52:48Z,3932519499,233,156,3932519461,347,,3932519459,56,Left,,,,,,,,,,,,,,,,6ywkny98b9qzuvhqxwn9l0ogl,L. Horan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795591,205,1,1,22,12,e5hsx8fzufp57tv4oehbz0qht,1,67.9,100,2022-12-03T13:52:54.845Z,2022-12-03T13:52:59Z,3932520055,213,3.5,3932520045,107,,3932520053,212,16.3,3932520047,56,Left,3932520049,140,53.4,3932520051,141,93.3,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795621,206,1,1,22,17,e5hsx8fzufp57tv4oehbz0qht,1,53.4,93.3,2022-12-03T13:52:59.567Z,2022-12-03T13:53:01Z,3932520235,213,4.3,3932520233,212,20.8,3932520227,56,Back,3932520229,140,45.8,3932520231,141,65.1,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795693,207,1,1,22,19,e5hsx8fzufp57tv4oehbz0qht,1,45.8,65.1,2022-12-03T13:53:01.570Z,2022-12-03T13:53:06Z,3932520639,56,Back,3932520643,141,93.0,3932520645,212,19.0,3932520647,213,1.6,3932520641,140,44.6,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795749,208,1,1,22,24,e5hsx8fzufp57tv4oehbz0qht,1,58.3,93,2022-12-03T13:53:06.682Z,2022-12-03T13:53:11Z,3932520935,212,12.8,3932520933,141,92.7,3932520929,56,Left,3932520937,213,6.3,3932520931,140,70.5,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795775,209,1,1,22,29,e5hsx8fzufp57tv4oehbz0qht,1,64.9,93,2022-12-03T13:53:11.739Z,2022-12-03T13:53:13Z,3932521051,213,4.4,3932521049,212,12.4,3932521047,141,75.6,3932521043,140,61.4,3932521039,56,Center,,,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795831,210,1,1,22,33,e5hsx8fzufp57tv4oehbz0qht,1,58.9,69.9,2022-12-03T13:53:15.666Z,2022-12-03T13:53:20Z,3932521315,141,61.1,3932521313,140,38.0,3932521317,212,22.7,3932521311,56,Back,3932521319,213,3.4,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795857,211,1,1,22,37,e5hsx8fzufp57tv4oehbz0qht,1,46,56.7,2022-12-03T13:53:19.972Z,2022-12-03T13:53:21Z,3932521421,56,Center,3932521429,213,5.3,3932521423,140,51.5,3932521425,141,44.5,3932521427,212,10.1,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795869,212,1,1,22,39,e5hsx8fzufp57tv4oehbz0qht,1,49.6,41.8,2022-12-03T13:53:21.674Z,2022-12-03T13:53:23Z,3932521511,141,28.6,3932521519,213,3.8,3932521509,140,38.0,3932521507,56,Back,3932521515,212,15.1,,,,,,,,,,6ywkny98b9qzuvhqxwn9l0ogl,L. Horan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795909,213,1,1,22,40,e5hsx8fzufp57tv4oehbz0qht,1,38,28.6,2022-12-03T13:53:23.108Z,2022-12-03T13:53:26Z,3932521683,56,Right,3932521685,140,54.7,3932521691,213,5.6,3932521687,141,6.5,3932521689,212,23.1,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795961,214,1,1,22,43,e5hsx8fzufp57tv4oehbz0qht,1,58.3,6.5,2022-12-03T13:53:26.097Z,2022-12-03T13:53:29Z,3932521921,212,15.1,3932521915,56,Center,3932521917,140,61.2,3932521919,141,28.3,3932521923,213,1.4,,,,,,,,,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796001,215,1,1,22,47,e5hsx8fzufp57tv4oehbz0qht,1,58.7,28,2022-12-03T13:53:29.687Z,2022-12-03T13:53:32Z,3932522157,141,23.1,3932522159,212,15.6,3932522155,140,44.2,3932522161,213,3.4,3932522153,56,Back,,,,,,,,,,6ywkny98b9qzuvhqxwn9l0ogl,L. Horan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796069,216,1,1,22,50,e5hsx8fzufp57tv4oehbz0qht,1,43.8,20.7,2022-12-03T13:53:32.416Z,2022-12-03T13:53:38Z,3932522525,213,6.0,3932522523,212,23.6,3932522519,140,65.1,3932522517,56,Right,3932522521,141,9.8,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796087,217,1,1,22,56,e5hsx8fzufp57tv4oehbz0qht,1,73.1,12.3,2022-12-03T13:53:38.216Z,2022-12-03T13:53:39Z,3932522617,213,1.4,3932522611,140,74.3,3932522613,141,21.8,3932522615,212,6.6,3932522609,56,Center,,,,,,,,,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796111,218,1,1,22,59,e5hsx8fzufp57tv4oehbz0qht,1,80.3,14.7,2022-12-03T13:53:42.021Z,2022-12-03T13:53:43Z,3932522777,56,Right,3932522785,213,5.7,3932522783,212,11.5,3932522779,140,89.5,3932522781,141,5.5,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796137,219,1,1,23,0,e5hsx8fzufp57tv4oehbz0qht,1,89.5,5.5,2022-12-03T13:53:42.924Z,2022-12-03T13:53:45Z,3932522955,141,18.0,3932522953,140,93.7,3932522957,212,9.6,3932522951,56,Right,3932522959,213,1.1,,,,,,,,,,3gu9gaz6w7eq79qnaqj3b7jdh,D. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796147,220,1,1,23,3,e5hsx8fzufp57tv4oehbz0qht,0,93.7,18,2022-12-03T13:53:45.414Z,2022-12-03T13:53:46Z,3932523007,140,96.6,3932523013,213,1.4,3932523009,141,44.3,3932523001,2,,3932523003,155,,3932523005,56,Center,3932523011,212,18.1,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796153,157,52,1,23,4,axvm5zg0mk4bp06wpec9vw27e,1,2.2,53.7,2022-12-03T13:53:46.490Z,2022-12-03T13:53:46Z,,,,,,,,,,,,,,,,,,,,,,,,,cc9j8gbv04g55nbv83rgckf84,E. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796301,158,1,1,23,14,axvm5zg0mk4bp06wpec9vw27e,0,12.4,46.9,2022-12-03T13:53:56.363Z,2022-12-03T13:54:04Z,3932523909,56,Left,3932523915,212,65.4,3932523913,141,80.2,3932523907,199,,3932523919,1,,3932523911,140,70.8,3932523917,213,0.4,,,,cc9j8gbv04g55nbv83rgckf84,E. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796307,221,44,1,23,19,e5hsx8fzufp57tv4oehbz0qht,1,34.3,20,2022-12-03T13:54:02.068Z,2022-12-03T13:54:03Z,3932523931,56,Back,3932523963,233,159,3932523933,285,,,,,,,,,,,,,,,,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796311,159,44,1,23,19,axvm5zg0mk4bp06wpec9vw27e,0,65.7,80,2022-12-03T13:54:02.069Z,2022-12-03T13:54:04Z,3932523941,286,,3932523939,56,Left,3932524015,233,221,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796317,222,1,1,23,20,e5hsx8fzufp57tv4oehbz0qht,1,39.5,19.2,2022-12-03T13:54:02.636Z,2022-12-03T13:56:30Z,3932523979,212,5.5,3932523971,3,,3932523977,141,23.3,3932523981,213,0.5,3932523973,56,Back,3932523975,140,44.0,,,,,,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796339,223,49,1,23,23,e5hsx8fzufp57tv4oehbz0qht,1,57.5,24.7,2022-12-03T13:54:05.404Z,2022-12-03T13:54:05Z,,,,,,,,,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796399,224,1,1,23,25,e5hsx8fzufp57tv4oehbz0qht,1,57.5,24.7,2022-12-03T13:54:07.286Z,2022-12-03T13:54:10Z,3932524393,140,70.7,3932524395,141,25.3,3932524399,213,0.0,3932524391,56,Center,3932524397,212,13.9,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796451,225,1,1,23,28,e5hsx8fzufp57tv4oehbz0qht,0,70.7,25.3,2022-12-03T13:54:10.175Z,2022-12-03T13:54:14Z,3932524627,140,73.9,3932524633,213,5.3,3932524625,56,Right,3932524629,141,18.0,3932524631,212,6.0,,,,,,,,,,2fg7mgljmrqedc61uiff36ytx,S. Bruun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796439,160,8,1,23,31,axvm5zg0mk4bp06wpec9vw27e,1,25.2,70.3,2022-12-03T13:54:13.291Z,2022-12-03T13:54:13Z,3932524573,56,Back,,,,,,,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796513,226,1,1,23,34,e5hsx8fzufp57tv4oehbz0qht,0,92.7,23.4,2022-12-03T13:54:16.485Z,2022-12-03T13:54:19Z,3932524927,140,90.0,3932524933,213,1.7,3932524925,56,Center,3932524931,212,26.4,3932524929,141,62.0,,,,,,,,,,3gu9gaz6w7eq79qnaqj3b7jdh,D. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796533,161,49,1,23,38,axvm5zg0mk4bp06wpec9vw27e,1,9.5,25.5,2022-12-03T13:54:20.410Z,2022-12-03T13:54:20Z,,,,,,,,,,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796545,162,1,1,23,38,axvm5zg0mk4bp06wpec9vw27e,0,9.5,25.5,2022-12-03T13:54:20.683Z,2022-12-03T13:54:21Z,3932525085,212,18.8,3932525087,213,5.8,3932525077,56,Back,3932525083,141,13.5,3932525081,140,25.6,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796553,227,1,1,23,40,e5hsx8fzufp57tv4oehbz0qht,0,72.7,84.2,2022-12-03T13:54:22.232Z,2022-12-03T13:54:22Z,3932525121,140,77.3,3932525119,56,Center,3932525123,141,72.1,3932525125,212,9.5,3932525127,213,5.2,,,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796615,163,1,1,23,41,axvm5zg0mk4bp06wpec9vw27e,1,24.3,36,2022-12-03T13:54:24.075Z,2022-12-03T13:54:28Z,3932525497,56,Back,3932525499,140,37.1,3932525501,141,18.6,3932525503,212,17.9,3932525505,213,5.6,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796623,164,3,1,23,45,axvm5zg0mk4bp06wpec9vw27e,0,39.2,17.3,2022-12-03T13:54:27.931Z,2022-12-03T13:54:29Z,3932525543,286,,3932525541,56,Back,3932525665,233,228,,,,,,,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796629,228,7,1,23,45,e5hsx8fzufp57tv4oehbz0qht,1,60.8,82.7,2022-12-03T13:54:27.932Z,2022-12-03T13:54:29Z,3932525655,233,164,3932525575,285,,3932525573,56,Left,3932525571,167,,,,,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796649,165,5,1,23,46,axvm5zg0mk4bp06wpec9vw27e,1,34.4,-1.6,2022-12-03T13:54:28.728Z,2022-12-03T13:56:22Z,3932525705,233,229,3932525685,56,Back,3932525687,347,,,,,,,,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796637,229,5,1,23,46,e5hsx8fzufp57tv4oehbz0qht,0,65.6,101.6,2022-12-03T13:54:28.728Z,2022-12-03T13:54:31Z,3932525611,56,Left,3932525613,347,,3932525723,233,165,,,,,,,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796827,166,1,1,24,2,axvm5zg0mk4bp06wpec9vw27e,1,29.6,0,2022-12-03T13:54:44.283Z,2022-12-03T13:54:48Z,3932526677,212,20.2,3932526669,107,,3932526679,213,0.3,3932526671,56,Back,3932526675,141,6.2,3932526673,140,48.1,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796879,167,1,1,24,6,axvm5zg0mk4bp06wpec9vw27e,1,44.5,9.7,2022-12-03T13:54:48.395Z,2022-12-03T13:54:52Z,3932526911,213,2.1,3932526905,140,33.0,3932526909,212,22.5,3932526901,56,Back,3932526907,141,37.6,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796897,168,1,1,24,9,axvm5zg0mk4bp06wpec9vw27e,1,35,35.7,2022-12-03T13:54:51.947Z,2022-12-03T13:54:55Z,3932527033,141,31.2,3932527035,212,10.8,3932527031,140,25.1,3932527025,56,Back,3932527037,213,3.4,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796921,169,1,1,24,12,axvm5zg0mk4bp06wpec9vw27e,1,28.6,36.4,2022-12-03T13:54:55.067Z,2022-12-03T13:54:58Z,3932527261,141,77.2,3932527257,56,Back,3932527259,140,29.6,3932527265,213,1.5,3932527263,212,27.8,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796965,170,1,1,24,16,axvm5zg0mk4bp06wpec9vw27e,1,29.2,77.2,2022-12-03T13:54:58.539Z,2022-12-03T13:55:04Z,3932527531,140,35.9,3932527537,213,5.2,3932527529,56,Back,3932527533,141,58.5,3932527535,212,14.5,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796989,171,1,1,24,22,axvm5zg0mk4bp06wpec9vw27e,1,40.8,90,2022-12-03T13:55:04.620Z,2022-12-03T13:55:06Z,3932527631,212,13.0,3932527629,141,72.9,3932527633,213,5.2,3932527627,140,46.3,3932527625,56,Back,,,,,,,,,,desenv3bwtw96iiwqb1gnvth,R. Lavaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488797013,172,1,1,24,24,axvm5zg0mk4bp06wpec9vw27e,1,42.6,72.6,2022-12-03T13:55:06.763Z,2022-12-03T13:55:11Z,3932527793,212,18.9,3932527789,140,29.4,3932527795,213,3.9,3932527791,141,53.7,3932527787,56,Back,,,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488797035,173,1,1,24,28,axvm5zg0mk4bp06wpec9vw27e,0,35.4,52.8,2022-12-03T13:55:10.924Z,2022-12-03T13:55:12Z,3932527899,212,34.2,3932527891,155,,3932527901,213,5.5,3932527895,140,57.7,3932527897,141,16.1,3932527893,56,Right,3932527903,1,,,,,3yjqr9srzz3p1xjgdgckqvtre,A. Soleilhet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488797051,230,1,1,24,30,e5hsx8fzufp57tv4oehbz0qht,0,43.8,91.7,2022-12-03T13:55:12.520Z,2022-12-03T13:55:14Z,3932527983,213,6.3,3932527977,140,65.8,3932527979,141,90.6,3932527973,3,,3932527975,56,Left,3932527981,212,23.1,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488797075,174,1,1,24,34,axvm5zg0mk4bp06wpec9vw27e,0,28.8,20.4,2022-12-03T13:55:16.443Z,2022-12-03T13:55:17Z,3932528101,141,0.0,3932528109,213,5.6,3932528095,3,,3932528099,140,47.1,3932528105,212,24.3,3932528097,56,Back,,,,,,,3yjqr9srzz3p1xjgdgckqvtre,A. Soleilhet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488797079,175,5,1,24,35,axvm5zg0mk4bp06wpec9vw27e,0,44,-1.2,2022-12-03T13:55:17.269Z,2022-12-03T13:55:19Z,3932528171,233,231,3932528119,56,Back,3932528121,347,,,,,,,,,,,,,,,,,3yjqr9srzz3p1xjgdgckqvtre,A. Soleilhet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488797089,231,5,1,24,35,e5hsx8fzufp57tv4oehbz0qht,1,56,101.2,2022-12-03T13:55:17.269Z,2022-12-03T13:56:22Z,3932528149,347,,3932528147,56,Left,3932528157,233,175,,,,,,,,,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488797235,232,1,1,24,45,e5hsx8fzufp57tv4oehbz0qht,1,55.8,100,2022-12-03T13:55:27.904Z,2022-12-03T13:55:31Z,3932528981,140,62.3,3932528987,213,5.3,3932528979,56,Left,3932528977,107,,3932528985,212,12.3,3932528983,141,86.5,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
