id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/8/value,qualifier/11/value,qualifier/13/value,qualifier/9/value,qualifier/10/value
2457598891,9,1,1,0,12,ad9ip2f3tijbv4nqaayyqqkee,1,30.5,25.9,2022-09-09T19:00:32.143Z,2022-09-09T19:00:37Z,3767474865,212,14.5,3767474869,213,5.2,3767474857,140,37.3,3767474853,56,Back,3767474861,141,7.4,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457598909,10,1,1,0,17,ad9ip2f3tijbv4nqaayyqqkee,1,42.9,4.1,2022-09-09T19:00:36.959Z,2022-09-09T19:00:38Z,3767474957,140,39.3,3767474961,212,12.2,3767474963,213,1.9,3767474959,141,21.2,3767474955,56,Back,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457598933,11,1,1,0,19,ad9ip2f3tijbv4nqaayyqqkee,1,38.9,21.2,2022-09-09T19:00:38.855Z,2022-09-09T19:00:42Z,3767475115,140,27.1,3767475117,141,50.0,3767475119,212,23.2,3767475113,56,Back,3767475121,213,2.1,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457598977,12,1,1,0,23,ad9ip2f3tijbv4nqaayyqqkee,1,26.8,53.6,2022-09-09T19:00:42.175Z,2022-09-09T19:00:47Z,3767475325,140,32.6,3767475329,212,27.0,3767475331,213,1.3,3767475327,141,92.3,3767475323,56,Back,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457598983,13,1,1,0,28,ad9ip2f3tijbv4nqaayyqqkee,1,36.6,89.1,2022-09-09T19:00:47.191Z,2022-09-09T19:00:49Z,3767475357,141,76.1,3767475353,56,Back,3767475361,213,5.2,3767475359,212,9.9,3767475355,140,40.9,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599013,14,1,1,0,32,ad9ip2f3tijbv4nqaayyqqkee,1,43.5,76.9,2022-09-09T19:00:51.544Z,2022-09-09T19:00:52Z,3767475507,56,Back,3767475513,212,12.6,3767475511,141,92.3,3767475515,213,2.2,3767475509,140,36.8,,,,,,,,,,1s08dn7n3b5ctyion3u61hisq,L. Fazer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599019,15,1,1,0,33,ad9ip2f3tijbv4nqaayyqqkee,1,36.8,92.3,2022-09-09T19:00:52.375Z,2022-09-09T19:00:53Z,3767475573,141,71.2,3767475581,213,4.4,3767475565,56,Back,3767475577,212,14.9,3767475569,140,33.0,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599045,16,1,1,0,33,ad9ip2f3tijbv4nqaayyqqkee,1,33,71.2,2022-09-09T19:00:53.023Z,2022-09-09T19:00:54Z,3767475719,140,40.6,3767475731,212,23.9,3767475737,213,5.1,3767475713,56,Back,3767475725,141,38.0,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599067,17,1,1,0,35,ad9ip2f3tijbv4nqaayyqqkee,1,40.6,38,2022-09-09T19:00:54.631Z,2022-09-09T19:00:56Z,3767475825,212,11.4,3767475821,140,32.2,3767475827,213,3.8,3767475819,56,Back,3767475823,141,27.3,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599095,18,1,1,0,37,ad9ip2f3tijbv4nqaayyqqkee,1,34.1,31.8,2022-09-09T19:00:56.744Z,2022-09-09T19:00:59Z,3767475939,56,Back,3767475943,141,52.8,3767475945,212,14.3,3767475941,140,34.4,3767475947,213,1.5,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599127,19,1,1,0,39,ad9ip2f3tijbv4nqaayyqqkee,1,36.6,55.7,2022-09-09T19:00:58.703Z,2022-09-09T19:01:02Z,3767476103,212,19.7,3767476099,140,47.7,3767476101,141,79.0,3767476097,56,Back,3767476105,213,0.9,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599151,20,1,1,0,43,ad9ip2f3tijbv4nqaayyqqkee,0,59.2,79.3,2022-09-09T19:01:02.655Z,2022-09-09T19:01:03Z,3767476215,140,68.8,3767476219,212,10.5,3767476217,141,83.6,3767476213,56,Left,3767476221,213,0.3,,,,,,,,,,1s08dn7n3b5ctyion3u61hisq,L. Fazer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599163,3,8,1,0,45,dgpni8xwxjhgekjmg0m8bb6nv,1,23,10.7,2022-09-09T19:01:04.541Z,2022-09-09T19:01:04Z,3767476279,56,Back,,,,,,,,,,,,,,,,,,,,,,cgk8tqunww8nmk2lefsluxtcl,L. Multari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599187,4,1,1,0,46,dgpni8xwxjhgekjmg0m8bb6nv,1,23.5,10.9,2022-09-09T19:01:05.529Z,2022-09-09T19:01:07Z,3767476401,140,33.9,3767476405,212,11.9,3767476407,213,0.4,3767476399,56,Back,3767476403,141,17.9,,,,,,,,,,cgk8tqunww8nmk2lefsluxtcl,L. Multari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599233,5,1,1,0,47,dgpni8xwxjhgekjmg0m8bb6nv,1,33.9,17,2022-09-09T19:01:07.008Z,2022-09-09T19:01:12Z,3767476613,213,6.1,3767476609,141,11.9,3767476605,56,Back,3767476611,212,17.2,3767476607,140,49.9,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599273,6,1,1,0,53,dgpni8xwxjhgekjmg0m8bb6nv,1,52.5,15,2022-09-09T19:01:12.448Z,2022-09-09T19:01:15Z,3767476781,140,41.9,3767476785,141,25.3,3767476789,213,2.6,3767476777,56,Back,3767476787,212,13.2,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599277,7,3,1,0,54,dgpni8xwxjhgekjmg0m8bb6nv,0,44.2,25.4,2022-09-09T19:01:13.798Z,2022-09-09T19:01:16Z,3767476805,286,,3767476825,233,21,3767476803,56,Back,,,,,,,,,,,,,,,,c99gqg4cu9eqy5yu8fga71vit,L. Condon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599257,21,7,1,0,54,ad9ip2f3tijbv4nqaayyqqkee,0,55.8,74.6,2022-09-09T19:01:13.799Z,2022-09-09T19:01:16Z,3767476819,233,7,3767476713,56,Center,3767476715,285,,,,,,,,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599285,8,1,1,0,56,dgpni8xwxjhgekjmg0m8bb6nv,1,42,23.7,2022-09-09T19:01:15.904Z,2022-09-09T19:01:16Z,3767476843,141,6.5,3767476839,56,Back,3767476847,213,4.7,3767476841,140,41.8,3767476845,212,11.7,,,,,,,,,,c99gqg4cu9eqy5yu8fga71vit,L. Condon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599291,9,1,1,0,57,dgpni8xwxjhgekjmg0m8bb6nv,1,41.8,6.5,2022-09-09T19:01:16.488Z,2022-09-09T19:01:17Z,3767476881,212,10.5,3767476879,141,16.1,3767476877,140,34.0,3767476883,213,2.5,3767476875,56,Back,,,,,,,,,,q195fj3dlx9i3r0zno98nhuc,A. Donnary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599299,10,1,1,0,58,dgpni8xwxjhgekjmg0m8bb6nv,0,34,16.1,2022-09-09T19:01:17.608Z,2022-09-09T19:01:23Z,3767476903,140,55.7,3767476907,212,22.8,3767476909,213,0.1,3767476905,141,18.5,3767476901,56,Right,,,,,,,,,,c99gqg4cu9eqy5yu8fga71vit,L. Condon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599295,22,49,1,0,58,ad9ip2f3tijbv4nqaayyqqkee,1,48,78.4,2022-09-09T19:01:17.808Z,2022-09-09T19:01:17Z,,,,,,,,,,,,,,,,,,,,,,,,,1s08dn7n3b5ctyion3u61hisq,L. Fazer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599323,23,1,1,0,59,ad9ip2f3tijbv4nqaayyqqkee,1,46.3,75.9,2022-09-09T19:01:18.264Z,2022-09-09T19:01:19Z,3767477055,213,2.4,3767477049,140,38.5,3767477051,141,87.7,3767477047,56,Back,3767477053,212,11.5,,,,,,,,,,1s08dn7n3b5ctyion3u61hisq,L. Fazer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599337,24,1,1,1,0,ad9ip2f3tijbv4nqaayyqqkee,1,37.6,85.4,2022-09-09T19:01:19.536Z,2022-09-09T19:01:21Z,3767477145,56,Back,3767477147,140,31.8,3767477153,213,4.5,3767477151,212,33.9,3767477155,1,,3767477149,141,36.3,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599357,25,1,1,1,2,ad9ip2f3tijbv4nqaayyqqkee,1,31.3,34.9,2022-09-09T19:01:21.863Z,2022-09-09T19:01:26Z,3767477267,141,11.1,3767477265,140,45.7,3767477263,56,Back,3767477269,212,22.1,3767477271,213,5.5,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599383,26,1,1,1,7,ad9ip2f3tijbv4nqaayyqqkee,0,55.2,10.6,2022-09-09T19:01:26.385Z,2022-09-09T19:08:12Z,3767477433,140,77.6,3767477439,213,0.5,3767477429,155,,3767477437,212,27.2,3767477435,141,30.7,3767477431,56,Center,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599387,27,43,1,1,12,ad9ip2f3tijbv4nqaayyqqkee,1,0,0,2022-09-09T19:01:31.152Z,2022-09-09T19:01:36Z,3767477455,56,Center,3767477637,144,50,3767477457,286,0,,,,,,,,,,,,,,,,c7yhj2xdx8l773wfswykl9hat,R. Bachmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599389,11,49,1,1,12,dgpni8xwxjhgekjmg0m8bb6nv,1,9.5,57.5,2022-09-09T19:01:31.648Z,2022-09-09T19:08:06Z,,,,,,,,,,,,,,,,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599457,12,3,1,1,13,dgpni8xwxjhgekjmg0m8bb6nv,1,12.2,45,2022-09-09T19:01:32.662Z,2022-09-09T19:08:10Z,3767477875,233,28,3767477861,56,Back,3767477863,285,,,,,,,,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599407,28,45,1,1,13,ad9ip2f3tijbv4nqaayyqqkee,0,87.8,55,2022-09-09T19:01:32.662Z,2022-09-09T19:01:40Z,3767477545,286,,3767477897,233,12,3767477543,56,Center,,,,,,,,,,,,,,,,ayu3raszdeuo9vif7i2nfl7md,L. Martens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599497,13,1,1,1,20,dgpni8xwxjhgekjmg0m8bb6nv,1,22.4,7,2022-09-09T19:01:39.356Z,2022-09-09T19:08:08Z,3767478097,141,24.9,3767478093,56,Back,3767478101,213,1.1,3767478095,140,28.5,3767478099,212,13.8,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599515,14,1,1,1,23,dgpni8xwxjhgekjmg0m8bb6nv,0,31.3,31,2022-09-09T19:01:42.832Z,2022-09-09T19:08:09Z,3767478191,56,Back,3767478201,213,1.1,3767478195,141,65.4,3767478193,140,44.0,3767478197,212,26.9,,,,,,,,,,q195fj3dlx9i3r0zno98nhuc,A. Donnary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599525,29,8,1,1,26,ad9ip2f3tijbv4nqaayyqqkee,1,54.3,36,2022-09-09T19:01:45.408Z,2022-09-09T19:01:45Z,3767478235,56,Center,,,,,,,,,,,,,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599549,30,1,1,1,28,ad9ip2f3tijbv4nqaayyqqkee,0,60.4,49.1,2022-09-09T19:01:47.975Z,2022-09-09T19:01:49Z,3767478353,212,7.2,3767478347,56,Center,3767478351,141,47.3,3767478349,140,67.2,3767478355,213,6.1,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599559,15,49,1,1,31,dgpni8xwxjhgekjmg0m8bb6nv,1,30.6,52.8,2022-09-09T19:01:50.624Z,2022-09-09T19:01:50Z,,,,,,,,,,,,,,,,,,,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599583,16,1,1,1,31,dgpni8xwxjhgekjmg0m8bb6nv,1,30.6,52.8,2022-09-09T19:01:50.952Z,2022-09-09T19:01:55Z,3767478547,213,1.3,3767478545,212,27.3,3767478541,140,36.9,3767478543,141,91.8,3767478539,56,Back,,,,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599587,17,1,1,1,36,dgpni8xwxjhgekjmg0m8bb6nv,0,36.9,91.8,2022-09-09T19:01:55.217Z,2022-09-09T19:02:02Z,3767478567,141,22.2,3767478573,1,,3767478559,155,,3767478565,140,79.6,3767478561,196,,3767478563,56,Center,3767478569,212,65.2,3767478571,213,5.5,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599613,31,49,1,1,39,ad9ip2f3tijbv4nqaayyqqkee,1,22.1,77.9,2022-09-09T19:01:58.479Z,2022-09-09T19:01:58Z,,,,,,,,,,,,,,,,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599643,32,1,1,1,41,ad9ip2f3tijbv4nqaayyqqkee,1,24.2,74.1,2022-09-09T19:02:00.167Z,2022-09-09T19:02:03Z,3767478805,140,28.1,3767478809,212,9.1,3767478803,56,Back,3767478807,141,62.1,3767478811,213,5.2,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599659,33,1,1,1,44,ad9ip2f3tijbv4nqaayyqqkee,1,29.7,56.9,2022-09-09T19:02:03.600Z,2022-09-09T19:02:06Z,3767478897,141,23.4,3767478891,140,37.3,3767478901,212,24.1,3767478887,56,Back,3767478905,213,5.0,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599677,34,1,1,1,47,ad9ip2f3tijbv4nqaayyqqkee,1,37.3,23.4,2022-09-09T19:02:06.592Z,2022-09-09T19:02:08Z,3767478977,56,Right,3767478983,212,19.2,3767478985,213,5.6,3767478981,141,5.0,3767478979,140,51.2,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599687,35,1,1,1,49,ad9ip2f3tijbv4nqaayyqqkee,0,54.2,4.3,2022-09-09T19:02:08.584Z,2022-09-09T19:02:11Z,3767479055,213,0.6,3767479165,236,,3767479049,140,56.6,3767479051,141,6.7,3767479167,233,18,3767479045,56,Right,3767479171,286,,3767479053,212,3.0,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599709,18,74,1,1,49,dgpni8xwxjhgekjmg0m8bb6nv,1,39.5,96,2022-09-09T19:02:08.585Z,2022-09-09T19:07:56Z,3767479185,233,35,3767479149,56,Back,3767479151,285,,,,,,,,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599737,19,5,1,1,51,dgpni8xwxjhgekjmg0m8bb6nv,0,47.2,102,2022-09-09T19:02:10.680Z,2022-09-09T19:02:56Z,3767479337,233,36,3767479301,56,Back,3767479303,347,,,,,,,,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599705,36,5,1,1,51,ad9ip2f3tijbv4nqaayyqqkee,1,52.8,-2,2022-09-09T19:02:10.680Z,2022-09-09T19:02:13Z,3767479141,56,Right,3767479143,347,,3767479333,233,19,,,,,,,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599829,37,1,1,2,4,ad9ip2f3tijbv4nqaayyqqkee,1,46.3,0,2022-09-09T19:02:23.512Z,2022-09-09T19:02:25Z,3767479813,141,12.5,3767479807,107,,3767479809,56,Back,3767479817,213,1.8,3767479815,212,9.9,3767479811,140,44.2,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599837,38,1,1,2,5,ad9ip2f3tijbv4nqaayyqqkee,1,44.2,12.5,2022-09-09T19:02:24.992Z,2022-09-09T19:02:25Z,3767479863,141,4.0,3767479867,213,4.0,3767479859,56,Back,3767479861,140,39.6,3767479865,212,7.5,,,,,,,,,,1s08dn7n3b5ctyion3u61hisq,L. Fazer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599841,39,1,1,2,6,ad9ip2f3tijbv4nqaayyqqkee,1,39.6,4,2022-09-09T19:02:25.768Z,2022-09-09T19:02:27Z,3767479883,56,Back,3767479889,212,13.0,3767479891,213,1.7,3767479887,141,23.0,3767479885,140,38.3,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457599881,40,1,1,2,8,ad9ip2f3tijbv4nqaayyqqkee,1,40.2,21.5,2022-09-09T19:02:27.328Z,2022-09-09T19:02:30Z,3767480057,212,25.0,3767480053,140,47.2,3767480051,56,Back,3767480059,213,1.3,3767480055,141,56.6,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
