id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value
2524392681,6,49,1,0,9,9s9jvki6htleffykj88qcpwpy,1,72.1,70.6,2023-03-25T12:45:57.365Z,2023-03-25T12:45:57Z,,,,,,,,,,,,,,,,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392687,7,1,1,0,9,9s9jvki6htleffykj88qcpwpy,1,72.1,70.6,2023-03-25T12:45:57.477Z,2023-03-25T12:45:59Z,4122626983,212,11.0,4122626979,140,66.1,4122626985,213,2.2,4122626977,56,Left,4122626981,141,83.9,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392697,8,1,1,0,10,9s9jvki6htleffykj88qcpwpy,1,66.1,83.9,2023-03-25T12:45:59.013Z,2023-03-25T12:46:00Z,4122627013,140,56.4,4122627011,56,Center,4122627019,213,3.8,4122627017,212,13.4,4122627015,141,71.2,,,,,,,,,,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392713,9,1,1,0,11,9s9jvki6htleffykj88qcpwpy,1,56.4,71.2,2023-03-25T12:45:59.973Z,2023-03-25T12:46:02Z,4122627093,213,1.3,4122627091,212,16.9,4122627087,140,60.1,4122627089,141,95.4,4122627085,56,Left,,,,,,,,,,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392737,10,1,1,0,14,9s9jvki6htleffykj88qcpwpy,1,56.7,96.2,2023-03-25T12:46:02.821Z,2023-03-25T12:46:08Z,4122627195,140,49.7,4122627199,212,31.6,4122627197,141,51.0,4122627193,56,Back,4122627201,213,4.5,,,,,,,,,,50ph0tkxvrb3syo76y5bjbcut,A. Pierre-Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392747,11,1,1,0,19,9s9jvki6htleffykj88qcpwpy,0,58.9,41.8,2023-03-25T12:46:08.102Z,2023-03-25T12:46:11Z,4122627263,213,0.8,4122627259,141,80.0,4122627255,56,Left,4122627261,212,37.4,4122627265,1,,4122627253,155,,4122627257,140,84.5,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392769,6,1,1,0,23,axvm5zg0mk4bp06wpec9vw27e,1,12.1,26.1,2023-03-25T12:46:12.061Z,2023-03-25T12:46:15Z,4122627359,141,15.9,4122627363,213,5.9,4122627355,56,Back,4122627361,212,17.0,4122627353,3,,4122627357,140,26.9,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392771,7,49,1,0,26,axvm5zg0mk4bp06wpec9vw27e,1,26.9,15.9,2023-03-25T12:46:15.213Z,2023-03-25T12:46:41Z,,,,,,,,,,,,,,,,,,,,,,,,,desenv3bwtw96iiwqb1gnvth,R. Lavaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392775,8,1,1,0,27,axvm5zg0mk4bp06wpec9vw27e,0,26.9,15.9,2023-03-25T12:46:15.516Z,2023-03-25T12:46:38Z,4122627383,140,24.6,4122627385,141,17.3,4122627389,213,2.8,4122627387,212,2.6,4122627381,56,Back,,,,,,,,,,desenv3bwtw96iiwqb1gnvth,R. Lavaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392783,9,61,1,0,29,axvm5zg0mk4bp06wpec9vw27e,1,24.6,17.3,2023-03-25T12:46:17.556Z,2023-03-25T12:46:34Z,4122627429,56,Back,,,,,,,,,,,,,,,,,,,,,,9k4n3testzamjmqoda5g4k3x1,María Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392785,12,61,1,0,29,9s9jvki6htleffykj88qcpwpy,1,68.2,72.3,2023-03-25T12:46:17.717Z,2023-03-25T12:46:17Z,4122627431,56,Center,,,,,,,,,,,,,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392797,13,49,1,0,31,9s9jvki6htleffykj88qcpwpy,1,83,86.2,2023-03-25T12:46:19.606Z,2023-03-25T12:46:19Z,,,,,,,,,,,,,,,,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392801,14,1,1,0,31,9s9jvki6htleffykj88qcpwpy,1,83,86.2,2023-03-25T12:46:19.749Z,2023-03-25T12:46:21Z,4122627493,141,75.6,4122627497,213,3.8,4122627489,56,Center,4122627495,212,11.4,4122627491,140,74.6,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392811,15,1,1,0,32,9s9jvki6htleffykj88qcpwpy,0,75.4,74.2,2023-03-25T12:46:20.917Z,2023-03-25T12:46:23Z,4122627553,140,95.7,4122627555,141,41.6,4122627557,212,30.8,4122627559,213,5.5,4122627551,56,Center,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392819,10,52,1,0,36,axvm5zg0mk4bp06wpec9vw27e,1,5.8,50.4,2023-03-25T12:46:24.333Z,2023-03-25T12:46:24Z,,,,,,,,,,,,,,,,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392841,11,1,1,0,42,axvm5zg0mk4bp06wpec9vw27e,1,12.2,44.6,2023-03-25T12:46:30.369Z,2023-03-25T12:46:33Z,4122627695,212,21.2,4122627691,140,32.3,4122627687,123,,4122627693,141,41.8,4122627697,213,6.2,4122627689,56,Back,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392845,12,50,1,0,44,axvm5zg0mk4bp06wpec9vw27e,1,32.9,42.6,2023-03-25T12:46:33.294Z,2023-03-25T12:46:35Z,4122627707,285,,4122627705,56,Back,4122627721,233,16,,,,,,,,,,,,,,,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392847,16,7,1,0,44,9s9jvki6htleffykj88qcpwpy,0,67.1,57.4,2023-03-25T12:46:33.295Z,2023-03-25T12:46:34Z,4122627713,233,12,4122627717,286,,4122627709,56,Center,,,,,,,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392855,13,1,1,0,46,axvm5zg0mk4bp06wpec9vw27e,1,35.2,60,2023-03-25T12:46:34.351Z,2023-03-25T12:46:38Z,4122627773,213,1.2,4122627769,141,90.8,4122627767,140,42.1,4122627765,56,Back,4122627771,212,22.2,,,,,,,,,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392869,14,1,1,0,50,axvm5zg0mk4bp06wpec9vw27e,1,53.7,81.8,2023-03-25T12:46:38.381Z,2023-03-25T12:46:42Z,4122627855,141,94.8,4122627859,213,0.8,4122627857,212,12.9,4122627851,56,Left,4122627853,140,62.6,,,,,,,,,,9k4n3testzamjmqoda5g4k3x1,María Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392877,15,1,1,0,53,axvm5zg0mk4bp06wpec9vw27e,1,57.9,92.1,2023-03-25T12:46:42.013Z,2023-03-25T12:46:45Z,4122627893,140,45.7,4122627903,213,3.4,4122627895,141,86.8,4122627899,212,13.3,4122627889,56,Back,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392899,16,1,1,0,56,axvm5zg0mk4bp06wpec9vw27e,1,45.7,86.8,2023-03-25T12:46:45.213Z,2023-03-25T12:46:49Z,4122628003,56,Left,4122628007,141,82.1,4122628011,213,6.1,4122628009,212,18.3,4122628005,140,62.9,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392903,17,1,1,1,0,axvm5zg0mk4bp06wpec9vw27e,0,72.2,92.3,2023-03-25T12:46:49.021Z,2023-03-25T12:46:51Z,4122628021,140,75.4,4122628039,233,17,4122628025,212,3.9,4122628029,213,5.8,4122628043,286,,4122628037,236,,4122628019,56,Left,4122628023,141,89.4,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392905,17,74,1,1,0,9s9jvki6htleffykj88qcpwpy,1,29.9,5.3,2023-03-25T12:46:49.022Z,2023-03-25T13:07:13Z,4122628035,285,,4122628033,56,Back,4122628049,233,17,,,,,,,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392917,18,61,1,1,7,axvm5zg0mk4bp06wpec9vw27e,1,75.2,95.1,2023-03-25T12:46:55.895Z,2023-03-25T12:54:03Z,4122628111,56,Left,,,,,,,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392931,18,5,1,1,7,9s9jvki6htleffykj88qcpwpy,1,25.2,-1.5,2023-03-25T12:46:55.990Z,2023-03-25T12:53:24Z,4122628171,233,19,4122628165,56,Back,4122628167,347,,,,,,,,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392925,19,5,1,1,7,axvm5zg0mk4bp06wpec9vw27e,0,74.8,101.5,2023-03-25T12:46:55.990Z,2023-03-25T13:01:40Z,4122628145,347,,4122628183,233,18,4122628143,56,Left,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392935,19,1,1,1,9,9s9jvki6htleffykj88qcpwpy,1,24.5,0,2023-03-25T12:46:57.990Z,2023-03-25T12:46:59Z,4122628203,213,0.5,4122628197,140,34.0,4122628199,141,6.2,4122628195,56,Back,4122628201,212,11.2,4122628193,107,,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392941,20,1,1,1,11,9s9jvki6htleffykj88qcpwpy,0,33.4,7,2023-03-25T12:46:59.974Z,2023-03-25T12:47:01Z,4122628251,213,0.9,4122628237,56,Back,4122628241,140,38.3,4122628245,141,16.1,4122628233,168,,4122628249,212,8.0,,,,,,,bgdtaffohtcawxastd6cy5g16,Y. Mzé Issa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392951,20,49,1,1,12,axvm5zg0mk4bp06wpec9vw27e,1,65.9,73.9,2023-03-25T12:47:01.262Z,2023-03-25T12:47:01Z,,,,,,,,,,,,,,,,,,,,,,,,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392959,21,1,1,1,13,axvm5zg0mk4bp06wpec9vw27e,1,65.9,73.9,2023-03-25T12:47:01.501Z,2023-03-25T12:47:03Z,4122628331,212,8.5,4122628329,141,61.8,4122628325,56,Center,4122628327,140,67.9,4122628333,213,5.0,,,,,,,,,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392963,22,1,1,1,15,axvm5zg0mk4bp06wpec9vw27e,1,67.7,61.8,2023-03-25T12:47:03.373Z,2023-03-25T12:47:04Z,4122628351,56,Center,4122628357,212,8.9,4122628359,213,2.9,4122628355,141,65.5,4122628353,140,59.6,,,,,,,,,,desenv3bwtw96iiwqb1gnvth,R. Lavaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392975,23,1,1,1,16,axvm5zg0mk4bp06wpec9vw27e,1,55.4,65.2,2023-03-25T12:47:04.685Z,2023-03-25T12:47:08Z,4122628405,212,23.7,4122628401,140,55.2,4122628399,56,Center,4122628403,141,30.4,4122628407,213,4.7,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392977,24,1,1,1,19,axvm5zg0mk4bp06wpec9vw27e,0,56.4,21.5,2023-03-25T12:47:08.077Z,2023-03-25T12:47:09Z,4122628419,213,5.5,4122628417,212,10.9,4122628415,141,10.6,4122628411,56,Right,4122628413,140,64.0,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392987,21,8,1,1,22,9s9jvki6htleffykj88qcpwpy,1,36.2,95.6,2023-03-25T12:47:10.918Z,2023-03-25T12:47:11Z,4122628473,56,Back,,,,,,,,,,,,,,,,,,,,,,50ph0tkxvrb3syo76y5bjbcut,A. Pierre-Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392989,22,5,1,1,23,9s9jvki6htleffykj88qcpwpy,0,44.3,101.8,2023-03-25T12:47:11.678Z,2023-03-25T13:01:41Z,4122628505,233,25,4122628479,347,,4122628477,56,Back,,,,,,,,,,,,,,,,50ph0tkxvrb3syo76y5bjbcut,A. Pierre-Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392995,25,5,1,1,23,axvm5zg0mk4bp06wpec9vw27e,1,55.7,-1.8,2023-03-25T12:47:11.678Z,2023-03-25T12:47:13Z,4122628483,56,Right,4122628501,233,22,4122628485,347,,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393015,26,1,1,1,27,axvm5zg0mk4bp06wpec9vw27e,1,55.7,0,2023-03-25T12:47:15.517Z,2023-03-25T12:47:19Z,4122628625,213,1.2,4122628621,141,13.4,4122628619,140,59.0,4122628623,212,11.0,4122628617,56,Right,4122628615,107,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393019,27,3,1,1,31,axvm5zg0mk4bp06wpec9vw27e,0,59,13.4,2023-03-25T12:47:19.517Z,2023-03-25T12:47:20Z,4122628639,286,,4122628637,56,Right,4122628645,211,,,,,,,,,,,,,,,,,desenv3bwtw96iiwqb1gnvth,R. Lavaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393029,23,4,1,1,35,9s9jvki6htleffykj88qcpwpy,1,37.2,75.4,2023-03-25T12:47:23.772Z,2023-03-25T12:47:26Z,4122628703,286,,4122628697,295,,4122628701,152,,4122628695,13,,4122628699,56,Back,4122628725,233,28,,,,,,,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393031,28,4,1,1,35,axvm5zg0mk4bp06wpec9vw27e,0,62.8,24.6,2023-03-25T12:47:23.773Z,2023-03-25T12:47:26Z,4122628715,13,,4122628723,285,,4122628717,295,,4122628719,56,Center,4122628729,233,23,4122628721,152,,,,,,,,desenv3bwtw96iiwqb1gnvth,R. Lavaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393049,24,1,1,1,42,9s9jvki6htleffykj88qcpwpy,1,35.4,75.6,2023-03-25T12:47:30.870Z,2023-03-25T12:47:32Z,4122628853,56,Back,4122628849,5,,4122628861,213,4.5,4122628857,141,44.9,4122628855,140,30.2,4122628859,212,21.6,4122628851,152,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393059,25,1,1,1,44,9s9jvki6htleffykj88qcpwpy,1,30.4,42.1,2023-03-25T12:47:32.710Z,2023-03-25T12:47:36Z,4122628921,140,33.9,4122628925,212,19.3,4122628927,213,4.9,4122628919,56,Back,4122628923,141,14.3,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393063,26,1,1,1,47,9s9jvki6htleffykj88qcpwpy,1,36.1,14.1,2023-03-25T12:47:36.118Z,2023-03-25T12:47:38Z,4122628933,56,Back,4122628943,213,5.7,4122628937,141,3.2,4122628939,212,12.9,4122628935,140,46.2,,,,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393081,27,1,1,1,49,9s9jvki6htleffykj88qcpwpy,1,46.2,3.2,2023-03-25T12:47:38.022Z,2023-03-25T12:47:42Z,4122629021,56,Back,4122629025,141,19.7,4122629029,213,2.4,4122629027,212,16.3,4122629023,140,35.0,,,,,,,,,,bgdtaffohtcawxastd6cy5g16,Y. Mzé Issa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393095,28,1,1,1,53,9s9jvki6htleffykj88qcpwpy,1,35,19.7,2023-03-25T12:47:41.958Z,2023-03-25T12:47:44Z,4122629105,213,2.3,4122629101,141,50.0,4122629097,56,Back,4122629099,140,16.5,4122629103,212,28.3,,,,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393121,29,1,1,1,56,9s9jvki6htleffykj88qcpwpy,1,15.9,49.9,2023-03-25T12:47:44.838Z,2023-03-25T12:47:49Z,4122629191,140,26.5,4122629195,212,21.4,4122629193,141,76.7,4122629189,56,Back,4122629197,213,1.0,,,,,,,,,,dtl2shnzdg739pkag6fplb42y,M. Sieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393133,30,1,1,2,1,9s9jvki6htleffykj88qcpwpy,0,32.9,85.7,2023-03-25T12:47:49.799Z,2023-03-25T12:47:52Z,4122629273,1,,4122629269,212,42.8,4122629265,140,73.6,4122629261,155,,4122629263,56,Left,4122629271,213,0.0,4122629267,141,87.4,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393143,29,49,1,2,5,axvm5zg0mk4bp06wpec9vw27e,1,29.9,11.7,2023-03-25T12:47:53.901Z,2023-03-25T12:47:54Z,,,,,,,,,,,,,,,,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
