id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/12/value,qualifier/9/value,qualifier/11/value
2488589769,9,1,1,0,22,2w4xxgpg4t4h5b3yl74egastz,1,43.6,93.9,2022-12-02T17:00:43.096Z,2022-12-02T17:00:45Z,3931418615,140,35.2,3931418613,56,Back,3931418619,212,9.0,3931418617,141,91.1,3931418621,213,3.4,,,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589771,10,1,1,0,24,2w4xxgpg4t4h5b3yl74egastz,1,35.4,91.5,2022-12-02T17:00:45.224Z,2022-12-02T17:00:48Z,3931418631,141,85.9,3931418625,155,,3931418635,213,6.0,3931418633,212,12.7,3931418629,140,46.9,3931418627,56,Back,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589773,11,1,1,0,27,2w4xxgpg4t4h5b3yl74egastz,1,45.3,87.2,2022-12-02T17:00:48.760Z,2022-12-02T17:00:50Z,3931418647,213,4.0,3931418643,141,77.0,3931418645,212,9.5,3931418639,56,Back,3931418641,140,39.1,,,,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589775,12,1,1,0,29,2w4xxgpg4t4h5b3yl74egastz,1,39.1,77,2022-12-02T17:00:50.392Z,2022-12-02T17:00:53Z,3931418659,213,3.9,3931418651,56,Back,3931418657,212,19.2,3931418655,141,57.3,3931418653,140,26.0,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589777,13,1,1,0,32,2w4xxgpg4t4h5b3yl74egastz,1,26.5,55.5,2022-12-02T17:00:53.832Z,2022-12-02T17:00:57Z,3931418667,141,22.5,3931418669,212,22.8,3931418671,213,4.9,3931418665,140,30.4,3931418663,56,Back,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589779,14,1,1,0,36,2w4xxgpg4t4h5b3yl74egastz,0,34,17.7,2022-12-02T17:00:57.592Z,2022-12-02T17:00:59Z,3931418683,213,0.3,3931418675,56,Center,3931418681,212,18.8,3931418679,141,26.4,3931418677,140,51.0,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589781,3,8,1,0,38,97jxqfbi28yoeedjbbw5xqhyi,1,51,73.6,2022-12-02T17:00:59.827Z,2022-12-02T17:00:59Z,3931418685,56,Center,,,,,,,,,,,,,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589783,15,1,1,0,39,2w4xxgpg4t4h5b3yl74egastz,1,53.1,21.6,2022-12-02T17:01:01.016Z,2022-12-02T17:01:02Z,3931418687,56,Center,3931418691,141,28.9,3931418695,213,0.8,3931418693,212,6.7,3931418689,140,57.4,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589785,16,1,1,0,41,2w4xxgpg4t4h5b3yl74egastz,0,57.6,27.9,2022-12-02T17:01:02.712Z,2022-12-02T17:01:42Z,3931418699,56,Right,3931418705,212,12.4,3931418703,141,11.3,3931418701,140,62.5,3931418707,213,5.1,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589787,4,8,1,0,44,97jxqfbi28yoeedjbbw5xqhyi,1,33.3,88.3,2022-12-02T17:01:05.344Z,2022-12-02T17:01:05Z,3931418709,56,Back,,,,,,,,,,,,,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589789,5,5,1,0,45,97jxqfbi28yoeedjbbw5xqhyi,0,39.2,101.2,2022-12-02T17:01:06.608Z,2022-12-02T17:01:08Z,3931418725,233,17,3931418711,56,Back,3931418713,347,,,,,,,,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589791,17,5,1,0,45,2w4xxgpg4t4h5b3yl74egastz,1,60.8,-1.2,2022-12-02T17:01:06.608Z,2022-12-02T17:11:27Z,3931418719,233,5,3931418715,56,Right,3931418717,347,,,,,,,,,,,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589797,18,1,1,0,47,2w4xxgpg4t4h5b3yl74egastz,1,60.1,0,2022-12-02T17:01:08.648Z,2022-12-02T17:01:10Z,3931418755,140,54.4,3931418753,56,Right,3931418761,213,2.4,3931418759,212,8.0,3931418751,107,,3931418757,141,6.7,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589799,19,1,1,0,49,2w4xxgpg4t4h5b3yl74egastz,0,54.4,6.7,2022-12-02T17:01:10.600Z,2022-12-02T17:01:17Z,3931418767,140,59.3,3931418769,141,5.3,3931418771,212,5.2,3931418765,56,Right,3931418773,213,6.1,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589801,6,8,1,0,51,97jxqfbi28yoeedjbbw5xqhyi,1,39.6,94.4,2022-12-02T17:01:12.401Z,2022-12-02T17:01:12Z,3931418775,56,Back,,,,,,,,,,,,,,,,,,,,,,8ls23zdsn7vn3bsx8o3gzwrh0,A. Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589803,7,5,1,0,52,97jxqfbi28yoeedjbbw5xqhyi,0,47.8,101.6,2022-12-02T17:01:13.408Z,2022-12-02T17:01:15Z,3931418777,56,Back,3931418779,347,,3931418789,233,20,,,,,,,,,,,,,,,,8ls23zdsn7vn3bsx8o3gzwrh0,A. Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589805,20,5,1,0,52,2w4xxgpg4t4h5b3yl74egastz,1,52.2,-1.6,2022-12-02T17:01:13.408Z,2022-12-02T17:11:27Z,3931418781,56,Right,3931418783,347,,3931418785,233,7,,,,,,,,,,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589807,21,1,1,0,57,2w4xxgpg4t4h5b3yl74egastz,1,54,0,2022-12-02T17:01:18.648Z,2022-12-02T17:01:20Z,3931418805,213,0.7,3931418803,212,16.1,3931418795,107,,3931418801,141,14.9,3931418799,140,65.3,3931418797,56,Right,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589813,22,1,1,0,58,2w4xxgpg4t4h5b3yl74egastz,1,65.3,14.9,2022-12-02T17:01:19.928Z,2022-12-02T17:01:21Z,3931418837,213,5.5,3931418831,140,70.7,3931418833,141,7.1,3931418829,56,Right,3931418835,212,7.8,,,,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589815,23,1,1,1,0,2w4xxgpg4t4h5b3yl74egastz,0,71.2,6.7,2022-12-02T17:01:21.656Z,2022-12-02T17:01:22Z,3931418849,213,0.6,3931418841,56,Right,3931418845,141,10.7,3931418843,140,74.7,3931418847,212,4.6,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589817,8,49,1,1,2,97jxqfbi28yoeedjbbw5xqhyi,1,27.4,91.4,2022-12-02T17:01:23.281Z,2022-12-02T17:01:23Z,,,,,,,,,,,,,,,,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589821,9,1,1,1,2,97jxqfbi28yoeedjbbw5xqhyi,1,27.4,91.4,2022-12-02T17:01:23.329Z,2022-12-02T17:01:24Z,3931418871,213,5.5,3931418865,140,32.1,3931418863,56,Back,3931418869,212,7.1,3931418867,141,83.8,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589823,10,1,1,1,3,97jxqfbi28yoeedjbbw5xqhyi,0,32.7,82.9,2022-12-02T17:01:24.480Z,2022-12-02T17:01:25Z,3931418881,212,2.7,3931418895,286,,3931418889,236,,3931418875,56,Back,3931418877,140,33.7,3931418879,141,86.6,3931418883,213,1.2,3931418891,233,24,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589825,24,74,1,1,3,2w4xxgpg4t4h5b3yl74egastz,1,66.8,13.7,2022-12-02T17:01:24.481Z,2022-12-02T17:23:25Z,3931418887,285,,3931418897,233,10,3931418885,56,Right,,,,,,,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589827,25,49,1,1,7,2w4xxgpg4t4h5b3yl74egastz,1,72.4,26.4,2022-12-02T17:01:28.040Z,2022-12-02T17:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,7xb0niqg08hrxk8i2nq8zvfth,N. Mondésir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589829,26,1,1,1,7,2w4xxgpg4t4h5b3yl74egastz,1,72.4,26.4,2022-12-02T17:01:28.088Z,2022-12-02T17:01:29Z,3931418903,140,70.5,3931418905,141,37.0,3931418907,212,7.5,3931418901,56,Center,3931418909,213,1.8,,,,,,,,,,7xb0niqg08hrxk8i2nq8zvfth,N. Mondésir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589831,27,1,1,1,7,2w4xxgpg4t4h5b3yl74egastz,1,70.7,39.7,2022-12-02T17:01:28.984Z,2022-12-02T17:01:32Z,3931418921,213,1.7,3931418917,141,58.5,3931418919,212,12.9,3931418913,56,Center,3931418915,140,69.0,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589833,28,1,1,1,11,2w4xxgpg4t4h5b3yl74egastz,0,74,74.5,2022-12-02T17:01:32.232Z,2022-12-02T17:01:32Z,3931418927,56,Center,3931418925,155,,3931418931,141,60.2,3931418929,140,89.9,3931418933,212,19.3,3931418935,213,5.8,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589837,11,12,1,1,13,97jxqfbi28yoeedjbbw5xqhyi,1,13.9,55.4,2022-12-02T17:01:34.176Z,2022-12-02T17:01:34Z,3931418955,141,24.4,3931418961,15,,3931418953,140,18.9,3931418959,213,5.0,3931418951,56,Back,3931418957,212,21.7,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589843,12,49,1,1,16,97jxqfbi28yoeedjbbw5xqhyi,1,15.6,24.3,2022-12-02T17:01:37.681Z,2022-12-02T17:01:37Z,,,,,,,,,,,,,,,,,,,,,,,,,996uvthtn0ho4doic5mcty6z9,B. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589863,13,1,1,1,16,97jxqfbi28yoeedjbbw5xqhyi,1,15.6,24.3,2022-12-02T17:01:37.744Z,2022-12-02T17:01:46Z,3931419077,213,5.7,3931419069,56,Back,3931419071,140,31.8,3931419075,212,20.0,3931419073,141,8.9,,,,,,,,,,996uvthtn0ho4doic5mcty6z9,B. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589867,14,50,1,1,25,97jxqfbi28yoeedjbbw5xqhyi,1,66.4,3.1,2022-12-02T17:01:46.720Z,2022-12-02T17:01:47Z,3931419087,286,,3931419105,233,29,3931419085,56,Right,,,,,,,,,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589865,29,7,1,1,25,2w4xxgpg4t4h5b3yl74egastz,0,33.6,96.9,2022-12-02T17:01:46.721Z,2022-12-02T17:01:47Z,3931419083,285,,3931419081,56,Back,3931419101,233,14,,,,,,,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589879,15,2,1,1,27,97jxqfbi28yoeedjbbw5xqhyi,1,73.5,2.6,2022-12-02T17:01:48.656Z,2022-12-02T17:01:52Z,3931419147,140,89.1,3931419149,141,3.7,3931419145,56,Right,3931419143,7,1jlc387u7fdpnnus9nlsb179w,,,,,,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589881,30,55,1,1,27,2w4xxgpg4t4h5b3yl74egastz,1,10.9,62.4,2022-12-02T17:01:48.657Z,2022-12-02T17:26:58Z,,,,,,,,,,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589917,31,1,1,1,46,2w4xxgpg4t4h5b3yl74egastz,1,15.3,57.2,2022-12-02T17:02:07.722Z,2022-12-02T17:02:09Z,3931419337,241,,3931419347,213,5.1,3931419343,141,31.0,3931419335,5,,3931419345,212,19.0,3931419341,140,21.5,3931419339,56,Back,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589919,32,1,1,1,48,2w4xxgpg4t4h5b3yl74egastz,1,18.9,28.9,2022-12-02T17:02:09.577Z,2022-12-02T17:02:11Z,3931419357,212,12.6,3931419351,56,Back,3931419359,213,5.2,3931419353,140,24.8,3931419355,141,12.8,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589925,33,1,1,1,50,2w4xxgpg4t4h5b3yl74egastz,1,24.8,12.8,2022-12-02T17:02:11.432Z,2022-12-02T17:02:14Z,3931419383,56,Back,3931419385,140,20.3,3931419391,213,2.1,3931419389,212,9.8,3931419387,141,25.5,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589935,34,1,1,1,53,2w4xxgpg4t4h5b3yl74egastz,1,22.1,27.7,2022-12-02T17:02:14.472Z,2022-12-02T17:02:18Z,3931419421,56,Back,3931419429,213,1.6,3931419427,212,16.2,3931419423,140,21.5,3931419425,141,51.5,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589937,35,1,1,1,57,2w4xxgpg4t4h5b3yl74egastz,1,25.9,49.9,2022-12-02T17:02:18.601Z,2022-12-02T17:02:21Z,3931419447,213,4.6,3931419443,141,30.6,3931419445,212,13.2,3931419441,140,24.7,3931419439,56,Back,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589945,36,1,1,2,0,2w4xxgpg4t4h5b3yl74egastz,1,27.8,22.4,2022-12-02T17:02:21.753Z,2022-12-02T17:02:25Z,3931419495,141,5.9,3931419505,213,5.0,3931419489,56,Back,3931419493,140,30.6,3931419501,212,11.6,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589953,37,1,1,2,3,2w4xxgpg4t4h5b3yl74egastz,1,32.7,13.5,2022-12-02T17:02:25.017Z,2022-12-02T17:02:27Z,3931419537,56,Back,3931419539,140,22.4,3931419541,141,26.2,3931419543,212,13.8,3931419545,213,2.5,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589971,38,1,1,2,6,2w4xxgpg4t4h5b3yl74egastz,1,23.3,27.9,2022-12-02T17:02:27.400Z,2022-12-02T17:02:30Z,3931419639,140,12.5,3931419641,141,47.9,3931419645,213,2.3,3931419643,212,17.7,3931419635,56,Back,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589983,39,1,1,2,9,2w4xxgpg4t4h5b3yl74egastz,1,13.1,52.4,2022-12-02T17:02:30.808Z,2022-12-02T17:02:35Z,3931419701,141,96.5,3931419703,212,34.3,3931419699,140,29.0,3931419705,213,1.1,3931419697,56,Back,3931419707,1,,,,,,,,eysw04bv1brzlph7v3w06sm39,L. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589989,40,1,1,2,14,2w4xxgpg4t4h5b3yl74egastz,0,29.6,97.2,2022-12-02T17:02:35.481Z,2022-12-02T17:02:46Z,3931419731,140,49.4,3931419735,212,23.7,3931419733,141,80.6,3931419729,56,Back,3931419727,155,,3931419737,213,5.8,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589993,16,49,1,2,16,97jxqfbi28yoeedjbbw5xqhyi,1,55.6,12.5,2022-12-02T17:02:37.601Z,2022-12-02T17:02:37Z,,,,,,,,,,,,,,,,,,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488589999,17,1,1,2,16,97jxqfbi28yoeedjbbw5xqhyi,1,55.6,12.5,2022-12-02T17:02:37.648Z,2022-12-02T17:02:39Z,3931419785,213,0.6,3931419783,212,5.8,3931419779,140,60.3,3931419777,56,Right,3931419781,141,17.0,,,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488590019,18,1,1,2,18,97jxqfbi28yoeedjbbw5xqhyi,1,61.2,18.3,2022-12-02T17:02:39.376Z,2022-12-02T17:02:44Z,3931419875,56,Right,3931419881,212,7.4,3931419877,140,68.2,3931419883,213,0.1,3931419879,141,19.1,,,,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488590023,19,1,1,2,23,97jxqfbi28yoeedjbbw5xqhyi,1,81,22.7,2022-12-02T17:02:44.656Z,2022-12-02T17:02:46Z,3931419911,141,7.3,3931419913,212,10.5,3931419909,140,80.9,3931419915,213,4.7,3931419907,56,Right,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
