id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2461801879,5,1,1,0,10,2gmv49xieg3zee2hx0lhcp17u,1,60.4,34.2,2022-09-18T10:46:47.703Z,2022-09-18T10:46:52Z,3789804571,213,5.3,3789804567,141,8.3,3789804563,56,Right,3789804565,140,71.4,3789804569,212,21.1,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801883,6,50,1,0,14,2gmv49xieg3zee2hx0lhcp17u,1,85.2,8.2,2022-09-18T10:46:52.519Z,2022-09-18T10:46:56Z,3789804585,56,Right,3789804587,286,,3789804725,233,7,,,,,,,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801909,7,7,1,0,14,drnln5nhp7dqype6j3upkoiqp,1,14.8,91.8,2022-09-18T10:46:52.520Z,2022-09-18T10:47:16Z,3789804703,56,Back,3789804717,233,6,3789804705,285,,,,,,,,,,,,,,,,,7alrgsdv6ycykqgigqizax39x,M. Léger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801911,8,49,1,0,17,drnln5nhp7dqype6j3upkoiqp,1,7.4,88.6,2022-09-18T10:46:55.003Z,2022-09-18T10:47:12Z,,,,,,,,,,,,,,,,,,,,,,,,,7alrgsdv6ycykqgigqizax39x,M. Léger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801921,9,12,1,0,18,drnln5nhp7dqype6j3upkoiqp,1,4.7,88.1,2022-09-18T10:46:55.731Z,2022-09-18T10:47:13Z,3789804745,56,Back,3789804749,141,100.0,3789804747,140,12.3,3789804751,212,12.3,3789804787,167,,3789804753,213,0.9,,,,,,,7alrgsdv6ycykqgigqizax39x,M. Léger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801953,7,5,1,0,18,2gmv49xieg3zee2hx0lhcp17u,1,84.9,-2,2022-09-18T10:46:56.423Z,2022-09-18T11:01:12Z,3789804939,347,,3789804937,56,Right,3789804961,233,10,,,,,,,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801925,10,5,1,0,18,drnln5nhp7dqype6j3upkoiqp,0,15.1,102,2022-09-18T10:46:56.423Z,2022-09-18T10:47:00Z,3789804977,233,7,3789804773,347,,3789804767,56,Back,,,,,,,,,,,,,,,,9i6rsrclokuoxbbepiw0xehre,M. Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802029,8,1,1,0,26,2gmv49xieg3zee2hx0lhcp17u,1,82.1,0,2022-09-18T10:47:03.967Z,2022-09-18T10:47:09Z,3789805335,140,91.8,3789805339,212,14.1,3789805333,56,Right,3789805337,141,12.3,3789805331,107,,3789805341,213,0.8,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802111,9,1,1,0,33,2gmv49xieg3zee2hx0lhcp17u,1,97.6,16.5,2022-09-18T10:47:11.368Z,2022-09-18T10:47:17Z,3789805781,213,2.0,3789805773,56,Center,3789805779,212,46.0,3789805777,141,76.6,3789805775,140,77.4,3789805771,155,,3789805783,1,,3789805769,2,,88n7oswbclrfxt277vp6vpgd0,Kelsey Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802173,10,1,1,0,39,2gmv49xieg3zee2hx0lhcp17u,1,75.5,73.3,2022-09-18T10:47:17.254Z,2022-09-18T10:47:21Z,3789806057,140,56.4,3789806059,141,45.5,3789806061,212,27.6,3789806055,56,Center,3789806063,213,3.9,,,,,,,,,,ah7sbrjt4lz1t4zww2l4sf1ex,L. Rueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802197,11,1,1,0,44,2gmv49xieg3zee2hx0lhcp17u,1,56.3,43.7,2022-09-18T10:47:21.695Z,2022-09-18T10:47:23Z,3789806153,213,5.5,3789806151,212,15.1,3789806147,140,66.0,3789806149,141,27.3,3789806145,56,Center,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802213,12,1,1,0,45,2gmv49xieg3zee2hx0lhcp17u,1,66,27.3,2022-09-18T10:47:23.150Z,2022-09-18T10:47:24Z,3789806231,56,Center,3789806233,140,57.0,3789806237,212,9.7,3789806239,213,3.4,3789806235,141,24.3,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802219,13,1,1,0,47,2gmv49xieg3zee2hx0lhcp17u,1,57,24.3,2022-09-18T10:47:24.670Z,2022-09-18T10:47:25Z,3789806279,212,13.5,3789806275,140,69.7,3789806281,213,6.1,3789806273,56,Center,3789806277,141,21.2,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802247,14,1,1,0,47,2gmv49xieg3zee2hx0lhcp17u,1,69.7,21.2,2022-09-18T10:47:25.263Z,2022-09-18T10:47:28Z,3789806429,213,3.6,3789806425,141,11.1,3789806427,212,15.8,3789806423,140,56.2,3789806421,56,Right,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802279,15,1,1,0,50,2gmv49xieg3zee2hx0lhcp17u,1,60.2,16.7,2022-09-18T10:47:27.935Z,2022-09-18T10:47:32Z,3789806613,141,3.5,3789806609,56,Right,3789806617,213,5.7,3789806615,212,15.6,3789806611,140,72.4,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802285,16,1,1,0,55,2gmv49xieg3zee2hx0lhcp17u,0,72.8,4.3,2022-09-18T10:47:32.623Z,2022-09-18T10:47:33Z,3789806663,213,0.9,3789806639,2,,3789806653,140,92.7,3789806665,1,,3789806657,141,41.8,3789806661,212,33.0,3789806649,56,Center,3789806643,155,,ah7sbrjt4lz1t4zww2l4sf1ex,L. Rueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802317,11,12,1,0,56,drnln5nhp7dqype6j3upkoiqp,1,12.4,53.7,2022-09-18T10:47:34.508Z,2022-09-18T10:47:36Z,3789806809,213,0.5,3789806805,141,64.5,3789806807,212,14.3,3789806803,140,24.1,3789806801,56,Back,3789806831,15,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802365,17,13,1,0,58,2gmv49xieg3zee2hx0lhcp17u,1,76.2,38,2022-09-18T10:47:36.159Z,2022-09-18T10:51:13Z,3789815647,103,15.3,3789807083,22,,3789807085,18,,3789815641,72,,3789815645,102,62.2,3789815653,230,99.1,3789815643,73,,3789815649,215,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,3789815655,231,48.4,3789807087,56,Center,3789815651,458,,,,,,,,,,,,,,,,,,,,,,
2461802327,12,5,1,0,59,drnln5nhp7dqype6j3upkoiqp,1,-1,42.3,2022-09-18T10:47:37.429Z,2022-09-18T10:51:29Z,3789806881,56,Back,3789816435,233,18,3789806883,346,,,,,,,,,,,,,,,,,3h1cw632st7suexo3fo6aremt,C. Perrault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802375,18,5,1,0,59,2gmv49xieg3zee2hx0lhcp17u,0,101,57.7,2022-09-18T10:47:37.429Z,2022-09-18T11:01:12Z,3789816439,233,12,3789807149,56,Center,3789807151,346,,,,,,,,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802441,13,1,1,1,10,drnln5nhp7dqype6j3upkoiqp,1,3.2,47.8,2022-09-18T10:47:48.277Z,2022-09-18T10:47:51Z,3789807453,140,14.7,3789807459,212,19.6,3789807457,141,70.5,3789807461,213,0.9,3789807451,56,Back,3789807467,237,,3789807449,124,,,,,3h1cw632st7suexo3fo6aremt,C. Perrault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802457,14,1,1,1,14,drnln5nhp7dqype6j3upkoiqp,1,24.4,70.6,2022-09-18T10:47:51.670Z,2022-09-18T10:47:53Z,3789807531,140,29.7,3789807529,56,Back,3789807537,213,5.2,3789807535,212,11.9,3789807533,141,55.2,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802471,15,1,1,1,15,drnln5nhp7dqype6j3upkoiqp,1,29.7,55.2,2022-09-18T10:47:53.197Z,2022-09-18T10:47:54Z,3789807591,141,69.3,3789807595,213,2.1,3789807589,140,23.9,3789807593,212,11.4,3789807587,56,Back,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802499,16,1,1,1,17,drnln5nhp7dqype6j3upkoiqp,1,23.8,69,2022-09-18T10:47:54.781Z,2022-09-18T10:47:59Z,3789807741,212,27.1,3789807743,213,4.5,3789807737,140,17.7,3789807739,141,30.3,3789807735,56,Back,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802523,17,1,1,1,21,drnln5nhp7dqype6j3upkoiqp,1,20.7,28.3,2022-09-18T10:47:59.038Z,2022-09-18T10:48:01Z,3789807849,140,34.1,3789807855,213,5.4,3789807851,141,4.9,3789807847,56,Back,3789807853,212,21.2,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802547,18,1,1,1,23,drnln5nhp7dqype6j3upkoiqp,1,34,5.6,2022-09-18T10:48:01.413Z,2022-09-18T10:48:04Z,3789807969,141,14.0,3789807963,56,Back,3789807971,212,8.8,3789807967,140,27.6,3789807973,213,2.4,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802559,19,1,1,1,26,drnln5nhp7dqype6j3upkoiqp,0,28.8,8.5,2022-09-18T10:48:04.390Z,2022-09-18T10:48:05Z,3789807993,155,,3789807997,140,63.6,3789807999,141,24.3,3789807995,56,Center,3789808003,213,0.3,3789808005,1,,3789808001,212,38.1,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802587,19,8,1,1,31,2gmv49xieg3zee2hx0lhcp17u,1,38.7,71.8,2022-09-18T10:48:09.174Z,2022-09-18T10:48:09Z,3789808145,56,Back,,,,,,,,,,,,,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802601,20,1,1,1,31,drnln5nhp7dqype6j3upkoiqp,1,58.7,11,2022-09-18T10:48:09.262Z,2022-09-18T10:48:10Z,3789808203,213,0.7,3789808201,212,9.9,3789808195,56,Right,3789808199,141,20.7,3789808197,140,65.7,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802631,21,1,1,1,32,drnln5nhp7dqype6j3upkoiqp,1,65.7,20.7,2022-09-18T10:48:10.262Z,2022-09-18T10:48:13Z,3789808341,213,5.8,3789808333,56,Right,3789808337,141,7.3,3789808339,212,21.0,3789808335,140,83.7,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802639,22,1,1,1,35,drnln5nhp7dqype6j3upkoiqp,0,83.7,7.3,2022-09-18T10:48:13.407Z,2022-09-18T10:48:14Z,3789808389,155,,3789808397,212,32.6,3789808395,141,54.8,3789808391,56,Center,3789808387,2,,3789808393,140,88.1,3789808401,1,,3789808399,213,1.4,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802707,20,1,1,1,41,2gmv49xieg3zee2hx0lhcp17u,1,13.8,37.4,2022-09-18T10:48:18.655Z,2022-09-18T10:48:20Z,3789808717,56,Back,3789808715,168,,3789808725,213,5.7,3789808721,141,19.8,3789808713,3,,3789808719,140,32.8,3789808723,212,23.3,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802713,21,49,1,1,42,2gmv49xieg3zee2hx0lhcp17u,1,34.7,18.3,2022-09-18T10:48:20.143Z,2022-09-18T10:48:20Z,,,,,,,,,,,,,,,,,,,,,,,,,88n7oswbclrfxt277vp6vpgd0,Kelsey Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802749,22,1,1,1,43,2gmv49xieg3zee2hx0lhcp17u,0,39.1,19.4,2022-09-18T10:48:21.190Z,2022-09-18T10:48:23Z,3789808933,141,20.4,3789808939,1,,3789808937,213,0.0,3789808929,56,Right,3789808935,212,42.8,3789808931,140,79.9,,,,,,,88n7oswbclrfxt277vp6vpgd0,Kelsey Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802759,23,1,1,1,46,drnln5nhp7dqype6j3upkoiqp,1,14.2,80.5,2022-09-18T10:48:24.351Z,2022-09-18T10:48:25Z,3789808991,140,3.0,3789808995,212,17.7,3789808997,213,4.0,3789808989,56,Back,3789808993,141,61.1,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802767,24,49,1,1,48,drnln5nhp7dqype6j3upkoiqp,1,3.4,60.3,2022-09-18T10:48:25.759Z,2022-09-18T10:48:26Z,,,,,,,,,,,,,,,,,,,,,,,,,3h1cw632st7suexo3fo6aremt,C. Perrault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802795,25,1,1,1,48,drnln5nhp7dqype6j3upkoiqp,0,3.4,60.3,2022-09-18T10:48:26.015Z,2022-09-18T10:48:30Z,3789809131,140,35.7,3789809137,213,0.4,3789809129,56,Back,3789809135,212,36.7,3789809133,141,80.8,3789809127,157,,3789809139,1,,,,,3h1cw632st7suexo3fo6aremt,C. Perrault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802801,23,61,1,1,53,2gmv49xieg3zee2hx0lhcp17u,0,70.1,18.9,2022-09-18T10:48:30.831Z,2022-09-18T10:48:30Z,3789809161,56,Right,,,,,,,,,,,,,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802833,26,1,1,1,55,drnln5nhp7dqype6j3upkoiqp,1,29.8,82.3,2022-09-18T10:48:33.375Z,2022-09-18T10:48:34Z,3789809331,140,20.0,3789809329,56,Back,3789809337,213,2.7,3789809335,212,11.5,3789809333,141,89.7,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802835,27,1,1,1,56,drnln5nhp7dqype6j3upkoiqp,1,20,89.7,2022-09-18T10:48:34.254Z,2022-09-18T10:48:35Z,3789809343,140,15.2,3789809345,141,79.7,3789809349,212,8.5,3789809341,56,Back,3789809353,213,4.1,,,,,,,,,,9i6rsrclokuoxbbepiw0xehre,M. Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802879,28,1,1,1,57,drnln5nhp7dqype6j3upkoiqp,1,15.2,79.7,2022-09-18T10:48:35.240Z,2022-09-18T10:48:41Z,3789809565,212,9.6,3789809567,213,0.2,3789809561,140,24.2,3789809563,141,82.0,3789809559,56,Back,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802895,29,1,1,2,3,drnln5nhp7dqype6j3upkoiqp,1,24.4,81.4,2022-09-18T10:48:41.176Z,2022-09-18T10:48:42Z,3789809641,140,10.9,3789809645,212,25.6,3789809647,213,4.1,3789809643,141,50.1,3789809639,56,Back,,,,,,,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802921,30,1,1,2,5,drnln5nhp7dqype6j3upkoiqp,1,10.9,50.1,2022-09-18T10:48:42.662Z,2022-09-18T10:48:45Z,3789809759,140,14.6,3789809763,212,16.8,3789809757,56,Back,3789809761,141,26.1,3789809765,213,4.9,,,,,,,,,,3h1cw632st7suexo3fo6aremt,C. Perrault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802935,31,1,1,2,8,drnln5nhp7dqype6j3upkoiqp,1,14.7,26.1,2022-09-18T10:48:45.743Z,2022-09-18T10:48:48Z,3789809843,140,24.8,3789809847,212,15.2,3789809845,141,42.2,3789809849,213,0.8,3789809841,56,Back,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802967,32,1,1,2,10,drnln5nhp7dqype6j3upkoiqp,1,24.6,38.9,2022-09-18T10:48:48.175Z,2022-09-18T10:48:52Z,3789810017,56,Back,3789810021,141,52.8,3789810025,213,2.6,3789810019,140,9.9,3789810023,212,18.1,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461803003,33,1,1,2,14,drnln5nhp7dqype6j3upkoiqp,1,9.9,52.8,2022-09-18T10:48:52.120Z,2022-09-18T10:48:58Z,3789810227,56,Back,3789810233,212,26.4,3789810231,141,14.4,3789810235,213,4.9,3789810229,140,13.4,,,,,,,,,,3h1cw632st7suexo3fo6aremt,C. Perrault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461803027,34,1,1,2,20,drnln5nhp7dqype6j3upkoiqp,0,22.5,12.5,2022-09-18T10:48:58.504Z,2022-09-18T10:49:00Z,3789810375,212,36.1,3789810377,213,0.3,3789810369,56,Center,3789810371,140,55.6,3789810379,1,,3789810373,141,26.7,3789810367,155,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461803045,24,8,1,2,24,2gmv49xieg3zee2hx0lhcp17u,1,50.6,70.3,2022-09-18T10:49:01.655Z,2022-09-18T10:49:10Z,3789810497,56,Center,,,,,,,,,,,,,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461803071,35,1,1,2,24,drnln5nhp7dqype6j3upkoiqp,1,34,30.6,2022-09-18T10:49:02.208Z,2022-09-18T10:49:05Z,3789810613,140,48.7,3789810615,141,51.8,3789810619,212,21.1,3789810609,56,Back,3789810621,213,0.8,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461803075,36,50,1,2,27,drnln5nhp7dqype6j3upkoiqp,1,51,59,2022-09-18T10:49:04.833Z,2022-09-18T10:49:08Z,3789810739,233,25,3789810633,286,,3789810631,56,Center,,,,,,,,,,,,,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
