id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2511859423,9,1,1,0,17,drnln5nhp7dqype6j3upkoiqp,1,26.6,91.4,2023-02-25T12:45:48.295Z,2023-02-25T12:45:50Z,4054076617,140,27.0,4054076619,141,69.3,4054076621,212,15.0,4054076615,56,Back,4054076623,213,4.7,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859431,10,1,1,0,20,drnln5nhp7dqype6j3upkoiqp,1,28.6,66.4,2023-02-25T12:45:50.744Z,2023-02-25T12:45:51Z,4054076663,56,Back,4054076665,140,38.8,4054076669,212,10.9,4054076667,141,63.4,4054076671,213,6.1,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859455,11,1,1,0,20,drnln5nhp7dqype6j3upkoiqp,1,38.7,63.3,2023-02-25T12:45:51.608Z,2023-02-25T12:45:53Z,4054076779,56,Back,4054076781,140,25.7,4054076787,213,2.8,4054076785,212,14.3,4054076783,141,69.6,,,,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859521,12,1,1,0,23,drnln5nhp7dqype6j3upkoiqp,1,23,69,2023-02-25T12:45:53.879Z,2023-02-25T12:45:57Z,4054077117,212,17.7,4054077111,56,Back,4054077115,141,54.5,4054077113,140,9.0,4054077119,213,3.7,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859609,13,1,1,0,26,drnln5nhp7dqype6j3upkoiqp,1,7,52.5,2023-02-25T12:45:57.223Z,2023-02-25T12:46:04Z,4054077561,141,22.7,4054077559,140,14.1,4054077557,56,Back,4054077563,212,21.6,4054077565,213,5.1,,,,,,,,,,3dfjmvoka2j9pw4s7z7vac0r9,S. Durand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859645,14,1,1,0,33,drnln5nhp7dqype6j3upkoiqp,1,26.2,11,2023-02-25T12:46:03.887Z,2023-02-25T12:46:06Z,4054077699,56,Back,4054077701,140,7.6,4054077707,213,2.3,4054077705,212,29.6,4054077703,141,43.7,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859719,15,1,1,0,36,drnln5nhp7dqype6j3upkoiqp,1,8.3,44.8,2023-02-25T12:46:06.743Z,2023-02-25T12:46:11Z,4054078017,212,17.9,4054078015,141,69.0,4054078009,56,Back,4054078019,213,1.2,4054078013,140,14.9,,,,,,,,,,3dfjmvoka2j9pw4s7z7vac0r9,S. Durand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859743,16,1,1,0,40,drnln5nhp7dqype6j3upkoiqp,1,30,68.1,2023-02-25T12:46:11.511Z,2023-02-25T12:46:14Z,4054078131,213,1.0,4054078129,212,18.2,4054078123,56,Back,4054078127,141,90.2,4054078125,140,39.7,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859757,17,1,1,0,43,drnln5nhp7dqype6j3upkoiqp,1,38.5,85.9,2023-02-25T12:46:14.095Z,2023-02-25T12:46:15Z,4054078203,56,Back,4054078211,213,1.0,4054078209,212,4.1,4054078207,141,90.8,4054078205,140,40.7,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859821,18,1,1,0,44,drnln5nhp7dqype6j3upkoiqp,1,41.4,89.7,2023-02-25T12:46:15.199Z,2023-02-25T12:46:20Z,4054078569,141,77.3,4054078579,1,,4054078567,140,70.9,4054078577,213,6.0,4054078573,212,32.1,4054078565,56,Center,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859869,19,1,1,0,49,drnln5nhp7dqype6j3upkoiqp,1,76.7,75.7,2023-02-25T12:46:20.504Z,2023-02-25T12:46:24Z,4054078845,141,88.4,4054078847,212,14.3,4054078841,56,Left,4054078849,213,0.7,4054078843,140,87.5,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859927,20,1,1,0,53,drnln5nhp7dqype6j3upkoiqp,1,89.9,90.6,2023-02-25T12:46:23.968Z,2023-02-25T12:51:10Z,4054080059,210,13,4054079123,56,Center,4054079125,140,92.3,4054079131,213,4.8,4054079129,212,27.9,4054079127,141,49.7,4054079121,155,,4054079119,2,,24w5egwdnqme3z091t0e71c2y,M. Revelli,1,4054080061,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859931,21,13,1,0,56,drnln5nhp7dqype6j3upkoiqp,1,92.3,49.7,2023-02-25T12:46:27.463Z,2023-02-25T12:47:28Z,4054080099,84,,4054080103,154,,4054080111,103,12.5,4054079153,17,,4054080109,102,42.2,4054080115,231,50,4054080105,55,20,4054079669,15,,3nahmpoi0glxeu95ip8hx8odm,A. Péniguel,,4054079155,56,Center,4054080101,29,4054080113,230,98.9,4054079673,328,4054079151,22,,,,,,,,,,,,,,,,,,,,
2511859911,3,5,1,0,57,2w4xxgpg4t4h5b3yl74egastz,1,-1,62.2,2023-02-25T12:46:28.089Z,2023-02-25T12:46:30Z,4054079223,233,22,4054079061,56,Back,4054079063,346,,,,,,,,,,,,,,,,,1n48nxf4v6reoxuyai88haw6i,M. Mpomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859941,22,5,1,0,57,drnln5nhp7dqype6j3upkoiqp,0,101,37.8,2023-02-25T12:46:28.089Z,2023-02-25T13:01:15Z,4054079231,233,3,4054079193,56,Center,4054079195,346,,,,,,,,,,,,,,,,,3nahmpoi0glxeu95ip8hx8odm,A. Péniguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860153,4,1,1,1,11,2w4xxgpg4t4h5b3yl74egastz,0,4.7,60.5,2023-02-25T12:46:41.897Z,2023-02-25T12:47:37Z,4054080213,56,Back,4054080215,140,36.9,4054080209,124,,4054080225,74,,4054080223,1,,4054080219,212,44.5,4054080217,141,18.0,4054080211,155,,eysw04bv1brzlph7v3w06sm39,L. Schmitz,,4054082131,189,,4054080221,213,,,,,,,,5.6,,,,,,,,,,,,,,,,,,,
2511860663,5,61,1,1,12,2w4xxgpg4t4h5b3yl74egastz,0,36.1,12.8,2023-02-25T12:46:42.673Z,2023-02-25T12:47:38Z,4054082629,56,Back,,,,,,,,,,,,,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860169,23,49,1,1,17,drnln5nhp7dqype6j3upkoiqp,1,74.1,76,2023-02-25T12:46:48.110Z,2023-02-25T12:46:48Z,,,,,,,,,,,,,,,,,,,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860555,24,1,1,1,17,drnln5nhp7dqype6j3upkoiqp,0,74.1,76,2023-02-25T12:46:48.247Z,2023-02-25T12:50:05Z,4054082881,210,16,4054082193,213,1.1,4054082883,22,,4054082191,212,9.1,4054082189,141,88.1,4054082187,140,77.9,4054082185,56,Left,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2511861049,8,61,1,1,18,2w4xxgpg4t4h5b3yl74egastz,1,33.2,77.9,2023-02-25T12:46:49.632Z,2023-02-25T12:51:13Z,4054084819,56,Back,,,,,,,,,,,,,,,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861303,14,45,1,1,20,2w4xxgpg4t4h5b3yl74egastz,0,9.4,31.4,2023-02-25T12:46:51.305Z,2023-02-25T12:51:14Z,4054087193,233,26,4054087127,285,,4054087123,56,Back,,,,,,,,,,,,,,,,1n48nxf4v6reoxuyai88haw6i,M. Mpomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860829,26,3,1,1,20,drnln5nhp7dqype6j3upkoiqp,1,90.6,68.6,2023-02-25T12:46:51.305Z,2023-02-25T12:48:30Z,4054087169,233,14,4054083493,56,Center,4054083495,286,,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860559,25,16,1,1,23,drnln5nhp7dqype6j3upkoiqp,1,95.2,60.8,2023-02-25T12:46:54.040Z,2023-02-25T12:50:06Z,4054082393,374,2023-02-25 12:46:53.506,4054082389,20,,4054092247,80,,4054082397,375,01:22.847,4054092251,136,,4054082923,215,,4054082207,22,,4054082913,29,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,4054082929,231,53.6,4054082919,102,4054082925,254,,4054082209,61,4054082931,300,47.7,,4054082915,55,24,4054082927,230,98.9,4054082921,103,7.6,4054082211,56,Center,,,,,,
2511860979,6,1,1,2,15,2w4xxgpg4t4h5b3yl74egastz,1,50.3,50.4,2023-02-25T12:47:46.466Z,2023-02-25T12:47:48Z,4054084397,56,Back,4054084403,212,12.3,4054084405,213,3.1,4054084399,140,38.6,4054084401,141,51.2,4054084407,279,G,,,,,,,4lj04oct1utmn4skdpqmnfn8q,C. Blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861047,7,1,1,2,18,2w4xxgpg4t4h5b3yl74egastz,1,38.6,53.4,2023-02-25T12:47:48.824Z,2023-02-25T12:47:54Z,4054084811,141,80.8,4054084815,213,1.9,4054084809,140,32.2,4054084807,56,Back,4054084813,212,19.8,,,,,,,,,,dll89ri6yl7ufipj37pyfmzmd,C. Bilbault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861093,9,1,1,2,26,2w4xxgpg4t4h5b3yl74egastz,1,31.5,76.1,2023-02-25T12:47:57.144Z,2023-02-25T12:56:33Z,4054085019,212,13.2,4054085013,56,Back,4054085017,141,59.0,4054085015,140,25.5,4054085021,213,4.2,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861115,10,1,1,2,28,2w4xxgpg4t4h5b3yl74egastz,1,25.5,59,2023-02-25T12:47:59.217Z,2023-02-25T12:48:01Z,4054085119,1,,4054085113,141,8.6,4054085111,140,27.1,4054085117,213,4.8,4054085115,212,34.3,4054085109,56,Back,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861167,11,3,1,2,30,2w4xxgpg4t4h5b3yl74egastz,1,34,9.7,2023-02-25T12:48:00.953Z,2023-02-25T12:48:04Z,4054085471,286,,4054085463,233,27,4054085435,56,Back,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861131,27,45,1,2,30,drnln5nhp7dqype6j3upkoiqp,0,66,90.3,2023-02-25T12:48:00.953Z,2023-02-25T12:48:05Z,4054085211,285,,4054085209,56,Left,4054085499,233,11,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861237,12,1,1,2,33,2w4xxgpg4t4h5b3yl74egastz,0,64.3,10,2023-02-25T12:48:04.544Z,2023-02-25T12:48:09Z,4054085743,140,100.0,4054085749,213,6.2,4054085747,212,38.8,4054085741,56,Right,4054085745,141,4.1,4054085751,1,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861239,13,5,1,2,38,2w4xxgpg4t4h5b3yl74egastz,0,101.2,3.8,2023-02-25T12:48:09.093Z,2023-02-25T12:48:11Z,4054085753,56,Right,4054085755,346,,4054085883,233,28,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861255,28,5,1,2,38,drnln5nhp7dqype6j3upkoiqp,1,-1.2,96.2,2023-02-25T12:48:09.093Z,2023-02-25T13:01:15Z,4054085827,346,,4054085855,233,13,4054085825,56,Back,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861467,29,1,1,2,52,drnln5nhp7dqype6j3upkoiqp,1,4.7,56.7,2023-02-25T12:48:23.399Z,2023-02-25T12:48:25Z,4054086833,140,6.7,4054086835,141,75.0,4054086829,124,,4054086839,213,1.4,4054086837,212,12.6,4054086831,56,Back,4054086843,237,,,,,3dfjmvoka2j9pw4s7z7vac0r9,S. Durand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861519,30,1,1,2,55,drnln5nhp7dqype6j3upkoiqp,1,14.1,70,2023-02-25T12:48:25.839Z,2023-02-25T12:48:29Z,4054087071,213,5.9,4054087067,141,62.0,4054087069,212,15.7,4054087065,140,28.1,4054087063,56,Back,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861543,31,1,1,2,58,drnln5nhp7dqype6j3upkoiqp,1,29.5,65.8,2023-02-25T12:48:29.407Z,2023-02-25T12:48:31Z,4054087245,56,Back,4054087253,213,1.4,4054087247,140,32.8,4054087251,212,18.8,4054087249,141,92.9,,,,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861547,32,61,1,3,0,drnln5nhp7dqype6j3upkoiqp,0,32.8,92.9,2023-02-25T12:48:31.391Z,2023-02-25T12:48:31Z,4054087261,56,Back,,,,,,,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861559,15,5,1,3,1,2w4xxgpg4t4h5b3yl74egastz,1,66.7,-1.5,2023-02-25T12:48:31.921Z,2023-02-25T12:48:33Z,4054087305,347,,4054087311,233,33,4054087303,56,Right,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861557,33,5,1,3,1,drnln5nhp7dqype6j3upkoiqp,0,33.3,101.5,2023-02-25T12:48:31.921Z,2023-02-25T13:01:15Z,4054087297,56,Back,4054087329,233,15,4054087299,347,,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861639,16,1,1,3,7,2w4xxgpg4t4h5b3yl74egastz,1,66.1,0,2023-02-25T12:48:37.800Z,2023-02-25T12:48:38Z,4054087725,212,9.4,4054087723,141,12.5,4054087727,213,1.6,4054087721,140,65.6,4054087719,56,Right,4054087717,107,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861645,17,61,1,3,8,2w4xxgpg4t4h5b3yl74egastz,0,65.6,12.5,2023-02-25T12:48:38.809Z,2023-02-25T12:48:48Z,4054087745,56,Right,,,,,,,,,,,,,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861679,35,1,1,3,9,drnln5nhp7dqype6j3upkoiqp,0,31.7,80.5,2023-02-25T12:48:40.272Z,2023-02-25T12:48:43Z,4054087953,233,18,4054087923,213,0.0,4054087913,157,,4054087919,141,80.6,4054087925,1,,4054087915,56,Back,4054087921,212,2.9,4054087957,286,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,4054087951,236,,4054087917,140,,,,,,,,34.5,,,,,,,,,,,,,,,,,,,
2511861655,18,74,1,3,9,2w4xxgpg4t4h5b3yl74egastz,1,66.2,12.9,2023-02-25T12:48:40.273Z,2023-02-25T12:48:42Z,4054087803,285,,4054087979,233,35,4054087801,56,Right,,,,,,,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861671,34,49,1,3,10,drnln5nhp7dqype6j3upkoiqp,1,31.7,80.5,2023-02-25T12:48:41.464Z,2023-02-25T12:48:41Z,,,,,,,,,,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861723,19,1,1,3,14,2w4xxgpg4t4h5b3yl74egastz,0,66.2,25.3,2023-02-25T12:48:44.793Z,2023-02-25T12:48:45Z,4054088143,212,26.5,4054088145,213,5.5,4054088137,56,Right,4054088139,140,84.2,4054088141,141,0.0,4054088135,155,,,,,,,,4lj04oct1utmn4skdpqmnfn8q,C. Blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861725,20,5,1,3,14,2w4xxgpg4t4h5b3yl74egastz,0,84.6,-2,2023-02-25T12:48:45.615Z,2023-02-25T12:48:47Z,4054088269,233,36,4054088151,56,Right,4054088153,347,,,,,,,,,,,,,,,,,4lj04oct1utmn4skdpqmnfn8q,C. Blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861739,36,5,1,3,14,drnln5nhp7dqype6j3upkoiqp,1,15.4,102,2023-02-25T12:48:45.615Z,2023-02-25T13:01:15Z,4054088207,347,,4054088205,56,Back,4054088253,233,20,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861871,37,1,1,3,26,drnln5nhp7dqype6j3upkoiqp,0,14.9,100,2023-02-25T12:48:56.695Z,2023-02-25T12:48:59Z,4054088901,141,90.8,4054088897,56,Back,4054088899,140,32.9,4054088905,213,5.9,4054088895,107,,4054088903,212,20.4,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861887,21,8,1,3,29,2w4xxgpg4t4h5b3yl74egastz,1,73.8,22.4,2023-02-25T12:49:00.089Z,2023-02-25T12:49:00Z,4054088971,56,Center,,,,,,,,,,,,,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
