id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2512778485,9,1,1,0,18,ad9ip2f3tijbv4nqaayyqqkee,1,27.5,80.5,2023-02-26T13:46:19.034Z,2023-02-26T13:46:20Z,4058926387,213,1.5,4058926379,56,Back,4058926381,140,27.9,4058926385,212,10.1,4058926383,141,95.4,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512778533,10,1,1,0,20,ad9ip2f3tijbv4nqaayyqqkee,1,26,95.3,2023-02-26T13:46:20.571Z,2023-02-26T13:46:23Z,4058926617,213,0.0,4058926609,56,Back,4058926611,140,41.3,4058926613,141,95.6,4058926615,212,16.1,,,,,,,,,,7oxif0j9hg9lpvrmqj8ocdnmd,Li Mengwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512778635,11,1,1,0,23,ad9ip2f3tijbv4nqaayyqqkee,1,46.7,92.6,2023-02-26T13:46:23.355Z,2023-02-26T13:46:29Z,4058927043,155,,4058927051,212,30.7,4058927045,56,Left,4058927053,213,6.0,4058927049,141,79.7,4058927047,140,74.7,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512778691,12,1,1,0,29,ad9ip2f3tijbv4nqaayyqqkee,1,85.4,76.3,2023-02-26T13:46:29.514Z,2023-02-26T13:46:58Z,4058927307,140,83.3,4058927309,141,65.5,4058927317,213,4.4,4058927313,212,7.7,4058929577,210,15,4058927305,56,Center,,,,,,,dp5zny5ls8ys3ml75himru4et,K. Diani,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512778697,13,15,1,0,32,ad9ip2f3tijbv4nqaayyqqkee,1,83.1,53.1,2023-02-26T13:46:32.395Z,2023-02-26T13:46:59Z,4058928993,20,,4058929631,55,12,4058929645,231,48.4,4058929863,233,3,4058928995,17,,4058929635,102,50.9,4058929641,147,52.3,4058929643,230,98.9,c7yhj2xdx8l773wfswykl9hat,R. Bachmann,,4058927351,56,Center,4058929639,146,88.9,4058929001,82,4058929637,103,19,4058927345,22,4058929627,78,4058929629,29,,,,,,,,,,,,,,,
2512778703,3,10,1,0,32,axvm5zg0mk4bp06wpec9vw27e,1,14.4,48.5,2023-02-26T13:46:32.495Z,2023-02-26T13:46:52Z,4058927367,56,Back,4058929137,233,13,4058927365,94,,,,,,,,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512778797,14,1,1,0,35,ad9ip2f3tijbv4nqaayyqqkee,1,73,34.9,2023-02-26T13:46:35.515Z,2023-02-26T13:46:37Z,4058927815,213,4.5,4058927805,56,Right,4058927813,212,16.1,4058927811,141,11.9,4058927809,140,69.2,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512778835,15,1,1,0,37,ad9ip2f3tijbv4nqaayyqqkee,1,67.6,12.3,2023-02-26T13:46:37.786Z,2023-02-26T13:46:39Z,4058927967,213,5.8,4058927959,56,Right,4058927961,140,77.1,4058927963,141,3.8,4058927965,212,11.5,,,,,,,,,,c7yhj2xdx8l773wfswykl9hat,R. Bachmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512778877,16,1,1,0,39,ad9ip2f3tijbv4nqaayyqqkee,1,77.1,3.8,2023-02-26T13:46:39.643Z,2023-02-26T13:46:41Z,4058928129,140,65.2,4058928127,56,Center,4058928131,141,24.6,4058928133,212,18.9,4058928135,213,2.3,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512778921,17,1,1,0,40,ad9ip2f3tijbv4nqaayyqqkee,1,65.2,24.6,2023-02-26T13:46:40.890Z,2023-02-26T13:46:43Z,4058928347,213,1.4,4058928339,140,66.5,4058928345,212,10.2,4058928343,141,39.4,4058928335,56,Center,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512778997,18,1,1,0,42,ad9ip2f3tijbv4nqaayyqqkee,1,65.5,34.6,2023-02-26T13:46:42.939Z,2023-02-26T13:46:47Z,4058928665,141,22.1,4058928663,140,60.2,4058928661,56,Center,4058928669,213,4.1,4058928667,212,10.2,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779067,19,1,1,0,46,ad9ip2f3tijbv4nqaayyqqkee,1,61.8,29.5,2023-02-26T13:46:46.970Z,2023-02-26T13:46:51Z,4058929055,213,1.8,4058929053,212,28.6,4058929051,141,70.2,4058929047,56,Center,4058929049,140,55.1,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779075,20,61,1,0,51,ad9ip2f3tijbv4nqaayyqqkee,1,56.5,80.8,2023-02-26T13:46:51.403Z,2023-02-26T13:46:51Z,4058929085,56,Left,,,,,,,,,,,,,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779169,21,1,1,0,53,ad9ip2f3tijbv4nqaayyqqkee,1,68.4,92,2023-02-26T13:46:54.010Z,2023-02-26T13:46:55Z,4058929469,141,85.7,4058929467,140,52.8,4058929465,56,Left,4058929471,212,16.9,4058929473,213,3.4,,,,,,,,,,7oxif0j9hg9lpvrmqj8ocdnmd,Li Mengwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779207,22,1,1,0,55,ad9ip2f3tijbv4nqaayyqqkee,1,52.8,85.7,2023-02-26T13:46:55.514Z,2023-02-26T13:46:58Z,4058929725,56,Left,4058929733,141,93.6,4058929735,212,15.5,4058929729,140,66.6,4058929737,213,0.4,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779307,23,1,1,1,0,ad9ip2f3tijbv4nqaayyqqkee,1,67.1,96,2023-02-26T13:47:00.763Z,2023-02-26T13:47:04Z,4058930235,141,78.8,4058930233,140,78.6,4058930231,56,Center,4058930239,213,5.5,4058930237,212,16.8,,,,,,,,,,7oxif0j9hg9lpvrmqj8ocdnmd,Li Mengwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779349,24,1,1,1,3,ad9ip2f3tijbv4nqaayyqqkee,0,79.7,77,2023-02-26T13:47:03.883Z,2023-02-26T13:47:06Z,4058930437,56,Center,4058930439,140,92.6,4058930445,213,5.6,4058930443,212,17.2,4058930441,141,61.4,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779367,4,49,1,1,7,axvm5zg0mk4bp06wpec9vw27e,1,3.4,31.5,2023-02-26T13:47:07.977Z,2023-02-26T13:47:08Z,,,,,,,,,,,,,,,,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779461,5,1,1,1,9,axvm5zg0mk4bp06wpec9vw27e,1,7,26.7,2023-02-26T13:47:09.898Z,2023-02-26T13:47:22Z,4058930979,1,,4058930977,213,6.1,4058930969,56,Back,4058930973,141,15.0,4058931657,155,,4058930971,140,40.7,4058930975,212,36.3,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779469,6,61,1,1,12,axvm5zg0mk4bp06wpec9vw27e,1,39.8,12.8,2023-02-26T13:47:13.328Z,2023-02-26T13:47:13Z,4058931025,56,Back,,,,,,,,,,,,,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779497,7,1,1,1,14,axvm5zg0mk4bp06wpec9vw27e,1,38.6,8.2,2023-02-26T13:47:14.745Z,2023-02-26T13:47:15Z,4058931167,56,Back,4058931169,140,41.1,4058931173,212,4.1,4058931171,141,12.8,4058931175,213,0.9,,,,,,,,,,desenv3bwtw96iiwqb1gnvth,R. Lavaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779523,8,61,1,1,16,axvm5zg0mk4bp06wpec9vw27e,0,41,13.5,2023-02-26T13:47:17.322Z,2023-02-26T13:47:17Z,4058931277,56,Back,,,,,,,,,,,,,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779541,9,45,1,1,17,axvm5zg0mk4bp06wpec9vw27e,0,38.3,10.7,2023-02-26T13:47:17.886Z,2023-02-26T13:47:19Z,4058931359,56,Back,4058931361,285,,4058931445,233,25,,,,,,,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779545,25,3,1,1,17,ad9ip2f3tijbv4nqaayyqqkee,1,61.7,89.3,2023-02-26T13:47:17.886Z,2023-02-26T13:47:19Z,4058931407,233,9,4058931367,56,Left,4058931369,286,,,,,,,,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779553,26,49,1,1,18,ad9ip2f3tijbv4nqaayyqqkee,1,61.8,93.6,2023-02-26T13:47:18.579Z,2023-02-26T13:47:18Z,,,,,,,,,,,,,,,,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779577,27,1,1,1,18,ad9ip2f3tijbv4nqaayyqqkee,1,60.6,93.9,2023-02-26T13:47:19.243Z,2023-02-26T13:47:20Z,4058931539,140,43.0,4058931541,141,82.3,4058931535,56,Back,4058931543,212,20.1,4058931545,213,3.5,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779611,28,1,1,1,20,ad9ip2f3tijbv4nqaayyqqkee,1,43,82.3,2023-02-26T13:47:20.843Z,2023-02-26T13:47:23Z,4058931719,56,Back,4058931727,213,4.2,4058931723,141,57.3,4058931725,212,19.2,4058931721,140,34.4,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779683,29,1,1,1,23,ad9ip2f3tijbv4nqaayyqqkee,1,33.3,50.4,2023-02-26T13:47:23.707Z,2023-02-26T13:47:28Z,4058932077,213,4.9,4058932069,56,Back,4058932073,141,17.6,4058932075,212,22.6,4058932071,140,36.5,,,,,,,,,,1cboloxf323a7iw605eq4yjth,M. Georgieva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779717,30,1,1,1,27,ad9ip2f3tijbv4nqaayyqqkee,1,36.7,15.9,2023-02-26T13:47:28.123Z,2023-02-26T13:47:31Z,4058932249,140,29.5,4058932247,56,Back,4058932251,141,31.0,4058932253,212,12.8,4058932255,213,2.2,,,,,,,,,,1ps0l5kcm7pfv34szf08j9h7u,M. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779805,31,1,1,1,30,ad9ip2f3tijbv4nqaayyqqkee,1,29.1,30.9,2023-02-26T13:47:31.034Z,2023-02-26T13:47:37Z,4058932765,213,1.6,4058932757,56,Back,4058932763,212,20.6,4058932761,141,61.2,4058932759,140,28.3,,,,,,,,,,1cboloxf323a7iw605eq4yjth,M. Georgieva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779893,32,1,1,1,37,ad9ip2f3tijbv4nqaayyqqkee,1,29.8,66.9,2023-02-26T13:47:37.835Z,2023-02-26T13:47:43Z,4058933197,213,4.7,4058933189,56,Back,4058933191,140,29.1,4058933193,141,32.4,4058933195,212,23.5,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779949,33,1,1,1,43,ad9ip2f3tijbv4nqaayyqqkee,1,29.1,28.6,2023-02-26T13:47:43.755Z,2023-02-26T13:47:47Z,4058933555,56,Back,4058933561,212,25.4,4058933559,141,65.8,4058933563,213,1.7,4058933557,140,27.0,,,,,,,,,,1cboloxf323a7iw605eq4yjth,M. Georgieva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512779975,34,1,1,1,47,ad9ip2f3tijbv4nqaayyqqkee,1,30.3,75.1,2023-02-26T13:47:47.850Z,2023-02-26T13:47:50Z,4058933695,213,0.9,4058933685,56,Back,4058933693,212,17.0,4058933691,141,95.1,4058933689,140,40.0,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512780101,35,1,1,1,49,ad9ip2f3tijbv4nqaayyqqkee,1,40,95.1,2023-02-26T13:47:49.882Z,2023-02-26T13:47:57Z,4058934377,140,58.5,4058934379,141,87.8,4058934383,213,6.0,4058934375,56,Left,4058934381,212,20.0,,,,,,,,,,7oxif0j9hg9lpvrmqj8ocdnmd,Li Mengwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512780107,36,4,1,1,55,ad9ip2f3tijbv4nqaayyqqkee,1,63.4,83.5,2023-02-26T13:47:56.138Z,2023-02-26T13:47:58Z,4058934523,233,10,4058934415,265,,4058934409,13,,4058934417,286,,4058934411,56,Left,4058934413,152,,,,,,,,c7yhj2xdx8l773wfswykl9hat,R. Bachmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512780119,10,4,1,1,55,axvm5zg0mk4bp06wpec9vw27e,0,36.6,16.5,2023-02-26T13:47:56.139Z,2023-02-26T13:49:14Z,4058934465,152,,4058934475,285,,4058934471,265,,4058934539,233,36,4058934459,13,,4058934461,56,Back,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512780439,37,1,1,2,15,ad9ip2f3tijbv4nqaayyqqkee,1,66.3,88.1,2023-02-26T13:48:16.091Z,2023-02-26T13:48:17Z,4058936023,5,,4058936025,152,,4058936031,141,75.1,4058936033,212,9.0,4058936035,213,4.5,4058936029,140,64.6,4058936027,56,Center,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512780473,38,1,1,2,17,ad9ip2f3tijbv4nqaayyqqkee,1,64.6,75.1,2023-02-26T13:48:17.467Z,2023-02-26T13:48:19Z,4058936217,212,11.8,4058936207,140,69.2,4058936211,141,90.9,4058936201,56,Left,4058936221,213,1.1,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512780531,39,1,1,2,19,ad9ip2f3tijbv4nqaayyqqkee,0,69.2,90.9,2023-02-26T13:48:19.532Z,2023-02-26T13:48:22Z,4058936503,141,90.2,4058936501,140,100.0,4058936509,1,,4058936507,213,6.3,4058936505,212,33.8,4058936497,155,,4058936499,56,Left,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512780575,11,5,1,2,22,axvm5zg0mk4bp06wpec9vw27e,1,-1,20.2,2023-02-26T13:48:22.716Z,2023-02-26T14:15:18Z,4058936709,56,Back,4058936711,346,,4058936769,233,40,,,,,,,,,,,,,,,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512780537,40,5,1,2,22,ad9ip2f3tijbv4nqaayyqqkee,0,101,79.8,2023-02-26T13:48:22.716Z,2023-02-26T13:48:26Z,4058936791,233,11,4058936543,56,Left,4058936545,346,,,,,,,,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512781087,12,1,1,2,50,axvm5zg0mk4bp06wpec9vw27e,1,4.4,40.7,2023-02-26T13:48:51.129Z,2023-02-26T13:48:55Z,4058938957,1,,4058938949,212,51.1,4058938961,74,,4058938941,140,53.0,4058938937,56,Center,4058938945,141,36.7,4058938955,213,6.2,4058938933,124,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512781091,13,61,1,2,54,axvm5zg0mk4bp06wpec9vw27e,0,54.2,36.1,2023-02-26T13:48:55.114Z,2023-02-26T13:48:55Z,4058938969,56,Center,,,,,,,,,,,,,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512781097,41,61,1,2,55,ad9ip2f3tijbv4nqaayyqqkee,0,46,56.6,2023-02-26T13:48:55.728Z,2023-02-26T13:48:59Z,4058938997,56,Back,,,,,,,,,,,,,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512781153,14,1,1,2,58,axvm5zg0mk4bp06wpec9vw27e,0,67.8,57.6,2023-02-26T13:48:58.986Z,2023-02-26T13:48:59Z,4058939275,141,64.3,4058939265,56,Center,4058939283,213,0.6,4058939271,140,74.7,4058939279,212,8.6,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512781229,15,49,1,3,2,axvm5zg0mk4bp06wpec9vw27e,1,80.2,76.9,2023-02-26T13:49:03.097Z,2023-02-26T13:49:03Z,,,,,,,,,,,,,,,,,,,,,,,,,9k4n3testzamjmqoda5g4k3x1,María Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512781235,42,49,1,3,3,ad9ip2f3tijbv4nqaayyqqkee,1,26.9,24.7,2023-02-26T13:49:03.403Z,2023-02-26T13:49:03Z,,,,,,,,,,,,,,,,,,,,,,,,,1ps0l5kcm7pfv34szf08j9h7u,M. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512781243,43,61,1,3,3,ad9ip2f3tijbv4nqaayyqqkee,0,26.9,24.7,2023-02-26T13:49:03.834Z,2023-02-26T13:49:03Z,4058939693,56,Back,,,,,,,,,,,,,,,,,,,,,,1ps0l5kcm7pfv34szf08j9h7u,M. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
