id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2463786335,230,1,1,26,5,dgpni8xwxjhgekjmg0m8bb6nv,1,10.7,67.5,2022-09-24T12:57:15.673Z,2022-09-24T12:57:17Z,3800310873,141,23.0,3800310869,56,Back,3800310875,212,32.0,3800310877,213,5.0,3800310871,140,20.5,,,,,,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786363,231,1,1,26,7,dgpni8xwxjhgekjmg0m8bb6nv,1,20,15.5,2022-09-24T12:57:17.737Z,2022-09-24T12:57:23Z,3800311013,212,20.5,3800311011,141,42.2,3800311009,140,11.0,3800311007,56,Back,3800311015,213,2.1,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786381,232,1,1,26,15,dgpni8xwxjhgekjmg0m8bb6nv,1,14.3,39.4,2022-09-24T12:57:25.928Z,2022-09-24T12:57:28Z,3800311109,213,5.0,3800311107,212,17.3,3800311101,56,Back,3800311103,140,19.0,3800311105,141,15.0,,,,,,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786391,233,1,1,26,17,dgpni8xwxjhgekjmg0m8bb6nv,1,18.9,14.6,2022-09-24T12:57:28.089Z,2022-09-24T12:57:31Z,3800311175,56,Back,3800311183,213,1.6,3800311181,212,12.7,3800311179,141,33.3,3800311177,140,18.7,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786405,234,1,1,26,21,dgpni8xwxjhgekjmg0m8bb6nv,1,18.7,33.1,2022-09-24T12:57:31.576Z,2022-09-24T12:57:35Z,3800311285,213,2.6,3800311277,56,Back,3800311279,140,7.6,3800311281,141,42.8,3800311283,212,13.4,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786439,235,1,1,26,25,dgpni8xwxjhgekjmg0m8bb6nv,1,8.6,40,2022-09-24T12:57:35.417Z,2022-09-24T12:57:40Z,3800311383,140,11.2,3800311391,213,5.3,3800311381,56,Back,3800311387,212,5.3,3800311385,141,33.4,,,,,,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786447,236,1,1,26,29,dgpni8xwxjhgekjmg0m8bb6nv,1,19.6,47.5,2022-09-24T12:57:39.977Z,2022-09-24T12:57:41Z,3800311445,213,5.5,3800311443,212,14.0,3800311437,56,Back,3800311441,141,33.6,3800311439,140,29.5,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786469,237,1,1,26,31,dgpni8xwxjhgekjmg0m8bb6nv,1,29.9,33.6,2022-09-24T12:57:41.625Z,2022-09-24T12:57:47Z,3800311583,141,44.9,3800311587,213,2.9,3800311579,56,Back,3800311585,212,27.2,3800311581,140,5.1,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786477,238,1,1,26,36,dgpni8xwxjhgekjmg0m8bb6nv,1,10,46.6,2022-09-24T12:57:46.985Z,2022-09-24T12:57:50Z,3800311625,141,92.4,3800311631,1,,3800311627,212,39.3,3800311621,56,Back,3800311629,213,0.9,3800311623,140,32.9,3800311619,155,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786485,239,1,1,26,39,dgpni8xwxjhgekjmg0m8bb6nv,1,32.7,90.8,2022-09-24T12:57:49.977Z,2022-09-24T12:57:52Z,3800311675,56,Back,3800311683,213,4.8,3800311677,140,33.2,3800311679,141,81.8,3800311681,212,6.1,,,,,,,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786493,240,1,1,26,42,dgpni8xwxjhgekjmg0m8bb6nv,1,33.3,79.1,2022-09-24T12:57:52.601Z,2022-09-24T12:57:53Z,3800311705,213,5.2,3800311697,56,Back,3800311699,140,35.4,3800311701,141,72.4,3800311703,212,5.1,,,,,,,,,,q195fj3dlx9i3r0zno98nhuc,A. Donnary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786507,241,1,1,26,43,dgpni8xwxjhgekjmg0m8bb6nv,1,35.9,70.9,2022-09-24T12:57:53.833Z,2022-09-24T12:57:58Z,3800311783,140,21.1,3800311785,141,69.1,3800311787,212,15.6,3800311781,56,Back,3800311789,213,3.2,,,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786523,242,1,1,26,48,dgpni8xwxjhgekjmg0m8bb6nv,1,25.3,73,2022-09-24T12:57:58.697Z,2022-09-24T12:58:01Z,3800311863,213,0.8,3800311855,56,Back,3800311861,212,16.2,3800311859,141,90.8,3800311857,140,35.6,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786535,243,1,1,26,50,dgpni8xwxjhgekjmg0m8bb6nv,1,35.6,90.6,2022-09-24T12:58:01.113Z,2022-09-24T12:58:04Z,3800311929,213,3.5,3800311921,56,Back,3800311927,212,9.3,3800311923,140,27.4,3800311925,141,85.3,,,,,,,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786537,244,1,1,26,53,dgpni8xwxjhgekjmg0m8bb6nv,0,27.2,85.3,2022-09-24T12:58:04.249Z,2022-09-24T12:58:04Z,3800311935,56,Left,3800311945,1,,3800311933,155,,3800311943,213,0.1,3800311937,140,58.3,3800311941,212,32.7,3800311939,141,88.9,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786541,228,1,1,26,54,9s9jvki6htleffykj88qcpwpy,1,41.7,10.3,2022-09-24T12:58:05.234Z,2022-09-24T12:58:06Z,3800311957,140,56.7,3800311959,141,15.5,3800311953,3,,3800311955,56,Right,3800311963,213,0.2,3800311961,212,16.1,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786543,229,49,1,26,56,9s9jvki6htleffykj88qcpwpy,1,56.7,15.5,2022-09-24T12:58:06.290Z,2022-09-24T12:58:06Z,,,,,,,,,,,,,,,,,,,,,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786569,230,1,1,26,56,9s9jvki6htleffykj88qcpwpy,1,56.8,13.1,2022-09-24T12:58:07.089Z,2022-09-24T12:58:11Z,3800312143,140,64.8,3800312147,212,9.3,3800312145,141,7.3,3800312141,56,Right,3800312149,213,5.8,,,,,,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786585,231,1,1,27,1,9s9jvki6htleffykj88qcpwpy,0,71.6,11.1,2022-09-24T12:58:11.682Z,2022-09-24T12:58:13Z,3800312223,213,1.1,3800312219,141,56.4,3800312217,140,85.4,3800312221,212,34.0,3800312213,155,,3800312215,56,Center,3800312225,1,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786593,245,49,1,27,3,dgpni8xwxjhgekjmg0m8bb6nv,1,9.6,41,2022-09-24T12:58:14.188Z,2022-09-24T12:58:14Z,,,,,,,,,,,,,,,,,,,,,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786639,246,1,1,27,6,dgpni8xwxjhgekjmg0m8bb6nv,1,13.2,36.1,2022-09-24T12:58:16.328Z,2022-09-24T12:58:23Z,3800312479,140,22.9,3800312481,141,14.6,3800312477,56,Back,3800312483,212,17.8,3800312485,213,5.3,,,,,,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786697,247,1,1,27,13,dgpni8xwxjhgekjmg0m8bb6nv,1,23.9,24.3,2022-09-24T12:58:23.305Z,2022-09-24T12:58:33Z,3800312791,140,6.8,3800312797,213,2.6,3800312795,212,21.4,3800312789,56,Back,3800312793,141,41.5,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786713,248,1,1,27,22,dgpni8xwxjhgekjmg0m8bb6nv,1,10.4,44,2022-09-24T12:58:33.227Z,2022-09-24T12:58:36Z,3800312887,213,1.1,3800312881,140,24.6,3800312879,56,Back,3800312877,155,,3800312889,1,,3800312883,141,88.1,3800312885,212,33.5,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786745,249,1,1,27,26,dgpni8xwxjhgekjmg0m8bb6nv,1,26.9,91.2,2022-09-24T12:58:36.281Z,2022-09-24T12:58:40Z,3800312981,213,4.2,3800312979,212,14.5,3800312975,140,20.6,3800312977,141,72.3,3800312973,56,Back,,,,,,,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786765,250,1,1,27,30,dgpni8xwxjhgekjmg0m8bb6nv,0,22.3,70.3,2022-09-24T12:58:40.313Z,2022-09-24T12:58:42Z,3800313093,140,41.8,3800313089,155,,3800313097,212,29.6,3800313091,56,Back,3800313095,141,100.0,3800313099,213,0.8,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786781,232,5,1,27,32,9s9jvki6htleffykj88qcpwpy,1,56.8,-1.4,2022-09-24T12:58:42.387Z,2022-09-24T12:58:53Z,3800313171,56,Right,3800313211,233,251,3800313173,347,,,,,,,,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786769,251,5,1,27,32,dgpni8xwxjhgekjmg0m8bb6nv,0,43.2,101.4,2022-09-24T12:58:42.387Z,2022-09-24T12:58:45Z,3800313231,233,232,3800313115,56,Back,3800313117,347,,,,,,,,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786891,233,1,1,27,44,9s9jvki6htleffykj88qcpwpy,1,59.9,0,2022-09-24T12:58:54.481Z,2022-09-24T12:59:00Z,3800313785,212,5.7,3800313781,140,63.1,3800313779,56,Right,3800313787,213,0.9,3800313777,107,,3800313783,141,5.0,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786913,234,1,1,27,49,9s9jvki6htleffykj88qcpwpy,1,53.5,29.2,2022-09-24T12:59:00.210Z,2022-09-24T12:59:02Z,3800313865,56,Back,3800313873,213,2.8,3800313871,212,18.6,3800313869,141,38.2,3800313867,140,36.8,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786945,235,1,1,27,52,9s9jvki6htleffykj88qcpwpy,1,34.2,39.1,2022-09-24T12:59:02.369Z,2022-09-24T12:59:07Z,3800314023,212,18.1,3800314019,140,39.5,3800314017,56,Back,3800314021,141,64.5,3800314025,213,1.3,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786965,236,1,1,27,56,9s9jvki6htleffykj88qcpwpy,1,52.7,72,2022-09-24T12:59:06.946Z,2022-09-24T12:59:10Z,3800314145,1,,3800314135,56,Center,3800314143,213,0.0,3800314139,141,72.4,3800314141,212,40.0,3800314137,140,90.8,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786969,237,3,1,28,0,9s9jvki6htleffykj88qcpwpy,0,91.2,71.5,2022-09-24T12:59:10.386Z,2022-09-24T12:59:14Z,3800314153,56,Center,3800314223,233,252,3800314155,286,,,,,,,,,,,,,,,,,b0a55g6cu6u3fl9vbuvynx05,M. Tarrieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786981,252,7,1,28,0,dgpni8xwxjhgekjmg0m8bb6nv,1,8.8,28.5,2022-09-24T12:59:10.387Z,2022-09-24T12:59:13Z,3800314211,233,237,3800314207,56,Back,3800314205,167,,3800314209,285,,,,,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786979,238,6,1,28,2,9s9jvki6htleffykj88qcpwpy,1,91.2,71.5,2022-09-24T12:59:12.514Z,2022-09-24T12:59:14Z,3800314251,233,253,3800314203,73,,3800314201,56,Center,,,,,,,,,,,,,,,,b0a55g6cu6u3fl9vbuvynx05,M. Tarrieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463786987,253,6,1,28,2,dgpni8xwxjhgekjmg0m8bb6nv,0,8.8,28.5,2022-09-24T12:59:12.514Z,2022-09-24T13:08:22Z,3800314259,233,238,3800314237,73,,3800314235,56,Back,,,,,,,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787139,239,1,1,28,32,9s9jvki6htleffykj88qcpwpy,0,99.5,99.5,2022-09-24T12:59:42.307Z,2022-09-24T12:59:45Z,3800315027,56,Center,3800315031,141,53.0,3800315029,140,95.8,3800315033,212,31.9,3800315019,155,,3800315023,223,,3800315011,2,,3800315035,213,4.6,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,3800315015,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787147,254,11,1,28,37,dgpni8xwxjhgekjmg0m8bb6nv,0,3.1,50.4,2022-09-24T12:59:47.337Z,2022-09-24T12:59:47Z,3800315063,88,,3800315061,56,Back,,,,,,,,,,,,,,,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787149,255,52,1,28,37,dgpni8xwxjhgekjmg0m8bb6nv,1,3.1,50.4,2022-09-24T12:59:47.850Z,2022-09-24T12:59:48Z,,,,,,,,,,,,,,,,,,,,,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787173,256,1,1,28,38,dgpni8xwxjhgekjmg0m8bb6nv,1,4.5,45.8,2022-09-24T12:59:49.193Z,2022-09-24T12:59:52Z,3800315185,199,,3800315195,213,0.1,3800315187,56,Center,3800315193,212,50.4,3800315189,140,52.3,3800315197,1,,3800315191,141,53.1,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787183,257,44,1,28,41,dgpni8xwxjhgekjmg0m8bb6nv,1,54.8,55.6,2022-09-24T12:59:51.961Z,2022-09-24T12:59:53Z,3800315277,233,240,3800315271,56,Center,3800315273,286,,,,,,,,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787177,240,44,1,28,41,9s9jvki6htleffykj88qcpwpy,0,45.2,44.4,2022-09-24T12:59:51.962Z,2022-09-24T12:59:54Z,3800315239,285,,3800315291,233,257,3800315237,56,Back,,,,,,,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787199,258,1,1,28,41,dgpni8xwxjhgekjmg0m8bb6nv,1,53.4,53.6,2022-09-24T12:59:52.242Z,2022-09-24T13:10:06Z,3800315641,210,13,3800315333,56,Center,3800315339,212,24.7,3800315341,213,5.7,3800315331,3,,3800315337,141,32.7,3800315335,140,72.6,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2463787203,259,13,1,28,45,dgpni8xwxjhgekjmg0m8bb6nv,1,74.1,31,2022-09-24T12:59:55.322Z,2022-09-24T13:00:07Z,3800315655,102,38.3,3800315647,81,,3800315667,231,48.7,3800315649,29,,3800315651,55,258,3800315663,328,,3800315661,108,,3800315355,56,Center,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,3800315513,23,,3800315353,18,,,3800315659,215,3800315657,103,3800315515,20,,3800315665,230,,70.8,,,,,,,98.5,,,,,,,
2463787201,241,5,1,28,45,9s9jvki6htleffykj88qcpwpy,1,-1,62.8,2022-09-24T12:59:56.162Z,2022-09-24T12:59:58Z,3800315345,56,Back,3800315347,346,,3800315417,233,260,,,,,,,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787211,260,5,1,28,45,dgpni8xwxjhgekjmg0m8bb6nv,0,101,37.2,2022-09-24T12:59:56.162Z,2022-09-24T13:03:40Z,3800315435,233,241,3800315381,346,,3800315379,56,Center,,,,,,,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787365,242,1,1,29,17,9s9jvki6htleffykj88qcpwpy,0,5,52.8,2022-09-24T13:00:27.522Z,2022-09-24T13:00:30Z,3800316345,213,0.3,3800316335,124,,3800316339,140,35.4,3800316347,1,,3800316341,141,64.9,3800316349,74,,3800316337,56,Back,3800316343,212,33.0,dtl2shnzdg739pkag6fplb42y,M. Sieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787375,261,1,1,29,20,dgpni8xwxjhgekjmg0m8bb6nv,0,54.9,36.6,2022-09-24T13:00:30.458Z,2022-09-24T13:00:31Z,3800316397,213,0.8,3800316391,140,73.5,3800316389,56,Center,3800316393,141,64.5,3800316387,3,,3800316395,212,27.2,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787389,243,3,1,29,22,9s9jvki6htleffykj88qcpwpy,0,30.6,54,2022-09-24T13:00:33.042Z,2022-09-24T13:00:40Z,3800316561,233,262,3800316445,56,Back,3800316447,285,,,,,,,,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787419,262,7,1,29,22,dgpni8xwxjhgekjmg0m8bb6nv,0,69.4,46,2022-09-24T13:00:33.043Z,2022-09-24T13:00:39Z,3800316543,56,Center,3800316547,233,243,3800316545,286,,,,,,,,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787409,244,49,1,29,26,9s9jvki6htleffykj88qcpwpy,1,21.4,68.2,2022-09-24T13:00:37.233Z,2022-09-24T13:00:37Z,,,,,,,,,,,,,,,,,,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787433,263,43,1,29,29,dgpni8xwxjhgekjmg0m8bb6nv,1,0,0,2022-09-24T13:00:39.625Z,2022-09-24T13:00:44Z,3800316605,56,Center,3800316613,141,40.7,3800316617,213,0.3,3800316717,144,1,3800316609,140,76.0,3800316615,212,7.6,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787447,245,1,1,29,29,9s9jvki6htleffykj88qcpwpy,0,20.8,70.9,2022-09-24T13:00:39.731Z,2022-09-24T13:00:42Z,3800316697,212,15.7,3800316691,56,Back,3800316695,141,78.4,3800316699,213,0.3,3800316689,155,,3800316693,140,34.9,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787435,264,43,1,29,30,dgpni8xwxjhgekjmg0m8bb6nv,1,0,0,2022-09-24T13:00:40.634Z,2022-09-24T13:01:01Z,3800317281,144,49,,,,,,,,,,,,,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787443,265,1,1,29,31,dgpni8xwxjhgekjmg0m8bb6nv,0,76,40.7,2022-09-24T13:00:41.930Z,2022-09-24T13:00:42Z,3800316683,212,10.3,3800316677,56,Center,3800316679,140,71.3,3800316685,213,4.2,3800316681,141,27.4,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787469,246,1,1,29,35,9s9jvki6htleffykj88qcpwpy,1,27.4,85.6,2022-09-24T13:00:45.505Z,2022-09-24T13:00:46Z,3800316811,212,3.8,3800316813,213,2.2,3800316805,56,Back,3800316809,141,90.2,3800316807,140,25.4,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787471,247,1,1,29,36,9s9jvki6htleffykj88qcpwpy,0,25.4,90.2,2022-09-24T13:00:46.402Z,2022-09-24T13:00:46Z,3800316819,140,32.2,3800316823,212,7.6,3800316817,56,Back,3800316825,213,5.9,3800316821,141,86.2,,,,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787461,266,8,1,29,37,dgpni8xwxjhgekjmg0m8bb6nv,1,69,25.5,2022-09-24T13:00:47.597Z,2022-09-24T13:09:35Z,3800316767,56,Center,,,,,,,,,,,,,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787493,267,49,1,29,42,dgpni8xwxjhgekjmg0m8bb6nv,1,58,12,2022-09-24T13:00:52.538Z,2022-09-24T13:00:52Z,,,,,,,,,,,,,,,,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787511,268,1,1,29,42,dgpni8xwxjhgekjmg0m8bb6nv,1,58,12,2022-09-24T13:00:52.873Z,2022-09-24T13:00:54Z,3800317035,212,24.3,3800317029,56,Center,3800317031,140,67.7,3800317037,213,1.1,3800317033,141,44.5,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787519,269,1,1,29,43,dgpni8xwxjhgekjmg0m8bb6nv,1,62.8,44.3,2022-09-24T13:00:54.250Z,2022-09-24T13:00:55Z,3800317065,141,53.9,3800317061,140,43.2,3800317069,212,21.6,3800317071,213,2.8,3800317059,56,Back,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787587,270,1,1,29,44,dgpni8xwxjhgekjmg0m8bb6nv,1,43,53.9,2022-09-24T13:00:55.242Z,2022-09-24T13:01:06Z,3800317375,56,Back,3800317377,140,20.7,3800317379,141,51.5,3800317381,212,23.5,3800317383,213,3.2,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787601,271,1,1,29,55,dgpni8xwxjhgekjmg0m8bb6nv,1,24.6,40,2022-09-24T13:01:05.865Z,2022-09-24T13:09:43Z,3800317467,140,25.7,3800317469,141,10.3,3800317471,212,20.2,3800317473,213,4.8,3800317465,56,Back,,,,,,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787627,272,1,1,29,58,dgpni8xwxjhgekjmg0m8bb6nv,1,25.5,9.7,2022-09-24T13:01:08.458Z,2022-09-24T13:01:13Z,3800317587,56,Back,3800317589,140,42.9,3800317593,212,18.3,3800317591,141,10.1,3800317595,213,0.0,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787661,273,1,1,30,2,dgpni8xwxjhgekjmg0m8bb6nv,1,31.5,27.1,2022-09-24T13:01:13.194Z,2022-09-24T13:01:15Z,3800317677,212,26.0,3800317671,56,Back,3800317679,213,2.7,3800317673,140,9.4,3800317675,141,44.2,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787683,274,1,1,30,5,dgpni8xwxjhgekjmg0m8bb6nv,0,16.7,36.9,2022-09-24T13:01:15.371Z,2022-09-24T13:01:17Z,3800317757,212,42.6,3800317755,141,59.7,3800317751,56,Center,3800317759,213,0.4,3800317749,157,,3800317753,140,54.5,3800317761,1,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787717,248,1,1,30,8,9s9jvki6htleffykj88qcpwpy,0,47.9,45.1,2022-09-24T13:01:19.058Z,2022-09-24T13:01:23Z,3800317921,56,Center,3800317931,1,,3800317927,212,47.1,3800317929,213,6.0,3800317923,140,91.2,3800317919,157,,3800317925,141,27.0,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463787739,275,1,1,30,13,dgpni8xwxjhgekjmg0m8bb6nv,1,10.7,73.6,2022-09-24T13:01:23.306Z,2022-09-24T13:01:26Z,3800318035,56,Back,3800318041,212,14.4,3800318039,141,56.6,3800318037,140,2.5,3800318043,213,4.1,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
