id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,assist,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2503632447,7,1,1,0,16,9s9jvki6htleffykj88qcpwpy,1,35.2,73.5,2023-02-04T12:45:25.718Z,2023-02-04T12:45:26Z,4010758877,56,Back,4010758885,213,3.1,4010758883,212,19.6,4010758881,141,73.6,4010758879,140,16.5,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632493,8,1,1,0,17,9s9jvki6htleffykj88qcpwpy,1,20.6,74.5,2023-02-04T12:45:26.726Z,2023-02-04T12:45:29Z,4010759101,140,37.3,4010759105,212,20.4,4010759107,213,0.5,4010759103,141,89.7,4010759099,56,Back,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632543,9,1,1,0,20,9s9jvki6htleffykj88qcpwpy,1,33.6,94.5,2023-02-04T12:45:29.502Z,2023-02-04T12:45:32Z,4010759275,140,58.8,4010759277,141,88.3,4010759279,212,26.8,4010759273,56,Left,4010759281,213,6.1,,,,,,,,,,50ph0tkxvrb3syo76y5bjbcut,A. Pierre-Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632589,10,1,1,0,23,9s9jvki6htleffykj88qcpwpy,1,59.2,89.9,2023-02-04T12:45:32.094Z,2023-02-04T12:45:35Z,4010759511,140,62.8,4010759517,213,5.1,4010759509,56,Center,4010759515,212,9.0,4010759513,141,77.9,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632611,11,1,1,0,26,9s9jvki6htleffykj88qcpwpy,1,61.8,82.7,2023-02-04T12:45:35.414Z,2023-02-04T12:45:37Z,4010759669,212,6.1,4010759663,56,Left,4010759667,141,91.5,4010759671,213,1.7,4010759665,140,60.8,,,,,,,,,,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632681,12,1,1,0,28,9s9jvki6htleffykj88qcpwpy,1,60.3,91.7,2023-02-04T12:45:37.742Z,2023-02-04T12:45:40Z,4010760055,56,Left,4010760057,140,69.4,4010760063,213,6.1,4010760061,212,9.7,4010760059,141,89.4,,,,,,,,,,50ph0tkxvrb3syo76y5bjbcut,A. Pierre-Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632685,13,61,1,0,29,9s9jvki6htleffykj88qcpwpy,0,69.1,89.4,2023-02-04T12:45:38.502Z,2023-02-04T12:46:33Z,4010760073,56,Left,,,,,,,,,,,,,,,,,,,,,,ewogcy2itdu7e8vujgkitc0h6,I. Barrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632677,9,1,1,0,30,e5hsx8fzufp57tv4oehbz0qht,0,29.8,11.6,2023-02-04T12:45:39.777Z,2023-02-04T12:45:42Z,4010760207,236,,4010760039,213,1.6,4010760031,56,Back,4010760213,286,,4010760033,140,29.8,4010760037,212,2.4,4010760035,141,15.2,4010760209,233,14,6ywkny98b9qzuvhqxwn9l0ogl,L. Horan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632699,14,74,1,0,30,9s9jvki6htleffykj88qcpwpy,1,69.6,89.4,2023-02-04T12:45:39.778Z,2023-02-04T12:58:31Z,4010760141,285,,4010760139,56,Left,4010760235,233,9,,,,,,,,,,,,,,,,ewogcy2itdu7e8vujgkitc0h6,I. Barrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632721,15,50,1,0,33,9s9jvki6htleffykj88qcpwpy,1,77.2,84.8,2023-02-04T12:45:42.382Z,2023-02-04T12:45:46Z,4010760625,233,10,4010760239,56,Left,4010760241,286,,,,,,,,,,,,,,,,,ewogcy2itdu7e8vujgkitc0h6,I. Barrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632783,10,7,1,0,33,e5hsx8fzufp57tv4oehbz0qht,1,22.8,15.2,2023-02-04T12:45:42.383Z,2023-02-04T12:45:46Z,4010760591,233,15,4010760539,56,Back,4010760541,285,,,,,,,,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632789,11,49,1,0,36,e5hsx8fzufp57tv4oehbz0qht,1,25.5,27.6,2023-02-04T12:45:45.816Z,2023-02-04T12:45:46Z,,,,,,,,,,,,,,,,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632841,12,1,1,0,37,e5hsx8fzufp57tv4oehbz0qht,1,25.5,27.6,2023-02-04T12:45:46.008Z,2023-02-04T12:45:49Z,4010760853,56,Back,4010760861,213,2.8,4010760857,141,38.2,4010760855,140,4.4,4010760859,212,23.3,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632853,13,1,1,0,40,e5hsx8fzufp57tv4oehbz0qht,0,2.6,30.4,2023-02-04T12:45:49.200Z,2023-02-04T12:45:51Z,4010760949,141,29.2,4010761073,233,16,4010761077,286,,4010760951,212,1.5,4010760955,1,,4010761071,236,,4010760943,157,,4010760953,213,5.7,8f25wup5nyqxwx27pmtxth51x,C. Endler,4010760947,140,3.8,4010760945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632871,16,74,1,0,40,9s9jvki6htleffykj88qcpwpy,1,92.2,72.6,2023-02-04T12:45:49.201Z,2023-02-04T12:58:31Z,4010761009,56,Center,4010761087,233,13,4010761013,285,,,,,,,,,,,,,,,,,ewogcy2itdu7e8vujgkitc0h6,I. Barrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632907,14,5,1,0,44,e5hsx8fzufp57tv4oehbz0qht,1,-1.3,31.2,2023-02-04T12:45:53.176Z,2023-02-04T12:45:53Z,4010761219,346,,4010761217,56,Back,4010761247,233,17,,,,,,,,,,,,,,,,8f25wup5nyqxwx27pmtxth51x,C. Endler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632911,17,5,1,0,44,9s9jvki6htleffykj88qcpwpy,0,101.3,68.8,2023-02-04T12:45:53.176Z,2023-02-04T12:58:06Z,4010761223,56,Center,4010761277,233,14,4010761225,346,,,,,,,,,,,,,,,,,ewogcy2itdu7e8vujgkitc0h6,I. Barrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633065,15,1,1,0,50,e5hsx8fzufp57tv4oehbz0qht,1,3.7,42.7,2023-02-04T12:45:59.728Z,2023-02-04T12:46:03Z,4010762051,212,22.5,4010762049,141,73.9,4010762045,56,Back,4010762047,140,10.7,4010762053,213,1.2,4010762057,237,,4010762043,124,,,,,8f25wup5nyqxwx27pmtxth51x,C. Endler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633121,16,1,1,0,54,e5hsx8fzufp57tv4oehbz0qht,1,5.5,69.3,2023-02-04T12:46:03.016Z,2023-02-04T12:46:08Z,4010762431,141,32.4,4010762433,212,26.7,4010762427,56,Back,4010762435,213,5.1,4010762429,140,14.2,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633215,17,1,1,0,59,e5hsx8fzufp57tv4oehbz0qht,1,21.9,37.1,2023-02-04T12:46:08.040Z,2023-02-04T12:46:15Z,4010762953,141,67.3,4010762957,213,1.6,4010762955,212,20.6,4010762951,140,21.1,4010762949,56,Back,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633273,18,1,1,1,5,e5hsx8fzufp57tv4oehbz0qht,1,41.2,77.8,2023-02-04T12:46:14.888Z,2023-02-04T12:46:18Z,4010763205,140,58.7,4010763213,141,65.4,4010763221,213,5.9,4010763199,56,Center,4010763217,212,20.2,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633283,19,50,1,1,9,e5hsx8fzufp57tv4oehbz0qht,1,56.8,65.6,2023-02-04T12:46:17.976Z,2023-02-04T12:46:23Z,4010763647,233,18,4010763249,286,,4010763247,56,Center,,,,,,,,,,,,,,,,b9mxbxkxacng270g0cs3w1jh1,D. Marozsán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633349,18,7,1,1,9,9s9jvki6htleffykj88qcpwpy,1,43.2,34.4,2023-02-04T12:46:17.977Z,2023-02-04T12:46:22Z,4010763563,56,Back,4010763615,233,19,4010763565,285,,,,,,,,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633351,19,49,1,1,13,9s9jvki6htleffykj88qcpwpy,1,51,29.7,2023-02-04T12:46:22.110Z,2023-02-04T12:46:22Z,,,,,,,,,,,,,,,,,,,,,,,,,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633375,20,1,1,1,13,9s9jvki6htleffykj88qcpwpy,0,51,29.7,2023-02-04T12:46:22.486Z,2023-02-04T12:46:24Z,4010763729,212,29.4,4010763723,56,Right,4010763725,140,70.4,4010763731,213,5.5,4010763727,141,0.0,,,,,,,,,,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633389,20,5,1,1,15,e5hsx8fzufp57tv4oehbz0qht,1,25.9,101.7,2023-02-04T12:46:23.985Z,2023-02-04T12:58:06Z,4010763785,233,21,4010763781,347,,4010763779,56,Back,,,,,,,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633379,21,5,1,1,15,9s9jvki6htleffykj88qcpwpy,0,74.1,-1.7,2023-02-04T12:46:23.985Z,2023-02-04T12:46:25Z,4010763741,56,Right,4010763743,347,,4010763805,233,20,,,,,,,,,,,,,,,,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633515,21,1,1,1,22,e5hsx8fzufp57tv4oehbz0qht,1,24.5,100,2023-02-04T12:46:31.464Z,2023-02-04T12:46:32Z,4010764487,213,5.2,4010764477,107,,4010764485,212,10.6,4010764483,141,88.4,4010764479,56,Back,4010764481,140,29.5,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633537,22,1,1,1,23,e5hsx8fzufp57tv4oehbz0qht,1,29.5,88.4,2023-02-04T12:46:32.735Z,2023-02-04T12:46:34Z,4010764595,56,Back,4010764597,140,26.6,4010764603,213,2.2,4010764633,156,,4010764601,212,4.9,4010764599,141,94.1,,,,,,,407696aey55f3v0iy9xcr9plh,S. Däbritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633565,23,1,1,1,25,e5hsx8fzufp57tv4oehbz0qht,0,24.3,96.9,2023-02-04T12:46:34.704Z,2023-02-04T12:46:35Z,4010764727,212,2.8,4010764725,141,94.2,4010764765,286,,4010764723,140,26.3,4010764759,236,,4010764761,233,22,4010764729,213,5.6,4010764721,56,Back,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633557,22,74,1,1,25,9s9jvki6htleffykj88qcpwpy,1,68.1,5.2,2023-02-04T12:46:34.705Z,2023-02-04T12:58:31Z,4010764791,233,23,4010764703,285,,4010764701,56,Right,,,,,,,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633609,23,5,1,1,28,9s9jvki6htleffykj88qcpwpy,0,81,-1.9,2023-02-04T12:46:37.670Z,2023-02-04T12:46:53Z,4010764975,347,,4010765621,233,24,4010764971,56,Right,,,,,,,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633617,24,5,1,1,28,e5hsx8fzufp57tv4oehbz0qht,1,19,101.9,2023-02-04T12:46:37.670Z,2023-02-04T12:58:06Z,4010765017,347,,4010765015,56,Back,4010765635,233,23,,,,,,,,,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633711,25,1,1,1,34,e5hsx8fzufp57tv4oehbz0qht,1,19.2,100,2023-02-04T12:46:43.567Z,2023-02-04T12:46:44Z,4010765469,141,96.2,4010765463,107,,4010765471,212,15.9,4010765467,140,33.9,4010765473,213,6.0,4010765465,56,Back,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633727,26,1,1,1,35,e5hsx8fzufp57tv4oehbz0qht,1,33.9,96.2,2023-02-04T12:46:44.848Z,2023-02-04T12:46:46Z,4010765535,56,Back,4010765537,140,24.3,4010765539,141,96.3,4010765543,213,3.1,4010765541,212,10.1,,,,,,,,,,b9mxbxkxacng270g0cs3w1jh1,D. Marozsán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633737,27,1,1,1,37,e5hsx8fzufp57tv4oehbz0qht,1,24.3,96.3,2023-02-04T12:46:46.040Z,2023-02-04T12:46:47Z,4010765603,212,7.4,4010765597,56,Back,4010765605,213,5.2,4010765601,141,86.6,4010765599,140,27.5,,,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633755,28,1,1,1,38,e5hsx8fzufp57tv4oehbz0qht,1,27.5,86.6,2023-02-04T12:46:47.185Z,2023-02-04T12:46:48Z,4010765701,155,,4010765709,212,7.1,4010765705,140,24.5,4010765711,213,2.0,4010765707,141,95.9,4010765703,56,Back,,,,,,,407696aey55f3v0iy9xcr9plh,S. Däbritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633761,29,1,1,1,39,e5hsx8fzufp57tv4oehbz0qht,0,24.5,95.9,2023-02-04T12:46:48.410Z,2023-02-04T12:46:48Z,4010765737,157,,4010765745,212,14.7,4010765747,213,6.2,4010765743,141,93.6,4010765749,1,,4010765741,140,38.4,4010765739,56,Back,,,,b9mxbxkxacng270g0cs3w1jh1,D. Marozsán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633781,24,1,1,1,41,9s9jvki6htleffykj88qcpwpy,0,51.2,12.8,2023-02-04T12:46:50.615Z,2023-02-04T12:46:51Z,4010765835,140,61.9,4010765837,141,44.2,4010765833,56,Center,4010765839,212,24.1,4010765831,157,,4010765841,213,1.1,4010765843,1,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633809,30,1,1,1,43,e5hsx8fzufp57tv4oehbz0qht,0,41.4,64.9,2023-02-04T12:46:52.696Z,2023-02-04T12:46:53Z,4010765989,141,60.6,4010765993,213,6.1,4010765991,212,20.9,4010765987,140,61.1,4010765985,56,Center,,,,,,,,,,41gek0vcr4hcrc5hg6zk4am3u,V. Becho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633851,25,49,1,1,48,9s9jvki6htleffykj88qcpwpy,1,35.4,41.2,2023-02-04T12:46:57.214Z,2023-02-04T12:46:57Z,,,,,,,,,,,,,,,,,,,,,,,,,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633897,26,1,1,1,48,9s9jvki6htleffykj88qcpwpy,1,35.4,41.2,2023-02-04T12:46:57.567Z,2023-02-04T12:46:59Z,4010766463,213,3.6,4010766457,140,23.7,4010766461,212,14.0,4010766455,56,Back,4010766459,141,31.2,,,,,,,,,,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633915,27,1,1,1,50,9s9jvki6htleffykj88qcpwpy,1,22.8,31.3,2023-02-04T12:46:59.262Z,2023-02-04T12:47:01Z,4010766567,56,Back,4010766573,212,18.2,4010766575,213,2.7,4010766571,141,42.7,4010766569,140,7.1,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
