id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2544252473,5,1,1,0,11,drnln5nhp7dqype6j3upkoiqp,1,57.4,76.1,2023-05-06T11:30:48.802Z,2023-05-06T11:43:07Z,4253802039,56,Left,4253802045,212,14.2,4253802041,140,65.2,4253802043,141,93.2,4253802047,213,1.0,,,,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544252483,6,1,1,0,13,drnln5nhp7dqype6j3upkoiqp,0,75.9,90.6,2023-05-06T11:30:50.667Z,2023-05-06T11:30:51Z,4253802089,213,5.0,4253802087,212,17.1,4253802083,140,80.9,4253802081,56,Center,4253802085,141,66.6,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544252533,6,49,1,0,17,dgpni8xwxjhgekjmg0m8bb6nv,1,23,31.9,2023-05-06T11:30:55.352Z,2023-05-06T11:30:55Z,,,,,,,,,,,,,,,,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544252553,7,1,1,0,18,dgpni8xwxjhgekjmg0m8bb6nv,0,23,31.9,2023-05-06T11:30:56.102Z,2023-05-06T11:30:57Z,4253802481,212,39.4,4253802483,213,5.8,4253802479,141,2.9,4253802485,1,,4253802475,56,Right,4253802473,155,,4253802477,140,55.5,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544252559,7,49,1,0,19,drnln5nhp7dqype6j3upkoiqp,1,38.8,90,2023-05-06T11:30:57.538Z,2023-05-06T11:30:57Z,,,,,,,,,,,,,,,,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544252579,8,1,1,0,20,drnln5nhp7dqype6j3upkoiqp,0,38.8,90,2023-05-06T11:30:58.018Z,2023-05-06T11:30:59Z,4253802659,141,93.8,4253802655,140,64.8,4253802665,1,,4253802651,157,,4253802653,56,Left,4253802663,213,0.1,4253802661,212,27.4,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544252601,8,49,1,0,23,dgpni8xwxjhgekjmg0m8bb6nv,1,45.1,4.4,2023-05-06T11:31:01.574Z,2023-05-06T11:48:47Z,,,,,,,,,,,,,,,,,,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544252709,9,1,1,0,24,dgpni8xwxjhgekjmg0m8bb6nv,1,45.4,5,2023-05-06T11:31:02.071Z,2023-05-06T11:48:40Z,4253803199,213,0.2,4253803195,141,7.1,4253803191,56,Right,4253803193,140,51.7,4253803197,212,6.8,,,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544269933,136,61,1,0,25,dgpni8xwxjhgekjmg0m8bb6nv,0,54.7,15.3,2023-05-06T11:31:02.820Z,2023-05-06T11:49:43Z,4253895161,56,Right,,,,,,,,,,,,,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544252669,9,1,1,0,26,drnln5nhp7dqype6j3upkoiqp,1,49,83.5,2023-05-06T11:31:04.162Z,2023-05-06T11:50:06Z,4253803063,213,4.3,4253803061,212,5.9,4253803057,140,46.9,4253803055,56,Back,4253803059,141,75.4,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544252693,10,49,1,0,29,drnln5nhp7dqype6j3upkoiqp,1,46.6,78.7,2023-05-06T11:31:07.058Z,2023-05-06T11:31:07Z,,,,,,,,,,,,,,,,,,,,,,,,,3vpsxb6kzdffwgumf9mfcmms5,A. Lahmari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544252701,11,1,1,0,29,drnln5nhp7dqype6j3upkoiqp,0,46.6,78.7,2023-05-06T11:31:07.347Z,2023-05-06T11:31:09Z,4253803265,233,10,4253803263,236,,4253803147,56,Back,4253803269,286,,4253803149,140,43.9,4253803155,212,2.9,4253803151,141,77.9,4253803157,213,3.3,3vpsxb6kzdffwgumf9mfcmms5,A. Lahmari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544252711,10,74,1,0,29,dgpni8xwxjhgekjmg0m8bb6nv,1,52.4,35.5,2023-05-06T11:31:07.348Z,2023-05-06T12:25:11Z,4253803205,285,,4253803287,233,11,4253803203,56,Center,,,,,,,,,,,,,,,,5b3esi4e6l86aqvprt9l16uqc,C. Cosme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544252759,11,49,1,0,31,dgpni8xwxjhgekjmg0m8bb6nv,1,42.2,26.4,2023-05-06T11:31:08.998Z,2023-05-06T11:50:55Z,,,,,,,,,,,,,,,,,,,,,,,,,e9e2sdrwd5g6m8kfpxpe8ml79,E. Kaabachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544252869,12,1,1,0,32,dgpni8xwxjhgekjmg0m8bb6nv,1,40.2,28.7,2023-05-06T11:31:10.192Z,2023-05-06T11:51:14Z,4253803969,213,1.5,4253803965,141,58.3,4253803967,212,20.2,4253803961,56,Back,4253803963,140,42.2,,,,,,,,,,e9e2sdrwd5g6m8kfpxpe8ml79,E. Kaabachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544271333,146,1,1,0,33,dgpni8xwxjhgekjmg0m8bb6nv,1,36,51.8,2023-05-06T11:31:11.439Z,2023-05-06T11:52:17Z,4253903539,212,66.2,4253903541,213,5.9,4253903543,1,,4253903535,140,95.4,4253903537,141,19.2,4253903533,56,Right,4253903531,155,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544252877,13,1,1,0,42,dgpni8xwxjhgekjmg0m8bb6nv,0,95.4,22.4,2023-05-06T11:31:20.175Z,2023-05-06T11:52:36Z,4253804007,141,25.8,4253804001,155,,4253803999,2,,4253804005,140,96.1,4253804069,233,12,4253804011,213,1.3,4253804067,236,,4253804009,212,2.4,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,4253804003,56,Center,4253804073,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544252847,12,12,1,0,42,drnln5nhp7dqype6j3upkoiqp,1,3.2,81.7,2023-05-06T11:31:20.275Z,2023-05-06T11:31:24Z,4253804097,233,13,4253803859,56,Back,4253803857,185,,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544252857,13,6,1,0,43,drnln5nhp7dqype6j3upkoiqp,0,0,77.8,2023-05-06T11:31:21.523Z,2023-05-06T11:31:27Z,4253803905,56,Back,4253803907,73,,4253804239,233,14,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544252913,14,6,1,0,43,dgpni8xwxjhgekjmg0m8bb6nv,1,100,22.2,2023-05-06T11:31:21.523Z,2023-05-06T12:25:15Z,4253804223,75,,4253804219,56,Center,4253804233,233,13,,,,,,,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253275,15,1,1,1,15,dgpni8xwxjhgekjmg0m8bb6nv,0,99.5,0.5,2023-05-06T11:31:52.934Z,2023-05-06T11:53:21Z,4253806197,56,Center,4253806193,155,,4253806191,6,,4253806195,223,,4253806189,2,,4253806199,140,94.6,4253806205,213,1.7,4253806207,1,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,4253806203,212,45.5,4253806201,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253285,14,49,1,1,16,drnln5nhp7dqype6j3upkoiqp,1,5.1,29.8,2023-05-06T11:31:53.850Z,2023-05-06T11:31:54Z,,,,,,,,,,,,,,,,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253381,15,1,1,1,17,drnln5nhp7dqype6j3upkoiqp,1,4.7,29.4,2023-05-06T11:31:54.785Z,2023-05-06T11:32:00Z,4253806775,56,Back,4253806777,140,19.2,4253806779,141,4.0,4253806783,213,5.4,4253806781,212,23.0,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253393,16,45,1,1,22,dgpni8xwxjhgekjmg0m8bb6nv,0,68.8,82.6,2023-05-06T11:32:00.570Z,2023-05-06T11:32:04Z,4253807095,286,,4253806855,56,Left,4253807097,233,16,,,,,,,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253425,16,3,1,1,22,drnln5nhp7dqype6j3upkoiqp,1,31.2,17.4,2023-05-06T11:32:00.570Z,2023-05-06T11:32:03Z,4253807003,285,,4253807001,56,Back,4253807039,233,16,,,,,,,,,,,,,,,,7alrgsdv6ycykqgigqizax39x,M. Léger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544273383,172,50,1,1,23,drnln5nhp7dqype6j3upkoiqp,1,36.6,34,2023-05-06T11:32:01.421Z,2023-05-06T11:55:44Z,4253913091,286,,4253913815,233,155,4253913089,56,Back,,,,,,,,,,,,,,,,7alrgsdv6ycykqgigqizax39x,M. Léger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544273377,155,7,1,1,23,dgpni8xwxjhgekjmg0m8bb6nv,0,63.4,66,2023-05-06T11:32:01.422Z,2023-05-06T11:55:42Z,4253913769,56,Center,4253913785,233,172,4253913771,285,,,,,,,,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253459,17,1,1,1,25,drnln5nhp7dqype6j3upkoiqp,1,40.8,25.9,2023-05-06T11:32:02.745Z,2023-05-06T11:32:04Z,4253807189,140,48.9,4253807195,213,0.1,4253807193,212,8.6,4253807187,56,Back,4253807191,141,27.7,,,,,,,,,,7alrgsdv6ycykqgigqizax39x,M. Léger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253559,18,1,1,1,27,drnln5nhp7dqype6j3upkoiqp,1,51.8,28.2,2023-05-06T11:32:04.722Z,2023-05-06T11:32:10Z,4253807633,140,73.1,4253807631,56,Right,4253807637,212,26.6,4253807635,141,7.0,4253807639,213,5.7,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253681,19,1,1,1,32,drnln5nhp7dqype6j3upkoiqp,1,94.5,31,2023-05-06T11:32:10.265Z,2023-05-06T11:32:18Z,4253808269,56,Left,4253808279,1,,4253808275,212,44.6,4253808267,196,,4253808277,213,1.5,4253808273,141,96.3,4253808271,140,98.1,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253695,20,1,1,1,40,drnln5nhp7dqype6j3upkoiqp,1,97,96.2,2023-05-06T11:32:18.378Z,2023-05-06T11:32:20Z,4253808369,56,Left,4253808375,212,22.3,4253808377,213,3.1,4253808373,141,96.2,4253808371,140,75.8,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253699,21,1,1,1,42,drnln5nhp7dqype6j3upkoiqp,0,74.1,92.1,2023-05-06T11:32:19.922Z,2023-05-06T11:56:47Z,4253808393,141,85.5,4253808387,56,Left,4253808403,213,5.9,4253808399,212,11.1,4253808389,140,83.8,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253723,17,49,1,1,44,dgpni8xwxjhgekjmg0m8bb6nv,1,21.7,16.7,2023-05-06T11:32:21.903Z,2023-05-06T11:32:22Z,,,,,,,,,,,,,,,,,,,,,,,,,5b3esi4e6l86aqvprt9l16uqc,C. Cosme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253765,18,1,1,1,45,dgpni8xwxjhgekjmg0m8bb6nv,0,26.9,23.9,2023-05-06T11:32:22.816Z,2023-05-06T11:32:25Z,4253808687,155,,4253808691,140,57.2,4253808697,212,32.0,4253808701,1,,4253808695,141,29.2,4253808699,213,0.1,4253808689,56,Center,,,,5b3esi4e6l86aqvprt9l16uqc,C. Cosme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253789,22,12,1,1,49,drnln5nhp7dqype6j3upkoiqp,1,40.8,79.7,2023-05-06T11:32:27.082Z,2023-05-06T11:32:28Z,4253808839,213,1.6,4253808905,167,,4253808837,212,14.5,4253808833,140,40.0,4253808831,56,Back,4253808835,141,100.0,4253808857,15,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253833,19,5,1,1,50,dgpni8xwxjhgekjmg0m8bb6nv,1,61.2,-1.2,2023-05-06T11:32:28.179Z,2023-05-06T11:36:18Z,4253809073,233,23,4253809071,347,,4253809069,56,Right,,,,,,,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253799,23,5,1,1,50,drnln5nhp7dqype6j3upkoiqp,0,38.8,101.2,2023-05-06T11:32:28.179Z,2023-05-06T11:32:32Z,4253808879,347,,4253809093,233,19,4253808877,56,Back,,,,,,,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254143,20,1,1,2,14,dgpni8xwxjhgekjmg0m8bb6nv,1,64.9,0,2023-05-06T11:32:52.327Z,2023-05-06T11:32:56Z,4253810689,56,Right,4253810697,213,0.8,4253810693,141,5.6,4253810687,107,,4253810691,140,69.2,4253810695,212,6.7,,,,,,,5b3esi4e6l86aqvprt9l16uqc,C. Cosme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254147,21,4,1,2,18,dgpni8xwxjhgekjmg0m8bb6nv,1,69.5,6.8,2023-05-06T11:32:55.992Z,2023-05-06T11:57:27Z,4253810733,286,,4253810729,152,,4253810727,56,Right,4253919241,294,,4253810985,233,24,4253810725,13,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254191,24,4,1,2,18,drnln5nhp7dqype6j3upkoiqp,0,30.5,93.2,2023-05-06T11:32:55.993Z,2023-05-06T11:57:24Z,4253810969,285,,4253810963,56,Back,4253811019,233,21,4253810961,13,,4253919101,294,,4253810965,152,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544255267,22,27,1,2,48,dgpni8xwxjhgekjmg0m8bb6nv,1,0,0,2023-05-06T11:33:26.368Z,2023-05-06T11:34:24Z,4253817317,233,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254541,25,27,1,2,48,drnln5nhp7dqype6j3upkoiqp,1,0,0,2023-05-06T11:33:26.368Z,2023-05-06T11:34:24Z,4253817331,233,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544255275,23,28,1,3,37,dgpni8xwxjhgekjmg0m8bb6nv,1,0,0,2023-05-06T11:34:15.369Z,2023-05-06T11:34:18Z,4253816815,55,22,4253816835,233,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544255231,26,28,1,3,37,drnln5nhp7dqype6j3upkoiqp,1,0,0,2023-05-06T11:34:15.369Z,2023-05-06T11:34:18Z,4253816863,233,23,4253816655,55,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544255599,24,1,1,3,56,dgpni8xwxjhgekjmg0m8bb6nv,0,68,6.5,2023-05-06T11:34:34.232Z,2023-05-06T11:34:39Z,4253818491,212,39.0,4253818493,213,0.8,4253818487,140,93.2,4253818481,155,,4253818483,152,,4253818479,5,,4253818485,56,Center,4253818495,1,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,4253818477,2,,4253818489,141,48.7,4253818727,233,27,,,,,,,,,,,,,,,,,,,,,,,,,
2544275689,199,44,1,3,57,drnln5nhp7dqype6j3upkoiqp,1,8.1,54,2023-05-06T11:34:34.989Z,2023-05-06T11:59:13Z,4253924153,233,172,4253923669,56,Back,4253923671,285,,,,,,,,,,,,,,,,,3dfjmvoka2j9pw4s7z7vac0r9,S. Durand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544275545,172,44,1,3,57,dgpni8xwxjhgekjmg0m8bb6nv,0,91.9,46,2023-05-06T11:34:34.990Z,2023-05-06T11:59:14Z,4253924093,56,Center,4253924095,286,,4253924167,233,199,,,,,,,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544255653,27,11,1,3,58,drnln5nhp7dqype6j3upkoiqp,1,7.7,49.1,2023-05-06T11:34:35.953Z,2023-05-06T12:27:21Z,4253818709,88,,4253818761,233,24,4253818707,56,Back,,,,,,,,,,,,,,,,3dfjmvoka2j9pw4s7z7vac0r9,S. Durand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544255743,28,1,1,4,3,drnln5nhp7dqype6j3upkoiqp,1,14.3,45.4,2023-05-06T11:34:41.504Z,2023-05-06T11:34:46Z,4253819187,213,0.2,4253819179,56,Center,4253819181,140,60.1,4253819183,141,59.9,4253819185,212,49.1,4253819177,199,,4253819189,1,,,,,3dfjmvoka2j9pw4s7z7vac0r9,S. Durand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544255751,29,44,1,4,8,drnln5nhp7dqype6j3upkoiqp,1,54.1,55.9,2023-05-06T11:34:46.121Z,2023-05-06T11:59:54Z,4253819231,286,,4253819229,56,Center,4253819331,233,25,,,,,,,,,,,,,,,,7alrgsdv6ycykqgigqizax39x,M. Léger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
