id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/16/value,assist,qualifier/12/value,keyPass,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2457898807,83,1,1,13,36,2gmv49xieg3zee2hx0lhcp17u,1,36.7,0,2022-09-10T12:43:48.880Z,2022-09-10T12:43:51Z,3769057061,212,10.5,3769057063,213,0.6,3769057059,141,6.8,3769057053,107,,3769057057,140,44.9,3769057055,56,Back,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457898859,84,1,1,13,39,2gmv49xieg3zee2hx0lhcp17u,1,44.9,6.8,2022-09-10T12:43:51.024Z,2022-09-10T12:43:53Z,3769057323,213,6.0,3769057309,56,Right,3769057313,140,56.8,3769057319,212,13.0,3769057317,141,1.3,,,,,,,,,,ah7sbrjt4lz1t4zww2l4sf1ex,L. Rueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457898865,85,50,1,13,41,2gmv49xieg3zee2hx0lhcp17u,1,55.6,2.8,2022-09-10T12:43:53.809Z,2022-09-10T12:43:58Z,3769057365,56,Right,3769057367,286,,3769057561,233,97,,,,,,,,,,,,,,,,88n7oswbclrfxt277vp6vpgd0,Kelsey Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457898891,97,7,1,13,41,114h4h9ekimxmk95iypp478kk,1,44.4,97.2,2022-09-10T12:43:53.810Z,2022-09-10T12:43:56Z,3769057513,233,85,3769057471,285,,3769057467,56,Back,,,,,,,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457898895,98,49,1,13,43,114h4h9ekimxmk95iypp478kk,1,45.7,95.6,2022-09-10T12:43:55.671Z,2022-09-10T12:43:56Z,,,,,,,,,,,,,,,,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457898951,99,1,1,13,44,114h4h9ekimxmk95iypp478kk,1,45.7,95.6,2022-09-10T12:43:55.968Z,2022-09-10T12:43:58Z,3769057755,140,32.0,3769057761,213,3.4,3769057757,141,90.5,3769057753,56,Back,3769057759,212,14.8,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457899037,100,1,1,13,46,114h4h9ekimxmk95iypp478kk,1,32,90.5,2022-09-10T12:43:58.632Z,2022-09-10T12:44:03Z,3769058185,157,,3769058195,213,0.1,3769058191,141,95.4,3769058193,212,37.9,3769058189,140,68.0,3769058197,1,,3769058187,56,Left,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457899039,101,61,1,13,51,114h4h9ekimxmk95iypp478kk,0,68,95.4,2022-09-10T12:44:03.415Z,2022-09-10T12:44:03Z,3769058203,56,Left,,,,,,,,,,,,,,,,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457899051,86,5,1,13,51,2gmv49xieg3zee2hx0lhcp17u,1,32,-1.4,2022-09-10T12:44:03.520Z,2022-09-10T12:44:05Z,3769058245,56,Back,3769058347,233,102,3769058247,347,,,,,,,,,,,,,,,,,88n7oswbclrfxt277vp6vpgd0,Kelsey Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457899065,102,5,1,13,51,114h4h9ekimxmk95iypp478kk,0,68,101.4,2022-09-10T12:44:03.520Z,2022-09-10T13:16:30Z,3769058393,233,86,3769058289,347,,3769058287,56,Left,,,,,,,,,,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457899115,87,1,1,13,53,2gmv49xieg3zee2hx0lhcp17u,0,35.6,0,2022-09-10T12:44:05.783Z,2022-09-10T12:44:08Z,3769058577,213,0.3,3769058565,56,Right,3769058573,212,17.5,3769058567,140,51.3,3769058569,141,7.0,3769058563,107,,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457899153,103,1,1,13,58,114h4h9ekimxmk95iypp478kk,0,51.1,94.4,2022-09-10T12:44:10.232Z,2022-09-10T12:44:11Z,3769058687,56,Left,3769058691,141,93.8,3769058693,212,19.7,3769058689,140,69.9,3769058695,213,6.3,3769058685,3,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457899209,104,1,1,14,1,114h4h9ekimxmk95iypp478kk,1,73.2,91.3,2022-09-10T12:44:13.382Z,2022-09-10T12:59:32Z,3769058969,140,63.1,3769058975,213,3.5,3769058967,56,Left,3769058971,141,85.9,3769058973,212,11.2,,,,,,,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457899213,105,49,1,14,2,114h4h9ekimxmk95iypp478kk,1,72.1,91.4,2022-09-10T12:44:14.552Z,2022-09-10T12:44:14Z,,,,,,,,,,,,,,,,,,,,,,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457899289,106,1,1,14,4,114h4h9ekimxmk95iypp478kk,1,62.6,95.9,2022-09-10T12:44:16.167Z,2022-09-10T12:44:18Z,3769059291,56,Left,3769059299,213,6.2,3769059293,140,83.4,3769059297,212,21.9,3769059295,141,94.7,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457899323,107,1,1,14,6,114h4h9ekimxmk95iypp478kk,1,84.5,92.1,2022-09-10T12:44:18.871Z,2022-09-10T12:59:22Z,3769059485,140,70.4,3769059491,213,3.1,3769059489,212,14.8,3769059483,56,Left,3769059487,141,92.1,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457899341,108,1,1,14,8,114h4h9ekimxmk95iypp478kk,0,70.4,92.1,2022-09-10T12:44:20.919Z,2022-09-10T12:59:21Z,3769059575,141,95.1,3769059571,56,Left,3769059579,213,0.1,3769059573,140,89.4,3769059577,212,20.1,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457899351,88,49,1,14,11,2gmv49xieg3zee2hx0lhcp17u,1,13.4,8.8,2022-09-10T12:44:23.025Z,2022-09-10T12:59:29Z,,,,,,,,,,,,,,,,,,,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457899387,89,1,1,14,11,2gmv49xieg3zee2hx0lhcp17u,0,13.4,8.8,2022-09-10T12:44:23.345Z,2022-09-10T12:59:30Z,3769059761,212,33.1,3769059763,213,0.0,3769059757,140,44.9,3769059753,157,,3769059759,141,10.3,3769059755,56,Back,3769059765,1,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457903677,150,1,1,14,13,114h4h9ekimxmk95iypp478kk,0,37.7,80,2022-09-10T12:44:25.386Z,2022-09-10T13:00:49Z,3769110855,212,21.4,3769110857,213,6.2,3769110859,1,,3769110851,140,58.0,3769110853,141,77.3,3769110847,157,,3769110849,56,Center,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457903685,151,81,1,14,13,114h4h9ekimxmk95iypp478kk,1,59.8,78.7,2022-09-10T12:44:25.860Z,2022-09-10T13:00:59Z,3769111429,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457899863,109,68,1,14,42,114h4h9ekimxmk95iypp478kk,1,0,0,2022-09-10T12:44:54.639Z,2022-09-10T12:44:54Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457899885,90,68,1,14,43,2gmv49xieg3zee2hx0lhcp17u,0,0,0,2022-09-10T12:44:55.424Z,2022-09-10T12:59:25Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457899927,110,49,1,14,45,114h4h9ekimxmk95iypp478kk,1,75.1,83.8,2022-09-10T12:44:57.486Z,2022-09-10T12:44:57Z,,,,,,,,,,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457899977,111,3,1,14,47,114h4h9ekimxmk95iypp478kk,0,70.2,87.4,2022-09-10T12:44:59.935Z,2022-09-10T12:45:04Z,3769063057,233,91,3769062663,286,,3769062661,56,Left,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457900037,91,7,1,14,47,2gmv49xieg3zee2hx0lhcp17u,1,29.8,12.6,2022-09-10T12:44:59.936Z,2022-09-10T12:45:04Z,3769062939,56,Back,3769063013,233,111,3769062941,285,,,,,,,,,,,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457900047,92,49,1,14,51,2gmv49xieg3zee2hx0lhcp17u,1,33.7,10,2022-09-10T12:45:03.600Z,2022-09-10T12:45:04Z,,,,,,,,,,,,,,,,,,,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457900169,93,1,1,14,52,2gmv49xieg3zee2hx0lhcp17u,1,33.3,10.3,2022-09-10T12:45:03.967Z,2022-09-10T12:45:11Z,3769063535,212,29.5,3769063533,141,40.7,3769063531,140,13.2,3769063529,56,Back,3769063537,213,2.4,,,,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457900247,94,1,1,14,59,2gmv49xieg3zee2hx0lhcp17u,1,13.2,41,2022-09-10T12:45:11.842Z,2022-09-10T12:45:16Z,3769063945,56,Back,3769063955,1,,3769063951,212,38.4,3769063953,213,5.6,3769063947,140,41.6,3769063943,155,,3769063949,141,5.5,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457900189,112,40,1,15,1,114h4h9ekimxmk95iypp478kk,1,0,0,2022-09-10T12:45:13.213Z,2022-09-10T12:45:13Z,3769063687,194,b0badx1gx15s9wo6ly8z1rl61,3769063681,59,"1, 23, 26, 6, 5, 3, 14, 29, 12, 10, 11, 7, 9, 15, 16, 18, 19, 21",3769063683,130,4,3769063677,30,"alr6k5xokhqe1xi6a5kdyj7x1, b0badx1gx15s9wo6ly8z1rl61, cz9o6yad9c8s2potdvqau5slw, 80dr0hzhre13aaavd0r4udpl, elbn5tbmbvbk8x7oxl2maia6s, 5mcszf3yuxwxcggl8ds2v1a7d, 84qomd74wlfrd9lpost35p4wk, 9mo419gtk6dy5lhcvatcllkyy, 4y78x1atris45m06oqr7axbzd, 9gugnyggxqnc9fijivw8fvq39, bc1b4tkrsx8xsdqtoj198tg16, dq9w87alliunnaoezwtvn9hp1, en70ces933pdy4dbgq0lgjhsl, aqmo5o52e5mhbbzgdquivsm50, 3eb2tx4nx4etwvuo3bnnl3lk9, af7iolqb3r12ybufawf0mjnys, ae68tqogc2yplitpd1yixky22, c03fkophg1op7oov8hj7egx78",3769063685,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",3769063679,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457900277,95,1,1,15,4,2gmv49xieg3zee2hx0lhcp17u,0,44.8,3.1,2022-09-10T12:45:16.647Z,2022-09-10T12:45:18Z,3769064117,212,23.2,3769064119,213,0.3,3769064113,140,65.7,3769064111,56,Right,3769064115,141,14.0,,,,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457900315,113,49,1,15,9,114h4h9ekimxmk95iypp478kk,1,33.8,85.9,2022-09-10T12:45:20.983Z,2022-09-10T12:45:21Z,,,,,,,,,,,,,,,,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457900347,114,1,1,15,9,114h4h9ekimxmk95iypp478kk,1,33.8,85.9,2022-09-10T12:45:21.229Z,2022-09-10T12:45:23Z,3769064481,212,15.1,3769064483,213,0.5,3769064475,56,Back,3769064479,141,96.3,3769064477,140,46.5,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457900427,115,1,1,15,11,114h4h9ekimxmk95iypp478kk,1,46.8,95.7,2022-09-10T12:45:22.950Z,2022-09-10T12:45:25Z,3769064843,212,9.0,3769064841,141,86.2,3769064837,56,Back,3769064845,213,3.9,3769064839,140,40.9,,,,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457900651,116,1,1,15,13,114h4h9ekimxmk95iypp478kk,1,41.4,80.8,2022-09-10T12:45:25.766Z,2022-09-10T12:45:40Z,3769066087,213,5.2,3769066083,141,22.2,3769066091,1,,3769066081,140,62.2,3769066077,155,,3769066085,212,45.4,3769066079,56,Center,,,,bc1b4tkrsx8xsdqtoj198tg16,Amanda Gutierres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457900545,96,43,1,15,18,2gmv49xieg3zee2hx0lhcp17u,1,0,0,2022-09-10T12:45:30.784Z,2022-09-10T12:45:37Z,3769065485,294,0,3769065489,152,0,3769065493,285,0,3769065483,13,0,3769065805,144,4,3769065487,56,Back,,,,,,,664ior41q0qf71vnhq0tp1j9x,F. Hoarau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457900659,117,50,1,15,27,114h4h9ekimxmk95iypp478kk,1,93.3,11.8,2022-09-10T12:45:39.231Z,2022-09-10T13:01:03Z,3769066129,56,Right,3769066131,286,,3769066261,233,97,,,,,,,,,,,,,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457900647,97,7,1,15,27,2gmv49xieg3zee2hx0lhcp17u,1,6.7,88.2,2022-09-10T12:45:39.232Z,2022-09-10T12:45:41Z,3769066067,56,Back,3769066203,233,117,3769066069,285,,,,,,,,,,,,,,,,,664ior41q0qf71vnhq0tp1j9x,F. Hoarau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457900655,98,49,1,15,28,2gmv49xieg3zee2hx0lhcp17u,1,4.2,91.1,2022-09-10T12:45:40.460Z,2022-09-10T12:45:41Z,,,,,,,,,,,,,,,,,,,,,,,,,664ior41q0qf71vnhq0tp1j9x,F. Hoarau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457900719,99,1,1,15,29,2gmv49xieg3zee2hx0lhcp17u,1,6,92.3,2022-09-10T12:45:40.975Z,2022-09-10T12:45:44Z,3769066459,141,88.7,3769066457,140,23.2,3769066461,212,18.2,3769066463,213,6.1,3769066455,56,Back,,,,,,,,,,664ior41q0qf71vnhq0tp1j9x,F. Hoarau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457900735,100,1,1,15,32,2gmv49xieg3zee2hx0lhcp17u,1,33.2,85.1,2022-09-10T12:45:44.480Z,2022-09-10T12:45:46Z,3769066547,212,13.5,3769066541,56,Back,3769066549,213,5.0,3769066543,140,36.9,3769066545,141,66.1,,,,,,,,,,ah7sbrjt4lz1t4zww2l4sf1ex,L. Rueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457900775,101,1,1,15,34,2gmv49xieg3zee2hx0lhcp17u,1,36.9,66.1,2022-09-10T12:45:45.951Z,2022-09-10T12:45:48Z,3769066703,212,14.2,3769066701,141,72.4,3769066705,213,0.3,3769066697,56,Back,3769066699,140,49.8,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457900841,102,1,1,15,36,2gmv49xieg3zee2hx0lhcp17u,1,63,67,2022-09-10T12:45:48.191Z,2022-09-10T12:45:54Z,3769067029,213,0.5,3769067023,141,90.6,3769067019,140,90.4,3769067033,1,,3769067017,56,Left,3769067025,212,32.9,,,,,,,ah7sbrjt4lz1t4zww2l4sf1ex,L. Rueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457900873,103,1,1,15,41,2gmv49xieg3zee2hx0lhcp17u,0,92.1,86.8,2022-09-10T12:45:53.872Z,2022-09-10T12:45:56Z,3769067191,212,23.5,3769067193,213,4.8,3769067181,56,Center,3769067189,141,52.4,3769067173,2,,3769067185,140,93.8,3769067177,155,,,,,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457900947,118,12,1,15,45,114h4h9ekimxmk95iypp478kk,1,4.9,45.4,2022-09-10T12:45:56.981Z,2022-09-10T12:45:59Z,3769067579,56,Back,3769067585,212,39.7,3769067583,141,59.0,3769067581,140,41.7,3769067587,213,0.2,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457900953,119,49,1,15,47,114h4h9ekimxmk95iypp478kk,1,41.7,59,2022-09-10T12:45:59.711Z,2022-09-10T12:46:00Z,,,,,,,,,,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457901027,120,1,1,15,48,114h4h9ekimxmk95iypp478kk,1,41.7,59,2022-09-10T12:46:00.084Z,2022-09-10T12:46:03Z,3769068003,141,54.3,3769067999,56,Back,3769068001,140,46.9,3769068007,213,5.8,3769068005,212,6.3,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457901113,121,1,1,15,51,114h4h9ekimxmk95iypp478kk,1,46.9,46.3,2022-09-10T12:46:03.485Z,2022-09-10T12:46:08Z,3769068375,141,17.9,3769068381,213,4.0,3769068377,212,26.1,3769068371,56,Back,3769068373,140,30.2,,,,,,,,,,bc1b4tkrsx8xsdqtoj198tg16,Amanda Gutierres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457901213,122,1,1,15,56,114h4h9ekimxmk95iypp478kk,1,36.4,17,2022-09-10T12:46:08.533Z,2022-09-10T12:46:12Z,3769068815,56,Back,3769068821,212,15.3,3769068823,213,2.5,3769068819,141,30.3,3769068817,140,24.6,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457901259,123,1,1,16,0,114h4h9ekimxmk95iypp478kk,1,26.1,31.6,2022-09-10T12:46:12.412Z,2022-09-10T12:46:15Z,3769069025,141,51.9,3769069019,56,Back,3769069021,140,13.0,3769069027,212,19.5,3769069031,213,2.4,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457901305,124,1,1,16,3,114h4h9ekimxmk95iypp478kk,1,12.9,52.1,2022-09-10T12:46:15.093Z,2022-09-10T12:46:18Z,3769069217,141,65.5,3769069219,212,19.5,3769069213,56,Back,3769069215,140,29.3,3769069221,213,0.5,,,,,,,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457901353,125,1,1,16,6,114h4h9ekimxmk95iypp478kk,1,27.2,75.1,2022-09-10T12:46:18.700Z,2022-09-10T12:46:21Z,3769069479,56,Back,3769069485,212,19.0,3769069483,141,95.3,3769069481,140,39.7,3769069487,213,0.8,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457901391,126,1,1,16,9,114h4h9ekimxmk95iypp478kk,1,39.8,95.4,2022-09-10T12:46:21.477Z,2022-09-10T12:46:23Z,3769069699,140,40.0,3769069697,56,Back,3769069705,213,4.7,3769069701,141,77.9,3769069703,212,11.9,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457901461,127,1,1,16,11,114h4h9ekimxmk95iypp478kk,1,40.4,77.3,2022-09-10T12:46:23.285Z,2022-09-10T12:46:27Z,3769070013,56,Back,3769070019,212,16.5,3769070017,141,57.5,3769070021,213,4.1,3769070015,140,31.3,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457901541,128,1,1,16,15,114h4h9ekimxmk95iypp478kk,1,31.8,50.3,2022-09-10T12:46:27.460Z,2022-09-10T12:46:32Z,3769070421,141,30.4,3769070423,212,24.7,3769070425,213,5.7,3769070417,56,Center,3769070419,140,51.5,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457901547,129,50,1,16,18,114h4h9ekimxmk95iypp478kk,1,53.1,30.8,2022-09-10T12:46:30.606Z,2022-09-10T12:46:33Z,3769070445,56,Center,3769070511,233,104,3769070449,286,,,,,,,,,,,,,,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457901529,104,7,1,16,18,2gmv49xieg3zee2hx0lhcp17u,0,46.9,69.2,2022-09-10T12:46:30.607Z,2022-09-10T12:46:33Z,3769070355,56,Back,3769070503,233,129,3769070357,285,,,,,,,,,,,,,,,,,ah7sbrjt4lz1t4zww2l4sf1ex,L. Rueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457901567,130,61,1,16,22,114h4h9ekimxmk95iypp478kk,1,51.5,30.4,2022-09-10T12:46:34.060Z,2022-09-10T12:46:34Z,3769070551,56,Center,,,,,,,,,,,,,,,,,,,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457901571,105,49,1,16,22,2gmv49xieg3zee2hx0lhcp17u,1,41.2,62.3,2022-09-10T12:46:34.144Z,2022-09-10T12:46:34Z,,,,,,,,,,,,,,,,,,,,,,,,,ah7sbrjt4lz1t4zww2l4sf1ex,L. Rueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457901605,106,1,1,16,22,2gmv49xieg3zee2hx0lhcp17u,0,41.6,61.4,2022-09-10T12:46:34.775Z,2022-09-10T12:46:36Z,3769070701,213,5.9,3769070695,140,56.9,3769070699,212,17.4,3769070693,56,Center,3769070697,141,51.5,,,,,,,,,,ah7sbrjt4lz1t4zww2l4sf1ex,L. Rueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457901643,131,49,1,16,26,114h4h9ekimxmk95iypp478kk,1,45.7,52.4,2022-09-10T12:46:38.389Z,2022-09-10T12:46:38Z,,,,,,,,,,,,,,,,,,,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457901687,132,1,1,16,27,114h4h9ekimxmk95iypp478kk,1,45.7,52.4,2022-09-10T12:46:38.956Z,2022-09-10T12:46:40Z,3769071135,212,34.1,3769071139,1,,3769071133,141,92.6,3769071131,140,65.1,3769071137,213,0.9,3769071129,56,Left,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457901785,133,1,1,16,28,114h4h9ekimxmk95iypp478kk,1,65.1,92.6,2022-09-10T12:46:40.772Z,2022-09-10T12:46:44Z,3769071535,212,16.8,3769071519,56,Center,3769071537,213,5.5,3769071533,141,75.1,3769071531,140,76.4,,,,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457901841,134,1,1,16,32,114h4h9ekimxmk95iypp478kk,1,76.4,75.1,2022-09-10T12:46:44.165Z,2022-09-10T12:46:47Z,3769071851,212,14.9,3769071853,213,1.3,3769071845,56,Left,3769071849,141,95.9,3769071847,140,80.8,,,,,,,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457901869,135,1,1,16,35,114h4h9ekimxmk95iypp478kk,0,92.7,93,2022-09-10T12:46:47.356Z,2022-09-10T12:46:49Z,3769072009,212,20.3,3769072003,56,Center,3769072001,155,,3769072007,141,63.7,3769071999,2,,3769072011,213,4.5,3769072005,140,89.2,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457901859,107,61,1,16,36,2gmv49xieg3zee2hx0lhcp17u,1,3.6,15.3,2022-09-10T12:46:48.207Z,2022-09-10T12:46:48Z,3769071945,56,Back,,,,,,,,,,,,,,,,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
