id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/10/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2544253423,7,1,1,0,16,2w4xxgpg4t4h5b3yl74egastz,0,87.9,86,2023-05-06T11:32:02.048Z,2023-05-06T11:32:02Z,4253806993,140,90.5,4253806995,141,56.4,4253806999,213,4.8,4253806991,56,Center,4253806997,212,20.3,,,,,,,,,,7xb0niqg08hrxk8i2nq8zvfth,N. Mondésir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253491,5,12,1,0,17,97jxqfbi28yoeedjbbw5xqhyi,1,11.4,29.5,2023-05-06T11:32:03.282Z,2023-05-06T11:39:13Z,4253807331,56,Back,4253807339,212,6.3,4253807337,141,26.5,4253807341,213,6.0,4253807335,140,17.1,,,,,,,,,,53h7svpak7gxkotf27l15ibpx,J. Debever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253537,8,15,1,0,20,2w4xxgpg4t4h5b3yl74egastz,1,78.4,72.3,2023-05-06T11:32:06.304Z,2023-05-06T11:38:01Z,4253837295,72,,4253837297,78,,4253837305,328,,4253807551,56,Center,4253837303,215,,4253837307,458,,4253837301,103,19,4253807523,22,,ao9cgwud5le6r07itko3j4y51,C. Boureille,4253837299,102,49.6,4253807549,18,4253835183,82,4253837311,147,58.3,4253837309,146,91.7,4253837333,233,6,4253837315,231,50.9,4253837313,230,98.4,,,,,,,,,,,,,
2544253499,6,10,1,0,20,97jxqfbi28yoeedjbbw5xqhyi,1,13.8,47.6,2023-05-06T11:32:06.404Z,2023-05-06T11:37:40Z,4253807371,94,,4253835395,233,8,4253807375,56,Back,,,,,,,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544260025,61,1,1,0,21,97jxqfbi28yoeedjbbw5xqhyi,0,8,31.4,2023-05-06T11:32:07.290Z,2023-05-06T11:40:54Z,4253852497,56,Back,4253852503,212,16.9,4253852499,140,18.1,4253852505,213,5.4,4253852501,141,12.0,4253853013,3,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253591,9,1,1,0,25,2w4xxgpg4t4h5b3yl74egastz,1,74.5,95.7,2023-05-06T11:32:10.991Z,2023-05-06T11:32:12Z,4253807817,141,90.5,4253807819,212,18.6,4253807815,140,91.9,4253807813,56,Left,4253807821,213,6.1,,,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253597,10,61,1,0,26,2w4xxgpg4t4h5b3yl74egastz,0,89.4,92.7,2023-05-06T11:32:12.241Z,2023-05-06T11:32:12Z,4253807839,56,Left,,,,,,,,,,,,,,,,,,,,,,7xb0niqg08hrxk8i2nq8zvfth,N. Mondésir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253803,7,5,1,0,27,97jxqfbi28yoeedjbbw5xqhyi,1,10.4,-1.5,2023-05-06T11:32:13.311Z,2023-05-06T11:51:30Z,4253808945,233,11,4253808899,347,,4253808897,56,Back,,,,,,,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253611,11,5,1,0,27,2w4xxgpg4t4h5b3yl74egastz,0,89.6,101.5,2023-05-06T11:32:13.311Z,2023-05-06T11:32:29Z,4253808965,233,7,4253807903,347,,4253807901,56,Left,,,,,,,,,,,,,,,,7xb0niqg08hrxk8i2nq8zvfth,N. Mondésir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253845,8,1,1,0,36,97jxqfbi28yoeedjbbw5xqhyi,0,20.3,0,2023-05-06T11:32:22.610Z,2023-05-06T11:43:41Z,4253809159,213,0.2,4253809157,212,17.0,4253809153,140,36.1,4253809155,141,3.8,4253809151,56,Back,4253809149,107,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253859,12,44,1,0,38,2w4xxgpg4t4h5b3yl74egastz,1,60.4,95,2023-05-06T11:32:24.753Z,2023-05-06T11:43:52Z,4253809247,233,9,4253809205,286,,4253809203,56,Left,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253851,9,44,1,0,38,97jxqfbi28yoeedjbbw5xqhyi,0,39.6,5,2023-05-06T11:32:24.754Z,2023-05-06T11:43:53Z,4253809177,56,Back,4253809179,285,,4253809263,233,12,,,,,,,,,,,,,,,,1jlc387u7fdpnnus9nlsb179w,R. Kouassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253871,13,1,1,0,38,2w4xxgpg4t4h5b3yl74egastz,0,56.8,93.8,2023-05-06T11:32:24.872Z,2023-05-06T11:43:55Z,4253809271,3,,4253809279,212,9.6,4253809277,141,92.4,4253809273,56,Left,4253809275,140,65.9,4253809281,213,6.2,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544265283,97,8,1,0,40,97jxqfbi28yoeedjbbw5xqhyi,1,16,10.4,2023-05-06T11:32:25.980Z,2023-05-06T11:45:40Z,4253876729,56,Back,,,,,,,,,,,,,,,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544265289,98,61,1,0,40,97jxqfbi28yoeedjbbw5xqhyi,1,23.4,8.9,2023-05-06T11:32:26.139Z,2023-05-06T11:45:38Z,4253878181,56,Back,,,,,,,,,,,,,,,,,,,,,,arw9e50in9zw8e9eoul9x8rje,S. Kassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544267227,108,1,1,0,41,97jxqfbi28yoeedjbbw5xqhyi,0,21.5,8.9,2023-05-06T11:32:27.348Z,2023-05-06T11:46:43Z,4253882963,141,8.3,4253882959,56,Back,4253882965,212,21.1,4253882967,213,6.3,4253882961,140,41.6,,,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253909,14,49,1,0,51,2w4xxgpg4t4h5b3yl74egastz,1,60.1,79,2023-05-06T11:32:36.971Z,2023-05-06T11:32:37Z,,,,,,,,,,,,,,,,,,,,,,,,,dll89ri6yl7ufipj37pyfmzmd,C. Bilbault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253923,15,1,1,0,51,2w4xxgpg4t4h5b3yl74egastz,0,60.1,78.5,2023-05-06T11:32:37.281Z,2023-05-06T11:32:38Z,4253809529,213,5.4,4253809527,212,15.7,4253809521,56,Center,4253809525,141,60.5,4253809523,140,69.5,,,,,,,,,,dll89ri6yl7ufipj37pyfmzmd,C. Bilbault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253943,10,49,1,0,53,97jxqfbi28yoeedjbbw5xqhyi,1,36.3,37.9,2023-05-06T11:32:39.459Z,2023-05-06T11:32:39Z,,,,,,,,,,,,,,,,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253973,11,1,1,0,54,97jxqfbi28yoeedjbbw5xqhyi,1,33.7,43.4,2023-05-06T11:32:40.242Z,2023-05-06T11:32:42Z,4253809773,140,31.3,4253809775,141,64.6,4253809777,212,14.6,4253809779,213,1.7,4253809771,56,Back,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253989,12,1,1,0,56,97jxqfbi28yoeedjbbw5xqhyi,0,36.4,70.5,2023-05-06T11:32:42.610Z,2023-05-06T11:32:44Z,4253809857,56,Back,4253809865,141,66.1,4253809861,140,46.9,4253809869,213,6.0,4253809867,212,11.4,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253999,16,8,1,0,58,2w4xxgpg4t4h5b3yl74egastz,1,52.5,26.2,2023-05-06T11:32:44.673Z,2023-05-06T11:32:44Z,4253809907,56,Center,,,,,,,,,,,,,,,,,,,,,,1n48nxf4v6reoxuyai88haw6i,M. Mpomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254051,17,49,1,1,2,2w4xxgpg4t4h5b3yl74egastz,1,57,31.5,2023-05-06T11:32:48.877Z,2023-05-06T11:32:49Z,,,,,,,,,,,,,,,,,,,,,,,,,9gk2t1276n9yt0nvgakzr82c5,L. Petermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254071,18,1,1,1,3,2w4xxgpg4t4h5b3yl74egastz,1,56.7,31.3,2023-05-06T11:32:49.359Z,2023-05-06T11:32:51Z,4253810285,140,34.7,4253810283,56,Back,4253810289,212,23.2,4253810287,141,35.1,4253810291,213,3.0,,,,,,,,,,9gk2t1276n9yt0nvgakzr82c5,L. Petermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254093,19,1,1,1,5,2w4xxgpg4t4h5b3yl74egastz,1,32.3,36.4,2023-05-06T11:32:51.201Z,2023-05-06T11:32:53Z,4253810453,56,Back,4253810461,213,2.8,4253810455,140,15.1,4253810457,141,46.0,4253810459,212,19.2,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254123,20,1,1,1,7,2w4xxgpg4t4h5b3yl74egastz,1,15.2,46.3,2023-05-06T11:32:53.089Z,2023-05-06T11:48:46Z,4253810603,140,42.9,4253810605,141,92.6,4253810609,213,0.8,4253810611,1,,4253810607,212,42.9,4253810599,155,,4253810601,56,Back,,,,a6x0w263q3g772n9qk4u22rc9,R. Salvador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544269819,153,1,1,1,8,2w4xxgpg4t4h5b3yl74egastz,0,21.5,93.1,2023-05-06T11:32:54.316Z,2023-05-06T11:49:38Z,4253894537,213,6.0,4253894529,140,31.5,4253894535,212,10.8,4253894527,56,Back,4253894533,141,89.4,4253894847,3,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254197,13,61,1,1,13,97jxqfbi28yoeedjbbw5xqhyi,1,56.4,16.1,2023-05-06T11:32:59.824Z,2023-05-06T11:32:59Z,4253810979,56,Right,,,,,,,,,,,,,,,,,,,,,,arw9e50in9zw8e9eoul9x8rje,S. Kassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254217,14,49,1,1,15,97jxqfbi28yoeedjbbw5xqhyi,1,55.7,5.9,2023-05-06T11:33:01.618Z,2023-05-06T11:33:01Z,,,,,,,,,,,,,,,,,,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254249,15,1,1,1,16,97jxqfbi28yoeedjbbw5xqhyi,0,55.7,5.9,2023-05-06T11:33:02.131Z,2023-05-06T11:33:04Z,4253811255,56,Right,4253811261,212,13.3,4253811253,155,,4253811263,213,0.9,4253811257,140,64.0,4253811259,141,20.6,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254241,21,44,1,1,16,2w4xxgpg4t4h5b3yl74egastz,1,32.8,86.6,2023-05-06T11:33:02.861Z,2023-05-06T11:51:37Z,4253811225,56,Back,4253811227,285,,4253811373,233,16,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254255,16,44,1,1,16,97jxqfbi28yoeedjbbw5xqhyi,0,67.2,13.4,2023-05-06T11:33:02.862Z,2023-05-06T11:33:05Z,4253811397,233,21,4253811295,286,,4253811293,56,Right,,,,,,,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254253,22,1,1,1,17,2w4xxgpg4t4h5b3yl74egastz,0,29.7,93.9,2023-05-06T11:33:03.088Z,2023-05-06T11:51:41Z,4253811283,56,Back,4253811285,140,43.2,4253811281,3,,4253811289,212,14.7,4253811287,141,88.3,4253811291,213,6.0,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254287,17,1,1,1,18,97jxqfbi28yoeedjbbw5xqhyi,1,61.9,32.7,2023-05-06T11:33:04.770Z,2023-05-06T11:33:06Z,4253811471,141,41.3,4253811469,140,60.9,4253811467,56,Center,4253811477,213,1.7,4253811473,212,5.9,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254339,18,1,1,1,20,97jxqfbi28yoeedjbbw5xqhyi,1,62.4,41.9,2023-05-06T11:33:06.114Z,2023-05-06T11:33:41Z,4253811725,213,0.9,4253811723,212,20.0,4253813837,210,15,4253811721,141,65.2,4253811719,140,74.0,4253811717,56,Center,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2544254345,19,15,1,1,24,97jxqfbi28yoeedjbbw5xqhyi,1,89.8,72.1,2023-05-06T11:33:10.770Z,2023-05-06T11:33:42Z,4253811771,56,Center,4253811765,22,,4253811767,64,,4253813347,72,,4253813351,82,,4253813879,147,68.6,4253813871,102,49.1,4253813867,55,18,996uvthtn0ho4doic5mcty6z9,B. Louis,4253813369,233,23,4253813863,29,4253813883,231,4253813875,215,,4253813873,103,19,4253813877,146,91.4,4253813861,78,,4253813881,230,98.0,,54.2,,,,,,,,,,,
2544254397,23,10,1,1,24,2w4xxgpg4t4h5b3yl74egastz,1,8.7,31.5,2023-05-06T11:33:10.870Z,2023-05-06T11:53:07Z,4253812095,94,,4253812097,56,Back,4253813525,233,19,,,,,,,,,,,,,,,,1n48nxf4v6reoxuyai88haw6i,M. Mpomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544272315,192,1,1,1,25,2w4xxgpg4t4h5b3yl74egastz,0,9.5,32.6,2023-05-06T11:33:11.374Z,2023-05-06T11:53:27Z,4253907073,1,,4253907071,213,6.0,4253907067,141,20.2,4253907069,212,33.3,4253907063,56,Back,4253907065,140,40.2,,,,,,,1n48nxf4v6reoxuyai88haw6i,M. Mpomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254421,20,1,1,1,30,97jxqfbi28yoeedjbbw5xqhyi,1,63.2,93.5,2023-05-06T11:33:16.722Z,2023-05-06T11:33:19Z,4253812223,56,Center,4253812231,213,4.3,4253812225,140,55.8,4253812229,212,19.1,4253812227,141,67.8,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254455,21,1,1,1,33,97jxqfbi28yoeedjbbw5xqhyi,1,54.9,66.6,2023-05-06T11:33:19.106Z,2023-05-06T11:33:21Z,4253812399,56,Center,4253812407,141,51.5,4253812411,213,5.0,4253812409,212,10.7,4253812405,140,57.7,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254503,22,1,1,1,35,97jxqfbi28yoeedjbbw5xqhyi,1,57.7,51.5,2023-05-06T11:33:21.762Z,2023-05-06T11:33:25Z,4253812689,213,0.2,4253812685,212,9.2,4253812681,141,54.0,4253812673,56,Center,4253812677,140,66.3,,,,,,,,,,arw9e50in9zw8e9eoul9x8rje,S. Kassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254559,23,1,1,1,39,97jxqfbi28yoeedjbbw5xqhyi,1,69.8,59.7,2023-05-06T11:33:25.042Z,2023-05-06T11:33:28Z,4253813003,212,13.5,4253812999,141,77.0,4253813005,213,1.1,4253812997,140,76.2,4253812995,56,Center,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254563,24,1,1,1,42,97jxqfbi28yoeedjbbw5xqhyi,0,87.3,83.5,2023-05-06T11:33:28.802Z,2023-05-06T11:33:32Z,4253813035,155,,4253813033,2,,4253813045,213,4.9,4253813039,140,87.9,4253813043,212,2.9,4253813037,56,Left,4253813227,236,,4253813229,233,24,996uvthtn0ho4doic5mcty6z9,B. Louis,4253813041,141,79.3,4253813233,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254585,24,12,1,1,43,2w4xxgpg4t4h5b3yl74egastz,1,11.5,16.8,2023-05-06T11:33:28.902Z,2023-05-06T11:33:32Z,4253813203,185,,4253813205,56,Back,4253813235,233,24,,,,,,,,,,,,,,,,1n48nxf4v6reoxuyai88haw6i,M. Mpomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254757,25,61,1,1,43,97jxqfbi28yoeedjbbw5xqhyi,1,92.7,84.8,2023-05-06T11:33:29.850Z,2023-05-06T11:33:49Z,4253814077,56,Left,,,,,,,,,,,,,,,,,,,,,,996uvthtn0ho4doic5mcty6z9,B. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254701,25,5,1,1,54,2w4xxgpg4t4h5b3yl74egastz,1,-0.4,18.4,2023-05-06T11:33:40.204Z,2023-05-06T11:33:53Z,4253814765,233,26,4253813767,346,,4253813765,56,Back,,,,,,,,,,,,,,,,1n48nxf4v6reoxuyai88haw6i,M. Mpomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254797,26,5,1,1,54,97jxqfbi28yoeedjbbw5xqhyi,0,100.4,81.6,2023-05-06T11:33:40.204Z,2023-05-06T11:51:30Z,4253814317,346,,4253814315,56,Left,4253814789,233,25,,,,,,,,,,,,,,,,996uvthtn0ho4doic5mcty6z9,B. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254943,26,1,1,2,4,2w4xxgpg4t4h5b3yl74egastz,1,4.7,45.7,2023-05-06T11:33:50.546Z,2023-05-06T11:33:56Z,4253815083,213,5.7,4253815085,1,,4253815089,74,,4253815071,124,,4253815081,212,44.4,4253815079,141,7.3,4253815077,140,38.9,4253815073,155,,a6x0w263q3g772n9qk4u22rc9,R. Salvador,4253815075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
