id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2497120541,4,5,1,0,13,2gmv49xieg3zee2hx0lhcp17u,1,14.1,101.8,2023-01-14T12:45:29.910Z,2023-01-14T12:52:38Z,3976547969,56,Back,3976547977,233,8,3976547971,347,,,,,,,,,,,,,,,,,664ior41q0qf71vnhq0tp1j9x,F. Hoarau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497120535,8,5,1,0,13,drnln5nhp7dqype6j3upkoiqp,0,85.9,-1.8,2023-01-14T12:45:29.910Z,2023-01-14T12:45:31Z,3976547939,56,Right,3976547941,347,,3976548015,233,4,,,,,,,,,,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497120681,5,1,1,0,29,2gmv49xieg3zee2hx0lhcp17u,1,17.5,100,2023-01-14T12:45:45.136Z,2023-01-14T12:45:48Z,3976548681,141,95.0,3976548683,212,15.1,3976548675,107,,3976548685,213,6.0,3976548679,140,31.1,3976548677,56,Back,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497120689,6,1,1,0,32,2gmv49xieg3zee2hx0lhcp17u,0,31.1,95,2023-01-14T12:45:48.216Z,2023-01-14T12:45:48Z,3976548723,56,Back,3976548727,141,93.9,3976548725,140,34.9,3976548731,213,6.1,3976548729,212,4.1,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497120723,9,1,1,0,34,drnln5nhp7dqype6j3upkoiqp,0,60.8,2,2023-01-14T12:45:50.768Z,2023-01-14T12:45:51Z,3976548885,212,3.1,3976548887,213,5.4,3976548881,140,62.6,3976548879,56,Right,3976548883,141,0.0,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497120729,7,5,1,0,35,2gmv49xieg3zee2hx0lhcp17u,1,35.4,101.8,2023-01-14T12:45:51.166Z,2023-01-14T12:52:38Z,3976548927,347,,3976548925,56,Back,3976548931,233,10,,,,,,,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497120727,10,5,1,0,35,drnln5nhp7dqype6j3upkoiqp,0,64.6,-1.8,2023-01-14T12:45:51.166Z,2023-01-14T12:45:52Z,3976548909,347,,3976548907,56,Right,3976548965,233,7,,,,,,,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497120799,8,1,1,0,43,2gmv49xieg3zee2hx0lhcp17u,1,33.5,100,2023-01-14T12:45:59.463Z,2023-01-14T12:46:01Z,3976549267,140,37.5,3976549263,107,,3976549269,141,92.7,3976549265,56,Back,3976549271,212,7.6,3976549273,213,5.3,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497120809,9,1,1,0,45,2gmv49xieg3zee2hx0lhcp17u,1,37.5,92.7,2023-01-14T12:46:01.015Z,2023-01-14T12:46:02Z,3976549335,56,Back,3976549343,213,1.6,3976549337,140,37.5,3976549341,212,1.0,3976549339,141,94.1,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497120817,10,61,1,0,46,2gmv49xieg3zee2hx0lhcp17u,0,37.6,94.1,2023-01-14T12:46:02.384Z,2023-01-14T12:46:02Z,3976549383,56,Back,,,,,,,,,,,,,,,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497120831,11,49,1,0,48,drnln5nhp7dqype6j3upkoiqp,1,59.1,4.6,2023-01-14T12:46:04.337Z,2023-01-14T12:53:29Z,,,,,,,,,,,,,,,,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497120859,12,1,1,0,48,drnln5nhp7dqype6j3upkoiqp,1,59.1,4.6,2023-01-14T12:46:04.449Z,2023-01-14T12:53:32Z,3976549593,213,0.9,3976549591,212,6.3,3976549585,56,Right,3976549587,140,63.0,3976549589,141,11.7,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122687,40,1,1,0,49,drnln5nhp7dqype6j3upkoiqp,1,60.5,11.2,2023-01-14T12:46:05.516Z,2023-01-14T12:54:26Z,3976572281,141,5.0,3976572287,213,5.8,3976572283,212,9.7,3976572279,140,68.8,3976572277,56,Right,,,,,,,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497120911,13,43,1,0,50,drnln5nhp7dqype6j3upkoiqp,1,0,0,2023-01-14T12:46:06.178Z,2023-01-14T12:54:50Z,3976549825,56,Right,3976573267,144,1,3976549827,140,77.3,3976549831,212,13.8,3976549833,213,5.9,3976549829,141,6.1,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497120959,14,1,1,0,55,drnln5nhp7dqype6j3upkoiqp,1,84,4.4,2023-01-14T12:46:11.586Z,2023-01-14T12:55:20Z,3976550075,212,35.4,3976551111,154,,3976550065,2,,3976550067,155,,3976551109,210,13,3976550069,56,Center,3976550079,1,,3976550073,141,55.8,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,1,3976550077,213,1.4,3976550071,140,89.5,,,,,,,,,,,,,,,,,,,,,,,,,
2497120963,15,13,1,0,59,drnln5nhp7dqype6j3upkoiqp,1,87.2,44.7,2023-01-14T12:46:15.298Z,2023-01-14T12:55:20Z,3976550095,17,,3976551135,231,48.4,3976551119,29,,3976551133,230,99.3,3976551129,103,8.3,3976551121,154,,3976551127,102,59.5,3976551123,55,14,7alrgsdv6ycykqgigqizax39x,M. Léger,,3976551117,73,,3976550265,20,,3976550097,56,Center,3976550091,22,,,,,,,,,,,,,,,,,,,,
2497120979,11,5,1,1,0,2gmv49xieg3zee2hx0lhcp17u,1,-1.1,39.6,2023-01-14T12:46:16.851Z,2023-01-14T12:52:38Z,3976550163,233,16,3976550153,346,,3976550151,56,Back,,,,,,,,,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497120967,16,5,1,1,0,drnln5nhp7dqype6j3upkoiqp,0,101.1,60.4,2023-01-14T12:46:16.851Z,2023-01-14T12:46:18Z,3976550117,56,Center,3976550119,346,,3976550195,233,11,,,,,,,,,,,,,,,,7alrgsdv6ycykqgigqizax39x,M. Léger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121357,12,1,1,1,31,2gmv49xieg3zee2hx0lhcp17u,0,4.7,43.3,2023-01-14T12:46:47.707Z,2023-01-14T12:46:51Z,3976551975,212,29.9,3976551969,56,Back,3976551981,74,,3976551967,124,,3976551973,141,32.7,3976551971,140,32.3,3976551977,213,6.0,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121351,17,44,1,1,34,drnln5nhp7dqype6j3upkoiqp,1,67.2,64.4,2023-01-14T12:46:50.241Z,2023-01-14T12:46:52Z,3976552001,233,13,3976551945,286,,3976551943,56,Center,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121363,13,44,1,1,34,2gmv49xieg3zee2hx0lhcp17u,0,32.8,35.6,2023-01-14T12:46:50.242Z,2023-01-14T12:46:52Z,3976551999,285,,3976551997,56,Back,3976552027,233,17,,,,,,,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121361,18,1,1,1,34,drnln5nhp7dqype6j3upkoiqp,0,67.1,59.7,2023-01-14T12:46:50.513Z,2023-01-14T12:46:51Z,3976551993,212,10.4,3976551991,141,74.5,3976551985,3,,3976551987,56,Center,3976551995,213,1.8,3976551989,140,64.7,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121437,14,1,1,1,38,2gmv49xieg3zee2hx0lhcp17u,1,31,8.9,2023-01-14T12:46:54.489Z,2023-01-14T12:47:00Z,3976552377,155,,3976552385,212,33.8,3976552379,56,Right,3976552389,1,,3976552387,213,0.0,3976552381,140,63.2,3976552383,141,10.9,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121461,15,1,1,1,44,2gmv49xieg3zee2hx0lhcp17u,1,90.8,8,2023-01-14T12:47:00.086Z,2023-01-14T12:47:04Z,3976552495,56,Center,3976552499,141,31.8,3976552497,140,92.1,3976552501,212,16.2,3976552491,2,,3976552493,155,,3976552503,213,1.5,,,,2pd1juglwcvhspyva4soomyy2,N. Ali Nadjim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121465,16,50,1,1,48,2gmv49xieg3zee2hx0lhcp17u,1,88.1,36,2023-01-14T12:47:03.924Z,2023-01-14T12:47:05Z,3976552525,286,,3976552623,233,19,3976552523,56,Center,,,,,,,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121477,19,7,1,1,48,drnln5nhp7dqype6j3upkoiqp,0,11.9,64,2023-01-14T12:47:03.925Z,2023-01-14T12:56:02Z,3976552589,233,16,3976552559,285,,3976552557,56,Back,,,,,,,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121501,17,1,1,1,50,2gmv49xieg3zee2hx0lhcp17u,0,74.5,29.4,2023-01-14T12:47:06.080Z,2023-01-14T12:47:06Z,3976552689,141,28.0,3976552693,213,6.0,3976552687,140,77.9,3976552691,212,3.7,3976552685,56,Center,,,,,,,,,,88n7oswbclrfxt277vp6vpgd0,Kelsey Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121535,21,49,1,1,51,drnln5nhp7dqype6j3upkoiqp,1,25.2,70.5,2023-01-14T12:47:07.177Z,2023-01-14T12:56:31Z,,,,,,,,,,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121525,20,1,1,1,52,drnln5nhp7dqype6j3upkoiqp,1,23.9,72.6,2023-01-14T12:47:08.689Z,2023-01-14T12:56:19Z,3976576123,141,57.5,3976576125,212,10.6,3976576127,213,5.0,3976576121,140,26.4,3976552813,56,Back,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121539,22,1,1,1,54,drnln5nhp7dqype6j3upkoiqp,1,32.1,63.1,2023-01-14T12:47:10.451Z,2023-01-14T12:47:11Z,3976552889,141,49.4,3976552887,140,36.2,3976552893,213,5.1,3976552891,212,10.3,3976552885,56,Back,,,,,,,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121543,23,1,1,1,55,drnln5nhp7dqype6j3upkoiqp,1,36.2,49.4,2023-01-14T12:47:11.153Z,2023-01-14T12:47:12Z,3976552905,56,Back,3976552913,213,1.4,3976552909,141,66.9,3976552911,212,12.0,3976552907,140,38.0,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121561,24,61,1,1,56,drnln5nhp7dqype6j3upkoiqp,1,38,66.9,2023-01-14T12:47:11.953Z,2023-01-14T12:57:01Z,3976553023,56,Back,,,,,,,,,,,,,,,,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121587,25,1,1,1,59,drnln5nhp7dqype6j3upkoiqp,1,32.1,66.1,2023-01-14T12:47:15.121Z,2023-01-14T12:47:17Z,3976553149,213,3.1,3976553143,140,19.9,3976553147,212,12.8,3976553141,56,Back,3976553145,141,67.3,,,,,,,,,,7alrgsdv6ycykqgigqizax39x,M. Léger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121627,26,1,1,2,1,drnln5nhp7dqype6j3upkoiqp,1,17.8,69.7,2023-01-14T12:47:17.826Z,2023-01-14T12:47:21Z,3976553359,212,13.5,3976553363,213,1.3,3976553353,56,Back,3976553355,140,21.5,3976553357,141,88.7,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121705,27,1,1,2,5,drnln5nhp7dqype6j3upkoiqp,1,21.5,89,2023-01-14T12:47:21.666Z,2023-01-14T12:57:23Z,3976553749,213,4.5,3976578009,155,,3976553741,56,Back,3976553747,212,32.9,3976553743,140,14.3,3976553751,1,,3976553745,141,41.9,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121773,28,1,1,2,13,drnln5nhp7dqype6j3upkoiqp,0,33.7,24.6,2023-01-14T12:47:28.993Z,2023-01-14T12:47:35Z,3976554085,213,6.2,3976554079,140,100.0,3976554077,56,Right,3976554087,1,,3976554081,141,15.2,3976554083,212,71.6,3976554075,155,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121787,18,5,1,2,19,2gmv49xieg3zee2hx0lhcp17u,1,-1.4,82.4,2023-01-14T12:47:35.190Z,2023-01-14T12:52:39Z,3976554147,56,Back,3976554153,233,29,3976554149,346,,,,,,,,,,,,,,,,,88n7oswbclrfxt277vp6vpgd0,Kelsey Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497121781,29,5,1,2,19,drnln5nhp7dqype6j3upkoiqp,0,101.4,17.6,2023-01-14T12:47:35.190Z,2023-01-14T12:47:38Z,3976554199,233,18,3976554103,346,,3976554101,56,Right,,,,,,,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122133,19,1,1,2,55,2gmv49xieg3zee2hx0lhcp17u,0,4.5,51.3,2023-01-14T12:48:11.033Z,2023-01-14T12:48:17Z,3976555865,1,,3976555855,56,Back,3976555861,212,35.8,3976555863,213,6.1,3976555853,124,,3976555857,140,38.2,3976555859,141,43.7,3976555869,74,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122141,30,44,1,2,59,drnln5nhp7dqype6j3upkoiqp,1,62.6,52.6,2023-01-14T12:48:15.143Z,2023-01-14T12:48:16Z,3976555893,56,Center,3976555895,286,,3976555935,233,20,,,,,,,,,,,,,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122139,20,44,1,2,59,2gmv49xieg3zee2hx0lhcp17u,0,37.4,47.4,2023-01-14T12:48:15.144Z,2023-01-14T12:48:17Z,3976555885,285,,3976555881,56,Back,3976556009,233,30,,,,,,,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122159,31,1,1,2,59,drnln5nhp7dqype6j3upkoiqp,1,64.4,49.1,2023-01-14T12:48:15.473Z,2023-01-14T12:55:46Z,3976555985,141,56.1,3976555979,3,,3976555989,213,0.7,3976555987,212,7.4,3976555981,56,Center,3976555983,140,69.8,,,,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122189,32,1,1,3,1,drnln5nhp7dqype6j3upkoiqp,1,74.9,66,2023-01-14T12:48:17.809Z,2023-01-14T12:56:26Z,3976556149,141,51.5,3976556147,140,74.0,3976556153,213,4.6,3976556151,212,9.9,3976556143,3,,3976556145,56,Center,,,,,,,7alrgsdv6ycykqgigqizax39x,M. Léger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497126043,106,1,1,3,2,drnln5nhp7dqype6j3upkoiqp,0,74.6,53.4,2023-01-14T12:48:18.252Z,2023-01-14T12:56:47Z,3976576969,56,Center,3976576975,212,12.2,3976576967,3,,3976576973,141,57.9,3976576977,213,0.3,3976576971,140,85.8,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122205,21,49,1,3,5,2gmv49xieg3zee2hx0lhcp17u,1,12.9,29.5,2023-01-14T12:48:21.801Z,2023-01-14T12:48:21Z,,,,,,,,,,,,,,,,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122211,22,12,1,3,6,2gmv49xieg3zee2hx0lhcp17u,1,12.9,29.5,2023-01-14T12:48:22.036Z,2023-01-14T12:48:23Z,3976556227,213,4.6,3976556225,212,21.7,3976556221,140,9.8,3976556223,141,0.0,3976556233,167,,3976556219,56,Back,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122213,23,5,1,3,6,2gmv49xieg3zee2hx0lhcp17u,0,13.9,-1.6,2023-01-14T12:48:22.577Z,2023-01-14T12:52:39Z,3976556231,347,,3976556229,56,Back,3976557033,233,33,,,,,,,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122263,33,5,1,3,6,drnln5nhp7dqype6j3upkoiqp,1,86.1,101.6,2023-01-14T12:48:22.577Z,2023-01-14T12:48:44Z,3976556453,347,,3976556451,56,Left,3976557025,233,23,,,,,,,,,,,,,,,,7alrgsdv6ycykqgigqizax39x,M. Léger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497122291,34,1,1,3,15,drnln5nhp7dqype6j3upkoiqp,1,81.6,100,2023-01-14T12:48:31.505Z,2023-01-14T12:48:35Z,3976556615,212,9.0,3976556609,56,Left,3976556613,141,86.9,3976556611,140,81.7,3976556617,213,4.7,3976556607,107,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
