id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2552281733,166,1,1,19,19,bdfjkux9o0vtsdig5zsbhtysq,1,57.2,55.8,2023-05-21T10:50:28.833Z,2023-05-21T10:51:14Z,4296546097,154,,4296544979,212,30.0,4296546095,210,16,4296544981,213,0.2,4296544973,56,Center,4296544975,140,85.4,4296546099,23,,4296544977,141,63.3,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2552281735,167,16,1,19,27,bdfjkux9o0vtsdig5zsbhtysq,1,91.2,55.7,2023-05-21T10:50:37.170Z,2023-05-21T10:51:14Z,4296546133,103,1.9,4296546131,102,53.9,4296545063,20,,4296546121,76,,4296546123,29,,4296545067,374,2023-05-21 11:50:36.569,4296546137,215,,4296546127,55,166,1rsg1y7lx0ruqcwgj6c6oovdh,O. Sarr,4296544991,56,4296546139,230,4296546141,231,49.5,4296545071,375,,Center,19:27.078,4296544989,17,,4296546135,214,,4296546119,23,,4296546125,154,,99.0,,,,,,
2552282023,165,1,1,20,12,dgpni8xwxjhgekjmg0m8bb6nv,1,49.6,50,2023-05-21T10:51:22.035Z,2023-05-21T10:51:24Z,4296546541,213,3.5,4296546543,279,G,4296546539,212,13.2,4296546531,56,Back,4296546535,140,37.7,4296546537,141,43.7,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282035,166,1,1,20,14,dgpni8xwxjhgekjmg0m8bb6nv,1,37.7,43.7,2023-05-21T10:51:24.020Z,2023-05-21T10:51:25Z,4296546595,56,Back,4296546597,140,27.5,4296546601,212,10.8,4296546603,213,3.1,4296546599,141,45.1,,,,,,,,,,e9e2sdrwd5g6m8kfpxpe8ml79,E. Kaabachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282049,167,1,1,20,15,dgpni8xwxjhgekjmg0m8bb6nv,1,26.8,43.9,2023-05-21T10:51:25.363Z,2023-05-21T10:51:26Z,4296546657,213,4.0,4296546655,212,7.8,4296546651,140,22.0,4296546649,56,Back,4296546653,141,35.1,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282063,168,1,1,20,16,dgpni8xwxjhgekjmg0m8bb6nv,1,22,35.1,2023-05-21T10:51:26.211Z,2023-05-21T10:51:28Z,4296546727,212,14.6,4296546725,141,46.9,4296546721,56,Back,4296546723,140,10.4,4296546729,213,2.6,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282085,169,1,1,20,18,dgpni8xwxjhgekjmg0m8bb6nv,1,10.4,46.9,2023-05-21T10:51:28.115Z,2023-05-21T10:51:31Z,4296546841,213,6.0,4296546839,212,12.4,4296546833,56,Back,4296546835,140,21.6,4296546837,141,41.0,,,,,,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282091,170,1,1,20,21,dgpni8xwxjhgekjmg0m8bb6nv,1,21.6,41,2023-05-21T10:51:30.963Z,2023-05-21T10:51:32Z,4296546893,213,4.4,4296546887,140,17.6,4296546891,212,15.1,4296546889,141,19.7,4296546885,56,Back,4296546901,156,,,,,,,,e9e2sdrwd5g6m8kfpxpe8ml79,E. Kaabachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282115,171,1,1,20,23,dgpni8xwxjhgekjmg0m8bb6nv,1,17.6,19.7,2023-05-21T10:51:32.499Z,2023-05-21T10:51:35Z,4296546995,213,0.1,4296546993,212,8.9,4296546989,140,26.1,4296546987,56,Back,4296546991,141,20.6,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282131,172,1,1,20,25,dgpni8xwxjhgekjmg0m8bb6nv,0,24.9,17.4,2023-05-21T10:51:35.011Z,2023-05-21T10:52:03Z,4296547071,56,Back,4296547073,140,28.1,4296547077,212,13.3,4296547079,213,5.0,4296547075,141,0.0,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282133,168,5,1,20,27,bdfjkux9o0vtsdig5zsbhtysq,1,73.8,101.4,2023-05-21T10:51:36.611Z,2023-05-21T10:54:07Z,4296547835,233,173,4296547083,347,,4296547081,56,Left,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282159,173,5,1,20,27,dgpni8xwxjhgekjmg0m8bb6nv,0,26.2,-1.4,2023-05-21T10:51:36.611Z,2023-05-21T10:51:59Z,4296547197,347,,4296547195,56,Back,4296547839,233,168,,,,,,,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282201,169,1,1,20,38,bdfjkux9o0vtsdig5zsbhtysq,1,75.7,100,2023-05-21T10:51:47.537Z,2023-05-21T10:51:49Z,4296547449,213,4.5,4296547439,107,,4296547445,141,92.6,4296547447,212,6.0,4296547441,56,Left,4296547443,140,74.6,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282205,170,61,1,20,40,bdfjkux9o0vtsdig5zsbhtysq,0,74.3,90.3,2023-05-21T10:51:49.745Z,2023-05-21T10:51:50Z,4296547459,56,Left,,,,,,,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282213,174,49,1,20,41,dgpni8xwxjhgekjmg0m8bb6nv,1,23.5,3.7,2023-05-21T10:51:51.060Z,2023-05-21T10:51:51Z,,,,,,,,,,,,,,,,,,,,,,,,,ds4tjev271co53fycw64y4kfe,F. Komé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282227,175,1,1,20,41,dgpni8xwxjhgekjmg0m8bb6nv,1,23.5,3.7,2023-05-21T10:51:51.203Z,2023-05-21T10:51:52Z,4296547515,56,Back,4296547519,141,5.3,4296547517,140,16.5,4296547523,213,3.0,4296547521,212,7.4,,,,,,,,,,ds4tjev271co53fycw64y4kfe,F. Komé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282235,176,1,1,20,42,dgpni8xwxjhgekjmg0m8bb6nv,0,16.5,5.3,2023-05-21T10:51:52.165Z,2023-05-21T10:51:53Z,4296547547,56,Back,4296547545,155,,4296547559,213,0.6,4296547561,1,,4296547549,140,43.1,4296547551,141,34.6,4296547555,212,34.3,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282255,171,49,1,20,45,bdfjkux9o0vtsdig5zsbhtysq,1,55,65.5,2023-05-21T10:51:54.721Z,2023-05-21T10:51:54Z,,,,,,,,,,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282313,172,1,1,20,47,bdfjkux9o0vtsdig5zsbhtysq,1,55.2,68.8,2023-05-21T10:51:56.593Z,2023-05-21T10:52:00Z,4296547897,212,13.5,4296547899,213,3.1,4296547895,141,70.5,4296547891,56,Back,4296547893,140,42.4,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282339,173,1,1,20,51,bdfjkux9o0vtsdig5zsbhtysq,1,39.7,69.3,2023-05-21T10:52:00.753Z,2023-05-21T10:52:03Z,4296548049,213,4.2,4296548045,141,31.3,4296548047,212,29.1,4296548041,56,Back,4296548043,140,26.9,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282381,174,1,1,20,53,bdfjkux9o0vtsdig5zsbhtysq,1,25.2,29.8,2023-05-21T10:52:03.409Z,2023-05-21T10:52:17Z,4296548209,56,Back,4296548215,212,17.1,4296548217,213,5.0,4296548211,140,30.2,4296548213,141,5.8,,,,,,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282391,175,1,1,20,57,bdfjkux9o0vtsdig5zsbhtysq,1,33.3,5.9,2023-05-21T10:52:06.865Z,2023-05-21T10:52:09Z,4296548285,213,1.6,4296548273,56,Back,4296548283,212,16.4,4296548275,140,32.4,4296548279,141,30.0,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282417,176,1,1,20,59,bdfjkux9o0vtsdig5zsbhtysq,1,32.1,29.4,2023-05-21T10:52:09.362Z,2023-05-21T10:52:14Z,4296548459,212,21.6,4296548461,213,5.3,4296548453,56,Back,4296548457,141,2.3,4296548455,140,42.8,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282427,177,1,1,21,4,bdfjkux9o0vtsdig5zsbhtysq,0,41.9,2.8,2023-05-21T10:52:14.227Z,2023-05-21T10:52:15Z,4296548523,212,35.8,4296548517,56,Right,4296548519,140,75.9,4296548515,155,,4296548521,141,7.6,4296548525,213,0.1,4296548527,1,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282455,177,1,1,21,7,dgpni8xwxjhgekjmg0m8bb6nv,1,24,86.2,2023-05-21T10:52:17.348Z,2023-05-21T10:52:20Z,4296548659,212,8.7,4296548661,213,5.5,4296548655,141,77.3,4296548649,3,,4296548653,140,30.0,4296548651,56,Back,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282457,178,49,1,21,10,dgpni8xwxjhgekjmg0m8bb6nv,1,29.7,76.7,2023-05-21T10:52:20.084Z,2023-05-21T10:52:20Z,,,,,,,,,,,,,,,,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282475,179,1,1,21,10,dgpni8xwxjhgekjmg0m8bb6nv,1,29.7,76.7,2023-05-21T10:52:20.243Z,2023-05-21T10:52:22Z,4296548771,212,9.0,4296548773,213,2.4,4296548767,140,23.2,4296548765,56,Back,4296548769,141,85.4,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282493,180,1,1,21,12,dgpni8xwxjhgekjmg0m8bb6nv,1,25.1,86.8,2023-05-21T10:52:21.939Z,2023-05-21T10:52:23Z,4296548827,56,Back,4296548835,213,0.6,4296548831,141,97.2,4296548829,140,35.0,4296548833,212,12.6,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282505,181,1,1,21,14,dgpni8xwxjhgekjmg0m8bb6nv,1,32.7,96.6,2023-05-21T10:52:23.716Z,2023-05-21T10:52:24Z,4296548871,141,92.3,4296548873,212,5.0,4296548867,56,Back,4296548869,140,36.6,4296548875,213,5.7,,,,,,,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282509,182,1,1,21,14,dgpni8xwxjhgekjmg0m8bb6nv,0,36.6,92.3,2023-05-21T10:52:24.468Z,2023-05-21T10:52:25Z,4296548905,212,4.7,4296548907,213,3.5,4296548919,156,,4296548903,141,89.7,4296548899,140,32.5,4296548895,56,Back,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282521,178,49,1,21,16,bdfjkux9o0vtsdig5zsbhtysq,1,70.3,9.8,2023-05-21T10:52:26.161Z,2023-05-21T10:52:26Z,,,,,,,,,,,,,,,,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282575,179,1,1,21,16,bdfjkux9o0vtsdig5zsbhtysq,0,70.3,9.8,2023-05-21T10:52:26.193Z,2023-05-21T10:52:45Z,4296549249,140,73.7,4296549253,212,4.2,4296549247,56,Right,4296549251,141,6.5,4296549255,213,5.7,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282583,183,61,1,21,17,dgpni8xwxjhgekjmg0m8bb6nv,1,22.9,93.8,2023-05-21T10:52:26.601Z,2023-05-21T10:52:47Z,4296549269,56,Back,,,,,,,,,,,,,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282611,180,5,1,21,26,bdfjkux9o0vtsdig5zsbhtysq,1,79.6,-1.6,2023-05-21T10:52:35.940Z,2023-05-21T10:54:07Z,4296549371,233,184,4296549369,347,,4296549367,56,Right,,,,,,,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282599,184,5,1,21,26,dgpni8xwxjhgekjmg0m8bb6nv,0,20.4,101.6,2023-05-21T10:52:35.940Z,2023-05-21T10:52:37Z,4296549397,233,180,4296549335,56,Back,4296549337,347,,,,,,,,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282691,181,1,1,21,37,bdfjkux9o0vtsdig5zsbhtysq,1,80.5,0,2023-05-21T10:52:47.346Z,2023-05-21T10:52:48Z,4296549795,213,1.2,4296549793,212,14.5,4296549789,140,85.5,4296549785,107,,4296549787,56,Right,4296549791,141,17.9,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282713,182,1,1,21,39,bdfjkux9o0vtsdig5zsbhtysq,1,85.5,17.9,2023-05-21T10:52:48.865Z,2023-05-21T10:52:52Z,4296549887,3,,4296549891,140,87.1,4296549889,56,Center,4296549893,141,27.6,4296549897,213,1.3,4296549895,212,6.8,,,,,,,1rsg1y7lx0ruqcwgj6c6oovdh,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282725,183,1,1,21,42,bdfjkux9o0vtsdig5zsbhtysq,1,79.9,17.3,2023-05-21T10:52:52.433Z,2023-05-21T10:52:54Z,4296549951,212,8.2,4296549953,213,2.4,4296549947,140,74.3,4296549949,141,25.6,4296549945,56,Center,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282741,184,1,1,21,44,bdfjkux9o0vtsdig5zsbhtysq,1,74.8,26.4,2023-05-21T10:52:53.922Z,2023-05-21T10:52:56Z,4296550051,140,77.6,4296550049,56,Center,4296550053,141,45.1,4296550057,213,1.3,4296550055,212,13.1,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282763,185,1,1,21,46,bdfjkux9o0vtsdig5zsbhtysq,1,76.3,48.7,2023-05-21T10:52:56.449Z,2023-05-21T10:53:23Z,4296550165,141,60.9,4296550169,213,1.3,4296550167,212,8.7,4296550161,56,Center,4296550163,140,78.9,4296550591,210,15,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2552282769,186,15,1,21,48,bdfjkux9o0vtsdig5zsbhtysq,1,79.6,59.1,2023-05-21T10:52:58.481Z,2023-05-21T10:53:23Z,4296550603,29,,4296550601,78,,4296550211,56,Center,4296550613,103,3.8,4296550621,146,99.3,4296550623,147,49.8,4296550605,55,185,4296550207,22,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,4296550619,328,4296550271,20,4296550609,102,50.8,4296550209,18,,,,4296550645,233,185,4296550617,215,,,,,,,,,,,,,,
2552282773,185,10,1,21,49,dgpni8xwxjhgekjmg0m8bb6nv,1,1.3,49.4,2023-05-21T10:52:58.581Z,2023-05-21T10:53:04Z,4296550421,233,186,4296550239,56,Back,4296550405,180,,4296550403,177,,4296550237,182,,,,,,,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282775,186,52,1,21,50,dgpni8xwxjhgekjmg0m8bb6nv,1,1.3,49.4,2023-05-21T10:52:59.636Z,2023-05-21T10:53:00Z,,,,,,,,,,,,,,,,,,,,,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282913,187,1,1,21,58,dgpni8xwxjhgekjmg0m8bb6nv,1,15.5,43.7,2023-05-21T10:53:08.421Z,2023-05-21T10:53:16Z,4296550973,199,,4296550985,1,,4296550977,140,57.2,4296550981,212,44.1,4296550975,56,Center,4296550979,141,36.1,4296550983,213,6.2,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282921,188,4,1,22,5,dgpni8xwxjhgekjmg0m8bb6nv,1,56.6,36.2,2023-05-21T10:53:15.316Z,2023-05-21T10:53:18Z,4296550997,13,,4296550999,294,,4296551005,286,,4296551001,56,Center,4296551041,233,187,4296551003,152,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552282927,187,4,1,22,5,bdfjkux9o0vtsdig5zsbhtysq,0,43.4,63.8,2023-05-21T10:53:15.317Z,2023-05-21T10:53:25Z,4296551033,56,Back,4296551029,13,,4296551035,152,,4296551039,285,,4296551239,294,,4296551047,233,188,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552283145,189,1,1,22,42,dgpni8xwxjhgekjmg0m8bb6nv,1,57.2,36,2023-05-21T10:53:51.829Z,2023-05-21T10:53:55Z,4296552317,152,,4296552323,141,60.2,4296552315,155,,4296552321,140,84.8,4296552325,212,33.3,4296552313,5,,4296552327,213,0.5,4296552319,56,Center,2to7qgaomc72knk6y1689ihka,C. Collin,4296552329,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552283153,190,44,1,22,46,dgpni8xwxjhgekjmg0m8bb6nv,1,85.4,62.1,2023-05-21T10:53:55.669Z,2023-05-21T10:53:56Z,4296552365,56,Center,4296552367,286,,4296552393,233,188,,,,,,,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552283149,188,44,1,22,46,bdfjkux9o0vtsdig5zsbhtysq,0,14.6,37.9,2023-05-21T10:53:55.670Z,2023-05-21T10:53:57Z,4296552413,233,190,4296552349,285,,4296552347,56,Back,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552283155,191,1,1,22,46,dgpni8xwxjhgekjmg0m8bb6nv,0,84.8,60.2,2023-05-21T10:53:55.765Z,2023-05-21T10:53:57Z,4296552377,56,Center,4296552381,141,58.7,4296552375,168,,4296552379,140,88.9,4296552383,212,4.4,4296552373,3,,4296552385,213,6.1,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552283181,189,49,1,22,49,bdfjkux9o0vtsdig5zsbhtysq,1,4.8,11.6,2023-05-21T10:53:58.945Z,2023-05-21T10:53:59Z,,,,,,,,,,,,,,,,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552283195,190,1,1,22,50,bdfjkux9o0vtsdig5zsbhtysq,0,4.8,9.5,2023-05-21T10:54:00.387Z,2023-05-21T10:54:01Z,4296552637,233,192,4296552605,212,0.8,4296552599,56,Back,4296552635,236,,4296552607,213,0,4296552603,141,9.5,4296552601,140,5.6,4296552609,1,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,4296552595,157,4296552641,286,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552283201,192,74,1,22,50,dgpni8xwxjhgekjmg0m8bb6nv,1,91.5,89.9,2023-05-21T10:54:00.388Z,2023-05-21T10:54:09Z,4296552647,233,190,4296552617,285,,4296552615,56,Left,,,,,,,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552283211,191,5,1,22,52,bdfjkux9o0vtsdig5zsbhtysq,1,11.6,-1.1,2023-05-21T10:54:01.893Z,2023-05-21T10:54:08Z,4296552655,56,Back,4296552697,233,193,4296552657,347,,,,,,,,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552283209,193,5,1,22,52,dgpni8xwxjhgekjmg0m8bb6nv,0,88.4,101.1,2023-05-21T10:54:01.893Z,2023-05-21T10:54:03Z,4296552651,56,Left,4296552725,233,191,4296552653,347,,,,,,,,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552283331,192,1,1,23,10,bdfjkux9o0vtsdig5zsbhtysq,1,14.6,0,2023-05-21T10:54:20.049Z,2023-05-21T10:54:24Z,4296553319,141,2.8,4296553321,212,15.7,4296553323,213,0.2,4296553317,140,29.2,4296553315,56,Back,4296553313,107,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552283335,193,61,1,23,14,bdfjkux9o0vtsdig5zsbhtysq,0,29,2.5,2023-05-21T10:54:23.953Z,2023-05-21T10:54:24Z,4296553331,56,Back,,,,,,,,,,,,,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552283359,194,5,1,23,15,dgpni8xwxjhgekjmg0m8bb6nv,1,69.4,101.5,2023-05-21T10:54:24.817Z,2023-05-21T10:57:31Z,4296553423,347,,4296553421,56,Left,4296553439,233,194,,,,,,,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552283351,194,5,1,23,15,bdfjkux9o0vtsdig5zsbhtysq,0,30.6,-1.5,2023-05-21T10:54:24.817Z,2023-05-21T10:54:26Z,4296553455,233,194,4296553377,56,Back,4296553379,347,,,,,,,,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552283431,195,1,1,23,25,dgpni8xwxjhgekjmg0m8bb6nv,0,70.7,100,2023-05-21T10:54:34.980Z,2023-05-21T10:54:37Z,4296553847,107,,4296553859,1,,4296553853,141,86.8,4296553849,56,Left,4296553851,140,93.8,4296553855,212,26.3,4296553857,213,5.9,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552283443,195,8,1,23,29,bdfjkux9o0vtsdig5zsbhtysq,1,3.6,15,2023-05-21T10:54:39.058Z,2023-05-21T10:54:39Z,4296553943,56,Back,,,,,,,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552283451,196,6,1,23,30,bdfjkux9o0vtsdig5zsbhtysq,0,1.4,12,2023-05-21T10:54:39.889Z,2023-05-21T10:54:42Z,4296553983,73,,4296553981,56,Back,4296554049,233,196,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552283459,196,6,1,23,30,dgpni8xwxjhgekjmg0m8bb6nv,1,98.6,88,2023-05-21T10:54:39.889Z,2023-05-21T10:59:48Z,4296554039,233,196,4296554015,56,Left,4296554017,73,,,,,,,,,,,,,,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552283619,197,1,1,23,59,dgpni8xwxjhgekjmg0m8bb6nv,0,99.5,99.5,2023-05-21T10:55:09.222Z,2023-05-21T10:55:12Z,4296554903,56,Center,4296554901,223,,4296554911,213,4.6,4296554941,233,197,4296554907,141,53.0,4296554905,140,95.0,4296554899,155,,4296554909,212,32.0,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,4296554895,2,4296554897,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552283621,197,11,1,24,2,bdfjkux9o0vtsdig5zsbhtysq,1,5,48.7,2023-05-21T10:55:11.522Z,2023-05-21T10:55:12Z,4296554933,56,Back,4296554957,233,197,4296554935,88,,,,,,,,,,,,,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552283751,198,1,1,24,9,bdfjkux9o0vtsdig5zsbhtysq,1,13.8,51.2,2023-05-21T10:55:19.362Z,2023-05-21T10:55:26Z,4296555553,123,,4296555557,140,19.6,4296555555,56,Back,4296555561,212,16.5,4296555563,213,1.2,4296555559,141,73.8,,,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552283789,199,1,1,24,17,bdfjkux9o0vtsdig5zsbhtysq,1,25.3,79.3,2023-05-21T10:55:26.498Z,2023-05-21T10:55:30Z,4296555753,141,84.7,4296555749,140,38.1,4296555757,212,13.9,4296555745,56,Back,4296555759,213,0.3,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
