id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2499081381,6,1,1,0,12,2gmv49xieg3zee2hx0lhcp17u,0,19.3,5.8,2023-01-21T12:46:33.840Z,2023-01-21T12:52:31Z,3986918509,212,30.5,3986918505,140,48.0,3986918513,1,,3986918503,56,Back,3986918501,157,,3986918507,141,0.0,3986918511,213,6.1,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499081523,6,5,1,0,12,bdfjkux9o0vtsdig5zsbhtysq,1,56.8,101.2,2023-01-21T12:46:34.525Z,2023-01-21T13:04:21Z,3986919357,233,7,3986919329,347,,3986919327,56,Left,,,,,,,,,,,,,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499081383,7,5,1,0,12,2gmv49xieg3zee2hx0lhcp17u,0,43.2,-1.2,2023-01-21T12:46:34.525Z,2023-01-21T12:46:56Z,3986919365,233,6,3986918521,347,,3986918519,56,Back,,,,,,,,,,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499081539,7,1,1,0,34,bdfjkux9o0vtsdig5zsbhtysq,0,64.8,100,2023-01-21T12:46:55.769Z,2023-01-21T12:46:57Z,3986919405,140,71.2,3986919409,212,15.0,3986919401,107,,3986919407,141,81.1,3986919411,213,5.2,3986919403,56,Left,,,,,,,ocdptd87q86ed74lanyfdij8,L. Bogaert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499081549,8,8,1,0,36,2gmv49xieg3zee2hx0lhcp17u,1,32,10.6,2023-01-21T12:46:58.482Z,2023-01-21T12:54:01Z,3986919469,56,Back,,,,,,,,,,,,,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499081567,9,49,1,0,40,2gmv49xieg3zee2hx0lhcp17u,1,39.9,4.9,2023-01-21T12:47:01.665Z,2023-01-21T12:54:47Z,,,,,,,,,,,,,,,,,,,,,,,,,87fq93e9x1yy4thmeituciycq,S. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499081583,10,1,1,0,40,2gmv49xieg3zee2hx0lhcp17u,0,39.9,4.9,2023-01-21T12:47:01.984Z,2023-01-21T12:54:54Z,3986919643,1,,3986919633,56,Center,3986919637,141,40.6,3986919639,212,36.2,3986919631,157,,3986919635,140,65.5,3986919641,213,0.7,,,,87fq93e9x1yy4thmeituciycq,S. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499081593,8,49,1,0,42,bdfjkux9o0vtsdig5zsbhtysq,1,35.6,56.4,2023-01-21T12:47:03.800Z,2023-01-21T12:52:45Z,,,,,,,,,,,,,,,,,,,,,,,,,byu5qg9zlu5w1e234xl2058iy,C. Ould Hocine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499081623,9,1,1,0,43,bdfjkux9o0vtsdig5zsbhtysq,1,32.2,55.2,2023-01-21T12:47:05.080Z,2023-01-21T12:52:47Z,3986919873,141,36.1,3986919875,212,19.9,3986919877,213,3.9,3986919871,140,17.8,3986919869,56,Back,,,,,,,,,,byu5qg9zlu5w1e234xl2058iy,C. Ould Hocine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499081643,10,1,1,0,45,bdfjkux9o0vtsdig5zsbhtysq,1,20,32.1,2023-01-21T12:47:07.464Z,2023-01-21T12:52:50Z,3986920011,212,17.3,3986920007,140,25.1,3986920005,56,Back,3986920009,141,7.9,3986920013,213,5.0,,,,,,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499081669,11,1,1,0,48,bdfjkux9o0vtsdig5zsbhtysq,1,25.4,10.7,2023-01-21T12:47:10.073Z,2023-01-21T12:47:12Z,3986920145,213,2.3,3986920135,56,Back,3986920139,141,36.0,3986920141,212,23.8,3986920137,140,9.8,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499081693,12,1,1,0,50,bdfjkux9o0vtsdig5zsbhtysq,1,9.2,32.1,2023-01-21T12:47:12.584Z,2023-01-21T12:47:15Z,3986920283,56,Back,3986920287,141,12.6,3986920291,213,5.1,3986920289,212,14.2,3986920285,140,14.1,,,,,,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499081697,13,1,1,0,53,bdfjkux9o0vtsdig5zsbhtysq,1,13.3,12,2023-01-21T12:47:15.433Z,2023-01-21T12:47:17Z,3986920325,140,31.0,3986920329,212,19.1,3986920323,56,Back,3986920327,141,18.3,3986920331,213,0.2,,,,,,,,,,byu5qg9zlu5w1e234xl2058iy,C. Ould Hocine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499081717,14,1,1,0,55,bdfjkux9o0vtsdig5zsbhtysq,1,31,18.3,2023-01-21T12:47:17.112Z,2023-01-21T12:47:19Z,3986920425,141,4.4,3986920431,213,4.2,3986920419,56,Back,3986920427,212,11.1,3986920421,140,25.5,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499081729,15,1,1,0,57,bdfjkux9o0vtsdig5zsbhtysq,1,24.5,5.2,2023-01-21T12:47:18.952Z,2023-01-21T12:47:21Z,3986920509,213,2.5,3986920501,140,14.0,3986920505,141,16.5,3986920497,56,Back,3986920507,212,13.4,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499081743,16,1,1,0,59,bdfjkux9o0vtsdig5zsbhtysq,0,15.2,14.9,2023-01-21T12:47:21.176Z,2023-01-21T12:47:23Z,3986920579,212,34.6,3986920575,140,48.1,3986920573,56,Back,3986920581,213,0.1,3986920577,141,18.5,3986920583,1,,3986920571,157,,,,,byu5qg9zlu5w1e234xl2058iy,C. Ould Hocine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499081753,11,8,1,1,2,2gmv49xieg3zee2hx0lhcp17u,1,63.2,63,2023-01-21T12:47:24.337Z,2023-01-21T12:47:24Z,3986920615,56,Center,,,,,,,,,,,,,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499081781,17,1,1,1,5,bdfjkux9o0vtsdig5zsbhtysq,0,35.7,34.5,2023-01-21T12:47:27.272Z,2023-01-21T12:47:28Z,3986920793,140,55.6,3986920789,155,,3986920799,213,0.5,3986920795,141,52.1,3986920797,212,24.1,3986920791,56,Center,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499081807,12,1,1,1,9,2gmv49xieg3zee2hx0lhcp17u,0,43.8,38.3,2023-01-21T12:47:30.608Z,2023-01-21T12:47:31Z,3986920997,56,Center,3986921005,213,6.0,3986921003,212,26.9,3986921007,1,,3986921001,141,26.4,3986920995,157,,3986920999,140,68.2,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499081865,18,1,1,1,15,bdfjkux9o0vtsdig5zsbhtysq,1,31.3,83.3,2023-01-21T12:47:36.617Z,2023-01-21T12:47:38Z,3986921315,212,12.0,3986921309,56,Back,3986921313,141,93.5,3986921311,140,40.6,3986921317,213,0.6,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499081903,19,1,1,1,16,bdfjkux9o0vtsdig5zsbhtysq,1,41.2,96.2,2023-01-21T12:47:38.281Z,2023-01-21T12:47:41Z,3986921495,212,8.7,3986921489,56,Back,3986921493,141,90.0,3986921491,140,33.9,3986921497,213,3.6,,,,,,,,,,ocdptd87q86ed74lanyfdij8,L. Bogaert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499081933,20,1,1,1,19,bdfjkux9o0vtsdig5zsbhtysq,1,34.5,90.5,2023-01-21T12:47:41.465Z,2023-01-21T12:47:44Z,3986921623,56,Left,3986921629,212,31.5,3986921625,140,64.4,3986921631,213,0.1,3986921621,155,,3986921627,141,94.8,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499081947,21,1,1,1,23,bdfjkux9o0vtsdig5zsbhtysq,1,64.7,93.6,2023-01-21T12:47:44.856Z,2023-01-21T12:47:46Z,3986921709,213,3.5,3986921701,56,Left,3986921705,141,87.8,3986921707,212,12.5,3986921703,140,53.4,,,,,,,,,,1rsg1y7lx0ruqcwgj6c6oovdh,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499081957,22,1,1,1,25,bdfjkux9o0vtsdig5zsbhtysq,0,52.3,86.2,2023-01-21T12:47:46.600Z,2023-01-21T12:54:14Z,3986921753,213,5.9,3986921747,140,72.3,3986921749,141,72.7,3986921745,56,Center,3986921751,212,22.9,,,,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499082003,14,61,1,1,27,2gmv49xieg3zee2hx0lhcp17u,1,30.5,36.7,2023-01-21T12:47:49.176Z,2023-01-21T12:59:19Z,3986921959,56,Back,,,,,,,,,,,,,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499081999,13,1,1,1,28,2gmv49xieg3zee2hx0lhcp17u,1,27.9,36.3,2023-01-21T12:47:50.112Z,2023-01-21T13:00:48Z,3986921947,141,34.5,3986921951,213,5.8,3986921945,140,30.1,3986921949,212,2.6,3986921943,56,Back,,,,,,,,,,664ior41q0qf71vnhq0tp1j9x,F. Hoarau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499082027,15,1,1,1,32,2gmv49xieg3zee2hx0lhcp17u,1,29.3,48.1,2023-01-21T12:47:53.984Z,2023-01-21T13:01:20Z,3986922079,157,,3986922087,212,19.3,3986922091,1,,3986922081,56,Back,3986922083,140,32.8,3986922085,141,75.9,3986922089,213,1.4,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499082033,16,49,1,1,34,2gmv49xieg3zee2hx0lhcp17u,1,33.5,83.2,2023-01-21T12:47:55.633Z,2023-01-21T13:01:26Z,,,,,,,,,,,,,,,,,,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499082063,17,1,1,1,34,2gmv49xieg3zee2hx0lhcp17u,1,33.5,83.2,2023-01-21T12:47:55.744Z,2023-01-21T13:01:32Z,3986922303,56,Back,3986922309,212,12.9,3986922305,140,44.4,3986922311,213,0.5,3986922307,141,92.0,3986954431,155,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499082069,18,61,1,1,37,2gmv49xieg3zee2hx0lhcp17u,0,39.3,87.5,2023-01-21T12:47:58.640Z,2023-01-21T13:02:03Z,3986922343,56,Back,,,,,,,,,,,,,,,,,,,,,,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499082065,23,49,1,1,37,bdfjkux9o0vtsdig5zsbhtysq,1,71,11.9,2023-01-21T12:47:58.760Z,2023-01-21T12:57:06Z,,,,,,,,,,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499082079,24,50,1,1,38,bdfjkux9o0vtsdig5zsbhtysq,1,69.7,15.6,2023-01-21T12:47:59.928Z,2023-01-21T12:48:06Z,3986922377,56,Right,3986922379,286,,3986922707,233,19,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499082131,19,7,1,1,38,2gmv49xieg3zee2hx0lhcp17u,1,30.3,84.4,2023-01-21T12:47:59.929Z,2023-01-21T13:02:15Z,3986922643,56,Back,3986922677,233,24,3986922645,285,,,,,,,,,,,,,,,,,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499082135,20,49,1,1,43,2gmv49xieg3zee2hx0lhcp17u,1,26.5,78.5,2023-01-21T12:48:05.170Z,2023-01-21T13:04:03Z,,,,,,,,,,,,,,,,,,,,,,,,,664ior41q0qf71vnhq0tp1j9x,F. Hoarau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499082145,21,1,1,1,43,2gmv49xieg3zee2hx0lhcp17u,1,23.4,80.8,2023-01-21T12:48:05.345Z,2023-01-21T13:04:08Z,3986958859,213,5.8,3986958855,141,74.2,3986958853,140,31.6,3986958857,212,9.7,3986958851,56,Back,,,,,,,,,,664ior41q0qf71vnhq0tp1j9x,F. Hoarau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499082149,22,1,1,1,43,2gmv49xieg3zee2hx0lhcp17u,1,35.2,66.6,2023-01-21T12:48:05.472Z,2023-01-21T13:04:10Z,3986961103,212,18.8,3986961105,213,1.8,3986961099,140,30.8,3986961097,56,Back,3986961101,141,93.4,,,,,,,,,,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499089393,137,1,1,1,43,2gmv49xieg3zee2hx0lhcp17u,0,27.9,90.9,2023-01-21T12:48:05.529Z,2023-01-21T13:04:11Z,3986964417,213,5.4,3986964415,212,21.6,3986964411,140,40.9,3986964413,141,66.2,3986964409,56,Back,,,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499082167,25,49,1,1,46,bdfjkux9o0vtsdig5zsbhtysq,1,62.3,31.8,2023-01-21T12:48:08.232Z,2023-01-21T12:48:08Z,,,,,,,,,,,,,,,,,,,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499082195,26,1,1,1,47,bdfjkux9o0vtsdig5zsbhtysq,0,64.1,31.5,2023-01-21T12:48:09.561Z,2023-01-21T12:48:11Z,3986922913,140,71.7,3986922947,233,23,3986922951,286,,3986922909,56,Right,3986922919,212,11.2,3986922915,141,20.0,3986922923,213,5.5,3986922945,236,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499082199,23,74,1,1,47,2gmv49xieg3zee2hx0lhcp17u,1,35,73.5,2023-01-21T12:48:09.562Z,2023-01-21T13:45:21Z,3986922937,56,Back,3986922939,285,,3986922969,233,26,,,,,,,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499082223,24,49,1,1,51,2gmv49xieg3zee2hx0lhcp17u,1,38.7,95.3,2023-01-21T12:48:12.801Z,2023-01-21T13:05:52Z,,,,,,,,,,,,,,,,,,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499082229,25,1,1,1,51,2gmv49xieg3zee2hx0lhcp17u,0,34.4,94.5,2023-01-21T12:48:13.232Z,2023-01-21T13:05:59Z,3986923063,213,6.2,3986923061,212,10.0,3986923055,56,Back,3986923059,141,93.2,3986923057,140,43.9,,,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499082237,27,49,1,1,52,bdfjkux9o0vtsdig5zsbhtysq,1,58.9,9.7,2023-01-21T12:48:14.505Z,2023-01-21T12:48:14Z,,,,,,,,,,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499082259,28,1,1,1,54,bdfjkux9o0vtsdig5zsbhtysq,1,61.2,13.1,2023-01-21T12:48:15.897Z,2023-01-21T12:48:17Z,3986923201,212,7.0,3986923199,141,23.1,3986923195,56,Center,3986923197,140,62.6,3986923203,213,1.4,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499082267,29,3,1,1,55,bdfjkux9o0vtsdig5zsbhtysq,0,61.9,21.6,2023-01-21T12:48:16.927Z,2023-01-21T12:48:21Z,3986923229,56,Center,3986923231,286,,3986923449,233,26,,,,,,,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499082309,26,7,1,1,55,2gmv49xieg3zee2hx0lhcp17u,1,38.1,78.4,2023-01-21T12:48:16.928Z,2023-01-21T12:48:21Z,3986923445,233,29,3986923413,56,Back,3986923415,285,,,,,,,,,,,,,,,,,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499092263,164,49,1,1,56,2gmv49xieg3zee2hx0lhcp17u,1,40,90.5,2023-01-21T12:48:18.081Z,2023-01-21T13:07:53Z,,,,,,,,,,,,,,,,,,,,,,,,,bly2raemyl0xp39jiktm4u5sl,S. Demeyere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499082319,27,1,1,1,59,2gmv49xieg3zee2hx0lhcp17u,1,44,82.4,2023-01-21T12:48:21.024Z,2023-01-21T12:48:22Z,3986923473,213,6.0,3986923467,140,57.8,3986923465,56,Center,3986923469,141,76.4,3986923471,212,15.1,,,,,,,,,,bly2raemyl0xp39jiktm4u5sl,S. Demeyere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
