id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/11/value,assist,qualifier/13/value
2457904541,143,49,1,17,49,bdfjkux9o0vtsdig5zsbhtysq,1,19.8,29.4,2022-09-10T12:50:38.685Z,2022-09-10T12:50:38Z,,,,,,,,,,,,,,,,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457904611,144,1,1,17,51,bdfjkux9o0vtsdig5zsbhtysq,1,22.7,28.8,2022-09-10T12:50:41.620Z,2022-09-10T12:50:46Z,3769085655,212,13.0,3769085657,213,1.0,3769085653,141,45.1,3769085651,140,29.2,3769085649,56,Back,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457904653,145,1,1,17,57,bdfjkux9o0vtsdig5zsbhtysq,1,32.3,60.2,2022-09-10T12:50:46.755Z,2022-09-10T12:50:50Z,3769085855,141,67.6,3769085857,212,15.4,3769085859,213,0.3,3769085853,140,46.2,3769085851,56,Back,,,,,,,,,,aos03ja9xr5jr2w3e6t20p94a,M. Le Mouël,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457904699,146,1,1,18,0,bdfjkux9o0vtsdig5zsbhtysq,1,46,53.1,2022-09-10T12:50:50.420Z,2022-09-10T12:50:54Z,3769086105,56,Center,3769086113,212,16.7,3769086111,141,34.3,3769086109,140,56.3,3769086115,213,5.4,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457904733,147,1,1,18,4,bdfjkux9o0vtsdig5zsbhtysq,1,57.5,32.5,2022-09-10T12:50:54.364Z,2022-09-10T12:50:57Z,3769086289,213,0.6,3769086281,56,Center,3769086283,140,64.1,3769086287,212,8.6,3769086285,141,40.1,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457904749,148,1,1,18,7,bdfjkux9o0vtsdig5zsbhtysq,0,64.1,40.3,2022-09-10T12:50:57.268Z,2022-09-10T12:50:58Z,3769086361,212,12.3,3769086363,213,0.6,3769086355,56,Center,3769086357,140,73.7,3769086359,141,50.6,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457904767,116,49,1,18,9,9s9jvki6htleffykj88qcpwpy,1,23.9,51.5,2022-09-10T12:50:59.430Z,2022-09-10T12:50:59Z,,,,,,,,,,,,,,,,,,,,,,,,,b0a55g6cu6u3fl9vbuvynx05,M. Tarrieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457904817,117,1,1,18,10,9s9jvki6htleffykj88qcpwpy,1,23.9,51.5,2022-09-10T12:50:59.846Z,2022-09-10T12:51:03Z,3769086649,56,Back,3769086657,213,5.0,3769086653,141,32.7,3769086651,140,28.0,3769086655,212,13.5,,,,,,,,,,b0a55g6cu6u3fl9vbuvynx05,M. Tarrieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457904841,118,1,1,18,13,9s9jvki6htleffykj88qcpwpy,1,31,32.7,2022-09-10T12:51:02.886Z,2022-09-10T12:51:05Z,3769086757,141,8.9,3769086753,56,Right,3769086759,212,26.5,3769086761,213,5.6,3769086755,140,51.0,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457904851,119,1,1,18,15,9s9jvki6htleffykj88qcpwpy,0,50.4,5.8,2022-09-10T12:51:05.294Z,2022-09-10T12:51:08Z,3769086793,213,2.9,3769086789,141,7.4,3769086791,212,3.8,3769086909,286,,3769086903,236,,3769086787,140,46.9,3769086905,233,149,3769086785,56,Back,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457904861,149,74,1,18,15,bdfjkux9o0vtsdig5zsbhtysq,1,58.1,94.2,2022-09-10T12:51:05.295Z,2022-09-10T13:12:53Z,3769086913,233,119,3769086869,56,Left,3769086871,285,,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457904865,150,61,1,18,18,bdfjkux9o0vtsdig5zsbhtysq,0,58.1,94.2,2022-09-10T12:51:08.459Z,2022-09-10T12:51:08Z,3769086885,56,Left,,,,,,,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457904923,120,5,1,18,20,9s9jvki6htleffykj88qcpwpy,1,47.4,-1.4,2022-09-10T12:51:09.716Z,2022-09-10T13:12:47Z,3769087129,347,,3769087127,56,Back,3769087165,233,151,,,,,,,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457904885,151,5,1,18,20,bdfjkux9o0vtsdig5zsbhtysq,0,52.6,101.4,2022-09-10T12:51:09.716Z,2022-09-10T12:51:14Z,3769086965,56,Left,3769087181,233,120,3769086967,347,,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457904945,121,1,1,18,23,9s9jvki6htleffykj88qcpwpy,1,47.7,0,2022-09-10T12:51:13.493Z,2022-09-10T12:51:16Z,3769087225,140,29.1,3769087227,141,8.8,3769087231,213,2.8,3769087229,212,20.7,3769087221,107,,3769087223,56,Back,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457904965,122,1,1,18,26,9s9jvki6htleffykj88qcpwpy,1,29.1,8.8,2022-09-10T12:51:15.942Z,2022-09-10T12:51:18Z,3769087337,141,4.9,3769087339,212,12.9,3769087333,56,Back,3769087335,140,41.1,3769087341,213,6.1,,,,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457904995,123,1,1,18,28,9s9jvki6htleffykj88qcpwpy,1,41.1,4.9,2022-09-10T12:51:18.141Z,2022-09-10T12:51:21Z,3769087465,141,17.0,3769087467,212,15.7,3769087469,213,2.6,3769087461,56,Back,3769087463,140,28.4,,,,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905033,124,1,1,18,31,9s9jvki6htleffykj88qcpwpy,1,28.4,17,2022-09-10T12:51:20.876Z,2022-09-10T12:51:59Z,3769087679,140,58.4,3769087685,213,6.2,3769087677,56,Right,3769087683,212,31.6,3769087681,141,13.8,3769087687,1,,3769087675,157,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905105,125,1,1,18,37,9s9jvki6htleffykj88qcpwpy,0,61.1,25.6,2022-09-10T12:51:27.366Z,2022-09-10T12:52:04Z,3769087987,140,75.6,3769087989,141,46.7,3769087993,213,0.8,3769087991,212,20.9,3769087985,56,Center,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905081,152,49,1,18,38,bdfjkux9o0vtsdig5zsbhtysq,1,30.4,53.4,2022-09-10T12:51:28.124Z,2022-09-10T12:52:00Z,,,,,,,,,,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905209,153,1,1,18,46,bdfjkux9o0vtsdig5zsbhtysq,1,27.3,52.1,2022-09-10T12:51:35.684Z,2022-09-10T12:51:38Z,3769088475,140,28.8,3769088481,213,1.5,3769088477,141,71.7,3769088479,212,13.4,3769088473,56,Back,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905237,154,1,1,18,48,bdfjkux9o0vtsdig5zsbhtysq,1,28.8,71.7,2022-09-10T12:51:38.469Z,2022-09-10T12:51:40Z,3769088583,140,34.9,3769088591,1,,3769088589,213,4.9,3769088581,56,Back,3769088587,212,39.7,3769088579,155,,3769088585,141,14.1,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905259,155,1,1,18,51,bdfjkux9o0vtsdig5zsbhtysq,1,31.9,11,2022-09-10T12:51:40.779Z,2022-09-10T12:51:42Z,3769088667,212,7.3,3769088669,213,1.2,3769088661,56,Back,3769088663,140,34.1,3769088665,141,21.2,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905303,156,1,1,18,52,bdfjkux9o0vtsdig5zsbhtysq,1,34.1,21.2,2022-09-10T12:51:42.228Z,2022-09-10T12:51:44Z,3769088855,141,12.5,3769088857,212,8.7,3769088851,140,28.0,3769088861,213,3.9,3769088847,56,Back,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905383,157,1,1,18,55,bdfjkux9o0vtsdig5zsbhtysq,1,28,20.3,2022-09-10T12:51:44.748Z,2022-09-10T12:51:50Z,3769089297,140,25.6,3769089303,213,1.7,3769089301,212,22.0,3769089299,141,52.4,3769089295,56,Back,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905411,158,1,1,19,0,bdfjkux9o0vtsdig5zsbhtysq,1,26.5,52.8,2022-09-10T12:51:50.444Z,2022-09-10T12:51:52Z,3769089421,141,45.4,3769089423,212,9.9,3769089417,56,Back,3769089419,140,34.6,3769089425,213,5.7,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905421,159,1,1,19,3,bdfjkux9o0vtsdig5zsbhtysq,1,35.7,42.1,2022-09-10T12:51:52.812Z,2022-09-10T12:51:54Z,3769089465,141,53.9,3769089459,56,Center,3769089471,213,0.4,3769089461,140,52.3,3769089469,212,19.2,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905437,160,1,1,19,4,bdfjkux9o0vtsdig5zsbhtysq,1,52.3,53.9,2022-09-10T12:51:54.220Z,2022-09-10T12:51:55Z,3769089515,140,43.5,3769089521,213,2.8,3769089525,156,,3769089517,141,58.1,3769089513,56,Back,3769089519,212,9.7,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905535,161,1,1,19,7,bdfjkux9o0vtsdig5zsbhtysq,1,43.1,58.4,2022-09-10T12:51:57.364Z,2022-09-10T12:52:07Z,3769089927,213,0.7,3769089923,141,95.0,3769089929,1,,3769089921,140,69.7,3769089917,155,,3769089919,56,Left,3769089925,212,37.4,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905543,162,3,1,19,18,bdfjkux9o0vtsdig5zsbhtysq,0,90.4,85.9,2022-09-10T12:52:07.756Z,2022-09-10T12:52:08Z,3769089991,211,,3769089979,286,,3769089977,56,Left,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905561,163,15,1,19,20,bdfjkux9o0vtsdig5zsbhtysq,1,77.1,66.9,2022-09-10T12:52:10.316Z,2022-09-10T12:55:31Z,3769098939,233,127,3769098893,55,162,3769098905,146,82.7,3769098903,328,,3769096851,20,,3769090075,18,,3769098899,103,19,3769098889,76,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,3769098909,230,98.4,3769098913,231,3769090073,22,51.3,,3769098891,29,3769096855,82,3769098901,215,3769090077,56,Center,3769098897,102,53.8,3769098907,147,63.7,,,,
2457905583,127,10,1,19,20,9s9jvki6htleffykj88qcpwpy,1,9.3,44.5,2022-09-10T12:52:10.416Z,2022-09-10T12:56:25Z,3769090167,56,Back,3769096933,233,163,3769090165,94,,,,,,,,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905581,126,12,1,19,21,9s9jvki6htleffykj88qcpwpy,1,9,38.8,2022-09-10T12:52:11.238Z,2022-09-10T12:52:13Z,3769090157,141,28.9,3769090159,212,11.9,3769090153,56,Back,3769090161,213,5.7,3769090155,140,18.3,,,,,,,,,,b0a55g6cu6u3fl9vbuvynx05,M. Tarrieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905623,128,49,1,19,28,9s9jvki6htleffykj88qcpwpy,1,32.2,56.1,2022-09-10T12:52:17.894Z,2022-09-10T12:52:18Z,,,,,,,,,,,,,,,,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905671,129,1,1,19,29,9s9jvki6htleffykj88qcpwpy,1,31.3,57,2022-09-10T12:52:19.189Z,2022-09-10T12:52:21Z,3769090601,213,0.9,3769090589,140,38.1,3769090591,141,69.1,3769090597,212,10.9,3769090587,56,Back,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905701,130,1,1,19,31,9s9jvki6htleffykj88qcpwpy,0,47.4,85.4,2022-09-10T12:52:21.629Z,2022-09-10T12:52:24Z,3769090745,140,36.9,3769090757,213,2.7,3769090753,212,11.9,3769090741,56,Back,3769090749,141,92.1,,,,,,,,,,b0a55g6cu6u3fl9vbuvynx05,M. Tarrieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905715,164,61,1,19,36,bdfjkux9o0vtsdig5zsbhtysq,1,60.1,11.9,2022-09-10T12:52:26.478Z,2022-09-10T12:52:31Z,3769091035,189,,3769090809,56,Right,,,,,,,,,,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905751,131,5,1,19,37,9s9jvki6htleffykj88qcpwpy,1,43,102,2022-09-10T12:52:26.789Z,2022-09-10T12:52:29Z,3769090945,233,165,3769090941,56,Back,3769090943,347,,,,,,,,,,,,,,,,,b0a55g6cu6u3fl9vbuvynx05,M. Tarrieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905733,165,5,1,19,37,bdfjkux9o0vtsdig5zsbhtysq,0,57,-2,2022-09-10T12:52:26.789Z,2022-09-10T13:12:47Z,3769090969,233,131,3769090869,56,Right,3769090875,347,,,,,,,,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905757,132,1,1,19,39,9s9jvki6htleffykj88qcpwpy,1,39.5,100,2022-09-10T12:52:29.358Z,2022-09-10T12:52:30Z,3769090973,107,,3769090979,141,91.4,3769090985,213,5.9,3769090977,140,57.7,3769090981,212,20.4,3769090975,56,Left,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905773,133,1,1,19,40,9s9jvki6htleffykj88qcpwpy,0,57.7,91.4,2022-09-10T12:52:30.405Z,2022-09-10T12:52:57Z,3769091077,213,2.2,3769091073,141,96.3,3769091071,140,55.6,3769092171,286,,3769092161,233,166,3769091075,212,4.0,3769092157,236,,3769091069,56,Left,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905803,166,74,1,19,40,bdfjkux9o0vtsdig5zsbhtysq,1,37.8,4.1,2022-09-10T12:52:30.406Z,2022-09-10T13:12:53Z,3769092237,233,133,3769091207,56,Back,3769091209,285,,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905895,134,5,1,19,45,9s9jvki6htleffykj88qcpwpy,1,62.5,101.8,2022-09-10T12:52:34.870Z,2022-09-10T12:52:46Z,3769091711,233,167,3769091693,347,,3769091691,56,Left,,,,,,,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905821,167,5,1,19,45,bdfjkux9o0vtsdig5zsbhtysq,0,37.5,-1.8,2022-09-10T12:52:34.870Z,2022-09-10T13:12:47Z,3769091281,56,Back,3769091283,347,,3769091715,233,134,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905911,135,1,1,19,56,9s9jvki6htleffykj88qcpwpy,1,60.6,100,2022-09-10T12:52:45.837Z,2022-09-10T12:52:47Z,3769091735,56,Left,3769091741,141,88.3,3769091759,213,5.6,3769091751,212,14.7,3769091731,107,,3769091739,140,71.6,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905927,137,61,1,19,57,9s9jvki6htleffykj88qcpwpy,0,71.6,88.3,2022-09-10T12:52:47.326Z,2022-09-10T12:56:43Z,3769091795,56,Left,,,,,,,,,,,,,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905919,136,43,1,19,58,9s9jvki6htleffykj88qcpwpy,1,0,0,2022-09-10T12:52:47.678Z,2022-09-10T12:52:50Z,3769091771,286,0,3769091857,144,45,3769091769,56,Left,,,,,,,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905921,168,49,1,19,58,bdfjkux9o0vtsdig5zsbhtysq,1,31.4,11.9,2022-09-10T12:52:48.217Z,2022-09-10T12:52:48Z,,,,,,,,,,,,,,,,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457905969,169,1,1,19,58,bdfjkux9o0vtsdig5zsbhtysq,1,31.4,11.9,2022-09-10T12:52:48.420Z,2022-09-10T12:52:54Z,3769091995,141,19.2,3769091997,212,9.2,3769091991,56,Back,3769091999,213,0.6,3769091993,140,38.8,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457906001,170,1,1,20,4,bdfjkux9o0vtsdig5zsbhtysq,1,60.6,25.5,2022-09-10T12:52:54.180Z,2022-09-10T12:52:57Z,3769092185,56,Center,3769092191,212,20.7,3769092193,213,1.1,3769092189,141,52.8,3769092187,140,69.4,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457906019,171,1,1,20,7,bdfjkux9o0vtsdig5zsbhtysq,0,68.9,48.4,2022-09-10T12:52:57.300Z,2022-09-10T12:52:58Z,3769092313,213,5.8,3769092311,212,9.9,3769092305,56,Center,3769092307,140,77.4,3769092309,141,42.2,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457906039,138,8,1,20,9,9s9jvki6htleffykj88qcpwpy,1,30.3,31.2,2022-09-10T12:52:59.371Z,2022-09-10T12:52:59Z,3769092389,56,Back,,,,,,,,,,,,,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457906061,139,49,1,20,11,9s9jvki6htleffykj88qcpwpy,1,30,31.8,2022-09-10T12:53:01.190Z,2022-09-10T12:53:01Z,,,,,,,,,,,,,,,,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457906105,140,1,1,20,11,9s9jvki6htleffykj88qcpwpy,1,30,31.8,2022-09-10T12:53:01.581Z,2022-09-10T12:53:05Z,3769092703,212,14.0,3769092701,141,51.3,3769092697,56,Back,3769092705,213,1.2,3769092699,140,34.4,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457906157,141,4,1,20,18,9s9jvki6htleffykj88qcpwpy,1,37.6,34.2,2022-09-10T12:53:08.619Z,2022-09-10T12:53:10Z,3769092933,56,Back,3769092931,13,,3769092939,286,,3769092937,265,,3769092941,233,172,3769092935,152,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457906151,172,4,1,20,18,bdfjkux9o0vtsdig5zsbhtysq,0,62.4,65.8,2022-09-10T12:53:08.620Z,2022-09-10T12:53:10Z,3769092905,152,,3769092903,56,Center,3769092909,285,,3769092901,13,,3769092907,265,,3769092947,233,141,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457906331,142,1,1,20,40,9s9jvki6htleffykj88qcpwpy,1,36.4,32.2,2022-09-10T12:53:30.029Z,2022-09-10T12:53:33Z,3769093759,56,Back,3769093757,152,,3769093767,213,5.3,3769093763,141,9.1,3769093761,140,46.2,3769093765,212,18.8,3769093755,5,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457906351,143,1,1,20,43,9s9jvki6htleffykj88qcpwpy,1,48.5,7.9,2022-09-10T12:53:33.341Z,2022-09-10T12:53:35Z,3769093841,56,Back,3769093849,213,2.9,3769093843,140,34.9,3769093847,212,14.8,3769093845,141,13.4,,,,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457906355,144,1,1,20,45,9s9jvki6htleffykj88qcpwpy,0,34.9,13.4,2022-09-10T12:53:35.562Z,2022-09-10T12:53:36Z,3769093867,56,Right,3769093875,213,6.2,3769093869,140,58.6,3769093865,155,,3769093871,141,11.9,3769093873,212,24.9,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457906353,173,43,1,20,46,bdfjkux9o0vtsdig5zsbhtysq,1,0,0,2022-09-10T12:53:36.301Z,2022-09-10T12:54:34Z,3769093855,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",3769093859,130,4,3769093853,30,"2f1e295qn6s9l5d6v1degrizt, 94pv0j29t5jrfdc36o6791wp, cg4yqx0lth6d27oxlgwcuvdn9, 8iblvy7aw7kdghvke6s5gisid, dx5okwmzef2p09vgp02i1ucph, 1mhjq24kq1fapaoib7lzb6b4l, 7l931hwm1tajvf6r717biyw2d, aos03ja9xr5jr2w3e6t20p94a, 1rsg1y7lx0ruqcwgj6c6oovdh, 3uxijnhp1ibbqm6e4lfivq8k5, 1ck8f8510t6ei80haqe2vqbpx, 2q1tt2u2h3q1hb3uz28rofzmc, 8yebzwn5wynngu33kqcsh1fbp, 7d4y77nkrn4w4dht1c4vr28yx, 2n3sv3vt7ano86i5j9j3f8a95, 7ak0q2t9ex8rcov81012amuad, ehchjemv9fwcnwomosua92qqd, 1ph6w6q8t75mov5fnnc8hda8k",3769093857,59,"16, 7, 28, 10, 27, 19, 22, 15, 21, 11, 17, 31, 1, 8, 9, 18, 23, 24",3769093863,194,1ck8f8510t6ei80haqe2vqbpx,3769096447,144,40,3769093861,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457906385,174,49,1,20,50,bdfjkux9o0vtsdig5zsbhtysq,1,35.8,80.9,2022-09-10T12:53:40.492Z,2022-09-10T12:53:40Z,,,,,,,,,,,,,,,,,,,,,,,,,1rsg1y7lx0ruqcwgj6c6oovdh,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457906415,175,1,1,20,51,bdfjkux9o0vtsdig5zsbhtysq,1,35.8,80.9,2022-09-10T12:53:40.812Z,2022-09-10T12:53:42Z,3769094121,140,64.8,3769094129,213,0.3,3769094123,141,94.7,3769094119,56,Left,3769094125,212,31.9,,,,,,,,,,1rsg1y7lx0ruqcwgj6c6oovdh,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457906425,176,1,1,20,53,bdfjkux9o0vtsdig5zsbhtysq,1,64.8,94.7,2022-09-10T12:53:42.660Z,2022-09-10T12:53:44Z,3769094179,141,86.5,3769094177,140,63.0,3769094181,212,5.9,3769094183,213,4.4,3769094175,56,Left,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457906437,145,45,1,20,54,9s9jvki6htleffykj88qcpwpy,0,39.3,12.9,2022-09-10T12:53:43.868Z,2022-09-10T12:53:45Z,3769094245,233,177,3769094221,56,Back,3769094223,285,,,,,,,,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457906431,177,3,1,20,54,bdfjkux9o0vtsdig5zsbhtysq,1,60.7,87.1,2022-09-10T12:53:43.868Z,2022-09-10T12:53:45Z,3769094229,233,145,3769094195,56,Left,3769094197,286,,,,,,,,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457906487,178,1,1,20,54,bdfjkux9o0vtsdig5zsbhtysq,1,61.8,79,2022-09-10T12:53:44.548Z,2022-09-10T12:53:49Z,3769094409,56,Center,3769094417,213,4.9,3769094413,141,26.4,3769094411,140,68.6,3769094419,1,,3769094415,212,36.5,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
