id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,assist
2505884401,9,5,1,0,22,9s9jvki6htleffykj88qcpwpy,1,59.4,101,2023-02-10T17:32:23.015Z,2023-02-10T17:44:38Z,4022579321,56,Left,4022579323,347,,4022582881,233,7,,,,,,,,,,,,,,,,50ph0tkxvrb3syo76y5bjbcut,A. Pierre-Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884427,10,1,1,0,24,9s9jvki6htleffykj88qcpwpy,0,59.4,100,2023-02-10T17:32:25.567Z,2023-02-10T17:32:27Z,4022579467,140,69.9,4022579471,212,11.6,4022579473,213,6.0,4022579465,56,Left,4022579469,141,95.3,4022579463,107,,,,,,,,50ph0tkxvrb3syo76y5bjbcut,A. Pierre-Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505893283,168,61,1,0,25,9s9jvki6htleffykj88qcpwpy,0,74.5,94.8,2023-02-10T17:32:26.105Z,2023-02-10T17:49:33Z,4022623245,56,Left,,,,,,,,,,,,,,,,,,,,,,ewogcy2itdu7e8vujgkitc0h6,I. Barrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884439,8,5,1,0,27,dgpni8xwxjhgekjmg0m8bb6nv,1,26.2,-1.4,2023-02-10T17:32:28.663Z,2023-02-10T17:32:29Z,4022579517,56,Back,4022579519,347,,4022579567,233,11,,,,,,,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884443,11,5,1,0,27,9s9jvki6htleffykj88qcpwpy,0,73.8,101.4,2023-02-10T17:32:28.663Z,2023-02-10T17:44:38Z,4022579541,347,,4022579537,56,Left,4022579583,233,8,,,,,,,,,,,,,,,,50ph0tkxvrb3syo76y5bjbcut,A. Pierre-Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884465,9,1,1,0,28,dgpni8xwxjhgekjmg0m8bb6nv,1,24.6,0,2023-02-10T17:32:29.454Z,2023-02-10T17:32:31Z,4022579655,213,0.6,4022579653,212,17.7,4022579645,107,,4022579651,141,13.5,4022579647,56,Back,4022579649,140,38.1,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884469,10,1,1,0,30,dgpni8xwxjhgekjmg0m8bb6nv,0,38.1,13.5,2023-02-10T17:32:31.527Z,2023-02-10T17:32:31Z,4022579659,56,Back,4022579667,213,1.5,4022579663,141,26.1,4022579665,212,8.6,4022579661,140,38.8,,,,,,,,,,q195fj3dlx9i3r0zno98nhuc,A. Donnary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884487,12,49,1,0,32,9s9jvki6htleffykj88qcpwpy,1,61.1,80.8,2023-02-10T17:32:33.181Z,2023-02-10T17:50:06Z,,,,,,,,,,,,,,,,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884529,13,1,1,0,32,9s9jvki6htleffykj88qcpwpy,1,61.1,80.8,2023-02-10T17:32:33.501Z,2023-02-10T17:50:09Z,4022579951,212,23.8,4022579945,56,Back,4022579953,213,4.0,4022579947,140,46.8,4022579949,141,53.7,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884541,14,1,1,0,36,9s9jvki6htleffykj88qcpwpy,0,46.8,53.7,2023-02-10T17:32:37.644Z,2023-02-10T17:32:38Z,4022580009,1,,4022580007,213,0.4,4022579999,56,Center,4022580005,212,35.6,4022580003,141,72.6,4022580001,140,78.4,4022579997,155,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884547,11,8,1,0,37,dgpni8xwxjhgekjmg0m8bb6nv,1,24.5,29.8,2023-02-10T17:32:38.831Z,2023-02-10T17:50:33Z,4022580033,56,Back,,,,,,,,,,,,,,,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505893953,169,61,1,0,38,dgpni8xwxjhgekjmg0m8bb6nv,1,21.2,38.4,2023-02-10T17:32:39.665Z,2023-02-10T17:51:06Z,4022627139,56,Back,,,,,,,,,,,,,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884553,15,1,1,0,39,9s9jvki6htleffykj88qcpwpy,0,77.6,70.8,2023-02-10T17:32:40.268Z,2023-02-10T17:32:40Z,4022580051,141,54.5,4022580055,213,4.9,4022580053,212,11.2,4022580049,140,79.4,4022580047,56,Center,,,,,,,,,,ewogcy2itdu7e8vujgkitc0h6,I. Barrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884561,12,1,1,0,40,dgpni8xwxjhgekjmg0m8bb6nv,1,19.5,55.9,2023-02-10T17:32:41.735Z,2023-02-10T17:52:27Z,4022580099,140,25.9,4022580105,213,5.5,4022580103,212,9.2,4022580101,141,46.6,4022580097,56,Back,,,,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884565,13,49,1,0,41,dgpni8xwxjhgekjmg0m8bb6nv,1,26.2,30,2023-02-10T17:32:42.751Z,2023-02-10T17:32:43Z,,,,,,,,,,,,,,,,,,,,,,,,,q195fj3dlx9i3r0zno98nhuc,A. Donnary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884617,14,1,1,0,41,dgpni8xwxjhgekjmg0m8bb6nv,1,26.2,30,2023-02-10T17:32:42.920Z,2023-02-10T17:32:48Z,4022580357,155,,4022580369,213,1.4,4022580367,212,38.8,4022580371,1,,4022580361,56,Back,4022580363,140,32.8,4022580365,141,86.2,,,,q195fj3dlx9i3r0zno98nhuc,A. Donnary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884629,15,1,1,0,46,dgpni8xwxjhgekjmg0m8bb6nv,1,36.1,89.7,2023-02-10T17:32:47.879Z,2023-02-10T17:32:49Z,4022580419,141,86.2,4022580417,140,25.0,4022580415,56,Back,4022580423,213,3.3,4022580421,212,11.9,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884639,16,1,1,0,48,dgpni8xwxjhgekjmg0m8bb6nv,1,25,86.2,2023-02-10T17:32:49.807Z,2023-02-10T17:32:51Z,4022580459,56,Back,4022580467,213,5.2,4022580463,141,76.4,4022580465,212,7.7,4022580461,140,28.7,,,,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884655,17,1,1,0,50,dgpni8xwxjhgekjmg0m8bb6nv,1,29.7,77.3,2023-02-10T17:32:50.998Z,2023-02-10T17:32:52Z,4022580541,56,Back,4022580545,141,84.4,4022580549,213,0.4,4022580543,140,39.8,4022580547,212,11.7,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884677,18,1,1,0,51,dgpni8xwxjhgekjmg0m8bb6nv,1,40.6,85,2023-02-10T17:32:52.455Z,2023-02-10T17:32:56Z,4022580683,213,4.6,4022580681,212,6.1,4022580675,56,Back,4022580677,140,40.0,4022580679,141,76.1,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884683,19,4,1,0,56,dgpni8xwxjhgekjmg0m8bb6nv,1,34.3,77.8,2023-02-10T17:32:57.512Z,2023-02-10T17:32:59Z,4022580707,152,,4022580711,286,,4022580709,265,,4022580703,13,,4022580705,56,Back,4022580749,233,16,,,,,,,q195fj3dlx9i3r0zno98nhuc,A. Donnary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884689,16,4,1,0,56,9s9jvki6htleffykj88qcpwpy,0,65.7,22.2,2023-02-10T17:32:57.513Z,2023-02-10T17:32:59Z,4022580769,285,,4022580739,13,,4022580765,233,19,4022580745,265,,4022580743,152,,4022580741,56,Center,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884899,20,1,1,1,22,dgpni8xwxjhgekjmg0m8bb6nv,1,30.3,84.2,2023-02-10T17:33:23.903Z,2023-02-10T17:53:46Z,4022581669,5,,4022581679,141,80.0,4022581677,140,65.9,4022581671,155,,4022581673,152,,4022581675,56,Left,4022581681,212,37.5,4022581683,213,6.2,7iuwrwcupehj978vpf8sep591,R. Munich,4022581685,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505895523,202,44,1,1,23,dgpni8xwxjhgekjmg0m8bb6nv,1,67.6,85.6,2023-02-10T17:33:24.135Z,2023-02-10T17:54:41Z,4022635843,286,,4022635877,233,216,4022635841,56,Left,,,,,,,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505895571,216,44,1,1,23,9s9jvki6htleffykj88qcpwpy,0,32.4,14.4,2023-02-10T17:33:24.136Z,2023-02-10T17:54:43Z,4022635435,56,Back,4022635885,233,202,4022635437,285,,,,,,,,,,,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884903,21,61,1,1,23,dgpni8xwxjhgekjmg0m8bb6nv,1,65.8,80.2,2023-02-10T17:33:24.178Z,2023-02-10T17:54:46Z,4022581701,56,Left,,,,,,,,,,,,,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505884929,17,1,1,1,29,9s9jvki6htleffykj88qcpwpy,0,27.8,41.5,2023-02-10T17:33:30.541Z,2023-02-10T17:55:00Z,4022581827,140,57.4,4022581829,141,46.0,4022581831,212,31.2,4022581835,1,,4022581823,157,,4022581833,213,0.1,4022581825,56,Center,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505885037,22,1,1,1,34,dgpni8xwxjhgekjmg0m8bb6nv,1,36,47.3,2023-02-10T17:33:35.487Z,2023-02-10T17:33:42Z,4022582275,212,25.4,4022582273,141,10.4,4022582271,140,39.7,4022582269,56,Back,4022582267,155,,4022582277,213,4.9,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505885067,23,1,1,1,41,dgpni8xwxjhgekjmg0m8bb6nv,1,71.5,19.2,2023-02-10T17:33:42.656Z,2023-02-10T17:33:46Z,4022582433,212,21.9,4022582435,213,0.7,4022582425,155,,4022582431,141,40.4,4022582427,56,Center,4022582429,140,87.2,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505885069,24,61,1,1,45,dgpni8xwxjhgekjmg0m8bb6nv,0,87,39.2,2023-02-10T17:33:46.223Z,2023-02-10T17:33:46Z,4022582443,56,Center,,,,,,,,,,,,,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505885081,18,52,1,1,46,9s9jvki6htleffykj88qcpwpy,1,6.3,58.8,2023-02-10T17:33:47.502Z,2023-02-10T17:33:47Z,,,,,,,,,,,,,,,,,,,,,,,,,dtl2shnzdg739pkag6fplb42y,M. Sieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505885161,19,1,1,1,53,9s9jvki6htleffykj88qcpwpy,1,9.8,56.4,2023-02-10T17:33:54.061Z,2023-02-10T17:33:58Z,4022582861,56,Back,4022582863,140,12.1,4022582865,141,68.8,4022582867,212,8.8,4022582859,123,,4022582869,213,1.3,,,,,,,dtl2shnzdg739pkag6fplb42y,M. Sieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505885207,20,1,1,1,57,9s9jvki6htleffykj88qcpwpy,1,19.1,68.4,2023-02-10T17:33:58.028Z,2023-02-10T17:34:19Z,4022583077,212,18.9,4022583079,213,1.2,4022583073,140,26.4,4022583075,141,93.8,4022583071,56,Back,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505885213,21,61,1,2,0,9s9jvki6htleffykj88qcpwpy,0,30.3,94.8,2023-02-10T17:34:01.757Z,2023-02-10T17:34:06Z,4022583099,56,Back,,,,,,,,,,,,,,,,,,,,,,50ph0tkxvrb3syo76y5bjbcut,A. Pierre-Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505885219,22,5,1,2,2,9s9jvki6htleffykj88qcpwpy,0,37.2,101.4,2023-02-10T17:34:02.959Z,2023-02-10T17:44:39Z,4022583131,56,Back,4022583133,347,,4022583209,233,25,,,,,,,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505885223,25,5,1,2,2,dgpni8xwxjhgekjmg0m8bb6nv,1,62.8,-1.4,2023-02-10T17:34:02.959Z,2023-02-10T17:34:03Z,4022583151,56,Right,4022583153,347,,4022583189,233,22,,,,,,,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505885331,26,1,1,2,6,dgpni8xwxjhgekjmg0m8bb6nv,1,61.2,0,2023-02-10T17:34:07.447Z,2023-02-10T17:34:14Z,4022583657,56,Right,4022583667,1,,4022583659,140,90.0,4022583661,141,11.6,4022583663,212,31.5,4022583665,213,0.3,4022583651,107,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505885333,27,50,1,2,13,dgpni8xwxjhgekjmg0m8bb6nv,1,92.6,26.6,2023-02-10T17:34:13.975Z,2023-02-10T17:34:15Z,4022583673,286,,4022583773,233,23,4022583671,56,Center,,,,,,,,,,,,,,,,5b3esi4e6l86aqvprt9l16uqc,C. Cosme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505885337,23,7,1,2,13,9s9jvki6htleffykj88qcpwpy,1,7.4,73.4,2023-02-10T17:34:13.976Z,2023-02-10T17:34:15Z,4022583735,233,27,4022583707,56,Back,4022583705,167,,4022583709,285,,,,,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505885353,24,6,1,2,13,9s9jvki6htleffykj88qcpwpy,0,7.4,73.4,2023-02-10T17:34:14.763Z,2023-02-10T17:44:36Z,4022583901,233,28,4022583781,56,Back,4022583783,73,,,,,,,,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505885365,28,6,1,2,13,dgpni8xwxjhgekjmg0m8bb6nv,1,92.6,26.6,2023-02-10T17:34:14.763Z,2023-02-10T17:34:16Z,4022583873,233,24,4022583843,75,,4022583841,56,Center,,,,,,,,,,,,,,,,5b3esi4e6l86aqvprt9l16uqc,C. Cosme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505885677,29,1,1,2,46,dgpni8xwxjhgekjmg0m8bb6nv,1,99.5,0.5,2023-02-10T17:34:47.663Z,2023-02-10T17:34:51Z,4022585431,2,,4022585433,6,,4022585435,155,,4022585445,212,30.6,4022585443,141,44.9,4022585441,140,94.5,4022585447,213,1.7,4022585439,56,Center,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,4022585437,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505885681,30,61,1,2,50,dgpni8xwxjhgekjmg0m8bb6nv,0,94.5,44.9,2023-02-10T17:34:51.791Z,2023-02-10T17:34:52Z,4022585467,56,Center,,,,,,,,,,,,,,,,,,,,,,5b3esi4e6l86aqvprt9l16uqc,C. Cosme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505885683,25,61,1,2,52,9s9jvki6htleffykj88qcpwpy,1,4.2,49.1,2023-02-10T17:34:52.990Z,2023-02-10T17:34:53Z,4022585479,56,Back,,,,,,,,,,,,,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505885693,26,49,1,2,53,9s9jvki6htleffykj88qcpwpy,1,3.4,59.6,2023-02-10T17:34:54.365Z,2023-02-10T17:34:54Z,,,,,,,,,,,,,,,,,,,,,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505885721,27,1,1,2,53,9s9jvki6htleffykj88qcpwpy,0,3.4,59.6,2023-02-10T17:34:54.638Z,2023-02-10T17:34:55Z,4022585641,140,32.8,4022585643,141,38.3,4022585645,212,34.1,4022585637,157,,4022585649,1,,4022585639,56,Back,4022585647,213,5.8,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505885739,31,49,1,2,56,dgpni8xwxjhgekjmg0m8bb6nv,1,71.9,69.4,2023-02-10T17:34:57.536Z,2023-02-10T17:34:57Z,,,,,,,,,,,,,,,,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
