id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,assist,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2526023627,6,1,1,0,20,9s9jvki6htleffykj88qcpwpy,1,33.7,11.9,2023-03-31T16:33:35.760Z,2023-03-31T16:33:40Z,4149877325,1,,4149877319,141,14.4,4149877323,213,0.2,4149877321,212,9.1,4149877315,56,Back,4149877313,157,,4149877317,140,42.2,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526023645,7,61,1,0,23,9s9jvki6htleffykj88qcpwpy,1,39.1,10.3,2023-03-31T16:33:37.927Z,2023-03-31T16:33:38Z,4149877407,56,Back,,,,,,,,,,,,,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526023647,7,49,1,0,23,86c88s72zckr0kdwv0mu7kn3d,1,64.8,82.1,2023-03-31T16:33:38.312Z,2023-03-31T16:33:45Z,,,,,,,,,,,,,,,,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526023665,8,1,1,0,24,86c88s72zckr0kdwv0mu7kn3d,0,64.8,82.1,2023-03-31T16:33:39.161Z,2023-03-31T16:33:42Z,4149877503,56,Center,4149877505,140,89.2,4149877507,141,59.9,4149877509,212,29.7,4149877511,213,5.8,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526023675,8,52,1,0,28,9s9jvki6htleffykj88qcpwpy,1,10.9,35.5,2023-03-31T16:33:43.015Z,2023-03-31T16:33:43Z,,,,,,,,,,,,,,,,,,,,,,,,,dtl2shnzdg739pkag6fplb42y,M. Sieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526023745,9,1,1,0,38,9s9jvki6htleffykj88qcpwpy,1,14.9,41.2,2023-03-31T16:33:53.439Z,2023-03-31T16:33:58Z,4149877853,213,5.2,4149877847,140,21.1,4149877851,212,13.8,4149877845,56,Back,4149877843,123,,4149877849,141,23.3,,,,,,,dtl2shnzdg739pkag6fplb42y,M. Sieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526023749,10,1,1,0,44,9s9jvki6htleffykj88qcpwpy,1,21.8,9.8,2023-03-31T16:33:58.856Z,2023-03-31T16:34:00Z,4149877871,140,29.8,4149877875,212,8.4,4149877873,141,10.6,4149877869,56,Back,4149877877,213,0.1,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526023751,11,1,1,0,45,9s9jvki6htleffykj88qcpwpy,0,29.8,10.6,2023-03-31T16:34:00.271Z,2023-03-31T16:34:00Z,4149877881,56,Back,4149877887,212,9.0,4149877883,140,32.5,4149877885,141,0.0,4149877889,213,5.0,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526023767,9,5,1,0,46,86c88s72zckr0kdwv0mu7kn3d,1,65.8,102,2023-03-31T16:34:00.828Z,2023-03-31T17:02:07Z,4149877961,233,12,4149877955,347,,4149877953,56,Left,,,,,,,,,,,,,,,,4p2fapncvvibg0l9ungou0tbe,K. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526023753,12,5,1,0,46,9s9jvki6htleffykj88qcpwpy,0,34.2,-2,2023-03-31T16:34:00.828Z,2023-03-31T16:34:02Z,4149877891,56,Back,4149877893,347,,4149877969,233,9,,,,,,,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526023835,10,1,1,0,54,86c88s72zckr0kdwv0mu7kn3d,1,64.6,100,2023-03-31T16:34:09.711Z,2023-03-31T16:34:13Z,4149878271,212,9.7,4149878267,140,67.2,4149878273,213,5.0,4149878265,56,Left,4149878263,107,,4149878269,141,87.4,,,,,,,c7ybrnt131jx4z31cfo6bx4a,C. Barclais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526023845,11,1,1,0,58,86c88s72zckr0kdwv0mu7kn3d,0,69.5,70.9,2023-03-31T16:34:13.816Z,2023-03-31T16:34:15Z,4149878315,213,4.8,4149878309,140,70.0,4149878313,212,11.5,4149878311,141,54.0,4149878307,56,Center,,,,,,,,,,cuy5d1nzj2yd36g3fydirt562,K. Bussy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526023893,13,1,1,0,59,9s9jvki6htleffykj88qcpwpy,0,24.3,47.6,2023-03-31T16:34:14.559Z,2023-03-31T16:34:24Z,4149878501,213,4.6,4149878497,141,0.0,4149878503,1,,4149878499,212,33.3,4149878493,56,Back,4149878495,140,20.7,4149878491,157,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526023877,12,5,1,1,3,86c88s72zckr0kdwv0mu7kn3d,1,78.1,101.3,2023-03-31T16:34:18.761Z,2023-03-31T16:34:22Z,4149878453,347,,4149878451,56,Left,4149878523,233,14,,,,,,,,,,,,,,,,cuy5d1nzj2yd36g3fydirt562,K. Bussy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526023895,14,5,1,1,3,9s9jvki6htleffykj88qcpwpy,0,21.9,-1.3,2023-03-31T16:34:18.761Z,2023-03-31T17:02:07Z,4149878529,233,12,4149878505,56,Back,4149878507,347,,,,,,,,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526023939,13,1,1,1,10,86c88s72zckr0kdwv0mu7kn3d,1,77.5,100,2023-03-31T16:34:25.320Z,2023-03-31T16:34:28Z,4149878717,141,83.8,4149878707,107,,4149878715,140,68.5,4149878713,56,Left,4149878721,213,4.1,4149878719,212,15.4,,,,,,,c7ybrnt131jx4z31cfo6bx4a,C. Barclais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526023943,14,3,1,1,13,86c88s72zckr0kdwv0mu7kn3d,0,67.3,77.8,2023-03-31T16:34:28.096Z,2023-03-31T16:34:32Z,4149878725,56,Center,4149878727,286,,4149878855,233,15,,,,,,,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526023959,15,7,1,1,13,9s9jvki6htleffykj88qcpwpy,1,32.7,22.2,2023-03-31T16:34:28.097Z,2023-03-31T16:34:31Z,4149878805,56,Back,4149878807,285,,4149878827,233,14,,,,,,,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526023951,15,61,1,1,15,86c88s72zckr0kdwv0mu7kn3d,0,68.6,84.1,2023-03-31T16:34:30.138Z,2023-03-31T16:34:30Z,4149878759,56,Left,,,,,,,,,,,,,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526023961,16,1,1,1,15,9s9jvki6htleffykj88qcpwpy,0,34.7,25.2,2023-03-31T16:34:30.585Z,2023-03-31T16:34:31Z,4149878817,140,36.4,4149878821,212,3.4,4149878823,213,1.0,4149878819,141,29.4,4149878825,195,,4149878815,56,Back,,,,,,,ewogcy2itdu7e8vujgkitc0h6,I. Barrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526023969,16,1,1,1,16,86c88s72zckr0kdwv0mu7kn3d,0,66.4,84.1,2023-03-31T16:34:31.728Z,2023-03-31T16:34:32Z,4149878867,141,87.4,4149878871,213,0.3,4149878869,212,8.0,4149878865,140,73.7,4149878863,56,Left,4149878861,3,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526023971,17,49,1,1,18,9s9jvki6htleffykj88qcpwpy,1,23.8,17.3,2023-03-31T16:34:32.904Z,2023-03-31T16:34:33Z,,,,,,,,,,,,,,,,,,,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526023987,18,1,1,1,18,9s9jvki6htleffykj88qcpwpy,1,23.8,17.3,2023-03-31T16:34:32.959Z,2023-03-31T16:34:36Z,4149878969,56,Back,4149878977,213,1.2,4149878971,140,26.4,4149878975,212,8.5,4149878973,141,29.1,,,,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526024019,19,1,1,1,21,9s9jvki6htleffykj88qcpwpy,1,33,48.7,2023-03-31T16:34:36.519Z,2023-03-31T16:34:42Z,4149879169,213,1.4,4149879163,140,39.1,4149879165,141,93.0,4149879161,56,Back,4149879167,212,30.8,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526024041,20,1,1,1,27,9s9jvki6htleffykj88qcpwpy,1,37.5,92.3,2023-03-31T16:34:41.990Z,2023-03-31T16:34:44Z,4149879311,212,12.6,4149879309,141,83.6,4149879313,213,3.6,4149879305,56,Back,4149879307,140,26.9,,,,,,,,,,50ph0tkxvrb3syo76y5bjbcut,A. Pierre-Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526024045,21,1,1,1,30,9s9jvki6htleffykj88qcpwpy,0,28.8,84.4,2023-03-31T16:34:44.832Z,2023-03-31T16:34:46Z,4149879341,140,45.7,4149879339,56,Back,4149879343,141,93.6,4149879345,212,18.8,4149879347,213,0.3,4149879337,155,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526024081,17,1,1,1,33,86c88s72zckr0kdwv0mu7kn3d,1,54,8.2,2023-03-31T16:34:48.407Z,2023-03-31T16:34:51Z,4149879471,213,0.1,4149879467,141,9.5,4149879469,212,6.9,4149879461,3,,4149879465,140,60.5,4149879463,56,Right,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526024083,18,50,1,1,35,86c88s72zckr0kdwv0mu7kn3d,1,60.2,13.6,2023-03-31T16:34:50.422Z,2023-03-31T16:34:52Z,4149879475,56,Right,4149879497,233,22,4149879477,286,,,,,,,,,,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526024077,22,7,1,1,35,9s9jvki6htleffykj88qcpwpy,0,39.8,86.4,2023-03-31T16:34:50.423Z,2023-03-31T16:34:51Z,4149879449,56,Back,4149879453,285,,4149879489,233,18,,,,,,,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526024091,23,1,1,1,37,9s9jvki6htleffykj88qcpwpy,0,34.7,70.6,2023-03-31T16:34:51.863Z,2023-03-31T16:35:09Z,4149879515,56,Back,4149879517,140,36.8,4149879521,212,2.2,4149879519,141,70.5,4149879523,213,6.3,,,,,,,,,,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526024209,25,61,1,1,38,9s9jvki6htleffykj88qcpwpy,1,34.5,69.9,2023-03-31T16:34:53.341Z,2023-03-31T16:35:28Z,4149880151,56,Back,,,,,,,,,,,,,,,,,,,,,,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526024099,19,4,1,1,40,86c88s72zckr0kdwv0mu7kn3d,1,65.4,26,2023-03-31T16:34:54.888Z,2023-03-31T16:35:08Z,4149879575,286,,4149879567,13,,4149879571,152,,4149879569,56,Center,4149879807,295,,4149879577,233,24,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526024097,24,4,1,1,40,9s9jvki6htleffykj88qcpwpy,0,34.6,74,2023-03-31T16:34:54.889Z,2023-03-31T16:35:06Z,4149879753,295,,4149879561,152,,4149879565,285,,4149879559,56,Back,4149879583,233,19,4149879557,13,,,,,,,,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526024231,20,1,1,2,15,86c88s72zckr0kdwv0mu7kn3d,0,65.3,22.8,2023-03-31T16:35:30.025Z,2023-03-31T16:39:45Z,4149880229,140,76.8,4149880239,195,,4149880233,212,13.2,4149880235,213,0.4,4149880225,152,,4149880223,5,,4149880231,141,30.6,4149880243,189,,aga4leu1tmnv7kibufwr119be,R. Corboz,4149880227,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526024235,26,49,1,2,16,9s9jvki6htleffykj88qcpwpy,1,26,57.2,2023-03-31T16:35:31.464Z,2023-03-31T16:39:41Z,,,,,,,,,,,,,,,,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526024287,27,1,1,2,21,9s9jvki6htleffykj88qcpwpy,1,25.9,31.9,2023-03-31T16:35:36.766Z,2023-03-31T16:35:39Z,4149880499,140,39.0,4149880497,56,Back,4149880501,141,16.4,4149880503,212,17.3,4149880505,213,5.6,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526024291,28,1,1,2,24,9s9jvki6htleffykj88qcpwpy,0,41.6,22.1,2023-03-31T16:35:39.487Z,2023-03-31T16:35:41Z,4149880523,212,3.1,4149880519,141,25.0,4149880515,56,Back,4149880593,286,,4149880589,233,21,4149880587,236,,4149880527,213,0.7,4149880517,140,43.9,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526024305,21,74,1,2,24,86c88s72zckr0kdwv0mu7kn3d,1,60.1,82.7,2023-03-31T16:35:39.488Z,2023-03-31T17:02:12Z,4149880607,233,28,4149880581,56,Left,4149880583,285,,,,,,,,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526024315,22,49,1,2,27,86c88s72zckr0kdwv0mu7kn3d,1,50.8,91.1,2023-03-31T16:35:42.359Z,2023-03-31T16:35:42Z,,,,,,,,,,,,,,,,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526024329,23,1,1,2,28,86c88s72zckr0kdwv0mu7kn3d,0,53.7,91.2,2023-03-31T16:35:43.312Z,2023-03-31T16:35:44Z,4149880707,212,12.8,4149880705,141,84.4,4149880703,140,65.1,4149880701,56,Left,4149880709,213,5.9,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526024331,29,8,1,2,29,9s9jvki6htleffykj88qcpwpy,1,31,10.1,2023-03-31T16:35:44.696Z,2023-03-31T16:35:44Z,4149880711,56,Back,,,,,,,,,,,,,,,,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526024337,30,49,1,2,30,9s9jvki6htleffykj88qcpwpy,1,37,6.5,2023-03-31T16:35:45.728Z,2023-03-31T16:35:45Z,,,,,,,,,,,,,,,,,,,,,,,,,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526024343,31,1,1,2,31,9s9jvki6htleffykj88qcpwpy,1,37,6.5,2023-03-31T16:35:45.839Z,2023-03-31T16:35:46Z,4149880761,140,35.6,4149880763,141,9.7,4149880765,212,2.6,4149880767,213,2.2,4149880759,56,Back,,,,,,,,,,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526024345,32,1,1,2,31,9s9jvki6htleffykj88qcpwpy,0,35.6,9.7,2023-03-31T16:35:46.375Z,2023-03-31T16:35:46Z,4149880781,212,2.3,4149880779,141,9.5,4149880783,213,6.2,4149880775,56,Back,4149880777,140,37.8,,,,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526024351,24,61,1,2,32,86c88s72zckr0kdwv0mu7kn3d,1,62,88.1,2023-03-31T16:35:47.702Z,2023-03-31T16:35:47Z,4149880815,56,Left,,,,,,,,,,,,,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526024377,25,1,1,2,35,86c88s72zckr0kdwv0mu7kn3d,1,63.1,79.4,2023-03-31T16:35:50.024Z,2023-03-31T16:35:52Z,4149880921,140,68.2,4149880925,212,6.3,4149880923,141,84.2,4149880919,56,Left,4149880927,213,0.5,,,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526024381,26,49,1,2,37,86c88s72zckr0kdwv0mu7kn3d,1,68.2,84.2,2023-03-31T16:35:51.921Z,2023-03-31T16:35:52Z,,,,,,,,,,,,,,,,,,,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526024397,27,1,1,2,37,86c88s72zckr0kdwv0mu7kn3d,1,69.5,84.2,2023-03-31T16:35:52.440Z,2023-03-31T16:35:53Z,4149881001,213,6.2,4149880987,56,Left,4149880991,140,90.1,4149880997,212,21.8,4149880995,141,80.3,,,,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526024413,28,43,1,2,38,86c88s72zckr0kdwv0mu7kn3d,1,0,0,2023-03-31T16:35:53.752Z,2023-03-31T16:36:00Z,4149881089,140,90.2,4149881091,141,80.3,4149881093,212,0.1,4149881095,213,0,4149881245,144,12,4149881087,56,Left,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
