id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/11/value,qualifier/14/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2489055857,227,6,1,19,20,ad9ip2f3tijbv4nqaayyqqkee,1,93.4,30.7,2022-12-04T12:19:39.591Z,2022-12-04T12:19:42Z,3933888983,75,,3933888873,56,Center,3933888987,233,135,,,,,,,,,,,,,,,,dp5zny5ls8ys3ml75himru4et,K. Diani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056067,228,1,1,19,54,ad9ip2f3tijbv4nqaayyqqkee,0,99.7,0.1,2022-12-04T12:20:12.855Z,2022-12-04T12:20:18Z,3933890107,233,137,3933890017,212,34.9,3933890003,2,,3933890015,141,50.1,3933890019,213,1.8,3933890009,224,,3933890011,56,Center,3933890005,6,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,3933890013,140,92.1,3933890007,155,3933890021,1,,,,,,,,,,,,,,,,,,,,,,,,
2489056079,136,44,1,19,55,bdfjkux9o0vtsdig5zsbhtysq,1,6,48.6,2022-12-04T12:20:14.474Z,2022-12-04T12:22:19Z,3933890085,233,229,3933890069,56,Back,3933890071,285,,,,,,,,,,,,,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056075,229,44,1,19,55,ad9ip2f3tijbv4nqaayyqqkee,0,94,51.4,2022-12-04T12:20:14.475Z,2022-12-04T12:22:21Z,3933890091,233,136,3933890055,286,,3933890053,56,Center,,,,,,,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056083,137,41,1,19,56,bdfjkux9o0vtsdig5zsbhtysq,1,4.1,47.2,2022-12-04T12:20:15.229Z,2022-12-04T12:31:37Z,3933890097,212,19.9,3933890093,140,18.3,3933890099,213,0.7,3933890095,141,66.6,3933890117,233,228,,,,,,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056097,230,13,1,19,58,ad9ip2f3tijbv4nqaayyqqkee,1,84.5,36.4,2022-12-04T12:20:16.990Z,2022-12-04T12:22:50Z,3933893789,328,,3933893801,231,46.8,3933893793,458,,3933893787,103,29.2,3933890187,56,Center,3933893785,102,0.5,3933893791,391,,3933893781,121,,53okfybfibe34k6hm6qzm9591,K. Hamraoui,,3933891815,25,,3933893795,146,3933891825,153,,3933891817,20,3933893797,147,22.2,91.7,3933893783,75,3933891819,63,3933893799,230,93.2,,,,,,,,,,
2489056111,231,1,1,20,4,ad9ip2f3tijbv4nqaayyqqkee,1,87.2,16.2,2022-12-04T12:20:22.919Z,2022-12-04T12:20:24Z,3933890281,212,9.6,3933890277,140,82.0,3933890279,141,4.6,3933890283,213,4.1,3933890275,56,Right,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056123,232,1,1,20,5,ad9ip2f3tijbv4nqaayyqqkee,1,81.9,4.4,2022-12-04T12:20:24.390Z,2022-12-04T12:20:25Z,3933890331,56,Right,3933890337,212,6.6,3933890335,141,13.4,3933890339,213,2.0,3933890333,140,79.5,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056159,233,1,1,20,6,ad9ip2f3tijbv4nqaayyqqkee,1,79.4,13.5,2022-12-04T12:20:25.702Z,2022-12-04T12:25:33Z,3933890557,212,10.1,3933890551,56,Right,3933890553,140,87.6,3933890559,213,5.7,3933890555,141,5.6,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056171,234,1,1,20,7,ad9ip2f3tijbv4nqaayyqqkee,1,89.2,4.2,2022-12-04T12:20:26.417Z,2022-12-04T12:25:33Z,3933900985,210,15,3933890627,155,,3933900987,154,,3933890637,212,26.8,3933890625,2,,3933890633,141,43.5,3933890629,56,Center,3933890641,213,1.5,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,1,3933890631,140,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056175,235,15,1,20,8,ad9ip2f3tijbv4nqaayyqqkee,1,90.6,39.9,2022-12-04T12:20:26.891Z,2022-12-04T12:25:33Z,3933899341,20,,3933900021,233,138,3933899923,55,234,3933899931,328,,3933899933,146,97.7,3933899921,133,,3933899917,29,,3933890659,17,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,3933899915,77,,3933899935,147,3933899927,102,52.2,3933899339,25,3933890661,56,Center,46.9,3933899929,103,3933899919,154,,,,27.2,,,,,,,,,
2489056167,138,10,1,20,8,bdfjkux9o0vtsdig5zsbhtysq,1,2.1,49.3,2022-12-04T12:20:26.991Z,2022-12-04T12:25:19Z,3933900499,173,,3933890609,56,Back,3933890855,179,,3933899373,233,235,3933890607,182,,,,,,,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056187,139,49,1,20,15,bdfjkux9o0vtsdig5zsbhtysq,1,4.2,24.9,2022-12-04T12:20:34.555Z,2022-12-04T12:20:34Z,,,,,,,,,,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056197,140,12,1,20,16,bdfjkux9o0vtsdig5zsbhtysq,1,4.2,24.9,2022-12-04T12:20:35.306Z,2022-12-04T12:20:36Z,3933890777,212,24.2,3933890771,56,Back,3933890787,167,,3933890775,141,0.0,3933890773,140,19.3,3933890779,213,5.4,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056199,141,5,1,20,17,bdfjkux9o0vtsdig5zsbhtysq,0,18.4,-1.9,2022-12-04T12:20:35.943Z,2022-12-04T12:20:56Z,3933890783,56,Back,3933891351,233,236,3933890785,347,,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056265,236,5,1,20,17,ad9ip2f3tijbv4nqaayyqqkee,1,81.6,101.9,2022-12-04T12:20:35.943Z,2022-12-04T12:20:56Z,3933891069,347,,3933891347,233,141,3933891067,56,Left,,,,,,,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056273,237,1,1,20,29,ad9ip2f3tijbv4nqaayyqqkee,1,77.4,100,2022-12-04T12:20:47.943Z,2022-12-04T12:20:49Z,3933891117,56,Left,3933891125,213,4.7,3933891115,107,,3933891123,212,4.6,3933891119,140,77.2,3933891121,141,95.3,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056277,238,1,1,20,30,ad9ip2f3tijbv4nqaayyqqkee,1,77.2,95.3,2022-12-04T12:20:49.095Z,2022-12-04T12:20:50Z,3933891163,141,96.5,3933891159,56,Left,3933891165,212,4.5,3933891161,140,73.0,3933891167,213,3.0,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056295,239,1,1,20,31,ad9ip2f3tijbv4nqaayyqqkee,1,70,96.5,2022-12-04T12:20:50.678Z,2022-12-04T12:20:54Z,3933891291,1,,3933891283,141,56.6,3933891279,56,Back,3933891285,212,36.0,3933891287,213,4.0,3933891281,140,47.5,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056325,240,1,1,20,35,ad9ip2f3tijbv4nqaayyqqkee,1,54.1,43.1,2022-12-04T12:20:54.359Z,2022-12-04T12:20:58Z,3933891439,212,21.5,3933891433,56,Right,3933891441,213,5.1,3933891435,140,61.6,3933891437,141,13.7,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056339,241,1,1,20,39,ad9ip2f3tijbv4nqaayyqqkee,1,63,6.7,2022-12-04T12:20:58.102Z,2022-12-04T12:21:02Z,3933891517,212,7.3,3933891515,141,1.4,3933891511,56,Right,3933891519,213,5.8,3933891513,140,69.1,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056343,242,1,1,20,43,ad9ip2f3tijbv4nqaayyqqkee,0,69.1,1.4,2022-12-04T12:21:01.926Z,2022-12-04T12:21:02Z,3933891541,213,0.7,3933891537,141,10.7,3933891533,56,Right,3933891539,212,9.6,3933891535,140,76.0,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056349,142,49,1,20,44,bdfjkux9o0vtsdig5zsbhtysq,1,23.7,76.4,2022-12-04T12:21:03.068Z,2022-12-04T12:21:03Z,,,,,,,,,,,,,,,,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056359,143,1,1,20,44,bdfjkux9o0vtsdig5zsbhtysq,1,23.7,76.4,2022-12-04T12:21:03.114Z,2022-12-04T12:21:04Z,3933891587,213,6.3,3933891581,140,35.0,3933891583,141,76.1,3933891579,56,Back,3933891585,212,11.9,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056363,144,1,1,20,45,bdfjkux9o0vtsdig5zsbhtysq,0,36.3,77.9,2022-12-04T12:21:04.298Z,2022-12-04T12:21:33Z,3933891611,56,Back,3933891613,140,35.3,3933891663,286,,3933891659,233,243,3933891619,213,2.4,3933891617,212,1.4,3933891657,236,,3933891615,141,79.3,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056369,243,74,1,20,45,ad9ip2f3tijbv4nqaayyqqkee,1,73,15,2022-12-04T12:21:04.299Z,2022-12-04T12:21:54Z,3933891651,285,,3933891677,233,144,3933891649,56,Right,,,,,,,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056365,145,50,1,20,47,bdfjkux9o0vtsdig5zsbhtysq,1,31.4,81.6,2022-12-04T12:21:05.979Z,2022-12-04T12:21:25Z,3933891633,56,Back,3933892253,285,,3933892249,233,244,,,,,,,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056377,244,7,1,20,47,ad9ip2f3tijbv4nqaayyqqkee,1,68.6,18.4,2022-12-04T12:21:05.980Z,2022-12-04T12:21:52Z,3933891683,56,Right,3933891685,286,,3933892243,233,145,,,,,,,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056395,245,61,1,20,50,ad9ip2f3tijbv4nqaayyqqkee,0,72.7,15.3,2022-12-04T12:21:09.703Z,2022-12-04T12:21:09Z,3933891743,56,Right,,,,,,,,,,,,,,,,,,,,,,53okfybfibe34k6hm6qzm9591,K. Hamraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056403,146,61,1,20,51,bdfjkux9o0vtsdig5zsbhtysq,1,28.5,80.8,2022-12-04T12:21:10.551Z,2022-12-04T12:21:10Z,3933891771,56,Back,,,,,,,,,,,,,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056419,246,49,1,20,53,ad9ip2f3tijbv4nqaayyqqkee,1,71.9,7.4,2022-12-04T12:21:12.201Z,2022-12-04T12:21:12Z,,,,,,,,,,,,,,,,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056431,247,1,1,20,53,ad9ip2f3tijbv4nqaayyqqkee,0,71.9,7.4,2022-12-04T12:21:12.263Z,2022-12-04T12:21:12Z,3933891881,56,Right,3933891887,212,3.0,3933891883,140,69.1,3933891889,213,3.4,3933891885,141,6.4,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056435,147,61,1,20,54,bdfjkux9o0vtsdig5zsbhtysq,1,33.9,97.1,2022-12-04T12:21:13.338Z,2022-12-04T12:21:13Z,3933891907,56,Back,,,,,,,,,,,,,,,,,,,,,,1rsg1y7lx0ruqcwgj6c6oovdh,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056457,248,1,1,20,54,ad9ip2f3tijbv4nqaayyqqkee,1,66,6.7,2022-12-04T12:21:13.655Z,2022-12-04T12:21:16Z,3933891973,141,15.8,3933891975,212,7.5,3933891969,56,Right,3933891971,140,70.0,3933891977,213,1.0,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056479,249,1,1,20,57,ad9ip2f3tijbv4nqaayyqqkee,1,56.3,23.7,2022-12-04T12:21:16.550Z,2022-12-04T12:21:19Z,3933892079,212,15.2,3933892073,56,Back,3933892075,140,41.8,3933892077,141,23.7,3933892081,213,3.1,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056545,250,1,1,21,0,ad9ip2f3tijbv4nqaayyqqkee,1,35.2,26.1,2022-12-04T12:21:19.638Z,2022-12-04T12:21:28Z,3933892399,56,Back,3933892401,140,24.8,3933892407,213,2.1,3933892403,141,53.1,3933892405,212,21.4,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056577,251,1,1,21,9,ad9ip2f3tijbv4nqaayyqqkee,0,32,41.5,2022-12-04T12:21:28.631Z,2022-12-04T12:27:31Z,3933892587,213,0.2,3933892585,212,36.6,3933892579,56,Center,3933892581,140,65.8,3933892577,155,,3933892583,141,54.6,3933892589,1,,,,,77eg5tabeeeyays2pilyq5jo5,S. Bouhaddi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056615,148,1,1,21,16,bdfjkux9o0vtsdig5zsbhtysq,1,26.6,26.1,2022-12-04T12:21:35.724Z,2022-12-04T12:21:36Z,3933892769,3,,3933892777,212,8.9,3933892771,56,Back,3933892775,141,38.5,3933892779,213,1.3,3933892773,140,29.2,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056617,149,49,1,21,17,bdfjkux9o0vtsdig5zsbhtysq,1,30.1,44.2,2022-12-04T12:21:36.699Z,2022-12-04T12:21:37Z,,,,,,,,,,,,,,,,,,,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056635,150,1,1,21,18,bdfjkux9o0vtsdig5zsbhtysq,1,30.2,44.3,2022-12-04T12:21:36.907Z,2022-12-04T12:21:40Z,3933892921,56,Center,3933892929,213,6.1,3933892923,140,50.5,3933892927,212,21.7,3933892925,141,38.0,,,,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056637,151,61,1,21,21,bdfjkux9o0vtsdig5zsbhtysq,0,47.3,34.5,2022-12-04T12:21:40.459Z,2022-12-04T12:21:40Z,3933892933,56,Back,,,,,,,,,,,,,,,,,,,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056653,252,49,1,21,23,ad9ip2f3tijbv4nqaayyqqkee,1,49.2,67.9,2022-12-04T12:21:42.280Z,2022-12-04T12:21:42Z,,,,,,,,,,,,,,,,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056667,253,1,1,21,23,ad9ip2f3tijbv4nqaayyqqkee,1,49.2,67.9,2022-12-04T12:21:42.374Z,2022-12-04T12:21:44Z,3933893045,56,Back,3933893053,213,2.6,3933893049,141,79.4,3933893047,140,37.8,3933893051,212,14.3,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056685,254,1,1,21,25,ad9ip2f3tijbv4nqaayyqqkee,1,35.4,69.1,2022-12-04T12:21:44.326Z,2022-12-04T12:21:46Z,3933893175,212,18.4,3933893173,141,42.1,3933893177,213,4.7,3933893171,140,34.7,3933893169,56,Back,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056715,255,1,1,21,27,ad9ip2f3tijbv4nqaayyqqkee,1,35.3,38.6,2022-12-04T12:21:46.679Z,2022-12-04T12:21:49Z,3933893281,56,Back,3933893283,140,38.3,3933893289,213,1.3,3933893287,212,12.0,3933893285,141,55.7,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056733,256,1,1,21,30,ad9ip2f3tijbv4nqaayyqqkee,1,36.4,61.2,2022-12-04T12:21:49.654Z,2022-12-04T12:21:52Z,3933893365,213,0.6,3933893357,56,Back,3933893359,140,43.4,3933893363,212,8.7,3933893361,141,68.1,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056741,257,1,1,21,33,ad9ip2f3tijbv4nqaayyqqkee,1,41.4,73,2022-12-04T12:21:52.615Z,2022-12-04T12:21:54Z,3933893411,140,38.5,3933893417,213,1.9,3933893409,56,Back,3933893413,141,85.7,3933893415,212,9.2,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056745,258,1,1,21,35,ad9ip2f3tijbv4nqaayyqqkee,1,38.2,86.5,2022-12-04T12:21:54.086Z,2022-12-04T12:21:55Z,3933893437,56,Back,3933893445,213,5.3,3933893441,141,74.8,3933893443,212,9.3,3933893439,140,42.8,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056771,259,1,1,21,37,ad9ip2f3tijbv4nqaayyqqkee,1,42.8,74.8,2022-12-04T12:21:55.846Z,2022-12-04T12:21:59Z,3933893597,140,39.3,3933893603,213,1.8,3933893599,141,94.2,3933893601,212,13.7,3933893595,56,Back,,,,,,,,,,53okfybfibe34k6hm6qzm9591,K. Hamraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056773,260,50,1,21,40,ad9ip2f3tijbv4nqaayyqqkee,1,37.8,95.2,2022-12-04T12:21:59.783Z,2022-12-04T12:22:02Z,3933893609,286,,3933893663,233,152,3933893607,56,Back,,,,,,,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056779,152,7,1,21,40,bdfjkux9o0vtsdig5zsbhtysq,1,62.2,4.8,2022-12-04T12:21:59.784Z,2022-12-04T12:22:01Z,3933893625,56,Right,3933893623,167,,3933893647,233,260,3933893627,285,,,,,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056781,153,5,1,21,42,bdfjkux9o0vtsdig5zsbhtysq,0,63.6,-1.4,2022-12-04T12:22:00.935Z,2022-12-04T12:22:03Z,3933893631,347,,3933893629,56,Right,3933893681,233,261,,,,,,,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056787,261,5,1,21,42,ad9ip2f3tijbv4nqaayyqqkee,1,36.4,101.4,2022-12-04T12:22:00.935Z,2022-12-04T12:22:02Z,3933893665,56,Back,3933893673,233,153,3933893667,347,,,,,,,,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056837,262,1,1,21,50,ad9ip2f3tijbv4nqaayyqqkee,1,35.1,100,2022-12-04T12:22:09.799Z,2022-12-04T12:22:11Z,3933893971,107,,3933893973,56,Back,3933893979,212,7.4,3933893977,141,90.2,3933893981,213,4.6,3933893975,140,34.3,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056859,263,1,1,21,52,ad9ip2f3tijbv4nqaayyqqkee,1,34.5,90.2,2022-12-04T12:22:11.286Z,2022-12-04T12:22:13Z,3933894095,56,Back,3933894103,213,1.3,3933894099,141,95.0,3933894097,140,35.3,3933894101,212,3.4,,,,,,,,,,53okfybfibe34k6hm6qzm9591,K. Hamraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056875,264,1,1,21,54,ad9ip2f3tijbv4nqaayyqqkee,0,35,95.7,2022-12-04T12:22:13.768Z,2022-12-04T12:22:15Z,3933894215,213,6.2,3933894213,212,19.7,3933894207,56,Left,3933894209,140,53.7,3933894211,141,92.9,3933894205,155,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056893,154,1,1,21,56,bdfjkux9o0vtsdig5zsbhtysq,1,47.1,6.5,2022-12-04T12:22:15.484Z,2022-12-04T12:22:17Z,3933894341,141,21.8,3933894339,140,61.6,3933894343,212,18.4,3933894337,56,Center,3933894345,213,0.6,3933894335,3,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056897,155,50,1,21,59,bdfjkux9o0vtsdig5zsbhtysq,1,62.7,25.5,2022-12-04T12:22:17.883Z,2022-12-04T12:22:26Z,3933894661,233,265,3933894349,56,Center,3933894627,286,,,,,,,,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056899,265,7,1,21,59,ad9ip2f3tijbv4nqaayyqqkee,0,37.3,74.5,2022-12-04T12:22:17.884Z,2022-12-04T12:22:25Z,3933894381,56,Back,3933894383,285,,3933894653,233,155,,,,,,,,,,,,,,,,53okfybfibe34k6hm6qzm9591,K. Hamraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056915,266,61,1,22,3,ad9ip2f3tijbv4nqaayyqqkee,1,43.7,73.8,2022-12-04T12:22:22.209Z,2022-12-04T12:22:22Z,3933894481,56,Back,,,,,,,,,,,,,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056935,267,1,1,22,4,ad9ip2f3tijbv4nqaayyqqkee,1,45.1,82.3,2022-12-04T12:22:23.207Z,2022-12-04T12:22:25Z,3933894643,212,12.6,3933894639,140,54.7,3933894641,141,93.5,3933894645,213,0.6,3933894637,56,Left,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056941,268,3,1,22,6,ad9ip2f3tijbv4nqaayyqqkee,0,57.4,96.1,2022-12-04T12:22:25.447Z,2022-12-04T12:22:28Z,3933894683,56,Left,3933894787,233,156,3933894685,286,,,,,,,,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056957,156,7,1,22,6,bdfjkux9o0vtsdig5zsbhtysq,0,42.6,3.9,2022-12-04T12:22:25.448Z,2022-12-04T12:22:27Z,3933894761,285,,3933894775,233,268,3933894759,56,Back,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056951,269,61,1,22,8,ad9ip2f3tijbv4nqaayyqqkee,1,57.4,95.6,2022-12-04T12:22:26.868Z,2022-12-04T12:22:27Z,3933894737,56,Left,,,,,,,,,,,,,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056963,157,5,1,22,9,bdfjkux9o0vtsdig5zsbhtysq,1,41.8,-1,2022-12-04T12:22:27.899Z,2022-12-04T12:22:29Z,3933894811,233,270,3933894793,347,,3933894791,56,Back,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489056965,270,5,1,22,9,ad9ip2f3tijbv4nqaayyqqkee,0,58.2,101,2022-12-04T12:22:27.899Z,2022-12-04T12:23:01Z,3933894819,233,157,3933894801,347,,3933894799,56,Left,,,,,,,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489057077,158,1,1,22,31,bdfjkux9o0vtsdig5zsbhtysq,0,43.1,0,2022-12-04T12:22:49.851Z,2022-12-04T12:22:51Z,3933895739,140,44.8,3933895745,213,1.0,3933895735,107,,3933895743,212,3.5,3933895815,189,,3933895741,141,3.1,3933895737,56,Back,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489057097,159,5,1,22,31,bdfjkux9o0vtsdig5zsbhtysq,0,51.1,-2,2022-12-04T12:22:50.616Z,2022-12-04T12:23:01Z,3933895895,233,271,3933895863,347,,3933895861,56,Right,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
