id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/12/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2498908133,1,34,16,0,0,ad9ip2f3tijbv4nqaayyqqkee,1,0,0,2023-01-20T19:05:00.059Z,2023-01-20T19:58:24Z,3986018775,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3986018771,194,dp5zny5ls8ys3ml75himru4et,3986018763,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",3986018767,130,4,3986018773,197,14711,3986018765,59,"50, 12, 7, 6, 13, 5, 8, 24, 11, 18, 10, 2, 14, 16, 23, 25, 26, 29",3986018761,30,"77eg5tabeeeyays2pilyq5jo5, ehmzgi988h8g6rgekp3qivkr9, 7add1fkvvxb1v573fobgh1ryt, eihksc6tdooqw7ref4nt520a, dz2s92nqmnrw691jia8e6phw5, d7ajth6q3ebg8yrf65uqc8xrd, 1j5u2majmm2vnsgxscl9kjzyt, dl1znxod6ohbi1zwq4iiu4qfp, dp5zny5ls8ys3ml75himru4et, 1s08dn7n3b5ctyion3u61hisq, c7yhj2xdx8l773wfswykl9hat, 6epceurq8iss0r3wkr93jyfah, 53okfybfibe34k6hm6qzm9591, e7y7c4srymaidxozrurjct71l, 1cboloxf323a7iw605eq4yjth, aeflx5i3gxg18wch6cjj7nw9g, 7oxif0j9hg9lpvrmqj8ocdnmd, 1ps0l5kcm7pfv34szf08j9h7u",3986018769,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498911823,1,34,16,0,0,97jxqfbi28yoeedjbbw5xqhyi,1,0,0,2023-01-20T19:12:02.957Z,2023-01-20T20:04:11Z,3986040639,194,akldj20vfqfopuvurujsgtsd1,3986040629,30,"7ei82jx0voz3m7g64d9ewmggl, 7mehuya25b282lf1aqllzc3px, ejzz3wi6gxujl6idun7k9wmvp, 8lqbmqjrc7ikjm0me2fsdej11, cf88cbpwlbfw6ampeklh3kcbu, 3taxlkn9lb7otwvgbx9gyo82x, 996uvthtn0ho4doic5mcty6z9, akldj20vfqfopuvurujsgtsd1, 1jlc387u7fdpnnus9nlsb179w, 3o1we6pb4axflmhkn1r0b01xx, 8ls23zdsn7vn3bsx8o3gzwrh0, arw9e50in9zw8e9eoul9x8rje, 6lv8fv1zdz9wt9l485nmz9otl, 53h7svpak7gxkotf27l15ibpx, et3yygjf96h7sgd43lb5t1yj8, 552lzdgzrbb27bech7ow3v9hx, 63atfboq056luh7gzplxooyui, 9k44thez31exd8pbq7i5wdbs9",3986040643,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3986040633,59,"1, 12, 7, 21, 4, 25, 27, 10, 13, 8, 9, 2, 16, 17, 19, 20, 22, 29",3986040637,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",3986040641,197,8438,3986040635,130,8,3986040631,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932571,2,32,1,0,0,97jxqfbi28yoeedjbbw5xqhyi,1,0,0,2023-01-20T20:00:18.800Z,2023-01-20T20:00:18Z,3986148981,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932575,2,32,1,0,0,ad9ip2f3tijbv4nqaayyqqkee,1,0,0,2023-01-20T20:00:18.800Z,2023-01-20T20:00:21Z,3986148999,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932583,3,1,1,0,0,ad9ip2f3tijbv4nqaayyqqkee,1,49.6,50.1,2023-01-20T20:00:18.900Z,2023-01-20T20:00:43Z,3986149039,212,16.9,3986149033,56,Back,3986149043,279,S,3986149035,140,33.5,3986149041,213,3.1,3986149037,141,50.5,,,,,,,dp5zny5ls8ys3ml75himru4et,K. Diani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932609,4,1,1,0,3,ad9ip2f3tijbv4nqaayyqqkee,1,33,52.7,2023-01-20T20:00:22.761Z,2023-01-20T20:00:25Z,3986149139,140,30.9,3986149141,141,40.1,3986149145,213,4.5,3986149137,56,Back,3986149143,212,8.8,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932617,5,1,1,0,6,ad9ip2f3tijbv4nqaayyqqkee,1,32.4,39.8,2023-01-20T20:00:25.553Z,2023-01-20T20:00:28Z,3986149181,141,60.9,3986149185,213,1.5,3986149183,212,14.4,3986149177,56,Back,3986149179,140,33.2,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932623,6,1,1,0,9,ad9ip2f3tijbv4nqaayyqqkee,1,33.5,60.6,2023-01-20T20:00:27.961Z,2023-01-20T20:00:31Z,3986149199,141,95.7,3986149203,213,1.4,3986149201,212,24.5,3986149197,140,38.6,3986149195,56,Back,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932639,7,1,1,0,12,ad9ip2f3tijbv4nqaayyqqkee,1,38.7,95.7,2023-01-20T20:00:31.097Z,2023-01-20T20:00:34Z,3986149303,141,43.0,3986149299,56,Back,3986149301,140,32.7,3986149305,212,36.4,3986149309,1,,3986149307,213,4.5,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932647,8,1,1,0,16,ad9ip2f3tijbv4nqaayyqqkee,1,35.9,32.8,2023-01-20T20:00:34.817Z,2023-01-20T20:00:36Z,3986149325,56,Back,3986149327,140,39.6,3986149331,212,17.4,3986149333,213,4.9,3986149329,141,7.9,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932663,9,1,1,0,17,ad9ip2f3tijbv4nqaayyqqkee,1,39.6,7.9,2023-01-20T20:00:36.393Z,2023-01-20T20:00:41Z,3986149407,141,4.1,3986149409,212,20.7,3986149413,213,6.2,3986149401,56,Right,3986149403,140,59.2,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932669,10,3,1,0,22,ad9ip2f3tijbv4nqaayyqqkee,0,61.6,15.9,2023-01-20T20:00:40.952Z,2023-01-20T20:00:43Z,3986149453,286,,3986149509,233,3,3986149451,56,Right,,,,,,,,,,,,,,,,c7yhj2xdx8l773wfswykl9hat,R. Bachmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932677,3,7,1,0,22,97jxqfbi28yoeedjbbw5xqhyi,1,38.4,84.1,2023-01-20T20:00:40.953Z,2023-01-20T20:00:43Z,3986149505,233,10,3986149491,285,,3986149489,56,Back,,,,,,,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932683,4,49,1,0,24,97jxqfbi28yoeedjbbw5xqhyi,1,42.5,69.3,2023-01-20T20:00:42.885Z,2023-01-20T20:00:43Z,,,,,,,,,,,,,,,,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932689,5,1,1,0,24,97jxqfbi28yoeedjbbw5xqhyi,0,38.3,69.6,2023-01-20T20:00:43.589Z,2023-01-20T20:00:45Z,3986149533,141,60.8,3986149535,212,6.1,3986149531,140,37.2,3986149529,56,Back,3986149537,213,4.5,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932691,11,8,1,0,26,ad9ip2f3tijbv4nqaayyqqkee,1,61.9,38,2023-01-20T20:00:45.672Z,2023-01-20T20:00:45Z,3986149543,56,Center,,,,,,,,,,,,,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932711,6,1,1,0,28,97jxqfbi28yoeedjbbw5xqhyi,0,47.9,58.7,2023-01-20T20:00:47.365Z,2023-01-20T20:00:49Z,3986149643,141,100.0,3986149639,56,Left,3986149641,140,64.4,3986149645,212,33.6,3986149637,155,,3986149647,213,1.0,3986149649,1,,,,,1jlc387u7fdpnnus9nlsb179w,R. Kouassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932713,7,5,1,0,30,97jxqfbi28yoeedjbbw5xqhyi,0,64.8,101.3,2023-01-20T20:00:49.466Z,2023-01-20T20:36:19Z,3986149687,233,12,3986149655,56,Left,3986149657,347,,,,,,,,,,,,,,,,,1jlc387u7fdpnnus9nlsb179w,R. Kouassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932707,12,5,1,0,30,ad9ip2f3tijbv4nqaayyqqkee,1,35.2,-1.3,2023-01-20T20:00:49.466Z,2023-01-20T20:00:50Z,3986149623,56,Back,3986149665,233,7,3986149625,347,,,,,,,,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932775,13,1,1,0,37,ad9ip2f3tijbv4nqaayyqqkee,1,37.4,0,2023-01-20T20:00:56.265Z,2023-01-20T20:01:01Z,3986149901,213,2.5,3986149899,212,18.1,3986149893,56,Back,3986149897,141,14.7,3986149891,107,,3986149895,140,23.8,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932781,14,1,1,0,42,ad9ip2f3tijbv4nqaayyqqkee,1,25.4,20.7,2023-01-20T20:01:01.241Z,2023-01-20T20:01:05Z,3986149919,140,23.6,3986149917,56,Back,3986149923,212,27.5,3986149925,213,1.6,3986149921,141,61.1,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932793,15,1,1,0,46,ad9ip2f3tijbv4nqaayyqqkee,1,30.3,60.8,2023-01-20T20:01:04.953Z,2023-01-20T20:01:07Z,3986149985,213,6.2,3986149981,141,59.4,3986149979,140,40.7,3986149977,56,Back,3986149983,212,11.0,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932797,16,61,1,0,48,ad9ip2f3tijbv4nqaayyqqkee,0,40.7,59.4,2023-01-20T20:01:07.712Z,2023-01-20T20:01:08Z,3986150003,56,Back,,,,,,,,,,,,,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932799,8,49,1,0,49,97jxqfbi28yoeedjbbw5xqhyi,1,68.5,30,2023-01-20T20:01:07.989Z,2023-01-20T20:01:08Z,,,,,,,,,,,,,,,,,,,,,,,,,1jlc387u7fdpnnus9nlsb179w,R. Kouassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932809,9,1,1,0,49,97jxqfbi28yoeedjbbw5xqhyi,1,68.5,30,2023-01-20T20:01:08.036Z,2023-01-20T20:01:09Z,3986150053,141,30.7,3986150057,213,3.1,3986150055,212,9.1,3986150051,140,59.8,3986150049,56,Center,,,,,,,,,,1jlc387u7fdpnnus9nlsb179w,R. Kouassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932817,10,1,1,0,51,97jxqfbi28yoeedjbbw5xqhyi,0,59.8,30.7,2023-01-20T20:01:09.829Z,2023-01-20T20:01:10Z,3986150099,212,10.9,3986150087,56,Right,3986150091,140,68.1,3986150095,141,21.0,3986150103,213,5.6,,,,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932831,17,8,1,0,52,ad9ip2f3tijbv4nqaayyqqkee,1,31.4,76.4,2023-01-20T20:01:11.793Z,2023-01-20T20:01:23Z,3986150145,56,Back,,,,,,,,,,,,,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932855,11,56,1,0,56,97jxqfbi28yoeedjbbw5xqhyi,1,0,0,2023-01-20T20:01:15.358Z,2023-01-20T20:01:15Z,3986150227,56,Right,,,,,,,,,,,,,,,,,,,,,,996uvthtn0ho4doic5mcty6z9,B. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932867,12,5,1,0,57,97jxqfbi28yoeedjbbw5xqhyi,1,67.4,-1.2,2023-01-20T20:01:16.373Z,2023-01-20T20:01:21Z,3986150265,56,Right,3986150267,347,,3986150383,233,18,,,,,,,,,,,,,,,,996uvthtn0ho4doic5mcty6z9,B. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932877,18,5,1,0,57,ad9ip2f3tijbv4nqaayyqqkee,0,32.6,101.2,2023-01-20T20:01:16.373Z,2023-01-20T20:36:19Z,3986150401,233,12,3986150315,347,,3986150313,56,Back,,,,,,,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932937,13,1,1,1,8,97jxqfbi28yoeedjbbw5xqhyi,0,66.8,0,2023-01-20T20:01:27.157Z,2023-01-20T20:01:29Z,3986150581,213,0.8,3986150579,212,9.9,3986150573,56,Right,3986150571,107,,3986150575,140,73.5,3986150577,141,9.2,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932943,14,43,1,1,11,97jxqfbi28yoeedjbbw5xqhyi,1,0,0,2023-01-20T20:01:30.181Z,2023-01-20T20:01:46Z,3986150595,56,Right,3986150597,286,0,3986150963,144,44,,,,,,,,,,,,,,,,996uvthtn0ho4doic5mcty6z9,B. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932955,19,44,1,1,11,ad9ip2f3tijbv4nqaayyqqkee,1,25.8,92,2023-01-20T20:01:30.292Z,2023-01-20T20:01:32Z,3986150639,285,,3986150637,56,Back,3986150651,233,15,,,,,,,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932945,15,44,1,1,11,97jxqfbi28yoeedjbbw5xqhyi,0,74.2,8,2023-01-20T20:01:30.293Z,2023-01-20T20:01:33Z,3986150599,56,Right,3986150667,233,19,3986150601,286,,,,,,,,,,,,,,,,,996uvthtn0ho4doic5mcty6z9,B. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932963,20,1,1,1,11,ad9ip2f3tijbv4nqaayyqqkee,0,25.2,93.2,2023-01-20T20:01:30.389Z,2023-01-20T20:10:12Z,3986150679,212,10.9,3986150681,213,5.0,3986150675,140,27.7,3986150671,3,,3986150677,141,77.6,3986150673,56,Back,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932957,16,44,1,1,13,97jxqfbi28yoeedjbbw5xqhyi,1,72.3,24.2,2023-01-20T20:01:31.989Z,2023-01-20T20:07:54Z,3986150645,286,,3986169227,233,120,3986150643,56,Center,,,,,,,,,,,,,,,,1jlc387u7fdpnnus9nlsb179w,R. Kouassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498936561,120,44,1,1,13,ad9ip2f3tijbv4nqaayyqqkee,0,27.7,75.8,2023-01-20T20:01:31.990Z,2023-01-20T20:10:18Z,3986169265,233,16,3986168463,285,,3986168461,56,Back,,,,,,,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932961,17,1,1,1,13,97jxqfbi28yoeedjbbw5xqhyi,0,72.3,22.7,2023-01-20T20:01:32.516Z,2023-01-20T20:01:33Z,3986150665,213,1.0,3986150661,141,38.5,3986150663,212,12.5,3986150657,56,Center,3986150655,3,,3986150659,140,78.4,,,,,,,1jlc387u7fdpnnus9nlsb179w,R. Kouassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498932977,21,49,1,1,17,ad9ip2f3tijbv4nqaayyqqkee,1,18.9,52.1,2023-01-20T20:01:36.603Z,2023-01-20T20:01:36Z,,,,,,,,,,,,,,,,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498933025,22,1,1,1,18,ad9ip2f3tijbv4nqaayyqqkee,1,18.9,52.1,2023-01-20T20:01:36.826Z,2023-01-20T20:01:45Z,3986150951,141,42.1,3986150955,213,3.6,3986150949,140,5.0,3986150947,56,Back,3986150953,212,16.1,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498933065,23,1,1,1,27,ad9ip2f3tijbv4nqaayyqqkee,1,13.9,41.8,2023-01-20T20:01:45.842Z,2023-01-20T20:01:52Z,3986151125,155,,3986151137,1,,3986151135,213,5.6,3986151131,141,5.8,3986151127,56,Back,3986151133,212,41.3,3986151129,140,45.6,,,,77eg5tabeeeyays2pilyq5jo5,S. Bouhaddi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498933075,24,1,1,1,33,ad9ip2f3tijbv4nqaayyqqkee,1,53.7,14.4,2023-01-20T20:01:52.721Z,2023-01-20T20:01:54Z,3986151177,212,7.0,3986151171,56,Center,3986151175,141,24.7,3986151173,140,53.5,3986151179,213,1.6,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498933085,25,1,1,1,35,ad9ip2f3tijbv4nqaayyqqkee,1,53.5,22.4,2023-01-20T20:01:54.633Z,2023-01-20T20:01:56Z,3986151239,212,9.5,3986151241,213,4.6,3986151237,141,8.5,3986151235,140,52.9,3986151233,56,Right,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498933115,26,1,1,1,37,ad9ip2f3tijbv4nqaayyqqkee,1,51.4,9.1,2023-01-20T20:01:56.577Z,2023-01-20T20:01:59Z,3986151337,213,2.6,3986151331,140,35.9,3986151335,212,19.3,3986151329,56,Back,3986151333,141,24.4,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498933135,27,1,1,1,40,ad9ip2f3tijbv4nqaayyqqkee,1,35.8,28.8,2023-01-20T20:01:59.681Z,2023-01-20T20:02:02Z,3986151437,56,Back,3986151445,213,1.4,3986151441,141,61.4,3986151439,140,38.9,3986151443,212,22.4,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498933147,28,1,1,1,44,ad9ip2f3tijbv4nqaayyqqkee,1,41.9,65.5,2023-01-20T20:02:02.808Z,2023-01-20T20:02:04Z,3986151489,140,56.2,3986151487,56,Center,3986151495,213,0.2,3986151491,141,70.8,3986151493,212,15.4,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
