id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/12/value,qualifier/15/value,qualifier/13/value,qualifier/16/value,assist
2533506447,9,1,1,0,19,97jxqfbi28yoeedjbbw5xqhyi,1,27.3,36.4,2023-04-15T11:47:40.372Z,2023-04-15T11:54:40Z,4189639563,141,70.2,4189639559,140,26.6,4189639571,213,1.6,4189639567,212,23.0,4189639555,56,Back,,,,,,,,,,53h7svpak7gxkotf27l15ibpx,J. Debever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506517,10,1,1,0,22,97jxqfbi28yoeedjbbw5xqhyi,1,26.5,70.6,2023-04-15T11:47:43.392Z,2023-04-15T11:47:48Z,4189639855,56,Back,4189639863,213,4.7,4189639857,140,26.6,4189639859,141,38.8,4189639861,212,21.6,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506573,11,1,1,0,28,97jxqfbi28yoeedjbbw5xqhyi,1,42.3,22.7,2023-04-15T11:47:48.602Z,2023-04-15T11:55:03Z,4189640197,141,6.7,4189640195,140,45.7,4189640193,56,Back,4189640201,213,5.0,4189640199,212,11.5,,,,,,,,,,53h7svpak7gxkotf27l15ibpx,J. Debever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506603,12,1,1,0,32,97jxqfbi28yoeedjbbw5xqhyi,1,55.7,3.7,2023-04-15T11:47:52.932Z,2023-04-15T11:55:33Z,4189640331,56,Right,4189640333,140,75.7,4189640335,141,7.3,4189640339,213,0.1,4189640337,212,21.1,,,,,,,,,,9k44thez31exd8pbq7i5wdbs9,M. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506619,13,1,1,0,36,97jxqfbi28yoeedjbbw5xqhyi,1,76,7.7,2023-04-15T11:47:56.708Z,2023-04-15T11:55:46Z,4189640419,212,16.0,4189640421,213,0.8,4189640413,56,Center,4189640415,140,87.0,4189640417,141,23.9,,,,,,,,,,996uvthtn0ho4doic5mcty6z9,B. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506671,14,1,1,0,39,97jxqfbi28yoeedjbbw5xqhyi,0,88,16.7,2023-04-15T11:47:59.807Z,2023-04-15T11:56:00Z,4189640673,155,,4189640675,56,Center,4189640677,140,93.1,4189640683,213,1.3,4189640681,212,21.4,4189640671,2,,4189640679,141,47.2,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506727,3,12,1,0,42,86c88s72zckr0kdwv0mu7kn3d,1,7.4,48.4,2023-04-15T11:48:02.742Z,2023-04-15T11:48:04Z,4189640941,212,8.7,4189640935,140,12.7,4189640939,141,58.2,4189640943,213,0.9,4189640931,56,Back,,,,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506715,15,15,1,0,42,97jxqfbi28yoeedjbbw5xqhyi,1,86.7,52.4,2023-04-15T11:48:03.539Z,2023-04-15T11:56:21Z,4189640877,22,,4189666521,230,99.0,4189666509,108,,4189666517,147,51.6,4189666503,102,49.6,4189640879,17,,4189666513,458,,4189666507,215,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,4189666577,233,4,4189666505,103,19,4189666515,146,90.4,4189666523,231,50.9,4189666013,82,4189666501,78,4189640881,56,Center,4189666009,20,4189666511,328,,,,,,
2533506735,4,10,1,0,43,86c88s72zckr0kdwv0mu7kn3d,1,10.8,55.8,2023-04-15T11:48:03.639Z,2023-04-15T11:56:11Z,4189640957,94,,4189666065,233,15,4189640959,56,Back,,,,,,,,,,,,,,,,ezhkluh7xo0zv6t8zf5oab0q2,T. Eninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506785,5,12,1,0,46,86c88s72zckr0kdwv0mu7kn3d,1,9.8,72.9,2023-04-15T11:48:06.999Z,2023-04-15T11:56:30Z,4189641181,212,25.0,4189641179,141,83.2,4189641177,140,32.7,4189641209,15,,4189641183,213,0.3,4189641175,56,Back,,,,,,,dq65c3jm6mlu3mzug9b0z3ytw,O. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506823,6,49,1,0,50,86c88s72zckr0kdwv0mu7kn3d,1,40.5,87.4,2023-04-15T11:48:10.909Z,2023-04-15T11:57:12Z,,,,,,,,,,,,,,,,,,,,,,,,,4p2fapncvvibg0l9ungou0tbe,K. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506957,7,1,1,0,51,86c88s72zckr0kdwv0mu7kn3d,1,48.7,89.4,2023-04-15T11:48:12.421Z,2023-04-15T11:59:53Z,4189641973,140,71.7,4189641977,141,84.4,4189641983,213,6.1,4189642653,210,13,4189641979,212,24.4,4189641969,56,Left,,,,,,,4p2fapncvvibg0l9ungou0tbe,K. Louis,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2533506983,8,3,1,0,59,86c88s72zckr0kdwv0mu7kn3d,1,73,79.4,2023-04-15T11:48:19.766Z,2023-04-15T11:48:23Z,4189642181,233,16,4189642085,56,Left,4189642087,286,,,,,,,,,,,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506995,16,45,1,0,59,97jxqfbi28yoeedjbbw5xqhyi,0,27,20.6,2023-04-15T11:48:19.766Z,2023-04-15T11:57:57Z,4189642195,233,8,4189642135,56,Back,4189642137,285,,,,,,,,,,,,,,,,,arw9e50in9zw8e9eoul9x8rje,S. Kassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533506987,9,13,1,1,0,86c88s72zckr0kdwv0mu7kn3d,1,78.8,66,2023-04-15T11:48:20.798Z,2023-04-15T11:59:53Z,4189642093,22,,4189675171,328,,4189642667,103,23.6,4189642671,230,97.6,4189642661,55,7,4189675177,391,,4189642097,56,Center,4189642673,231,49.5,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,4189642669,215,,4189642095,18,,4189642655,120,,4189642659,29,,4189675169,83,4189642329,20,4189642665,102,57.5,,,,,,,,,,
2533506993,10,5,1,1,1,86c88s72zckr0kdwv0mu7kn3d,0,100.8,50.2,2023-04-15T11:48:21.990Z,2023-04-15T11:48:25Z,4189642133,346,,4189642131,56,Center,4189642355,233,17,,,,,,,,,,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507027,17,5,1,1,1,97jxqfbi28yoeedjbbw5xqhyi,1,-0.8,49.8,2023-04-15T11:48:21.990Z,2023-04-15T11:50:01Z,4189642347,233,10,4189642307,56,Back,4189642309,346,,,,,,,,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507167,18,1,1,1,13,97jxqfbi28yoeedjbbw5xqhyi,1,5.5,47.8,2023-04-15T11:48:34.492Z,2023-04-15T11:48:35Z,4189642939,237,,4189642927,56,Back,4189642929,140,10.8,4189642931,141,60.8,4189642925,124,,4189642933,212,10.4,4189642935,213,1.0,,,,7ei82jx0voz3m7g64d9ewmggl,M. Heil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507197,19,1,1,1,15,97jxqfbi28yoeedjbbw5xqhyi,1,11.8,60.9,2023-04-15T11:48:35.833Z,2023-04-15T11:48:37Z,4189643055,212,10.3,4189643053,141,45.8,4189643049,56,Back,4189643051,140,11.1,4189643057,213,4.6,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507235,20,1,1,1,17,97jxqfbi28yoeedjbbw5xqhyi,1,11.1,44.8,2023-04-15T11:48:37.683Z,2023-04-15T11:48:41Z,4189643255,140,14.2,4189643253,56,Back,4189643257,141,29.5,4189643259,212,10.9,4189643261,213,5.0,,,,,,,,,,7ei82jx0voz3m7g64d9ewmggl,M. Heil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507249,21,1,1,1,21,97jxqfbi28yoeedjbbw5xqhyi,1,14.2,29.4,2023-04-15T11:48:41.851Z,2023-04-15T11:58:38Z,4189643331,56,Back,4189643335,141,60.6,4189643333,140,21.4,4189643339,213,1.2,4189643337,212,22.5,,,,,,,,,,53h7svpak7gxkotf27l15ibpx,J. Debever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507305,22,1,1,1,25,97jxqfbi28yoeedjbbw5xqhyi,1,31.1,70,2023-04-15T11:48:45.993Z,2023-04-15T11:48:48Z,4189643669,213,0.0,4189643667,212,29.3,4189643661,56,Center,4189643663,140,59.0,4189643665,141,70.3,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507323,23,1,1,1,27,97jxqfbi28yoeedjbbw5xqhyi,1,59.2,68.8,2023-04-15T11:48:48.242Z,2023-04-15T11:48:49Z,4189643753,56,Center,4189643755,140,54.3,4189643757,141,62.7,4189643761,213,3.8,4189643759,212,6.6,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507365,24,1,1,1,28,97jxqfbi28yoeedjbbw5xqhyi,1,54.3,62.7,2023-04-15T11:48:49.324Z,2023-04-15T11:48:53Z,4189643935,140,61.1,4189643941,213,5.5,4189643933,56,Center,4189643939,212,10.0,4189643937,141,52.5,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507383,25,1,1,1,32,97jxqfbi28yoeedjbbw5xqhyi,1,65,47.8,2023-04-15T11:48:52.964Z,2023-04-15T11:59:28Z,4189644033,140,93.6,4189644041,213,0.4,4189644043,1,,4189644037,141,66.1,4189644029,56,Center,4189644039,212,32.5,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507425,26,1,1,1,35,97jxqfbi28yoeedjbbw5xqhyi,1,95.5,72.1,2023-04-15T11:48:56.473Z,2023-04-15T11:49:32Z,4189646035,154,,4189644287,213,4.0,4189646033,210,13,4189644281,140,89.9,4189644279,56,Center,4189644285,212,9.3,4189644283,141,61.5,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2533507431,27,13,1,1,38,97jxqfbi28yoeedjbbw5xqhyi,1,89.9,61.5,2023-04-15T11:48:59.284Z,2023-04-15T11:49:32Z,4189644317,22,,4189646059,154,,4189646065,102,57.8,4189646075,231,52.0,4189646055,83,,4189646061,55,26,4189646071,328,,4189646073,230,98.5,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,4189646057,29,,4189644319,17,,4189644321,56,Center,4189646053,20,,4189646067,103,,,,,,,,,,,9.7,,,,
2533507439,11,5,1,1,40,86c88s72zckr0kdwv0mu7kn3d,1,-1.2,41.8,2023-04-15T11:49:00.616Z,2023-04-15T11:49:01Z,4189644391,233,28,4189644347,346,,4189644345,56,Back,,,,,,,,,,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507445,28,5,1,1,40,97jxqfbi28yoeedjbbw5xqhyi,0,101.2,58.2,2023-04-15T11:49:00.616Z,2023-04-15T11:50:01Z,4189644369,56,Center,4189644371,346,,4189644411,233,11,,,,,,,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507723,12,1,1,2,7,86c88s72zckr0kdwv0mu7kn3d,1,2.8,46.4,2023-04-15T11:49:27.702Z,2023-04-15T11:49:30Z,4189645871,213,5.2,4189645859,141,42.7,4189645857,140,4.2,4189645865,212,2.9,4189645881,237,,4189645853,124,,4189645855,56,Back,,,,dxojafbkfxjskl0ek4nucrnpx,K. Szemik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507753,13,1,1,2,9,86c88s72zckr0kdwv0mu7kn3d,1,5.1,40.7,2023-04-15T11:49:30.197Z,2023-04-15T11:49:33Z,4189646083,140,14.3,4189646085,141,12.0,4189646081,56,Back,4189646087,212,21.8,4189646089,213,5.2,,,,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507773,14,1,1,2,12,86c88s72zckr0kdwv0mu7kn3d,0,14.3,8.9,2023-04-15T11:49:33.334Z,2023-04-15T11:49:34Z,4189646165,141,23.1,4189646163,140,24.2,4189646167,212,14.2,4189646169,213,0.7,4189646161,56,Back,,,,,,,,,,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507795,29,49,1,2,16,97jxqfbi28yoeedjbbw5xqhyi,1,74.3,70.5,2023-04-15T11:49:36.804Z,2023-04-15T11:49:36Z,,,,,,,,,,,,,,,,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507859,30,1,1,2,16,97jxqfbi28yoeedjbbw5xqhyi,1,74.3,70.5,2023-04-15T11:49:37.212Z,2023-04-15T11:49:54Z,4189646643,213,6.0,4189646623,140,97.2,4189647323,154,,4189646639,212,25.1,4189647319,210,13,4189646619,56,Center,4189646629,141,59.7,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2533507869,31,13,1,2,20,97jxqfbi28yoeedjbbw5xqhyi,1,97.2,59.7,2023-04-15T11:49:40.612Z,2023-04-15T11:49:54Z,4189647355,154,,4189646685,56,Center,4189647375,230,99.5,4189647365,102,57.8,4189647349,83,,4189647377,231,53.6,4189647367,103,6.9,4189646683,61,,996uvthtn0ho4doic5mcty6z9,B. Louis,4189646681,22,,4189647351,29,,4189647345,72,,4189647361,55,30,,,,,,,,,,,,,,,,,
2533508053,15,5,1,2,22,86c88s72zckr0kdwv0mu7kn3d,1,-1.2,42.5,2023-04-15T11:49:42.588Z,2023-04-15T11:50:02Z,4189647773,233,32,4189647631,346,,4189647629,56,Back,,,,,,,,,,,,,,,,dxojafbkfxjskl0ek4nucrnpx,K. Szemik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533507881,32,5,1,2,22,97jxqfbi28yoeedjbbw5xqhyi,0,101.2,57.5,2023-04-15T11:49:42.588Z,2023-04-15T11:50:02Z,4189646739,346,,4189647795,233,15,4189646737,56,Center,,,,,,,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533508121,16,1,1,2,42,86c88s72zckr0kdwv0mu7kn3d,1,3.8,47.3,2023-04-15T11:50:03.317Z,2023-04-15T11:50:06Z,4189648017,140,6.1,4189648027,237,,4189648019,141,68.5,4189648015,56,Back,4189648013,124,,4189648021,212,14.6,4189648023,213,1.4,,,,dxojafbkfxjskl0ek4nucrnpx,K. Szemik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533508127,17,1,1,2,45,86c88s72zckr0kdwv0mu7kn3d,0,6.1,68.5,2023-04-15T11:50:05.902Z,2023-04-15T11:50:06Z,4189648061,141,75.1,4189648059,140,36.5,4189648057,56,Back,4189648065,213,0.1,4189648063,212,32.2,4189648067,1,,4189648055,155,,,,,dq65c3jm6mlu3mzug9b0z3ytw,O. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533508157,33,1,1,2,48,97jxqfbi28yoeedjbbw5xqhyi,0,70.1,26.7,2023-04-15T11:50:08.916Z,2023-04-15T12:03:12Z,4189648197,3,,4189648211,213,0.3,4189648207,141,31.2,4189648203,56,Center,4189648205,140,78.1,4189648209,212,8.9,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533508165,18,1,1,2,49,86c88s72zckr0kdwv0mu7kn3d,0,21.4,65.8,2023-04-15T11:50:10.230Z,2023-04-15T11:50:10Z,4189648253,56,Back,4189648255,140,34.9,4189648251,157,,4189648263,1,,4189648257,141,65.2,4189648261,213,6.3,4189648259,212,14.2,,,,dq65c3jm6mlu3mzug9b0z3ytw,O. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533508185,34,1,1,2,50,97jxqfbi28yoeedjbbw5xqhyi,0,69.5,27.9,2023-04-15T11:50:11.340Z,2023-04-15T12:03:24Z,4189648355,140,75.3,4189648353,56,Center,4189648351,3,,4189648357,141,30.3,4189648361,213,0.3,4189648359,212,6.3,,,,,,,996uvthtn0ho4doic5mcty6z9,B. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533508193,19,1,1,2,52,86c88s72zckr0kdwv0mu7kn3d,0,26.8,69.4,2023-04-15T11:50:12.567Z,2023-04-15T12:03:22Z,4189648385,157,,4189648391,140,33.8,4189648401,1,,4189648395,141,69.0,4189648399,213,6.2,4189648387,56,Back,4189648397,212,7.4,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533508243,35,49,1,2,56,97jxqfbi28yoeedjbbw5xqhyi,1,63.7,41.2,2023-04-15T11:50:16.628Z,2023-04-15T11:50:16Z,,,,,,,,,,,,,,,,,,,,,,,,,arw9e50in9zw8e9eoul9x8rje,S. Kassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533508249,36,1,1,2,56,97jxqfbi28yoeedjbbw5xqhyi,1,63.7,41.2,2023-04-15T11:50:16.972Z,2023-04-15T11:50:17Z,4189648641,141,41.2,4189648637,56,Center,4189648645,213,0,4189648639,140,65.5,4189648643,212,1.9,,,,,,,,,,arw9e50in9zw8e9eoul9x8rje,S. Kassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533508259,37,1,1,2,57,97jxqfbi28yoeedjbbw5xqhyi,1,67.7,43.1,2023-04-15T11:50:17.708Z,2023-04-15T11:50:18Z,4189648683,140,75.6,4189648685,141,43.4,4189648681,56,Center,4189648687,212,8.3,4189648689,213,0.0,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533508277,38,1,1,2,57,97jxqfbi28yoeedjbbw5xqhyi,1,76.5,38.5,2023-04-15T11:50:18.443Z,2023-04-15T11:50:20Z,4189648779,140,87.8,4189648781,141,18.2,4189648785,213,5.4,4189648783,212,18.2,4189648777,56,Right,,,,,,,,,,996uvthtn0ho4doic5mcty6z9,B. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533508293,39,1,1,2,59,97jxqfbi28yoeedjbbw5xqhyi,0,90.1,16.2,2023-04-15T11:50:20.036Z,2023-04-15T12:03:55Z,4189648887,141,49.1,4189648889,212,23.4,4189648891,213,1.3,4189648885,140,96.7,4189648883,56,Center,4189648879,2,,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
