id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2511859691,6,5,1,0,16,86c88s72zckr0kdwv0mu7kn3d,0,36.2,101.4,2023-02-25T12:46:04.796Z,2023-02-25T13:33:58Z,4054077897,56,Back,4054077935,233,6,4054077899,347,,,,,,,,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859627,6,5,1,0,16,bdfjkux9o0vtsdig5zsbhtysq,1,63.8,-1.4,2023-02-25T12:46:04.796Z,2023-02-25T12:46:09Z,4054077647,56,Right,4054077921,233,6,4054077649,347,,,,,,,,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859735,7,1,1,0,21,bdfjkux9o0vtsdig5zsbhtysq,1,63.2,0,2023-02-25T12:46:09.623Z,2023-02-25T12:46:13Z,4054078083,56,Right,4054078085,140,59.3,4054078089,212,6.2,4054078081,107,,4054078091,213,2.3,4054078087,141,5.5,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859779,8,1,1,0,27,bdfjkux9o0vtsdig5zsbhtysq,1,57.9,10.1,2023-02-25T12:46:15.511Z,2023-02-25T12:46:16Z,4054078285,140,46.3,4054078283,56,Back,4054078289,212,21.6,4054078291,213,2.2,4054078287,141,36.3,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859807,9,1,1,0,28,bdfjkux9o0vtsdig5zsbhtysq,1,46.3,36.3,2023-02-25T12:46:16.727Z,2023-02-25T12:46:19Z,4054078487,212,12.3,4054078481,56,Center,4054078489,213,0.7,4054078485,141,47.8,4054078483,140,55.3,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859833,10,1,1,0,31,bdfjkux9o0vtsdig5zsbhtysq,1,55,48.4,2023-02-25T12:46:19.062Z,2023-02-25T12:46:21Z,4054078615,56,Back,4054078621,212,9.8,4054078617,140,45.9,4054078623,213,3.4,4054078619,141,44.9,,,,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859841,11,1,1,0,33,bdfjkux9o0vtsdig5zsbhtysq,1,47,47.6,2023-02-25T12:46:21.127Z,2023-02-25T12:46:22Z,4054078711,141,67.5,4054078707,56,Center,4054078715,213,1.0,4054078713,212,16.0,4054078709,140,55.2,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859853,12,1,1,0,34,bdfjkux9o0vtsdig5zsbhtysq,0,56.6,69.6,2023-02-25T12:46:22.551Z,2023-02-25T12:46:25Z,4054078769,213,6.1,4054078915,286,,4054078759,56,Center,4054078763,140,60.3,4054078911,233,7,4054078909,236,,4054078765,141,68.4,4054078767,212,4.0,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859877,7,74,1,0,34,86c88s72zckr0kdwv0mu7kn3d,1,41.3,26.1,2023-02-25T12:46:22.552Z,2023-02-25T13:34:08Z,4054078905,285,,4054078903,56,Back,4054078933,233,12,,,,,,,,,,,,,,,,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859891,13,61,1,0,38,bdfjkux9o0vtsdig5zsbhtysq,1,68.6,77.2,2023-02-25T12:46:25.984Z,2023-02-25T12:46:52Z,4054078977,56,Center,,,,,,,,,,,,,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859929,14,1,1,0,40,bdfjkux9o0vtsdig5zsbhtysq,0,67.8,79.7,2023-02-25T12:46:28.327Z,2023-02-25T12:46:38Z,4054079141,141,60.0,4054079139,140,80.9,4054079145,213,5.5,4054079135,155,,4054079143,212,19.2,4054079137,56,Center,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859939,8,8,1,0,41,86c88s72zckr0kdwv0mu7kn3d,1,28.6,40.1,2023-02-25T12:46:29.482Z,2023-02-25T12:46:29Z,4054079191,56,Back,,,,,,,,,,,,,,,,,,,,,,6rlmvqkrg0ulgmu80k21584bt,M. Kack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859971,9,1,1,0,43,86c88s72zckr0kdwv0mu7kn3d,0,26.7,18,2023-02-25T12:46:31.017Z,2023-02-25T12:46:34Z,4054079347,140,30.3,4054079351,212,6.9,4054079353,213,1.0,4054079349,141,26.5,4054079343,3,,4054079345,56,Back,,,,,,,c7ybrnt131jx4z31cfo6bx4a,C. Barclais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859987,15,44,1,0,44,bdfjkux9o0vtsdig5zsbhtysq,1,72.2,76.7,2023-02-25T12:46:32.359Z,2023-02-25T12:46:33Z,4054079421,56,Center,4054079441,233,10,4054079423,286,,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859977,10,44,1,0,44,86c88s72zckr0kdwv0mu7kn3d,0,27.8,23.3,2023-02-25T12:46:32.360Z,2023-02-25T12:46:35Z,4054079371,56,Back,4054079503,233,15,4054079373,285,,,,,,,,,,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511859993,16,1,1,0,44,bdfjkux9o0vtsdig5zsbhtysq,1,74.4,80.4,2023-02-25T12:46:32.512Z,2023-02-25T13:32:40Z,4054079453,212,12.1,4054079445,3,,4054079447,56,Center,4054079455,213,5.0,4054079449,140,77.5,4054079451,141,63.3,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860027,17,1,1,0,47,bdfjkux9o0vtsdig5zsbhtysq,0,77.9,62.3,2023-02-25T12:46:35.334Z,2023-02-25T12:52:09Z,4054079609,212,10.2,4054079605,140,72.1,4054079603,56,Center,4054079611,213,4.1,4054079607,141,50.3,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860041,11,61,1,0,49,86c88s72zckr0kdwv0mu7kn3d,1,32.3,44.6,2023-02-25T12:46:37.174Z,2023-02-25T12:46:37Z,4054079667,56,Back,,,,,,,,,,,,,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860093,12,49,1,0,50,86c88s72zckr0kdwv0mu7kn3d,1,37.1,62.3,2023-02-25T12:46:38.048Z,2023-02-25T12:46:46Z,,,,,,,,,,,,,,,,,,,,,,,,,ezhkluh7xo0zv6t8zf5oab0q2,T. Eninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860113,13,4,1,0,52,86c88s72zckr0kdwv0mu7kn3d,1,38.6,63,2023-02-25T12:46:40.774Z,2023-02-25T12:46:43Z,4054079975,13,,4054080051,233,18,4054079991,286,,4054079987,265,,4054079983,152,,4054079979,56,Back,,,,,,,ezhkluh7xo0zv6t8zf5oab0q2,T. Eninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860125,18,4,1,0,52,bdfjkux9o0vtsdig5zsbhtysq,0,61.4,37,2023-02-25T12:46:40.775Z,2023-02-25T12:46:43Z,4054080049,285,,4054080043,56,Center,4054080045,152,,4054080047,265,,4054080041,13,,4054080075,233,13,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860353,14,1,1,1,10,86c88s72zckr0kdwv0mu7kn3d,1,41.2,63.7,2023-02-25T12:46:58.666Z,2023-02-25T12:47:03Z,4054081261,212,18.4,4054081251,152,,4054081257,141,59.1,4054081263,213,6.1,4054081253,56,Center,4054081255,140,58.5,4054081249,5,,,,,6rlmvqkrg0ulgmu80k21584bt,M. Kack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860357,15,61,1,1,14,86c88s72zckr0kdwv0mu7kn3d,0,56.9,56.9,2023-02-25T12:47:02.936Z,2023-02-25T12:47:03Z,4054081281,56,Center,,,,,,,,,,,,,,,,,,,,,,ezhkluh7xo0zv6t8zf5oab0q2,T. Eninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860365,19,61,1,1,15,bdfjkux9o0vtsdig5zsbhtysq,1,44.7,58.2,2023-02-25T12:47:03.521Z,2023-02-25T12:47:18Z,4054081301,56,Back,,,,,,,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860409,16,61,1,1,18,86c88s72zckr0kdwv0mu7kn3d,1,44.7,50,2023-02-25T12:47:06.258Z,2023-02-25T12:47:06Z,4054081519,56,Back,,,,,,,,,,,,,,,,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860473,17,1,1,1,20,86c88s72zckr0kdwv0mu7kn3d,1,46,49,2023-02-25T12:47:08.521Z,2023-02-25T12:47:10Z,4054081849,1,,4054081843,141,10.0,4054081847,213,5.4,4054081839,56,Right,4054081841,140,65.0,4054081845,212,33.2,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860475,18,61,1,1,22,86c88s72zckr0kdwv0mu7kn3d,0,65,10,2023-02-25T12:47:10.568Z,2023-02-25T12:47:10Z,4054081861,56,Right,,,,,,,,,,,,,,,,,,,,,,38gaf1qjazayc2lo9wvly9tzo,S. Chossenotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860477,20,49,1,1,22,bdfjkux9o0vtsdig5zsbhtysq,1,33.4,91.1,2023-02-25T12:47:10.870Z,2023-02-25T12:47:11Z,,,,,,,,,,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860489,21,1,1,1,23,bdfjkux9o0vtsdig5zsbhtysq,1,33.4,91.1,2023-02-25T12:47:11.239Z,2023-02-25T12:47:12Z,4054081929,213,5.2,4054081923,140,36.9,4054081925,141,81.5,4054081921,56,Back,4054081927,212,7.5,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860519,22,1,1,1,24,bdfjkux9o0vtsdig5zsbhtysq,0,36.9,84.8,2023-02-25T12:47:12.294Z,2023-02-25T12:47:14Z,4054082041,212,13.6,4054082035,56,Back,4054082039,141,100.0,4054082043,213,0.9,4054082037,140,45.0,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860551,19,5,1,1,25,86c88s72zckr0kdwv0mu7kn3d,1,54.2,-1,2023-02-25T12:47:13.946Z,2023-02-25T13:33:58Z,4054082181,347,,4054082217,233,23,4054082179,56,Right,,,,,,,,,,,,,,,,38gaf1qjazayc2lo9wvly9tzo,S. Chossenotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860527,23,5,1,1,25,bdfjkux9o0vtsdig5zsbhtysq,0,45.8,101,2023-02-25T12:47:13.946Z,2023-02-25T12:47:43Z,4054082071,56,Back,4054082269,233,19,4054082073,347,,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860669,20,1,1,1,34,86c88s72zckr0kdwv0mu7kn3d,1,55.7,0,2023-02-25T12:47:22.568Z,2023-02-25T12:47:23Z,4054082653,107,,4054082671,213,0.7,4054082665,141,9.5,4054082661,140,65.0,4054082657,56,Right,4054082667,212,12.5,,,,,,,c7ybrnt131jx4z31cfo6bx4a,C. Barclais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860675,21,1,1,1,35,86c88s72zckr0kdwv0mu7kn3d,0,65,9.5,2023-02-25T12:47:23.784Z,2023-02-25T12:47:24Z,4054082687,56,Right,4054082701,212,6.8,4054082697,141,4.9,4054082705,213,3.6,4054082693,140,59.2,,,,,,,,,,ezhkluh7xo0zv6t8zf5oab0q2,T. Eninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860705,26,49,1,1,37,bdfjkux9o0vtsdig5zsbhtysq,1,49.9,92.6,2023-02-25T12:47:25.063Z,2023-02-25T12:48:01Z,,,,,,,,,,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860691,24,8,1,1,37,bdfjkux9o0vtsdig5zsbhtysq,1,40.6,92.4,2023-02-25T12:47:25.495Z,2023-02-25T12:47:47Z,4054082759,56,Back,,,,,,,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860695,22,45,1,1,37,86c88s72zckr0kdwv0mu7kn3d,0,57.8,6,2023-02-25T12:47:25.831Z,2023-02-25T12:47:28Z,4054082843,233,25,4054082779,56,Right,4054082781,285,,,,,,,,,,,,,,,,,c7ybrnt131jx4z31cfo6bx4a,C. Barclais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860699,25,3,1,1,37,bdfjkux9o0vtsdig5zsbhtysq,1,42.2,94,2023-02-25T12:47:25.831Z,2023-02-25T12:47:51Z,4054082801,56,Back,4054082803,286,,4054082835,233,22,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860731,27,1,1,1,40,bdfjkux9o0vtsdig5zsbhtysq,1,58.7,92,2023-02-25T12:47:28.695Z,2023-02-25T12:47:29Z,4054082949,140,68.2,4054082957,212,15.2,4054082953,141,75.1,4054082959,213,5.4,4054082947,56,Center,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860837,28,1,1,1,41,bdfjkux9o0vtsdig5zsbhtysq,0,72.5,77.5,2023-02-25T12:47:29.351Z,2023-02-25T12:47:42Z,4054083539,213,0.3,4054083535,141,90.5,4054083533,140,100.0,4054083537,212,31.2,4054083531,56,Left,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860815,23,5,1,1,47,86c88s72zckr0kdwv0mu7kn3d,1,-1.2,14.3,2023-02-25T12:47:35.960Z,2023-02-25T12:47:38Z,4054083413,56,Back,4054083629,233,29,4054083417,346,,,,,,,,,,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511860839,29,5,1,1,47,bdfjkux9o0vtsdig5zsbhtysq,0,101.2,85.7,2023-02-25T12:47:35.960Z,2023-02-25T13:33:59Z,4054083647,233,23,4054083549,346,,4054083547,56,Left,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861043,24,1,1,2,4,86c88s72zckr0kdwv0mu7kn3d,1,3.1,48.5,2023-02-25T12:47:52.071Z,2023-02-25T12:47:54Z,4054084779,212,5.4,4054084773,56,Back,4054084785,237,,4054084775,140,3.8,4054084777,141,40.7,4054084781,213,4.9,4054084771,124,,,,,1tvu4rv4o96wqjzk836y9bp3p,E. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861065,25,1,1,2,6,86c88s72zckr0kdwv0mu7kn3d,1,5.6,40.3,2023-02-25T12:47:54.007Z,2023-02-25T12:47:56Z,4054084887,141,57.8,4054084897,1,,4054084893,213,0.4,4054084875,155,,4054084889,212,32.8,4054084883,140,34.7,4054084879,56,Back,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861073,26,1,1,2,8,86c88s72zckr0kdwv0mu7kn3d,1,35.4,57.8,2023-02-25T12:47:56.344Z,2023-02-25T12:50:25Z,4054084917,140,29.9,4054084921,212,9.2,4054084927,156,,4054084923,213,4.0,4054084919,141,47.3,4054084913,56,Back,,,,,,,cuy5d1nzj2yd36g3fydirt562,K. Bussy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861189,27,1,1,2,11,86c88s72zckr0kdwv0mu7kn3d,1,36.8,33.7,2023-02-25T12:47:59.271Z,2023-02-25T12:50:26Z,4054085541,141,24.9,4054085539,140,51.3,4054085545,213,5.9,4054085543,212,16.4,4054085537,56,Center,,,,,,,,,,ezhkluh7xo0zv6t8zf5oab0q2,T. Eninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861209,28,1,1,2,17,86c88s72zckr0kdwv0mu7kn3d,0,75.1,36.9,2023-02-25T12:48:05.896Z,2023-02-25T12:48:06Z,4054085629,213,1.3,4054085625,141,49.1,4054085623,140,77.5,4054085621,56,Center,4054085627,212,8.7,,,,,,,,,,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861217,30,8,1,2,19,bdfjkux9o0vtsdig5zsbhtysq,1,15.8,44.6,2023-02-25T12:48:07.272Z,2023-02-25T12:48:07Z,4054085667,56,Back,,,,,,,,,,,,,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861225,31,49,1,2,20,bdfjkux9o0vtsdig5zsbhtysq,1,19.6,56.4,2023-02-25T12:48:08.407Z,2023-02-25T12:48:08Z,,,,,,,,,,,,,,,,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511861251,32,1,1,2,21,bdfjkux9o0vtsdig5zsbhtysq,1,22.2,62,2023-02-25T12:48:09.191Z,2023-02-25T12:48:10Z,4054085797,141,94.4,4054085799,212,23.1,4054085801,213,1.3,4054085793,56,Back,4054085795,140,28.8,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
