id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/11/value,qualifier/12/value,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2467061971,5,1,1,0,12,97jxqfbi28yoeedjbbw5xqhyi,1,56.8,90.9,2022-10-03T18:58:40.216Z,2022-10-03T18:58:44Z,3817702835,212,24.3,3817702837,213,0.0,3817702833,141,91.9,3817702829,56,Left,3817702831,140,79.9,,,,,,,,,,coj9nvuorcm7rvvotheguc5hx,D. Grabowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467061973,6,3,1,0,16,97jxqfbi28yoeedjbbw5xqhyi,0,75.6,87.9,2022-10-03T18:58:44.008Z,2022-10-03T18:59:25Z,3817704327,233,7,3817702841,56,Left,3817702843,286,,,,,,,,,,,,,,,,,996uvthtn0ho4doic5mcty6z9,B. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467061987,7,7,1,0,16,dgpni8xwxjhgekjmg0m8bb6nv,1,24.4,12.1,2022-10-03T18:58:44.009Z,2022-10-03T18:58:47Z,3817702897,56,Back,3817702901,233,6,3817702899,285,,,,,,,,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467061989,8,49,1,0,18,dgpni8xwxjhgekjmg0m8bb6nv,1,27.3,12,2022-10-03T18:58:46.454Z,2022-10-03T18:58:46Z,,,,,,,,,,,,,,,,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062013,9,1,1,0,19,dgpni8xwxjhgekjmg0m8bb6nv,0,27.2,10.9,2022-10-03T18:58:47.350Z,2022-10-03T18:58:49Z,3817702999,56,Back,3817703003,141,4.4,3817703001,140,39.2,3817703005,212,13.4,3817703007,213,5.9,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062009,7,49,1,0,21,97jxqfbi28yoeedjbbw5xqhyi,1,71.7,96.1,2022-10-03T18:58:49.184Z,2022-10-03T18:58:49Z,,,,,,,,,,,,,,,,,,,,,,,,,1jlc387u7fdpnnus9nlsb179w,R. Kouassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062029,8,1,1,0,21,97jxqfbi28yoeedjbbw5xqhyi,1,71.7,96.1,2022-10-03T18:58:49.848Z,2022-10-03T18:58:51Z,3817703101,140,62.3,3817703103,141,87.2,3817703099,56,Left,3817703105,212,11.6,3817703107,213,3.7,,,,,,,,,,1jlc387u7fdpnnus9nlsb179w,R. Kouassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062039,9,1,1,0,23,97jxqfbi28yoeedjbbw5xqhyi,1,62.4,87.2,2022-10-03T18:58:51.184Z,2022-10-03T18:58:52Z,3817703165,212,10.2,3817703167,213,0.8,3817703157,56,Left,3817703163,141,97.5,3817703161,140,69.4,,,,,,,,,,coj9nvuorcm7rvvotheguc5hx,D. Grabowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062053,10,1,1,0,24,97jxqfbi28yoeedjbbw5xqhyi,1,69.6,97.5,2022-10-03T18:58:52.297Z,2022-10-03T18:58:55Z,3817703241,56,Left,3817703243,140,55.0,3817703245,141,93.6,3817703251,213,3.3,3817703247,212,15.6,,,,,,,,,,1jlc387u7fdpnnus9nlsb179w,R. Kouassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062071,11,1,1,0,27,97jxqfbi28yoeedjbbw5xqhyi,1,65.3,96.3,2022-10-03T18:58:55.272Z,2022-10-03T18:58:57Z,3817703367,212,28.2,3817703365,141,84.1,3817703361,56,Back,3817703369,213,3.4,3817703363,140,39.6,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062099,12,1,1,0,29,97jxqfbi28yoeedjbbw5xqhyi,1,40.7,76.8,2022-10-03T18:58:57.745Z,2022-10-03T18:59:02Z,3817703531,56,Back,3817703533,140,37.5,3817703539,213,4.6,3817703537,212,21.5,3817703535,141,45.5,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062121,13,1,1,0,34,97jxqfbi28yoeedjbbw5xqhyi,1,37.5,33.2,2022-10-03T18:59:02.096Z,2022-10-03T18:59:06Z,3817703659,140,43.1,3817703665,213,5.0,3817703657,56,Back,3817703663,212,17.9,3817703661,141,8.4,,,,,,,,,,9k44thez31exd8pbq7i5wdbs9,M. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062133,14,1,1,0,38,97jxqfbi28yoeedjbbw5xqhyi,1,58.8,13.6,2022-10-03T18:59:06.714Z,2022-10-03T18:59:08Z,3817703741,140,66.6,3817703743,141,34.4,3817703739,56,Center,3817703745,212,16.3,3817703747,213,1.0,,,,,,,,,,552lzdgzrbb27bech7ow3v9hx,C. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062151,15,1,1,0,40,97jxqfbi28yoeedjbbw5xqhyi,0,66.6,34.4,2022-10-03T18:59:08.113Z,2022-10-03T18:59:17Z,3817704015,168,,3817703805,213,5.3,3817703797,56,Center,3817703803,212,10.2,3817703799,140,72.3,3817703801,141,22.2,,,,,,,996uvthtn0ho4doic5mcty6z9,B. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062145,10,49,1,0,41,dgpni8xwxjhgekjmg0m8bb6nv,1,29.7,80.6,2022-10-03T18:59:09.303Z,2022-10-03T18:59:09Z,,,,,,,,,,,,,,,,,,,,,,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062155,11,1,1,0,41,dgpni8xwxjhgekjmg0m8bb6nv,1,29.9,80.8,2022-10-03T18:59:09.446Z,2022-10-03T18:59:10Z,3817703831,141,69.6,3817703833,212,9.6,3817703827,56,Back,3817703829,140,24.4,3817703835,213,4.1,,,,,,,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062163,12,1,1,0,42,dgpni8xwxjhgekjmg0m8bb6nv,1,24.4,69.6,2022-10-03T18:59:10.583Z,2022-10-03T18:59:12Z,3817703909,213,5.2,3817703903,140,29.2,3817703901,56,Back,3817703907,212,10.1,3817703905,141,56.7,,,,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062185,13,1,1,0,44,dgpni8xwxjhgekjmg0m8bb6nv,1,32.1,62.6,2022-10-03T18:59:12.344Z,2022-10-03T18:59:15Z,3817704005,212,24.8,3817704007,213,4.5,3817704003,141,27.1,3817704001,140,26.7,3817703999,56,Back,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062211,14,1,1,0,47,dgpni8xwxjhgekjmg0m8bb6nv,1,26.7,27.1,2022-10-03T18:59:15.671Z,2022-10-03T18:59:19Z,3817704147,141,50.4,3817704151,213,2.3,3817704145,140,13.4,3817704143,56,Back,3817704149,212,21.1,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062241,15,1,1,0,51,dgpni8xwxjhgekjmg0m8bb6nv,1,13.5,47.5,2022-10-03T18:59:18.935Z,2022-10-03T18:59:24Z,3817704281,140,26.2,3817704283,141,22.1,3817704279,56,Back,3817704285,212,21.8,3817704287,213,5.4,,,,,,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062255,16,1,1,0,56,dgpni8xwxjhgekjmg0m8bb6nv,1,29.6,12.3,2022-10-03T18:59:24.167Z,2022-10-03T18:59:28Z,3817704369,213,0.0,3817704371,1,,3817704363,140,65.9,3817704361,56,Right,3817704359,155,,3817704365,141,14.1,3817704367,212,38.1,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062261,17,61,1,1,0,dgpni8xwxjhgekjmg0m8bb6nv,0,65.8,13.5,2022-10-03T18:59:28.120Z,2022-10-03T18:59:28Z,3817704397,56,Right,,,,,,,,,,,,,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062265,16,49,1,1,0,97jxqfbi28yoeedjbbw5xqhyi,1,27.2,87.4,2022-10-03T18:59:28.650Z,2022-10-03T18:59:28Z,,,,,,,,,,,,,,,,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062271,17,1,1,1,1,97jxqfbi28yoeedjbbw5xqhyi,1,27.2,87.4,2022-10-03T18:59:29.227Z,2022-10-03T18:59:31Z,3817704447,141,66.8,3817704451,213,3.9,3817704445,140,12.2,3817704449,212,21.1,3817704443,56,Back,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062295,18,1,1,1,3,97jxqfbi28yoeedjbbw5xqhyi,1,12.2,66.8,2022-10-03T18:59:31.058Z,2022-10-03T18:59:34Z,3817704579,140,21.1,3817704581,141,95.0,3817704583,212,21.3,3817704585,213,1.1,3817704577,56,Back,,,,,,,,,,7ei82jx0voz3m7g64d9ewmggl,M. Heil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062313,19,1,1,1,6,97jxqfbi28yoeedjbbw5xqhyi,1,25.1,95.6,2022-10-03T18:59:34.754Z,2022-10-03T18:59:39Z,3817704721,212,13.5,3817704715,56,Back,3817704717,140,36.9,3817704723,213,5.9,3817704719,141,87.6,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062339,20,1,1,1,11,97jxqfbi28yoeedjbbw5xqhyi,1,38.1,87.2,2022-10-03T18:59:39.835Z,2022-10-03T18:59:47Z,3817704877,155,,3817704887,212,46.6,3817704885,141,20.6,3817704883,140,27.5,3817704889,213,4.5,3817704881,56,Back,3817704891,1,,3817704879,196,,coj9nvuorcm7rvvotheguc5hx,D. Grabowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062343,21,1,1,1,19,97jxqfbi28yoeedjbbw5xqhyi,1,49.5,17.6,2022-10-03T18:59:47.178Z,2022-10-03T18:59:48Z,3817704921,213,5.3,3817704915,140,55.7,3817704917,141,4.4,3817704913,56,Right,3817704919,212,11.1,,,,,,,,,,552lzdgzrbb27bech7ow3v9hx,C. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062377,22,1,1,1,20,97jxqfbi28yoeedjbbw5xqhyi,1,55.7,4.4,2022-10-03T18:59:48.834Z,2022-10-03T18:59:53Z,3817705123,212,30.8,3817705121,141,33.2,3817705119,140,33.0,3817705117,56,Back,3817705125,213,2.5,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062393,23,1,1,1,25,97jxqfbi28yoeedjbbw5xqhyi,1,32.2,35.2,2022-10-03T18:59:53.794Z,2022-10-03T18:59:59Z,3817705223,141,60.4,3817705221,140,24.2,3817705225,212,19.1,3817705227,213,2.0,3817705219,56,Back,,,,,,,,,,9k44thez31exd8pbq7i5wdbs9,M. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062401,24,1,1,1,31,97jxqfbi28yoeedjbbw5xqhyi,1,26.9,59.9,2022-10-03T18:59:59.291Z,2022-10-03T19:06:25Z,3817705265,212,40.4,3817705267,213,0.6,3817705259,56,Left,3817705261,140,58.2,3817705263,141,94.5,3817705257,155,,3817705269,1,,,,,7ei82jx0voz3m7g64d9ewmggl,M. Heil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062409,25,1,1,1,33,97jxqfbi28yoeedjbbw5xqhyi,1,59.3,94.8,2022-10-03T19:00:01.203Z,2022-10-03T19:00:03Z,3817705301,212,5.8,3817705303,213,3.0,3817705299,141,96.3,3817705297,140,53.9,3817705295,56,Left,3817705307,156,,,,,,,,1jlc387u7fdpnnus9nlsb179w,R. Kouassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062429,26,3,1,1,35,97jxqfbi28yoeedjbbw5xqhyi,0,61,92.6,2022-10-03T19:00:03.320Z,2022-10-03T19:00:05Z,3817705421,233,18,3817705411,286,,3817705409,56,Left,,,,,,,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062419,18,7,1,1,35,dgpni8xwxjhgekjmg0m8bb6nv,0,39,7.4,2022-10-03T19:00:03.321Z,2022-10-03T19:00:05Z,3817705417,233,26,3817705357,285,,3817705355,56,Back,,,,,,,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062439,27,1,1,1,38,97jxqfbi28yoeedjbbw5xqhyi,1,55.3,82.5,2022-10-03T19:00:06.227Z,2022-10-03T19:00:07Z,3817705471,212,9.0,3817705469,141,70.6,3817705473,213,5.2,3817705465,56,Center,3817705467,140,59.0,,,,,,,,,,coj9nvuorcm7rvvotheguc5hx,D. Grabowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062471,28,1,1,1,39,97jxqfbi28yoeedjbbw5xqhyi,1,58.9,74.5,2022-10-03T19:00:07.666Z,2022-10-03T19:00:11Z,3817705605,213,2.5,3817705599,140,43.4,3817705597,56,Back,3817705603,212,19.9,3817705601,141,91.3,,,,,,,,,,7nogrzsn8zm4vsomb6ontb4k5,J. Yango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062479,29,1,1,1,43,97jxqfbi28yoeedjbbw5xqhyi,0,58.5,93.8,2022-10-03T19:00:11.507Z,2022-10-03T19:00:12Z,3817705639,141,92.9,3817705641,212,17.8,3817705637,140,75.4,3817705635,56,Left,3817705643,213,6.2,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062483,19,8,1,1,45,dgpni8xwxjhgekjmg0m8bb6nv,1,28.6,7.3,2022-10-03T19:00:13.436Z,2022-10-03T19:00:13Z,3817705671,56,Back,,,,,,,,,,,,,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062497,20,1,1,1,47,dgpni8xwxjhgekjmg0m8bb6nv,0,28.5,7.9,2022-10-03T19:00:15.002Z,2022-10-03T19:00:17Z,3817705731,140,37.4,3817705733,141,5.2,3817705809,286,,3817705803,236,,3817705729,56,Back,3817705805,233,31,3817705737,213,6.1,3817705735,212,9.5,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062505,31,74,1,1,47,97jxqfbi28yoeedjbbw5xqhyi,1,67.9,94.5,2022-10-03T19:00:15.003Z,2022-10-03T19:05:42Z,3817705767,56,Left,3817705769,285,,3817705811,233,20,,,,,,,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062501,30,61,1,1,48,97jxqfbi28yoeedjbbw5xqhyi,0,67.9,94.5,2022-10-03T19:00:16.027Z,2022-10-03T19:00:16Z,3817705759,56,Left,,,,,,,,,,,,,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062535,21,49,1,1,51,dgpni8xwxjhgekjmg0m8bb6nv,1,35.6,21.9,2022-10-03T19:00:19.578Z,2022-10-03T19:00:19Z,,,,,,,,,,,,,,,,,,,,,,,,,q195fj3dlx9i3r0zno98nhuc,A. Donnary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062549,22,1,1,1,52,dgpni8xwxjhgekjmg0m8bb6nv,1,35.6,21.9,2022-10-03T19:00:19.913Z,2022-10-03T19:00:21Z,3817706035,213,2.1,3817706029,140,24.9,3817706027,56,Back,3817706033,212,23.5,3817706031,141,52.2,,,,,,,,,,q195fj3dlx9i3r0zno98nhuc,A. Donnary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062553,23,1,1,1,53,dgpni8xwxjhgekjmg0m8bb6nv,0,24.9,52.2,2022-10-03T19:00:21.770Z,2022-10-03T19:00:22Z,3817706051,157,,3817706059,212,46.7,3817706053,56,Center,3817706061,213,5.9,3817706055,140,66.5,3817706057,141,27.9,3817706063,1,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062559,32,49,1,1,55,97jxqfbi28yoeedjbbw5xqhyi,1,40.3,70.8,2022-10-03T19:00:23.028Z,2022-10-03T19:00:23Z,,,,,,,,,,,,,,,,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062585,33,1,1,1,55,97jxqfbi28yoeedjbbw5xqhyi,1,40.3,70.8,2022-10-03T19:00:23.595Z,2022-10-03T19:00:28Z,3817706199,56,Back,3817706207,213,6.2,3817706205,212,9.8,3817706201,140,49.6,3817706203,141,69.3,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062591,34,1,1,2,0,97jxqfbi28yoeedjbbw5xqhyi,1,49.4,67.8,2022-10-03T19:00:27.979Z,2022-10-03T19:00:29Z,3817706241,56,Back,3817706249,213,4.1,3817706243,140,37.0,3817706247,212,23.9,3817706245,141,38.4,,,,,,,,,,7nogrzsn8zm4vsomb6ontb4k5,J. Yango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062609,35,1,1,2,1,97jxqfbi28yoeedjbbw5xqhyi,1,37,38.4,2022-10-03T19:00:29.243Z,2022-10-03T19:00:32Z,3817706345,140,43.4,3817706351,213,5.0,3817706347,141,4.9,3817706349,212,23.8,3817706343,56,Back,,,,,,,,,,9k44thez31exd8pbq7i5wdbs9,M. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467062623,36,1,1,2,4,97jxqfbi28yoeedjbbw5xqhyi,1,64.5,15.9,2022-10-03T19:00:32.795Z,2022-10-03T19:00:35Z,3817706391,140,76.4,3817706393,141,25.2,3817706389,56,Center,3817706397,213,0.5,3817706395,212,14.0,,,,,,,,,,552lzdgzrbb27bech7ow3v9hx,C. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
