id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value
2465187703,215,1,1,23,36,114h4h9ekimxmk95iypp478kk,1,7.1,47.3,2022-09-30T19:23:55.992Z,2022-09-30T19:24:01Z,3807743479,1,,3807743477,213,5.4,3807743469,56,Back,3807743467,155,,3807743475,212,38.0,3807743473,141,3.5,3807743471,140,29.6,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,
2465187737,216,1,1,23,41,114h4h9ekimxmk95iypp478kk,1,25,8,2022-09-30T19:24:01.054Z,2022-09-30T19:24:03Z,3807743667,56,Back,3807743669,140,36.3,3807743671,141,2.9,3807743673,212,12.4,3807743675,213,6.0,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,
2465187747,217,1,1,23,43,114h4h9ekimxmk95iypp478kk,0,36.3,2.9,2022-09-30T19:24:03.162Z,2022-09-30T19:24:03Z,3807743711,141,4.9,3807743713,212,2.6,3807743715,213,0.6,3807743709,140,38.4,3807743707,56,Back,,,,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,
2465187807,213,61,1,23,47,2w4xxgpg4t4h5b3yl74egastz,1,58,92.6,2022-09-30T19:24:06.424Z,2022-09-30T19:24:06Z,3807743973,56,Left,,,,,,,,,,,,,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,
2465187845,214,49,1,23,49,2w4xxgpg4t4h5b3yl74egastz,1,60.8,80.6,2022-09-30T19:24:08.685Z,2022-09-30T19:24:08Z,,,,,,,,,,,,,,,,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,
2465187865,215,1,1,23,49,2w4xxgpg4t4h5b3yl74egastz,1,60.8,80.6,2022-09-30T19:24:08.717Z,2022-09-30T19:24:09Z,3807744249,212,28.0,3807744239,56,Back,3807744245,141,83.6,3807744243,140,34.2,3807744253,213,3.1,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,
2465187881,216,1,1,23,50,2w4xxgpg4t4h5b3yl74egastz,1,34.2,83.6,2022-09-30T19:24:09.645Z,2022-09-30T19:24:10Z,3807744339,1,,3807744337,213,4.9,3807744331,140,41.5,3807744333,141,33.1,3807744329,56,Back,3807744335,212,35.2,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,
2465187927,217,1,1,23,51,2w4xxgpg4t4h5b3yl74egastz,1,44.2,28.2,2022-09-30T19:24:10.733Z,2022-09-30T19:24:14Z,3807744561,213,5.6,3807744555,140,62.9,3807744553,56,Right,3807744559,212,24.6,3807744557,141,6.5,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,
2465187945,218,1,1,23,54,2w4xxgpg4t4h5b3yl74egastz,0,60.9,10.3,2022-09-30T19:24:14.046Z,2022-09-30T19:24:15Z,3807744673,141,27.7,3807744671,140,58.8,3807744675,212,12.0,3807744677,213,1.8,3807744669,56,Center,,,,,,,,,,2by52fw1zojghjkbe3cj1yjmd,D. Škorvánková,,,,,,,,,,,,,,,,,,,,,,,,,
2465187969,218,8,1,23,57,114h4h9ekimxmk95iypp478kk,1,38,85,2022-09-30T19:24:16.972Z,2022-09-30T19:24:17Z,3807744809,56,Back,,,,,,,,,,,,,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,
2465187981,219,49,1,23,58,114h4h9ekimxmk95iypp478kk,1,41.1,81.5,2022-09-30T19:24:17.485Z,2022-09-30T19:24:17Z,,,,,,,,,,,,,,,,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,
2465188063,220,13,1,24,1,114h4h9ekimxmk95iypp478kk,1,69.1,72.1,2022-09-30T19:24:20.847Z,2022-09-30T19:24:36Z,3807746663,458,,3807745295,18,,3807746667,231,50.7,3807746657,102,58.7,3807745795,20,,3807746659,103,11.1,3807746665,230,97.5,3807746661,215,,80dr0hzhre13aaavd0r4udpl,E. Palis,3807746655,83,3807745293,22,,3807745297,56,,,Center,,,,,,,,,,,,,,,
2465188091,219,5,1,24,3,2w4xxgpg4t4h5b3yl74egastz,1,-1.4,41.7,2022-09-30T19:24:22.798Z,2022-09-30T19:24:27Z,3807745459,346,,3807745457,56,Back,3807745485,233,221,,,,,,,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,
2465188087,221,5,1,24,3,114h4h9ekimxmk95iypp478kk,0,101.4,58.3,2022-09-30T19:24:22.798Z,2022-09-30T19:24:24Z,3807745493,233,219,3807745439,56,Center,3807745443,346,,,,,,,,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,
2465188439,220,1,1,24,24,2w4xxgpg4t4h5b3yl74egastz,1,5,37,2022-09-30T19:24:43.534Z,2022-09-30T19:24:46Z,3807747409,237,,3807747397,56,Back,3807747399,140,24.2,3807747421,189,,3807747395,124,,3807747405,213,0.6,3807747403,212,23.7,3807747401,141,55.4,eysw04bv1brzlph7v3w06sm39,L. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,
2465188469,221,1,1,24,27,2w4xxgpg4t4h5b3yl74egastz,1,23.5,52.5,2022-09-30T19:24:47.070Z,2022-09-30T19:24:48Z,3807747573,140,29.3,3807747571,56,Back,3807747575,141,28.5,3807747577,212,17.4,3807747579,213,5.1,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,
2465188501,222,1,1,24,28,2w4xxgpg4t4h5b3yl74egastz,1,29.4,28.9,2022-09-30T19:24:48.046Z,2022-09-30T19:24:49Z,3807747763,213,1.8,3807747761,212,15.3,3807747755,56,Back,3807747757,140,25.5,3807747759,141,50.6,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,
2465188545,223,1,1,24,30,2w4xxgpg4t4h5b3yl74egastz,1,25.5,50.6,2022-09-30T19:24:49.726Z,2022-09-30T19:24:52Z,3807747999,140,37.0,3807747997,56,Back,3807748005,213,1.1,3807748003,212,25.5,3807748001,141,83.6,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,
2465188589,224,1,1,24,33,2w4xxgpg4t4h5b3yl74egastz,1,41.1,92.9,2022-09-30T19:24:52.862Z,2022-09-30T19:24:55Z,3807748201,56,Back,3807748203,140,46.5,3807748207,212,10.0,3807748205,141,80.8,3807748209,213,5.3,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,
2465188623,225,1,1,24,36,2w4xxgpg4t4h5b3yl74egastz,1,46.2,80.8,2022-09-30T19:24:55.422Z,2022-09-30T19:24:57Z,3807748389,141,86.3,3807748387,140,30.9,3807748391,212,16.5,3807748393,213,2.9,3807748385,56,Back,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,
2465188715,226,1,1,24,38,2w4xxgpg4t4h5b3yl74egastz,1,34.8,82.1,2022-09-30T19:24:57.726Z,2022-09-30T19:25:04Z,3807748867,56,Back,3807748881,213,4.5,3807748879,212,28.7,3807748871,140,29.7,3807748875,141,40.7,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,
2465188817,227,1,1,24,44,2w4xxgpg4t4h5b3yl74egastz,0,44.6,23.6,2022-09-30T19:25:04.126Z,2022-09-30T19:25:09Z,3807749435,56,Right,3807749433,155,,3807749445,1,,3807749437,140,100.0,3807749443,213,6.2,3807749441,212,59.3,3807749439,141,19.5,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,
2465188825,222,5,1,24,50,114h4h9ekimxmk95iypp478kk,1,-1,80.8,2022-09-30T19:25:09.576Z,2022-09-30T19:32:22Z,3807749477,346,,3807749475,56,Back,3807749493,233,228,,,,,,,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,
2465188823,228,5,1,24,50,2w4xxgpg4t4h5b3yl74egastz,0,101,19.2,2022-09-30T19:25:09.576Z,2022-09-30T19:25:11Z,3807749535,233,222,3807749463,56,Right,3807749467,346,,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,
2465189251,223,1,1,25,17,114h4h9ekimxmk95iypp478kk,0,5.3,61.8,2022-09-30T19:25:37.022Z,2022-09-30T19:25:39Z,3807751747,212,36.5,3807751749,213,0.2,3807751751,1,,3807751753,74,,3807751741,56,Back,3807751743,140,39.3,3807751745,141,73.0,3807751739,124,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,
2465189271,229,44,1,25,20,2w4xxgpg4t4h5b3yl74egastz,1,58.6,31.7,2022-09-30T19:25:39.918Z,2022-09-30T19:25:41Z,3807751861,286,,3807751901,233,224,3807751859,56,Center,,,,,,,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,
2465189273,224,44,1,25,20,114h4h9ekimxmk95iypp478kk,0,41.4,68.3,2022-09-30T19:25:39.919Z,2022-09-30T19:25:41Z,3807751869,285,,3807751867,56,Back,3807751921,233,229,,,,,,,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,
2465189275,230,1,1,25,21,2w4xxgpg4t4h5b3yl74egastz,0,56.6,36.4,2022-09-30T19:25:40.510Z,2022-09-30T19:25:41Z,3807751893,141,41.9,3807751891,140,64.8,3807751887,3,,3807751895,212,9.4,3807751889,56,Center,3807751897,213,0.4,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,
2465189319,225,1,1,25,24,114h4h9ekimxmk95iypp478kk,0,30.8,67.9,2022-09-30T19:25:43.678Z,2022-09-30T19:25:45Z,3807752159,213,1.1,3807752151,56,Back,3807752153,140,32.9,3807752157,212,4.8,3807752155,141,74.1,3807752275,236,,3807752289,286,,3807752279,233,231,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,
2465189325,231,74,1,25,24,2w4xxgpg4t4h5b3yl74egastz,1,59.2,36.6,2022-09-30T19:25:43.679Z,2022-09-30T19:32:28Z,3807752295,233,225,3807752197,56,Center,3807752199,285,,,,,,,,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,
2465189359,232,49,1,25,27,2w4xxgpg4t4h5b3yl74egastz,1,67.6,36.4,2022-09-30T19:25:46.461Z,2022-09-30T19:25:46Z,,,,,,,,,,,,,,,,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,
2465189385,233,15,1,25,27,2w4xxgpg4t4h5b3yl74egastz,1,70.5,36,2022-09-30T19:25:46.699Z,2022-09-30T19:25:55Z,3807753021,147,48.7,3807752487,18,,3807753013,215,,3807753065,233,226,3807753017,458,,3807753019,146,98.6,3807753005,77,,3807753001,20,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,3807752491,56,3807753009,102,52.9,3807753011,103,3807752485,22,21.5,Center,,,,,,,,,,,,,,
2465189397,226,10,1,25,27,114h4h9ekimxmk95iypp478kk,1,3,50.9,2022-09-30T19:25:46.799Z,2022-09-30T19:25:55Z,3807752565,173,,3807752571,56,Back,3807752569,182,,3807752567,178,,3807753083,233,233,,,,,,,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,
2465189409,227,52,1,25,29,114h4h9ekimxmk95iypp478kk,1,3,50.9,2022-09-30T19:25:48.892Z,2022-09-30T19:25:49Z,,,,,,,,,,,,,,,,,,,,,,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,
2465189489,228,1,1,25,34,114h4h9ekimxmk95iypp478kk,1,10.2,49.6,2022-09-30T19:25:53.711Z,2022-09-30T19:25:55Z,3807753071,56,Back,3807753073,140,16.3,3807753075,141,82.7,3807753087,189,,3807753069,123,,3807753077,212,23.4,3807753079,213,1.3,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,
2465189535,229,1,1,25,38,114h4h9ekimxmk95iypp478kk,0,16.3,82.9,2022-09-30T19:25:57.824Z,2022-09-30T19:25:58Z,3807753299,1,,3807753297,213,6.0,3807753289,56,Center,3807753287,157,,3807753295,212,41.3,3807753293,141,67.5,3807753291,140,54.3,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,
2465189565,234,49,1,25,40,2w4xxgpg4t4h5b3yl74egastz,1,38.6,30,2022-09-30T19:25:59.935Z,2022-09-30T19:26:00Z,,,,,,,,,,,,,,,,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,
2465189595,235,1,1,25,40,2w4xxgpg4t4h5b3yl74egastz,1,38.6,30,2022-09-30T19:25:59.952Z,2022-09-30T19:26:02Z,3807753681,213,0.3,3807753679,212,19.3,3807753677,141,37.7,3807753673,56,Center,3807753675,140,56.3,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,
2465189617,236,1,1,25,42,2w4xxgpg4t4h5b3yl74egastz,1,56.3,37.7,2022-09-30T19:26:02.158Z,2022-09-30T19:26:03Z,3807753779,213,4.4,3807753777,212,6.5,3807753771,56,Center,3807753773,140,54.4,3807753775,141,28.6,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,
2465189623,237,1,1,25,44,2w4xxgpg4t4h5b3yl74egastz,0,54.4,28.6,2022-09-30T19:26:03.534Z,2022-09-30T19:26:03Z,3807753817,212,11.2,3807753815,141,36.0,3807753811,140,63.9,3807753807,56,Center,3807753819,213,0.5,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,
2465189653,230,49,1,25,45,114h4h9ekimxmk95iypp478kk,1,24.5,62.1,2022-09-30T19:26:04.831Z,2022-09-30T19:26:04Z,,,,,,,,,,,,,,,,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,
2465189673,231,1,1,25,45,114h4h9ekimxmk95iypp478kk,0,24.5,62.1,2022-09-30T19:26:04.956Z,2022-09-30T19:26:05Z,3807754103,56,Back,3807754107,141,81.5,3807754105,140,35.0,3807754111,213,0.9,3807754109,212,17.2,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,
2465189683,238,8,1,25,47,2w4xxgpg4t4h5b3yl74egastz,1,56.2,21.2,2022-09-30T19:26:06.942Z,2022-09-30T19:26:07Z,3807754133,56,Center,,,,,,,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,
2465189703,239,49,1,25,48,2w4xxgpg4t4h5b3yl74egastz,1,67.6,9.7,2022-09-30T19:26:08.126Z,2022-09-30T19:26:31Z,,,,,,,,,,,,,,,,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,
2465189803,240,1,1,25,53,2w4xxgpg4t4h5b3yl74egastz,1,87,11.7,2022-09-30T19:26:12.286Z,2022-09-30T19:26:34Z,3807754785,212,10.3,3807754787,213,1.8,3807754781,140,84.5,3807754783,141,26.4,3807754779,56,Center,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,
2465189981,241,1,1,25,55,2w4xxgpg4t4h5b3yl74egastz,1,84.5,26.4,2022-09-30T19:26:14.814Z,2022-09-30T19:28:02Z,3807764213,210,13,3807755739,140,90.9,3807755743,212,10.8,3807755741,141,14.0,3807755745,213,5.4,3807755737,56,Right,,,,,,,2by52fw1zojghjkbe3cj1yjmd,D. Škorvánková,,,,,,,,,,,,1,,,,,,,,,,,,,
2465189995,242,13,1,25,58,2w4xxgpg4t4h5b3yl74egastz,1,89.1,23.7,2022-09-30T19:26:17.438Z,2022-09-30T19:28:02Z,3807755817,56,Center,3807764233,29,,3807763235,63,,3807764245,230,98.9,3807764241,103,68.1,3807764239,102,60.3,3807763609,72,,3807764247,231,46.8,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,3807764235,55,3807764231,77,,3807763233,22,3807764243,215,,241,,,,,,,,,,,,,,
2465189939,232,5,1,26,2,114h4h9ekimxmk95iypp478kk,1,-0.8,37.1,2022-09-30T19:26:21.742Z,2022-09-30T19:26:25Z,3807755865,233,243,3807755477,56,Back,3807755479,346,,,,,,,,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,
2465190003,243,5,1,26,2,2w4xxgpg4t4h5b3yl74egastz,0,100.8,62.9,2022-09-30T19:26:21.742Z,2022-09-30T19:32:23Z,3807755907,233,232,3807755863,346,,3807755861,56,Center,,,,,,,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,
2465190481,233,1,1,26,32,114h4h9ekimxmk95iypp478kk,0,5.1,37.6,2022-09-30T19:26:52.160Z,2022-09-30T19:26:55Z,3807758449,1,,3807758447,213,6.2,3807758453,74,,3807758439,56,Back,3807758445,212,39.7,3807758437,124,,3807758443,141,30.1,3807758441,140,42.6,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,
2465190517,244,44,1,26,36,2w4xxgpg4t4h5b3yl74egastz,1,55.5,68.9,2022-09-30T19:26:55.438Z,2022-09-30T19:26:57Z,3807758641,233,234,3807758629,286,,3807758627,56,Center,,,,,,,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,
2465190519,234,44,1,26,36,114h4h9ekimxmk95iypp478kk,0,44.5,31.1,2022-09-30T19:26:55.439Z,2022-09-30T19:26:57Z,3807758633,56,Back,3807758635,285,,3807758657,233,244,,,,,,,,,,,,,,,,bc1b4tkrsx8xsdqtoj198tg16,Amanda Gutierres,,,,,,,,,,,,,,,,,,,,,,,,,
2465190559,245,1,1,26,37,2w4xxgpg4t4h5b3yl74egastz,1,53.6,67.9,2022-09-30T19:26:56.350Z,2022-09-30T19:26:58Z,3807758789,141,60.0,3807758791,212,10.1,3807758793,213,5.7,3807758787,140,61.8,3807758783,3,,3807758785,56,Center,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,
2465190569,246,49,1,26,39,2w4xxgpg4t4h5b3yl74egastz,1,62.6,63.7,2022-09-30T19:26:58.574Z,2022-09-30T19:26:58Z,,,,,,,,,,,,,,,,,,,,,,,,,2by52fw1zojghjkbe3cj1yjmd,D. Škorvánková,,,,,,,,,,,,,,,,,,,,,,,,,
2465190579,247,1,1,26,39,2w4xxgpg4t4h5b3yl74egastz,1,62.6,63.7,2022-09-30T19:26:58.591Z,2022-09-30T19:26:59Z,3807758895,213,2.3,3807758887,56,Center,3807758891,141,73.8,3807758893,212,9.1,3807758889,140,56.9,,,,,,,,,,2by52fw1zojghjkbe3cj1yjmd,D. Škorvánková,,,,,,,,,,,,,,,,,,,,,,,,,
2465190613,248,1,1,26,40,2w4xxgpg4t4h5b3yl74egastz,1,56.9,73.8,2022-09-30T19:26:59.294Z,2022-09-30T19:28:53Z,3807759019,56,Left,3807759027,141,80.6,3807759031,213,0.6,3807759029,212,7.7,3807767933,210,15,3807759023,140,62.8,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,1,,,,,,,,,,,,,
2465190625,235,45,1,26,41,114h4h9ekimxmk95iypp478kk,0,31.6,20.2,2022-09-30T19:27:00.943Z,2022-09-30T19:27:06Z,3807759111,56,Back,3807759113,285,,3807759449,233,249,,,,,,,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,
2465190677,249,3,1,26,41,2w4xxgpg4t4h5b3yl74egastz,1,68.4,79.8,2022-09-30T19:27:00.943Z,2022-09-30T19:27:05Z,3807759429,233,235,3807759353,56,Left,3807759355,286,,,,,,,,,,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,
2465190691,250,15,1,26,44,2w4xxgpg4t4h5b3yl74egastz,1,76.4,70.9,2022-09-30T19:27:04.158Z,2022-09-30T19:28:54Z,3807767969,215,,3807767967,103,21.5,3807767957,29,,3807767959,133,,3807768047,233,237,3807759407,22,,3807759411,56,Center,3807767971,146,97.7,cwudro7behcx3pta4l4na4a5m,I. Belloumou,3807759409,18,3807767119,20,,3807767961,55,3807767965,102,248,,,3807767955,79,,50.3,3807767973,147,51.4,,,,,,
2465190703,237,10,1,26,45,114h4h9ekimxmk95iypp478kk,1,3.1,46.9,2022-09-30T19:27:04.258Z,2022-09-30T19:28:32Z,3807759507,56,Back,3807759505,182,,3807759503,178,,3807759501,177,,3807767207,233,250,,,,,,,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,
2465190695,236,52,1,26,45,114h4h9ekimxmk95iypp478kk,1,3.1,46.9,2022-09-30T19:27:04.532Z,2022-09-30T19:27:06Z,,,,,,,,,,,,,,,,,,,,,,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,
2465190853,238,1,1,26,52,114h4h9ekimxmk95iypp478kk,1,6.7,47.5,2022-09-30T19:27:11.743Z,2022-09-30T19:27:21Z,3807760301,56,Back,3807760303,140,39.5,3807760305,141,6.1,3807760911,189,,3807760307,212,44.5,3807760311,1,,3807760309,213,5.6,3807760299,199,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,
2465190865,239,1,1,26,55,114h4h9ekimxmk95iypp478kk,0,39.5,6.1,2022-09-30T19:27:14.782Z,2022-09-30T19:27:19Z,3807760367,3,,3807760369,56,Right,3807760377,213,0.1,3807760375,212,23.6,3807760693,168,,3807760371,140,61.9,3807760373,141,7.9,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,
2465190899,251,49,1,26,57,2w4xxgpg4t4h5b3yl74egastz,1,32.4,95.1,2022-09-30T19:27:16.912Z,2022-09-30T19:27:17Z,,,,,,,,,,,,,,,,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,
2465190971,252,1,1,26,58,2w4xxgpg4t4h5b3yl74egastz,1,32.4,95.1,2022-09-30T19:27:17.214Z,2022-09-30T19:27:21Z,3807760889,213,3.8,3807760887,212,27.8,3807760885,141,70.3,3807760883,140,11.4,3807760881,56,Back,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,
2465191011,253,1,1,27,2,2w4xxgpg4t4h5b3yl74egastz,0,16.4,77.6,2022-09-30T19:27:21.391Z,2022-09-30T19:27:22Z,3807761067,1,,3807761059,140,56.3,3807761057,56,Center,3807761061,141,57.2,3807761063,212,44.1,3807761065,213,6.0,3807761055,157,,,,,eysw04bv1brzlph7v3w06sm39,L. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,
2465191077,240,1,1,27,5,114h4h9ekimxmk95iypp478kk,1,49.5,31.5,2022-09-30T19:27:24.423Z,2022-09-30T19:27:26Z,3807761455,213,0.3,3807761451,141,39.4,3807761453,212,18.9,3807761447,56,Center,3807761449,140,66.8,3807761445,3,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,
2465191081,241,61,1,27,7,114h4h9ekimxmk95iypp478kk,0,66.8,39.4,2022-09-30T19:27:26.622Z,2022-09-30T19:27:27Z,3807761463,56,Center,,,,,,,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,
2465191177,254,1,1,27,11,2w4xxgpg4t4h5b3yl74egastz,1,21.9,50.4,2022-09-30T19:27:30.830Z,2022-09-30T19:27:32Z,3807762001,56,Back,3807762003,140,35.1,3807762007,141,82.9,3807762009,212,26.1,3807762011,213,1.0,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,
2465191179,255,49,1,27,13,2w4xxgpg4t4h5b3yl74egastz,1,35,80.8,2022-09-30T19:27:32.863Z,2022-09-30T19:27:33Z,,,,,,,,,,,,,,,,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,
2465191245,256,1,1,27,13,2w4xxgpg4t4h5b3yl74egastz,1,35,80.8,2022-09-30T19:27:32.910Z,2022-09-30T19:27:36Z,3807762413,212,7.4,3807762411,141,71.5,3807762415,213,5.3,3807762409,140,38.6,3807762407,56,Back,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,
