id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/12/value,qualifier/14/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2460558385,5,1,1,0,8,97jxqfbi28yoeedjbbw5xqhyi,1,55.7,81.5,2022-09-16T16:30:35.475Z,2022-09-16T16:30:39Z,3783244785,213,2.7,3783244781,141,97.2,3783244779,140,33.9,3783244783,212,25.3,3783244777,56,Back,,,,,,,,,,1jlc387u7fdpnnus9nlsb179w,R. Kouassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558383,6,43,1,0,11,bdfjkux9o0vtsdig5zsbhtysq,1,0,0,2022-09-16T16:30:37.596Z,2022-09-16T16:33:12Z,3783249173,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558397,6,1,1,0,12,97jxqfbi28yoeedjbbw5xqhyi,1,32.6,96.3,2022-09-16T16:30:39.340Z,2022-09-16T16:30:42Z,3783244845,56,Back,3783244847,140,14.9,3783244849,141,69.4,3783244853,213,3.9,3783244851,212,26.1,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558409,7,1,1,0,15,97jxqfbi28yoeedjbbw5xqhyi,1,14.9,69.4,2022-09-16T16:30:42.172Z,2022-09-16T16:30:46Z,3783244913,141,46.3,3783244911,140,8.5,3783244917,213,4.3,3783244915,212,17.1,3783244909,56,Back,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558417,8,1,1,0,19,97jxqfbi28yoeedjbbw5xqhyi,1,9.7,46.4,2022-09-16T16:30:46.396Z,2022-09-16T16:30:48Z,3783244965,56,Back,3783244967,140,11.9,3783244969,141,18.2,3783244971,212,19.3,3783244973,213,4.8,,,,,,,,,,7ei82jx0voz3m7g64d9ewmggl,M. Heil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558429,9,1,1,0,21,97jxqfbi28yoeedjbbw5xqhyi,1,11.9,18.2,2022-09-16T16:30:48.157Z,2022-09-16T16:30:50Z,3783245025,56,Back,3783245027,140,0.8,3783245029,141,35.2,3783245033,213,2.4,3783245031,212,16.4,,,,,,,,,,9k44thez31exd8pbq7i5wdbs9,M. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558443,10,1,1,0,23,97jxqfbi28yoeedjbbw5xqhyi,1,0.8,35.2,2022-09-16T16:30:50.477Z,2022-09-16T16:30:56Z,3783245119,56,Back,3783245129,1,,3783245125,212,34.4,3783245127,213,1.4,3783245123,141,85.0,3783245121,140,6.3,,,,,,,7ei82jx0voz3m7g64d9ewmggl,M. Heil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558467,11,1,1,0,29,97jxqfbi28yoeedjbbw5xqhyi,1,13.2,81.1,2022-09-16T16:30:55.932Z,2022-09-16T16:31:02Z,3783245245,56,Back,3783245249,141,30.1,3783245247,140,14.8,3783245255,1,,3783245253,213,4.8,3783245251,212,34.7,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558477,12,1,1,0,35,97jxqfbi28yoeedjbbw5xqhyi,1,22.3,29.1,2022-09-16T16:31:01.972Z,2022-09-16T16:31:04Z,3783245309,140,14.0,3783245315,212,14.3,3783245313,141,45.8,3783245305,56,Back,3783245317,213,2.2,,,,,,,,,,9k44thez31exd8pbq7i5wdbs9,M. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558497,13,1,1,0,38,97jxqfbi28yoeedjbbw5xqhyi,1,17.6,44.3,2022-09-16T16:31:04.701Z,2022-09-16T16:31:22Z,3783245423,213,1.5,3783245421,212,23.5,3783245417,140,19.8,3783245415,56,Back,3783245419,141,78.7,,,,,,,,,,7ei82jx0voz3m7g64d9ewmggl,M. Heil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558503,14,1,1,0,42,97jxqfbi28yoeedjbbw5xqhyi,1,24.5,95.4,2022-09-16T16:31:09.028Z,2022-09-16T16:31:11Z,3783245477,212,14.2,3783245479,213,6.1,3783245473,140,37.7,3783245471,56,Back,3783245475,141,90.9,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558507,15,1,1,0,44,97jxqfbi28yoeedjbbw5xqhyi,1,31.4,87.5,2022-09-16T16:31:11.052Z,2022-09-16T16:31:12Z,3783245497,212,11.2,3783245495,141,76.4,3783245491,56,Back,3783245493,140,23.5,3783245499,213,3.9,,,,,,,,,,1jlc387u7fdpnnus9nlsb179w,R. Kouassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558527,16,1,1,0,46,97jxqfbi28yoeedjbbw5xqhyi,1,23.5,76.4,2022-09-16T16:31:12.644Z,2022-09-16T16:31:18Z,3783245593,141,59.6,3783245591,140,5.2,3783245595,212,22.4,3783245589,56,Back,3783245597,213,3.7,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558539,17,1,1,0,52,97jxqfbi28yoeedjbbw5xqhyi,1,5.2,59.6,2022-09-16T16:31:18.621Z,2022-09-16T16:31:21Z,3783245679,56,Back,3783245683,141,31.5,3783245681,140,15.0,3783245685,212,21.7,3783245687,213,5.2,,,,,,,,,,7ei82jx0voz3m7g64d9ewmggl,M. Heil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558553,18,1,1,0,55,97jxqfbi28yoeedjbbw5xqhyi,1,15,31.5,2022-09-16T16:31:22.388Z,2022-09-16T16:31:24Z,3783245749,140,28.0,3783245747,56,Back,3783245751,141,4.7,3783245753,212,22.8,3783245755,213,5.4,,,,,,,,,,9k44thez31exd8pbq7i5wdbs9,M. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558559,19,1,1,0,57,97jxqfbi28yoeedjbbw5xqhyi,1,28,4.7,2022-09-16T16:31:24.164Z,2022-09-16T16:31:26Z,3783245797,212,14.9,3783245795,141,25.2,3783245793,140,22.9,3783245791,56,Back,3783245799,213,1.9,,,,,,,,,,552lzdgzrbb27bech7ow3v9hx,C. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558575,20,1,1,0,59,97jxqfbi28yoeedjbbw5xqhyi,1,22.9,25.2,2022-09-16T16:31:25.908Z,2022-09-16T16:31:28Z,3783245879,155,,3783245883,140,44.4,3783245881,56,Back,3783245885,141,32.7,3783245891,213,0.2,3783245887,212,23.1,,,,,,,9k44thez31exd8pbq7i5wdbs9,M. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558587,21,1,1,1,1,97jxqfbi28yoeedjbbw5xqhyi,1,44.4,32.7,2022-09-16T16:31:28.165Z,2022-09-16T16:31:30Z,3783245935,212,9.4,3783245937,213,2.5,3783245929,56,Back,3783245931,140,37.1,3783245933,141,40.6,,,,,,,,,,coj9nvuorcm7rvvotheguc5hx,D. Grabowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558631,22,1,1,1,3,97jxqfbi28yoeedjbbw5xqhyi,1,37.1,40.6,2022-09-16T16:31:29.964Z,2022-09-16T16:31:49Z,3783246159,140,60.0,3783246505,210,15,3783246157,56,Left,3783246167,1,,3783246155,155,,3783246165,213,0.9,3783246163,212,38.0,3783246161,141,83.9,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558633,23,15,1,1,11,97jxqfbi28yoeedjbbw5xqhyi,1,76.3,61.5,2022-09-16T16:31:38.428Z,2022-09-16T16:31:50Z,3783246519,102,53.8,3783246367,82,,3783246525,146,80.6,3783246521,103,19,3783246513,55,22,3783246175,18,,3783246363,20,,3783246527,147,60.1,1jlc387u7fdpnnus9nlsb179w,R. Kouassi,,3783246379,233,7,3783246529,230,98.0,3783246531,231,50.2,3783246177,56,Center,3783246523,215,3783246511,29,3783246509,76,3783246173,22,,,,,,,,
2460558639,7,10,1,1,12,bdfjkux9o0vtsdig5zsbhtysq,1,17.2,47.2,2022-09-16T16:31:38.528Z,2022-09-16T16:33:54Z,3783246209,56,Back,3783246207,94,,3783246387,233,23,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558665,24,43,1,1,16,97jxqfbi28yoeedjbbw5xqhyi,1,0,0,2022-09-16T16:31:42.966Z,2022-09-16T16:32:00Z,3783246463,233,9,3783246335,56,Right,3783246337,347,0,3783246863,144,5,,,,,,,,,,,,,1jlc387u7fdpnnus9nlsb179w,R. Kouassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558679,8,43,1,1,19,bdfjkux9o0vtsdig5zsbhtysq,1,0,0,2022-09-16T16:31:46.301Z,2022-09-16T16:34:01Z,3783246459,167,0,3783246453,213,1.5,3783246451,212,17.5,3783250871,144,12,3783246445,56,Back,3783246447,140,3.1,3783246449,141,100.0,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558681,9,43,1,1,21,bdfjkux9o0vtsdig5zsbhtysq,1,0,0,2022-09-16T16:31:47.720Z,2022-09-16T16:32:01Z,3783246455,56,Back,3783246457,347,0,3783246905,144,5,,,,,,,,,,,,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558759,10,6,1,1,30,bdfjkux9o0vtsdig5zsbhtysq,0,0.2,91.6,2022-09-16T16:31:57.020Z,2022-09-16T16:39:56Z,3783246889,233,26,3783246857,73,,3783246855,56,Back,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558739,26,6,1,1,30,97jxqfbi28yoeedjbbw5xqhyi,1,99.8,8.4,2022-09-16T16:31:57.020Z,2022-09-16T16:32:00Z,3783246763,56,Right,3783246765,75,,3783246877,233,10,,,,,,,,,,,,,,,,1jlc387u7fdpnnus9nlsb179w,R. Kouassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558793,27,1,1,1,37,97jxqfbi28yoeedjbbw5xqhyi,1,99.5,0.5,2022-09-16T16:32:04.316Z,2022-09-16T16:32:07Z,3783247021,212,7.0,3783247023,213,2.9,3783247015,56,Right,3783247013,6,,3783247017,140,93.1,3783247019,141,3.2,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558801,28,1,1,1,40,97jxqfbi28yoeedjbbw5xqhyi,0,97.8,9.5,2022-09-16T16:32:07.317Z,2022-09-16T16:32:09Z,3783247059,213,1.7,3783247057,212,27.6,3783247055,141,50.0,3783247051,56,Center,3783247053,140,95.7,3783247047,2,,3783247049,155,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558829,11,12,1,1,43,bdfjkux9o0vtsdig5zsbhtysq,1,8,48.8,2022-09-16T16:32:09.957Z,2022-09-16T16:34:41Z,3783247199,212,4.7,3783247195,140,12.5,3783247197,141,48.5,3783247193,56,Back,3783247201,213,6.2,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558883,31,44,1,1,44,97jxqfbi28yoeedjbbw5xqhyi,1,86.9,54,2022-09-16T16:32:11.285Z,2022-09-16T17:17:18Z,3783247463,56,Center,3783247465,286,,3783247467,233,12,,,,,,,,,,,,,,,,9k44thez31exd8pbq7i5wdbs9,M. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558837,12,44,1,1,44,bdfjkux9o0vtsdig5zsbhtysq,0,13.1,46,2022-09-16T16:32:11.286Z,2022-09-16T16:34:59Z,3783247227,285,,3783247223,56,Back,3783247473,233,31,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558865,29,1,1,1,45,97jxqfbi28yoeedjbbw5xqhyi,1,92.1,47.8,2022-09-16T16:32:11.732Z,2022-09-16T17:17:12Z,3783247355,141,61.5,3783247351,56,Center,3783247689,154,,3783247353,140,91.9,3783247687,210,13,3783247349,3,,3783247357,212,9.3,3783247359,213,1.6,9k44thez31exd8pbq7i5wdbs9,M. Diakité,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558869,30,13,1,1,47,97jxqfbi28yoeedjbbw5xqhyi,1,91.9,61.5,2022-09-16T16:32:13.916Z,2022-09-16T16:32:26Z,3783247369,56,Center,3783247367,17,,3783247725,83,,3783247739,108,,3783247737,103,16.7,3783247741,328,,3783247541,20,,3783247727,29,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,3783247729,154,,3783247747,231,54.0,3783247735,102,58.0,3783247731,55,29,3783247723,25,3783247743,230,,,,,98.9,,,,,,,
2460558863,13,5,1,1,47,bdfjkux9o0vtsdig5zsbhtysq,1,-1,44.6,2022-09-16T16:32:14.484Z,2022-09-16T16:32:19Z,3783247347,346,,3783247345,56,Back,3783247503,233,32,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558885,32,5,1,1,47,97jxqfbi28yoeedjbbw5xqhyi,0,101,55.4,2022-09-16T16:32:14.484Z,2022-09-16T16:39:53Z,3783247519,233,13,3783247483,346,,3783247481,56,Center,,,,,,,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558953,14,1,1,2,3,bdfjkux9o0vtsdig5zsbhtysq,1,4.5,47.5,2022-09-16T16:32:29.981Z,2022-09-16T16:35:17Z,3783247931,56,Back,3783247947,213,0.9,3783247927,124,,3783247949,1,,3783247953,237,,3783247941,141,88.7,3783247945,212,36.1,3783247937,140,26.2,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558957,15,61,1,2,4,bdfjkux9o0vtsdig5zsbhtysq,0,26.3,88.9,2022-09-16T16:32:31.277Z,2022-09-16T16:32:31Z,3783247959,56,Back,,,,,,,,,,,,,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558963,33,49,1,2,6,97jxqfbi28yoeedjbbw5xqhyi,1,69,6.5,2022-09-16T16:32:33.029Z,2022-09-16T16:32:33Z,,,,,,,,,,,,,,,,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558969,34,1,1,2,6,97jxqfbi28yoeedjbbw5xqhyi,1,69,6.5,2022-09-16T16:32:33.206Z,2022-09-16T16:32:34Z,3783248009,213,2.8,3783248001,56,Right,3783248003,140,56.3,3783248005,141,12.8,3783248007,212,14.0,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558977,35,1,1,2,7,97jxqfbi28yoeedjbbw5xqhyi,1,56.3,12.8,2022-09-16T16:32:34.149Z,2022-09-16T16:32:36Z,3783248041,141,19.2,3783248043,212,8.7,3783248037,56,Right,3783248045,213,0.5,3783248039,140,63.5,,,,,,,,,,552lzdgzrbb27bech7ow3v9hx,C. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558981,16,45,1,2,9,bdfjkux9o0vtsdig5zsbhtysq,0,35.8,84.2,2022-09-16T16:32:36.429Z,2022-09-16T16:32:39Z,3783248117,233,36,3783248061,56,Back,3783248063,285,,,,,,,,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558983,36,3,1,2,9,97jxqfbi28yoeedjbbw5xqhyi,1,64.2,15.8,2022-09-16T16:32:36.429Z,2022-09-16T16:32:38Z,3783248095,233,16,3783248085,286,,3783248083,56,Right,,,,,,,,,,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460558985,37,61,1,2,11,97jxqfbi28yoeedjbbw5xqhyi,0,68.7,17.6,2022-09-16T16:32:37.949Z,2022-09-16T16:32:38Z,3783248091,56,Right,,,,,,,,,,,,,,,,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460559005,17,1,1,2,14,bdfjkux9o0vtsdig5zsbhtysq,1,27.2,87.1,2022-09-16T16:32:40.997Z,2022-09-16T16:32:42Z,3783248203,213,5.6,3783248201,212,15.5,3783248195,56,Back,3783248197,140,38.7,3783248199,141,72.9,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460559007,18,49,1,2,16,bdfjkux9o0vtsdig5zsbhtysq,1,39.7,71.2,2022-09-16T16:32:42.773Z,2022-09-16T16:32:43Z,,,,,,,,,,,,,,,,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460559019,19,1,1,2,16,bdfjkux9o0vtsdig5zsbhtysq,1,39.7,71.2,2022-09-16T16:32:43.229Z,2022-09-16T16:32:45Z,3783248259,141,52.7,3783248255,56,Back,3783248257,140,38.0,3783248261,212,12.7,3783248263,213,4.6,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460559069,20,1,1,2,18,bdfjkux9o0vtsdig5zsbhtysq,1,38.7,49.6,2022-09-16T16:32:45.269Z,2022-09-16T16:32:51Z,3783248529,212,28.9,3783248531,213,4.7,3783248527,141,7.1,3783248525,140,39.2,3783248523,56,Back,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460559085,21,1,1,2,24,bdfjkux9o0vtsdig5zsbhtysq,1,43.7,12,2022-09-16T16:32:51.388Z,2022-09-16T16:32:54Z,3783248607,56,Center,3783248613,212,24.8,3783248611,141,22.8,3783248615,213,0.3,3783248609,140,66.3,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460559091,22,1,1,2,27,bdfjkux9o0vtsdig5zsbhtysq,0,66.1,21.8,2022-09-16T16:32:54.372Z,2022-09-16T16:32:55Z,3783248649,212,6.2,3783248643,56,Right,3783248647,141,12.8,3783248645,140,65.2,3783248651,213,4.6,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460559135,23,43,1,2,28,bdfjkux9o0vtsdig5zsbhtysq,1,0,0,2022-09-16T16:32:54.781Z,2022-09-16T16:39:09Z,3783261051,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
