id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/15/value
2503632545,4,5,1,0,13,86c88s72zckr0kdwv0mu7kn3d,0,65,101.4,2023-02-04T12:45:23.019Z,2023-02-04T12:45:41Z,4010759287,347,,4010760091,233,8,4010759285,56,Left,,,,,,,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632413,8,5,1,0,13,drnln5nhp7dqype6j3upkoiqp,1,35,-1.4,2023-02-04T12:45:23.019Z,2023-02-04T12:45:42Z,4010758693,56,Back,4010758695,347,,4010760027,233,4,,,,,,,,,,,,,,,,c6wlz59l4w2pe0o5xj6nbks4q,S. Julini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632597,9,1,1,0,23,drnln5nhp7dqype6j3upkoiqp,1,35.3,0,2023-02-04T12:45:32.909Z,2023-02-04T12:45:36Z,4010759575,213,0.2,4010759565,107,,4010759573,212,17.4,4010759567,56,Right,4010759569,140,51.5,4010759571,141,3.7,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632631,10,1,1,0,26,drnln5nhp7dqype6j3upkoiqp,0,44.3,2.5,2023-02-04T12:45:36.030Z,2023-02-04T12:45:39Z,4010759765,140,55.1,4010759773,1,,4010759767,141,4.7,4010759763,56,Right,4010759771,213,0.1,4010759769,212,11.4,4010759761,157,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632627,5,44,1,0,28,86c88s72zckr0kdwv0mu7kn3d,1,42.6,95,2023-02-04T12:45:38.324Z,2023-02-04T12:45:39Z,4010759747,285,,4010759745,56,Back,4010759861,233,11,,,,,,,,,,,,,,,,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632637,11,44,1,0,28,drnln5nhp7dqype6j3upkoiqp,0,57.4,5,2023-02-04T12:45:38.325Z,2023-02-04T12:45:40Z,4010759797,56,Right,4010759937,233,5,4010759799,286,,,,,,,,,,,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632671,6,1,1,0,28,86c88s72zckr0kdwv0mu7kn3d,1,40.5,94.8,2023-02-04T12:45:38.420Z,2023-02-04T12:45:40Z,4010759987,140,51.4,4010759985,56,Left,4010759983,3,,4010759991,212,11.6,4010759989,141,97.8,4010759993,213,0.2,,,,,,,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632679,7,1,1,0,30,86c88s72zckr0kdwv0mu7kn3d,0,51.4,97.8,2023-02-04T12:45:39.859Z,2023-02-04T12:45:40Z,4010760045,56,Back,4010760047,140,48.4,4010760053,213,3.5,4010760051,212,3.4,4010760049,141,96.0,,,,,,,,,,cuy5d1nzj2yd36g3fydirt562,K. Bussy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632731,12,1,1,0,31,drnln5nhp7dqype6j3upkoiqp,1,49.3,6.2,2023-02-04T12:45:40.585Z,2023-02-04T12:48:17Z,4010760305,140,50.8,4010760311,213,0.1,4010760307,141,6.5,4010760303,56,Right,4010760301,3,,4010760309,212,1.6,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632781,13,1,1,0,33,drnln5nhp7dqype6j3upkoiqp,1,52.1,10.3,2023-02-04T12:45:43.206Z,2023-02-04T12:45:45Z,4010760529,212,30.9,4010760523,56,Back,4010760525,140,32.2,4010760531,213,2.3,4010760527,141,43.7,,,,,,,,,,7oqvkyby3x041hlfoxo5bkxlg,W. Pacaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632785,14,1,1,0,35,drnln5nhp7dqype6j3upkoiqp,0,32.2,43.7,2023-02-04T12:45:44.709Z,2023-02-04T12:48:14Z,4010760545,140,33.0,4010760611,236,,4010760547,141,43.9,4010760543,56,Back,4010760551,213,0.2,4010760549,212,0.9,4010760615,233,8,4010760623,286,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632773,8,74,1,0,35,86c88s72zckr0kdwv0mu7kn3d,1,66.4,59.3,2023-02-04T12:45:44.710Z,2023-02-04T12:50:43Z,4010760493,56,Center,4010760647,233,14,4010760495,285,,,,,,,,,,,,,,,,,ezhkluh7xo0zv6t8zf5oab0q2,T. Eninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632813,9,61,1,0,37,86c88s72zckr0kdwv0mu7kn3d,0,74.5,63.4,2023-02-04T12:45:47.477Z,2023-02-04T12:45:47Z,4010760679,56,Center,,,,,,,,,,,,,,,,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632839,15,43,1,0,39,drnln5nhp7dqype6j3upkoiqp,1,0,0,2023-02-04T12:45:49.134Z,2023-02-04T12:46:04Z,4010762159,144,49,,,,,,,,,,,,,,,,,,,,,,7oqvkyby3x041hlfoxo5bkxlg,W. Pacaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632851,16,1,1,0,40,drnln5nhp7dqype6j3upkoiqp,0,27.3,38.3,2023-02-04T12:45:49.558Z,2023-02-04T12:45:50Z,4010760937,141,41.8,4010760935,140,28.6,4010760941,213,1.1,4010760933,56,Back,4010760939,212,2.7,,,,,,,,,,7oqvkyby3x041hlfoxo5bkxlg,W. Pacaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632857,10,49,1,0,40,86c88s72zckr0kdwv0mu7kn3d,1,73.1,46.1,2023-02-04T12:45:50.243Z,2023-02-04T12:45:50Z,,,,,,,,,,,,,,,,,,,,,,,,,ezhkluh7xo0zv6t8zf5oab0q2,T. Eninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632913,11,1,1,0,40,86c88s72zckr0kdwv0mu7kn3d,1,73.1,46.1,2023-02-04T12:45:50.372Z,2023-02-04T12:46:35Z,4010761235,213,2.8,4010761229,140,68.8,4010761231,141,48.8,4010761233,212,4.9,4010762063,210,13,4010761227,56,Center,,,,,,,ezhkluh7xo0zv6t8zf5oab0q2,T. Eninger,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632915,12,13,1,0,43,86c88s72zckr0kdwv0mu7kn3d,1,69.5,46.9,2023-02-04T12:45:53.219Z,2023-02-04T12:46:35Z,4010762099,29,,4010762107,103,31.9,4010762105,102,40.5,4010762101,55,11,4010762109,215,,4010762097,75,,4010761253,22,,4010764395,20,,ehxz768zrgon8drwzlso5k0t0,M. Ngock,,4010761255,18,4010761257,56,Center,4010762111,391,4010762115,231,49.8,4010762113,230,97.2,,,,,,,,,,,,,,,,,,
2503632935,13,5,1,0,44,86c88s72zckr0kdwv0mu7kn3d,0,101.2,38.6,2023-02-04T12:45:54.467Z,2023-02-04T12:45:55Z,4010761351,346,,4010761433,233,17,4010761347,56,Center,,,,,,,,,,,,,,,,ehxz768zrgon8drwzlso5k0t0,M. Ngock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632945,17,5,1,0,44,drnln5nhp7dqype6j3upkoiqp,1,-1.2,61.4,2023-02-04T12:45:54.467Z,2023-02-04T12:50:46Z,4010761375,56,Back,4010761377,346,,4010761411,233,13,,,,,,,,,,,,,,,,7oqvkyby3x041hlfoxo5bkxlg,W. Pacaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633237,18,1,1,1,4,drnln5nhp7dqype6j3upkoiqp,0,5.2,52.1,2023-02-04T12:46:13.870Z,2023-02-04T12:46:16Z,4010763085,141,31.5,4010763077,124,,4010763087,212,40.7,4010763091,1,,4010763083,140,41.6,4010763093,74,,4010763081,56,Back,4010763089,213,5.9,3dfjmvoka2j9pw4s7z7vac0r9,S. Durand,,4010763079,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633249,14,8,1,1,7,86c88s72zckr0kdwv0mu7kn3d,1,60,74.1,2023-02-04T12:46:17.220Z,2023-02-04T12:46:17Z,4010763125,56,Center,,,,,,,,,,,,,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633287,15,49,1,1,8,86c88s72zckr0kdwv0mu7kn3d,1,63.3,83.8,2023-02-04T12:46:18.372Z,2023-02-04T12:46:18Z,,,,,,,,,,,,,,,,,,,,,,,,,cuy5d1nzj2yd36g3fydirt562,K. Bussy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633303,16,1,1,1,9,86c88s72zckr0kdwv0mu7kn3d,0,63.3,83.8,2023-02-04T12:46:18.563Z,2023-02-04T12:46:19Z,4010763343,56,Left,4010763349,212,9.2,4010763345,140,71.6,4010763351,213,6.0,4010763347,141,79.4,,,,,,,,,,cuy5d1nzj2yd36g3fydirt562,K. Bussy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633311,19,49,1,1,10,drnln5nhp7dqype6j3upkoiqp,1,30,23.7,2023-02-04T12:46:19.686Z,2023-02-04T12:46:19Z,,,,,,,,,,,,,,,,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633355,20,1,1,1,11,drnln5nhp7dqype6j3upkoiqp,1,31.5,20.1,2023-02-04T12:46:20.742Z,2023-02-04T12:46:22Z,4010763599,56,Back,4010763601,140,36.5,4010763607,213,5.4,4010763605,212,8.5,4010763603,141,10.3,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633403,21,1,1,1,13,drnln5nhp7dqype6j3upkoiqp,1,36.3,7.7,2023-02-04T12:46:22.597Z,2023-02-04T12:46:26Z,4010763869,141,4.9,4010763873,213,6.2,4010763867,140,54.7,4010763871,212,19.4,4010763865,56,Right,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633413,22,61,1,1,16,drnln5nhp7dqype6j3upkoiqp,0,60,4,2023-02-04T12:46:26.444Z,2023-02-04T12:46:26Z,4010763923,56,Right,,,,,,,,,,,,,,,,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633489,17,5,1,1,20,86c88s72zckr0kdwv0mu7kn3d,1,28,101.8,2023-02-04T12:46:30.340Z,2023-02-04T12:46:31Z,4010764353,347,,4010764379,233,23,4010764351,56,Back,,,,,,,,,,,,,,,,dq65c3jm6mlu3mzug9b0z3ytw,B. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633493,23,5,1,1,20,drnln5nhp7dqype6j3upkoiqp,0,72,-1.8,2023-02-04T12:46:30.340Z,2023-02-04T12:50:46Z,4010764361,347,,4010764423,233,17,4010764359,56,Right,,,,,,,,,,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633641,18,1,1,1,28,86c88s72zckr0kdwv0mu7kn3d,1,27.5,100,2023-02-04T12:46:38.403Z,2023-02-04T12:46:40Z,4010765121,140,22.3,4010765119,56,Back,4010765123,141,88.6,4010765117,107,,4010765125,212,10.4,4010765127,213,4.2,,,,,,,c7ybrnt131jx4z31cfo6bx4a,C. Barclais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633759,19,1,1,1,31,86c88s72zckr0kdwv0mu7kn3d,1,22.7,84.7,2023-02-04T12:46:40.595Z,2023-02-04T12:46:48Z,4010765727,140,19.4,4010765731,212,31.3,4010765725,56,Back,4010765733,213,4.6,4010765729,141,38.9,,,,,,,,,,dq65c3jm6mlu3mzug9b0z3ytw,B. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633793,20,1,1,1,39,86c88s72zckr0kdwv0mu7kn3d,1,34.3,40.1,2023-02-04T12:46:48.643Z,2023-02-04T12:46:52Z,4010765911,212,36.6,4010765905,56,Back,4010765913,213,1.5,4010765907,140,36.2,4010765915,1,,4010765909,141,93.9,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633863,21,1,1,1,42,86c88s72zckr0kdwv0mu7kn3d,1,36.3,87.5,2023-02-04T12:46:52.387Z,2023-02-04T12:46:57Z,4010766291,141,33.4,4010766287,56,Back,4010766293,212,37.8,4010766289,140,28.1,4010766295,213,4.5,4010766297,1,,,,,,,,c7ybrnt131jx4z31cfo6bx4a,C. Barclais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633911,22,1,1,1,48,86c88s72zckr0kdwv0mu7kn3d,0,27.9,27,2023-02-04T12:46:57.668Z,2023-02-04T12:47:00Z,4010766541,56,Right,4010766551,212,62.2,4010766543,140,85.9,4010766555,1,,4010766537,155,,4010766547,141,8.5,4010766553,213,6.1,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633921,24,49,1,1,52,drnln5nhp7dqype6j3upkoiqp,1,12.8,93.3,2023-02-04T12:47:01.597Z,2023-02-04T12:47:01Z,,,,,,,,,,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633965,25,1,1,1,52,drnln5nhp7dqype6j3upkoiqp,1,12.8,93.3,2023-02-04T12:47:02.198Z,2023-02-04T12:47:04Z,4010766823,56,Back,4010766827,141,65.8,4010766825,140,2.5,4010766831,213,4.2,4010766829,212,21.6,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633967,26,61,1,1,54,drnln5nhp7dqype6j3upkoiqp,0,2.5,65.8,2023-02-04T12:47:04.118Z,2023-02-04T12:47:04Z,4010766837,56,Back,,,,,,,,,,,,,,,,,,,,,,3dfjmvoka2j9pw4s7z7vac0r9,S. Durand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633987,23,49,1,1,56,86c88s72zckr0kdwv0mu7kn3d,1,97.8,16.8,2023-02-04T12:47:05.557Z,2023-02-04T12:47:05Z,,,,,,,,,,,,,,,,,,,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634029,24,1,1,1,56,86c88s72zckr0kdwv0mu7kn3d,1,97.8,17.6,2023-02-04T12:47:06.003Z,2023-02-04T12:47:50Z,4010767155,213,2.1,4010770197,154,,4010770193,210,15,4010767147,56,Center,4010767153,212,17.5,4010767149,140,90.1,4010767151,141,40.4,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634037,25,15,1,1,58,86c88s72zckr0kdwv0mu7kn3d,1,89.8,40.9,2023-02-04T12:47:07.780Z,2023-02-04T12:47:50Z,4010770279,233,27,4010767195,22,,4010770211,29,,4010770215,55,24,4010770227,146,92.0,4010770213,154,,4010769777,82,,4010770209,80,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,4010770235,231,4010770221,103,19,4010770219,102,4010767197,17,,4010770233,230,99.5,45.7,46.2,4010767199,56,Center,4010770231,147,42.1,4010770225,328,4010769773,20,,,,,,
2503634069,27,10,1,1,58,drnln5nhp7dqype6j3upkoiqp,1,10.4,60.5,2023-02-04T12:47:07.880Z,2023-02-04T12:47:51Z,4010767339,94,,4010769811,233,25,4010767341,56,Back,,,,,,,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634087,26,15,1,2,0,86c88s72zckr0kdwv0mu7kn3d,1,90.1,47.3,2023-02-04T12:47:09.940Z,2023-02-04T12:48:04Z,4010771071,102,49.0,4010771079,146,99.4,4010771069,78,,4010771073,103,8.9,4010771077,458,,4010767389,22,,4010771075,328,,4010771081,147,48.0,ezhkluh7xo0zv6t8zf5oab0q2,T. Eninger,,4010767391,17,4010771143,233,29,4010770525,72,4010767393,56,Center,,,,,,,,,,,,,,,,,,,,,
2503634153,29,10,1,2,0,drnln5nhp7dqype6j3upkoiqp,1,1.8,49.9,2023-02-04T12:47:10.040Z,2023-02-04T12:47:56Z,4010770583,233,26,4010767687,56,Back,4010767685,182,,4010768013,179,,4010767681,177,,,,,,,,,,,3dfjmvoka2j9pw4s7z7vac0r9,S. Durand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634149,28,52,1,2,2,drnln5nhp7dqype6j3upkoiqp,1,1.8,49.9,2023-02-04T12:47:12.064Z,2023-02-04T12:47:13Z,,,,,,,,,,,,,,,,,,,,,,,,,3dfjmvoka2j9pw4s7z7vac0r9,S. Durand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634321,30,1,1,2,16,drnln5nhp7dqype6j3upkoiqp,0,10.5,49,2023-02-04T12:47:26.442Z,2023-02-04T12:47:28Z,4010768603,199,,4010768607,140,65.8,4010768611,212,65.3,4010768605,56,Left,4010768615,1,,4010768609,141,93.0,4010768727,189,,4010768613,213,0.5,3dfjmvoka2j9pw4s7z7vac0r9,S. Durand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634331,27,61,1,2,18,86c88s72zckr0kdwv0mu7kn3d,1,45.5,5.5,2023-02-04T12:47:27.570Z,2023-02-04T12:47:27Z,4010768655,56,Back,,,,,,,,,,,,,,,,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634379,31,1,1,2,20,drnln5nhp7dqype6j3upkoiqp,0,72.6,90.2,2023-02-04T12:47:30.247Z,2023-02-04T12:47:31Z,4010768897,212,2.3,4010768925,286,,4010768895,141,93.2,4010768893,140,73.7,4010768919,236,,4010768921,233,28,4010768899,213,1.1,4010768891,56,Left,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503634381,28,74,1,2,20,86c88s72zckr0kdwv0mu7kn3d,1,36.2,3.1,2023-02-04T12:47:30.248Z,2023-02-04T12:50:44Z,4010768903,285,,4010768901,56,Back,4010768949,233,31,,,,,,,,,,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
