id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2545954623,5,1,1,0,12,czkf5t3ai00ghwbga03i5aqxw,1,27.4,0,2023-05-08T17:10:45.694Z,2023-05-08T17:10:48Z,4262872439,107,,4262872445,141,12.0,4262872447,212,9.3,4262872441,56,Back,4262872443,140,29.1,4262872449,213,1.4,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545954639,6,1,1,0,14,czkf5t3ai00ghwbga03i5aqxw,1,29.7,12.3,2023-05-08T17:10:48.022Z,2023-05-08T17:11:00Z,4262872537,213,4.3,4262872525,56,Back,4262872529,141,7.3,4262872527,140,28.4,4262872531,212,3.7,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545954653,7,1,1,0,15,czkf5t3ai00ghwbga03i5aqxw,0,28.5,6.2,2023-05-08T17:10:49.182Z,2023-05-13T09:31:02Z,4262872607,56,Right,4262872609,140,56.0,4262872615,213,0.2,4262872611,141,15.0,4262872613,212,29.5,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545954699,7,49,1,0,18,bqtquhot4yruw677rkc607lk6,1,38.4,89.6,2023-05-08T17:10:51.895Z,2023-05-08T17:15:41Z,,,,,,,,,,,,,,,,,,,,,,,,,cq3y184r3wicnhyzbfr2slv4l,R. Sjöstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545954731,8,50,1,0,18,bqtquhot4yruw677rkc607lk6,1,41,88.5,2023-05-08T17:10:52.421Z,2023-05-08T17:15:27Z,4262872875,56,Back,4262872877,286,,4262872991,233,8,,,,,,,,,,,,,,,,cq3y184r3wicnhyzbfr2slv4l,R. Sjöstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545954721,8,7,1,0,18,czkf5t3ai00ghwbga03i5aqxw,0,59,11.5,2023-05-08T17:10:52.422Z,2023-05-13T09:31:10Z,4262872829,285,,4262872827,56,Right,4262872973,233,8,4272054095,385,,,,,,,,,,,,,,f3gxyvlnuwl9wglyroa6q2mll,J. Asoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545954779,9,5,1,0,19,bqtquhot4yruw677rkc607lk6,1,43.7,101.4,2023-05-08T17:10:53.391Z,2023-05-08T17:12:39Z,4262873123,56,Back,4262873125,347,,4262873769,233,9,,,,,,,,,,,,,,,,ah01wimesmr2z3ngqdeme6k15,A. Lindahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545954761,9,5,1,0,19,czkf5t3ai00ghwbga03i5aqxw,0,56.3,-1.4,2023-05-08T17:10:53.391Z,2023-05-08T17:11:04Z,4262873799,233,9,4262873025,56,Right,4262873027,347,,,,,,,,,,,,,,,,,f3gxyvlnuwl9wglyroa6q2mll,J. Asoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545954837,10,1,1,0,21,bqtquhot4yruw677rkc607lk6,1,44,100,2023-05-08T17:10:55.529Z,2023-05-08T17:10:59Z,4262873399,213,3.8,4262873391,56,Back,4262873389,107,,4262873393,140,32.6,4262873397,212,15.5,4262873395,141,87.2,,,,,,,7e6fwgkn6qykqzldw1i1e4bf9,D. Ólafsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545954871,11,1,1,0,25,bqtquhot4yruw677rkc607lk6,1,32.3,84.8,2023-05-08T17:10:59.143Z,2023-05-08T17:11:02Z,4262873573,56,Back,4262873579,212,21.3,4262873575,140,27.3,4262873581,213,4.5,4262873577,141,54.5,,,,,,,,,,cq3y184r3wicnhyzbfr2slv4l,R. Sjöstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545954897,12,1,1,0,28,bqtquhot4yruw677rkc607lk6,1,27,54.3,2023-05-08T17:11:01.879Z,2023-05-08T17:11:04Z,4262873739,141,47.2,4262873743,213,5.8,4262873741,212,9.7,4262873737,140,35.0,4262873733,56,Back,,,,,,,,,,4r8xqhcqxugg2wk1g2n4x1at,L. Sætra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545954929,13,1,1,0,30,bqtquhot4yruw677rkc607lk6,1,35,47.2,2023-05-08T17:11:03.800Z,2023-05-08T17:11:06Z,4262873931,212,13.8,4262873927,140,26.5,4262873929,141,62.6,4262873925,56,Back,4262873933,213,2.3,,,,,,,,,,a0dcnofzjvroty4idvyxfaggl,Romário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545954949,14,1,1,0,32,bqtquhot4yruw677rkc607lk6,1,27.1,66.1,2023-05-08T17:11:06.071Z,2023-05-08T17:11:08Z,4262874043,141,94.2,4262874041,140,38.6,4262874047,213,1.0,4262874045,212,22.6,4262874039,56,Back,,,,,,,,,,cq3y184r3wicnhyzbfr2slv4l,R. Sjöstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545954967,15,1,1,0,34,bqtquhot4yruw677rkc607lk6,0,41.5,92.4,2023-05-08T17:11:08.320Z,2023-05-08T17:11:09Z,4262874143,140,55.6,4262874141,56,Center,4262874145,141,77.8,4262874149,213,5.7,4262874147,212,17.8,,,,,,,,,,7e6fwgkn6qykqzldw1i1e4bf9,D. Ólafsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545954973,10,8,1,0,36,czkf5t3ai00ghwbga03i5aqxw,1,42.4,25.5,2023-05-08T17:11:09.862Z,2023-05-13T09:31:25Z,4272054293,384,,4262874165,56,Back,,,,,,,,,,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545954985,11,49,1,0,37,czkf5t3ai00ghwbga03i5aqxw,1,38.4,28.2,2023-05-08T17:11:11.046Z,2023-05-08T17:11:11Z,,,,,,,,,,,,,,,,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545954997,12,1,1,0,37,czkf5t3ai00ghwbga03i5aqxw,1,38.4,28.2,2023-05-08T17:11:11.183Z,2023-05-08T17:11:12Z,4262874321,212,7.6,4262874315,56,Back,4262874319,141,20.4,4262874317,140,33.2,4262874323,213,3.9,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955013,13,1,1,0,38,czkf5t3ai00ghwbga03i5aqxw,0,31.8,16.4,2023-05-08T17:11:11.990Z,2023-05-08T17:11:13Z,4262874405,212,21.7,4262874407,213,5.7,4262874399,56,Back,4262874403,141,0.0,4262874401,140,49.0,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955015,14,5,1,0,39,czkf5t3ai00ghwbga03i5aqxw,0,51.2,-1.6,2023-05-08T17:11:13.600Z,2023-05-08T17:11:17Z,4262874413,56,Right,4262874661,233,16,4262874415,347,,,,,,,,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955047,16,5,1,0,39,bqtquhot4yruw677rkc607lk6,1,48.8,101.6,2023-05-08T17:11:13.600Z,2023-05-08T17:12:39Z,4262874651,233,14,4262874591,56,Back,4262874593,347,,,,,,,,,,,,,,,,,7e6fwgkn6qykqzldw1i1e4bf9,D. Ólafsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955077,17,1,1,0,42,bqtquhot4yruw677rkc607lk6,1,46.7,100,2023-05-08T17:11:16.256Z,2023-05-08T17:11:19Z,4262874801,141,92.1,4262874797,56,Back,4262874805,212,15.7,4262874795,107,,4262874799,140,33.2,4262874809,213,3.6,,,,,,,7e6fwgkn6qykqzldw1i1e4bf9,D. Ólafsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955103,18,1,1,0,46,bqtquhot4yruw677rkc607lk6,1,33.7,83.2,2023-05-08T17:11:19.784Z,2023-05-08T17:11:23Z,4262874947,213,4.3,4262874945,212,18.8,4262874939,56,Back,4262874943,141,57.5,4262874941,140,27.2,,,,,,,,,,cq3y184r3wicnhyzbfr2slv4l,R. Sjöstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955187,19,1,1,0,49,bqtquhot4yruw677rkc607lk6,1,27.3,55.7,2023-05-08T17:11:23.168Z,2023-05-08T17:11:28Z,4262875397,212,11.8,4262875395,141,39.4,4262875399,213,5.1,4262875391,56,Back,4262875393,140,31.1,,,,,,,,,,4r8xqhcqxugg2wk1g2n4x1at,L. Sætra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955213,20,1,1,0,55,bqtquhot4yruw677rkc607lk6,1,32.1,35.8,2023-05-08T17:11:28.641Z,2023-05-08T17:11:30Z,4262875535,56,Back,4262875537,140,28.3,4262875541,212,10.0,4262875543,213,2.0,4262875539,141,49.3,,,,,,,,,,a0dcnofzjvroty4idvyxfaggl,Romário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955261,21,1,1,0,56,bqtquhot4yruw677rkc607lk6,1,28,49.7,2023-05-08T17:11:30.281Z,2023-05-08T17:11:33Z,4262875773,56,Back,4262875779,141,83.5,4262875777,140,25.6,4262875781,212,23.1,4262875783,213,1.7,,,,,,,,,,4r8xqhcqxugg2wk1g2n4x1at,L. Sætra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955309,22,1,1,1,0,bqtquhot4yruw677rkc607lk6,1,25.5,84.4,2023-05-08T17:11:33.713Z,2023-05-08T17:11:36Z,4262876045,56,Left,4262876049,141,87.5,4262876053,213,0.1,4262876047,140,62.2,4262876051,212,38.6,4262876055,1,,,,,,,,7e6fwgkn6qykqzldw1i1e4bf9,D. Ólafsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955317,23,3,1,1,2,bqtquhot4yruw677rkc607lk6,0,63,83.1,2023-05-08T17:11:36.141Z,2023-05-13T09:31:45Z,4272054869,465,,4262876085,56,Left,4262876219,233,15,4262876087,286,,,,,,,,,,,,,,3aoh34sqan7y34c2qa1d6xkyy,N. Shamoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955323,15,7,1,1,2,czkf5t3ai00ghwbga03i5aqxw,0,37,16.9,2023-05-08T17:11:36.142Z,2023-05-13T09:31:47Z,4262876111,56,Back,4262876113,285,,4272054957,385,,4262876191,233,23,,,,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955325,24,61,1,1,3,bqtquhot4yruw677rkc607lk6,1,63.7,87.5,2023-05-08T17:11:37.291Z,2023-05-08T17:11:37Z,4262876145,56,Left,,,,,,,,,,,,,,,,,,,,,,3aoh34sqan7y34c2qa1d6xkyy,N. Shamoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955327,16,49,1,1,3,czkf5t3ai00ghwbga03i5aqxw,1,37.8,21.3,2023-05-08T17:11:37.319Z,2023-05-08T17:11:37Z,,,,,,,,,,,,,,,,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955343,17,1,1,1,4,czkf5t3ai00ghwbga03i5aqxw,1,36.7,13.5,2023-05-08T17:11:38.054Z,2023-05-08T17:11:39Z,4262876273,212,4.4,4262876267,56,Back,4262876269,140,40.8,4262876271,141,14.9,4262876277,213,0.2,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955363,18,1,1,1,5,czkf5t3ai00ghwbga03i5aqxw,1,40,15.9,2023-05-08T17:11:38.942Z,2023-05-08T17:11:40Z,4262876371,140,37.1,4262876369,56,Back,4262876373,141,20.3,4262876377,213,2.4,4262876375,212,4.3,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955393,19,1,1,1,6,czkf5t3ai00ghwbga03i5aqxw,1,36.8,23.9,2023-05-08T17:11:40.101Z,2023-05-08T17:11:43Z,4262876541,213,2.8,4262876539,212,31.2,4262876533,56,Back,4262876537,141,40.7,4262876535,140,9.2,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955439,20,1,1,1,12,czkf5t3ai00ghwbga03i5aqxw,1,10.2,36.1,2023-05-08T17:11:45.958Z,2023-05-08T17:11:48Z,4262876807,140,42.2,4262876805,56,Back,4262876809,141,41.9,4262876815,1,,4262876811,212,33.8,4262876803,155,,4262876813,213,0.1,,,,8adttli9ehdhi2216vpipzkr9,T. Vaiho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955457,21,1,1,1,14,czkf5t3ai00ghwbga03i5aqxw,0,41.6,41.5,2023-05-08T17:11:47.975Z,2023-05-13T09:32:08Z,4262876887,56,Center,4272055127,140,56.1,4272055131,212,15.2,4272055129,141,41.7,4272055125,3,,4272055133,213,0.0,,,,,,,f3gxyvlnuwl9wglyroa6q2mll,J. Asoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955467,25,49,1,1,15,bqtquhot4yruw677rkc607lk6,1,42.9,53.7,2023-05-08T17:11:49.137Z,2023-05-08T17:11:49Z,,,,,,,,,,,,,,,,,,,,,,,,,4r8xqhcqxugg2wk1g2n4x1at,L. Sætra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955495,26,1,1,1,16,bqtquhot4yruw677rkc607lk6,1,43,53.6,2023-05-08T17:11:49.825Z,2023-05-08T17:11:51Z,4262877075,213,5.8,4262877073,212,12.3,4262877067,56,Center,4262877069,140,53.2,4262877071,141,44.8,,,,,,,,,,4r8xqhcqxugg2wk1g2n4x1at,L. Sætra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955527,27,1,1,1,17,bqtquhot4yruw677rkc607lk6,1,53.2,44.8,2023-05-08T17:11:51.329Z,2023-05-08T17:11:54Z,4262877271,140,40.6,4262877273,141,64.9,4262877269,56,Back,4262877275,212,19.0,4262877277,213,2.3,,,,,,,,,,a0dcnofzjvroty4idvyxfaggl,Romário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955545,28,1,1,1,20,bqtquhot4yruw677rkc607lk6,1,41.6,66.4,2023-05-08T17:11:54.410Z,2023-05-08T17:11:56Z,4262877383,56,Back,4262877387,141,48.8,4262877391,213,4.2,4262877389,212,13.9,4262877385,140,34.9,,,,,,,,,,cq3y184r3wicnhyzbfr2slv4l,R. Sjöstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955593,29,1,1,1,22,bqtquhot4yruw677rkc607lk6,1,34.9,48.7,2023-05-08T17:11:56.201Z,2023-05-08T17:12:01Z,4262877677,213,5.9,4262877675,212,12.4,4262877671,140,45.7,4262877669,56,Back,4262877673,141,41.2,,,,,,,,,,4r8xqhcqxugg2wk1g2n4x1at,L. Sætra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955625,30,1,1,1,27,bqtquhot4yruw677rkc607lk6,1,41.9,50.3,2023-05-08T17:12:01.026Z,2023-05-08T17:12:03Z,4262877841,213,1.9,4262877839,212,14.4,4262877833,56,Back,4262877837,141,70.6,4262877835,140,38.1,,,,,,,,,,a0dcnofzjvroty4idvyxfaggl,Romário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955651,31,1,1,1,29,bqtquhot4yruw677rkc607lk6,1,38.1,71.2,2023-05-08T17:12:03.058Z,2023-05-08T17:12:05Z,4262877989,213,1.0,4262877985,212,21.4,4262877977,140,49.1,4262877981,141,97.7,4262877975,56,Back,,,,,,,,,,7e6fwgkn6qykqzldw1i1e4bf9,D. Ólafsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955679,32,1,1,1,31,bqtquhot4yruw677rkc607lk6,1,47.1,97.1,2023-05-08T17:12:05.250Z,2023-05-08T17:12:07Z,4262878115,213,4.6,4262878109,140,46.4,4262878107,56,Back,4262878113,212,9.4,4262878111,141,83.3,,,,,,,,,,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955699,33,1,1,1,33,bqtquhot4yruw677rkc607lk6,1,46.4,83.3,2023-05-08T17:12:06.890Z,2023-05-08T17:12:08Z,4262878233,141,94.5,4262878231,140,45.1,4262878229,56,Back,4262878237,213,1.7,4262878235,212,7.7,,,,,,,,,,a0dcnofzjvroty4idvyxfaggl,Romário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955715,34,1,1,1,34,bqtquhot4yruw677rkc607lk6,1,45.1,94.5,2023-05-08T17:12:08.018Z,2023-05-08T17:12:09Z,4262878337,212,13.7,4262878335,141,88.0,4262878331,56,Back,4262878333,140,32.7,4262878339,213,3.5,,,,,,,,,,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955743,35,1,1,1,35,bqtquhot4yruw677rkc607lk6,1,32.7,88,2023-05-08T17:12:09.458Z,2023-05-08T17:12:12Z,4262878469,56,Back,4262878473,141,71.5,4262878471,140,28.1,4262878477,213,4.3,4262878475,212,12.2,,,,,,,,,,7e6fwgkn6qykqzldw1i1e4bf9,D. Ólafsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955757,36,1,1,1,38,bqtquhot4yruw677rkc607lk6,1,28.6,66.4,2023-05-08T17:12:12.186Z,2023-05-08T17:12:14Z,4262878557,140,29.7,4262878553,56,Back,4262878561,141,35.1,4262878567,213,4.8,4262878565,212,21.3,,,,,,,,,,cq3y184r3wicnhyzbfr2slv4l,R. Sjöstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545955797,37,1,1,1,40,bqtquhot4yruw677rkc607lk6,1,29.7,35.1,2023-05-08T17:12:14.211Z,2023-05-08T17:12:17Z,4262878809,213,0.2,4262878805,141,39.5,4262878807,212,19.3,4262878803,140,47.9,4262878801,56,Back,,,,,,,,,,4r8xqhcqxugg2wk1g2n4x1at,L. Sætra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
