id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/17/value,qualifier/16/value
2526435239,5,1,1,0,31,93ohqui2qgqm8408viwmm1ken,1,17.9,65.1,2023-04-01T13:04:16.406Z,2023-04-01T13:12:56Z,4152058089,189,,4152018291,141,41.9,4152018287,56,Back,4152018283,5,,4152018295,213,5.0,4152018293,212,16.7,4152018285,152,,4152018289,140,23.1,carpl05zgalgbsd6gnk3akc89,Busanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526435259,6,1,1,0,32,93ohqui2qgqm8408viwmm1ken,1,23.1,41.9,2023-04-01T13:04:17.126Z,2023-04-01T13:13:06Z,4152018409,213,1.4,4152018407,212,28.8,4152018401,56,Back,4152018403,140,28.8,4152018405,141,83.3,,,,,,,,,,4h6t59bj1n3ci5ti1g7tsimz9,A. Tinnerholm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526435325,7,1,1,0,34,93ohqui2qgqm8408viwmm1ken,1,30.4,80.6,2023-04-01T13:04:19.630Z,2023-04-01T13:04:24Z,4152018715,140,38.4,4152018721,213,5.4,4152018719,212,12.5,4152018717,141,66.9,4152018713,56,Back,,,,,,,,,,carpl05zgalgbsd6gnk3akc89,Busanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526435333,8,1,1,0,39,93ohqui2qgqm8408viwmm1ken,1,37.1,63.7,2023-04-01T13:04:24.085Z,2023-04-01T13:13:18Z,4152018765,213,3.2,4152018761,141,61.4,4152018757,56,Back,4152018759,140,22.3,4152018763,212,15.6,,,,,,,,,,elwm97xvha0y0t8yqx5sur9ck,H. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526435349,9,1,1,0,41,93ohqui2qgqm8408viwmm1ken,1,22.3,61.4,2023-04-01T13:04:26.190Z,2023-04-01T13:13:28Z,4152018929,213,5.0,4152018877,212,13.7,4152018829,56,Back,4152018831,140,25.5,4152018833,141,41.8,,,,,,,,,,7ujr3n286xjhtwsrckvkbldxx,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526435387,10,1,1,0,41,93ohqui2qgqm8408viwmm1ken,1,25.2,38.4,2023-04-01T13:04:26.870Z,2023-04-01T13:14:00Z,4152019141,212,14.5,4152019137,140,21.5,4152019143,213,1.8,4152019135,56,Back,4152019139,141,59.0,,,,,,,,,,4h6t59bj1n3ci5ti1g7tsimz9,A. Tinnerholm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526435405,11,1,1,0,45,93ohqui2qgqm8408viwmm1ken,1,25.9,78.3,2023-04-01T13:04:30.893Z,2023-04-01T13:14:20Z,4152019243,213,0.9,4152019231,212,15.3,4152019219,141,95.4,4152019199,56,Back,4152019205,140,35.3,,,,,,,,,,7ujr3n286xjhtwsrckvkbldxx,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526437645,47,1,1,0,46,93ohqui2qgqm8408viwmm1ken,1,25.4,92.7,2023-04-01T13:04:31.287Z,2023-04-01T13:14:46Z,4152065185,140,41.0,4152065189,212,16.5,4152065191,213,0.1,4152065187,141,96.0,4152065183,56,Back,,,,,,,,,,carpl05zgalgbsd6gnk3akc89,Busanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526435445,12,1,1,0,47,93ohqui2qgqm8408viwmm1ken,1,39,97.3,2023-04-01T13:04:32.758Z,2023-04-01T13:14:49Z,4152019475,140,36.3,4152019479,212,7.3,4152019481,213,4.3,4152019473,56,Back,4152019477,141,87.4,,,,,,,,,,144jdrezcfwd4uh3sk7zhtizu,S. Nanasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526437633,45,1,1,0,48,93ohqui2qgqm8408viwmm1ken,1,39.9,83.9,2023-04-01T13:04:33.967Z,2023-04-01T13:15:11Z,4152068147,213,2.7,4152068141,141,94.2,4152068143,212,16.7,4152068137,56,Back,4152068139,140,25.5,,,,,,,,,,elwm97xvha0y0t8yqx5sur9ck,H. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526435509,13,1,1,0,50,93ohqui2qgqm8408viwmm1ken,1,26.5,88.1,2023-04-01T13:04:35.686Z,2023-04-01T13:13:49Z,4152019897,213,4.7,4152019893,141,48.4,4152019891,140,26.5,4152019889,56,Back,4152019895,212,27.0,,,,,,,,,,carpl05zgalgbsd6gnk3akc89,Busanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526435535,14,1,1,0,54,93ohqui2qgqm8408viwmm1ken,1,24.7,42.5,2023-04-01T13:04:39.766Z,2023-04-01T13:04:42Z,4152020035,141,8.0,4152020037,212,25.4,4152020033,140,33.9,4152020031,56,Back,4152020039,213,5.1,,,,,,,,,,4h6t59bj1n3ci5ti1g7tsimz9,A. Tinnerholm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526435587,15,1,1,0,56,93ohqui2qgqm8408viwmm1ken,1,33.5,7.9,2023-04-01T13:04:41.918Z,2023-04-01T13:15:30Z,4152020317,212,11.4,4152020313,140,44.1,4152020319,213,0.2,4152020311,56,Back,4152020315,141,11.3,,,,,,,,,,2e1l4p2kxtk1hd4yeuetyua51,S. Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526435593,16,4,1,1,0,93ohqui2qgqm8408viwmm1ken,1,44.6,15.9,2023-04-01T13:04:45.566Z,2023-04-01T13:15:49Z,4152071961,294,,4152020353,13,,4152020361,286,,4152020357,152,,4152020465,233,7,4152020355,56,Back,,,,,,,dvi2tleym136aqpvwfi4lustm,T. Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526435609,7,4,1,1,0,bqtquhot4yruw677rkc607lk6,0,55.4,84.1,2023-04-01T13:04:45.567Z,2023-04-01T13:04:48Z,4152020445,152,,4152020441,294,,4152020439,13,,4152020471,233,16,4152020447,285,,4152020443,56,Left,,,,,,,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526435725,17,1,1,1,10,93ohqui2qgqm8408viwmm1ken,1,51.1,8.1,2023-04-01T13:04:55.398Z,2023-04-01T13:16:16Z,4152021123,212,11.5,4152021117,56,Back,4152021113,5,,4152021121,141,21.3,4152021119,140,44.3,4152021115,152,,4152021125,213,2.2,,,,dvi2tleym136aqpvwfi4lustm,T. Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526437661,49,1,1,1,11,93ohqui2qgqm8408viwmm1ken,1,57.8,13,2023-04-01T13:04:56.591Z,2023-04-01T13:16:38Z,4152076227,141,26.0,4152076223,56,Center,4152076231,213,2.1,4152076229,212,10.6,4152076225,140,52.3,,,,,,,,,,62w849kqrnjm00xr12suencgl,A. Christiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526435817,18,4,1,1,14,93ohqui2qgqm8408viwmm1ken,1,53.8,20.6,2023-04-01T13:04:59.331Z,2023-04-01T13:05:03Z,4152021657,56,Right,4152021663,286,,4152021661,265,,4152021659,152,,4152021683,233,8,4152021655,13,,,,,,,,4h6t59bj1n3ci5ti1g7tsimz9,A. Tinnerholm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526435797,8,4,1,1,14,bqtquhot4yruw677rkc607lk6,0,46.2,79.4,2023-04-01T13:04:59.332Z,2023-04-01T13:17:22Z,4152021537,56,Back,4152021541,285,,4152079951,265,,4152021531,13,,4152021539,152,,4152021691,233,18,,,,,,,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526436189,19,1,1,1,47,93ohqui2qgqm8408viwmm1ken,1,54.4,33.6,2023-04-01T13:05:32.662Z,2023-04-01T13:17:56Z,4152023817,141,58.2,4152023813,56,Center,4152023815,140,59.9,4152023819,212,17.7,4152023821,213,1.2,4152023809,5,,4152023811,152,,,,,2e1l4p2kxtk1hd4yeuetyua51,S. Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526436205,20,1,1,1,49,93ohqui2qgqm8408viwmm1ken,1,60.1,58.1,2023-04-01T13:05:34.414Z,2023-04-01T13:05:35Z,4152023943,212,19.1,4152023939,140,45.7,4152023941,141,75.3,4152023937,56,Back,4152023945,213,2.5,,,,,,,,,,elwm97xvha0y0t8yqx5sur9ck,H. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526436217,21,1,1,1,50,93ohqui2qgqm8408viwmm1ken,1,53.7,78.3,2023-04-01T13:05:35.406Z,2023-04-01T13:18:17Z,4152024029,141,94.8,4152024021,56,Left,4152024023,140,69.8,4152024035,213,0.6,4152024033,212,20.3,,,,,,,,,,carpl05zgalgbsd6gnk3akc89,Busanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526436233,22,1,1,1,51,93ohqui2qgqm8408viwmm1ken,1,57.2,91.8,2023-04-01T13:05:36.302Z,2023-04-01T13:05:37Z,4152024121,213,3.5,4152024119,212,17.4,4152024115,140,41.9,4152024117,141,82.1,4152024113,56,Back,,,,,,,,,,144jdrezcfwd4uh3sk7zhtizu,S. Nanasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526436247,23,1,1,1,52,93ohqui2qgqm8408viwmm1ken,1,41.9,82.1,2023-04-01T13:05:37.710Z,2023-04-01T13:05:39Z,4152024197,140,52.2,4152024199,141,54.2,4152024203,213,5.2,4152024201,212,21.8,4152024195,56,Center,,,,,,,,,,carpl05zgalgbsd6gnk3akc89,Busanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526436263,24,1,1,1,53,93ohqui2qgqm8408viwmm1ken,0,52.7,60,2023-04-01T13:05:39.029Z,2023-04-01T13:18:27Z,4152024311,140,66.2,4152024317,213,1.0,4152024313,141,89.7,4152024309,56,Left,4152024315,212,24.7,,,,,,,,,,2e1l4p2kxtk1hd4yeuetyua51,S. Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526436293,9,4,1,1,57,bqtquhot4yruw677rkc607lk6,1,37,9.7,2023-04-01T13:05:42.978Z,2023-04-01T13:19:03Z,4152024459,56,Back,4152024465,286,,4152087383,294,,4152024765,233,25,4152024457,13,,4152024461,152,,,,,,,,ah01wimesmr2z3ngqdeme6k15,A. Lindahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526436345,25,4,1,1,57,93ohqui2qgqm8408viwmm1ken,0,63,90.3,2023-04-01T13:05:42.979Z,2023-04-01T13:19:00Z,4152024723,13,,4152024727,152,,4152087175,294,,4152024725,56,Left,4152024731,285,,4152024785,233,9,,,,,,,144jdrezcfwd4uh3sk7zhtizu,S. Nanasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526436617,10,1,1,2,19,bqtquhot4yruw677rkc607lk6,0,39.4,14,2023-04-01T13:06:04.235Z,2023-04-01T13:19:09Z,4152026173,5,,4152026177,152,,4152026187,213,6.2,4152026183,141,10.9,4152026189,1,,4152026179,56,Right,4152026181,140,87.8,4152026175,157,,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,4152026185,212,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526436619,11,44,1,2,22,bqtquhot4yruw677rkc607lk6,1,87.1,11.2,2023-04-01T13:06:07.856Z,2023-04-01T13:24:33Z,4152026201,56,Right,4152026203,286,,4152026421,233,26,,,,,,,,,,,,,,,,b6uj13lah92mxcmbs45ujr9p1,S. Skrabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526436653,26,44,1,2,22,93ohqui2qgqm8408viwmm1ken,0,12.9,88.8,2023-04-01T13:06:07.857Z,2023-04-01T13:21:02Z,4152026377,285,,4152026409,233,11,4152026375,56,Back,,,,,,,,,,,,,,,,carpl05zgalgbsd6gnk3akc89,Busanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526449121,134,1,1,2,23,bqtquhot4yruw677rkc607lk6,1,79.2,8.3,2023-04-01T13:06:08.197Z,2023-04-01T13:20:59Z,4152095831,141,10.8,4152095827,56,Right,4152095835,213,0.1,4152095825,168,,4152095833,212,15.1,4152095829,140,93.5,,,,,,,b6uj13lah92mxcmbs45ujr9p1,S. Skrabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526436659,27,43,1,2,24,93ohqui2qgqm8408viwmm1ken,1,0,0,2023-04-01T13:06:09.881Z,2023-04-01T13:20:18Z,4152026399,344,0,4152093495,144,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526436687,12,1,1,2,25,bqtquhot4yruw677rkc607lk6,0,97.7,11.7,2023-04-01T13:06:10.481Z,2023-04-01T13:21:16Z,4152026577,140,91.4,4152026581,212,8.2,4152026583,213,2.5,4152026579,141,18.8,4152026575,56,Right,,,,,,,,,,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526436711,28,43,1,2,29,93ohqui2qgqm8408viwmm1ken,1,0,0,2023-04-01T13:06:14.582Z,2023-04-01T13:20:20Z,4152026711,344,0,4152093641,144,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526436767,29,49,1,2,33,93ohqui2qgqm8408viwmm1ken,1,13.1,87.4,2023-04-01T13:06:18.638Z,2023-04-01T13:21:28Z,,,,,,,,,,,,,,,,,,,,,,,,,2e1l4p2kxtk1hd4yeuetyua51,S. Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526436771,30,1,1,2,34,93ohqui2qgqm8408viwmm1ken,1,13.2,84.3,2023-04-01T13:06:19.919Z,2023-04-01T13:21:46Z,4152099461,213,0.5,4152099453,56,Back,4152099457,141,94.0,4152099455,140,25.9,4152099459,212,14.9,,,,,,,,,,2e1l4p2kxtk1hd4yeuetyua51,S. Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526436789,31,1,1,2,35,93ohqui2qgqm8408viwmm1ken,1,28.8,96.6,2023-04-01T13:06:20.303Z,2023-04-01T13:23:11Z,4152027129,141,94.4,4152027107,140,46.7,4152027131,212,18.9,4152027133,213,6.2,4152027105,56,Back,,,,,,,,,,144jdrezcfwd4uh3sk7zhtizu,S. Nanasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526451295,222,1,1,2,36,93ohqui2qgqm8408viwmm1ken,1,45.9,97.9,2023-04-01T13:06:21.800Z,2023-04-01T13:23:42Z,4152107433,212,8.2,4152107429,140,40.9,4152107431,141,88.6,4152107427,56,Back,4152107435,213,4.0,,,,,,,,,,a19tsu5agpdwugg5fsijzzxsl,S. Vecchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526451303,223,3,1,2,37,93ohqui2qgqm8408viwmm1ken,0,51.2,94.8,2023-04-01T13:06:22.960Z,2023-04-01T13:24:26Z,4152109897,56,Left,4152109899,286,,4152109915,233,13,,,,,,,,,,,,,,,,144jdrezcfwd4uh3sk7zhtizu,S. Nanasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526436867,13,7,1,2,37,bqtquhot4yruw677rkc607lk6,1,48.8,5.2,2023-04-01T13:06:22.961Z,2023-04-01T13:24:18Z,4152109901,233,223,4152027495,167,,4152027499,285,,4152027497,56,Back,,,,,,,,,,,,,86fokf6u54eq39xx5r5smyqui,C. Gustafsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526436877,14,5,1,2,40,bqtquhot4yruw677rkc607lk6,0,40.8,-1.5,2023-04-01T13:06:25.229Z,2023-04-01T13:29:29Z,4152027551,56,Back,4152027553,347,,4152027717,233,32,,,,,,,,,,,,,,,,86fokf6u54eq39xx5r5smyqui,C. Gustafsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526436821,32,5,1,2,40,93ohqui2qgqm8408viwmm1ken,1,59.2,101.5,2023-04-01T13:06:25.229Z,2023-04-01T13:24:10Z,4152027289,347,,4152027619,233,14,4152027287,56,Left,,,,,,,,,,,,,,,,144jdrezcfwd4uh3sk7zhtizu,S. Nanasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526437027,33,1,1,2,50,93ohqui2qgqm8408viwmm1ken,1,55.2,100,2023-04-01T13:06:35.398Z,2023-04-01T13:24:51Z,4152028329,140,43.8,4152112059,189,,4152028325,107,,4152028333,212,13.8,4152028327,56,Back,4152028335,213,3.7,4152028331,141,92.0,,,,144jdrezcfwd4uh3sk7zhtizu,S. Nanasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526437037,34,1,1,2,51,93ohqui2qgqm8408viwmm1ken,1,47.4,97.5,2023-04-01T13:06:36.294Z,2023-04-01T13:24:57Z,4152028415,141,88.8,4152028419,213,3.5,4152028411,56,Back,4152028417,212,15.7,4152028413,140,33.6,,,,,,,,,,carpl05zgalgbsd6gnk3akc89,Busanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526437067,35,1,1,2,52,93ohqui2qgqm8408viwmm1ken,1,37,68.2,2023-04-01T13:06:37.494Z,2023-04-01T13:06:39Z,4152028575,141,31.0,4152028571,56,Back,4152028577,212,25.5,4152028573,140,33.7,4152028579,213,4.6,,,,,,,,,,7ujr3n286xjhtwsrckvkbldxx,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526437093,36,1,1,2,54,93ohqui2qgqm8408viwmm1ken,1,34.7,32.5,2023-04-01T13:06:39.590Z,2023-04-01T13:25:08Z,4152028717,141,66.9,4152028713,56,Back,4152028719,212,23.5,4152028721,213,1.5,4152028715,140,37.2,,,,,,,,,,4h6t59bj1n3ci5ti1g7tsimz9,A. Tinnerholm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526437115,37,1,1,2,56,93ohqui2qgqm8408viwmm1ken,1,37.7,67.9,2023-04-01T13:06:41.630Z,2023-04-01T13:25:13Z,4152028863,212,27.7,4152028859,140,57.4,4152028857,56,Left,4152028861,141,95.0,4152028865,213,0.7,,,,,,,,,,7ujr3n286xjhtwsrckvkbldxx,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526437161,38,1,1,2,58,93ohqui2qgqm8408viwmm1ken,1,55.1,95.6,2023-04-01T13:06:43.445Z,2023-04-01T13:25:24Z,4152029065,56,Left,4152029073,213,6.2,4152029069,141,94.4,4152029071,212,23.5,4152029067,140,77.5,,,,,,,,,,144jdrezcfwd4uh3sk7zhtizu,S. Nanasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526437169,39,1,1,3,1,93ohqui2qgqm8408viwmm1ken,0,72.7,96.2,2023-04-01T13:06:46.750Z,2023-04-01T13:25:36Z,4152029127,213,5.6,4152029123,141,83.2,4152029119,56,Left,4152029121,140,84.0,4152029125,212,14.8,,,,,,,,,,62w849kqrnjm00xr12suencgl,A. Christiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
