id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2533568835,5,44,1,0,8,1939bnru25svvgv15k2c7tw2y,0,34.4,95.6,2023-04-15T13:01:48.504Z,2023-04-16T10:18:42Z,4189963063,233,6,4189962797,56,Back,4189962799,285,,,,,,,,,,,,,,,,,4s3dvpdloqr1hpl9svn8rk222,J. Ondrejka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534405353,959,1,1,0,8,ac8jow4mdkvnsv5s0och4qqm,0,64.3,6.4,2023-04-15T13:01:48.531Z,2023-04-16T10:18:53Z,4194432527,213,6.0,4194432525,212,3.3,4194432521,140,67.3,4194432517,3,,4194432519,56,Right,4194432523,141,4.9,,,,,,,1zy10ymkyg5dz4edlg8pdcxcl,G. Sandberg Magnusson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533568849,6,61,1,0,9,1939bnru25svvgv15k2c7tw2y,1,30.2,97.8,2023-04-15T13:01:49.404Z,2023-04-16T10:18:45Z,4189962877,56,Back,,,,,,,,,,,,,,,,,,,,,,4s3dvpdloqr1hpl9svn8rk222,J. Ondrejka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533568883,7,5,1,0,11,ac8jow4mdkvnsv5s0och4qqm,1,68.7,-2,2023-04-15T13:01:51.965Z,2023-04-15T13:08:03Z,4189963099,233,7,4189963067,56,Right,4189963069,347,,,,,,,,,,,,,,,,,1zy10ymkyg5dz4edlg8pdcxcl,G. Sandberg Magnusson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533568851,7,5,1,0,11,1939bnru25svvgv15k2c7tw2y,0,31.3,102,2023-04-15T13:01:51.965Z,2023-04-15T13:01:56Z,4189962889,347,,4189963113,233,7,4189962887,56,Back,,,,,,,,,,,,,,,,eyn7izezzer5izneismz7dm8l,P. Frick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533568989,8,1,1,0,22,ac8jow4mdkvnsv5s0och4qqm,1,63.4,0,2023-04-15T13:02:02.988Z,2023-04-15T13:02:05Z,4189963667,141,6.4,4189963669,212,10.7,4189963665,140,72.0,4189963663,56,Right,4189963671,213,0.6,4189963661,107,,,,,,,,d83agzjsghnwbm4mq9b3x8dbe,A. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533569021,9,1,1,0,24,ac8jow4mdkvnsv5s0och4qqm,1,72.4,9.8,2023-04-15T13:02:04.907Z,2023-04-15T13:02:06Z,4189963795,140,63.6,4189963799,212,9.8,4189963797,141,5.2,4189963801,213,3.5,4189963793,56,Right,,,,,,,,,,9vyizhfym4y8vc07xrvba7skq,O. Pettersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533569075,10,1,1,0,26,ac8jow4mdkvnsv5s0och4qqm,1,63.6,5.2,2023-04-15T13:02:06.475Z,2023-04-15T13:02:10Z,4189964071,140,52.3,4189964075,212,11.9,4189964069,56,Right,4189964077,213,3.1,4189964073,141,6.7,,,,,,,,,,d83agzjsghnwbm4mq9b3x8dbe,A. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533569083,11,1,1,0,30,ac8jow4mdkvnsv5s0och4qqm,1,52.3,6.7,2023-04-15T13:02:10.834Z,2023-04-15T13:02:12Z,4189964131,141,16.8,4189964135,213,2.6,4189964127,56,Back,4189964129,140,41.4,4189964133,212,13.3,,,,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533569097,12,1,1,0,32,ac8jow4mdkvnsv5s0och4qqm,0,37.1,20.1,2023-04-15T13:02:12.270Z,2023-04-15T13:02:13Z,4189964195,56,Right,4189964197,140,68.5,4189964199,141,2.6,4189964203,213,5.9,4189964205,1,,4189964193,155,,4189964201,212,35.1,,,,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533569123,8,1,1,0,33,1939bnru25svvgv15k2c7tw2y,0,26.1,93.8,2023-04-15T13:02:13.764Z,2023-04-15T13:02:15Z,4189964293,213,0.3,4189964283,3,,4189964291,212,16.0,4189964285,56,Back,4189964287,140,40.6,4189964289,141,100.0,,,,,,,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533569125,9,5,1,0,35,1939bnru25svvgv15k2c7tw2y,0,37.8,101.4,2023-04-15T13:02:15.307Z,2023-04-15T13:08:03Z,4189964297,347,,4189964371,233,13,4189964295,56,Back,,,,,,,,,,,,,,,,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533569117,13,5,1,0,35,ac8jow4mdkvnsv5s0och4qqm,1,62.2,-1.4,2023-04-15T13:02:15.307Z,2023-04-15T13:02:16Z,4189964271,56,Right,4189964273,347,,4189964335,233,9,,,,,,,,,,,,,,,,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533569251,14,1,1,0,40,ac8jow4mdkvnsv5s0och4qqm,1,48.9,0,2023-04-15T13:02:20.523Z,2023-04-15T13:02:24Z,4189964857,212,12.3,4189964859,213,2.4,4189964849,107,,4189964855,141,10.6,4189964853,140,40.2,4189964851,56,Back,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533569281,15,1,1,0,44,ac8jow4mdkvnsv5s0och4qqm,1,38.2,12.9,2023-04-15T13:02:24.595Z,2023-04-15T13:02:27Z,4189965001,140,41.0,4189965003,141,7.1,4189964999,56,Back,4189965005,212,4.9,4189965007,213,5.4,,,,,,,,,,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533569315,16,1,1,0,47,ac8jow4mdkvnsv5s0och4qqm,1,41.3,7.1,2023-04-15T13:02:27.259Z,2023-04-15T13:02:30Z,4189965191,155,,4189965203,1,,4189965197,141,66.6,4189965199,212,48.3,4189965195,140,66.5,4189965201,213,1.0,4189965193,56,Center,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533569329,17,1,1,0,50,ac8jow4mdkvnsv5s0och4qqm,0,66.8,66.9,2023-04-15T13:02:30.147Z,2023-04-15T13:06:13Z,4189965263,56,Center,4189965265,140,77.1,4189965269,212,20.8,4189965267,141,40.7,4189984913,155,,4189965271,213,5.3,,,,,,,e1ogqatdx34wgtmvvq28ft39x,T. Waker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533569371,10,1,1,0,52,1939bnru25svvgv15k2c7tw2y,0,22.4,57.9,2023-04-15T13:02:32.387Z,2023-04-15T13:02:38Z,4189965503,213,6.0,4189965495,56,Back,4189965499,141,45.7,4189965497,140,45.4,4189965735,1,,4189965733,157,,4189965501,212,25.5,,,,94e7xh7d38gbt8zw2u4clb4ve,G. Lagerbielke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533569443,18,1,1,0,53,ac8jow4mdkvnsv5s0och4qqm,1,54.4,50.9,2023-04-15T13:02:33.779Z,2023-04-15T13:02:38Z,4189965909,3,,4189965911,56,Back,4189965917,212,23.1,4189965919,213,1.9,4189965915,141,83.0,4189965913,140,47.2,,,,,,,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533569449,19,1,1,0,57,ac8jow4mdkvnsv5s0och4qqm,1,47.2,83,2023-04-15T13:02:38.076Z,2023-04-15T13:02:39Z,4189965981,212,17.4,4189965975,56,Back,4189965979,141,69.0,4189965983,213,3.7,4189965977,140,33.3,,,,,,,,,,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533569489,20,1,1,0,59,ac8jow4mdkvnsv5s0och4qqm,1,33.3,69,2023-04-15T13:02:39.308Z,2023-04-15T13:02:42Z,4189966175,140,28.9,4189966177,141,51.2,4189966183,213,4.3,4189966179,212,13.0,4189966173,56,Back,,,,,,,,,,btkupfjt9isuywcwqcbl1pgid,A. Calisir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533569519,21,1,1,1,1,ac8jow4mdkvnsv5s0och4qqm,1,31,41.3,2023-04-15T13:02:42.059Z,2023-04-15T13:02:44Z,4189966329,56,Back,4189966333,141,21.2,4189966339,213,4.3,4189966335,212,14.6,4189966331,140,26.0,,,,,,,,,,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533569541,22,1,1,1,4,ac8jow4mdkvnsv5s0och4qqm,1,26,21.2,2023-04-15T13:02:44.244Z,2023-04-15T13:02:46Z,4189966491,212,16.8,4189966493,213,5.6,4189966487,140,38.1,4189966489,141,5.0,4189966485,56,Back,,,,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533569577,23,1,1,1,5,ac8jow4mdkvnsv5s0och4qqm,1,38.1,5,2023-04-15T13:02:46.035Z,2023-04-15T13:02:48Z,4189966651,56,Back,4189966653,140,29.0,4189966659,213,3.2,4189966657,212,9.6,4189966655,141,4.3,,,,,,,,,,d83agzjsghnwbm4mq9b3x8dbe,A. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533569615,24,1,1,1,8,ac8jow4mdkvnsv5s0och4qqm,0,30.6,4.1,2023-04-15T13:02:48.781Z,2023-04-15T13:02:51Z,4189966855,141,0.0,4189966849,155,,4189966859,213,6.2,4189966857,212,37.6,4189966853,140,66.2,4189966851,56,Right,4189966861,1,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533569621,11,5,1,1,10,1939bnru25svvgv15k2c7tw2y,1,49.6,102,2023-04-15T13:02:51.045Z,2023-04-15T13:03:05Z,4189966891,347,,4189966921,233,25,4189966889,56,Back,,,,,,,,,,,,,,,,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533569623,25,5,1,1,10,ac8jow4mdkvnsv5s0och4qqm,0,50.4,-2,2023-04-15T13:02:51.045Z,2023-04-15T13:08:03Z,4189966893,56,Right,4189966895,347,,4189966943,233,11,,,,,,,,,,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533570015,12,1,1,1,32,1939bnru25svvgv15k2c7tw2y,1,53,100,2023-04-15T13:03:12.591Z,2023-04-15T13:03:15Z,4189969105,140,51.1,4189969109,212,8.1,4189969107,141,90.5,4189969111,213,4.5,4189969101,107,,4189969103,56,Left,,,,,,,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533570019,13,61,1,1,35,1939bnru25svvgv15k2c7tw2y,1,52.8,89.3,2023-04-15T13:03:15.297Z,2023-04-15T13:03:15Z,4189969129,56,Left,,,,,,,,,,,,,,,,,,,,,,8hdi3uu3sc1pxstxh2w50qo6h,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533570109,14,1,1,1,36,1939bnru25svvgv15k2c7tw2y,1,54.3,82.4,2023-04-15T13:03:16.149Z,2023-04-15T13:03:23Z,4189969563,141,50.9,4189969559,56,Back,4189969565,212,28.1,4189969567,213,4.0,4189969561,140,37.0,,,,,,,,,,7sz8doeyg28ddueulae0phisq,M. Baidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533570131,15,1,1,1,42,1939bnru25svvgv15k2c7tw2y,1,34.9,41.9,2023-04-15T13:03:22.956Z,2023-04-15T13:04:45Z,4189969685,140,41.5,4189969689,212,19.4,4189969687,141,15.3,4189969691,213,5.1,4189969683,56,Back,,,,,,,,,,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533570157,16,1,1,1,44,1939bnru25svvgv15k2c7tw2y,1,41.5,15.3,2023-04-15T13:03:24.797Z,2023-04-15T13:03:26Z,4189969827,213,2.1,4189969825,212,17.8,4189969815,140,33.5,4189969809,56,Back,4189969821,141,38.3,,,,,,,,,,18m0hkgbsvq0axzflltkyylsl,J. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533570179,17,1,1,1,46,1939bnru25svvgv15k2c7tw2y,0,33.5,37.9,2023-04-15T13:03:26.749Z,2023-04-15T13:04:47Z,4189969911,141,77.2,4189969905,56,Center,4189969907,140,78.9,4189969903,155,,4189969919,213,0.5,4189969915,212,54.6,4189969923,1,,,,,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533570245,26,61,1,1,51,ac8jow4mdkvnsv5s0och4qqm,1,21.6,26.1,2023-04-15T13:03:31.566Z,2023-04-15T13:03:31Z,4189970259,56,Back,,,,,,,,,,,,,,,,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533570269,27,49,1,1,52,ac8jow4mdkvnsv5s0och4qqm,1,6.6,12.2,2023-04-15T13:03:33.044Z,2023-04-15T13:03:33Z,,,,,,,,,,,,,,,,,,,,,,,,,d83agzjsghnwbm4mq9b3x8dbe,A. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533570301,28,1,1,1,53,ac8jow4mdkvnsv5s0och4qqm,1,6.6,12.2,2023-04-15T13:03:33.427Z,2023-04-15T13:03:36Z,4189970603,212,7.2,4189970593,56,Back,4189970601,141,22.1,4189970599,140,4.1,4189970605,213,1.9,,,,,,,,,,d83agzjsghnwbm4mq9b3x8dbe,A. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533570309,29,1,1,1,54,ac8jow4mdkvnsv5s0och4qqm,0,5,17,2023-04-15T13:03:34.755Z,2023-04-16T10:23:24Z,4189970653,212,2.6,4189970649,140,7.3,4189970655,213,5.9,4189970647,56,Back,4189970659,236,,4189970665,286,,4189970661,233,18,4189970651,141,15.6,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533570305,18,74,1,1,54,1939bnru25svvgv15k2c7tw2y,1,94.4,89,2023-04-15T13:03:34.756Z,2023-04-16T10:23:26Z,4189970629,56,Left,4189970631,285,,4189970703,233,29,,,,,,,,,,,,,,,,7sz8doeyg28ddueulae0phisq,M. Baidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533570325,19,5,1,1,56,1939bnru25svvgv15k2c7tw2y,0,90.8,101.4,2023-04-15T13:03:37.075Z,2023-04-15T13:08:04Z,4189970725,56,Left,4189970727,347,,4189970811,233,30,,,,,,,,,,,,,,,,7sz8doeyg28ddueulae0phisq,M. Baidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533570329,30,5,1,1,56,ac8jow4mdkvnsv5s0och4qqm,1,9.2,-1.4,2023-04-15T13:03:37.075Z,2023-04-15T13:03:38Z,4189970733,56,Back,4189970737,347,,4189970789,233,19,,,,,,,,,,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533570401,31,1,1,1,59,ac8jow4mdkvnsv5s0och4qqm,1,8.6,0,2023-04-15T13:03:39.851Z,2023-04-15T13:03:42Z,4189971161,56,Back,4189971163,140,5.1,4189971167,212,9.5,4189971169,213,2.0,4189971165,141,10.9,4189971159,107,,,,,,,,d83agzjsghnwbm4mq9b3x8dbe,A. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533570411,32,1,1,2,2,ac8jow4mdkvnsv5s0och4qqm,0,6.6,8.8,2023-04-15T13:03:42.492Z,2023-04-15T13:03:43Z,4189971203,141,16.7,4189971199,56,Back,4189971201,140,33.2,4189971207,213,0.2,4189971205,212,28.4,,,,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533570423,20,49,1,2,3,1939bnru25svvgv15k2c7tw2y,1,61.8,79.1,2023-04-15T13:03:43.868Z,2023-04-15T13:03:44Z,,,,,,,,,,,,,,,,,,,,,,,,,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533570471,21,1,1,2,4,1939bnru25svvgv15k2c7tw2y,1,61.9,76.7,2023-04-15T13:03:44.589Z,2023-04-15T13:03:46Z,4189971521,213,4.3,4189971515,140,58.4,4189971519,212,9.8,4189971517,141,63.3,4189971513,56,Center,,,,,,,,,,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533570503,22,1,1,2,6,1939bnru25svvgv15k2c7tw2y,1,58.7,66.7,2023-04-15T13:03:46.613Z,2023-04-15T13:03:48Z,4189971683,140,54.7,4189971689,213,1.9,4189971687,212,13.7,4189971685,141,85.9,4189971681,56,Left,,,,,,,,,,8hdi3uu3sc1pxstxh2w50qo6h,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533570593,23,1,1,2,8,1939bnru25svvgv15k2c7tw2y,1,54.7,85.9,2023-04-15T13:03:48.597Z,2023-04-15T13:03:52Z,4189972053,56,Left,4189972059,212,12.4,4189972057,141,97.1,4189972055,140,64.0,4189972061,213,0.7,,,,,,,,,,94e7xh7d38gbt8zw2u4clb4ve,G. Lagerbielke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
