id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist
2527476733,7,1,1,0,19,4jg5vd59i24chckyua90dr1lg,1,73.1,100,2023-04-02T13:01:35.277Z,2023-04-02T13:01:38Z,4157562405,1,,4157562401,212,32.0,4157562403,213,3.3,4157562397,140,43.0,4157562399,141,94.1,4157562393,107,,4157562395,56,Back,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527476817,8,1,1,0,22,4jg5vd59i24chckyua90dr1lg,1,41.1,89.9,2023-04-02T13:01:38.604Z,2023-04-02T13:01:42Z,4157562837,140,40.6,4157562835,56,Back,4157562841,141,56.9,4157562847,213,4.7,4157562843,212,22.4,,,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527476893,9,1,1,0,26,4jg5vd59i24chckyua90dr1lg,1,46.4,43.1,2023-04-02T13:01:42.861Z,2023-04-02T13:01:46Z,4157563243,141,6.1,4157563247,213,4.9,4157563241,140,51.3,4157563245,212,25.7,4157563237,56,Right,,,,,,,,,,85jw7q58nuiekjl7snvmkjyp6,P. Nwadike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527476953,10,1,1,0,29,4jg5vd59i24chckyua90dr1lg,1,51.6,7.1,2023-04-02T13:01:45.884Z,2023-04-02T13:14:46Z,4157563567,56,Right,4157563573,212,5.8,4157563571,141,1.9,4157563575,213,5.6,4157563569,140,56.0,,,,,,,,,,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527476989,11,1,1,0,33,4jg5vd59i24chckyua90dr1lg,1,49.2,4.4,2023-04-02T13:01:49.164Z,2023-04-02T13:07:35Z,4157563801,213,2.9,4157563799,212,10.7,4157563793,56,Back,4157563797,141,7.4,4157563795,140,39.2,,,,,,,,,,72eskzopskdqlizss1nhznuqy,A. Alsanati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527477013,12,1,1,0,35,4jg5vd59i24chckyua90dr1lg,0,40.7,7.1,2023-04-02T13:01:51.867Z,2023-04-02T13:07:49Z,4157563937,213,0.3,4157563927,155,,4157563929,56,Center,4157563935,212,28.8,4157563931,140,66.5,4157563933,141,21.3,,,,,,,85jw7q58nuiekjl7snvmkjyp6,P. Nwadike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527477059,5,61,1,0,39,7hlumphk42363z3i2nry2wrzj,0,27.9,75.7,2023-04-02T13:01:55.525Z,2023-04-02T13:02:15Z,4157564169,56,Back,,,,,,,,,,,,,,,,,,,,,,6f45blx9waafcnjbq3fr1efv9,N. Gunnarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527477087,13,4,1,0,40,4jg5vd59i24chckyua90dr1lg,1,65,29.6,2023-04-02T13:01:56.908Z,2023-04-02T13:02:04Z,4157564321,265,,4157564323,286,,4157564319,152,,4157564315,13,,4157564947,233,6,4157564317,56,Center,,,,,,,21ht7s882is4sisnr8dpf61yi,J. Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527477195,6,4,1,0,40,7hlumphk42363z3i2nry2wrzj,0,35,70.4,2023-04-02T13:01:56.909Z,2023-04-02T13:02:24Z,4157564887,152,,4157564889,265,,4157564883,13,,4157565133,233,13,4157564885,56,Back,4157564891,285,,,,,,,,5e2tf15sp7zo70njveqg1b2z9,J. Ortmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527478147,14,1,1,1,24,4jg5vd59i24chckyua90dr1lg,0,69,27.4,2023-04-02T13:02:40.876Z,2023-04-02T13:02:42Z,4157569893,213,0.7,4157569873,5,,4157569885,141,53.4,4157569875,155,,4157569871,2,,4157569881,140,88.2,4157569879,56,Center,4157569889,212,26.8,bhaqw4112j43c753dlxhy61ud,D. Stensson,4157569877,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527490079,80,44,1,1,26,7hlumphk42363z3i2nry2wrzj,1,13.6,30,2023-04-02T13:02:43.023Z,2023-04-02T13:12:37Z,4157641693,56,Back,4157641699,285,,4157643755,233,83,,,,,,,,,,,,,,,,5vholxar2s1konelieg8wjv85,M. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527490743,83,44,1,1,26,4jg5vd59i24chckyua90dr1lg,0,86.4,70,2023-04-02T13:02:43.024Z,2023-04-02T13:12:37Z,4157643291,56,Center,4157644017,233,80,4157643293,286,,,,,,,,,,,,,,,,,85jw7q58nuiekjl7snvmkjyp6,P. Nwadike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527478179,7,12,1,1,27,7hlumphk42363z3i2nry2wrzj,1,13.8,42.5,2023-04-02T13:02:43.326Z,2023-04-02T13:12:39Z,4157570057,212,13.2,4157570051,56,Back,4157570055,141,47.8,4157570053,140,25.9,4157570059,213,0.3,4157570141,15,,,,,,,,5vholxar2s1konelieg8wjv85,M. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527478201,15,15,1,1,28,4jg5vd59i24chckyua90dr1lg,1,81.3,44.5,2023-04-02T13:02:45.019Z,2023-04-02T13:14:00Z,4157570179,56,Center,4157650765,233,8,4157650539,78,,4157650557,458,,4157650563,146,86.7,4157650527,24,,4157655695,215,,4157650567,147,46.4,72eskzopskdqlizss1nhznuqy,A. Alsanati,4157650533,72,4157650543,102,51.1,4157650571,230,99.4,4157650575,231,49.5,4157650559,82,4157650551,108,4157570177,18,4157650547,103,19,,,,,,,,,,,,,,
2527478237,8,10,1,1,28,7hlumphk42363z3i2nry2wrzj,1,13.8,56.9,2023-04-02T13:02:45.119Z,2023-04-02T13:14:22Z,4157570363,94,,4157570365,56,Back,4157650821,233,15,,,,,,,,,,,,,,,,5vholxar2s1konelieg8wjv85,M. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527478293,16,1,1,1,31,4jg5vd59i24chckyua90dr1lg,1,76.8,46.7,2023-04-02T13:02:47.995Z,2023-04-02T13:12:47Z,4157570661,212,27.2,4157570665,213,4.8,4157570655,56,Right,4157570657,140,80.1,4157570659,141,7.1,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527478301,17,3,1,1,33,4jg5vd59i24chckyua90dr1lg,0,80.2,8,2023-04-02T13:02:49.915Z,2023-04-02T13:02:53Z,4157570709,286,,4157570707,56,Right,4157570965,233,9,,,,,,,,,,,,,,,,94v0gyaccr498bwf5enqyhox6,T. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527478351,9,7,1,1,33,7hlumphk42363z3i2nry2wrzj,0,19.8,92,2023-04-02T13:02:49.916Z,2023-04-02T13:02:53Z,4157570941,285,,4157570939,56,Back,4157570953,233,17,,,,,,,,,,,,,,,,5e2tf15sp7zo70njveqg1b2z9,J. Ortmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527478395,18,61,1,1,34,4jg5vd59i24chckyua90dr1lg,1,80.7,3.8,2023-04-02T13:02:51.126Z,2023-04-02T13:15:44Z,4157571157,56,Right,,,,,,,,,,,,,,,,,,,,,,94v0gyaccr498bwf5enqyhox6,T. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527496881,116,56,1,1,35,7hlumphk42363z3i2nry2wrzj,1,0,0,2023-04-02T13:02:51.281Z,2023-04-02T13:15:45Z,4157669295,56,Back,,,,,,,,,,,,,,,,,,,,,,5e2tf15sp7zo70njveqg1b2z9,J. Ortmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527478387,10,5,1,1,39,7hlumphk42363z3i2nry2wrzj,1,21.2,101,2023-04-02T13:02:55.406Z,2023-04-02T13:05:11Z,4157571307,233,19,4157571121,347,,4157571119,56,Back,,,,,,,,,,,,,,,,5e2tf15sp7zo70njveqg1b2z9,J. Ortmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527478411,19,5,1,1,39,4jg5vd59i24chckyua90dr1lg,0,78.8,-1,2023-04-02T13:02:55.406Z,2023-04-02T13:26:24Z,4157571261,347,,4157571333,233,10,4157571259,56,Right,,,,,,,,,,,,,,,,94v0gyaccr498bwf5enqyhox6,T. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527478707,11,1,1,1,52,7hlumphk42363z3i2nry2wrzj,0,17.9,100,2023-04-02T13:03:08.310Z,2023-04-02T13:16:31Z,4157572879,212,22.4,4157572875,141,92.3,4157572871,140,38.3,4157572883,213,6.0,4157572859,107,,4157675429,1,,4157572867,56,Back,,,,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527478809,20,1,1,1,56,4jg5vd59i24chckyua90dr1lg,0,68.7,7.6,2023-04-02T13:03:12.589Z,2023-04-02T13:18:09Z,4157573399,140,74.3,4157573395,3,,4157573403,212,9.0,4157573405,213,0.9,4157573401,141,17.6,4157573397,56,Right,,,,,,,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527499245,125,44,1,1,56,7hlumphk42363z3i2nry2wrzj,1,27.2,83.8,2023-04-02T13:03:12.867Z,2023-04-02T13:18:37Z,4157689931,233,146,4157688965,56,Back,4157688967,285,,,,,,,,,,,,,,,,,9d08simhpio6vi217mqtro6ad,A. Traustason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527499717,146,44,1,1,56,4jg5vd59i24chckyua90dr1lg,0,72.8,16.2,2023-04-02T13:03:12.868Z,2023-04-02T13:18:36Z,4157689587,56,Right,4157689589,286,,4157689969,233,125,,,,,,,,,,,,,,,,546vmchsyl1wt10pr13r5oup6,M. Heier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527478781,12,1,1,1,57,7hlumphk42363z3i2nry2wrzj,1,30.8,87.5,2023-04-02T13:03:13.334Z,2023-04-02T13:18:39Z,4157573249,3,,4157573263,141,86.9,4157573257,140,28.7,4157573255,56,Back,4157573275,213,3.3,4157573271,212,2.2,,,,,,,9d08simhpio6vi217mqtro6ad,A. Traustason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527500319,133,61,1,1,58,7hlumphk42363z3i2nry2wrzj,1,31.5,81.8,2023-04-02T13:03:14.850Z,2023-04-02T13:21:31Z,4157710167,56,Back,,,,,,,,,,,,,,,,,,,,,,6f45blx9waafcnjbq3fr1efv9,N. Gunnarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527478815,21,61,1,1,59,4jg5vd59i24chckyua90dr1lg,1,74.3,17.6,2023-04-02T13:03:15.189Z,2023-04-02T13:21:28Z,4157573429,56,Right,,,,,,,,,,,,,,,,,,,,,,21ht7s882is4sisnr8dpf61yi,J. Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527478835,22,49,1,1,59,4jg5vd59i24chckyua90dr1lg,1,70.8,25.6,2023-04-02T13:03:15.323Z,2023-04-02T13:03:15Z,,,,,,,,,,,,,,,,,,,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527478951,23,1,1,1,59,4jg5vd59i24chckyua90dr1lg,1,70.8,25.6,2023-04-02T13:03:15.502Z,2023-04-02T13:19:09Z,4157574055,212,14.5,4157574057,213,1.0,4157574051,140,78.1,4157574053,141,43.7,4157574049,56,Center,,,,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527479171,25,61,1,2,1,4jg5vd59i24chckyua90dr1lg,0,78.8,44.3,2023-04-02T13:03:17.341Z,2023-04-02T13:03:34Z,4157575181,56,Center,,,,,,,,,,,,,,,,,,,,,,94v0gyaccr498bwf5enqyhox6,T. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527479003,13,4,1,2,4,7hlumphk42363z3i2nry2wrzj,1,15.8,52.9,2023-04-02T13:03:20.443Z,2023-04-02T13:03:23Z,4157574305,13,,4157574399,233,24,4157574309,56,Back,4157574315,152,,4157574319,265,,4157574325,285,,,,,,,,5vholxar2s1konelieg8wjv85,M. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527478961,24,4,1,2,4,4jg5vd59i24chckyua90dr1lg,0,84.2,47.1,2023-04-02T13:03:20.444Z,2023-04-02T13:03:24Z,4157574097,265,,4157574099,286,,4157574435,233,13,4157574093,56,Center,4157574091,13,,4157574095,152,,,,,,,,94v0gyaccr498bwf5enqyhox6,T. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527479407,14,27,1,2,21,7hlumphk42363z3i2nry2wrzj,1,0,0,2023-04-02T13:03:37.591Z,2023-04-02T13:26:44Z,4157742943,233,26,4157576429,53,5vholxar2s1konelieg8wjv85,4157576427,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527479449,26,27,1,2,21,4jg5vd59i24chckyua90dr1lg,1,0,0,2023-04-02T13:03:37.591Z,2023-04-02T13:26:44Z,4157742989,233,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527480211,15,28,1,3,2,7hlumphk42363z3i2nry2wrzj,1,0,0,2023-04-02T13:04:18.390Z,2023-04-02T13:04:19Z,4157580775,233,27,4157580725,55,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527480219,27,28,1,3,2,4jg5vd59i24chckyua90dr1lg,1,0,0,2023-04-02T13:04:18.390Z,2023-04-02T13:04:19Z,4157580755,55,26,4157580857,233,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527480533,16,1,1,3,17,7hlumphk42363z3i2nry2wrzj,0,19,46.7,2023-04-02T13:04:33.238Z,2023-04-02T13:22:27Z,4157582359,140,69.0,4157582975,1,,4157582353,155,,4157582351,5,,4157582355,152,,4157582357,56,Center,4157582361,141,32.2,4157582365,213,6.1,dzdryjruyr4lpu3t7d5pgpn11,O. Jansson,4157582363,212,,,,,,,,,,,,,,,,,,,53.4,,,,,,,,,,,,,
2527480719,17,4,1,3,24,7hlumphk42363z3i2nry2wrzj,1,69.5,31.8,2023-04-02T13:04:41.002Z,2023-04-02T13:22:41Z,4157583337,13,,4157583381,233,28,4157583343,152,,4157583341,56,Center,4157583345,286,,4157583339,294,,,,,,,,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527480713,28,4,1,3,24,4jg5vd59i24chckyua90dr1lg,0,30.5,68.2,2023-04-02T13:04:41.003Z,2023-04-02T13:22:40Z,4157585519,294,,4157583309,56,Back,4157583473,233,17,4157583307,13,,4157583315,285,,4157583311,152,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527481685,18,1,1,4,8,7hlumphk42363z3i2nry2wrzj,1,62.5,29.8,2023-04-02T13:05:24.374Z,2023-04-02T14:05:06Z,4157588737,152,,4157590009,154,,4157588747,213,0.4,4157588733,5,,4157588735,155,,4157588739,56,Center,4157588743,141,45.4,4157590007,210,13,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,4157588741,140,4157588745,212,26.3,,,,,,,,,,,,,,,,85.4,1,,,,,,,,,,,,
2527482243,21,44,1,4,10,7hlumphk42363z3i2nry2wrzj,1,85,42,2023-04-02T13:05:26.339Z,2023-04-02T14:05:13Z,4157597909,233,39,4157591503,286,,4157591501,56,Center,,,,,,,,,,,,,,,,9d08simhpio6vi217mqtro6ad,A. Traustason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527483311,39,44,1,4,10,4jg5vd59i24chckyua90dr1lg,0,15,58,2023-04-02T13:05:26.340Z,2023-04-02T14:02:14Z,4157597225,285,,4157597223,56,Back,4157597989,233,21,,,,,,,,,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527481689,19,13,1,4,10,7hlumphk42363z3i2nry2wrzj,1,88.5,47.8,2023-04-02T13:05:26.990Z,2023-04-02T14:05:06Z,4157590051,55,18,4157590071,231,50,4157590047,154,,4157590061,103,5.6,4157590043,73,,4157589211,24,,4157588771,56,Center,4157590067,230,99.7,9d08simhpio6vi217mqtro6ad,A. Traustason,4157589217,328,4157588769,17,,4157590057,102,69.2,4157589213,15,,4157590045,29,,,,,,,,,,,,,,,,,,,,,
2527481701,20,5,1,4,13,7hlumphk42363z3i2nry2wrzj,0,101,59.8,2023-04-02T13:05:29.959Z,2023-04-02T13:05:31Z,4157588821,56,Center,4157588823,346,,4157588965,233,29,,,,,,,,,,,,,,,,9d08simhpio6vi217mqtro6ad,A. Traustason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527481711,29,5,1,4,13,4jg5vd59i24chckyua90dr1lg,1,-1,40.2,2023-04-02T13:05:29.959Z,2023-04-02T13:26:24Z,4157588871,56,Back,4157588873,346,,4157588935,233,20,,,,,,,,,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527482287,30,1,1,4,34,4jg5vd59i24chckyua90dr1lg,1,4.5,46.9,2023-04-02T13:05:50.460Z,2023-04-02T13:24:41Z,4157591697,237,,4157591687,140,4.7,4157591689,141,67.3,4157591685,56,Back,4157591691,212,13.9,4157591693,213,1.6,4157591683,124,,,,,4mnn3qqpodu948yni3okjj7qh,J. Tånnander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527482375,31,1,1,4,38,4jg5vd59i24chckyua90dr1lg,1,14.1,68.1,2023-04-02T13:05:54.222Z,2023-04-02T13:05:57Z,4157592133,212,18.8,4157592135,213,1.7,4157592131,141,95.3,4157592129,140,11.0,4157592127,56,Back,,,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
