id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,assist,qualifier/15/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2530168147,1,34,16,0,0,46yo78zak2j7kaxc5ak1fnm60,1,0,0,2023-04-08T12:05:46.020Z,2023-04-08T12:05:46Z,4171897181,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4171897177,59,"1, 20, 3, 6, 15, 2, 47, 11, 10, 16, 8, 4, 5, 9, 12, 14, 21, 22, 23, 25",4171897185,197,10418,4171897175,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",4171897187,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4171897173,30,"nchbnx9d19b7p899usbyfr2t, eekz2ott1frktykurkd5tmy2, 6co35kabo4cg0o796clfc9z6y, c8rh8b925j9iq99ri9z4jqfx0, 2iq4fns3hb778wgkmsa2c9zze, 2gbfwdmpk5gfmcc979aqfkyxh, bd52544djk7t61roc813rewdm, 9ajfpzjfipsub15tats3mo2j9, au1328z9bxkwrtv9y2dczkwk5, emu9b7x0mtz4rp5p1fvd9wm39, 991l8wbi9cfhm2pmyid7cle22, 6vil8gpscw3z5hpoynir9i295, 613kkjtvfyf7mbvrqt9pcizmd, 3j10i32az64qfnkrjuiz2n4t0, ec6qqle54cq9gck2jhnbpjzs9, 6ynddvrfay02kkirltpn68s4q, 7dkzh4tqb9wrcw8gkx5k1x9t5, 2nduymuxduqebf1wyf0bjxgtm, 46ups8z9vhv73u0op2ld07wus, 52d84j3zno9y0po641urvjmqd",4171897179,130,13,4171897183,194,9ajfpzjfipsub15tats3mo2j9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530168867,1,34,16,0,0,6i936isoyj6d0uuxdj537uc97,1,0,0,2023-04-08T12:06:47.287Z,2023-04-08T12:55:56Z,4171900781,194,9g2ih9necaprsrtqfmul1bumt,4171900785,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4171900777,130,23,4171900771,30,"e2bwgf3vzvv1rrfz39amdyrit, 52a5br8e27u4mj5f4m3djjkd1, e2a1ocfsgxbeofbyn6ff83ydx, 9j6wrg04o32zuepsj675m104p, 9g2ih9necaprsrtqfmul1bumt, 9uumw2ntt4397bee2p3m2qdt6, edzj7i715cpyuuumcttajkc0l, 1xsy3m0bzicto5ogxsd026bmy, 1j1fgb6yydw3ck6uaz42rohd5, 74rqympe5uuab87psxt8y5mcq, 1oxiwrp4v3e7j5v5vz9fe31lh, atxo9oz3czimyk1t4xigfrkrt, c530mxbnk10671ogb1j4kr4r9, 7skwiyuh8kd7mswnwbin2glwp, 9bmo8w8t7slkzbb5owilyoqju, cpjieadlcw20wrqn2uo02lyol, c3jxdm8s5meuohhv6hthhdy0a, 7q001jk9hk2ylv31sv48fv7dg, 7tsyahwlovx41jov2quanu8lw, 274bm1z19bvboucn9xt36b9ck",4171900775,59,"1, 17, 2, 8, 4, 3, 6, 10, 9, 30, 24, 11, 12, 14, 15, 16, 18, 19, 20, 27",4171900773,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",4171900779,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4171900783,197,10629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530197551,2,32,1,0,0,6i936isoyj6d0uuxdj537uc97,1,0,0,2023-04-08T13:00:32.181Z,2023-04-08T13:00:32Z,4172039697,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530197569,2,32,1,0,0,46yo78zak2j7kaxc5ak1fnm60,1,0,0,2023-04-08T13:00:32.181Z,2023-04-09T09:07:07Z,4172039819,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530197575,3,1,1,0,0,6i936isoyj6d0uuxdj537uc97,1,50,50,2023-04-08T13:00:32.281Z,2023-04-08T13:06:53Z,4172039873,213,3.1,4172039867,140,28.6,4172039871,212,22.5,4172039869,141,50.3,4172039865,56,Back,4172039875,279,S,,,,,,,1oxiwrp4v3e7j5v5vz9fe31lh,Amir Al Ammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530197591,4,1,1,0,3,6i936isoyj6d0uuxdj537uc97,1,24.2,56.7,2023-04-08T13:00:35.633Z,2023-04-08T13:07:10Z,4172039967,212,18.8,4172039963,140,25.6,4172039969,213,1.5,4172039961,56,Back,4172039965,141,84.3,,,,,,,,,,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530197605,5,1,1,0,6,6i936isoyj6d0uuxdj537uc97,0,24.9,82,2023-04-08T13:00:38.592Z,2023-04-08T13:07:16Z,4172040045,140,70.8,4172040041,155,,4172040053,1,,4172040047,141,42.1,4172040049,212,55.3,4172040051,213,5.8,4172040043,56,Center,,,,e2a1ocfsgxbeofbyn6ff83ydx,T. Boakye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530197617,3,1,1,0,12,46yo78zak2j7kaxc5ak1fnm60,0,25.9,62.5,2023-04-08T13:00:44.358Z,2023-04-08T13:07:33Z,4172040157,212,22.0,4172040149,3,,4172040151,56,Back,4172040155,141,36.7,4172040153,140,38.6,4172040159,213,5.4,,,,,,,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530197631,6,1,1,0,13,6i936isoyj6d0uuxdj537uc97,1,60.5,67.6,2023-04-08T13:00:45.920Z,2023-04-08T13:07:39Z,4172040239,141,80.5,4172040225,3,,4172040241,212,11.6,4172040233,140,53.2,4172040243,213,2.3,4172040229,56,Left,,,,,,,1oxiwrp4v3e7j5v5vz9fe31lh,Amir Al Ammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530197653,7,1,1,0,14,6i936isoyj6d0uuxdj537uc97,0,52.5,82.1,2023-04-08T13:00:47.024Z,2023-04-08T13:07:55Z,4172040339,213,5.6,4172064025,1,,4172040335,141,55.7,4172064023,157,,4172040329,56,Center,4172040333,140,75.1,4172040337,212,29.8,,,,e2a1ocfsgxbeofbyn6ff83ydx,T. Boakye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530197647,4,44,1,0,17,46yo78zak2j7kaxc5ak1fnm60,1,26.8,46.6,2023-04-08T13:00:49.251Z,2023-04-08T13:00:51Z,4172040415,233,8,4172040311,285,,4172040309,56,Back,,,,,,,,,,,,,,,,2iq4fns3hb778wgkmsa2c9zze,S. Korač,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530197661,8,44,1,0,17,6i936isoyj6d0uuxdj537uc97,0,73.2,53.4,2023-04-08T13:00:49.252Z,2023-04-08T13:00:51Z,4172040363,56,Center,4172040453,233,4,4172040365,286,,,,,,,,,,,,,,,,,1j1fgb6yydw3ck6uaz42rohd5,Viktor Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530197665,5,1,1,0,17,46yo78zak2j7kaxc5ak1fnm60,0,23.2,42.5,2023-04-08T13:00:49.931Z,2023-04-08T13:08:02Z,4172040373,56,Back,4172040377,141,55.4,4172040381,213,0.6,4172040375,140,34.4,4172040371,3,,4172040379,212,14.7,,,,,,,2iq4fns3hb778wgkmsa2c9zze,S. Korač,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530197703,9,1,1,0,19,6i936isoyj6d0uuxdj537uc97,0,68.6,52.5,2023-04-08T13:00:51.904Z,2023-04-08T13:08:14Z,4172040561,213,1.3,4172040553,56,Left,4172040557,141,85.4,4172040551,155,,4172040559,212,23.5,4172040555,140,75.6,,,,,,,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530197719,6,49,1,0,24,46yo78zak2j7kaxc5ak1fnm60,1,30.3,17.7,2023-04-08T13:00:56.545Z,2023-04-08T13:00:56Z,,,,,,,,,,,,,,,,,,,,,,,,,eekz2ott1frktykurkd5tmy2,E. Bouzaiene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530197731,7,1,1,0,24,46yo78zak2j7kaxc5ak1fnm60,1,30.3,17.7,2023-04-08T13:00:56.756Z,2023-04-08T13:00:58Z,4172040697,155,,4172040709,1,,4172040703,141,33.1,4172040705,212,32.3,4172040701,140,59.4,4172040707,213,0.3,4172040699,56,Center,,,,eekz2ott1frktykurkd5tmy2,E. Bouzaiene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530197735,8,61,1,0,26,46yo78zak2j7kaxc5ak1fnm60,0,59.4,32.8,2023-04-08T13:00:58.427Z,2023-04-08T13:00:58Z,4172040721,56,Center,,,,,,,,,,,,,,,,,,,,,,au1328z9bxkwrtv9y2dczkwk5,D. Vukojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530197751,10,49,1,0,28,6i936isoyj6d0uuxdj537uc97,1,46.4,57,2023-04-08T13:01:00.241Z,2023-04-08T13:01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,9g2ih9necaprsrtqfmul1bumt,Andreas Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530197777,11,1,1,0,28,6i936isoyj6d0uuxdj537uc97,0,46.4,57,2023-04-08T13:01:00.481Z,2023-04-08T13:01:05Z,4172040943,157,,4172040955,1,,4172040949,141,75.0,4172040951,212,36.1,4172040953,213,0.3,4172040947,140,78.7,4172040945,56,Center,,,,9g2ih9necaprsrtqfmul1bumt,Andreas Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530197769,9,44,1,0,30,46yo78zak2j7kaxc5ak1fnm60,1,22.6,26.9,2023-04-08T13:01:02.523Z,2023-04-08T13:01:05Z,4172041013,233,12,4172040905,285,,4172040901,56,Back,,,,,,,,,,,,,,,,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530197783,12,44,1,0,30,6i936isoyj6d0uuxdj537uc97,0,77.4,73.1,2023-04-08T13:01:02.524Z,2023-04-08T13:01:06Z,4172040977,286,,4172041035,233,9,4172040975,56,Center,,,,,,,,,,,,,,,,74rqympe5uuab87psxt8y5mcq,Alexander Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530197785,10,1,1,0,31,46yo78zak2j7kaxc5ak1fnm60,1,23.9,29.2,2023-04-08T13:01:03.203Z,2023-04-09T09:08:10Z,4172040989,141,8.2,4172040991,212,14.9,4172040983,3,,4172040993,213,5.0,4172040985,56,Back,4172040987,140,28.0,,,,,,,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530197793,11,49,1,0,32,46yo78zak2j7kaxc5ak1fnm60,1,29.1,8.2,2023-04-08T13:01:04.860Z,2023-04-08T13:01:05Z,,,,,,,,,,,,,,,,,,,,,,,,,eekz2ott1frktykurkd5tmy2,E. Bouzaiene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530197813,12,1,1,0,33,46yo78zak2j7kaxc5ak1fnm60,0,27.2,3.5,2023-04-08T13:01:05.715Z,2023-04-08T13:01:07Z,4172041117,155,,4172041125,212,50.3,4172041121,140,58.8,4172041127,213,0.8,4172041129,1,,4172041123,141,59.0,4172041119,56,Center,,,,eekz2ott1frktykurkd5tmy2,E. Bouzaiene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530197827,13,49,1,0,36,6i936isoyj6d0uuxdj537uc97,1,42.9,38.3,2023-04-08T13:01:08.976Z,2023-04-08T13:01:09Z,,,,,,,,,,,,,,,,,,,,,,,,,52a5br8e27u4mj5f4m3djjkd1,P. Ofosu-Ayeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530197903,14,1,1,0,37,6i936isoyj6d0uuxdj537uc97,1,39.2,37.1,2023-04-08T13:01:10.160Z,2023-04-08T13:09:29Z,4172041575,140,34.3,4172041577,141,43.7,4172041581,212,6.8,4172041583,213,2.4,4172041573,56,Back,,,,,,,,,,52a5br8e27u4mj5f4m3djjkd1,P. Ofosu-Ayeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530197955,15,1,1,0,43,6i936isoyj6d0uuxdj537uc97,0,44.1,27.3,2023-04-08T13:01:15.736Z,2023-04-08T13:10:17Z,4172041807,141,23.3,4172041811,213,6.2,4172041801,155,,4172041805,140,86.1,4172041803,56,Center,4172041813,1,,4172041809,212,44.2,,,,9g2ih9necaprsrtqfmul1bumt,Andreas Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198009,13,12,1,0,44,46yo78zak2j7kaxc5ak1fnm60,1,18.2,87.7,2023-04-08T13:01:16.714Z,2023-04-08T13:09:45Z,4172042081,56,Back,4172042089,213,0.2,4172070283,15,,4172042085,141,92.1,4172042083,140,29.5,4172042087,212,12.2,,,,,,,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198045,14,1,1,0,50,46yo78zak2j7kaxc5ak1fnm60,0,33,96.4,2023-04-08T13:01:22.740Z,2023-04-09T09:08:44Z,4172072007,1,,4172042287,212,11.9,4172042283,140,42.6,4172072005,157,,4172042289,213,5.7,4172042281,56,Back,4172042285,141,87.2,,,,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198015,16,1,1,0,52,6i936isoyj6d0uuxdj537uc97,0,59.4,32.7,2023-04-08T13:01:24.752Z,2023-04-09T09:08:53Z,4172042127,212,9.4,4172042115,3,,4172042125,141,33.9,4172042121,56,Center,4172042123,140,68.3,4172042129,213,0.1,,,,,,,9j6wrg04o32zuepsj675m104p,J. Svedberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198247,21,1,1,0,55,46yo78zak2j7kaxc5ak1fnm60,0,29.1,76.1,2023-04-08T13:01:27.515Z,2023-04-08T13:12:43Z,4172075781,140,35.6,4172075785,212,9.5,4172075777,3,,4172075779,56,Back,4172075783,141,66.4,4172075787,213,5.5,,,,,,,bd52544djk7t61roc813rewdm,D. Pavlović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198257,22,49,1,0,56,46yo78zak2j7kaxc5ak1fnm60,1,35.6,69.5,2023-04-08T13:01:28.675Z,2023-04-08T13:13:06Z,,,,,,,,,,,,,,,,,,,,,,,,,991l8wbi9cfhm2pmyid7cle22,D. Campos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198047,15,4,1,0,58,46yo78zak2j7kaxc5ak1fnm60,1,31.8,68.3,2023-04-08T13:01:30.721Z,2023-04-09T09:09:27Z,4172042301,285,,4172042295,56,Back,4175733351,294,,4172042297,152,,4172042357,233,17,4172042293,13,,,,,,,,991l8wbi9cfhm2pmyid7cle22,D. Campos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198053,17,4,1,0,58,6i936isoyj6d0uuxdj537uc97,0,68.2,31.7,2023-04-08T13:01:30.722Z,2023-04-09T09:09:24Z,4172042341,152,,4175733219,294,,4172042339,56,Center,4172042377,233,15,4172042343,286,,4172042335,13,,,,,,,,1xsy3m0bzicto5ogxsd026bmy,E. Ahlstrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198105,16,1,1,1,3,46yo78zak2j7kaxc5ak1fnm60,1,32.7,72.9,2023-04-08T13:01:35.754Z,2023-04-08T13:13:14Z,4172042635,213,5.0,4172042623,5,,4172042631,141,32.4,4172042629,140,39.1,4172042627,56,Back,4172042625,152,,4172042633,212,28.3,,,,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198137,17,1,1,1,5,46yo78zak2j7kaxc5ak1fnm60,1,39,32.2,2023-04-08T13:01:37.891Z,2023-04-08T13:13:27Z,4172042763,141,15.6,4172042759,56,Right,4172042767,213,5.7,4172042761,140,54.7,4172042765,212,20.0,,,,,,,,,,emu9b7x0mtz4rp5p1fvd9wm39,R. Örqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198175,18,1,1,1,8,46yo78zak2j7kaxc5ak1fnm60,1,64.8,34.2,2023-04-08T13:01:40.426Z,2023-04-08T13:01:44Z,4172042941,140,81.5,4172042945,212,23.4,4172042939,56,Right,4172042947,213,5.6,4172042943,141,11.4,,,,,,,,,,eekz2ott1frktykurkd5tmy2,E. Bouzaiene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198189,19,1,1,1,11,46yo78zak2j7kaxc5ak1fnm60,0,90.6,6.7,2023-04-08T13:01:43.876Z,2023-04-09T09:09:51Z,4172043057,155,,4175734099,224,,4172043069,1,,4172043063,141,62.0,4172043055,2,,4175734101,20,,4172043065,212,37.7,4172043061,140,92.8,emu9b7x0mtz4rp5p1fvd9wm39,R. Örqvist,4172043067,213,1.5,4172043059,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198211,18,12,1,1,14,6i936isoyj6d0uuxdj537uc97,1,6.3,42.9,2023-04-08T13:01:46.695Z,2023-04-09T09:12:34Z,4172043189,56,Back,4172043197,213,5.9,4172043191,140,13.2,4172043195,212,8.0,4172043193,141,38.0,4172043211,15,,,,,,,,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530901319,947,61,1,1,15,46yo78zak2j7kaxc5ak1fnm60,0,86.5,70,2023-04-08T13:01:47.366Z,2023-04-09T09:12:36Z,4175739705,56,Center,,,,,,,,,,,,,,,,,,,,,,991l8wbi9cfhm2pmyid7cle22,D. Campos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198249,19,50,1,1,16,6i936isoyj6d0uuxdj537uc97,1,14.3,34,2023-04-08T13:01:48.208Z,2023-04-09T12:01:28Z,4172043389,285,,4172043387,56,Back,4176250617,233,20,,,,,,,,,,,,,,,,1j1fgb6yydw3ck6uaz42rohd5,Viktor Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198237,20,7,1,1,16,46yo78zak2j7kaxc5ak1fnm60,0,85.7,66,2023-04-08T13:01:48.209Z,2023-04-09T12:01:27Z,4172043349,56,Center,4176250607,233,19,4172043353,286,,4175740445,385,,,,,,,,,,,,,,991l8wbi9cfhm2pmyid7cle22,D. Campos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530205803,128,1,1,1,17,6i936isoyj6d0uuxdj537uc97,1,15.8,34.2,2023-04-08T13:01:49.282Z,2023-04-08T13:14:47Z,4172086831,140,10.0,4172086835,212,6.2,4172086829,56,Back,4172086837,213,2.9,4172086833,141,36.1,,,,,,,,,,1j1fgb6yydw3ck6uaz42rohd5,Viktor Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198251,20,49,1,1,19,6i936isoyj6d0uuxdj537uc97,1,11.2,40.6,2023-04-08T13:01:51.584Z,2023-04-08T13:01:52Z,,,,,,,,,,,,,,,,,,,,,,,,,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198277,21,1,1,1,19,6i936isoyj6d0uuxdj537uc97,1,11.2,40.6,2023-04-08T13:01:51.728Z,2023-04-08T13:01:53Z,4172043525,140,3.4,4172043527,141,41.8,4172043529,212,8.2,4172043531,213,3.0,4172043523,56,Back,,,,,,,,,,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198299,22,1,1,1,21,6i936isoyj6d0uuxdj537uc97,0,3.4,41.8,2023-04-08T13:01:53.680Z,2023-04-08T13:01:55Z,4172043635,140,46.0,4172043631,157,,4172043643,1,,4172043637,141,44.6,4172043639,212,44.8,4172043641,213,0.0,4172043633,56,Back,,,,e2bwgf3vzvv1rrfz39amdyrit,M. Nilsson Säfqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198353,25,1,1,1,24,46yo78zak2j7kaxc5ak1fnm60,1,51.7,50.9,2023-04-08T13:01:56.435Z,2023-04-08T13:15:04Z,4172043957,212,22.0,4172043955,141,80.2,4172043949,3,,4172043951,56,Back,4172043953,140,42.8,4172043959,213,2.0,,,,,,,2iq4fns3hb778wgkmsa2c9zze,S. Korač,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198357,26,49,1,1,28,46yo78zak2j7kaxc5ak1fnm60,1,37.4,80,2023-04-08T13:02:00.754Z,2023-04-08T13:02:01Z,,,,,,,,,,,,,,,,,,,,,,,,,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198381,27,1,1,1,29,46yo78zak2j7kaxc5ak1fnm60,1,37.3,80,2023-04-08T13:02:01.205Z,2023-04-08T13:02:04Z,4172044123,56,Back,4172044131,213,3.7,4172044129,212,32.2,4172044127,141,53.4,4172044133,1,,4172044125,140,11.9,,,,,,,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198401,28,1,1,1,32,46yo78zak2j7kaxc5ak1fnm60,1,10.3,55.7,2023-04-08T13:02:04.707Z,2023-04-08T13:02:07Z,4172044247,141,61.5,4172044245,140,13.6,4172044243,56,Back,4172044249,212,5.2,4172044251,213,0.8,,,,,,,,,,nchbnx9d19b7p899usbyfr2t,S. Rossbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198443,29,1,1,1,34,46yo78zak2j7kaxc5ak1fnm60,1,16.8,62.9,2023-04-08T13:02:06.899Z,2023-04-08T13:02:10Z,4172044469,141,84.8,4172044471,212,15.4,4172044475,213,1.3,4172044463,56,Back,4172044465,140,20.6,,,,,,,,,,2iq4fns3hb778wgkmsa2c9zze,S. Korač,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198467,30,1,1,1,38,46yo78zak2j7kaxc5ak1fnm60,1,23.5,84.7,2023-04-08T13:02:10.761Z,2023-04-08T13:02:12Z,4172044601,141,60.5,4172044605,213,4.4,4172044599,140,17.7,4172044597,56,Back,4172044603,212,17.5,,,,,,,,,,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198475,31,1,1,1,40,46yo78zak2j7kaxc5ak1fnm60,0,19,63.1,2023-04-08T13:02:12.735Z,2023-04-08T13:15:24Z,4172044661,141,90.9,4172044657,56,Back,4172044665,213,1.5,4172044659,140,20.9,4172044663,212,19.0,,,,,,,,,,2iq4fns3hb778wgkmsa2c9zze,S. Korač,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198489,23,8,1,1,43,6i936isoyj6d0uuxdj537uc97,1,85.2,4.3,2023-04-08T13:02:16.127Z,2023-04-09T09:13:35Z,4172044755,56,Right,4175741675,385,,,,,,,,,,,,,,,,,,,,1j1fgb6yydw3ck6uaz42rohd5,Viktor Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198495,24,5,1,1,44,6i936isoyj6d0uuxdj537uc97,0,81.5,-1.5,2023-04-08T13:02:16.720Z,2023-04-08T13:02:18Z,4172044795,347,,4172044793,56,Right,4172044875,233,32,,,,,,,,,,,,,,,,1j1fgb6yydw3ck6uaz42rohd5,Viktor Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198503,32,5,1,1,44,46yo78zak2j7kaxc5ak1fnm60,1,18.5,101.5,2023-04-08T13:02:16.720Z,2023-04-08T13:53:11Z,4172044863,233,24,4172044829,347,,4172044827,56,Back,,,,,,,,,,,,,,,,2iq4fns3hb778wgkmsa2c9zze,S. Korač,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198621,33,1,1,1,58,46yo78zak2j7kaxc5ak1fnm60,1,23.5,100,2023-04-08T13:02:30.467Z,2023-04-08T13:02:32Z,4172045503,56,Back,4172045509,212,4.4,4172045511,213,4.4,4172045507,141,95.9,4172045501,107,,4172045505,140,22.1,,,,,,,6co35kabo4cg0o796clfc9z6y,K. Mammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198643,34,1,1,2,0,46yo78zak2j7kaxc5ak1fnm60,0,21.8,95,2023-04-08T13:02:32.325Z,2023-04-08T13:15:41Z,4172045605,140,45.9,4172045601,157,,4172045611,213,6.1,4172045607,141,87.7,4172045613,1,,4172045609,212,25.8,4172045603,56,Back,,,,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530198645,25,8,1,2,3,6i936isoyj6d0uuxdj537uc97,1,60.3,31.5,2023-04-08T13:02:35.391Z,2023-04-09T09:14:08Z,4175742825,384,,4172045619,56,Center,,,,,,,,,,,,,,,,,,,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
