id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2538822345,30,1,1,0,26,spvvjmk37iid7hsky9g3nce7,1,43.6,35.7,2023-04-24T17:01:12.162Z,2023-04-24T17:05:36Z,4217928023,141,54.8,4217928027,213,1.7,4217928021,140,41.7,4217928025,212,13.1,4217928019,56,Back,,,,,,,,,,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538822347,31,1,1,0,27,spvvjmk37iid7hsky9g3nce7,1,43.9,53.2,2023-04-24T17:01:13.363Z,2023-04-24T17:05:37Z,4217928487,141,35.1,4217928491,213,4.7,4217928485,140,44.0,4217928489,212,12.3,4217928483,56,Back,,,,,,,,,,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821321,9,1,1,0,30,spvvjmk37iid7hsky9g3nce7,0,47.3,24.4,2023-04-24T17:01:15.549Z,2023-04-24T17:05:21Z,4217919989,141,6.2,4217919985,56,Right,4217919987,140,66.5,4217919991,212,23.7,4217919993,213,5.7,,,,,,,,,,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821323,3,8,1,0,30,ac8jow4mdkvnsv5s0och4qqm,1,31.3,96.6,2023-04-24T17:01:16.338Z,2023-04-24T17:01:16Z,4217919995,56,Back,,,,,,,,,,,,,,,,,,,,,,972sdfy32aqsh3liqmn6chnf9,M. Ćosić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821327,10,1,1,0,32,spvvjmk37iid7hsky9g3nce7,0,62.4,23.4,2023-04-24T17:01:17.486Z,2023-04-24T17:03:30Z,4217920023,213,0.7,4217920013,56,Center,4217920017,140,74.9,4217920021,212,17.8,4217920009,155,,4217920019,141,41.0,,,,,,,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821331,4,1,1,0,33,ac8jow4mdkvnsv5s0och4qqm,0,20.8,65.5,2023-04-24T17:01:18.465Z,2023-04-24T17:01:19Z,4217920043,140,35.6,4217920049,213,0.5,4217920045,141,76.6,4217920041,56,Back,4217920047,212,17.3,4217920039,3,,,,,,,,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821343,11,50,1,0,36,spvvjmk37iid7hsky9g3nce7,1,74.2,25.4,2023-04-24T17:01:21.808Z,2023-04-24T17:01:23Z,4217920113,286,,4217920111,56,Center,4217920137,233,5,,,,,,,,,,,,,,,,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821341,5,7,1,0,36,ac8jow4mdkvnsv5s0och4qqm,0,25.8,74.6,2023-04-24T17:01:21.809Z,2023-04-24T17:01:23Z,4217920131,233,11,4217920105,56,Back,4217920107,285,,,,,,,,,,,,,,,,,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821353,6,45,1,0,38,ac8jow4mdkvnsv5s0och4qqm,0,24.6,82.6,2023-04-24T17:01:23.532Z,2023-04-24T17:01:25Z,4217920157,285,,4217920177,233,12,4217920155,56,Back,,,,,,,,,,,,,,,,e1ogqatdx34wgtmvvq28ft39x,T. Waker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821355,12,3,1,0,38,spvvjmk37iid7hsky9g3nce7,1,75.4,17.4,2023-04-24T17:01:23.532Z,2023-04-24T17:01:25Z,4217920163,233,6,4217920159,56,Right,4217920161,286,,,,,,,,,,,,,,,,,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821365,13,1,1,0,39,spvvjmk37iid7hsky9g3nce7,0,81.6,17,2023-04-24T17:01:24.605Z,2023-04-24T17:01:26Z,4217920233,213,1.3,4217920219,56,Center,4217920225,140,91.4,4217920229,212,33.6,4217920237,1,,4217920215,155,,4217920227,141,64.0,4217920211,2,,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821371,7,49,1,0,41,ac8jow4mdkvnsv5s0och4qqm,1,9,29.1,2023-04-24T17:01:27.306Z,2023-04-24T17:01:27Z,,,,,,,,,,,,,,,,,,,,,,,,,d83agzjsghnwbm4mq9b3x8dbe,A. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821377,8,61,1,0,42,ac8jow4mdkvnsv5s0och4qqm,0,6.3,25.2,2023-04-24T17:01:28.346Z,2023-04-24T17:01:28Z,4217920279,56,Back,,,,,,,,,,,,,,,,,,,,,,d83agzjsghnwbm4mq9b3x8dbe,A. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821391,9,6,1,0,45,ac8jow4mdkvnsv5s0och4qqm,0,6.3,20.4,2023-04-24T17:01:30.881Z,2023-04-24T17:01:34Z,4217920359,56,Back,4217920459,233,14,4217920361,73,,,,,,,,,,,,,,,,,d83agzjsghnwbm4mq9b3x8dbe,A. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821403,14,6,1,0,45,spvvjmk37iid7hsky9g3nce7,1,93.7,79.6,2023-04-24T17:01:30.881Z,2023-04-24T17:30:24Z,4217920411,56,Left,4217920415,73,,4217920449,233,9,,,,,,,,,,,,,,,,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821623,15,1,1,1,22,spvvjmk37iid7hsky9g3nce7,0,99.5,99.5,2023-04-24T17:02:07.645Z,2023-04-24T17:02:10Z,4217921579,6,,4217921581,155,,4217921587,140,96.3,4217921591,212,33.6,4217921589,141,50.4,4217921595,213,4.6,4217921599,1,,4217921585,56,Center,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,4217921577,2,4217921583,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821655,10,12,1,1,24,ac8jow4mdkvnsv5s0och4qqm,1,5.6,36.3,2023-04-24T17:02:09.985Z,2023-04-24T17:07:03Z,4217921775,140,22.8,4217921779,212,29.0,4217921781,213,0.9,4217921777,141,69.6,4217921773,56,Back,4217921783,15,,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821873,19,44,1,1,25,spvvjmk37iid7hsky9g3nce7,1,86.5,43.4,2023-04-24T17:02:10.708Z,2023-04-24T17:02:52Z,4217923011,286,,4217923029,233,12,4217923009,56,Center,,,,,,,,,,,,,,,,3vescyd2jf8wxx19q0kfedx0q,N. Eile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821759,12,44,1,1,25,ac8jow4mdkvnsv5s0och4qqm,0,13.5,56.6,2023-04-24T17:02:10.709Z,2023-04-24T17:07:04Z,4217922375,285,,4217923037,233,19,4217922373,56,Back,,,,,,,,,,,,,,,,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821645,16,1,1,1,25,spvvjmk37iid7hsky9g3nce7,0,87.8,43,2023-04-24T17:02:11.284Z,2023-04-24T17:53:43Z,4217921727,140,92.2,4217921725,56,Center,4217921731,212,8.1,4217921729,141,52.7,4217921733,213,1.0,4217921723,3,,,,,,,,3vescyd2jf8wxx19q0kfedx0q,N. Eile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821699,11,4,1,1,32,ac8jow4mdkvnsv5s0och4qqm,1,12.8,55.4,2023-04-24T17:02:18.041Z,2023-04-24T17:02:22Z,4217922005,56,Back,4217922009,285,,4217922007,152,,4217922001,13,,4217922117,233,18,4217922003,294,,,,,,,,4w4fnup47fnga68td9bu83sut,L. Fritzson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821715,18,4,1,1,32,spvvjmk37iid7hsky9g3nce7,0,87.2,44.6,2023-04-24T17:02:18.042Z,2023-04-24T17:06:58Z,4217922091,152,,4217922087,13,,4217922121,233,11,4217922095,286,,4217922089,56,Center,4217922243,294,,,,,,,,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821709,17,43,1,1,35,spvvjmk37iid7hsky9g3nce7,1,0,0,2023-04-24T17:02:20.733Z,2023-04-24T17:02:25Z,4217922165,144,42,,,,,,,,,,,,,,,,,,,,,,3vescyd2jf8wxx19q0kfedx0q,N. Eile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821853,13,1,1,2,2,ac8jow4mdkvnsv5s0och4qqm,1,14.3,54.6,2023-04-24T17:02:47.700Z,2023-04-24T17:02:50Z,4217922875,212,12.6,4217922871,140,26.2,4217922877,213,6.2,4217922873,141,52.7,4217922869,56,Back,4217922865,5,,4217922867,152,,,,,4ztjiy8n0724xy818ophfp4ic,F. Sidklev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821871,14,1,1,2,4,ac8jow4mdkvnsv5s0och4qqm,1,24,52.7,2023-04-24T17:02:50.001Z,2023-04-24T17:02:52Z,4217923001,141,53.0,4217922999,140,7.0,4217923005,213,3.1,4217922997,56,Back,4217923003,212,17.9,,,,,,,,,,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821905,15,1,1,2,6,ac8jow4mdkvnsv5s0och4qqm,1,7.9,52.5,2023-04-24T17:02:51.890Z,2023-04-24T17:02:55Z,4217923175,56,Center,4217923181,212,47.8,4217923179,141,56.7,4217923177,140,53.3,4217923185,1,,4217923171,155,,4217923183,213,0.1,,,,4ztjiy8n0724xy818ophfp4ic,F. Sidklev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821911,16,44,1,2,10,ac8jow4mdkvnsv5s0och4qqm,1,53,54,2023-04-24T17:02:55.530Z,2023-04-24T17:02:56Z,4217923251,233,20,4217923211,56,Center,4217923213,286,,,,,,,,,,,,,,,,,48ffxxjaqagvfy72i4qvuvdnt,N. Vasić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821917,20,44,1,2,10,spvvjmk37iid7hsky9g3nce7,0,47,46,2023-04-24T17:02:55.531Z,2023-04-24T17:02:57Z,4217923231,285,,4217923263,233,16,4217923229,56,Back,,,,,,,,,,,,,,,,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821921,17,1,1,2,10,ac8jow4mdkvnsv5s0och4qqm,0,53.3,56.7,2023-04-24T17:02:55.705Z,2023-04-24T17:02:57Z,4217923267,3,,4217923269,168,,4217923273,140,80.4,4217923271,56,Center,4217923277,212,31.2,4217923279,213,5.9,4217923275,141,38.0,,,,48ffxxjaqagvfy72i4qvuvdnt,N. Vasić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821951,21,59,1,2,12,spvvjmk37iid7hsky9g3nce7,1,0,0,2023-04-24T17:02:57.852Z,2023-04-24T17:03:13Z,4217923461,56,Back,,,,,,,,,,,,,,,,,,,,,,bomd9wl2cnqwck46ctwjqju1h,A. Lundin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821967,22,1,1,2,13,spvvjmk37iid7hsky9g3nce7,0,20.9,59.1,2023-04-24T17:02:58.587Z,2023-04-24T17:03:15Z,4217923507,56,Center,4217923513,141,66.6,4217923519,213,0.1,4217923521,1,,4217923517,212,39.4,4217923511,140,58.1,4217923503,157,,,,,bomd9wl2cnqwck46ctwjqju1h,A. Lundin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821959,18,49,1,2,17,ac8jow4mdkvnsv5s0och4qqm,1,39.7,31.2,2023-04-24T17:03:03.170Z,2023-04-24T17:03:03Z,,,,,,,,,,,,,,,,,,,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821971,19,1,1,2,17,ac8jow4mdkvnsv5s0och4qqm,1,39.7,31.2,2023-04-24T17:03:03.217Z,2023-04-24T17:09:00Z,4217923543,56,Back,4217923547,141,28.8,4217923551,213,6.1,4217923545,140,47.1,4217923549,212,7.9,,,,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821977,20,1,1,2,19,ac8jow4mdkvnsv5s0och4qqm,1,47.1,28.8,2023-04-24T17:03:04.778Z,2023-04-24T17:09:01Z,4217923573,140,38.8,4217923571,56,Back,4217923577,212,11.8,4217923579,213,3.9,4217923575,141,17.1,,,,,,,,,,4w4fnup47fnga68td9bu83sut,L. Fritzson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821981,21,1,1,2,20,ac8jow4mdkvnsv5s0och4qqm,1,38.6,17.4,2023-04-24T17:03:05.889Z,2023-04-24T17:09:10Z,4217923603,212,12.9,4217923605,213,0.8,4217923599,140,47.3,4217923597,56,Back,4217923601,141,30.7,,,,,,,,,,d83agzjsghnwbm4mq9b3x8dbe,A. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538821995,22,43,1,2,21,ac8jow4mdkvnsv5s0och4qqm,1,0,0,2023-04-24T17:03:06.945Z,2023-04-24T17:09:15Z,4217923703,141,29.8,4217938955,144,1,4217923699,56,Back,4217923705,212,14.0,4217923701,140,47.2,4217923707,213,6.2,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538822003,23,1,1,2,24,ac8jow4mdkvnsv5s0och4qqm,1,56.1,27.4,2023-04-24T17:03:09.505Z,2023-04-24T17:08:29Z,4217923765,212,20.9,4217923767,213,5.4,4217923761,140,68.5,4217923759,56,Right,4217923763,141,3.4,,,,,,,,,,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538822013,24,1,1,2,27,ac8jow4mdkvnsv5s0och4qqm,1,68.5,3.4,2023-04-24T17:03:12.450Z,2023-04-24T17:08:31Z,4217923811,213,2.0,4217923803,56,Right,4217923807,141,15.5,4217923809,212,9.0,4217923805,140,65.0,,,,,,,,,,4w4fnup47fnga68td9bu83sut,L. Fritzson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538822071,25,1,1,2,28,ac8jow4mdkvnsv5s0och4qqm,1,64.6,17.7,2023-04-24T17:03:13.497Z,2023-04-24T17:07:53Z,4217924055,140,52.0,4217924059,212,14.3,4217924057,141,9.7,4217924053,56,Right,4217924061,213,3.5,,,,,,,,,,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538822093,26,1,1,2,33,ac8jow4mdkvnsv5s0och4qqm,1,54.5,14.7,2023-04-24T17:03:18.593Z,2023-04-24T17:03:23Z,4217924193,212,36.9,4217924191,141,17.6,4217924187,56,Right,4217924197,1,,4217924195,213,0.1,4217924189,140,89.6,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538822113,27,1,1,2,37,ac8jow4mdkvnsv5s0och4qqm,1,86.6,6.8,2023-04-24T17:03:22.930Z,2023-04-24T17:03:26Z,4217924323,212,10.9,4217924321,141,6.7,4217924317,56,Right,4217924319,140,76.2,4217924325,213,3.1,,,,,,,,,,9vyizhfym4y8vc07xrvba7skq,O. Pettersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538822117,28,1,1,2,40,ac8jow4mdkvnsv5s0och4qqm,1,73.8,6.4,2023-04-24T17:03:26.137Z,2023-04-24T17:03:27Z,4217924349,212,14.7,4217924345,140,60.1,4217924351,213,2.9,4217924347,141,10.9,4217924343,56,Right,,,,,,,,,,d83agzjsghnwbm4mq9b3x8dbe,A. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538822143,29,1,1,2,42,ac8jow4mdkvnsv5s0och4qqm,1,60,11,2023-04-24T17:03:27.505Z,2023-04-24T17:03:31Z,4217924463,212,11.7,4217924459,140,64.0,4217924457,56,Center,4217924465,213,1.2,4217924461,141,27.1,,,,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538822157,30,1,1,2,45,ac8jow4mdkvnsv5s0och4qqm,0,66.7,24.9,2023-04-24T17:03:30.995Z,2023-04-24T17:03:33Z,4217924555,155,,4217924559,140,96.7,4217924563,212,31.8,4217924557,56,Center,4217924565,213,0.1,4217924561,141,31.5,,,,,,,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538822159,23,52,1,2,48,spvvjmk37iid7hsky9g3nce7,1,3,69.7,2023-04-24T17:03:34.300Z,2023-04-24T17:03:34Z,,,,,,,,,,,,,,,,,,,,,,,,,bomd9wl2cnqwck46ctwjqju1h,A. Lundin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538822225,24,1,1,2,57,spvvjmk37iid7hsky9g3nce7,1,14.5,48.5,2023-04-24T17:03:42.652Z,2023-04-24T17:03:44Z,4217924997,287,,4217924981,141,53.1,4217924979,140,34.3,4217924975,56,Back,4217924989,213,0.1,4217924985,212,21.0,4217924973,123,,,,,bomd9wl2cnqwck46ctwjqju1h,A. Lundin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538822253,25,1,1,3,1,spvvjmk37iid7hsky9g3nce7,1,33.2,53.6,2023-04-24T17:03:47.005Z,2023-04-24T17:03:48Z,4217925163,140,36.9,4217925169,213,5.0,4217925165,141,31.9,4217925161,56,Back,4217925167,212,15.3,,,,,,,,,,akuyf0uf6ev1es1zjhs9fss89,A. Brorsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538822261,26,1,1,3,3,spvvjmk37iid7hsky9g3nce7,1,38.7,30.3,2023-04-24T17:03:48.587Z,2023-04-24T17:03:50Z,4217925193,56,Right,4217925199,212,22.1,4217925195,140,53.8,4217925197,141,7.6,4217925201,213,5.5,,,,,,,,,,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538822277,27,1,1,3,4,spvvjmk37iid7hsky9g3nce7,1,55.4,7.1,2023-04-24T17:03:49.963Z,2023-04-24T17:03:54Z,4217925289,212,10.6,4217925285,140,59.0,4217925291,213,1.2,4217925287,141,21.6,4217925283,56,Center,,,,,,,,,,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
