id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/10/value,qualifier/14/value,qualifier/16/value,assist
2543561397,6,1,1,0,46,2nnlsjfbcea40t4jeclcbw9lk,0,29.8,33.4,2023-05-04T17:04:08.989Z,2023-05-04T19:03:20Z,4250127865,141,31.5,4250127867,212,8.4,4250127861,56,Back,4250127863,140,37.7,4250127859,3,,4250127869,213,6.1,,,,,,,8x51gbtkf78eskjolnedvoi51,L. Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561393,6,50,1,0,48,7hlumphk42363z3i2nry2wrzj,1,60.9,67.8,2023-05-04T17:04:11.172Z,2023-05-04T19:03:13Z,4250127843,286,,4250127841,56,Center,4250127917,233,7,,,,,,,,,,,,,,,,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561405,7,7,1,0,48,2nnlsjfbcea40t4jeclcbw9lk,1,39.1,32.2,2023-05-04T17:04:11.173Z,2023-05-06T06:03:30Z,4250127903,233,6,4253241731,384,,4250127901,285,,4250127899,56,Back,,,,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561407,8,49,1,0,49,2nnlsjfbcea40t4jeclcbw9lk,1,40.7,33.1,2023-05-04T17:04:12.357Z,2023-05-04T17:09:17Z,,,,,,,,,,,,,,,,,,,,,,,,,8erbr3ewwl0o6ib0q4r7tmp9m,F. Hammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543563131,74,61,1,0,50,2nnlsjfbcea40t4jeclcbw9lk,1,45.9,34.7,2023-05-04T17:04:13.798Z,2023-05-04T19:03:01Z,4250138055,56,Back,,,,,,,,,,,,,,,,,,,,,,8erbr3ewwl0o6ib0q4r7tmp9m,F. Hammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561417,9,1,1,0,51,2nnlsjfbcea40t4jeclcbw9lk,1,41.2,34.9,2023-05-04T17:04:14.661Z,2023-05-06T06:03:55Z,4250127949,140,25.9,4250127955,213,2.6,4250127947,56,Back,4250127951,141,48.9,4250127953,212,18.7,,,,,,,,,,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561427,10,1,1,0,53,2nnlsjfbcea40t4jeclcbw9lk,1,28.6,49.6,2023-05-04T17:04:16.222Z,2023-05-04T17:04:18Z,4250128015,212,13.3,4250128009,56,Back,4250128013,141,30.1,4250128011,140,29.8,4250128017,213,4.8,,,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561431,11,1,1,0,55,2nnlsjfbcea40t4jeclcbw9lk,1,29.4,30.4,2023-05-04T17:04:18.061Z,2023-05-04T17:04:19Z,4250128055,213,2.0,4250128051,141,63.3,4250128053,212,24.6,4250128047,56,Back,4250128049,140,19.6,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561435,12,1,1,0,56,2nnlsjfbcea40t4jeclcbw9lk,1,19.6,63.3,2023-05-04T17:04:19.485Z,2023-05-04T17:04:21Z,4250128085,141,47.8,4250128087,212,19.0,4250128083,140,4.5,4250128081,56,Back,4250128089,213,3.7,,,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561451,13,1,1,0,58,2nnlsjfbcea40t4jeclcbw9lk,1,4.5,47.8,2023-05-04T17:04:21.070Z,2023-05-04T17:04:25Z,4250128163,140,7.3,4250128169,213,1.4,4250128161,56,Back,4250128167,212,19.8,4250128165,141,76.6,,,,,,,,,,4qyy11gb9nepxkd3i7f9axh0q,O. Dovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561453,14,1,1,1,2,2nnlsjfbcea40t4jeclcbw9lk,1,15.5,80.3,2023-05-04T17:04:25.197Z,2023-05-04T17:04:26Z,4250128185,141,96.5,4250128181,56,Back,4250128183,140,19.9,4250128187,212,11.9,4250128189,213,1.2,,,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561469,15,1,1,1,3,2nnlsjfbcea40t4jeclcbw9lk,1,20.4,96.5,2023-05-04T17:04:26.405Z,2023-05-04T17:10:13Z,4250128333,141,83.6,4250128331,140,39.0,4250128337,213,5.9,4250128335,212,21.4,4250128329,56,Back,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561471,16,61,1,1,8,2nnlsjfbcea40t4jeclcbw9lk,0,38.3,92.1,2023-05-04T17:04:31.189Z,2023-05-04T17:04:31Z,4250128343,56,Back,,,,,,,,,,,,,,,,,,,,,,8cdx7aahcxg6be4qiwv9vq39w,V. Đukanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561477,7,49,1,1,10,7hlumphk42363z3i2nry2wrzj,1,64.3,11.1,2023-05-04T17:04:33.042Z,2023-05-04T17:04:33Z,,,,,,,,,,,,,,,,,,,,,,,,,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561495,8,3,1,1,14,7hlumphk42363z3i2nry2wrzj,1,80.9,11.1,2023-05-04T17:04:37.234Z,2023-05-06T06:04:44Z,4253242321,464,,4250128471,56,Right,4250128507,233,17,4250128473,286,,,,,,,,,,,,,,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561491,17,45,1,1,14,2nnlsjfbcea40t4jeclcbw9lk,0,19.1,88.9,2023-05-04T17:04:37.234Z,2023-05-04T17:04:38Z,4250128463,285,,4250128461,56,Back,4250128521,233,8,,,,,,,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561529,9,3,1,1,15,7hlumphk42363z3i2nry2wrzj,1,81.6,15.2,2023-05-04T17:04:38.034Z,2023-05-06T06:04:54Z,4250128617,233,18,4253242431,464,,4250128601,56,Right,4250128603,286,,,,,,,,,,,,,,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561505,18,45,1,1,15,2nnlsjfbcea40t4jeclcbw9lk,0,18.4,84.8,2023-05-04T17:04:38.034Z,2023-05-04T17:04:42Z,4250128537,285,,4250128535,56,Back,4250128639,233,9,,,,,,,,,,,,,,,,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561533,10,1,1,1,18,7hlumphk42363z3i2nry2wrzj,1,84.2,23.3,2023-05-04T17:04:41.380Z,2023-05-04T17:11:23Z,4250128659,213,2.9,4250128651,56,Center,4250128653,140,72.6,4250128657,212,12.5,4250128655,141,27.6,,,,,,,,,,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561535,11,1,1,1,20,7hlumphk42363z3i2nry2wrzj,0,73.2,29.1,2023-05-04T17:04:43.074Z,2023-05-06T06:05:37Z,4250128667,141,30.4,4250128663,56,Center,4250128669,212,5.4,4250128671,213,0.2,4250128665,140,78.3,,,,,,,,,,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561537,19,61,1,1,21,2nnlsjfbcea40t4jeclcbw9lk,1,23.1,64.9,2023-05-04T17:04:44.326Z,2023-05-04T17:04:44Z,4250128677,56,Back,,,,,,,,,,,,,,,,,,,,,,8x51gbtkf78eskjolnedvoi51,L. Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561541,20,49,1,1,23,2nnlsjfbcea40t4jeclcbw9lk,1,3.2,54.6,2023-05-04T17:04:45.918Z,2023-05-04T17:04:46Z,,,,,,,,,,,,,,,,,,,,,,,,,4qyy11gb9nepxkd3i7f9axh0q,O. Dovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561623,21,1,1,1,34,2nnlsjfbcea40t4jeclcbw9lk,1,8.5,48.1,2023-05-04T17:04:57.462Z,2023-05-04T17:04:59Z,4250129057,140,15.6,4250129055,56,Back,4250129061,212,14.7,4250129063,213,1.0,4250129059,141,66.7,,,,,,,,,,4qyy11gb9nepxkd3i7f9axh0q,O. Dovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561633,22,1,1,1,36,2nnlsjfbcea40t4jeclcbw9lk,1,17.1,66.1,2023-05-04T17:04:59.829Z,2023-05-04T17:05:03Z,4250129111,213,1.3,4250129105,140,19.9,4250129107,141,84.5,4250129103,56,Back,4250129109,212,12.9,,,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561641,23,1,1,1,40,2nnlsjfbcea40t4jeclcbw9lk,1,23.2,84.4,2023-05-04T17:05:03.726Z,2023-05-04T17:05:06Z,4250129149,56,Back,4250129155,212,15.4,4250129157,213,3.4,4250129151,140,9.2,4250129153,141,77.8,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561659,24,1,1,1,43,2nnlsjfbcea40t4jeclcbw9lk,1,7.3,77.2,2023-05-04T17:05:06.253Z,2023-05-04T17:05:09Z,4250129275,140,2.7,4250129287,213,4.4,4250129283,212,14.6,4250129271,56,Back,4250129279,141,56.9,,,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561689,25,1,1,1,46,2nnlsjfbcea40t4jeclcbw9lk,1,3,50.9,2023-05-04T17:05:09.245Z,2023-05-04T17:05:19Z,4250129475,140,8.5,4250129481,213,5.0,4250129473,56,Back,4250129479,212,17.8,4250129477,141,26.2,,,,,,,,,,4qyy11gb9nepxkd3i7f9axh0q,O. Dovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561717,26,1,1,1,56,2nnlsjfbcea40t4jeclcbw9lk,1,36.5,21.2,2023-05-04T17:05:19.397Z,2023-05-04T17:05:22Z,4250129619,56,Back,4250129625,212,10.2,4250129627,213,5.7,4250129623,141,13.4,4250129621,140,44.8,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561725,27,1,1,1,59,2nnlsjfbcea40t4jeclcbw9lk,1,45.4,12.3,2023-05-04T17:05:22.502Z,2023-05-06T06:14:08Z,4253249929,156,,4250129675,56,Back,4250129677,140,37.0,4250129681,212,10.6,4250129683,213,3.7,4250129679,141,3.7,,,,,,,8erbr3ewwl0o6ib0q4r7tmp9m,F. Hammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561731,28,1,1,2,1,2nnlsjfbcea40t4jeclcbw9lk,1,37.7,3.1,2023-05-04T17:05:24.206Z,2023-05-04T17:13:07Z,4250129723,212,21.2,4250129721,141,11.4,4250129719,140,18.2,4250129717,56,Back,4250129725,213,2.9,,,,,,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561739,29,1,1,2,2,2nnlsjfbcea40t4jeclcbw9lk,1,33.3,20.9,2023-05-04T17:05:25.838Z,2023-05-04T17:05:29Z,4250129773,140,28.1,4250129779,213,1.9,4250129771,56,Back,4250129777,212,19.5,4250129775,141,48.5,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561759,30,1,1,2,6,2nnlsjfbcea40t4jeclcbw9lk,1,29.5,52.4,2023-05-04T17:05:29.038Z,2023-05-06T06:14:27Z,4250129865,141,69.4,4250129867,212,11.7,4250129861,56,Back,4250129869,213,1.4,4250129863,140,31.2,,,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561765,31,1,1,2,8,2nnlsjfbcea40t4jeclcbw9lk,1,31.7,69.6,2023-05-04T17:05:30.934Z,2023-05-04T17:05:32Z,4250129917,56,Back,4250129925,213,0.9,4250129919,140,45.3,4250129923,212,23.9,4250129921,141,97.7,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561781,32,1,1,2,9,2nnlsjfbcea40t4jeclcbw9lk,1,45.3,97.7,2023-05-04T17:05:32.622Z,2023-05-04T17:05:34Z,4250130007,140,33.2,4250130009,141,81.7,4250130013,213,3.8,4250130011,212,16.7,4250130005,56,Back,,,,,,,,,,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561817,33,1,1,2,11,2nnlsjfbcea40t4jeclcbw9lk,1,33.2,81.7,2023-05-04T17:05:34.797Z,2023-05-04T17:05:43Z,4250130213,212,20.4,4250130211,141,58.5,4250130207,56,Back,4250130215,213,4.0,4250130209,140,20.9,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561823,34,1,1,2,20,2nnlsjfbcea40t4jeclcbw9lk,1,29.5,48.8,2023-05-04T17:05:43.309Z,2023-05-04T17:05:45Z,4250130235,141,77.3,4250130233,140,30.8,4250130231,56,Back,4250130237,212,19.4,4250130239,213,1.5,,,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561829,35,1,1,2,22,2nnlsjfbcea40t4jeclcbw9lk,1,30.8,77.3,2023-05-04T17:05:45.229Z,2023-05-04T17:05:47Z,4250130259,56,Back,4250130263,141,95.0,4250130261,140,37.5,4250130267,213,1.0,4250130265,212,13.9,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561833,36,1,1,2,24,2nnlsjfbcea40t4jeclcbw9lk,0,37.4,94.8,2023-05-04T17:05:47.037Z,2023-05-04T17:13:26Z,4250130317,56,Center,4250130319,140,52.5,4250130323,212,22.5,4250130321,141,71.4,4250130315,155,,4250130327,213,5.5,,,,,,,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561849,12,1,1,2,25,7hlumphk42363z3i2nry2wrzj,1,45.6,25.6,2023-05-04T17:05:48.402Z,2023-05-04T17:13:29Z,4250130409,140,58.9,4250130415,213,0.1,4250130407,56,Center,4250130405,3,,4250130411,141,26.8,4250130413,212,14.0,,,,,,,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561883,13,1,1,2,28,7hlumphk42363z3i2nry2wrzj,0,61,29.5,2023-05-04T17:05:50.930Z,2023-05-04T17:13:38Z,4250130587,168,,4250130597,213,6.2,4250130593,141,26.8,4250130591,140,77.7,4250130595,212,17.6,4250130585,3,,4250130589,56,Center,,,,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561919,37,1,1,2,32,2nnlsjfbcea40t4jeclcbw9lk,1,25,74.1,2023-05-04T17:05:55.750Z,2023-05-04T17:05:57Z,4250130769,56,Back,4250130775,212,17.1,4250130777,213,1.0,4250130773,141,95.9,4250130771,140,33.2,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561931,38,1,1,2,34,2nnlsjfbcea40t4jeclcbw9lk,1,32.9,95.7,2023-05-04T17:05:57.382Z,2023-05-04T17:05:59Z,4250130815,140,27.5,4250130821,213,4.2,4250130813,56,Back,4250130819,212,11.3,4250130817,141,81.4,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561939,39,1,1,2,36,2nnlsjfbcea40t4jeclcbw9lk,1,27.6,79.6,2023-05-04T17:05:58.982Z,2023-05-04T17:06:00Z,4250130867,140,32.8,4250130869,141,67.2,4250130871,212,10.0,4250130865,56,Back,4250130873,213,5.3,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561953,40,1,1,2,37,2nnlsjfbcea40t4jeclcbw9lk,1,29.6,69.3,2023-05-04T17:06:00.069Z,2023-05-04T17:13:54Z,4250130955,212,15.5,4250130953,141,91.7,4250130951,140,32.2,4250130957,213,1.4,4250130949,56,Back,,,,,,,,,,8x51gbtkf78eskjolnedvoi51,L. Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561983,14,45,1,2,40,7hlumphk42363z3i2nry2wrzj,0,67,8.8,2023-05-04T17:06:02.886Z,2023-05-04T17:14:08Z,4250146677,286,,4250131073,56,Right,4250146673,233,41,,,,,,,,,,,,,,,,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561977,41,3,1,2,40,2nnlsjfbcea40t4jeclcbw9lk,1,33,91.2,2023-05-04T17:06:02.886Z,2023-05-06T06:15:29Z,4253251157,464,,4250131059,285,,4250131057,56,Back,4250146665,233,14,,,,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561991,42,1,1,2,42,2nnlsjfbcea40t4jeclcbw9lk,1,35,85.3,2023-05-04T17:06:05.269Z,2023-05-04T17:14:14Z,4250131125,141,75.3,4250131127,212,12.6,4250131129,213,5.7,4250131121,56,Back,4250131123,140,45.1,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561999,43,3,1,2,44,2nnlsjfbcea40t4jeclcbw9lk,0,45.7,76.1,2023-05-04T17:06:07.398Z,2023-05-06T06:15:35Z,4253251207,465,,4250131171,211,,4250131161,56,Back,4250131163,286,,,,,,,,,,,,,,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
