id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/8/value,qualifier/13/value,qualifier/12/value,qualifier/16/value,qualifier/15/value
2533711397,1,34,16,0,0,9zqn9ugvg64it0lr5z8cq4g9v,1,0,0,2023-04-15T14:40:02.650Z,2023-04-15T14:40:02Z,4190708885,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",4190708881,59,"26, 21, 25, 11, 13, 5, 18, 27, 7, 16, 24, 1, 3, 9, 12, 15, 40, 38, 35",4190708879,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5",4190708877,30,"eydu7p01ud08kscyaav4aaok5, 88mmoskb8jyiyqyfvxvz0qmwa, 15nsr315qb7jhyeik47x9wrxm, 35gounciadqplhg50z8pgno5, 6lykrd3hzedl7xljr167gow5x, 8unnvgvft6knxupbp9oxh621h, bar5tlyxm2vim2ewqauywgb85, 87cds2pw8n5bacxfbits3kk5w, de2unef3dan4fnahz184pyqz8, 780mdhlnrheqczv6o7p5l8hzo, 5xbrybr5fxvg6br9b6tq4a4fd, 620zi46ifanq9e9j7qaluzqvp, 3k9t74k0qctv5qvmkbcxwtoet, enrm3rj4awqw0i9r0zi3if4yd, ena92ro3qpi2wgbzznu4xc4fe, dxnnlilj6cj5iyqhuvlfpiymt, 9pr02xl5zkizsdlw8ln1o3axg, c3mf113babl3u4iqq9mb2gmxg, 7sez5w47trh4xnngir0epzl04",4190708883,130,4,4190708891,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4190708887,194,35gounciadqplhg50z8pgno5,4190708889,197,4756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533713493,1,34,16,0,0,bqtquhot4yruw677rkc607lk6,1,0,0,2023-04-15T14:41:00.620Z,2023-04-15T15:25:56Z,4190720383,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",4190720397,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4190720381,30,"cj7aybqox4kzoicnzea7b64t1, ah01wimesmr2z3ngqdeme6k15, 7e6fwgkn6qykqzldw1i1e4bf9, 86fokf6u54eq39xx5r5smyqui, 4r8xqhcqxugg2wk1g2n4x1at, cq3y184r3wicnhyzbfr2slv4l, a0dcnofzjvroty4idvyxfaggl, 9469qatlpe6rdqko8c6ha4out, 91suopiz6irxqevhzv8lx76ne, b6uj13lah92mxcmbs45ujr9p1, 3aoh34sqan7y34c2qa1d6xkyy, bm2irsmnu6xonzgwb9zli6ajt, 40do9cllxtllu7xafttmno3dg, rxypx04u4hxdd5dfwoazp2xg, ersburboye1ic6pxc36ytm4et, bhk6nuy0352nrcf1sp7rassno, cm6h40v4lws2jjbslwjjlvd1x, 28237r26dj8uck2dsnecsrlnu, 78ev8z8b1houtb722o2f9okwl, bi8ahffozsvj2jwiakg7lidjo",4190720407,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4190720385,59,"1, 2, 3, 17, 39, 6, 29, 22, 9, 11, 14, 7, 16, 18, 19, 20, 21, 28, 30, 27",4190720405,197,14830,4190720403,194,cj7aybqox4kzoicnzea7b64t1,4190720391,130,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533797861,2,32,1,0,0,9zqn9ugvg64it0lr5z8cq4g9v,1,0,0,2023-04-15T15:30:38.869Z,2023-04-16T11:41:43Z,4191159729,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533797857,2,32,1,0,0,bqtquhot4yruw677rkc607lk6,1,0,0,2023-04-15T15:30:38.869Z,2023-04-15T15:30:39Z,4191159679,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533797947,3,1,1,0,0,bqtquhot4yruw677rkc607lk6,1,50,50,2023-04-15T15:30:38.969Z,2023-04-15T16:28:51Z,4191160135,141,52.5,4191160129,56,Back,4191160133,140,48.2,4191160137,212,2.5,4191160139,213,2.4,4191160141,279,S,,,,,,,b6uj13lah92mxcmbs45ujr9p1,S. Skrabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533798053,4,1,1,0,2,bqtquhot4yruw677rkc607lk6,1,48.2,52.5,2023-04-15T15:30:41.235Z,2023-04-15T15:30:45Z,4191160681,1,,4191160665,56,Right,4191160677,213,5.3,4191160661,155,,4191160671,141,8.2,4191160675,212,36.2,4191160669,140,67.3,,,,a0dcnofzjvroty4idvyxfaggl,Romário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533798077,5,3,1,0,6,bqtquhot4yruw677rkc607lk6,0,68.9,4,2023-04-15T15:30:45.418Z,2023-04-16T12:02:38Z,4194797931,465,,4191160787,56,Right,4191160789,286,,4191160813,211,,,,,,,,,,,,,,ah01wimesmr2z3ngqdeme6k15,A. Lindahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533798215,3,5,1,0,8,9zqn9ugvg64it0lr5z8cq4g9v,1,24.6,101.5,2023-04-15T15:30:47.454Z,2023-04-15T17:19:05Z,4191161533,56,Back,4191161535,347,,4191161595,233,6,,,,,,,,,,,,,,,,5xbrybr5fxvg6br9b6tq4a4fd,L. Olden Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533798203,6,5,1,0,8,bqtquhot4yruw677rkc607lk6,0,75.4,-1.5,2023-04-15T15:30:47.454Z,2023-04-15T15:30:51Z,4191161665,233,3,4191161473,56,Right,4191161477,347,,,,,,,,,,,,,,,,,ah01wimesmr2z3ngqdeme6k15,A. Lindahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533798493,4,1,1,0,16,9zqn9ugvg64it0lr5z8cq4g9v,1,23.3,100,2023-04-15T15:30:55.492Z,2023-04-15T15:30:59Z,4191163081,213,5.6,4191163059,107,,4191163061,56,Back,4191163071,141,96.0,4191163075,212,6.5,4191163067,140,28.1,,,,,,,15nsr315qb7jhyeik47x9wrxm,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
