id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/12/value,qualifier/15/value,qualifier/9/value,qualifier/13/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2540861313,3,7,1,0,11,9zqn9ugvg64it0lr5z8cq4g9v,1,51.1,5.6,2023-04-29T15:30:43.226Z,2023-05-01T11:27:18Z,4235669233,233,8,4235669131,56,Right,4242999205,383,,4235669133,285,,,,,,,,,,,,,,5rbr8z5frgawr2ykcmcxbbluy,O. Uddenäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540861323,4,49,1,0,14,9zqn9ugvg64it0lr5z8cq4g9v,1,36.5,4.1,2023-04-29T15:30:45.762Z,2023-04-29T15:30:46Z,,,,,,,,,,,,,,,,,,,,,,,,,5rbr8z5frgawr2ykcmcxbbluy,O. Uddenäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540861351,5,1,1,0,14,9zqn9ugvg64it0lr5z8cq4g9v,1,36.5,4.1,2023-04-29T15:30:45.956Z,2023-04-29T15:30:47Z,4235669365,213,3.1,4235669359,140,24.9,4235669363,212,12.2,4235669361,141,5.6,4235669357,56,Back,,,,,,,,,,5rbr8z5frgawr2ykcmcxbbluy,O. Uddenäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540861479,6,1,1,0,15,9zqn9ugvg64it0lr5z8cq4g9v,1,24.9,5.6,2023-04-29T15:30:47.105Z,2023-04-29T15:30:51Z,4235670025,56,Back,4235670041,213,2.0,4235670031,140,13.0,4235670039,212,28.6,4235670035,141,43.4,,,,,,,,,,ena92ro3qpi2wgbzznu4xc4fe,V. Lunddal Friðriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540861575,7,1,1,0,20,9zqn9ugvg64it0lr5z8cq4g9v,1,13.6,43.6,2023-04-29T15:30:51.458Z,2023-04-29T15:30:54Z,4235670539,140,21.6,4235670545,213,1.1,4235670543,212,18.0,4235670537,56,Back,4235670541,141,67.0,,,,,,,,,,eydu7p01ud08kscyaav4aaok5,P. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540861615,8,1,1,0,23,9zqn9ugvg64it0lr5z8cq4g9v,0,15.4,62,2023-04-29T15:30:54.753Z,2023-04-29T15:35:23Z,4235670711,1,,4235670697,56,Back,4235670701,141,5.6,4235670709,213,5.2,4235670705,212,44.6,4235670699,140,37.1,,,,,,,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540861699,9,49,1,0,27,durq4oppf7c08tnbzrlebt0uz,1,70.4,92.7,2023-04-29T15:30:59.366Z,2023-04-29T15:30:59Z,,,,,,,,,,,,,,,,,,,,,,,,,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540861729,10,1,1,0,28,durq4oppf7c08tnbzrlebt0uz,0,70.4,92.7,2023-04-29T15:30:59.637Z,2023-04-29T15:31:00Z,4235671333,56,Center,4235671335,140,79.1,4235671337,141,69.3,4235671341,213,5.2,4235671339,212,18.3,,,,,,,,,,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540861791,10,49,1,0,29,9zqn9ugvg64it0lr5z8cq4g9v,1,5.2,45.7,2023-04-29T15:31:00.690Z,2023-04-29T15:35:37Z,,,,,,,,,,,,,,,,,,,,,,,,,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540861779,9,1,1,0,30,9zqn9ugvg64it0lr5z8cq4g9v,1,22,29.4,2023-04-29T15:31:01.395Z,2023-04-29T15:31:02Z,4235671595,213,2.6,4235671589,140,5.1,4235671587,56,Back,4235671591,141,45.4,4235671593,212,20.8,,,,,,,,,,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540862251,11,1,1,0,45,9zqn9ugvg64it0lr5z8cq4g9v,1,8.8,52.1,2023-04-29T15:31:17.266Z,2023-04-29T15:31:20Z,4235674005,141,41.8,4235674007,212,14.0,4235673997,56,Back,4235674001,140,20.3,4235674011,213,5.8,,,,,,,,,,eydu7p01ud08kscyaav4aaok5,P. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540862315,12,1,1,0,49,9zqn9ugvg64it0lr5z8cq4g9v,1,20.4,41.8,2023-04-29T15:31:20.658Z,2023-04-29T15:31:23Z,4235674445,213,2.9,4235674433,56,Back,4235674435,140,4.7,4235674439,141,49.0,4235674443,212,17.2,,,,,,,,,,35gounciadqplhg50z8pgno5,Samuel Gustafson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540862393,13,1,1,0,51,9zqn9ugvg64it0lr5z8cq4g9v,0,4.1,47.9,2023-04-29T15:31:22.818Z,2023-04-29T15:31:26Z,4235674911,140,41.3,4235674913,141,13.8,4235674917,213,5.7,4235674907,155,,4235674915,212,45.4,4235674919,1,,4235674909,56,Back,,,,eydu7p01ud08kscyaav4aaok5,P. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540862435,11,44,1,0,53,durq4oppf7c08tnbzrlebt0uz,1,56.6,83,2023-04-29T15:31:25.104Z,2023-04-29T15:31:27Z,4235675097,286,,4235675095,56,Left,4235675135,233,14,,,,,,,,,,,,,,,,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540862403,14,44,1,0,53,9zqn9ugvg64it0lr5z8cq4g9v,0,43.4,17,2023-04-29T15:31:25.105Z,2023-04-29T15:31:27Z,4235675149,233,11,4235674959,56,Back,4235674961,285,,,,,,,,,,,,,,,,,5rbr8z5frgawr2ykcmcxbbluy,O. Uddenäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540862445,12,1,1,0,54,durq4oppf7c08tnbzrlebt0uz,0,54.4,79.9,2023-04-29T15:31:25.885Z,2023-04-29T16:29:53Z,4235675193,140,37.3,4235675191,56,Back,4235675189,3,,4235675199,213,3.1,4235675195,141,80.3,4235675197,212,18.0,,,,,,,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540870895,79,1,1,0,55,durq4oppf7c08tnbzrlebt0uz,1,41.9,85.9,2023-04-29T15:31:27.174Z,2023-05-01T11:29:44Z,4235724255,3,,4235724259,140,59.1,4235724263,141,84.9,4235724257,56,Left,4235724271,213,6.2,4235724267,212,18.1,,,,,,,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540862477,13,49,1,0,56,durq4oppf7c08tnbzrlebt0uz,1,54.6,74.5,2023-04-29T15:31:27.414Z,2023-05-01T11:29:48Z,,,,,,,,,,,,,,,,,,,,,,,,,37ugegawhu80qktxkp12mwoa1,H. Näsström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540862513,14,3,1,0,57,durq4oppf7c08tnbzrlebt0uz,1,57.9,76.7,2023-04-29T15:31:28.422Z,2023-05-01T11:29:52Z,4235675563,286,,4235675559,56,Center,4243003397,465,,4235675741,233,15,,,,,,,,,,,,,37ugegawhu80qktxkp12mwoa1,H. Näsström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540862541,15,45,1,0,57,9zqn9ugvg64it0lr5z8cq4g9v,0,42.1,23.3,2023-04-29T15:31:28.422Z,2023-05-01T11:29:55Z,4235675685,285,,4235675683,56,Back,4235675799,233,14,,,,,,,,,,,,,,,,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540862585,15,1,1,0,58,durq4oppf7c08tnbzrlebt0uz,0,58.1,73,2023-04-29T15:31:29.966Z,2023-05-01T11:30:04Z,4235675891,56,Center,4235675901,212,10.5,4235675895,140,68.1,4235675899,141,73.6,4235675905,213,0.0,,,,,,,,,,37ugegawhu80qktxkp12mwoa1,H. Näsström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542236965,931,8,1,1,0,9zqn9ugvg64it0lr5z8cq4g9v,1,29.3,23.6,2023-04-29T15:31:31.572Z,2023-05-01T11:30:24Z,4243005439,56,Back,4243005501,385,,,,,,,,,,,,,,,,,,,,ena92ro3qpi2wgbzznu4xc4fe,V. Lunddal Friðriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540862625,16,1,1,1,2,durq4oppf7c08tnbzrlebt0uz,1,71.6,59.3,2023-04-29T15:31:33.686Z,2023-05-01T11:30:44Z,4235676113,141,63.4,4235677487,210,15,4235676117,212,14.2,4235733225,154,,4235676123,213,0.2,4235676105,56,Center,4235676109,140,84.9,,,,9eaa74frc7sjli4e48cey3r4k,K. Bilalovic,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540862631,17,15,1,1,4,durq4oppf7c08tnbzrlebt0uz,1,85.9,63.3,2023-04-29T15:31:35.510Z,2023-05-01T11:30:44Z,4235677523,78,,4235677535,215,,4235677547,147,58.7,4235677531,102,50.1,4235677555,230,99.0,4235676699,82,,4235676799,233,16,4235677559,231,51.1,30117qloj2vhnxq4djfktp7u1,A. Zeljkovic,,4235677533,103,19,4235676695,72,4235677525,29,4235676183,56,Center,4235677537,328,4235733261,154,4235677541,146,90.8,4235676179,22,4235676181,64,4235677527,55,16,,,,,,,,,,,,
2540862693,16,10,1,1,4,9zqn9ugvg64it0lr5z8cq4g9v,1,8.7,41.3,2023-04-29T15:31:35.610Z,2023-04-29T15:31:40Z,4235676873,233,17,4235676545,94,,4235676547,56,Back,,,,,,,,,,,,,,,,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540862725,17,6,1,1,7,9zqn9ugvg64it0lr5z8cq4g9v,0,11.4,39,2023-04-29T15:31:38.610Z,2023-05-01T11:30:47Z,4235676727,73,,4235676725,56,Back,4235685087,233,18,,,,,,,,,,,,,,,,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540862969,18,6,1,1,7,durq4oppf7c08tnbzrlebt0uz,1,88.6,61,2023-04-29T15:31:38.610Z,2023-04-29T16:16:49Z,4235685043,233,17,4235678061,56,Center,4235678063,73,,,,,,,,,,,,,,,,,30117qloj2vhnxq4djfktp7u1,A. Zeljkovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540863447,19,1,1,1,33,durq4oppf7c08tnbzrlebt0uz,1,99.5,99.5,2023-04-29T15:32:04.405Z,2023-04-29T15:32:06Z,4235680725,212,7.8,4235680717,6,,4235680727,213,3.8,4235680721,140,93.4,4235680719,56,Left,4235680723,141,92.9,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540863579,20,1,1,1,35,durq4oppf7c08tnbzrlebt0uz,1,89.8,93.8,2023-04-29T15:32:06.500Z,2023-04-29T15:32:10Z,4235681479,141,87.5,4235681473,56,Left,4235681481,212,16.1,4235681483,213,3.4,4235681477,140,75.0,,,,,,,,,,9eaa74frc7sjli4e48cey3r4k,K. Bilalovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540863605,21,1,1,1,38,durq4oppf7c08tnbzrlebt0uz,0,80,88,2023-04-29T15:32:09.664Z,2023-04-29T15:32:11Z,4235681613,56,Left,4235681637,213,0,4235681723,286,,4235681629,212,2.0,4235681719,233,18,4235681625,141,88.0,4235681717,236,,4235681619,140,81.9,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540863597,18,74,1,1,38,9zqn9ugvg64it0lr5z8cq4g9v,1,21.7,15.2,2023-04-29T15:32:09.665Z,2023-04-29T17:20:02Z,4235681787,233,21,4235681587,56,Back,4235681589,285,,,,,,,,,,,,,,,,,de2unef3dan4fnahz184pyqz8,B. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540863651,19,49,1,1,40,9zqn9ugvg64it0lr5z8cq4g9v,1,18.1,6.2,2023-04-29T15:32:12.273Z,2023-04-29T15:32:12Z,,,,,,,,,,,,,,,,,,,,,,,,,5rbr8z5frgawr2ykcmcxbbluy,O. Uddenäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540863791,20,1,1,1,40,9zqn9ugvg64it0lr5z8cq4g9v,1,18.1,6.2,2023-04-29T15:32:12.353Z,2023-05-01T11:31:34Z,4235749729,210,15,4235682609,140,43.9,4235682621,213,6.3,4235682611,141,5.6,4235682607,56,Back,4235682617,212,27.1,,,,,,,5rbr8z5frgawr2ykcmcxbbluy,O. Uddenäs,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540864001,21,3,1,1,45,9zqn9ugvg64it0lr5z8cq4g9v,1,69.8,16.9,2023-04-29T15:32:16.834Z,2023-05-01T11:31:24Z,4243006687,465,,4235683707,56,Right,4235683709,286,,4235683809,233,22,,,,,,,,,,,,,de2unef3dan4fnahz184pyqz8,B. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540863803,22,45,1,1,45,durq4oppf7c08tnbzrlebt0uz,0,30.2,83.1,2023-04-29T15:32:16.834Z,2023-04-29T15:32:24Z,4235683875,233,21,4235682677,285,,4235682675,56,Back,,,,,,,,,,,,,,,,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540864011,22,15,1,1,50,9zqn9ugvg64it0lr5z8cq4g9v,1,83.3,40.6,2023-04-29T15:32:22.242Z,2023-05-01T11:31:35Z,4235746913,82,,4235749849,215,,4235683747,56,Center,4235749837,29,,4235749841,55,20,4235749845,102,47.8,4235749857,231,49.1,4235746907,20,,de2unef3dan4fnahz184pyqz8,B. Traoré,,4235749833,80,,4235683743,17,4235749853,147,4235749847,103,19,4235749855,230,4235749829,23,4235750091,233,23,4235749851,146,,,,,,42.2,97.5,87.1,,,,,,,,,
2540864025,23,10,1,1,50,durq4oppf7c08tnbzrlebt0uz,1,15.4,60.3,2023-04-29T15:32:22.342Z,2023-04-29T15:39:09Z,4235683829,94,,4235747191,233,22,4235683831,56,Back,,,,,,,,,,,,,,,,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540864055,23,6,1,1,51,9zqn9ugvg64it0lr5z8cq4g9v,1,92.5,48.2,2023-04-29T15:32:23.250Z,2023-04-29T15:32:26Z,4235684267,233,24,4235683939,56,Center,4235683943,73,,,,,,,,,,,,,,,,,de2unef3dan4fnahz184pyqz8,B. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540864071,24,6,1,1,51,durq4oppf7c08tnbzrlebt0uz,0,7.5,51.8,2023-04-29T15:32:23.250Z,2023-05-01T11:31:40Z,4235684145,73,,4235684035,56,Back,4235684303,233,23,,,,,,,,,,,,,,,,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540864715,24,1,1,2,15,9zqn9ugvg64it0lr5z8cq4g9v,1,99.5,99.5,2023-04-29T15:32:46.689Z,2023-04-29T15:42:22Z,4235687463,56,Left,4235687477,213,3.4,4235687461,6,,4235687473,212,10.9,4235687465,140,89.4,4235687469,141,95.7,,,,,,,35gounciadqplhg50z8pgno5,Samuel Gustafson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540864759,25,1,1,2,18,9zqn9ugvg64it0lr5z8cq4g9v,1,93.3,91.7,2023-04-29T15:32:49.474Z,2023-04-29T16:30:29Z,4235687681,56,Center,4235687683,140,81.0,4235687689,213,3.8,4235687685,141,78.2,4235687687,212,15.8,,,,,,,,,,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540864835,26,1,1,2,19,9zqn9ugvg64it0lr5z8cq4g9v,1,81,78.2,2023-04-29T15:32:50.850Z,2023-04-29T15:32:53Z,4235688043,56,Center,4235688051,213,4.3,4235688047,141,57.6,4235688045,140,75.8,4235688049,212,15.0,,,,,,,,,,35gounciadqplhg50z8pgno5,Samuel Gustafson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540865121,27,1,1,2,21,9zqn9ugvg64it0lr5z8cq4g9v,1,75.8,57.6,2023-04-29T15:32:52.849Z,2023-05-01T11:32:05Z,4235793921,154,,4235793919,210,13,4235689515,141,63.1,4235689519,213,0.3,4235689513,140,87.9,4235689511,56,Center,4235689507,155,,4235689517,212,13.2,87cds2pw8n5bacxfbits3kk5w,R. Amané,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540865131,28,13,1,2,22,9zqn9ugvg64it0lr5z8cq4g9v,1,86.5,62.7,2023-04-29T15:32:53.651Z,2023-05-01T11:32:05Z,4235794039,215,,4235794027,29,,4235794021,25,,4235794025,83,,4235794043,230,98.6,4235691079,20,,4235794035,102,56.8,4235794045,231,53.2,ena92ro3qpi2wgbzznu4xc4fe,V. Lunddal Friðriksson,,4235689577,56,Center,4235794037,103,4235794041,108,4235794029,154,,4235689571,17,4235794031,55,,,,,,,,,,,,,,12.5,27,,,,,,,
2540864999,25,5,1,2,26,durq4oppf7c08tnbzrlebt0uz,1,-1.1,40.2,2023-04-29T15:32:58.021Z,2023-04-29T15:33:17Z,4235691703,233,29,4235688905,56,Back,4235688907,346,,,,,,,,,,,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540865143,29,5,1,2,26,9zqn9ugvg64it0lr5z8cq4g9v,0,101.1,59.8,2023-04-29T15:32:58.021Z,2023-04-29T16:16:40Z,4235689651,346,,4235691799,233,25,4235689649,56,Center,,,,,,,,,,,,,,,,ena92ro3qpi2wgbzznu4xc4fe,V. Lunddal Friðriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
