id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2541620227,9,1,1,0,12,93ohqui2qgqm8408viwmm1ken,1,52.5,94.7,2023-04-30T13:06:28.504Z,2023-04-30T13:07:24Z,4239701425,56,Left,4239701427,140,50.1,4239701429,141,85.1,4239701433,213,4.3,4239701431,212,7.0,,,,,,,,,,carpl05zgalgbsd6gnk3akc89,Busanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541620295,10,1,1,0,14,93ohqui2qgqm8408viwmm1ken,1,48.9,82.7,2023-04-30T13:06:30.479Z,2023-04-30T13:06:33Z,4239701813,212,14.5,4239701809,140,38.2,4239701807,56,Back,4239701811,141,69.3,4239701815,213,3.8,,,,,,,,,,elwm97xvha0y0t8yqx5sur9ck,H. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541620365,11,1,1,0,17,93ohqui2qgqm8408viwmm1ken,1,37.8,67.3,2023-04-30T13:06:33.472Z,2023-04-30T13:06:35Z,4239702129,140,36.9,4239702123,56,Back,4239702131,141,41.5,4239702135,213,4.7,4239702133,212,17.6,,,,,,,,,,7ujr3n286xjhtwsrckvkbldxx,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541620443,12,1,1,0,19,93ohqui2qgqm8408viwmm1ken,1,35,35.5,2023-04-30T13:06:35.256Z,2023-04-30T13:06:38Z,4239702589,213,6.1,4239702587,212,10.2,4239702583,140,44.6,4239702581,56,Back,4239702585,141,33.0,,,,,,,,,,9mjzy2s8qv0a5qw9pyhs112ol,L. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541620455,13,43,1,0,22,93ohqui2qgqm8408viwmm1ken,1,0,0,2023-04-30T13:06:38.481Z,2023-04-30T13:06:44Z,4239702651,56,Back,4239703381,144,50,4239702653,286,0,,,,,,,,,,,,,,,,2e1l4p2kxtk1hd4yeuetyua51,S. Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541620537,14,1,1,0,23,93ohqui2qgqm8408viwmm1ken,0,47.7,33.3,2023-04-30T13:06:39.656Z,2023-04-30T13:06:42Z,4239703165,56,Left,4239703171,212,55.6,4239703161,155,,4239703175,1,,4239703173,213,1.0,4239703163,196,,4239703167,140,76.8,4239703169,141,100.0,2e1l4p2kxtk1hd4yeuetyua51,S. Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541620637,3,5,1,0,26,2nnlsjfbcea40t4jeclcbw9lk,1,22.8,-1.4,2023-04-30T13:06:42.255Z,2023-04-30T13:07:35Z,4239703665,56,Back,4239703667,347,,4239703691,233,15,,,,,,,,,,,,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541620553,15,5,1,0,26,93ohqui2qgqm8408viwmm1ken,0,77.2,101.4,2023-04-30T13:06:42.255Z,2023-04-30T13:06:46Z,4239703745,233,3,4239703265,347,,4239703263,56,Left,,,,,,,,,,,,,,,,2e1l4p2kxtk1hd4yeuetyua51,S. Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541620871,4,1,1,0,37,2nnlsjfbcea40t4jeclcbw9lk,1,25.1,0,2023-04-30T13:06:54.003Z,2023-04-30T13:06:54Z,4239705027,212,2.5,4239705029,213,1.0,4239705023,140,26.3,4239705021,56,Back,4239705019,107,,4239705025,141,1.9,,,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541620897,5,1,1,0,38,2nnlsjfbcea40t4jeclcbw9lk,1,26.3,1.9,2023-04-30T13:06:54.811Z,2023-04-30T13:06:56Z,4239705197,156,,4239705175,212,2.8,4239705169,56,Back,4239705171,140,23.6,4239705177,213,3.1,4239705173,141,2.2,,,,,,,8x51gbtkf78eskjolnedvoi51,L. Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621045,6,1,1,0,41,2nnlsjfbcea40t4jeclcbw9lk,1,23.6,2.2,2023-04-30T13:06:57.084Z,2023-05-01T11:12:41Z,4239705965,141,3.1,4242963475,1,,4239705961,56,Back,4242963473,157,,4239705963,140,38.7,4239705969,213,0.0,4239705967,212,15.9,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621091,7,1,1,0,45,2nnlsjfbcea40t4jeclcbw9lk,0,42.5,2.3,2023-04-30T13:07:01.637Z,2023-04-30T13:08:37Z,4239719427,1,,4239706231,212,16.7,4239706229,141,8.8,4239706227,140,57.8,4239706225,56,Right,4239706233,213,0.3,4239719425,157,,,,,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621095,16,44,1,0,47,93ohqui2qgqm8408viwmm1ken,1,42.4,88.8,2023-04-30T13:07:03.248Z,2023-04-30T13:07:04Z,4239706465,233,8,4239706259,285,,4239706257,56,Back,,,,,,,,,,,,,,,,7ujr3n286xjhtwsrckvkbldxx,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621113,8,44,1,0,47,2nnlsjfbcea40t4jeclcbw9lk,0,57.6,11.2,2023-04-30T13:07:03.249Z,2023-04-30T13:07:05Z,4239706355,286,,4239706577,233,16,4239706353,56,Right,,,,,,,,,,,,,,,,5ib5990rsa8y9pf2bu4risjqh,A. Saidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621135,17,1,1,0,47,93ohqui2qgqm8408viwmm1ken,1,42.6,86.5,2023-04-30T13:07:03.608Z,2023-04-30T13:07:05Z,4239706485,140,47.3,4239706491,213,5.9,4239706481,3,,4239706489,212,5.2,4239706487,141,83.9,4239706483,56,Back,,,,,,,7ujr3n286xjhtwsrckvkbldxx,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621173,18,49,1,0,49,93ohqui2qgqm8408viwmm1ken,1,47.4,83.9,2023-04-30T13:07:05.343Z,2023-04-30T13:07:06Z,,,,,,,,,,,,,,,,,,,,,,,,,elwm97xvha0y0t8yqx5sur9ck,H. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621189,19,43,1,0,49,93ohqui2qgqm8408viwmm1ken,1,0,0,2023-04-30T13:07:05.376Z,2023-04-30T13:08:52Z,4239706773,212,0.2,4239706769,141,84.2,4239706763,56,Back,4239706765,140,47.4,4239706775,213,1.6,4239706761,155,0,4239721721,144,1,,,,elwm97xvha0y0t8yqx5sur9ck,H. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621207,20,43,1,0,49,93ohqui2qgqm8408viwmm1ken,1,0,0,2023-04-30T13:07:05.856Z,2023-04-30T13:08:55Z,4239722123,144,49,,,,,,,,,,,,,,,,,,,,,,elwm97xvha0y0t8yqx5sur9ck,H. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621167,9,45,1,0,49,2nnlsjfbcea40t4jeclcbw9lk,0,54.4,14.8,2023-04-30T13:07:05.939Z,2023-04-30T13:07:09Z,4239706669,56,Right,4239707067,233,21,4239706671,285,,,,,,,,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621229,21,3,1,0,49,93ohqui2qgqm8408viwmm1ken,1,45.6,85.2,2023-04-30T13:07:05.939Z,2023-05-01T11:12:59Z,4242964185,465,,4239707039,233,9,4239706939,56,Back,4239706941,286,,,,,,,,,,,,,,elwm97xvha0y0t8yqx5sur9ck,H. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621281,22,1,1,0,51,93ohqui2qgqm8408viwmm1ken,1,57.2,88.4,2023-04-30T13:07:07.492Z,2023-04-30T13:07:31Z,4239707229,213,0.3,4239707227,212,10.1,4239707223,140,66.5,4239707221,56,Left,4239707225,141,92.3,,,,,,,,,,elwm97xvha0y0t8yqx5sur9ck,H. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621401,23,1,1,0,54,93ohqui2qgqm8408viwmm1ken,0,64.3,96.6,2023-04-30T13:07:11.047Z,2023-04-30T13:07:25Z,4239707865,141,93.2,4239707863,140,64.7,4239707869,213,4.9,4239707861,56,Left,4239707867,212,2.3,,,,,,,,,,a19tsu5agpdwugg5fsijzzxsl,S. Vecchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621367,10,1,1,0,55,2nnlsjfbcea40t4jeclcbw9lk,0,28.5,15.6,2023-04-30T13:07:11.763Z,2023-04-30T13:07:12Z,4239707687,1,,4239707683,212,12.0,4239707675,157,,4239707681,141,0.0,4239707677,56,Back,4239707679,140,29.7,4239707685,213,4.8,,,,8x51gbtkf78eskjolnedvoi51,L. Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621375,11,5,1,0,56,2nnlsjfbcea40t4jeclcbw9lk,0,31.6,-2,2023-04-30T13:07:12.531Z,2023-04-30T13:07:16Z,4239707733,56,Back,4239708109,233,24,4239707735,347,,,,,,,,,,,,,,,,,8x51gbtkf78eskjolnedvoi51,L. Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621421,24,5,1,0,56,93ohqui2qgqm8408viwmm1ken,1,68.4,102,2023-04-30T13:07:12.531Z,2023-04-30T13:07:35Z,4239707983,56,Left,4239708067,233,11,4239707985,347,,,,,,,,,,,,,,,,,a19tsu5agpdwugg5fsijzzxsl,S. Vecchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621543,25,1,1,1,2,93ohqui2qgqm8408viwmm1ken,1,66.6,100,2023-04-30T13:07:18.311Z,2023-04-30T13:09:51Z,4239708671,213,4.1,4239708665,140,60.1,4239729779,189,,4239708661,107,,4239708663,56,Left,4239708669,212,11.1,4239708667,141,89.1,,,,carpl05zgalgbsd6gnk3akc89,Busanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621623,26,1,1,1,3,93ohqui2qgqm8408viwmm1ken,1,58.2,89.3,2023-04-30T13:07:19.472Z,2023-04-30T13:07:22Z,4239709121,56,Back,4239709133,213,3.0,4239709129,212,17.3,4239709123,140,41.9,4239709125,141,92.6,,,,,,,,,,elwm97xvha0y0t8yqx5sur9ck,H. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621747,27,1,1,1,8,93ohqui2qgqm8408viwmm1ken,1,39,83.3,2023-04-30T13:07:24.464Z,2023-04-30T13:07:27Z,4239709699,56,Back,4239709703,140,36.3,4239709713,213,4.6,4239709711,212,19.1,4239709707,141,55.5,,,,,,,,,,7ujr3n286xjhtwsrckvkbldxx,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621777,28,1,1,1,11,93ohqui2qgqm8408viwmm1ken,1,32.1,46.7,2023-04-30T13:07:27.439Z,2023-04-30T13:07:28Z,4239709857,212,14.0,4239709859,213,5.5,4239709853,140,41.1,4239709855,141,31.6,4239709851,56,Back,,,,,,,,,,9mjzy2s8qv0a5qw9pyhs112ol,L. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621823,29,1,1,1,12,93ohqui2qgqm8408viwmm1ken,1,41.3,31.6,2023-04-30T13:07:28.623Z,2023-04-30T13:07:30Z,4239710139,213,0.6,4239710137,212,13.3,4239710133,140,52.0,4239710135,141,42.2,4239710131,56,Center,,,,,,,,,,2e1l4p2kxtk1hd4yeuetyua51,S. Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621883,30,1,1,1,14,93ohqui2qgqm8408viwmm1ken,1,51.8,40.9,2023-04-30T13:07:30.551Z,2023-04-30T13:07:33Z,4239710451,56,Back,4239710461,213,4.4,4239710459,212,21.7,4239710457,141,10.9,4239710453,140,44.7,,,,,,,,,,elwm97xvha0y0t8yqx5sur9ck,H. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621911,31,1,1,1,17,93ohqui2qgqm8408viwmm1ken,1,45.5,9.1,2023-04-30T13:07:33.311Z,2023-04-30T13:07:35Z,4239710623,140,40.5,4239710621,56,Back,4239710627,212,11.1,4239710629,213,2.1,4239710625,141,23.4,,,,,,,,,,5ocn8a1on2u9o9giyulgqtvxl,J. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621945,32,1,1,1,18,93ohqui2qgqm8408viwmm1ken,1,40.5,23.4,2023-04-30T13:07:34.840Z,2023-04-30T13:10:18Z,4239710837,140,52.5,4239710839,141,18.9,4239710843,213,6.0,4239710835,56,Right,4239710841,212,13.0,,,,,,,,,,2e1l4p2kxtk1hd4yeuetyua51,S. Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621985,33,1,1,1,19,93ohqui2qgqm8408viwmm1ken,1,52.5,18.9,2023-04-30T13:07:35.807Z,2023-04-30T13:07:37Z,4239711039,141,12.5,4239711037,140,40.5,4239711043,213,3.5,4239711035,56,Back,4239711041,212,13.3,,,,,,,,,,144jdrezcfwd4uh3sk7zhtizu,S. Nanasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541622049,34,1,1,1,21,93ohqui2qgqm8408viwmm1ken,1,38.8,14.4,2023-04-30T13:07:37.392Z,2023-04-30T13:07:40Z,4239711397,212,12.0,4239711395,141,28.5,4239711401,213,2.2,4239711391,140,32.0,4239711385,56,Back,,,,,,,,,,2e1l4p2kxtk1hd4yeuetyua51,S. Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541622151,35,1,1,1,24,93ohqui2qgqm8408viwmm1ken,1,24.5,31.9,2023-04-30T13:07:40.567Z,2023-04-30T13:07:44Z,4239711947,141,8.8,4239711949,212,15.9,4239711951,213,4.9,4239711943,56,Back,4239711945,140,26.7,,,,,,,,,,9mjzy2s8qv0a5qw9pyhs112ol,L. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541622285,36,1,1,1,28,93ohqui2qgqm8408viwmm1ken,1,30.1,8.9,2023-04-30T13:07:44.672Z,2023-04-30T13:07:49Z,4239712533,212,15.9,4239712531,141,12.8,4239712527,56,Back,4239712529,140,45.0,4239712535,213,0.2,,,,,,,,,,2e1l4p2kxtk1hd4yeuetyua51,S. Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541622299,37,4,1,1,33,93ohqui2qgqm8408viwmm1ken,1,36,5.4,2023-04-30T13:07:49.736Z,2023-04-30T13:08:04Z,4239714021,13,,4239712603,56,Back,4239714027,152,,4239714035,286,,4239714073,233,12,4239714495,295,,,,,,,,144jdrezcfwd4uh3sk7zhtizu,S. Nanasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541622335,12,4,1,1,33,2nnlsjfbcea40t4jeclcbw9lk,0,64,94.6,2023-04-30T13:07:49.737Z,2023-04-30T13:08:04Z,4239712797,13,,4239714405,233,37,4239712805,285,,4239712799,56,Left,4239712801,152,,4239714299,295,,,,,,,,8x51gbtkf78eskjolnedvoi51,L. Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541622701,38,1,1,1,48,93ohqui2qgqm8408viwmm1ken,1,38,8.6,2023-04-30T13:08:04.575Z,2023-04-30T13:10:48Z,4239714745,140,44.1,4239714735,152,,4239714731,5,,4239714741,56,Back,4239714753,212,9.5,4239714757,213,0.8,4239737495,189,,4239714751,141,18.9,2e1l4p2kxtk1hd4yeuetyua51,S. Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541622725,39,1,1,1,49,93ohqui2qgqm8408viwmm1ken,1,44.1,18.9,2023-04-30T13:08:06.024Z,2023-04-30T13:08:06Z,4239714873,212,6.5,4239714869,140,40.1,4239714867,56,Back,4239714871,141,11.6,4239714875,213,4.0,,,,,,,,,,62w849kqrnjm00xr12suencgl,A. Christiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541622749,40,1,1,1,50,93ohqui2qgqm8408viwmm1ken,1,40.1,11.6,2023-04-30T13:08:06.736Z,2023-04-30T13:08:07Z,4239715049,140,35.9,4239715061,212,11.2,4239715043,56,Back,4239715065,213,2.0,4239715057,141,26.7,,,,,,,,,,2e1l4p2kxtk1hd4yeuetyua51,S. Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541622801,41,1,1,1,51,93ohqui2qgqm8408viwmm1ken,1,35.9,26.7,2023-04-30T13:08:07.512Z,2023-04-30T13:08:10Z,4239715369,141,10.4,4239715367,140,41.3,4239715373,213,5.2,4239715365,56,Back,4239715371,212,12.5,,,,,,,,,,9mjzy2s8qv0a5qw9pyhs112ol,L. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541622897,42,1,1,1,53,93ohqui2qgqm8408viwmm1ken,0,45.6,10.4,2023-04-30T13:08:09.897Z,2023-04-30T13:08:13Z,4239715779,140,90.7,4239715777,56,Center,4239715781,141,30.4,4239715783,212,49.3,4239715789,1,,4239715787,213,0.3,4239715775,155,,,,,2e1l4p2kxtk1hd4yeuetyua51,S. Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541622921,13,52,1,1,57,2nnlsjfbcea40t4jeclcbw9lk,1,9.1,66.7,2023-04-30T13:08:13.459Z,2023-05-01T13:40:19Z,4242966599,377,,,,,,,,,,,,,,,,,,,,,,,4qyy11gb9nepxkd3i7f9axh0q,O. Dovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541623183,14,1,1,2,2,2nnlsjfbcea40t4jeclcbw9lk,1,13.8,63.1,2023-04-30T13:08:18.060Z,2023-05-01T13:40:20Z,4239717237,213,1.5,4239717233,141,68.8,4239717235,212,3.9,4239717231,140,14.2,4239717227,123,,4239717229,56,Back,,,,,,,4qyy11gb9nepxkd3i7f9axh0q,O. Dovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541623271,15,1,1,2,7,2nnlsjfbcea40t4jeclcbw9lk,1,19.8,70.3,2023-04-30T13:08:23.454Z,2023-04-30T13:08:26Z,4239717709,212,19.2,4239717707,141,43.6,4239717711,213,4.4,4239717703,56,Back,4239717705,140,13.9,,,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541623383,16,1,1,2,10,2nnlsjfbcea40t4jeclcbw9lk,1,14.4,37,2023-04-30T13:08:26.644Z,2023-04-30T13:08:30Z,4239718315,213,5.2,4239718307,141,8.5,4239718303,140,24.3,4239718297,56,Back,4239718313,212,22.0,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
