id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value
2531602771,9,1,1,0,21,durq4oppf7c08tnbzrlebt0uz,1,33.3,89.7,2023-04-10T11:00:56.670Z,2023-04-10T11:01:04Z,4179473269,141,68.8,4179473273,213,4.3,4179473271,212,15.3,4179473267,140,28.0,4179473265,56,Back,,,,,,,,,,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531602789,10,1,1,0,29,durq4oppf7c08tnbzrlebt0uz,1,38.9,64.9,2023-04-10T11:01:04.606Z,2023-04-10T11:01:07Z,4179473389,213,1.1,4179473381,56,Back,4179473387,212,14.6,4179473383,140,45.4,4179473385,141,83.9,,,,,,,,,,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531602801,11,1,1,0,31,durq4oppf7c08tnbzrlebt0uz,0,56.2,90.2,2023-04-10T11:01:06.806Z,2023-04-10T11:02:22Z,4179473461,56,Left,4179473469,213,6.0,4179473459,155,,4179473463,140,75.4,4179473467,212,20.7,4179473465,141,83.0,,,,,,,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531602833,3,1,1,0,33,spvvjmk37iid7hsky9g3nce7,1,23.6,14.3,2023-04-10T11:01:08.841Z,2023-04-11T05:54:06Z,4179473629,3,,4179473631,56,Back,4179473639,213,0.0,4179473635,141,15.0,4179473633,140,36.2,4179473637,212,13.2,,,,,,,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531602863,4,1,1,0,35,spvvjmk37iid7hsky9g3nce7,1,36.2,15,2023-04-10T11:01:11.311Z,2023-04-11T05:54:04Z,4179473791,140,28.1,4179473789,56,Back,4179473797,213,1.9,4179473793,141,49.4,4179473795,212,24.9,,,,,,,,,,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531602865,5,49,1,0,37,spvvjmk37iid7hsky9g3nce7,1,27.4,55.2,2023-04-10T11:01:13.072Z,2023-04-11T05:54:27Z,,,,,,,,,,,,,,,,,,,,,,,,,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531602877,6,1,1,0,38,spvvjmk37iid7hsky9g3nce7,1,23.8,54.6,2023-04-10T11:01:14.152Z,2023-04-11T05:54:35Z,4179473887,141,48.2,4179473883,56,Back,4179473885,140,3.7,4179473889,212,21.5,4179473891,213,3.3,,,,,,,,,,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531602883,7,1,1,0,41,spvvjmk37iid7hsky9g3nce7,0,3.6,47.6,2023-04-10T11:01:17.103Z,2023-04-11T05:54:47Z,4179473909,141,40.0,4179473911,212,39.8,4179473907,140,41.2,4179473915,1,,4179473903,155,,4179473913,213,6.2,4179473905,56,Back,,,,bomd9wl2cnqwck46ctwjqju1h,A. Lundin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531602893,12,8,1,0,43,durq4oppf7c08tnbzrlebt0uz,1,57.6,62.3,2023-04-10T11:01:18.862Z,2023-04-11T05:54:54Z,4179473959,56,Center,4182180987,385,,,,,,,,,,,,,,,,,,,,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531602925,8,1,1,0,47,spvvjmk37iid7hsky9g3nce7,0,20.2,68.2,2023-04-10T11:01:22.647Z,2023-04-11T05:55:13Z,4179474111,212,13.5,4179474099,56,Back,4179474113,213,0.5,4179474109,141,78.3,4179474103,140,31.3,,,,,,,,,,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531602945,13,49,1,0,50,durq4oppf7c08tnbzrlebt0uz,1,67.4,5,2023-04-10T11:01:25.725Z,2023-04-10T11:01:25Z,,,,,,,,,,,,,,,,,,,,,,,,,2e1j4tbrlrgqvm7io0hfu7is5,F. Winsth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531602983,14,1,1,0,51,durq4oppf7c08tnbzrlebt0uz,1,66.8,4.6,2023-04-10T11:01:26.654Z,2023-04-10T11:01:28Z,4179474385,141,13.1,4179474381,56,Back,4179474389,213,2.9,4179474387,212,26.2,4179474383,140,42.5,,,,,,,,,,2e1j4tbrlrgqvm7io0hfu7is5,F. Winsth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603005,15,1,1,0,52,durq4oppf7c08tnbzrlebt0uz,1,42.6,13.1,2023-04-10T11:01:28.445Z,2023-04-10T11:04:12Z,4179474529,140,38.2,4179474535,213,1.9,4179474533,212,13.8,4179474525,56,Back,4179474531,141,32.2,,,,,,,,,,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603019,16,1,1,0,55,durq4oppf7c08tnbzrlebt0uz,1,39.7,34.2,2023-04-10T11:01:31.390Z,2023-04-10T11:01:33Z,4179474621,140,45.7,4179474627,213,0.9,4179474623,141,45.8,4179474619,56,Back,4179474625,212,10.1,,,,,,,,,,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603035,17,1,1,0,57,durq4oppf7c08tnbzrlebt0uz,1,45.7,45.8,2023-04-10T11:01:33.087Z,2023-04-10T11:01:35Z,4179474733,212,9.6,4179474731,141,41.5,4179474729,140,37.0,4179474735,213,3.5,4179474727,56,Back,,,,,,,,,,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603043,18,1,1,0,59,durq4oppf7c08tnbzrlebt0uz,1,37,43.3,2023-04-10T11:01:34.894Z,2023-04-10T11:04:20Z,4179474789,140,39.2,4179474795,213,1.4,4179474787,56,Back,4179474791,141,71.2,4179474793,212,19.1,,,,,,,,,,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603073,19,1,1,1,0,durq4oppf7c08tnbzrlebt0uz,1,39.2,71.2,2023-04-10T11:01:36.046Z,2023-04-10T11:04:24Z,4179474895,56,Back,4179474899,141,55.2,4179474903,213,4.3,4179474897,140,34.9,4179474901,212,11.8,,,,,,,,,,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603091,20,1,1,1,2,durq4oppf7c08tnbzrlebt0uz,1,34.2,50.4,2023-04-10T11:01:38.286Z,2023-04-10T11:01:40Z,4179475021,141,30.1,4179475017,56,Back,4179475019,140,36.6,4179475023,212,14.0,4179475025,213,4.9,,,,,,,,,,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603157,21,1,1,1,4,durq4oppf7c08tnbzrlebt0uz,1,36.8,27.6,2023-04-10T11:01:40.254Z,2023-04-10T11:01:47Z,4179475391,141,12.0,4179475393,212,25.9,4179475389,140,59.3,4179475387,56,Right,4179475395,213,5.9,,,,,,,,,,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603189,22,1,1,1,11,durq4oppf7c08tnbzrlebt0uz,1,69.9,4.7,2023-04-10T11:01:46.894Z,2023-04-10T11:01:50Z,4179475555,212,12.1,4179475549,56,Right,4179475557,213,3.0,4179475553,141,6.8,4179475551,140,58.5,,,,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603229,23,1,1,1,14,durq4oppf7c08tnbzrlebt0uz,1,66.2,17.6,2023-04-10T11:01:50.382Z,2023-04-10T11:01:53Z,4179475735,212,11.3,4179475733,141,27.7,4179475737,213,2.5,4179475729,56,Center,4179475731,140,57.7,,,,,,,,,,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603275,24,1,1,1,17,durq4oppf7c08tnbzrlebt0uz,1,61.5,27.6,2023-04-10T11:01:53.358Z,2023-04-10T11:01:58Z,4179475971,212,8.5,4179475963,140,65.6,4179475967,141,16.8,4179475959,56,Right,4179475975,213,5.2,,,,,,,,,,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603303,25,1,1,1,22,durq4oppf7c08tnbzrlebt0uz,1,71.3,4.6,2023-04-10T11:01:58.014Z,2023-04-10T11:02:00Z,4179476099,141,14.6,4179476101,212,8.9,4179476097,140,65.9,4179476103,213,2.3,4179476095,56,Right,,,,,,,,,,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603319,26,1,1,1,24,durq4oppf7c08tnbzrlebt0uz,1,65.9,14.6,2023-04-10T11:02:00.014Z,2023-04-10T11:02:02Z,4179476163,213,6.1,4179476155,56,Right,4179476157,140,81.5,4179476161,212,16.7,4179476159,141,9.7,,,,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603349,27,1,1,1,26,durq4oppf7c08tnbzrlebt0uz,1,80.8,13.2,2023-04-10T11:02:02.446Z,2023-04-11T05:56:10Z,4179476295,56,Left,4179476303,213,1.8,4179488939,196,,4179476297,140,69.1,4179476301,212,47.6,4179488941,1,,4179476299,141,80.8,,,,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603351,9,43,1,1,30,spvvjmk37iid7hsky9g3nce7,1,0,0,2023-04-10T11:02:05.702Z,2023-04-10T11:05:47Z,4179476321,56,Back,4179488499,144,61,,,,,,,,,,,,,,,,,,,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603385,28,1,1,1,32,durq4oppf7c08tnbzrlebt0uz,0,71.7,81,2023-04-10T11:02:08.239Z,2023-04-11T05:56:18Z,4182181945,224,,4179476531,141,74.4,4182181947,72,,4179476529,140,76.1,4179476525,155,,4179476533,212,6.4,4179476527,56,Center,4179476523,2,,9jszz4regvdvl0v4i8s41jbah,V. Bergh,4179476535,213,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603405,10,8,1,1,33,spvvjmk37iid7hsky9g3nce7,1,24.2,25.4,2023-04-10T11:02:08.830Z,2023-04-11T05:56:22Z,4182181981,384,,4179476623,56,Back,,,,,,,,,,,,,,,,,,,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603429,11,49,1,1,34,spvvjmk37iid7hsky9g3nce7,1,14.1,31.2,2023-04-10T11:02:10.166Z,2023-04-10T11:07:28Z,,,,,,,,,,,,,,,,,,,,,,,,,3vescyd2jf8wxx19q0kfedx0q,N. Eile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603435,12,1,1,1,35,spvvjmk37iid7hsky9g3nce7,0,13.8,37.7,2023-04-10T11:02:11.293Z,2023-04-10T11:07:41Z,4179493341,1,,4179493333,140,40.6,4179493337,212,31.0,4179493335,141,18.6,4179493339,213,5.9,4179493331,56,Back,4179493329,157,,,,,3vescyd2jf8wxx19q0kfedx0q,N. Eile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603425,29,44,1,1,36,durq4oppf7c08tnbzrlebt0uz,1,58.8,80.5,2023-04-10T11:02:12.294Z,2023-04-11T05:56:43Z,4179476715,286,,4179493715,233,13,4179476713,56,Left,,,,,,,,,,,,,,,,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603437,13,44,1,1,36,spvvjmk37iid7hsky9g3nce7,0,41.2,19.5,2023-04-10T11:02:12.295Z,2023-04-11T05:56:44Z,4179493725,233,29,4179493691,56,Back,4179493693,285,,,,,,,,,,,,,,,,,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603451,30,1,1,1,37,durq4oppf7c08tnbzrlebt0uz,1,58.8,76.9,2023-04-10T11:02:13.190Z,2023-04-11T05:56:45Z,4179476821,56,Left,4179476829,213,0.2,4179476819,3,,4179476827,212,10.4,4179476823,140,68.5,4179476825,141,79.7,,,,,,,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531606829,118,49,1,1,38,durq4oppf7c08tnbzrlebt0uz,1,64.1,71.7,2023-04-10T11:02:13.624Z,2023-04-11T05:56:46Z,,,,,,,,,,,,,,,,,,,,,,,,,30117qloj2vhnxq4djfktp7u1,A. Zeljkovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531606917,122,1,1,1,39,durq4oppf7c08tnbzrlebt0uz,1,63,73.2,2023-04-10T11:02:14.915Z,2023-04-11T05:56:50Z,4179496785,213,4.1,4179496781,141,57.5,4179496779,140,55.3,4179496777,56,Center,4179496783,212,13.4,,,,,,,,,,30117qloj2vhnxq4djfktp7u1,A. Zeljkovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603489,31,1,1,1,41,durq4oppf7c08tnbzrlebt0uz,1,54.9,49,2023-04-10T11:02:16.574Z,2023-04-10T11:08:29Z,4179476989,141,29.7,4179476991,212,13.8,4179476987,140,59.1,4179476985,56,Center,4179476993,213,5.0,,,,,,,,,,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603511,32,1,1,1,44,durq4oppf7c08tnbzrlebt0uz,1,60.4,33.4,2023-04-10T11:02:19.614Z,2023-04-10T11:08:31Z,4179477143,212,11.3,4179477139,140,64.7,4179477145,213,1.2,4179477137,56,Center,4179477141,141,48.7,,,,,,,,,,2e1j4tbrlrgqvm7io0hfu7is5,F. Winsth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603553,33,1,1,1,46,durq4oppf7c08tnbzrlebt0uz,1,66.4,40.1,2023-04-10T11:02:22.286Z,2023-04-10T11:02:26Z,4179477353,56,Center,4179477357,141,22.5,4179477359,212,12.1,4179477361,213,4.9,4179477355,140,68.2,,,,,,,,,,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603585,34,1,1,1,50,durq4oppf7c08tnbzrlebt0uz,1,74.9,22.1,2023-04-10T11:02:26.414Z,2023-04-10T11:02:30Z,4179477527,140,96.2,4179477529,141,11.9,4179477525,56,Right,4179477531,212,23.4,4179477533,213,6.0,,,,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603621,35,1,1,1,53,durq4oppf7c08tnbzrlebt0uz,0,97.8,12.2,2023-04-10T11:02:29.174Z,2023-04-11T05:57:10Z,4179477701,2,,4179477709,141,40.3,4182182379,224,,4179477711,212,19.4,4182182381,20,,4179477707,140,94.5,4179477703,155,,4179477713,213,1.8,4w8yuib6lrya8ucle0j9maxka,V. Larsson,4179477705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603609,14,61,1,1,55,spvvjmk37iid7hsky9g3nce7,1,7.5,64,2023-04-10T11:02:30.587Z,2023-04-11T05:57:12Z,4179477643,56,Back,,,,,,,,,,,,,,,,,,,,,,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603629,15,49,1,1,56,spvvjmk37iid7hsky9g3nce7,1,6,64.6,2023-04-10T11:02:31.668Z,2023-04-11T05:57:20Z,,,,,,,,,,,,,,,,,,,,,,,,,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603657,16,1,1,1,57,spvvjmk37iid7hsky9g3nce7,1,6,64.6,2023-04-10T11:02:32.845Z,2023-04-10T11:09:51Z,4179477869,212,9.7,4179477865,140,12.3,4179477867,141,75.1,4179477871,213,0.8,4179477863,56,Back,,,,,,,,,,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603689,17,1,1,1,59,spvvjmk37iid7hsky9g3nce7,1,13.9,72.6,2023-04-10T11:02:34.876Z,2023-04-10T11:09:54Z,4179478051,140,32.5,4179478047,155,,4179478057,213,5.8,4179478053,141,57.6,4179478049,56,Back,4179478055,212,22.0,,,,,,,akuyf0uf6ev1es1zjhs9fss89,A. Brorsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603695,18,1,1,2,1,spvvjmk37iid7hsky9g3nce7,0,32.7,57.5,2023-04-10T11:02:37.309Z,2023-04-10T11:02:37Z,4179478065,3,,4179478075,213,1.2,4179478067,56,Back,4179478071,141,72.9,4179478069,140,37.1,4179478073,212,11.4,,,,,,,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603709,36,49,1,2,3,durq4oppf7c08tnbzrlebt0uz,1,62,34.8,2023-04-10T11:02:38.495Z,2023-04-10T11:02:38Z,,,,,,,,,,,,,,,,,,,,,,,,,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603735,37,1,1,2,3,durq4oppf7c08tnbzrlebt0uz,1,62,34.8,2023-04-10T11:02:38.846Z,2023-04-10T11:02:40Z,4179478259,212,10.5,4179478257,141,22.4,4179478253,56,Center,4179478261,213,5.3,4179478255,140,67.9,,,,,,,,,,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603747,38,1,1,2,5,durq4oppf7c08tnbzrlebt0uz,1,67.7,17.4,2023-04-10T11:02:40.766Z,2023-04-10T11:10:08Z,4179478325,141,20.9,4179478329,213,0.3,4179478321,56,Right,4179478323,140,76.0,4179478327,212,9.0,,,,,,,,,,2e1j4tbrlrgqvm7io0hfu7is5,F. Winsth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531603773,39,1,1,2,6,durq4oppf7c08tnbzrlebt0uz,1,73.5,18.3,2023-04-10T11:02:42.206Z,2023-04-10T11:10:13Z,4179478445,213,3.4,4179478439,140,66.8,4179478443,212,7.2,4179478441,141,15.8,4179478437,56,Right,,,,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
