id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2540862153,11,44,1,0,32,6i936isoyj6d0uuxdj537uc97,1,81.6,25.4,2023-04-29T15:31:15.452Z,2023-04-29T15:31:41Z,4235676701,233,5,4235673447,286,,4235673443,56,Center,,,,,,,,,,,,,,,,1j1fgb6yydw3ck6uaz42rohd5,Viktor Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540862213,5,44,1,0,32,ac8jow4mdkvnsv5s0och4qqm,0,18.4,74.6,2023-04-29T15:31:15.453Z,2023-05-03T16:29:14Z,4235677025,233,11,4235673793,285,,4235673789,56,Back,,,,,,,,,,,,,,,,e1ogqatdx34wgtmvvq28ft39x,T. Waker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540862205,12,1,1,0,33,6i936isoyj6d0uuxdj537uc97,1,82.6,26.4,2023-04-29T15:31:16.303Z,2023-05-03T16:29:17Z,4235673745,56,Right,4235673751,212,7.8,4235673753,213,4.5,4235673743,3,,4235673747,140,81.1,4235673749,141,15.1,,,,,,,1j1fgb6yydw3ck6uaz42rohd5,Viktor Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540862265,13,1,1,0,34,6i936isoyj6d0uuxdj537uc97,1,79.8,15.5,2023-04-29T15:31:17.413Z,2023-04-29T16:11:03Z,4235961963,3,,4235674089,141,25.4,4235674087,140,79.3,4235674095,212,6.8,4235674083,56,Center,4235674099,213,1.6,,,,,,,1xsy3m0bzicto5ogxsd026bmy,E. Ahlstrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540862293,14,1,1,0,35,6i936isoyj6d0uuxdj537uc97,1,79.5,27.2,2023-04-29T15:31:18.883Z,2023-04-29T16:12:13Z,4235674307,56,Center,4235674315,213,3.4,4235964841,3,,4235674309,140,73.8,4235674313,212,6.2,4235674311,141,24.6,,,,,,,1j1fgb6yydw3ck6uaz42rohd5,Viktor Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540915397,292,1,1,0,36,6i936isoyj6d0uuxdj537uc97,0,74.1,25.4,2023-04-29T15:31:20.052Z,2023-05-03T16:29:40Z,4235967433,56,Center,4235967437,141,25.6,4235967435,140,80.2,4235967441,213,0.0,4235967439,212,6.4,,,,,,,,,,9j6wrg04o32zuepsj675m104p,J. Svedberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540862549,6,61,1,0,37,ac8jow4mdkvnsv5s0och4qqm,1,19.9,74.6,2023-04-29T15:31:20.873Z,2023-05-03T16:29:42Z,4235675735,56,Back,,,,,,,,,,,,,,,,,,,,,,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540862303,15,43,1,0,38,6i936isoyj6d0uuxdj537uc97,1,0,0,2023-04-29T15:31:21.823Z,2023-04-29T15:31:39Z,4235674361,346,0,4235676605,144,5,4235674357,56,Right,,,,,,,,,,,,,,,,e2bwgf3vzvv1rrfz39amdyrit,M. Nilsson Säfqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540916911,421,56,1,0,38,ac8jow4mdkvnsv5s0och4qqm,1,0,0,2023-04-29T15:31:21.868Z,2023-04-29T16:13:34Z,4235973341,56,Back,,,,,,,,,,,,,,,,,,,,,,e1ogqatdx34wgtmvvq28ft39x,T. Waker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540862599,7,6,1,0,39,ac8jow4mdkvnsv5s0och4qqm,0,0,86.8,2023-04-29T15:31:22.621Z,2023-05-03T16:30:13Z,4235675985,56,Back,4235675987,73,,4235943807,233,16,4247276209,361,,,,,,,,,,,,,,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540862579,16,6,1,0,39,6i936isoyj6d0uuxdj537uc97,1,100,13.2,2023-04-29T15:31:22.621Z,2023-05-03T16:29:54Z,4247276341,361,,4235675875,56,Right,4235943753,233,7,4235675877,75,,,,,,,,,,,,,,9j6wrg04o32zuepsj675m104p,J. Svedberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540863141,17,1,1,1,10,6i936isoyj6d0uuxdj537uc97,0,99.5,0.5,2023-04-29T15:31:53.830Z,2023-05-03T16:30:15Z,4235679079,56,Center,4247277527,72,,4235679085,212,28.6,4235679081,140,92.7,4235679087,213,1.8,4235679083,141,41.2,4235679075,155,,4235679077,223,,1oxiwrp4v3e7j5v5vz9fe31lh,Amir Al Ammari,4235679071,2,4235679073,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540863205,8,12,1,1,11,ac8jow4mdkvnsv5s0och4qqm,1,6.5,57.1,2023-04-29T15:31:54.205Z,2023-04-29T16:14:32Z,4235679415,213,1.0,4235679411,212,32.3,4235679485,15,,4235679407,141,96.0,4235679403,140,24.2,4235679397,56,Back,,,,,,,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540863307,18,1,1,1,17,6i936isoyj6d0uuxdj537uc97,1,73.8,10.6,2023-04-29T15:32:00.536Z,2023-04-29T16:13:48Z,4235679969,212,9.0,4235679971,213,6.0,4235679965,140,81.9,4235679963,56,Right,4235679967,141,6.4,,,,,,,,,,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540863357,19,1,1,1,18,6i936isoyj6d0uuxdj537uc97,1,81.9,6.4,2023-04-29T15:32:01.614Z,2023-04-29T15:32:03Z,4235680257,140,73.6,4235680255,56,Right,4235680263,213,2.6,4235680261,212,10.3,4235680259,141,14.6,,,,,,,,,,1oxiwrp4v3e7j5v5vz9fe31lh,Amir Al Ammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540863455,20,1,1,1,20,6i936isoyj6d0uuxdj537uc97,0,76.8,16.1,2023-04-29T15:32:03.349Z,2023-05-03T16:30:47Z,4247279303,387,,4247279301,225,,4235680809,1,,4235680787,155,,4247279305,20,,4235680785,2,,4235680795,141,75.8,4235680801,213,1.0,edzj7i715cpyuuumcttajkc0l,J. Allansson,4235680797,212,4235680791,56,47.9,Center,4235680793,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540863435,9,5,1,1,23,ac8jow4mdkvnsv5s0och4qqm,1,-1.1,35.1,2023-04-29T15:32:06.201Z,2023-04-29T17:46:07Z,4235680675,56,Back,4235979913,233,21,4235680677,346,,,,,,,,,,,,,,,,,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540863463,21,5,1,1,23,6i936isoyj6d0uuxdj537uc97,0,101.1,64.9,2023-04-29T15:32:06.201Z,2023-04-29T16:15:03Z,4235979929,233,9,4235680835,56,Center,4235680837,346,,,,,,,,,,,,,,,,,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540864359,10,1,1,1,48,ac8jow4mdkvnsv5s0och4qqm,0,4.8,47.8,2023-04-29T15:32:31.462Z,2023-05-03T16:30:59Z,4235685547,56,Center,4235685553,212,56.1,4235685551,141,69.7,4235685557,1,,4235685555,213,0.3,4235685545,124,,4235685561,74,,4235685549,140,56.3,4ztjiy8n0724xy818ophfp4ic,F. Sidklev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540864355,22,44,1,1,52,6i936isoyj6d0uuxdj537uc97,1,43.2,30.6,2023-04-29T15:32:35.326Z,2023-04-29T16:15:38Z,4235685513,285,,4235685511,56,Back,4235982925,233,11,,,,,,,,,,,,,,,,9g2ih9necaprsrtqfmul1bumt,Andreas Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540864373,11,44,1,1,52,ac8jow4mdkvnsv5s0och4qqm,0,56.8,69.4,2023-04-29T15:32:35.327Z,2023-04-29T16:15:38Z,4235685613,56,Center,4235982943,233,22,4235685615,286,,,,,,,,,,,,,,,,,48ffxxjaqagvfy72i4qvuvdnt,N. Vasić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540864429,23,61,1,1,52,6i936isoyj6d0uuxdj537uc97,1,42.4,33.6,2023-04-29T15:32:35.384Z,2023-04-29T17:46:04Z,4235685999,56,Back,,,,,,,,,,,,,,,,,,,,,,9g2ih9necaprsrtqfmul1bumt,Andreas Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540864509,12,1,1,1,57,ac8jow4mdkvnsv5s0och4qqm,0,65.5,94.1,2023-04-29T15:32:40.423Z,2023-04-29T16:20:05Z,4235686417,56,Left,4235686421,141,88.9,4235686423,212,6.3,4235686419,140,70.5,4235686425,213,5.7,,,,,,,,,,e1ogqatdx34wgtmvvq28ft39x,T. Waker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540864563,24,61,1,1,59,6i936isoyj6d0uuxdj537uc97,1,31.7,3.5,2023-04-29T15:32:43.050Z,2023-04-29T16:20:22Z,4235686703,56,Back,,,,,,,,,,,,,,,,,,,,,,1xsy3m0bzicto5ogxsd026bmy,E. Ahlstrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540864553,13,5,1,2,0,ac8jow4mdkvnsv5s0och4qqm,1,66.6,101.4,2023-04-29T15:32:43.960Z,2023-04-29T17:46:07Z,4235985063,233,25,4235686669,347,,4235686661,56,Left,,,,,,,,,,,,,,,,e1ogqatdx34wgtmvvq28ft39x,T. Waker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540864593,25,5,1,2,0,6i936isoyj6d0uuxdj537uc97,0,33.4,-1.4,2023-04-29T15:32:43.960Z,2023-04-29T16:16:10Z,4235985069,233,13,4235686819,347,,4235686817,56,Back,,,,,,,,,,,,,,,,1xsy3m0bzicto5ogxsd026bmy,E. Ahlstrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540864719,14,1,1,2,3,ac8jow4mdkvnsv5s0och4qqm,1,68.4,100,2023-04-29T15:32:47.125Z,2023-04-29T16:17:31Z,4235687471,56,Back,4235687475,140,43.2,4235687483,212,27.2,4235687487,1,,4235687485,213,3.4,4235687467,107,,4235687479,141,92.3,,,,e1ogqatdx34wgtmvvq28ft39x,T. Waker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540864881,15,1,1,2,5,ac8jow4mdkvnsv5s0och4qqm,1,42.9,92.9,2023-04-29T15:32:48.245Z,2023-05-03T16:35:53Z,4235688307,56,Back,4235688313,212,19.1,4235688311,141,70.1,4235688309,140,32.3,4235688315,213,4.1,,,,,,,,,,btkupfjt9isuywcwqcbl1pgid,A. Calisir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540864967,16,1,1,2,10,ac8jow4mdkvnsv5s0och4qqm,1,29.5,59,2023-04-29T15:32:54.093Z,2023-05-03T16:36:00Z,4235688721,213,1.3,4235688719,212,10.1,4235688717,141,73.2,4235688713,56,Back,4235688715,140,32.2,,,,,,,,,,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540865157,17,1,1,2,15,ac8jow4mdkvnsv5s0och4qqm,1,33.2,76.7,2023-04-29T15:32:58.765Z,2023-05-03T16:36:09Z,4235689781,1,,4235689717,56,Left,4235689709,155,,4235689725,141,88.0,4235689777,213,0.2,4235689721,140,68.0,4235689775,212,37.3,,,,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540865177,26,43,1,2,17,6i936isoyj6d0uuxdj537uc97,1,0,0,2023-04-29T15:33:00.272Z,2023-04-29T15:33:06Z,4235690165,144,44,4235689839,285,0,4235689837,56,Back,,,,,,,,,,,,,,,,52a5br8e27u4mj5f4m3djjkd1,P. Ofosu-Ayeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540865201,27,4,1,2,18,6i936isoyj6d0uuxdj537uc97,1,28.3,12.4,2023-04-29T15:33:02.105Z,2023-05-03T16:36:17Z,4235689979,285,,4235689975,56,Back,4236447547,233,18,4235689973,294,,4235689977,152,,4235689971,13,,,,,,,,52a5br8e27u4mj5f4m3djjkd1,P. Ofosu-Ayeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540865197,18,4,1,2,18,ac8jow4mdkvnsv5s0och4qqm,0,71.7,87.6,2023-04-29T15:33:02.106Z,2023-05-03T16:36:17Z,4236447597,233,27,4235689959,152,,4235689961,286,,4235689955,294,,4235689957,56,Left,4235689953,13,,,,,,,,972sdfy32aqsh3liqmn6chnf9,M. Ćosić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540866409,28,1,1,3,1,6i936isoyj6d0uuxdj537uc97,1,22.9,14.6,2023-04-29T15:33:44.409Z,2023-04-29T16:18:15Z,4235996497,189,,4235696451,213,6.2,4235696453,1,,4235696439,152,,4235696443,56,Right,4235696447,141,7.7,4235696445,140,77.6,4235696435,157,,e2bwgf3vzvv1rrfz39amdyrit,M. Nilsson Säfqvist,4235696449,212,4235696433,5,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540866435,29,44,1,3,5,6i936isoyj6d0uuxdj537uc97,1,76.7,6.8,2023-04-29T15:33:48.377Z,2023-04-29T16:18:30Z,4235696569,286,,4235998173,233,19,4235696567,56,Right,,,,,,,,,,,,,,,,1j1fgb6yydw3ck6uaz42rohd5,Viktor Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540866487,19,44,1,3,5,ac8jow4mdkvnsv5s0och4qqm,0,23.3,93.2,2023-04-29T15:33:48.378Z,2023-04-29T16:18:30Z,4235696889,285,,4235696887,56,Back,4235998227,233,29,,,,,,,,,,,,,,,,e1ogqatdx34wgtmvvq28ft39x,T. Waker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540866481,30,1,1,3,5,6i936isoyj6d0uuxdj537uc97,0,77.6,7.7,2023-04-29T15:33:48.992Z,2023-04-29T16:18:34Z,4235998465,168,,4235696835,3,,4235696843,212,13.7,4235696841,141,0.0,4235696839,140,89.3,4235696837,56,Right,4235696845,213,5.8,,,,1j1fgb6yydw3ck6uaz42rohd5,Viktor Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540866517,20,5,1,3,7,ac8jow4mdkvnsv5s0och4qqm,1,16.2,101.4,2023-04-29T15:33:50.531Z,2023-04-29T17:46:08Z,4235697105,56,Back,4235999327,233,31,4235697107,347,,,,,,,,,,,,,,,,,e1ogqatdx34wgtmvvq28ft39x,T. Waker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
