id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,assist,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2546373553,11,74,1,0,38,4mo3tith28qu9za01e8siplsn,1,86.2,17.4,2023-05-09T17:08:23.207Z,2023-05-09T17:21:23Z,4265093395,56,Right,4265093417,233,12,4265093397,285,,,,,,,,,,,,,,,,,2097lnalyp5iq6vxvmbsnbhuc,O. Alfonsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373581,13,1,1,0,43,durq4oppf7c08tnbzrlebt0uz,0,9.3,97.1,2023-05-09T17:08:28.685Z,2023-05-09T17:08:30Z,4265093557,233,12,4265093537,140,10.1,4265093539,141,97.4,4265093541,212,0.9,4265093555,236,,4265093543,213,0.2,4265093561,286,,4265093535,56,Back,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373575,12,74,1,0,43,4mo3tith28qu9za01e8siplsn,1,87.2,16.8,2023-05-09T17:08:28.686Z,2023-05-09T17:08:30Z,4265093519,56,Right,4265093521,285,,4265093585,233,13,,,,,,,,,,,,,,,,40xz5b2qkj6qw867twakfkne2,V. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373599,14,1,1,0,46,durq4oppf7c08tnbzrlebt0uz,1,12.6,84.7,2023-05-09T17:08:31.734Z,2023-05-09T17:16:48Z,4265093645,212,7.7,4265093639,56,Back,4265093643,141,92.1,4265093641,140,7.1,4265093647,213,2.4,,,,,,,,,,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373607,15,1,1,0,48,durq4oppf7c08tnbzrlebt0uz,1,7.1,92.1,2023-05-09T17:08:34.151Z,2023-05-09T17:16:57Z,4265093689,140,34.4,4265093687,56,Back,4265093691,141,95.0,4265093693,212,28.7,4265093685,155,,4265093695,213,0.1,,,,,,,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373611,16,50,1,0,49,durq4oppf7c08tnbzrlebt0uz,1,34.9,94.3,2023-05-09T17:08:34.279Z,2023-05-13T06:26:35Z,4265093709,56,Back,4265093921,233,13,4265093711,286,,,,,,,,,,,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373649,13,7,1,0,49,4mo3tith28qu9za01e8siplsn,0,65.1,5.7,2023-05-09T17:08:34.280Z,2023-05-13T06:26:36Z,4271803295,385,,4265093899,233,16,4265093881,56,Right,4265093883,285,,,,,,,,,,,,,,1dbt7rghmrochy28w24ro9hhx,J. Lindner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373657,18,61,1,0,50,durq4oppf7c08tnbzrlebt0uz,1,31.9,96.6,2023-05-09T17:08:35.392Z,2023-05-13T06:26:37Z,4265093913,56,Back,,,,,,,,,,,,,,,,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373661,14,5,1,0,51,4mo3tith28qu9za01e8siplsn,1,70.4,-1.6,2023-05-09T17:08:36.998Z,2023-05-09T17:15:27Z,4265093999,233,17,4265093965,347,,4265093963,56,Right,,,,,,,,,,,,,,,,1dbt7rghmrochy28w24ro9hhx,J. Lindner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373619,17,5,1,0,51,durq4oppf7c08tnbzrlebt0uz,0,29.6,101.6,2023-05-09T17:08:36.998Z,2023-05-09T17:08:44Z,4265093733,56,Back,4265093737,347,,4265094019,233,14,,,,,,,,,,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373699,15,1,1,1,3,4mo3tith28qu9za01e8siplsn,1,67.8,0,2023-05-09T17:08:49.100Z,2023-05-13T06:27:01Z,4265094181,140,84.6,4265094187,213,0.2,4265094183,141,4.2,4265094177,107,,4265094179,56,Right,4265094185,212,18.0,,,,,,,1dbt7rghmrochy28w24ro9hhx,J. Lindner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373711,16,1,1,1,6,4mo3tith28qu9za01e8siplsn,1,87.3,6.6,2023-05-09T17:08:51.221Z,2023-05-13T06:27:05Z,4265094249,140,77.2,4265094255,213,3.4,4265094247,56,Right,4265094251,141,2.9,4265094253,212,10.9,4265094259,156,,,,,,,,2097lnalyp5iq6vxvmbsnbhuc,O. Alfonsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373729,17,1,1,1,8,4mo3tith28qu9za01e8siplsn,1,84.6,4.1,2023-05-09T17:08:53.253Z,2023-05-13T06:27:22Z,4265094367,1,,4265094361,141,67.8,4265094363,212,43.7,4271804205,196,,4265094355,155,,4265094365,213,1.4,4265094359,140,90.3,4265094357,56,Center,40xz5b2qkj6qw867twakfkne2,V. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373733,18,61,1,1,14,4mo3tith28qu9za01e8siplsn,0,90.3,65.7,2023-05-09T17:08:59.212Z,2023-05-09T17:08:59Z,4265094375,56,Center,,,,,,,,,,,,,,,,,,,,,,1b0rwzo6ph64v5c00yajvgjmy,Eliton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373799,19,12,1,1,15,durq4oppf7c08tnbzrlebt0uz,1,9.9,36.6,2023-05-09T17:09:00.758Z,2023-05-09T17:09:11Z,4265094719,56,Back,4265094721,140,44.3,4265094727,213,6.0,4265094725,212,37.2,4265094723,141,23.7,,,,,,,,,,37ugegawhu80qktxkp12mwoa1,H. Näsström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373779,19,1,1,1,19,4mo3tith28qu9za01e8siplsn,1,63.8,78.4,2023-05-09T17:09:04.732Z,2023-05-09T17:09:07Z,4265094613,212,12.6,4265094617,213,1.0,4265094611,141,93.9,4265094607,140,70.3,4265094603,56,Left,,,,,,,,,,2p9y93r7xfjb71d1bfckcs53p,O. Stanisic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373787,20,61,1,1,21,4mo3tith28qu9za01e8siplsn,0,74.3,96.3,2023-05-09T17:09:06.252Z,2023-05-13T06:27:48Z,4265094647,56,Left,,,,,,,,,,,,,,,,,,,,,,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373809,20,5,1,1,22,durq4oppf7c08tnbzrlebt0uz,1,27.8,-1.7,2023-05-09T17:09:07.749Z,2023-05-13T06:27:49Z,4265094793,233,21,4265094783,347,,4265094781,56,Back,,,,,,,,,,,,,,,,7t6lyj5pvvgzfscj775acuqc5,M. Bustos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373795,21,5,1,1,22,4mo3tith28qu9za01e8siplsn,0,72.2,101.7,2023-05-09T17:09:07.749Z,2023-05-13T06:27:51Z,4265094699,56,Left,4265094799,233,20,4265094701,347,,,,,,,,,,,,,,,,,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373851,21,1,1,1,33,durq4oppf7c08tnbzrlebt0uz,0,29.9,0,2023-05-09T17:09:18.169Z,2023-05-09T17:09:21Z,4265095039,56,Back,4265095037,107,,4265095045,212,20.4,4265095043,141,14.1,4265095047,213,0.6,4265095041,140,46.3,,,,,,,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373859,22,1,1,1,34,4mo3tith28qu9za01e8siplsn,1,57.3,87.8,2023-05-09T17:09:19.548Z,2023-05-13T06:28:29Z,4271805237,212,5.1,4271805239,213,1.4,4271805235,141,95.2,4271805233,140,58.1,4265095077,56,Left,,,,,,,,,,29eky9s3vfmjomuzwfwi1cmad,R. Tranberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546375139,58,61,1,1,35,4mo3tith28qu9za01e8siplsn,1,64.4,90.1,2023-05-09T17:09:21.030Z,2023-05-09T17:18:47Z,4265112977,56,Left,,,,,,,,,,,,,,,,,,,,,,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373861,23,49,1,1,36,4mo3tith28qu9za01e8siplsn,1,59.5,93.8,2023-05-09T17:09:21.564Z,2023-05-09T17:18:27Z,,,,,,,,,,,,,,,,,,,,,,,,,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373863,24,1,1,1,37,4mo3tith28qu9za01e8siplsn,0,59.5,93.8,2023-05-09T17:09:22.829Z,2023-05-09T17:09:23Z,4265095103,213,5.0,4265095101,212,6.3,4265095097,140,61.1,4265095099,141,84.8,4265095095,56,Left,,,,,,,,,,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373869,22,8,1,1,38,durq4oppf7c08tnbzrlebt0uz,1,38.6,15,2023-05-09T17:09:23.662Z,2023-05-13T06:29:57Z,4271806903,383,,4265095131,56,Back,,,,,,,,,,,,,,,,,,,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373875,23,49,1,1,39,durq4oppf7c08tnbzrlebt0uz,1,38.6,15,2023-05-09T17:09:24.302Z,2023-05-13T06:29:55Z,,,,,,,,,,,,,,,,,,,,,,,,,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373877,24,4,1,1,40,durq4oppf7c08tnbzrlebt0uz,1,39,14.6,2023-05-09T17:09:25.942Z,2023-05-09T17:09:28Z,4265095155,152,,4265095191,233,25,4265095153,56,Back,4265095159,286,,4265095151,13,,4265095157,265,,,,,,,,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373881,25,4,1,1,40,4mo3tith28qu9za01e8siplsn,0,61,85.4,2023-05-09T17:09:25.943Z,2023-05-09T17:09:29Z,4265095181,152,,4265095183,265,,4265095195,233,24,4265095177,13,,4265095179,56,Left,4265095185,285,,,,,,,,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373957,25,1,1,1,56,durq4oppf7c08tnbzrlebt0uz,1,37,14.1,2023-05-09T17:09:41.591Z,2023-05-09T17:09:46Z,4265095753,56,Left,4265095759,212,61.8,4265095757,141,89.6,4265095751,152,,4265095745,5,,4265095747,155,,4265095755,140,69.7,4265095749,196,,37ugegawhu80qktxkp12mwoa1,H. Näsström,4265095761,213,1.0,4265095763,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373969,26,1,1,2,1,durq4oppf7c08tnbzrlebt0uz,1,69.7,89.6,2023-05-09T17:09:46.182Z,2023-05-09T17:09:48Z,4265095807,56,Left,4265095809,140,75.3,4265095813,212,6.8,4265095811,141,84.5,4265095815,213,5.8,,,,,,,,,,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373979,27,43,1,2,3,durq4oppf7c08tnbzrlebt0uz,1,0,0,2023-05-09T17:09:48.422Z,2023-05-09T17:19:42Z,4265114537,144,3,4265095861,56,Left,4265095863,286,0,,,,,,,,,,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373999,28,1,1,2,4,durq4oppf7c08tnbzrlebt0uz,1,85.2,87.6,2023-05-09T17:09:49.246Z,2023-05-13T06:31:08Z,4271807649,224,,4265095971,56,Center,4265095977,212,24.6,4265095979,213,4.7,4265095973,140,85.9,4265116855,154,,4265095975,141,51.5,4265095967,2,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,4265095969,155,,4265116853,210,1,13,4271807651,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546374001,29,44,1,2,5,durq4oppf7c08tnbzrlebt0uz,1,88.2,58.7,2023-05-09T17:09:50.676Z,2023-05-09T17:21:22Z,4265095983,56,Center,4265095985,286,,4265096161,233,26,,,,,,,,,,,,,,,,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
