id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/17/value,qualifier/14/value
2543056311,110,59,1,11,43,bqtquhot4yruw677rkc607lk6,1,0,0,2023-05-03T17:12:21.746Z,2023-05-03T17:12:27Z,4247395911,56,Back,,,,,,,,,,,,,,,,,,,,,,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056317,111,12,1,11,44,bqtquhot4yruw677rkc607lk6,1,8.5,19.8,2023-05-03T17:12:22.354Z,2023-05-04T10:32:50Z,4247395951,212,16.8,4247395945,56,Back,4247395995,167,,4247395947,140,16.0,4247395949,141,0.0,4247395977,15,,4247395953,213,5.2,,,,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056321,112,5,1,11,45,bqtquhot4yruw677rkc607lk6,0,15,-1.6,2023-05-03T17:12:23.588Z,2023-05-03T17:12:25Z,4247395991,56,Back,4247395993,347,,4247396141,233,120,,,,,,,,,,,,,,,,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056331,120,5,1,11,45,4jg5vd59i24chckyua90dr1lg,1,85,101.6,2023-05-03T17:12:23.588Z,2023-05-03T17:12:28Z,4247396093,233,112,4247396037,56,Left,4247396039,347,,,,,,,,,,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056411,121,1,1,11,51,4jg5vd59i24chckyua90dr1lg,1,82.6,100,2023-05-03T17:12:29.202Z,2023-05-03T17:12:30Z,4247396457,107,,4247396463,141,93.6,4247396459,56,Left,4247396465,212,10.9,4247396461,140,73.5,4247396467,213,3.6,,,,,,,94v0gyaccr498bwf5enqyhox6,T. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056417,122,61,1,11,52,4jg5vd59i24chckyua90dr1lg,1,73.5,93.6,2023-05-03T17:12:30.417Z,2023-05-04T10:33:25Z,4247396485,56,Left,,,,,,,,,,,,,,,,,,,,,,546vmchsyl1wt10pr13r5oup6,M. Heier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056473,123,1,1,11,55,4jg5vd59i24chckyua90dr1lg,1,56.1,86.1,2023-05-03T17:12:34.113Z,2023-05-04T10:34:56Z,4247396827,213,3.9,4247396819,56,Back,4247396825,212,20.9,4247396821,140,41.6,4247396823,141,65.1,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056483,124,1,1,11,58,4jg5vd59i24chckyua90dr1lg,1,45.5,67.2,2023-05-03T17:12:36.418Z,2023-05-03T17:12:38Z,4247396889,212,11.3,4247396883,56,Center,4247396885,140,53.4,4247396887,141,56.0,4247396891,213,5.5,,,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056535,125,1,1,11,59,4jg5vd59i24chckyua90dr1lg,1,53.4,56,2023-05-03T17:12:37.890Z,2023-05-04T10:35:24Z,4247397195,141,63.6,4249281497,156,,4247397201,213,2.8,4247397199,212,13.9,4247397193,140,41.1,4247397191,56,Back,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056591,126,1,1,12,3,4jg5vd59i24chckyua90dr1lg,1,44.4,56.4,2023-05-03T17:12:41.730Z,2023-05-04T10:35:28Z,4247397447,141,37.0,4247397445,140,36.7,4247397451,213,4.2,4247397443,56,Back,4247397449,212,15.5,,,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056607,127,1,1,12,6,4jg5vd59i24chckyua90dr1lg,1,40.2,33.3,2023-05-03T17:12:45.073Z,2023-05-03T17:12:46Z,4247397537,56,Back,4247397543,212,11.1,4247397539,140,48.6,4247397541,141,43.1,4247397545,213,0.6,,,,,,,,,,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056639,128,1,1,12,8,4jg5vd59i24chckyua90dr1lg,1,47.7,43.1,2023-05-03T17:12:46.450Z,2023-05-03T17:12:49Z,4247397697,212,18.6,4247397691,56,Back,4247397695,141,61.4,4247397693,140,34.5,4247397699,213,2.4,,,,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056659,129,1,1,12,10,4jg5vd59i24chckyua90dr1lg,1,33.4,60.8,2023-05-03T17:12:49.106Z,2023-05-03T17:12:51Z,4247397815,212,16.3,4247397809,56,Back,4247397811,140,30.3,4247397817,213,4.5,4247397813,141,37.3,,,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056721,130,1,1,12,12,4jg5vd59i24chckyua90dr1lg,1,31.9,32.1,2023-05-03T17:12:51.090Z,2023-05-03T17:30:40Z,4247398177,212,16.1,4247398175,141,9.2,4247398171,56,Back,4247398173,140,35.7,4247398179,213,5.0,,,,,,,,,,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056753,131,1,1,12,17,4jg5vd59i24chckyua90dr1lg,1,35.9,19,2023-05-03T17:12:55.250Z,2023-05-04T10:35:39Z,4247398383,212,16.0,4247398381,141,32.0,4247398375,56,Back,4247398377,140,48.6,4247398387,213,0.6,,,,,,,,,,27a8ay3weff9zyxw7usa54cet,A. Bjarnason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543068311,260,1,1,12,18,4jg5vd59i24chckyua90dr1lg,1,48.7,30.7,2023-05-03T17:12:56.850Z,2023-05-04T10:35:47Z,4247466521,156,,4247466389,141,41.0,4247466385,56,Back,4247466387,140,36.5,4247466391,212,14.6,4247466393,213,2.6,,,,,,,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056767,132,1,1,12,21,4jg5vd59i24chckyua90dr1lg,1,41.7,36.3,2023-05-03T17:12:59.250Z,2023-05-04T10:36:00Z,4247398473,140,41.0,4247398479,213,1.6,4247398471,56,Back,4247398477,212,28.6,4247398475,141,78.3,,,,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056779,133,1,1,12,22,4jg5vd59i24chckyua90dr1lg,0,43.2,83.5,2023-05-03T17:13:00.306Z,2023-05-03T17:13:01Z,4247398543,141,97.2,4247398547,213,0.4,4247398539,56,Left,4247398545,212,26.7,4247398541,140,67.0,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056785,113,8,1,12,24,bqtquhot4yruw677rkc607lk6,1,34.7,4.3,2023-05-03T17:13:02.179Z,2023-05-04T10:36:20Z,4249283241,383,,4247398573,56,Back,,,,,,,,,,,,,,,,,,,ah01wimesmr2z3ngqdeme6k15,A. Lindahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056793,114,49,1,12,24,bqtquhot4yruw677rkc607lk6,1,34.7,4.3,2023-05-03T17:13:02.835Z,2023-05-03T17:13:03Z,,,,,,,,,,,,,,,,,,,,,,,,,ah01wimesmr2z3ngqdeme6k15,A. Lindahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056839,115,1,1,12,27,bqtquhot4yruw677rkc607lk6,1,59,6.5,2023-05-03T17:13:05.427Z,2023-05-03T17:31:42Z,4247398835,213,1.4,4247398827,56,Center,4247398831,141,24.1,4247398829,140,61.2,4247398833,212,12.2,,,,,,,,,,ah01wimesmr2z3ngqdeme6k15,A. Lindahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056849,116,61,1,12,28,bqtquhot4yruw677rkc607lk6,0,61.2,24.1,2023-05-03T17:13:06.451Z,2023-05-04T10:36:36Z,4247398921,56,Center,,,,,,,,,,,,,,,,,,,,,,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056843,134,1,1,12,29,4jg5vd59i24chckyua90dr1lg,0,33.5,77.3,2023-05-03T17:13:07.506Z,2023-05-04T10:37:01Z,4249284327,212,15.6,4249284325,141,54.8,4247398873,56,Back,4249284323,140,30.5,4249284329,213,4.5,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056873,117,3,1,12,31,bqtquhot4yruw677rkc607lk6,0,64.4,26.8,2023-05-03T17:13:09.988Z,2023-05-04T12:19:29Z,4249495587,233,135,4247399039,286,,4247399037,56,Center,4249284633,465,,,,,,,,,,,,,,3aoh34sqan7y34c2qa1d6xkyy,N. Shamoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056911,135,7,1,12,31,4jg5vd59i24chckyua90dr1lg,0,35.6,73.2,2023-05-03T17:13:09.989Z,2023-05-04T10:37:15Z,4247399265,56,Back,4249284653,385,,4247399267,285,,4247399281,233,117,,,,,,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056929,118,1,1,12,35,bqtquhot4yruw677rkc607lk6,1,60.6,63.7,2023-05-03T17:13:13.443Z,2023-05-04T10:37:24Z,4247399377,141,74.1,4247399375,140,44.9,4247399373,56,Back,4247399381,213,2.7,4247399379,212,17.9,,,,,,,,,,b6uj13lah92mxcmbs45ujr9p1,S. Skrabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056947,119,1,1,12,36,bqtquhot4yruw677rkc607lk6,1,44.9,74.1,2023-05-03T17:13:14.547Z,2023-05-03T17:13:16Z,4247399493,140,59.5,4247399499,213,6.2,4247399491,56,Center,4247399497,212,15.4,4247399495,141,71.4,,,,,,,,,,7e6fwgkn6qykqzldw1i1e4bf9,D. Ólafsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056993,120,1,1,12,38,bqtquhot4yruw677rkc607lk6,1,57.6,70.6,2023-05-03T17:13:16.403Z,2023-05-04T10:37:31Z,4247399771,56,Back,4247399781,213,3.9,4247399779,212,16.7,4247399775,140,46.0,4247399777,141,53.7,,,,,,,,,,b6uj13lah92mxcmbs45ujr9p1,S. Skrabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057017,121,1,1,12,41,bqtquhot4yruw677rkc607lk6,1,46.8,45.4,2023-05-03T17:13:19.635Z,2023-05-04T10:37:36Z,4247399919,140,55.7,4247399927,212,25.9,4247399917,56,Right,4247399931,213,5.1,4247399923,141,9.8,,,,,,,,,,cq3y184r3wicnhyzbfr2slv4l,R. Sjöstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057075,122,2,1,12,45,bqtquhot4yruw677rkc607lk6,1,57,3.6,2023-05-03T17:13:23.763Z,2023-05-04T10:38:29Z,4247400269,140,75.2,4247400263,7,91suopiz6irxqevhzv8lx76ne,4247400271,141,22.7,4247400267,56,Center,,,,,,,,,,,,,a0dcnofzjvroty4idvyxfaggl,Romário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057079,136,43,1,12,45,4jg5vd59i24chckyua90dr1lg,1,0,0,2023-05-03T17:13:23.764Z,2023-05-04T10:38:54Z,4249287333,144,55,,,,,,,,,,,,,,,,,,,,,,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543409963,919,55,1,12,45,4jg5vd59i24chckyua90dr1lg,1,27.2,81.8,2023-05-03T17:13:23.764Z,2023-05-04T15:57:55Z,,,,,,,,,,,,,,,,,,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057251,137,1,1,13,6,4jg5vd59i24chckyua90dr1lg,1,20.7,66.3,2023-05-03T17:13:44.482Z,2023-05-04T10:39:51Z,4247401283,141,66.3,4249288425,189,,4247401279,56,Back,4247401281,140,28.0,4247401275,5,,4247401277,241,,4247401285,212,7.7,4247401287,213,0,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057263,138,1,1,13,7,4jg5vd59i24chckyua90dr1lg,1,27.3,66.4,2023-05-03T17:13:46.161Z,2023-05-03T17:13:46Z,4247401365,141,57.6,4247401359,56,Back,4247401367,212,6.9,4247401369,213,5.2,4247401363,140,30.6,,,,,,,,,,546vmchsyl1wt10pr13r5oup6,M. Heier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057283,139,1,1,13,8,4jg5vd59i24chckyua90dr1lg,1,30.6,57.6,2023-05-03T17:13:46.722Z,2023-05-03T17:13:48Z,4247401475,56,Back,4247401477,140,28.6,4247401481,212,8.0,4247401479,141,69.0,4247401483,213,1.8,,,,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057313,140,1,1,13,10,4jg5vd59i24chckyua90dr1lg,1,30.3,74.2,2023-05-03T17:13:48.305Z,2023-05-03T17:13:50Z,4247401649,141,90.8,4247401653,213,1.3,4247401647,140,32.8,4247401651,212,11.6,4247401645,56,Back,,,,,,,,,,546vmchsyl1wt10pr13r5oup6,M. Heier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057343,141,1,1,13,11,4jg5vd59i24chckyua90dr1lg,1,37.3,93.3,2023-05-03T17:13:50.178Z,2023-05-03T17:13:53Z,4247401831,56,Back,4247401835,141,80.3,4247401837,212,14.1,4247401839,213,3.8,4247401833,140,26.8,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057385,142,1,1,13,14,4jg5vd59i24chckyua90dr1lg,1,25.3,72.3,2023-05-03T17:13:52.994Z,2023-05-03T17:13:56Z,4247402091,141,94.2,4247402095,213,1.1,4247402087,56,Back,4247402089,140,32.0,4247402093,212,16.5,,,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057457,143,1,1,13,18,4jg5vd59i24chckyua90dr1lg,1,35.3,84.7,2023-05-03T17:13:56.818Z,2023-05-03T17:34:45Z,4247402473,1,,4247402463,56,Left,4247402469,212,47.4,4247402471,213,0.1,4247402461,155,,4247402467,141,94.2,4247402465,140,80.0,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057485,144,1,1,13,26,4jg5vd59i24chckyua90dr1lg,1,77.1,93.5,2023-05-03T17:14:04.402Z,2023-05-03T17:14:07Z,4247402679,140,70.1,4247402685,213,3.9,4247402681,141,82.7,4247402683,212,10.4,4247402677,56,Left,,,,,,,,,,94v0gyaccr498bwf5enqyhox6,T. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057529,145,1,1,13,29,4jg5vd59i24chckyua90dr1lg,1,77.9,74.1,2023-05-03T17:14:07.234Z,2023-05-03T17:14:11Z,4247402879,212,22.1,4247402881,213,6.2,4247402873,56,Center,4247402875,140,98.9,4247402877,141,72.7,,,,,,,,,,546vmchsyl1wt10pr13r5oup6,M. Heier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057535,146,1,1,13,33,4jg5vd59i24chckyua90dr1lg,0,97.7,71.1,2023-05-03T17:14:11.346Z,2023-05-04T10:40:50Z,4247402919,213,4.5,4247402913,140,94.6,4247402911,56,Center,4247402961,195,,4247402915,141,53.2,4247402917,212,12.6,,,,,,,94v0gyaccr498bwf5enqyhox6,T. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057569,123,12,1,13,34,bqtquhot4yruw677rkc607lk6,1,1.6,48.2,2023-05-03T17:14:12.484Z,2023-05-04T10:41:00Z,4249290221,213,5.0,4249290219,212,12.8,4247403065,56,Back,4249290215,140,5.1,4249290217,141,30.1,,,,,,,,,,7e6fwgkn6qykqzldw1i1e4bf9,D. Ólafsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057561,147,43,1,13,36,4jg5vd59i24chckyua90dr1lg,1,0,0,2023-05-03T17:14:14.330Z,2023-05-03T17:14:39Z,4247404609,144,61,4247403041,56,Center,,,,,,,,,,,,,,,,,,,94v0gyaccr498bwf5enqyhox6,T. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057583,124,12,1,13,36,bqtquhot4yruw677rkc607lk6,1,5.2,31.6,2023-05-03T17:14:14.949Z,2023-05-04T10:41:36Z,4247403183,213,5.3,4247403171,140,20.4,4247403175,141,0.0,4247403165,56,Back,4247403227,167,,4247403179,212,27.9,,,,,,,cq3y184r3wicnhyzbfr2slv4l,R. Sjöstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057589,125,5,1,13,38,bqtquhot4yruw677rkc607lk6,0,21.1,-1.8,2023-05-03T17:14:16.414Z,2023-05-03T17:14:19Z,4247403323,233,148,4247403189,56,Back,4247403191,347,,,,,,,,,,,,,,,,,cq3y184r3wicnhyzbfr2slv4l,R. Sjöstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057611,148,5,1,13,38,4jg5vd59i24chckyua90dr1lg,1,78.9,101.8,2023-05-03T17:14:16.414Z,2023-05-03T17:15:32Z,4247403291,56,Left,4247403309,233,125,4247403293,347,,,,,,,,,,,,,,,,,94v0gyaccr498bwf5enqyhox6,T. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057631,149,1,1,13,40,4jg5vd59i24chckyua90dr1lg,1,78.1,100,2023-05-03T17:14:18.434Z,2023-05-03T17:14:22Z,4247403405,56,Left,4247403407,140,89.9,4247403413,213,6.0,4247403409,141,96.2,4247403411,212,13.0,4247403403,107,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057685,150,1,1,13,43,4jg5vd59i24chckyua90dr1lg,1,81.5,90.7,2023-05-03T17:14:22.178Z,2023-05-04T10:41:55Z,4247403749,141,71.3,4247403753,213,4.9,4247403745,56,Center,4247403751,212,13.5,4247403747,140,84.3,,,,,,,,,,546vmchsyl1wt10pr13r5oup6,M. Heier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057693,151,1,1,13,47,4jg5vd59i24chckyua90dr1lg,0,81.5,66.8,2023-05-03T17:14:25.795Z,2023-05-04T10:42:09Z,4247405499,213,6.1,4247405493,140,85.9,4247403801,56,Center,4247405495,141,65.3,4247405497,212,4.7,,,,,,,,,,94v0gyaccr498bwf5enqyhox6,T. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057711,152,43,1,13,49,4jg5vd59i24chckyua90dr1lg,1,0,0,2023-05-03T17:14:27.570Z,2023-05-03T17:14:59Z,4247405629,144,61,4247403891,56,Center,,,,,,,,,,,,,,,,,,,94v0gyaccr498bwf5enqyhox6,T. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057713,126,8,1,13,49,bqtquhot4yruw677rkc607lk6,1,13.4,36.4,2023-05-03T17:14:27.844Z,2023-05-04T10:42:17Z,4247403903,56,Back,4249291937,384,,,,,,,,,,,,,,,,,,,,cq3y184r3wicnhyzbfr2slv4l,R. Sjöstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057729,127,49,1,13,51,bqtquhot4yruw677rkc607lk6,1,13.8,37.3,2023-05-03T17:14:29.796Z,2023-05-03T17:35:59Z,,,,,,,,,,,,,,,,,,,,,,,,,4r8xqhcqxugg2wk1g2n4x1at,L. Sætra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543072627,326,1,1,13,52,bqtquhot4yruw677rkc607lk6,1,12.1,38,2023-05-03T17:14:30.728Z,2023-05-04T10:42:31Z,4247489407,213,4.8,4247489401,140,13.2,4247489405,212,8.6,4247489403,141,25.4,4247489399,56,Back,,,,,,,,,,4r8xqhcqxugg2wk1g2n4x1at,L. Sætra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057761,128,4,1,13,53,bqtquhot4yruw677rkc607lk6,1,9.8,12.9,2023-05-03T17:14:31.813Z,2023-05-03T17:14:33Z,4247404183,265,,4247404177,13,,4247404179,56,Back,4247404185,285,,4247404181,152,,4247404289,233,153,,,,,,,ah01wimesmr2z3ngqdeme6k15,A. Lindahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057769,153,4,1,13,53,4jg5vd59i24chckyua90dr1lg,0,90.2,87.1,2023-05-03T17:14:31.814Z,2023-05-03T17:14:34Z,4247404219,152,,4247404293,233,128,4247404223,286,,4247404217,56,Left,4247404215,13,,4247404221,265,,,,,,,,94v0gyaccr498bwf5enqyhox6,T. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543058101,129,1,1,14,28,bqtquhot4yruw677rkc607lk6,1,14,19.7,2023-05-03T17:15:07.029Z,2023-05-03T17:15:09Z,4247406339,213,1.6,4247406331,140,12.3,4247406323,152,,4247406315,5,,4247406327,56,Back,4247406335,141,61.1,4247406337,212,28.2,,,,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543058163,130,1,1,14,34,bqtquhot4yruw677rkc607lk6,1,23.1,65.7,2023-05-03T17:15:12.197Z,2023-05-03T17:15:14Z,4247406649,141,71.7,4247406647,140,32.9,4247406651,212,11.1,4247406645,56,Back,4247406653,213,0.4,,,,,,,,,,cq3y184r3wicnhyzbfr2slv4l,R. Sjöstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543058173,131,1,1,14,35,bqtquhot4yruw677rkc607lk6,1,32.9,71.7,2023-05-03T17:15:14.037Z,2023-05-03T17:15:15Z,4247406719,212,12.4,4247406713,56,Back,4247406721,213,3.3,4247406715,140,21.2,4247406717,141,69.4,,,,,,,,,,a0dcnofzjvroty4idvyxfaggl,Romário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543058209,132,1,1,14,37,bqtquhot4yruw677rkc607lk6,1,21.2,69.4,2023-05-03T17:15:15.317Z,2023-05-03T17:15:20Z,4247406927,140,21.5,4247406933,212,23.5,4247406931,141,34.9,4247406935,213,4.7,4247406923,56,Back,,,,,,,,,,cq3y184r3wicnhyzbfr2slv4l,R. Sjöstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543058243,133,1,1,14,41,bqtquhot4yruw677rkc607lk6,1,23.5,43,2023-05-03T17:15:20.068Z,2023-05-03T17:15:23Z,4247407123,212,15.4,4247407117,56,Back,4247407121,141,64.3,4247407127,213,1.9,4247407119,140,18.5,,,,,,,,,,4r8xqhcqxugg2wk1g2n4x1at,L. Sætra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543058291,134,1,1,14,45,bqtquhot4yruw677rkc607lk6,1,14.1,59.1,2023-05-03T17:15:23.253Z,2023-05-03T17:15:27Z,4247407355,212,32.9,4247407357,213,5.1,4247407349,56,Back,4247407351,140,25.0,4247407359,1,,4247407353,141,13.8,,,,,,,cq3y184r3wicnhyzbfr2slv4l,R. Sjöstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543058295,135,61,1,14,49,bqtquhot4yruw677rkc607lk6,0,24.5,11.1,2023-05-03T17:15:27.238Z,2023-05-03T17:15:27Z,4247407379,56,Back,,,,,,,,,,,,,,,,,,,,,,b6uj13lah92mxcmbs45ujr9p1,S. Skrabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543058299,136,5,1,14,50,bqtquhot4yruw677rkc607lk6,0,21.4,-1.8,2023-05-03T17:15:28.290Z,2023-05-03T17:15:32Z,4247407417,347,,4247407489,233,154,4247407415,56,Back,,,,,,,,,,,,,,,,b6uj13lah92mxcmbs45ujr9p1,S. Skrabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543058305,154,5,1,14,50,4jg5vd59i24chckyua90dr1lg,1,78.6,101.8,2023-05-03T17:15:28.290Z,2023-05-03T17:15:29Z,4247407445,347,,4247407469,233,136,4247407443,56,Left,,,,,,,,,,,,,,,,72eskzopskdqlizss1nhznuqy,A. Alsanati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543058439,155,1,1,15,1,4jg5vd59i24chckyua90dr1lg,1,73.5,100,2023-05-03T17:15:39.730Z,2023-05-03T17:15:44Z,4247408129,213,3.3,4247408123,140,55.1,4247408121,56,Left,4247408125,141,96.9,4247408119,107,,4247408127,212,19.6,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543058539,156,1,1,15,6,4jg5vd59i24chckyua90dr1lg,1,43.3,96,2023-05-03T17:15:44.258Z,2023-05-03T17:15:53Z,4247408713,56,Back,4247408719,212,36.6,4247408717,141,69.4,4247408723,1,,4247408715,140,13.0,4247408721,213,3.7,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543058543,157,1,1,15,15,4jg5vd59i24chckyua90dr1lg,0,20.1,67.8,2023-05-03T17:15:53.507Z,2023-05-03T17:16:00Z,4247408759,213,0.1,4247408753,140,84.4,4247408751,56,Center,4247408761,1,,4247408749,157,,4247408755,141,76.1,4247408757,212,67.8,,,,4mnn3qqpodu948yni3okjj7qh,J. Tånnander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
