id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/14/value
2535212521,9,1,1,0,12,93ohqui2qgqm8408viwmm1ken,0,89.3,7.1,2023-04-17T17:11:07.306Z,2023-04-18T10:59:54Z,4198654131,140,87.8,4198654127,155,,4198654135,212,56.5,4198654125,2,,4199956679,20,,4198654137,213,1.6,4198654133,141,90.1,4199956673,225,,aa6awfy4ioanjg9raw55t072t,S. Rieks,4198654173,1,4198654129,56,Left,4199956675,386,,,,,,,,,,,,,,,,,,,,,,,
2535212523,3,49,1,0,18,evf5hhqgnjhwjsth1m6pawxdp,1,11.8,12.5,2023-04-17T17:11:12.744Z,2023-04-17T17:11:12Z,,,,,,,,,,,,,,,,,,,,,,,,,9z851x28so30uk7ihonmrk79x,E. Salomonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212547,4,1,1,0,24,evf5hhqgnjhwjsth1m6pawxdp,1,57.1,2.8,2023-04-17T17:11:19.240Z,2023-04-17T17:11:21Z,4198654239,140,64.4,4198654241,141,17.4,4198654245,213,0.9,4198654237,56,Right,4198654243,212,12.5,,,,,,,,,,9z851x28so30uk7ihonmrk79x,E. Salomonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212551,5,4,1,0,26,evf5hhqgnjhwjsth1m6pawxdp,1,66.4,23.6,2023-04-17T17:11:21.063Z,2023-04-17T17:11:23Z,4198654261,286,,4198654259,265,,4198654299,233,10,4198654253,13,,4198654257,152,,4198654255,56,Center,,,,,,,4k8cw1lmtdkcx1vetcwccnefp,M. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212557,10,4,1,0,26,93ohqui2qgqm8408viwmm1ken,0,33.6,76.4,2023-04-17T17:11:21.064Z,2023-04-17T17:11:24Z,4198654271,13,,4198654279,285,,4198654275,152,,4198654319,233,5,4198654277,265,,4198654273,56,Back,,,,,,,9mjzy2s8qv0a5qw9pyhs112ol,L. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212673,6,1,1,1,15,evf5hhqgnjhwjsth1m6pawxdp,0,68.9,9.8,2023-04-17T17:12:09.750Z,2023-04-18T11:00:18Z,4198654977,212,49.5,4198654969,152,,4198654973,140,94.3,4198654981,1,,4198654975,141,71.1,4198654971,56,Center,4198654965,5,,4198654967,155,,a4de7kgp5ivhwckmtv5htu162,E. Hagen,4198654963,2,4198654979,213,1.0,4199957251,224,4199957253,20,,,,,,,,,,,,,,,,,,,,,
2535212679,11,12,1,1,19,93ohqui2qgqm8408viwmm1ken,1,4.3,27.9,2023-04-17T17:12:14.443Z,2023-04-17T17:12:21Z,4198655015,212,20.2,4198655009,56,Back,4198655011,140,3.3,4198655013,141,0.0,4198655017,213,4.7,4198655039,15,,4198655141,167,,,,,aa6awfy4ioanjg9raw55t072t,S. Rieks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212693,7,5,1,1,22,evf5hhqgnjhwjsth1m6pawxdp,1,97.2,101.6,2023-04-17T17:12:16.968Z,2023-04-17T17:12:18Z,4198655073,347,,4198655071,56,Left,4198655091,233,12,,,,,,,,,,,,,,,,4k8cw1lmtdkcx1vetcwccnefp,M. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212699,12,5,1,1,22,93ohqui2qgqm8408viwmm1ken,0,2.8,-1.6,2023-04-17T17:12:16.968Z,2023-04-17T17:24:52Z,4198655085,56,Back,4198655089,347,,4198655095,233,7,,,,,,,,,,,,,,,,aa6awfy4ioanjg9raw55t072t,S. Rieks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212765,8,1,1,1,44,evf5hhqgnjhwjsth1m6pawxdp,1,93.9,100,2023-04-17T17:12:39.349Z,2023-04-17T17:12:41Z,4198655479,213,4.9,4198655471,56,Center,4198655475,141,75.7,4198655473,140,96.7,4198655469,107,,4198655477,212,17.9,,,,,,,9ha2m6934ior2yh2npdorg4b9,O. Wendt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212781,9,1,1,1,46,evf5hhqgnjhwjsth1m6pawxdp,1,96.7,75.7,2023-04-17T17:12:41.076Z,2023-04-18T11:00:35Z,4198655573,213,3.5,4198655569,141,72.0,4198655571,212,8.2,4198655691,154,,4198655565,56,Center,4198655689,210,13,4198655567,140,89.3,,,,4k8cw1lmtdkcx1vetcwccnefp,M. Berg,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2535212783,10,13,1,1,48,evf5hhqgnjhwjsth1m6pawxdp,1,89,72.3,2023-04-17T17:12:43.605Z,2023-04-18T11:00:35Z,4198667065,391,,4198655699,160,,4198655723,230,99.0,4198655725,231,50.9,4198655721,328,,4198655705,29,,4198655701,72,,4198655707,154,,a4de7kgp5ivhwckmtv5htu162,E. Hagen,4198655703,73,4198655593,56,Center,4198655715,103,4198655709,55,,12.5,9,4198655713,102,61.2,4198655717,108,4198655591,64,,,,,,,,,,,
2535212785,11,5,1,1,50,evf5hhqgnjhwjsth1m6pawxdp,0,101,65.6,2023-04-17T17:12:44.773Z,2023-04-17T17:12:52Z,4198655609,346,,4198655729,233,15,4198655607,56,Center,,,,,,,,,,,,,,,,2vfhae70oyyzm0qttlckworqi,A. Carlén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212799,15,5,1,1,50,93ohqui2qgqm8408viwmm1ken,1,-1,34.4,2023-04-17T17:12:44.773Z,2023-04-17T17:24:53Z,4198655653,56,Back,4198655695,233,11,4198655683,346,,,,,,,,,,,,,,,,,aa6awfy4ioanjg9raw55t072t,S. Rieks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212807,16,1,1,1,59,93ohqui2qgqm8408viwmm1ken,1,3.6,45.5,2023-04-17T17:12:53.899Z,2023-04-17T17:12:55Z,4198655757,124,,4198655771,237,,4198655761,140,8.4,4198655765,212,19.0,4198655763,141,72.4,4198655759,56,Back,4198655767,213,1.3,,,,2e1hb1s2jhbpag0wk814qgqmt,J. Dahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212817,17,1,1,2,0,93ohqui2qgqm8408viwmm1ken,1,8.4,72.6,2023-04-17T17:12:55.339Z,2023-04-17T17:12:58Z,4198655827,212,17.7,4198655823,140,18.9,4198655821,56,Back,4198655825,141,93.0,4198655829,213,0.9,,,,,,,,,,7ujr3n286xjhtwsrckvkbldxx,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212823,18,1,1,2,3,93ohqui2qgqm8408viwmm1ken,1,24.8,93.9,2023-04-17T17:12:58.379Z,2023-04-17T17:13:00Z,4198655855,56,Back,4198655859,141,81.1,4198655863,213,4.7,4198655857,140,25.0,4198655861,212,8.7,,,,,,,,,,carpl05zgalgbsd6gnk3akc89,Busanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212829,19,1,1,2,5,93ohqui2qgqm8408viwmm1ken,1,24.8,81.2,2023-04-17T17:13:00.346Z,2023-04-18T11:01:11Z,4198655875,212,8.5,4198655871,140,22.7,4198655877,213,1.8,4198655869,56,Back,4198655873,141,93.2,,,,,,,,,,62w849kqrnjm00xr12suencgl,A. Christiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212831,20,1,1,2,6,93ohqui2qgqm8408viwmm1ken,1,22.1,93.5,2023-04-17T17:13:01.163Z,2023-04-17T17:13:02Z,4198655887,212,6.7,4198655883,140,22.2,4198655881,56,Back,4198655889,213,4.7,4198655885,141,83.6,,,,,,,,,,carpl05zgalgbsd6gnk3akc89,Busanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212837,21,1,1,2,7,93ohqui2qgqm8408viwmm1ken,1,22.2,83.6,2023-04-17T17:13:02.090Z,2023-04-18T11:01:14Z,4198655929,141,94.2,4198655933,213,1.6,4198655925,56,Back,4198655931,212,7.2,4198655927,140,22.2,,,,,,,,,,62w849kqrnjm00xr12suencgl,A. Christiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212847,22,1,1,2,8,93ohqui2qgqm8408viwmm1ken,0,21.9,95,2023-04-17T17:13:03.275Z,2023-04-17T17:18:26Z,4198655999,212,16.6,4198655995,140,37.7,4198655993,56,Back,4198655997,141,94.2,4198656001,213,6.3,,,,,,,,,,carpl05zgalgbsd6gnk3akc89,Busanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212843,12,1,1,2,10,evf5hhqgnjhwjsth1m6pawxdp,0,63.2,5.4,2023-04-17T17:13:05.060Z,2023-04-17T17:18:41Z,4198668505,213,6.2,4198668499,140,65.4,4198655973,56,Right,4198668501,141,5.2,4198668503,212,2.3,,,,,,,,,,9z851x28so30uk7ihonmrk79x,E. Salomonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212849,23,61,1,2,10,93ohqui2qgqm8408viwmm1ken,1,35.3,93.9,2023-04-17T17:13:05.159Z,2023-04-17T17:19:23Z,4198656009,56,Back,,,,,,,,,,,,,,,,,,,,,,a19tsu5agpdwugg5fsijzzxsl,S. Vecchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212851,13,49,1,2,13,evf5hhqgnjhwjsth1m6pawxdp,1,46.4,9.4,2023-04-17T17:13:08.180Z,2023-04-17T17:13:08Z,,,,,,,,,,,,,,,,,,,,,,,,,5por6xcmx2po85tvz9cy76m6t,S. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212853,24,43,1,2,13,93ohqui2qgqm8408viwmm1ken,1,0,0,2023-04-17T17:13:08.230Z,2023-04-17T17:19:21Z,4198669707,144,61,4198656021,56,Back,,,,,,,,,,,,,,,,,,,a19tsu5agpdwugg5fsijzzxsl,S. Vecchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212859,14,1,1,2,14,evf5hhqgnjhwjsth1m6pawxdp,1,41.8,23.3,2023-04-17T17:13:09.413Z,2023-04-17T17:13:12Z,4198656065,141,48.1,4198656061,56,Back,4198656063,140,31.7,4198656067,212,19.9,4198656069,213,2.1,,,,,,,,,,5por6xcmx2po85tvz9cy76m6t,S. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212867,15,1,1,2,17,evf5hhqgnjhwjsth1m6pawxdp,1,30.6,46.1,2023-04-17T17:13:11.939Z,2023-04-17T17:13:15Z,4198656109,213,4.5,4198656105,141,11.4,4198656101,56,Back,4198656103,140,24.9,4198656107,212,24.3,,,,,,,,,,aq0upomgtrmvzxuvvw0n4rf9w,J. Bångsbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212889,16,1,1,2,20,evf5hhqgnjhwjsth1m6pawxdp,1,23.5,9.7,2023-04-17T17:13:14.948Z,2023-04-18T11:01:42Z,4198656233,155,,4198656437,154,,4198656237,140,72.7,4199959185,4,,4198656235,56,Center,4198656435,210,15,4198656243,213,0.4,4198656241,212,56.4,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,4198656239,141,4198656245,1,,,,,,1,,,,,,,,,,42.8,,,,,,,,,,
2535212893,17,15,1,2,25,evf5hhqgnjhwjsth1m6pawxdp,1,82.3,48.5,2023-04-17T17:13:19.892Z,2023-04-18T11:01:42Z,4198656447,55,16,4198656443,29,,4198656453,103,6.3,4198656457,328,,4198656445,154,,4198656451,102,49.2,4198656441,78,,4198656261,18,,ci4crclo00uz8rtudodhpwoh5,G. Norlin,4198656263,56,4198656459,146,98.5,4198656439,72,4198656465,233,,,25,4198656461,147,49.3,4198656259,22,,,Center,,,,,,,,,,
2535212895,25,10,1,2,25,93ohqui2qgqm8408viwmm1ken,1,4.6,52.4,2023-04-17T17:13:19.992Z,2023-04-18T11:01:46Z,4198656433,180,,4198656431,381,,4198656429,174,,4198656285,182,,4198656469,233,17,4198656287,56,Back,4199959635,376,,,,,2e1hb1s2jhbpag0wk814qgqmt,J. Dahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212897,26,52,1,2,26,93ohqui2qgqm8408viwmm1ken,1,6.4,58.1,2023-04-17T17:13:21.395Z,2023-04-18T11:01:51Z,4199959821,376,,,,,,,,,,,,,,,,,,,,,,,2e1hb1s2jhbpag0wk814qgqmt,J. Dahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212925,27,43,1,2,35,93ohqui2qgqm8408viwmm1ken,1,0,0,2023-04-17T17:13:30.507Z,2023-04-17T17:13:35Z,4198656485,199,0,4198656493,212,66.7,4198656497,1,0,4198656583,144,1,4198656491,141,87.8,4198656495,213,0.4,4198656487,56,Left,4198656489,140,71.3,2e1hb1s2jhbpag0wk814qgqmt,J. Dahlin,4198656499,189,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
2535212977,28,1,1,2,44,93ohqui2qgqm8408viwmm1ken,1,10.9,55.8,2023-04-17T17:13:39.243Z,2023-04-17T17:21:53Z,4198656801,141,16.5,4198656805,213,4.7,4198656795,123,,4198656797,56,Back,4198656803,212,26.7,4198656983,189,,4198656799,140,11.0,,,,2e1hb1s2jhbpag0wk814qgqmt,J. Dahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535215317,95,1,1,2,46,93ohqui2qgqm8408viwmm1ken,1,9,18.6,2023-04-17T17:13:41.238Z,2023-04-17T17:22:17Z,4198673281,212,10.5,4198673277,140,11.5,4198673275,56,Back,4198673283,213,5.0,4198673279,141,3.6,,,,,,,,,,9mjzy2s8qv0a5qw9pyhs112ol,L. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212979,29,1,1,2,47,93ohqui2qgqm8408viwmm1ken,0,10.5,2.7,2023-04-17T17:13:42.323Z,2023-04-17T17:22:19Z,4198656817,213,0.1,4198656813,141,3.1,4198656809,56,Back,4198656815,212,2.3,4198656811,140,12.7,,,,,,,,,,2e1l4p2kxtk1hd4yeuetyua51,S. Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212967,18,61,1,2,47,evf5hhqgnjhwjsth1m6pawxdp,1,87.3,97.5,2023-04-17T17:13:42.348Z,2023-04-17T17:22:20Z,4198656743,56,Left,,,,,,,,,,,,,,,,,,,,,,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212985,30,5,1,2,52,93ohqui2qgqm8408viwmm1ken,1,-1.5,6.4,2023-04-17T17:13:47.034Z,2023-04-17T17:23:02Z,4198674409,233,75,4198656845,56,Back,4198656847,346,,,,,,,,,,,,,,,,,9mjzy2s8qv0a5qw9pyhs112ol,L. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535215799,75,5,1,2,52,evf5hhqgnjhwjsth1m6pawxdp,0,101.5,93.6,2023-04-17T17:13:47.034Z,2023-04-17T17:24:53Z,4198674395,346,,4198674393,56,Left,4198674427,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535215319,96,43,1,2,52,93ohqui2qgqm8408viwmm1ken,1,0,0,2023-04-17T17:13:47.397Z,2023-04-17T17:22:48Z,4198673835,346,0,4198674101,144,5,4198673833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213035,31,1,1,3,6,93ohqui2qgqm8408viwmm1ken,1,5,42.7,2023-04-17T17:14:01.628Z,2023-04-17T17:14:03Z,4198657139,237,,4198657129,212,13.2,4198657113,124,,4198657133,213,5.6,4198657117,56,Back,4198657121,140,14.5,4198657125,141,30.0,,,,2e1hb1s2jhbpag0wk814qgqmt,J. Dahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213045,32,1,1,3,8,93ohqui2qgqm8408viwmm1ken,1,17.7,28.5,2023-04-17T17:14:02.955Z,2023-04-17T17:14:05Z,4198657185,140,27.4,4198657187,141,43.0,4198657183,56,Back,4198657191,213,0.8,4198657189,212,14.2,,,,,,,,,,9mjzy2s8qv0a5qw9pyhs112ol,L. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213055,33,1,1,3,10,93ohqui2qgqm8408viwmm1ken,1,24.1,29.1,2023-04-17T17:14:05.563Z,2023-04-17T17:14:08Z,4198657247,140,28.9,4198657253,213,5.0,4198657245,56,Back,4198657251,212,18.7,4198657249,141,2.6,,,,,,,,,,elwm97xvha0y0t8yqx5sur9ck,H. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213081,34,1,1,3,13,93ohqui2qgqm8408viwmm1ken,1,30.1,2.5,2023-04-17T17:14:08.634Z,2023-04-17T17:14:13Z,4198657365,140,34.5,4198657367,141,9.8,4198657363,56,Back,4198657369,212,6.8,4198657371,213,0.8,,,,,,,,,,4h6t59bj1n3ci5ti1g7tsimz9,A. Tinnerholm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213083,35,50,1,3,18,93ohqui2qgqm8408viwmm1ken,1,33.8,7.2,2023-04-17T17:14:13.243Z,2023-04-17T17:23:22Z,4198657375,56,Back,4198657535,286,,4198657505,233,19,,,,,,,,,,,,,,,,elwm97xvha0y0t8yqx5sur9ck,H. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213089,19,7,1,3,18,evf5hhqgnjhwjsth1m6pawxdp,1,66.2,92.8,2023-04-17T17:14:13.244Z,2023-04-18T11:02:25Z,4198657449,233,35,4198657405,167,,4198657525,285,,4199960717,385,,4198657407,56,Left,,,,,,,,,,2vfhae70oyyzm0qttlckworqi,A. Carlén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213099,20,5,1,3,19,evf5hhqgnjhwjsth1m6pawxdp,0,70.2,101.4,2023-04-17T17:14:14.380Z,2023-04-17T17:24:53Z,4198657457,347,,4198657455,56,Left,4198657527,233,36,,,,,,,,,,,,,,,,2vfhae70oyyzm0qttlckworqi,A. Carlén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213093,36,5,1,3,19,93ohqui2qgqm8408viwmm1ken,1,29.8,-1.4,2023-04-17T17:14:14.380Z,2023-04-17T17:14:16Z,4198657423,56,Back,4198657521,233,20,4198657425,347,,,,,,,,,,,,,,,,,elwm97xvha0y0t8yqx5sur9ck,H. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213125,37,1,1,3,25,93ohqui2qgqm8408viwmm1ken,1,30.6,0,2023-04-17T17:14:19.787Z,2023-04-17T17:14:42Z,4198657589,141,12.6,4198657591,212,12.3,4198657595,189,,4198657583,107,,4198657587,140,23.2,4198657585,56,Back,4198657593,213,2.3,,,,4h6t59bj1n3ci5ti1g7tsimz9,A. Tinnerholm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
