id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/11/value,qualifier/10/value,assist,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2537979043,5,1,1,0,22,bqtquhot4yruw677rkc607lk6,0,40.9,45.7,2023-04-23T13:01:42.107Z,2023-04-23T13:01:47Z,4213376847,213,6.2,4213376839,56,Center,4213376845,212,46.9,4213376841,140,85.3,4213376837,157,,4213376843,141,37.7,4213376849,1,,,,,ah01wimesmr2z3ngqdeme6k15,A. Lindahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979225,6,1,1,0,35,6i936isoyj6d0uuxdj537uc97,0,18,55.7,2023-04-23T13:01:55.131Z,2023-04-23T13:02:05Z,4213377757,56,Center,4213377765,213,5.9,4213377761,141,22.8,4213377755,157,,4213377767,1,,4213377759,140,71.1,4213377763,212,60.1,,,,c530mxbnk10671ogb1j4kr4r9,M. Påhlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979249,6,44,1,0,37,bqtquhot4yruw677rkc607lk6,1,27.6,74.8,2023-04-23T13:01:56.970Z,2023-04-23T13:05:12Z,4213378049,233,7,4213377875,56,Back,4213377877,285,,,,,,,,,,,,,,,,,7e6fwgkn6qykqzldw1i1e4bf9,D. Ólafsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979269,7,44,1,0,37,6i936isoyj6d0uuxdj537uc97,0,72.4,25.2,2023-04-23T13:01:56.971Z,2023-04-23T13:01:58Z,4213378095,233,6,4213377961,286,,4213377959,56,Center,,,,,,,,,,,,,,,,1j1fgb6yydw3ck6uaz42rohd5,Viktor Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979285,7,1,1,0,37,bqtquhot4yruw677rkc607lk6,0,26.6,72.3,2023-04-23T13:01:57.258Z,2023-04-23T13:05:15Z,4213378027,140,34.1,4213378033,212,8.5,4213378025,56,Back,4213378035,213,5.9,4213378023,3,,4213378029,141,67.6,,,,,,,7e6fwgkn6qykqzldw1i1e4bf9,D. Ólafsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979375,8,1,1,0,39,6i936isoyj6d0uuxdj537uc97,1,62,34.9,2023-04-23T13:01:59.115Z,2023-04-23T13:02:01Z,4213378363,157,,4213378371,212,15.2,4213378375,1,,4213378369,141,34.2,4213378373,213,6.3,4213378367,140,76.5,4213378365,56,Center,,,,1oxiwrp4v3e7j5v5vz9fe31lh,Amir Al Ammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979383,9,44,1,0,40,6i936isoyj6d0uuxdj537uc97,1,75.4,36,2023-04-23T13:02:00.552Z,2023-04-23T13:02:01Z,4213378407,56,Center,4213378409,286,,4213378427,233,8,,,,,,,,,,,,,,,,1j1fgb6yydw3ck6uaz42rohd5,Viktor Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979365,8,44,1,0,40,bqtquhot4yruw677rkc607lk6,0,24.6,64,2023-04-23T13:02:00.553Z,2023-04-23T13:02:02Z,4213378341,285,,4213378339,56,Back,4213378445,233,9,,,,,,,,,,,,,,,,cq3y184r3wicnhyzbfr2slv4l,R. Sjöstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979433,10,1,1,0,41,6i936isoyj6d0uuxdj537uc97,0,76.5,34.2,2023-04-23T13:02:01.082Z,2023-04-23T13:02:03Z,4213378667,3,,4213378673,140,83.8,4213378679,213,0.6,4213378677,212,9.5,4213378675,141,42.4,4213378669,168,,4213378671,56,Center,,,,1j1fgb6yydw3ck6uaz42rohd5,Viktor Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979499,9,1,1,0,44,bqtquhot4yruw677rkc607lk6,1,16.7,57.9,2023-04-23T13:02:04.122Z,2023-04-23T13:02:06Z,4213379005,212,14.7,4213379001,140,2.8,4213379007,213,3.0,4213378999,56,Back,4213378997,3,,4213379003,141,60.8,,,,,,,4r8xqhcqxugg2wk1g2n4x1at,L. Sætra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979505,10,49,1,0,46,bqtquhot4yruw677rkc607lk6,1,2.8,60.8,2023-04-23T13:02:06.442Z,2023-04-23T13:02:06Z,,,,,,,,,,,,,,,,,,,,,,,,,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979679,11,1,1,0,51,bqtquhot4yruw677rkc607lk6,1,12.9,56.4,2023-04-23T13:02:10.650Z,2023-04-23T13:02:13Z,4213379965,212,27.5,4213379961,140,23.8,4213379969,213,1.1,4213379959,56,Back,4213379963,141,93.2,,,,,,,,,,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979737,12,1,1,0,54,bqtquhot4yruw677rkc607lk6,0,24.6,93.9,2023-04-23T13:02:13.785Z,2023-04-23T13:02:16Z,4213380301,212,35.0,4213380305,1,,4213380299,141,56.1,4213380293,155,,4213380295,56,Back,4213380303,213,5.5,4213380297,140,47.2,,,,7e6fwgkn6qykqzldw1i1e4bf9,D. Ólafsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979773,11,1,1,0,57,6i936isoyj6d0uuxdj537uc97,1,51,46.3,2023-04-23T13:02:17.290Z,2023-04-23T13:02:18Z,4213380517,141,50.9,4213380515,140,67.3,4213380511,3,,4213380513,56,Center,4213380521,213,0.2,4213380519,212,17.4,,,,,,,cpjieadlcw20wrqn2uo02lyol,B. Hjertstrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979777,12,49,1,0,59,6i936isoyj6d0uuxdj537uc97,1,67.2,51,2023-04-23T13:02:18.842Z,2023-04-23T13:02:19Z,,,,,,,,,,,,,,,,,,,,,,,,,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979793,13,1,1,0,59,6i936isoyj6d0uuxdj537uc97,1,67.2,51,2023-04-23T13:02:18.924Z,2023-04-23T13:02:20Z,4213380615,212,8.1,4213380611,140,59.6,4213380617,213,3.3,4213380613,141,48.7,4213380609,56,Center,,,,,,,,,,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979813,14,1,1,1,0,6i936isoyj6d0uuxdj537uc97,1,59.6,48.7,2023-04-23T13:02:19.787Z,2023-04-23T13:02:20Z,4213380727,213,1.4,4213380723,141,73.6,4213380725,212,17.3,4213380721,140,62.8,4213380719,56,Center,,,,,,,,,,1oxiwrp4v3e7j5v5vz9fe31lh,Amir Al Ammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979855,15,1,1,1,1,6i936isoyj6d0uuxdj537uc97,1,62.8,73.6,2023-04-23T13:02:20.843Z,2023-04-23T13:06:17Z,4213380961,140,53.9,4213380965,212,11.8,4213380967,213,2.5,4213380963,141,84.2,4213380959,56,Left,,,,,,,,,,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979875,16,1,1,1,3,6i936isoyj6d0uuxdj537uc97,0,55.6,88.4,2023-04-23T13:02:23.354Z,2023-04-23T13:02:24Z,4213381061,141,86.6,4213381065,212,19.8,4213381057,140,74.4,4213381055,56,Left,4213381071,213,6.2,4213381053,155,,,,,,,,cpjieadlcw20wrqn2uo02lyol,B. Hjertstrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979905,13,49,1,1,5,bqtquhot4yruw677rkc607lk6,1,23.9,9.4,2023-04-23T13:02:25.210Z,2023-04-23T13:02:25Z,,,,,,,,,,,,,,,,,,,,,,,,,ah01wimesmr2z3ngqdeme6k15,A. Lindahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979929,14,3,1,1,7,bqtquhot4yruw677rkc607lk6,0,24.8,6.9,2023-04-23T13:02:26.827Z,2023-04-25T10:15:39Z,4213381339,285,,4219097847,465,,4213381773,233,18,4213381337,56,Back,,,,,,,,,,,,,ah01wimesmr2z3ngqdeme6k15,A. Lindahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979979,18,7,1,1,7,6i936isoyj6d0uuxdj537uc97,1,75.2,93.1,2023-04-23T13:02:26.828Z,2023-04-25T10:15:42Z,4213381613,56,Left,4213381711,233,14,4213381615,286,,4219097931,383,,,,,,,,,,,,,,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979989,19,50,1,1,9,6i936isoyj6d0uuxdj537uc97,1,74.8,94,2023-04-23T13:02:28.649Z,2023-04-23T13:07:19Z,4213381659,286,,4213381655,56,Left,4213381777,233,15,,,,,,,,,,,,,,,,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979985,15,7,1,1,9,bqtquhot4yruw677rkc607lk6,1,25.2,6,2023-04-23T13:02:28.650Z,2023-04-25T10:15:46Z,4213381643,56,Back,4213381745,233,19,4219098091,385,,4213381645,285,,4213381641,167,,,,,,,,,,,ah01wimesmr2z3ngqdeme6k15,A. Lindahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979993,16,5,1,1,10,bqtquhot4yruw677rkc607lk6,0,24.2,-1.4,2023-04-23T13:02:29.635Z,2023-04-23T13:53:02Z,4213381669,56,Back,4213381673,347,,4213381893,233,20,,,,,,,,,,,,,,,,ah01wimesmr2z3ngqdeme6k15,A. Lindahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980023,20,5,1,1,10,6i936isoyj6d0uuxdj537uc97,1,75.8,101.4,2023-04-23T13:02:29.635Z,2023-04-23T13:07:36Z,4213381837,56,Left,4213381869,233,16,4213381839,347,,,,,,,,,,,,,,,,,9j6wrg04o32zuepsj675m104p,J. Svedberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980225,21,1,1,1,22,6i936isoyj6d0uuxdj537uc97,1,74.1,100,2023-04-23T13:02:41.803Z,2023-04-23T13:52:35Z,4213382861,107,,4213382865,140,87.7,4213382873,213,5.7,4213382867,141,88.7,4213382869,212,16.8,4213382863,56,Left,,,,,,,cpjieadlcw20wrqn2uo02lyol,B. Hjertstrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980231,22,1,1,1,23,6i936isoyj6d0uuxdj537uc97,0,87.2,88.8,2023-04-23T13:02:42.923Z,2023-04-23T13:52:37Z,4213382913,141,81.8,4213382917,213,4.6,4213382909,56,Left,4213382911,140,86.9,4213382915,212,4.8,,,,,,,,,,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980215,17,8,1,1,24,bqtquhot4yruw677rkc607lk6,1,13.4,15.5,2023-04-23T13:02:44.570Z,2023-04-25T10:16:17Z,4219098875,384,,4213382805,56,Back,,,,,,,,,,,,,,,,,,,a0dcnofzjvroty4idvyxfaggl,Romário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980255,18,44,1,1,27,bqtquhot4yruw677rkc607lk6,1,24.6,30.4,2023-04-23T13:02:46.794Z,2023-04-23T13:02:52Z,4213383537,233,23,4213383069,285,,4213383065,56,Back,,,,,,,,,,,,,,,,3aoh34sqan7y34c2qa1d6xkyy,N. Shamoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980331,23,44,1,1,27,6i936isoyj6d0uuxdj537uc97,0,75.4,69.6,2023-04-23T13:02:46.795Z,2023-04-23T13:02:52Z,4213383483,286,,4213383481,56,Center,4213383553,233,18,,,,,,,,,,,,,,,,9j6wrg04o32zuepsj675m104p,J. Svedberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980279,19,1,1,1,27,bqtquhot4yruw677rkc607lk6,1,23,29.4,2023-04-23T13:02:47.003Z,2023-04-23T13:52:52Z,4213383231,213,0.3,4213383223,140,30.0,4213383217,168,,4213383229,212,7.8,4213383215,3,,4213383227,141,33.3,4213383219,56,Back,,,,3aoh34sqan7y34c2qa1d6xkyy,N. Shamoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980287,20,49,1,1,29,bqtquhot4yruw677rkc607lk6,1,30.2,34.6,2023-04-23T13:02:48.698Z,2023-04-23T13:02:49Z,,,,,,,,,,,,,,,,,,,,,,,,,b6uj13lah92mxcmbs45ujr9p1,S. Skrabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980427,21,1,1,1,31,bqtquhot4yruw677rkc607lk6,1,29.8,43,2023-04-23T13:02:50.778Z,2023-04-23T13:02:57Z,4213383963,140,37.4,4213383977,213,1.3,4213383969,141,84.5,4213383973,212,29.3,4213383961,56,Back,,,,,,,,,,b6uj13lah92mxcmbs45ujr9p1,S. Skrabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980461,22,1,1,1,37,bqtquhot4yruw677rkc607lk6,1,63.2,88,2023-04-23T13:02:57.177Z,2023-04-25T10:16:39Z,4213384153,212,9.9,4213384149,141,88.4,4213384155,213,3.1,4213384145,140,53.8,4213384141,56,Left,,,,,,,,,,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980493,23,1,1,1,39,bqtquhot4yruw677rkc607lk6,1,51.7,91.4,2023-04-23T13:02:59.434Z,2023-04-23T13:03:03Z,4213384353,212,16.8,4213384349,140,45.3,4213384355,213,4.3,4213384351,141,68.8,4213384347,56,Back,,,,,,,,,,7e6fwgkn6qykqzldw1i1e4bf9,D. Ólafsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980537,24,1,1,1,43,bqtquhot4yruw677rkc607lk6,1,47.2,63.1,2023-04-23T13:03:03.418Z,2023-04-23T13:03:05Z,4213384547,212,8.5,4213384543,140,52.8,4213384549,213,5.5,4213384541,56,Center,4213384545,141,54.0,,,,,,,,,,86fokf6u54eq39xx5r5smyqui,C. Gustafsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980565,25,1,1,1,45,bqtquhot4yruw677rkc607lk6,1,52.8,54,2023-04-23T13:03:05.354Z,2023-04-23T13:03:07Z,4213384703,141,58.4,4213384693,56,Back,4213384709,213,2.7,4213384707,212,7.4,4213384697,140,46.4,,,,,,,,,,a0dcnofzjvroty4idvyxfaggl,Romário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980603,26,1,1,1,47,bqtquhot4yruw677rkc607lk6,1,46.3,56.6,2023-04-23T13:03:07.162Z,2023-04-23T13:03:09Z,4213384837,141,34.2,4213384833,56,Center,4213384839,212,19.2,4213384841,213,5.4,4213384835,140,57.5,,,,,,,,,,86fokf6u54eq39xx5r5smyqui,C. Gustafsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980653,27,1,1,1,49,bqtquhot4yruw677rkc607lk6,1,58.1,33,2023-04-23T13:03:09.417Z,2023-04-23T13:03:11Z,4213385155,212,17.9,4213385151,141,7.6,4213385147,140,62.4,4213385159,213,5.0,4213385143,56,Right,,,,,,,,,,b6uj13lah92mxcmbs45ujr9p1,S. Skrabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980711,28,1,1,1,52,bqtquhot4yruw677rkc607lk6,1,62,5.8,2023-04-23T13:03:11.849Z,2023-04-23T13:09:45Z,4213385451,141,10.4,4213385447,140,46.6,4213385457,212,16.5,4213385461,213,3.0,4213385443,56,Back,,,,,,,,,,ah01wimesmr2z3ngqdeme6k15,A. Lindahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980801,29,1,1,1,55,bqtquhot4yruw677rkc607lk6,1,46.8,15.6,2023-04-23T13:03:15.370Z,2023-04-23T13:03:19Z,4213385915,56,Back,4213385917,140,40.6,4213385931,213,1.9,4213385921,141,41.8,4213385927,212,19.0,,,,,,,,,,4r8xqhcqxugg2wk1g2n4x1at,L. Sætra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980835,30,1,1,1,58,bqtquhot4yruw677rkc607lk6,1,41.2,41.8,2023-04-23T13:03:18.394Z,2023-04-23T13:03:21Z,4213386177,213,1.4,4213386173,141,76.9,4213386175,212,24.4,4213386171,140,45.8,4213386169,56,Back,,,,,,,,,,cq3y184r3wicnhyzbfr2slv4l,R. Sjöstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980899,31,2,1,2,2,bqtquhot4yruw677rkc607lk6,1,46,77.8,2023-04-23T13:03:21.626Z,2023-04-23T13:03:24Z,4213386513,1,,4213386517,140,77.3,4213386515,56,Center,4213386511,7,91suopiz6irxqevhzv8lx76ne,4213386519,141,61.8,,,,,,,,,,7e6fwgkn6qykqzldw1i1e4bf9,D. Ólafsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980961,24,55,1,2,2,6i936isoyj6d0uuxdj537uc97,1,23.7,36.9,2023-04-23T13:03:21.627Z,2023-04-23T13:53:01Z,4213442841,189,,,,,,,,,,,,,,,,,,,,,,,9g2ih9necaprsrtqfmul1bumt,Andreas Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981363,25,1,1,2,28,6i936isoyj6d0uuxdj537uc97,0,23.2,35.1,2023-04-23T13:03:48.235Z,2023-04-23T13:03:58Z,4213389143,140,66.3,4213389137,157,,4213389135,5,,4213389149,213,0.1,4213389147,212,45.7,4213389151,1,,4213389145,141,44.6,4213389141,56,Center,c530mxbnk10671ogb1j4kr4r9,M. Påhlsson,,4213389139,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981395,32,44,1,2,32,bqtquhot4yruw677rkc607lk6,1,34.2,58.8,2023-04-23T13:03:51.818Z,2023-04-23T13:03:57Z,4213389327,56,Back,4213389931,233,27,4213389329,285,,,,,,,,,,,,,,,,,4r8xqhcqxugg2wk1g2n4x1at,L. Sætra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981505,27,44,1,2,32,6i936isoyj6d0uuxdj537uc97,0,65.8,41.2,2023-04-23T13:03:51.819Z,2023-04-23T13:03:57Z,4213389981,233,32,4213389871,286,,4213389869,56,Center,,,,,,,,,,,,,,,,1j1fgb6yydw3ck6uaz42rohd5,Viktor Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981425,33,1,1,2,32,bqtquhot4yruw677rkc607lk6,0,36.3,57.5,2023-04-23T13:03:52.106Z,2023-04-23T13:03:53Z,4213389489,212,7.9,4213389469,3,,4213389485,141,46.0,4213389471,56,Back,4213389477,140,35.3,4213389491,213,4.6,,,,,,,4r8xqhcqxugg2wk1g2n4x1at,L. Sætra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
