id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/11/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/value
2545326097,10,1,1,0,22,6i936isoyj6d0uuxdj537uc97,1,68.2,4,2023-05-07T15:31:35.003Z,2023-05-07T15:31:36Z,4259503069,56,Right,4259503071,140,63.3,4259503077,213,2.5,4259503075,212,6.6,4259503073,141,10.1,,,,,,,,,,1j1fgb6yydw3ck6uaz42rohd5,Viktor Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545326137,11,1,1,0,23,6i936isoyj6d0uuxdj537uc97,1,62.6,11.1,2023-05-07T15:31:36.099Z,2023-05-07T15:31:38Z,4259503303,56,Back,4259503311,213,3.2,4259503305,140,34.4,4259503309,212,29.7,4259503307,141,7.3,,,,,,,,,,9j6wrg04o32zuepsj675m104p,J. Svedberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545326215,12,1,1,0,25,6i936isoyj6d0uuxdj537uc97,0,35.1,7.7,2023-05-07T15:31:38.132Z,2023-05-07T15:31:43Z,4259503775,56,Right,4259503777,140,76.2,4259503779,141,11.9,4259503773,157,,4259503781,212,43.2,4259503785,213,0.1,4259503789,1,,,,,9g2ih9necaprsrtqfmul1bumt,Andreas Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545326335,9,44,1,0,28,9zqn9ugvg64it0lr5z8cq4g9v,1,21.6,86,2023-05-07T15:31:40.745Z,2023-05-07T15:31:51Z,4259504495,233,13,4259504443,56,Back,4259504445,285,,,,,,,,,,,,,,,,,15nsr315qb7jhyeik47x9wrxm,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545326223,13,44,1,0,28,6i936isoyj6d0uuxdj537uc97,0,78.4,14,2023-05-07T15:31:40.746Z,2023-05-07T15:31:51Z,4259504523,233,9,4259503829,286,,4259503827,56,Right,,,,,,,,,,,,,,,,1j1fgb6yydw3ck6uaz42rohd5,Viktor Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545326211,8,1,1,0,29,9zqn9ugvg64it0lr5z8cq4g9v,0,18.2,83.9,2023-05-07T15:31:41.665Z,2023-05-07T15:31:53Z,4259503767,213,1.4,4259503759,141,100.0,4259503755,56,Back,4259503757,140,20.1,4259503763,212,11.2,4259503753,3,,,,,,,,15nsr315qb7jhyeik47x9wrxm,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545326413,10,5,1,0,30,9zqn9ugvg64it0lr5z8cq4g9v,0,20.8,101.6,2023-05-07T15:31:42.639Z,2023-05-07T15:31:58Z,4259504885,56,Back,4259504887,347,,4259505271,233,14,,,,,,,,,,,,,,,,15nsr315qb7jhyeik47x9wrxm,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545326255,14,5,1,0,30,6i936isoyj6d0uuxdj537uc97,1,79.2,-1.6,2023-05-07T15:31:42.639Z,2023-05-07T15:55:41Z,4259504019,56,Right,4259504021,347,,4259505229,233,10,,,,,,,,,,,,,,,,1j1fgb6yydw3ck6uaz42rohd5,Viktor Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545326627,15,1,1,0,47,6i936isoyj6d0uuxdj537uc97,1,76.5,0,2023-05-07T15:32:00.459Z,2023-05-07T15:32:04Z,4259505961,141,25.9,4259505963,212,23.0,4259505967,1,,4259505965,213,1.0,4259505957,56,Center,4259505959,140,88.9,4259505955,107,,,,,52a5br8e27u4mj5f4m3djjkd1,P. Ofosu-Ayeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545326635,16,44,1,0,49,6i936isoyj6d0uuxdj537uc97,1,90.4,29.8,2023-05-07T15:32:02.051Z,2023-05-11T19:27:39Z,4259506001,56,Center,4259506003,286,,4259506393,233,11,,,,,,,,,,,,,,,,1j1fgb6yydw3ck6uaz42rohd5,Viktor Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545326691,11,44,1,0,49,9zqn9ugvg64it0lr5z8cq4g9v,0,9.6,70.2,2023-05-07T15:32:02.052Z,2023-05-11T19:27:40Z,4259506295,56,Back,4259506297,285,,4259506407,233,16,,,,,,,,,,,,,,,,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545326737,17,1,1,0,49,6i936isoyj6d0uuxdj537uc97,1,89.2,26.1,2023-05-07T15:32:02.196Z,2023-05-11T19:28:16Z,4259506517,140,93.3,4259506523,213,1.4,4259506519,141,55.7,4259506515,56,Center,4259506513,168,,4259506521,212,20.6,4259518327,154,,4259518325,210,13,1j1fgb6yydw3ck6uaz42rohd5,Viktor Granath,4259506511,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547084975,768,44,1,0,50,6i936isoyj6d0uuxdj537uc97,1,92.6,52.7,2023-05-07T15:32:03.447Z,2023-05-11T20:36:59Z,4269012495,233,1036,4268919395,56,Center,4268919397,286,,,,,,,,,,,,,,,,,e2a1ocfsgxbeofbyn6ff83ydx,T. Boakye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547084979,1036,44,1,0,50,9zqn9ugvg64it0lr5z8cq4g9v,0,7.4,47.3,2023-05-07T15:32:03.448Z,2023-05-11T20:36:59Z,4269012501,233,768,4268919415,285,,4268919413,56,Back,,,,,,,,,,,,,,,,ena92ro3qpi2wgbzznu4xc4fe,V. Lunddal Friðriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545326745,18,13,1,0,51,6i936isoyj6d0uuxdj537uc97,1,93,57.5,2023-05-07T15:32:03.659Z,2023-05-11T19:28:16Z,4259506977,153,,4259518377,147,57.2,4259518379,230,99.4,4259518375,146,98.9,4259506563,56,Center,4259506561,17,,4259518365,55,17,4259518369,102,58.8,e2a1ocfsgxbeofbyn6ff83ydx,T. Boakye,4259518359,86,,,4259518355,15,4259518373,328,4268920747,114,4259518381,231,52.2,4259518361,29,4259518363,154,4259518371,103,43.1,4259506971,160,,,,,,,,,,,,,
2545326781,12,52,1,0,58,9zqn9ugvg64it0lr5z8cq4g9v,1,2.1,43.4,2023-05-07T15:32:11.135Z,2023-05-11T19:28:18Z,4268920789,378,,,,,,,,,,,,,,,,,,,,,,,eydu7p01ud08kscyaav4aaok5,P. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545326855,13,1,1,0,59,9zqn9ugvg64it0lr5z8cq4g9v,1,14.9,41.6,2023-05-07T15:32:12.207Z,2023-05-07T15:32:14Z,4259507003,56,Back,4259507021,287,,4259507009,141,97.5,4259507005,140,25.0,4259507001,123,,4259507017,1,,4259507015,213,1.3,4259507013,212,39.5,eydu7p01ud08kscyaav4aaok5,P. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545326939,14,1,1,1,3,9zqn9ugvg64it0lr5z8cq4g9v,0,26.1,97.1,2023-05-07T15:32:16.223Z,2023-05-07T15:32:18Z,4259507465,56,Center,4259507469,141,69.3,4259507467,140,67.0,4259507475,1,,4259507471,212,46.9,4259507463,155,,4259507473,213,5.9,,,,15nsr315qb7jhyeik47x9wrxm,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545327009,19,1,1,1,9,6i936isoyj6d0uuxdj537uc97,1,30.5,34.9,2023-05-07T15:32:21.739Z,2023-05-07T15:41:13Z,4259507817,56,Back,4259507815,3,,4259507819,140,43.1,4259507823,212,13.5,4259507825,213,6.1,4259507821,141,30.9,,,,,,,9g2ih9necaprsrtqfmul1bumt,Andreas Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545327019,20,49,1,1,10,6i936isoyj6d0uuxdj537uc97,1,37.3,32.8,2023-05-07T15:32:22.723Z,2023-05-07T15:32:23Z,,,,,,,,,,,,,,,,,,,,,,,,,1oxiwrp4v3e7j5v5vz9fe31lh,Amir Al Ammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545327137,21,1,1,1,11,6i936isoyj6d0uuxdj537uc97,1,38,32.8,2023-05-07T15:32:23.563Z,2023-05-07T15:32:28Z,4259508509,212,18.8,4259508511,213,3.7,4259508505,140,22.5,4259508507,141,19.1,4259508503,56,Back,,,,,,,,,,1oxiwrp4v3e7j5v5vz9fe31lh,Amir Al Ammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545327187,22,1,1,1,16,6i936isoyj6d0uuxdj537uc97,0,30.1,15.9,2023-05-07T15:32:28.555Z,2023-05-07T15:32:38Z,4259508733,213,0.2,4259508725,56,Center,4259508727,140,89.3,4259508729,141,31.8,4259508735,1,,4259508723,155,,4259508731,212,63.1,,,,9g2ih9necaprsrtqfmul1bumt,Andreas Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545327271,15,49,1,1,22,9zqn9ugvg64it0lr5z8cq4g9v,1,13.4,71.7,2023-05-07T15:32:35.343Z,2023-05-07T15:32:35Z,,,,,,,,,,,,,,,,,,,,,,,,,eydu7p01ud08kscyaav4aaok5,P. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545327399,16,1,1,1,24,9zqn9ugvg64it0lr5z8cq4g9v,1,13.3,69.7,2023-05-07T15:32:37.057Z,2023-05-07T15:32:43Z,4259509741,212,11.1,4259509739,141,77.2,4259509743,213,0.5,4259509735,56,Back,4259509737,140,22.7,,,,,,,,,,eydu7p01ud08kscyaav4aaok5,P. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545327441,17,1,1,1,30,9zqn9ugvg64it0lr5z8cq4g9v,0,26.7,76,2023-05-07T15:32:42.894Z,2023-05-07T15:32:45Z,4259509973,141,100.0,4259509979,1,,4259509975,212,44.2,4259509977,213,0.4,4259509971,140,65.3,4259509967,155,,4259509969,56,Left,,,,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545327451,18,5,1,1,33,9zqn9ugvg64it0lr5z8cq4g9v,0,69.6,101.6,2023-05-07T15:32:45.627Z,2023-05-07T15:32:47Z,4259510173,233,23,4259510017,347,,4259510015,56,Left,,,,,,,,,,,,,,,,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545327465,23,5,1,1,33,6i936isoyj6d0uuxdj537uc97,1,30.4,-1.6,2023-05-07T15:32:45.627Z,2023-05-07T15:55:41Z,4259510067,56,Back,4259510069,347,,4259510113,233,18,,,,,,,,,,,,,,,,1j1fgb6yydw3ck6uaz42rohd5,Viktor Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545327715,24,1,1,1,44,6i936isoyj6d0uuxdj537uc97,1,30.4,0,2023-05-07T15:32:56.563Z,2023-05-07T15:32:59Z,4259511367,212,5.8,4259511365,141,6.2,4259511369,213,1.3,4259511359,56,Back,4259511357,107,,4259511361,140,31.8,,,,,,,52a5br8e27u4mj5f4m3djjkd1,P. Ofosu-Ayeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545327745,25,61,1,1,45,6i936isoyj6d0uuxdj537uc97,0,31.3,4.6,2023-05-07T15:32:57.867Z,2023-05-11T19:29:12Z,4259511543,56,Back,,,,,,,,,,,,,,,,,,,,,,1oxiwrp4v3e7j5v5vz9fe31lh,Amir Al Ammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545327797,19,61,1,1,47,9zqn9ugvg64it0lr5z8cq4g9v,0,59.6,95.4,2023-05-07T15:33:00.327Z,2023-05-11T19:29:13Z,4259511781,56,Left,,,,,,,,,,,,,,,,,,,,,,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545327847,26,1,1,1,50,6i936isoyj6d0uuxdj537uc97,1,30.5,5.6,2023-05-07T15:33:03.259Z,2023-05-07T15:42:01Z,4259512021,213,0.7,4259512013,56,Back,4259512017,141,13.1,4259512019,212,8.2,4259512015,140,36.6,,,,,,,,,,52a5br8e27u4mj5f4m3djjkd1,P. Ofosu-Ayeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545327895,27,1,1,1,54,6i936isoyj6d0uuxdj537uc97,1,53,9.5,2023-05-07T15:33:06.868Z,2023-05-07T15:33:08Z,4259512241,212,7.4,4259512237,140,59.4,4259512239,141,5.0,4259512233,56,Right,4259512243,213,5.9,,,,,,,,,,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545327943,28,1,1,1,55,6i936isoyj6d0uuxdj537uc97,1,62,3.1,2023-05-07T15:33:08.331Z,2023-05-07T15:33:11Z,4259512491,140,80.7,4259512493,141,5.6,4259512489,56,Right,4259512495,212,19.7,4259512497,213,0.1,,,,,,,,,,52a5br8e27u4mj5f4m3djjkd1,P. Ofosu-Ayeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545328011,29,1,1,1,58,6i936isoyj6d0uuxdj537uc97,1,84.2,4.9,2023-05-07T15:33:11.371Z,2023-05-07T15:33:14Z,4259512865,212,13.7,4259512859,56,Center,4259512871,213,1.0,4259512861,140,90.8,4259512863,141,22.2,,,,,,,,,,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545328027,30,1,1,2,1,6i936isoyj6d0uuxdj537uc97,1,94.3,21.3,2023-05-07T15:33:14.139Z,2023-05-07T15:33:15Z,4259512967,140,89.8,4259512969,141,6.8,4259512965,56,Right,4259512971,212,10.9,4259512973,213,4.3,,,,,,,,,,1xsy3m0bzicto5ogxsd026bmy,E. Ahlstrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545328127,31,1,1,2,3,6i936isoyj6d0uuxdj537uc97,0,88.6,4.4,2023-05-07T15:33:15.532Z,2023-05-11T19:29:47Z,4259513503,141,52.2,4268922883,1,,4259513509,213,1.4,4259513505,212,32.8,4259513499,56,Center,4259513495,2,,4259513497,155,,4268922881,20,,52a5br8e27u4mj5f4m3djjkd1,P. Ofosu-Ayeh,4259513501,140,92.9,,4268922879,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545328081,20,12,1,2,4,9zqn9ugvg64it0lr5z8cq4g9v,1,5.9,43.6,2023-05-07T15:33:17.351Z,2023-05-11T19:29:49Z,4259513293,212,10.8,4259513291,141,34.9,4259513289,140,14.5,4259513287,56,Back,4259513295,213,5.7,,,,,,,,,,ena92ro3qpi2wgbzznu4xc4fe,V. Lunddal Friðriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545328089,21,49,1,2,7,9zqn9ugvg64it0lr5z8cq4g9v,1,17.6,30,2023-05-07T15:33:20.127Z,2023-05-07T15:33:20Z,,,,,,,,,,,,,,,,,,,,,,,,,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545328109,22,61,1,2,8,9zqn9ugvg64it0lr5z8cq4g9v,1,19.4,30.8,2023-05-07T15:33:20.751Z,2023-05-11T19:30:35Z,4259513413,56,Back,,,,,,,,,,,,,,,,,,,,,,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
