id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/17/value,qualifier/18/value,qualifier/19/value
2545948873,8,1,1,0,20,4jg5vd59i24chckyua90dr1lg,1,41.5,79.3,2023-05-08T17:00:51.974Z,2023-05-13T06:38:27Z,4262840369,213,2.0,4262840367,212,12.4,4262840363,140,36.5,4262840361,56,Back,4262840365,141,95.9,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545948909,9,1,1,0,23,4jg5vd59i24chckyua90dr1lg,0,36.9,95.7,2023-05-08T17:00:54.230Z,2023-05-08T18:03:04Z,4262840533,213,6.1,4262840525,56,Left,4262840527,140,88.1,4262840523,155,,4262840531,212,54.7,4262840529,141,80.9,4262840535,1,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545948911,4,49,1,0,27,1939bnru25svvgv15k2c7tw2y,1,8.5,15.8,2023-05-08T17:00:58.627Z,2023-05-08T17:01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,9hl2v867qfg6nzsdadb8wu7e1,H. Valdimarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545948959,5,1,1,0,31,1939bnru25svvgv15k2c7tw2y,1,9,40,2023-05-08T17:01:02.642Z,2023-05-08T17:01:07Z,4262840799,140,11.4,4262840805,213,1.5,4262840801,141,72.0,4262840797,56,Back,4262840803,212,21.9,,,,,,,,,,9hl2v867qfg6nzsdadb8wu7e1,H. Valdimarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545948975,6,1,1,0,35,1939bnru25svvgv15k2c7tw2y,1,18.7,74,2023-05-08T17:01:07.058Z,2023-05-13T06:38:50Z,4262840877,140,23.5,4262840869,56,Back,4262840891,213,1.2,4262840885,212,15.9,4262840881,141,96.2,,,,,,,,,,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545948991,7,1,1,0,38,1939bnru25svvgv15k2c7tw2y,0,26.8,94.8,2023-05-08T17:01:09.298Z,2023-05-08T17:01:14Z,4262840959,140,64.7,4262840965,213,6.0,4262840957,56,Center,4262840961,141,74.7,4262840967,1,,4262840963,212,42.1,4262840955,155,,,,,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949003,10,49,1,0,41,4jg5vd59i24chckyua90dr1lg,1,37.3,21.2,2023-05-08T17:01:12.933Z,2023-05-08T17:01:13Z,,,,,,,,,,,,,,,,,,,,,,,,,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949025,11,1,1,0,42,4jg5vd59i24chckyua90dr1lg,1,37.3,21.2,2023-05-08T17:01:13.430Z,2023-05-08T17:01:16Z,4262841159,140,37.6,4262841161,141,2.5,4262841157,56,Back,4262841165,213,4.7,4262841163,212,12.7,,,,,,,,,,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949031,12,1,1,0,43,4jg5vd59i24chckyua90dr1lg,1,37.6,3.1,2023-05-08T17:01:15.030Z,2023-05-08T17:04:08Z,4262841215,56,Back,4262841223,213,0.1,4262841221,212,9.4,4262841217,140,46.5,4262841219,141,5.0,,,,,,,,,,27a8ay3weff9zyxw7usa54cet,A. Bjarnason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545950005,36,1,1,0,44,4jg5vd59i24chckyua90dr1lg,0,43.2,3.6,2023-05-08T17:01:15.279Z,2023-05-08T17:04:06Z,4262847257,212,0.8,4262847253,140,44.0,4262847251,56,Back,4262847255,141,3.6,4262847259,213,0,4262847249,168,,4262848641,233,9,,,,72eskzopskdqlizss1nhznuqy,A. Alsanati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949027,8,61,1,0,45,1939bnru25svvgv15k2c7tw2y,1,57.6,94.2,2023-05-08T17:01:16.539Z,2023-05-08T17:03:43Z,4262841197,56,Left,,,,,,,,,,,,,,,,,,,,,,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949043,13,1,1,0,48,4jg5vd59i24chckyua90dr1lg,0,46,4.3,2023-05-08T17:01:19.357Z,2023-05-08T17:01:22Z,4262841279,213,3.4,4262841367,236,,4262841273,140,44.7,4262841277,212,1.4,4262841373,286,,4262841369,233,9,4262841275,141,3.8,4262841271,56,Back,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949053,9,74,1,0,48,1939bnru25svvgv15k2c7tw2y,1,57.2,96.5,2023-05-08T17:01:19.358Z,2023-05-08T17:39:41Z,4262841339,285,,4262841337,56,Left,4262841393,233,13,,,,,,,,,,,,,,,,3ohbqdzgocvaipgik7plvzpwp,J. Okkels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949067,10,5,1,0,49,1939bnru25svvgv15k2c7tw2y,0,58.6,101.2,2023-05-08T17:01:20.656Z,2023-05-08T17:54:04Z,4262841403,347,,4262841401,56,Left,4263030089,233,14,,,,,,,,,,,,,,,,4s3dvpdloqr1hpl9svn8rk222,J. Ondrejka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949051,14,5,1,0,49,4jg5vd59i24chckyua90dr1lg,1,41.4,-1.2,2023-05-08T17:01:20.656Z,2023-05-08T17:01:23Z,4262841333,347,,4262841331,56,Back,4262841425,233,10,,,,,,,,,,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949165,15,1,1,1,1,4jg5vd59i24chckyua90dr1lg,1,44.1,0,2023-05-08T17:01:32.262Z,2023-05-08T17:01:33Z,4262841829,213,0.5,4262841823,140,49.4,4262841827,212,6.5,4262841821,56,Back,4262841825,141,2.8,4262841819,107,,,,,,,,27a8ay3weff9zyxw7usa54cet,A. Bjarnason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949175,16,1,1,1,2,4jg5vd59i24chckyua90dr1lg,1,49.4,2.8,2023-05-08T17:01:33.830Z,2023-05-08T17:01:35Z,4262841885,212,11.2,4262841881,140,38.7,4262841887,213,3.2,4262841883,141,2.5,4262841879,56,Back,4262841895,156,,,,,,,,72eskzopskdqlizss1nhznuqy,A. Alsanati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949189,17,1,1,1,4,4jg5vd59i24chckyua90dr1lg,1,39,2.5,2023-05-08T17:01:35.494Z,2023-05-08T17:01:36Z,4262841977,212,14.3,4262841973,141,22.2,4262841969,140,43.8,4262841965,56,Back,4262841981,213,1.2,,,,,,,,,,27a8ay3weff9zyxw7usa54cet,A. Bjarnason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949231,18,1,1,1,5,4jg5vd59i24chckyua90dr1lg,1,43.8,22.2,2023-05-08T17:01:36.406Z,2023-05-08T17:01:42Z,4262842217,56,Back,4262842221,141,17.7,4262842225,213,3.2,4262842219,140,15.1,4262842223,212,30.3,,,,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949249,19,1,1,1,11,4jg5vd59i24chckyua90dr1lg,1,16.9,27.4,2023-05-08T17:01:42.495Z,2023-05-08T17:01:46Z,4262842305,213,1.8,4262842301,141,63.7,4262842297,56,Back,4262842303,212,25.5,4262842299,140,10.9,,,,,,,,,,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949273,20,1,1,1,14,4jg5vd59i24chckyua90dr1lg,1,20.4,65.8,2023-05-08T17:01:46.030Z,2023-05-08T17:01:49Z,4262842409,213,1.5,4262842407,212,20.8,4262842403,140,22.2,4262842405,141,96.3,4262842401,56,Back,,,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949287,21,1,1,1,18,4jg5vd59i24chckyua90dr1lg,1,22.2,96.3,2023-05-08T17:01:49.293Z,2023-05-08T17:01:51Z,4262842511,140,40.5,4262842509,56,Back,4262842515,212,19.3,4262842513,141,93.6,4262842517,213,6.2,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949299,22,1,1,1,19,4jg5vd59i24chckyua90dr1lg,1,41.2,93.3,2023-05-08T17:01:50.942Z,2023-05-08T17:01:52Z,4262842581,212,11.5,4262842585,213,3.5,4262842575,56,Back,4262842619,156,,4262842579,141,87.4,4262842577,140,30.9,,,,,,,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949311,23,1,1,1,21,4jg5vd59i24chckyua90dr1lg,0,31.5,90.9,2023-05-08T17:01:53.166Z,2023-05-08T17:01:54Z,4262842661,212,1.9,4262842657,140,33.2,4262842663,213,0.3,4262842655,56,Back,4262842659,141,91.8,4262842697,233,11,4262842701,286,,4262842695,236,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949309,11,74,1,1,21,1939bnru25svvgv15k2c7tw2y,1,65.4,6.1,2023-05-08T17:01:53.167Z,2023-05-08T17:39:42Z,4262842653,285,,4262842651,56,Right,4262842703,233,23,,,,,,,,,,,,,,,,18m0hkgbsvq0axzflltkyylsl,J. Larsson,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949317,12,49,1,1,23,1939bnru25svvgv15k2c7tw2y,1,71.7,15.2,2023-05-08T17:01:54.834Z,2023-05-08T17:01:54Z,,,,,,,,,,,,,,,,,,,,,,,,,xctg7y5ks41cjjnerqkia38p,S. Guðjohnsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949361,13,3,1,1,25,1939bnru25svvgv15k2c7tw2y,1,70.8,17.6,2023-05-08T17:01:56.562Z,2023-05-13T06:40:29Z,4271817743,464,,4262842969,56,Right,4262843001,233,24,4262842971,286,,,,,,,,,,,,,,xctg7y5ks41cjjnerqkia38p,S. Guðjohnsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949337,24,45,1,1,25,4jg5vd59i24chckyua90dr1lg,0,29.2,82.4,2023-05-08T17:01:56.562Z,2023-05-08T17:02:03Z,4262842801,56,Back,4262842803,285,,4262843031,233,13,,,,,,,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949363,14,13,1,1,28,1939bnru25svvgv15k2c7tw2y,1,73.1,39.2,2023-05-08T17:01:59.890Z,2023-05-13T06:40:41Z,4262842983,18,,4262843433,231,49.8,4262842985,56,Center,4262843419,29,,4262843131,72,,4262843421,55,11,4262853563,83,,4262843431,230,98.6,xctg7y5ks41cjjnerqkia38p,S. Guðjohnsen,,4262843429,215,4262842981,22,4262843425,102,58.5,4262843427,103,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949371,15,5,1,1,31,1939bnru25svvgv15k2c7tw2y,0,100.8,59.4,2023-05-08T17:02:02.305Z,2023-05-08T17:02:03Z,4262843037,56,Center,4262843039,346,,4262843099,233,25,,,,,,,,,,,,,,,,xctg7y5ks41cjjnerqkia38p,S. Guðjohnsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949369,25,5,1,1,31,4jg5vd59i24chckyua90dr1lg,1,-0.8,40.6,2023-05-08T17:02:02.305Z,2023-05-08T17:54:05Z,4262843023,346,,4262843095,233,15,4262843021,56,Back,,,,,,,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949503,26,1,1,1,41,4jg5vd59i24chckyua90dr1lg,1,3.5,51.2,2023-05-08T17:02:12.398Z,2023-05-13T06:40:51Z,4262843741,140,13.1,4262843737,56,Back,4262843757,237,,4262843747,212,29.9,4262843743,141,92.6,4262843735,124,,4262853981,189,,4262843749,213,1.2,4mnn3qqpodu948yni3okjj7qh,J. Tånnander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949511,27,1,1,1,44,4jg5vd59i24chckyua90dr1lg,1,13.5,96.6,2023-05-08T17:02:15.669Z,2023-05-13T06:41:08Z,4271818403,189,,4262843805,141,97.7,4262843801,56,Back,4262843803,140,30.3,4262843807,212,17.7,4262843809,213,0.0,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949519,28,1,1,1,47,4jg5vd59i24chckyua90dr1lg,0,26.6,84.1,2023-05-08T17:02:18.622Z,2023-05-13T06:41:18Z,4262843841,212,28.1,4262843845,213,5.5,4262843837,141,55.7,4262843833,140,46.0,4262843831,56,Back,,,,,,,,,,546vmchsyl1wt10pr13r5oup6,M. Heier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949513,16,49,1,1,48,1939bnru25svvgv15k2c7tw2y,1,52.6,41.9,2023-05-08T17:02:19.706Z,2023-05-13T06:41:24Z,,,,,,,,,,,,,,,,,,,,,,,,,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949555,17,1,1,1,49,1939bnru25svvgv15k2c7tw2y,1,51.1,46.3,2023-05-08T17:02:21.170Z,2023-05-08T17:02:25Z,4262844015,140,59.9,4262844013,56,Center,4262844021,213,0.9,4262844017,141,65.1,4262844019,212,15.8,,,,,,,,,,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949559,18,3,1,1,53,1939bnru25svvgv15k2c7tw2y,0,70.9,65.3,2023-05-08T17:02:24.929Z,2023-05-13T06:41:37Z,4262844103,233,29,4262844029,56,Center,4262844033,286,,4271818955,464,,,,,,,,,,,,,,3ohbqdzgocvaipgik7plvzpwp,J. Okkels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949567,29,7,1,1,53,4jg5vd59i24chckyua90dr1lg,0,29.1,34.7,2023-05-08T17:02:24.930Z,2023-05-13T06:41:41Z,4271819055,385,,4262844093,56,Back,4262844097,233,18,4262844095,285,,,,,,,,,,,,,,27a8ay3weff9zyxw7usa54cet,A. Bjarnason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949591,19,1,1,1,58,1939bnru25svvgv15k2c7tw2y,1,63.2,93,2023-05-08T17:02:29.346Z,2023-05-08T17:02:31Z,4262844225,141,91.1,4262844221,56,Left,4262844227,212,7.6,4262844223,140,56.1,4262844229,213,3.3,,,,,,,,,,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949601,20,1,1,1,59,1939bnru25svvgv15k2c7tw2y,1,61.8,88.3,2023-05-08T17:02:31.105Z,2023-05-08T17:02:32Z,4262844285,140,58.7,4262844291,213,4.3,4262844289,212,8.7,4262844283,56,Center,4262844287,141,76.4,,,,,,,,,,3ohbqdzgocvaipgik7plvzpwp,J. Okkels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949617,21,1,1,2,1,1939bnru25svvgv15k2c7tw2y,1,58.7,76.4,2023-05-08T17:02:32.241Z,2023-05-08T17:02:35Z,4262844361,56,Back,4262844365,141,85.4,4262844367,212,17.8,4262844363,140,42.8,4262844369,213,2.8,,,,,,,,,,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949633,22,1,1,2,4,1939bnru25svvgv15k2c7tw2y,1,36.5,74.8,2023-05-08T17:02:35.634Z,2023-05-08T17:02:39Z,4262844519,141,44.5,4262844517,140,29.5,4262844521,212,21.9,4262844515,56,Back,4262844523,213,4.4,,,,,,,,,,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949659,23,1,1,2,8,1939bnru25svvgv15k2c7tw2y,0,31.3,40.9,2023-05-08T17:02:39.378Z,2023-05-08T17:02:43Z,4262844669,213,0.6,4262844671,1,,4262844659,155,,4262844663,140,72.1,4262844667,212,51.6,4262844661,56,Left,4262844665,141,83.2,,,,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949677,30,1,1,2,11,4jg5vd59i24chckyua90dr1lg,0,33.8,9.8,2023-05-08T17:02:42.966Z,2023-05-08T17:02:43Z,4262844759,141,19.2,4262844763,213,0.6,4262844755,56,Back,4262844761,212,11.2,4262844753,3,,4262844757,140,42.6,,,,,,,27a8ay3weff9zyxw7usa54cet,A. Bjarnason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949755,24,1,1,2,15,1939bnru25svvgv15k2c7tw2y,1,55.6,69.1,2023-05-08T17:02:47.105Z,2023-05-08T17:06:43Z,4262845199,140,73.7,4262845203,212,21.0,4262857131,155,,4262845197,56,Center,4262845201,141,56.1,4262845205,213,5.8,,,,,,,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545949761,25,61,1,2,17,1939bnru25svvgv15k2c7tw2y,0,72.2,56.6,2023-05-08T17:02:48.866Z,2023-05-13T06:42:25Z,4262845217,56,Center,,,,,,,,,,,,,,,,,,,,,,xctg7y5ks41cjjnerqkia38p,S. Guðjohnsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
