id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2543560501,8,1,1,0,17,46yo78zak2j7kaxc5ak1fnm60,1,33.8,13.5,2023-05-04T17:00:50.836Z,2023-05-04T17:00:52Z,4250122655,213,5.1,4250122653,212,5.7,4250122649,140,35.9,4250122651,141,5.8,4250122647,56,Back,,,,,,,,,,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560503,9,1,1,0,19,46yo78zak2j7kaxc5ak1fnm60,1,38.1,6.5,2023-05-04T17:00:52.772Z,2023-05-04T17:00:53Z,4250122673,56,Back,4250122681,213,1.4,4250122677,141,17.6,4250122679,212,7.7,4250122675,140,39.4,,,,,,,,,,eekz2ott1frktykurkd5tmy2,E. Bouzaiene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560507,10,1,1,0,20,46yo78zak2j7kaxc5ak1fnm60,0,39.4,17.6,2023-05-04T17:00:53.780Z,2023-05-04T17:00:56Z,4250122703,212,3.6,4250122697,56,Back,4250122699,140,42.2,4250122737,233,4,4250122705,213,0.6,4250122741,286,,4250122735,236,,4250122701,141,20.7,bd52544djk7t61roc813rewdm,D. Pavlović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560513,4,74,1,0,20,evf5hhqgnjhwjsth1m6pawxdp,1,56.7,90.9,2023-05-04T17:00:53.781Z,2023-05-04T17:49:42Z,4250122729,56,Left,4250122745,233,10,4250122731,285,,,,,,,,,,,,,,,,,2vfhae70oyyzm0qttlckworqi,A. Carlén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560519,11,1,1,0,22,46yo78zak2j7kaxc5ak1fnm60,1,27.3,24.1,2023-05-04T17:00:56.453Z,2023-05-04T17:00:57Z,4250122761,141,39.7,4250122767,212,14.3,4250122755,56,Back,4250122771,213,0.8,4250122757,140,36.4,,,,,,,,,,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560545,12,1,1,0,23,46yo78zak2j7kaxc5ak1fnm60,1,36.4,39.8,2023-05-04T17:00:57.172Z,2023-05-04T17:01:01Z,4250122925,56,Back,4250122929,141,53.0,4250122927,140,47.8,4250122931,212,15.0,4250122933,213,0.6,,,,,,,,,,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560555,13,1,1,0,28,46yo78zak2j7kaxc5ak1fnm60,1,47.4,54.3,2023-05-04T17:01:01.651Z,2023-05-04T17:08:34Z,4250122985,213,1.0,4250122983,212,28.6,4250122977,56,Left,4250122979,140,63.1,4250122981,141,88.7,,,,,,,,,,991l8wbi9cfhm2pmyid7cle22,D. Campos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560571,14,1,1,0,30,46yo78zak2j7kaxc5ak1fnm60,1,68.5,87.8,2023-05-04T17:01:03.828Z,2023-05-04T17:01:07Z,4250123059,56,Center,4250123067,213,4.1,4250123065,212,9.0,4250123061,140,63.7,4250123063,141,76.9,,,,,,,,,,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560575,15,1,1,0,33,46yo78zak2j7kaxc5ak1fnm60,0,70.2,82.1,2023-05-04T17:01:07.284Z,2023-05-05T10:01:25Z,4250123083,141,50.1,4251235525,72,,4250123075,2,,4250123087,213,5.5,4250123081,140,90.1,4250123077,155,,4251235523,224,,4250123085,212,30.2,6co35kabo4cg0o796clfc9z6y,K. Mammar,4250123079,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560583,5,12,1,0,36,evf5hhqgnjhwjsth1m6pawxdp,1,9.4,44.2,2023-05-04T17:01:09.683Z,2023-05-04T17:01:11Z,4250123137,15,,4250123133,212,21.3,4250123135,213,1.4,4250123131,141,75.1,4250123129,140,12.5,4250123127,56,Back,,,,,,,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560593,6,12,1,0,37,evf5hhqgnjhwjsth1m6pawxdp,1,12.5,76.4,2023-05-04T17:01:11.483Z,2023-05-04T17:08:57Z,4250123209,167,,4250123201,212,28.3,4250123195,56,Back,4250123199,141,100.0,4250123197,140,33.9,4250123203,213,0.7,4250123223,15,,,,,ci4crclo00uz8rtudodhpwoh5,G. Norlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560595,7,5,1,0,38,evf5hhqgnjhwjsth1m6pawxdp,0,32.6,101.8,2023-05-04T17:01:12.388Z,2023-05-04T17:36:29Z,4250123207,347,,4250123205,56,Back,4250123507,233,16,,,,,,,,,,,,,,,,ci4crclo00uz8rtudodhpwoh5,G. Norlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560645,16,5,1,0,38,46yo78zak2j7kaxc5ak1fnm60,1,67.4,-1.8,2023-05-04T17:01:12.388Z,2023-05-04T17:01:28Z,4250123485,347,,4250123483,56,Right,4250123487,233,7,,,,,,,,,,,,,,,,6co35kabo4cg0o796clfc9z6y,K. Mammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560651,17,1,1,0,53,46yo78zak2j7kaxc5ak1fnm60,1,70.4,0,2023-05-04T17:01:27.523Z,2023-05-04T17:01:29Z,4250123533,140,65.9,4250123537,212,10.8,4250123539,213,2.0,4250123531,56,Right,4250123535,141,12.3,4250123529,107,,,,,,,,eekz2ott1frktykurkd5tmy2,E. Bouzaiene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560665,18,1,1,0,55,46yo78zak2j7kaxc5ak1fnm60,1,65.9,12.5,2023-05-04T17:01:28.902Z,2023-05-04T17:01:33Z,4250123621,213,5.9,4250123615,140,75.8,4250123613,56,Right,4250123617,141,7.1,4250123619,212,11.0,,,,,,,,,,bd52544djk7t61roc813rewdm,D. Pavlović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560681,19,1,1,0,59,46yo78zak2j7kaxc5ak1fnm60,1,77.7,3.2,2023-05-04T17:01:33.251Z,2023-05-04T17:01:35Z,4250123685,140,66.8,4250123683,56,Right,4250123687,141,7.1,4250123689,212,11.7,4250123691,213,2.9,,,,,,,,,,2nduymuxduqebf1wyf0bjxgtm,J. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560689,20,61,1,1,1,46yo78zak2j7kaxc5ak1fnm60,1,68.2,7.4,2023-05-04T17:01:35.220Z,2023-05-04T17:09:46Z,4250123739,56,Right,,,,,,,,,,,,,,,,,,,,,,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560693,21,61,1,1,2,46yo78zak2j7kaxc5ak1fnm60,0,72.2,6.7,2023-05-04T17:01:36.110Z,2023-05-04T17:09:00Z,4250123763,56,Right,,,,,,,,,,,,,,,,,,,,,,eekz2ott1frktykurkd5tmy2,E. Bouzaiene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560687,8,5,1,1,4,evf5hhqgnjhwjsth1m6pawxdp,1,31.1,101.6,2023-05-04T17:01:37.651Z,2023-05-04T17:01:40Z,4250123735,347,,4250123771,233,22,4250123733,56,Back,,,,,,,,,,,,,,,,2vfhae70oyyzm0qttlckworqi,A. Carlén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560695,22,5,1,1,4,46yo78zak2j7kaxc5ak1fnm60,0,68.9,-1.6,2023-05-04T17:01:37.651Z,2023-05-04T17:36:30Z,4250123767,56,Right,4250123769,347,,4250123775,233,8,,,,,,,,,,,,,,,,2iq4fns3hb778wgkmsa2c9zze,S. Korač,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560743,9,1,1,1,20,evf5hhqgnjhwjsth1m6pawxdp,0,30,100,2023-05-04T17:01:53.667Z,2023-05-04T17:01:54Z,4250124043,141,95.0,4250124039,56,Back,4250124037,107,,4250124047,213,5.9,4250124041,140,40.9,4250124045,212,12.4,,,,,,,9ha2m6934ior2yh2npdorg4b9,O. Wendt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560749,23,8,1,1,21,46yo78zak2j7kaxc5ak1fnm60,1,58.8,8.6,2023-05-04T17:01:54.804Z,2023-05-05T10:02:08Z,4250124083,56,Right,4251236489,384,,,,,,,,,,,,,,,,,,,,eekz2ott1frktykurkd5tmy2,E. Bouzaiene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560755,24,49,1,1,22,46yo78zak2j7kaxc5ak1fnm60,1,51.8,34.2,2023-05-04T17:01:56.220Z,2023-05-05T10:02:10Z,,,,,,,,,,,,,,,,,,,,,,,,,2iq4fns3hb778wgkmsa2c9zze,S. Korač,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560763,25,1,1,1,23,46yo78zak2j7kaxc5ak1fnm60,1,51.8,34.2,2023-05-04T17:01:57.506Z,2023-05-05T10:02:12Z,4250124153,213,0.8,4250124145,56,Center,4250124151,212,9.1,4250124149,141,43.9,4250124147,140,57.8,,,,,,,,,,2iq4fns3hb778wgkmsa2c9zze,S. Korač,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560773,26,1,1,1,24,46yo78zak2j7kaxc5ak1fnm60,1,57.8,43.9,2023-05-04T17:01:58.508Z,2023-05-05T10:02:17Z,4250124187,56,Back,4250124189,140,33.6,4250124195,213,2.5,4250124193,212,31.0,4250124191,141,70.0,,,,,,,,,,991l8wbi9cfhm2pmyid7cle22,D. Campos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560781,27,1,1,1,29,46yo78zak2j7kaxc5ak1fnm60,1,35.7,66.4,2023-05-04T17:02:02.885Z,2023-05-04T17:02:04Z,4250124263,141,50.1,4250124259,56,Back,4250124265,212,12.9,4250124261,140,41.9,4250124267,213,5.2,,,,,,,,,,6co35kabo4cg0o796clfc9z6y,K. Mammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560793,28,1,1,1,31,46yo78zak2j7kaxc5ak1fnm60,1,36.2,49.4,2023-05-04T17:02:04.820Z,2023-05-04T17:02:06Z,4250124363,212,13.2,4250124365,213,5.2,4250124361,141,32.2,4250124359,140,42.0,4250124357,56,Back,,,,,,,,,,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560803,29,1,1,1,32,46yo78zak2j7kaxc5ak1fnm60,1,42,32.2,2023-05-04T17:02:06.340Z,2023-05-04T17:02:08Z,4250124427,212,7.5,4250124429,213,2.2,4250124421,56,Back,4250124425,141,40.9,4250124423,140,37.6,,,,,,,,,,bd52544djk7t61roc813rewdm,D. Pavlović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560813,30,1,1,1,34,46yo78zak2j7kaxc5ak1fnm60,1,36.8,41.2,2023-05-04T17:02:07.892Z,2023-05-04T17:02:09Z,4250124477,212,21.9,4250124479,213,4.6,4250124471,56,Back,4250124475,141,9.1,4250124473,140,35.4,,,,,,,,,,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560819,31,1,1,1,35,46yo78zak2j7kaxc5ak1fnm60,1,34.4,12.2,2023-05-04T17:02:09.267Z,2023-05-04T17:02:11Z,4250124509,213,1.5,4250124507,212,11.7,4250124503,140,34.7,4250124505,141,29.4,4250124501,56,Back,,,,,,,,,,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560849,32,1,1,1,37,46yo78zak2j7kaxc5ak1fnm60,1,36.1,26.7,2023-05-04T17:02:11.043Z,2023-05-04T17:02:17Z,4250124645,212,1.1,4250124641,140,36.6,4250124639,56,Back,4250124647,213,5.2,4250124643,141,25.3,,,,,,,,,,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560861,33,1,1,1,43,46yo78zak2j7kaxc5ak1fnm60,1,39.4,8.2,2023-05-04T17:02:17.476Z,2023-05-04T17:02:19Z,4250124713,140,29.4,4250124709,155,,4250124717,212,26.3,4250124719,213,2.0,4250124715,141,43.6,4250124711,56,Back,,,,,,,eekz2ott1frktykurkd5tmy2,E. Bouzaiene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560873,34,1,1,1,45,46yo78zak2j7kaxc5ak1fnm60,1,29.4,43.6,2023-05-04T17:02:19.219Z,2023-05-04T17:02:22Z,4250124775,56,Back,4250124781,212,15.8,4250124777,140,31.6,4250124779,141,66.6,4250124783,213,1.4,,,,,,,,,,2iq4fns3hb778wgkmsa2c9zze,S. Korač,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560883,35,1,1,1,48,46yo78zak2j7kaxc5ak1fnm60,1,32.4,74.2,2023-05-04T17:02:21.972Z,2023-05-04T17:02:25Z,4250124833,140,45.6,4250124841,213,0.8,4250124831,56,Back,4250124839,212,19.0,4250124837,141,93.3,,,,,,,,,,6co35kabo4cg0o796clfc9z6y,K. Mammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560895,36,1,1,1,51,46yo78zak2j7kaxc5ak1fnm60,1,44.6,90.3,2023-05-04T17:02:25.588Z,2023-05-04T17:02:28Z,4250124899,140,71.2,4250124897,56,Left,4250124905,213,0.1,4250124903,212,28.0,4250124901,141,93.3,,,,,,,,,,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560897,37,61,1,1,52,46yo78zak2j7kaxc5ak1fnm60,0,70.8,93.6,2023-05-04T17:02:26.500Z,2023-05-04T17:05:04Z,4250124909,56,Left,,,,,,,,,,,,,,,,,,,,,,991l8wbi9cfhm2pmyid7cle22,D. Campos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560893,10,5,1,1,54,evf5hhqgnjhwjsth1m6pawxdp,1,30.1,-1,2023-05-04T17:02:28.130Z,2023-05-04T17:02:30Z,4250124893,347,,4250124961,233,38,4250124891,56,Back,,,,,,,,,,,,,,,,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560905,38,5,1,1,54,46yo78zak2j7kaxc5ak1fnm60,0,69.9,101,2023-05-04T17:02:28.130Z,2023-05-04T17:36:30Z,4250124993,233,10,4250124957,56,Left,4250124959,347,,,,,,,,,,,,,,,,,991l8wbi9cfhm2pmyid7cle22,D. Campos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560963,11,1,1,2,7,evf5hhqgnjhwjsth1m6pawxdp,1,32.2,0,2023-05-04T17:02:41.011Z,2023-05-04T17:13:36Z,4250125277,56,Back,4250125285,213,1.8,4250125279,140,29.1,4250125281,141,18.6,4250125275,107,,4250145493,189,,4250125283,212,14.4,,,,9z851x28so30uk7ihonmrk79x,E. Salomonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560971,12,1,1,2,8,evf5hhqgnjhwjsth1m6pawxdp,0,29.1,18.6,2023-05-04T17:02:42.339Z,2023-05-04T17:02:42Z,4250125311,140,37.0,4250125309,56,Back,4250125315,212,8.3,4250125313,141,18.5,4250125317,213,6.3,,,,,,,,,,2vfhae70oyyzm0qttlckworqi,A. Carlén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543560975,39,49,1,2,9,46yo78zak2j7kaxc5ak1fnm60,1,58.8,78.7,2023-05-04T17:02:43.267Z,2023-05-04T17:02:43Z,,,,,,,,,,,,,,,,,,,,,,,,,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561005,40,1,1,2,10,46yo78zak2j7kaxc5ak1fnm60,1,62.5,73.6,2023-05-04T17:02:43.684Z,2023-05-05T10:03:29Z,4250125489,140,54.3,4250125487,56,Center,4250125495,213,4.3,4250125493,212,21.5,4250125491,141,44.7,4250126287,210,13,,,,,,,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561009,41,13,1,2,14,46yo78zak2j7kaxc5ak1fnm60,1,69.4,27,2023-05-04T17:02:48.125Z,2023-05-05T10:03:30Z,4250126315,73,,4250126333,146,96.3,4250126325,103,4.2,4250126755,18,,4250126339,231,50.4,4250126337,230,99.1,4250125977,20,,4250126323,102,61.3,eekz2ott1frktykurkd5tmy2,E. Bouzaiene,4250126317,29,,,4250126319,55,40,4250125513,56,Center,4250125509,22,4250126329,137,4250126327,215,4250126335,147,56.1,4250126331,153,,,,,,,,,,,,,,
2543561035,13,10,1,2,17,evf5hhqgnjhwjsth1m6pawxdp,1,2.7,44.8,2023-05-04T17:02:51.083Z,2023-05-05T10:03:43Z,4250125653,182,,4250125655,56,Back,4251239609,376,,4250364999,190,,4250146949,179,,4250231307,174,,4250231309,381,,,,,cnfkqyunacrm7mli650a3l3ze,A. Benediktsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561077,42,2,1,2,19,46yo78zak2j7kaxc5ak1fnm60,1,69.7,33.2,2023-05-04T17:02:52.868Z,2023-05-05T12:59:26Z,4250125865,56,Center,4250125863,7,991l8wbi9cfhm2pmyid7cle22,4250125867,140,83.8,4250125869,141,67.0,,,,,,,,,,,,,eekz2ott1frktykurkd5tmy2,E. Bouzaiene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543561053,14,55,1,2,19,evf5hhqgnjhwjsth1m6pawxdp,1,19.2,46.8,2023-05-04T17:02:52.869Z,2023-05-05T10:04:21Z,,,,,,,,,,,,,,,,,,,,,,,,,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
